time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Bess_GEN_MagnitudeControlledByAVRPu;Bess_GEN_VoltageInjTerminal;Bess_GEN_ActiveCurrentInjTerminal;Bess_GEN_ReactiveCurrentInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;Main_Xfmr_XFMR_Tap;Bess_GEN_ActivePowerSetpointPu;Bess_GEN_ReactivePowerSetpointPu;Bess_GEN_VoltageSetpointPu;Bess_GEN_NetworkFrequencyPu;NetworkFrequencyPu
19.990854;1.055e+00;6.737e-01;-2.188e-01;6.383e-01;-2.073e-01;9.897e-01;1.054e+00;6.618e-01;-1.729e-01;1.055e+00;4.042e-01;-1.313e-01;1.000e+01;6.667e-01;-2.167e-01;9.794e-01;4.995e+01;4.995e+01
19.991015;1.057e+00;6.750e-01;-2.192e-01;6.383e-01;-2.073e-01;9.917e-01;1.056e+00;6.618e-01;-1.729e-01;1.057e+00;4.050e-01;-1.315e-01;1.000e+01;6.667e-01;-2.167e-01;9.794e-01;4.995e+01;4.995e+01
19.991143;1.059e+00;6.760e-01;-2.195e-01;6.383e-01;-2.072e-01;9.932e-01;1.058e+00;6.617e-01;-1.729e-01;1.059e+00;4.056e-01;-1.317e-01;1.000e+01;6.667e-01;-2.167e-01;9.794e-01;4.995e+01;4.995e+01
19.991271;1.061e+00;6.771e-01;-2.198e-01;6.383e-01;-2.072e-01;9.948e-01;1.059e+00;6.617e-01;-1.729e-01;1.061e+00;4.062e-01;-1.319e-01;1.000e+01;6.667e-01;-2.167e-01;9.794e-01;4.994e+01;4.994e+01
19.991399;1.062e+00;6.781e-01;-2.201e-01;6.383e-01;-2.072e-01;9.963e-01;1.061e+00;6.617e-01;-1.729e-01;1.062e+00;4.069e-01;-1.320e-01;1.000e+01;6.667e-01;-2.167e-01;9.794e-01;4.994e+01;4.994e+01
19.991655;1.066e+00;6.802e-01;-2.206e-01;6.384e-01;-2.071e-01;9.994e-01;1.064e+00;6.617e-01;-1.729e-01;1.066e+00;4.081e-01;-1.324e-01;1.000e+01;6.667e-01;-2.167e-01;9.794e-01;4.994e+01;4.994e+01
19.991911;1.069e+00;6.823e-01;-2.212e-01;6.384e-01;-2.070e-01;1.003e+00;1.068e+00;6.617e-01;-1.729e-01;1.069e+00;4.094e-01;-1.327e-01;1.000e+01;6.667e-01;-2.167e-01;9.794e-01;4.993e+01;4.993e+01
19.992167;1.072e+00;6.844e-01;-2.218e-01;6.384e-01;-2.069e-01;1.006e+00;1.071e+00;6.617e-01;-1.729e-01;1.072e+00;4.107e-01;-1.331e-01;1.000e+01;6.667e-01;-2.167e-01;9.794e-01;4.993e+01;4.993e+01
19.992423;1.075e+00;6.865e-01;-2.224e-01;6.384e-01;-2.068e-01;1.009e+00;1.074e+00;6.617e-01;-1.729e-01;1.075e+00;4.119e-01;-1.334e-01;1.000e+01;6.667e-01;-2.167e-01;9.794e-01;4.993e+01;4.993e+01
19.992679;1.079e+00;6.886e-01;-2.229e-01;6.384e-01;-2.067e-01;1.012e+00;1.077e+00;6.616e-01;-1.729e-01;1.079e+00;4.132e-01;-1.338e-01;1.000e+01;6.667e-01;-2.167e-01;9.794e-01;4.993e+01;4.993e+01
19.992935;1.082e+00;6.907e-01;-2.235e-01;6.383e-01;-2.066e-01;1.015e+00;1.081e+00;6.616e-01;-1.729e-01;1.082e+00;4.144e-01;-1.341e-01;1.000e+01;6.667e-01;-2.167e-01;9.794e-01;4.993e+01;4.993e+01
19.993191;1.085e+00;6.927e-01;-2.241e-01;6.383e-01;-2.065e-01;1.018e+00;1.084e+00;6.615e-01;-1.728e-01;1.085e+00;4.156e-01;-1.344e-01;1.000e+01;6.667e-01;-2.167e-01;9.794e-01;4.993e+01;4.993e+01
19.993447;1.088e+00;6.948e-01;-2.247e-01;6.383e-01;-2.064e-01;1.021e+00;1.087e+00;6.615e-01;-1.728e-01;1.088e+00;4.169e-01;-1.348e-01;1.000e+01;6.667e-01;-2.167e-01;9.794e-01;4.993e+01;4.993e+01
19.993723;1.092e+00;6.970e-01;-2.253e-01;6.383e-01;-2.063e-01;1.024e+00;1.091e+00;6.614e-01;-1.728e-01;1.092e+00;4.182e-01;-1.352e-01;1.000e+01;6.667e-01;-2.167e-01;9.794e-01;4.993e+01;4.993e+01
19.993979;1.095e+00;6.990e-01;-2.259e-01;6.382e-01;-2.063e-01;1.028e+00;1.094e+00;6.614e-01;-1.729e-01;1.095e+00;4.194e-01;-1.356e-01;1.000e+01;6.667e-01;-2.167e-01;9.794e-01;4.993e+01;4.993e+01
19.994235;1.099e+00;7.011e-01;-2.266e-01;6.382e-01;-2.063e-01;1.031e+00;1.097e+00;6.613e-01;-1.729e-01;1.099e+00;4.206e-01;-1.360e-01;1.000e+01;6.667e-01;-2.167e-01;9.794e-01;4.993e+01;4.993e+01
19.994491;1.102e+00;7.031e-01;-2.273e-01;6.381e-01;-2.063e-01;1.034e+00;1.101e+00;6.612e-01;-1.731e-01;1.102e+00;4.219e-01;-1.364e-01;1.000e+01;6.667e-01;-2.167e-01;9.794e-01;4.993e+01;4.993e+01
19.994747;1.105e+00;7.051e-01;-2.280e-01;6.381e-01;-2.063e-01;1.037e+00;1.104e+00;6.611e-01;-1.732e-01;1.105e+00;4.231e-01;-1.368e-01;1.000e+01;6.667e-01;-2.167e-01;9.794e-01;4.993e+01;4.993e+01
19.995003;1.108e+00;7.071e-01;-2.288e-01;6.380e-01;-2.064e-01;1.040e+00;1.107e+00;6.610e-01;-1.734e-01;1.108e+00;4.243e-01;-1.373e-01;1.000e+01;6.667e-01;-2.167e-01;9.794e-01;4.993e+01;4.993e+01
19.995259;1.112e+00;7.091e-01;-2.296e-01;6.379e-01;-2.066e-01;1.043e+00;1.110e+00;6.609e-01;-1.736e-01;1.112e+00;4.255e-01;-1.378e-01;1.000e+01;6.667e-01;-2.167e-01;9.794e-01;4.993e+01;4.993e+01
19.995515;1.115e+00;7.111e-01;-2.305e-01;6.378e-01;-2.067e-01;1.046e+00;1.114e+00;6.608e-01;-1.738e-01;1.115e+00;4.266e-01;-1.383e-01;1.000e+01;6.667e-01;-2.167e-01;9.794e-01;4.993e+01;4.993e+01
19.995771;1.118e+00;7.130e-01;-2.314e-01;6.377e-01;-2.069e-01;1.049e+00;1.117e+00;6.607e-01;-1.741e-01;1.118e+00;4.278e-01;-1.388e-01;1.000e+01;6.667e-01;-2.167e-01;9.794e-01;4.993e+01;4.993e+01
19.996027;1.121e+00;7.150e-01;-2.324e-01;6.376e-01;-2.072e-01;1.052e+00;1.120e+00;6.606e-01;-1.744e-01;1.121e+00;4.290e-01;-1.394e-01;1.000e+01;6.667e-01;-2.167e-01;9.794e-01;4.993e+01;4.993e+01
19.996283;1.125e+00;7.169e-01;-2.334e-01;6.374e-01;-2.075e-01;1.055e+00;1.123e+00;6.604e-01;-1.748e-01;1.125e+00;4.302e-01;-1.400e-01;1.000e+01;6.667e-01;-2.167e-01;9.794e-01;4.993e+01;4.993e+01
19.996539;1.128e+00;7.188e-01;-2.344e-01;6.373e-01;-2.078e-01;1.058e+00;1.127e+00;6.603e-01;-1.752e-01;1.128e+00;4.313e-01;-1.406e-01;1.000e+01;6.667e-01;-2.167e-01;9.794e-01;4.993e+01;4.993e+01
19.997051;1.135e+00;7.226e-01;-2.367e-01;6.369e-01;-2.086e-01;1.064e+00;1.133e+00;6.599e-01;-1.761e-01;1.135e+00;4.336e-01;-1.420e-01;1.000e+01;6.667e-01;-2.167e-01;9.794e-01;4.993e+01;4.993e+01
19.997512;1.140e+00;7.260e-01;-2.388e-01;6.366e-01;-2.094e-01;1.069e+00;1.139e+00;6.596e-01;-1.771e-01;1.140e+00;4.356e-01;-1.433e-01;1.000e+01;6.667e-01;-2.167e-01;9.794e-01;4.993e+01;4.993e+01
19.997972;1.146e+00;7.293e-01;-2.412e-01;6.362e-01;-2.104e-01;1.074e+00;1.145e+00;6.592e-01;-1.783e-01;1.146e+00;4.376e-01;-1.447e-01;1.000e+01;6.667e-01;-2.167e-01;9.794e-01;4.993e+01;4.993e+01
19.998433;1.152e+00;7.326e-01;-2.437e-01;6.358e-01;-2.115e-01;1.079e+00;1.151e+00;6.588e-01;-1.795e-01;1.152e+00;4.396e-01;-1.462e-01;1.000e+01;6.667e-01;-2.167e-01;9.794e-01;4.993e+01;4.993e+01
19.998894;1.158e+00;7.358e-01;-2.464e-01;6.354e-01;-2.128e-01;1.084e+00;1.156e+00;6.584e-01;-1.809e-01;1.158e+00;4.415e-01;-1.479e-01;1.000e+01;6.667e-01;-2.167e-01;9.794e-01;4.993e+01;4.993e+01
19.999355;1.164e+00;7.390e-01;-2.493e-01;6.349e-01;-2.142e-01;1.089e+00;1.162e+00;6.579e-01;-1.825e-01;1.164e+00;4.434e-01;-1.496e-01;1.000e+01;6.667e-01;-2.167e-01;9.794e-01;4.993e+01;4.993e+01
19.999816;1.170e+00;7.421e-01;-2.524e-01;6.343e-01;-2.158e-01;1.094e+00;1.168e+00;6.574e-01;-1.842e-01;1.170e+00;4.453e-01;-1.514e-01;1.000e+01;6.667e-01;-2.167e-01;9.794e-01;4.993e+01;4.993e+01
20.000000;1.172e+00;7.433e-01;-2.537e-01;6.341e-01;-2.164e-01;1.096e+00;1.170e+00;6.572e-01;-1.849e-01;1.172e+00;4.460e-01;-1.522e-01;1.000e+01;6.667e-01;-2.167e-01;9.794e-01;4.993e+01;4.993e+01
20.000252;1.175e+00;7.450e-01;-2.555e-01;6.338e-01;-2.174e-01;1.099e+00;1.173e+00;6.569e-01;-1.859e-01;1.175e+00;4.470e-01;-1.533e-01;1.000e+01;6.667e-01;-2.167e-01;9.794e-01;4.993e+01;4.993e+01
20.000508;1.179e+00;7.467e-01;-2.574e-01;6.335e-01;-2.183e-01;1.102e+00;1.177e+00;6.565e-01;-1.870e-01;1.179e+00;4.480e-01;-1.544e-01;1.000e+01;6.667e-01;-2.167e-01;9.794e-01;4.993e+01;4.993e+01
20.001020;1.185e+00;7.500e-01;-2.613e-01;6.327e-01;-2.205e-01;1.107e+00;1.183e+00;6.559e-01;-1.892e-01;1.185e+00;4.500e-01;-1.568e-01;1.000e+01;6.667e-01;-2.167e-01;9.794e-01;4.993e+01;4.993e+01
20.001532;1.192e+00;7.532e-01;-2.655e-01;6.320e-01;-2.227e-01;1.112e+00;1.189e+00;6.551e-01;-1.917e-01;1.192e+00;4.519e-01;-1.593e-01;1.000e+01;6.667e-01;-2.167e-01;9.794e-01;4.994e+01;4.994e+01
20.002044;1.198e+00;7.563e-01;-2.699e-01;6.312e-01;-2.252e-01;1.117e+00;1.196e+00;6.544e-01;-1.943e-01;1.198e+00;4.538e-01;-1.619e-01;1.000e+01;6.667e-01;-2.167e-01;9.794e-01;4.994e+01;4.994e+01
20.002556;1.205e+00;7.594e-01;-2.745e-01;6.303e-01;-2.278e-01;1.123e+00;1.202e+00;6.536e-01;-1.971e-01;1.205e+00;4.557e-01;-1.647e-01;1.000e+01;6.667e-01;-2.167e-01;9.794e-01;4.994e+01;4.994e+01
20.002762;1.208e+00;7.606e-01;-2.764e-01;6.299e-01;-2.289e-01;1.125e+00;1.205e+00;6.532e-01;-1.982e-01;1.208e+00;4.564e-01;-1.659e-01;1.000e+01;6.667e-01;-2.167e-01;9.794e-01;4.994e+01;4.994e+01
20.002968;1.210e+00;7.618e-01;-2.784e-01;6.296e-01;-2.301e-01;1.127e+00;1.207e+00;6.529e-01;-1.995e-01;1.210e+00;4.571e-01;-1.671e-01;1.000e+01;6.667e-01;-2.167e-01;9.794e-01;4.994e+01;4.994e+01
20.003153;1.213e+00;7.629e-01;-2.803e-01;6.292e-01;-2.311e-01;1.128e+00;1.210e+00;6.526e-01;-2.006e-01;1.213e+00;4.578e-01;-1.682e-01;1.000e+01;6.667e-01;-2.167e-01;9.794e-01;4.994e+01;4.994e+01
20.003338;1.215e+00;7.640e-01;-2.822e-01;6.289e-01;-2.323e-01;1.130e+00;1.212e+00;6.522e-01;-2.018e-01;1.215e+00;4.584e-01;-1.693e-01;1.000e+01;6.667e-01;-2.167e-01;9.794e-01;4.994e+01;4.994e+01
20.003709;1.220e+00;7.661e-01;-2.861e-01;6.281e-01;-2.346e-01;1.134e+00;1.216e+00;6.516e-01;-2.042e-01;1.220e+00;4.597e-01;-1.717e-01;1.000e+01;6.667e-01;-2.167e-01;9.794e-01;4.994e+01;4.994e+01
20.004080;1.224e+00;7.682e-01;-2.903e-01;6.274e-01;-2.371e-01;1.137e+00;1.221e+00;6.509e-01;-2.068e-01;1.224e+00;4.609e-01;-1.742e-01;1.000e+01;6.667e-01;-2.167e-01;9.794e-01;4.994e+01;4.994e+01
20.004450;1.229e+00;7.702e-01;-2.946e-01;6.266e-01;-2.397e-01;1.141e+00;1.226e+00;6.502e-01;-2.095e-01;1.229e+00;4.621e-01;-1.768e-01;1.000e+01;6.667e-01;-2.167e-01;9.794e-01;4.994e+01;4.994e+01
20.004821;1.234e+00;7.722e-01;-2.992e-01;6.258e-01;-2.425e-01;1.144e+00;1.230e+00;6.494e-01;-2.124e-01;1.234e+00;4.633e-01;-1.795e-01;1.000e+01;6.667e-01;-2.167e-01;9.794e-01;4.994e+01;4.994e+01
20.005192;1.239e+00;7.741e-01;-3.039e-01;6.250e-01;-2.454e-01;1.147e+00;1.235e+00;6.487e-01;-2.155e-01;1.239e+00;4.645e-01;-1.824e-01;1.000e+01;6.667e-01;-2.167e-01;9.794e-01;4.994e+01;4.994e+01
20.005562;1.243e+00;7.760e-01;-3.089e-01;6.241e-01;-2.485e-01;1.151e+00;1.239e+00;6.479e-01;-2.186e-01;1.243e+00;4.656e-01;-1.853e-01;1.000e+01;6.667e-01;-2.167e-01;9.794e-01;4.994e+01;4.994e+01
20.005933;1.248e+00;7.779e-01;-3.141e-01;6.233e-01;-2.517e-01;1.154e+00;1.244e+00;6.471e-01;-2.220e-01;1.248e+00;4.667e-01;-1.885e-01;1.000e+01;6.667e-01;-2.167e-01;9.794e-01;4.994e+01;4.994e+01
20.006304;1.253e+00;7.797e-01;-3.195e-01;6.224e-01;-2.550e-01;1.157e+00;1.248e+00;6.463e-01;-2.254e-01;1.253e+00;4.678e-01;-1.917e-01;1.000e+01;6.667e-01;-2.167e-01;9.794e-01;4.994e+01;4.994e+01
20.006674;1.258e+00;7.815e-01;-3.251e-01;6.214e-01;-2.585e-01;1.160e+00;1.253e+00;6.455e-01;-2.290e-01;1.258e+00;4.689e-01;-1.951e-01;1.000e+01;6.667e-01;-2.167e-01;9.794e-01;4.994e+01;4.994e+01
20.007045;1.262e+00;7.832e-01;-3.309e-01;6.205e-01;-2.622e-01;1.163e+00;1.257e+00;6.446e-01;-2.328e-01;1.262e+00;4.699e-01;-1.985e-01;1.000e+01;6.667e-01;-2.167e-01;9.794e-01;4.995e+01;4.995e+01
20.007416;1.267e+00;7.849e-01;-3.369e-01;6.195e-01;-2.659e-01;1.166e+00;1.262e+00;6.437e-01;-2.366e-01;1.267e+00;4.709e-01;-2.022e-01;1.000e+01;6.667e-01;-2.167e-01;9.794e-01;4.995e+01;4.995e+01
20.007786;1.272e+00;7.866e-01;-3.432e-01;6.185e-01;-2.698e-01;1.169e+00;1.266e+00;6.428e-01;-2.407e-01;1.272e+00;4.719e-01;-2.059e-01;1.000e+01;6.667e-01;-2.167e-01;9.794e-01;4.995e+01;4.995e+01
20.008157;1.276e+00;7.882e-01;-3.496e-01;6.175e-01;-2.739e-01;1.172e+00;1.271e+00;6.419e-01;-2.448e-01;1.276e+00;4.729e-01;-2.098e-01;1.000e+01;6.667e-01;-2.167e-01;9.794e-01;4.995e+01;4.995e+01
20.008527;1.281e+00;7.898e-01;-3.563e-01;6.164e-01;-2.781e-01;1.174e+00;1.275e+00;6.410e-01;-2.491e-01;1.281e+00;4.739e-01;-2.138e-01;1.000e+01;6.667e-01;-2.167e-01;9.794e-01;4.995e+01;4.995e+01
20.008898;1.286e+00;7.913e-01;-3.632e-01;6.154e-01;-2.824e-01;1.177e+00;1.280e+00;6.400e-01;-2.536e-01;1.286e+00;4.748e-01;-2.179e-01;1.000e+01;6.667e-01;-2.167e-01;9.794e-01;4.995e+01;4.995e+01
20.009269;1.291e+00;7.928e-01;-3.703e-01;6.143e-01;-2.869e-01;1.180e+00;1.284e+00;6.390e-01;-2.581e-01;1.291e+00;4.757e-01;-2.222e-01;1.000e+01;6.667e-01;-2.167e-01;9.794e-01;4.995e+01;4.995e+01
20.009648;1.296e+00;7.943e-01;-3.777e-01;6.131e-01;-2.916e-01;1.182e+00;1.289e+00;6.380e-01;-2.629e-01;1.296e+00;4.766e-01;-2.266e-01;1.000e+01;6.667e-01;-2.167e-01;9.794e-01;4.995e+01;4.995e+01
20.009904;1.299e+00;7.953e-01;-3.829e-01;6.123e-01;-2.948e-01;1.184e+00;1.292e+00;6.373e-01;-2.663e-01;1.299e+00;4.772e-01;-2.297e-01;1.000e+01;6.667e-01;-2.167e-01;9.794e-01;4.995e+01;4.995e+01
20.010000;1.300e+00;7.957e-01;-3.849e-01;6.121e-01;-2.961e-01;1.185e+00;1.293e+00;6.371e-01;-2.675e-01;1.300e+00;4.774e-01;-2.309e-01;1.000e+01;6.667e-01;-2.167e-01;9.794e-01;4.995e+01;4.995e+01
20.010060;1.300e+00;7.954e-01;-3.859e-01;6.119e-01;-2.968e-01;1.184e+00;1.293e+00;6.369e-01;-2.683e-01;1.300e+00;4.773e-01;-2.315e-01;1.000e+01;6.667e-01;-2.167e-01;9.794e-01;4.995e+01;4.995e+01
20.010124;1.300e+00;7.952e-01;-3.870e-01;6.117e-01;-2.977e-01;1.184e+00;1.293e+00;6.367e-01;-2.691e-01;1.300e+00;4.771e-01;-2.322e-01;1.000e+01;6.667e-01;-2.167e-01;9.794e-01;4.996e+01;4.996e+01
20.010252;1.300e+00;7.946e-01;-3.892e-01;6.113e-01;-2.994e-01;1.183e+00;1.293e+00;6.364e-01;-2.708e-01;1.300e+00;4.768e-01;-2.335e-01;1.000e+01;6.667e-01;-2.167e-01;9.794e-01;4.997e+01;4.997e+01
20.010380;1.300e+00;7.941e-01;-3.914e-01;6.109e-01;-3.010e-01;1.183e+00;1.292e+00;6.360e-01;-2.725e-01;1.300e+00;4.765e-01;-2.348e-01;1.000e+01;6.667e-01;-2.167e-01;9.794e-01;4.997e+01;4.997e+01
20.010508;1.300e+00;7.936e-01;-3.936e-01;6.105e-01;-3.028e-01;1.182e+00;1.292e+00;6.357e-01;-2.743e-01;1.300e+00;4.762e-01;-2.362e-01;1.000e+01;6.667e-01;-2.167e-01;9.794e-01;4.998e+01;4.998e+01
20.010764;1.300e+00;7.925e-01;-3.981e-01;6.096e-01;-3.062e-01;1.181e+00;1.292e+00;6.350e-01;-2.778e-01;1.300e+00;4.755e-01;-2.389e-01;1.000e+01;6.667e-01;-2.167e-01;9.794e-01;4.998e+01;4.998e+01
20.010892;1.300e+00;7.920e-01;-4.004e-01;6.092e-01;-3.080e-01;1.180e+00;1.292e+00;6.346e-01;-2.795e-01;1.300e+00;4.752e-01;-2.402e-01;1.000e+01;6.667e-01;-2.167e-01;9.794e-01;4.999e+01;4.999e+01
20.011020;1.300e+00;7.914e-01;-4.027e-01;6.088e-01;-3.098e-01;1.179e+00;1.292e+00;6.343e-01;-2.813e-01;1.300e+00;4.749e-01;-2.416e-01;1.000e+01;6.667e-01;-2.167e-01;9.794e-01;4.999e+01;4.999e+01
20.011148;1.300e+00;7.909e-01;-4.050e-01;6.084e-01;-3.116e-01;1.178e+00;1.292e+00;6.339e-01;-2.831e-01;1.300e+00;4.745e-01;-2.430e-01;1.000e+01;6.667e-01;-2.167e-01;9.794e-01;4.999e+01;4.999e+01
20.011404;1.300e+00;7.898e-01;-4.097e-01;6.075e-01;-3.152e-01;1.177e+00;1.292e+00;6.332e-01;-2.867e-01;1.300e+00;4.739e-01;-2.458e-01;1.000e+01;6.667e-01;-2.167e-01;9.794e-01;5.000e+01;5.000e+01
20.012095;1.300e+00;7.867e-01;-4.227e-01;6.052e-01;-3.251e-01;1.173e+00;1.291e+00;6.312e-01;-2.968e-01;1.300e+00;4.720e-01;-2.536e-01;1.000e+01;6.667e-01;-2.167e-01;9.794e-01;5.000e+01;5.000e+01
20.012556;1.300e+00;7.847e-01;-4.315e-01;6.036e-01;-3.319e-01;1.171e+00;1.291e+00;6.298e-01;-3.036e-01;1.300e+00;4.708e-01;-2.589e-01;1.000e+01;6.667e-01;-2.167e-01;9.794e-01;5.000e+01;5.000e+01
20.013017;1.300e+00;7.826e-01;-4.405e-01;6.020e-01;-3.388e-01;1.168e+00;1.290e+00;6.284e-01;-3.105e-01;1.300e+00;4.696e-01;-2.643e-01;1.000e+01;6.667e-01;-2.167e-01;9.794e-01;5.000e+01;5.000e+01
20.013247;1.300e+00;7.816e-01;-4.450e-01;6.012e-01;-3.423e-01;1.166e+00;1.290e+00;6.278e-01;-3.140e-01;1.300e+00;4.689e-01;-2.670e-01;1.000e+01;6.667e-01;-2.167e-01;9.794e-01;5.000e+01;5.000e+01
20.013478;1.300e+00;7.805e-01;-4.496e-01;6.004e-01;-3.458e-01;1.165e+00;1.290e+00;6.271e-01;-3.176e-01;1.300e+00;4.683e-01;-2.697e-01;1.000e+01;6.667e-01;-2.167e-01;9.794e-01;5.001e+01;5.001e+01
20.014169;1.300e+00;7.774e-01;-4.634e-01;5.980e-01;-3.564e-01;1.161e+00;1.289e+00;6.250e-01;-3.282e-01;1.300e+00;4.664e-01;-2.780e-01;1.000e+01;6.667e-01;-2.167e-01;9.794e-01;5.001e+01;5.001e+01
20.015090;1.300e+00;7.732e-01;-4.820e-01;5.948e-01;-3.708e-01;1.155e+00;1.288e+00;6.223e-01;-3.426e-01;1.300e+00;4.639e-01;-2.892e-01;1.000e+01;6.667e-01;-2.167e-01;9.794e-01;5.001e+01;5.001e+01
20.016012;1.300e+00;7.690e-01;-5.007e-01;5.915e-01;-3.852e-01;1.150e+00;1.287e+00;6.195e-01;-3.571e-01;1.300e+00;4.614e-01;-3.004e-01;1.000e+01;6.667e-01;-2.167e-01;9.794e-01;5.001e+01;5.001e+01
20.016473;1.300e+00;7.669e-01;-5.101e-01;5.899e-01;-3.924e-01;1.147e+00;1.287e+00;6.182e-01;-3.644e-01;1.300e+00;4.601e-01;-3.061e-01;1.000e+01;6.667e-01;-2.167e-01;9.794e-01;5.001e+01;5.001e+01
20.016934;1.300e+00;7.648e-01;-5.195e-01;5.883e-01;-3.996e-01;1.144e+00;1.286e+00;6.168e-01;-3.716e-01;1.300e+00;4.589e-01;-3.117e-01;1.000e+01;6.667e-01;-2.167e-01;9.794e-01;5.001e+01;5.001e+01
20.017348;1.300e+00;7.629e-01;-5.280e-01;5.869e-01;-4.061e-01;1.142e+00;1.286e+00;6.156e-01;-3.782e-01;1.300e+00;4.578e-01;-3.168e-01;1.000e+01;6.667e-01;-2.167e-01;9.794e-01;5.001e+01;5.001e+01
20.017763;1.300e+00;7.611e-01;-5.364e-01;5.854e-01;-4.126e-01;1.139e+00;1.285e+00;6.144e-01;-3.847e-01;1.300e+00;4.566e-01;-3.218e-01;1.000e+01;6.667e-01;-2.167e-01;9.794e-01;5.001e+01;5.001e+01
20.018178;1.300e+00;7.592e-01;-5.448e-01;5.840e-01;-4.191e-01;1.137e+00;1.285e+00;6.132e-01;-3.912e-01;1.300e+00;4.555e-01;-3.269e-01;1.000e+01;6.667e-01;-2.167e-01;9.794e-01;5.001e+01;5.001e+01
20.018592;1.300e+00;7.574e-01;-5.531e-01;5.826e-01;-4.255e-01;1.134e+00;1.285e+00;6.120e-01;-3.976e-01;1.300e+00;4.544e-01;-3.319e-01;1.000e+01;6.667e-01;-2.167e-01;9.794e-01;5.001e+01;5.001e+01
20.019007;1.300e+00;7.556e-01;-5.615e-01;5.812e-01;-4.319e-01;1.132e+00;1.284e+00;6.108e-01;-4.041e-01;1.300e+00;4.533e-01;-3.369e-01;1.000e+01;6.667e-01;-2.167e-01;9.794e-01;5.001e+01;5.001e+01
20.019422;1.300e+00;7.538e-01;-5.697e-01;5.798e-01;-4.383e-01;1.129e+00;1.284e+00;6.096e-01;-4.105e-01;1.300e+00;4.523e-01;-3.418e-01;1.000e+01;6.667e-01;-2.167e-01;9.794e-01;5.001e+01;5.001e+01
