time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Bess_GEN_MagnitudeControlledByAVRPu;Bess_GEN_VoltageInjTerminal;Bess_GEN_ActiveCurrentInjTerminal;Bess_GEN_ReactiveCurrentInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;Main_Xfmr_XFMR_Tap;Bess_GEN_ActivePowerSetpointPu;Bess_GEN_ReactivePowerSetpointPu;Bess_GEN_VoltageSetpointPu;Bess_GEN_NetworkFrequencyPu;NetworkFrequencyPu
0.000000;1.044e+00;-4.000e-01;0.000e+00;-3.830e-01;0.000e+00;1.044e+00;1.040e+00;-3.668e-01;1.579e-02;1.044e+00;-2.400e-01;0.000e+00;1.000e+01;-4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
19.999996;1.044e+00;-4.000e-01;-2.730e-07;-3.830e-01;1.115e-07;1.044e+00;1.040e+00;-3.668e-01;1.579e-02;1.044e+00;-2.400e-01;4.892e-08;1.000e+01;-4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
20.000000;1.044e+00;-4.000e-01;-2.730e-07;-3.830e-01;1.115e-07;1.044e+00;1.040e+00;-3.668e-01;1.579e-02;1.044e+00;-2.400e-01;4.894e-08;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
20.008836;1.044e+00;-4.000e-01;-3.351e-07;-3.830e-01;6.878e-08;1.044e+00;1.040e+00;-3.668e-01;1.579e-02;1.044e+00;-2.400e-01;1.026e-07;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
20.009836;1.044e+00;-4.001e-01;-3.353e-07;-3.830e-01;5.760e-08;1.044e+00;1.040e+00;-3.668e-01;1.579e-02;1.044e+00;-2.400e-01;1.055e-07;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
20.010836;1.044e+00;-4.001e-01;-2.002e-06;-3.831e-01;-1.550e-06;1.044e+00;1.040e+00;-3.668e-01;1.580e-02;1.044e+00;-2.401e-01;-8.930e-07;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
20.011836;1.044e+00;-4.001e-01;-2.000e-06;-3.831e-01;-1.561e-06;1.044e+00;1.040e+00;-3.669e-01;1.580e-02;1.044e+00;-2.401e-01;-8.930e-07;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
20.012836;1.044e+00;-4.001e-01;-3.663e-06;-3.831e-01;-3.167e-06;1.044e+00;1.040e+00;-3.669e-01;1.580e-02;1.044e+00;-2.401e-01;-1.895e-06;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
20.013836;1.044e+00;-4.002e-01;-3.660e-06;-3.831e-01;-3.175e-06;1.044e+00;1.040e+00;-3.669e-01;1.580e-02;1.044e+00;-2.401e-01;-1.899e-06;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
20.014836;1.044e+00;-4.002e-01;-5.322e-06;-3.832e-01;-4.777e-06;1.044e+00;1.040e+00;-3.670e-01;1.580e-02;1.044e+00;-2.401e-01;-2.905e-06;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
20.015836;1.044e+00;-4.002e-01;-5.316e-06;-3.832e-01;-4.782e-06;1.044e+00;1.040e+00;-3.670e-01;1.580e-02;1.044e+00;-2.401e-01;-2.914e-06;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
20.016836;1.044e+00;-4.003e-01;-6.975e-06;-3.833e-01;-6.381e-06;1.044e+00;1.040e+00;-3.670e-01;1.580e-02;1.044e+00;-2.402e-01;-3.925e-06;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
20.017836;1.044e+00;-4.003e-01;-8.632e-06;-3.833e-01;-7.976e-06;1.044e+00;1.040e+00;-3.671e-01;1.580e-02;1.044e+00;-2.402e-01;-4.938e-06;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
20.018836;1.044e+00;-4.004e-01;-1.029e-05;-3.834e-01;-9.570e-06;1.044e+00;1.040e+00;-3.671e-01;1.580e-02;1.044e+00;-2.402e-01;-5.952e-06;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
20.019836;1.044e+00;-4.005e-01;-1.194e-05;-3.834e-01;-1.116e-05;1.044e+00;1.040e+00;-3.672e-01;1.580e-02;1.044e+00;-2.403e-01;-6.967e-06;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
20.020836;1.044e+00;-4.005e-01;-1.526e-05;-3.835e-01;-1.434e-05;1.044e+00;1.040e+00;-3.673e-01;1.580e-02;1.044e+00;-2.403e-01;-8.982e-06;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
20.021836;1.044e+00;-4.006e-01;-1.691e-05;-3.836e-01;-1.593e-05;1.044e+00;1.040e+00;-3.673e-01;1.580e-02;1.044e+00;-2.404e-01;-9.996e-06;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
20.022836;1.044e+00;-4.007e-01;-1.855e-05;-3.836e-01;-1.751e-05;1.044e+00;1.040e+00;-3.674e-01;1.580e-02;1.044e+00;-2.404e-01;-1.101e-05;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
20.023836;1.044e+00;-4.007e-01;-2.187e-05;-3.837e-01;-2.070e-05;1.044e+00;1.040e+00;-3.675e-01;1.580e-02;1.044e+00;-2.404e-01;-1.302e-05;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
20.024836;1.044e+00;-4.008e-01;-2.351e-05;-3.838e-01;-2.228e-05;1.044e+00;1.040e+00;-3.676e-01;1.580e-02;1.044e+00;-2.405e-01;-1.403e-05;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
20.025836;1.044e+00;-4.009e-01;-2.683e-05;-3.839e-01;-2.546e-05;1.044e+00;1.040e+00;-3.677e-01;1.581e-02;1.044e+00;-2.406e-01;-1.604e-05;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.999e+01;4.999e+01
20.026836;1.044e+00;-4.010e-01;-3.013e-05;-3.840e-01;-2.864e-05;1.044e+00;1.040e+00;-3.677e-01;1.581e-02;1.044e+00;-2.406e-01;-1.805e-05;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.999e+01;4.999e+01
20.027836;1.044e+00;-4.011e-01;-3.344e-05;-3.841e-01;-3.182e-05;1.044e+00;1.040e+00;-3.678e-01;1.581e-02;1.044e+00;-2.407e-01;-2.006e-05;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.999e+01;4.999e+01
20.028836;1.044e+00;-4.012e-01;-3.675e-05;-3.842e-01;-3.500e-05;1.044e+00;1.040e+00;-3.679e-01;1.581e-02;1.044e+00;-2.407e-01;-2.206e-05;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.999e+01;4.999e+01
20.029836;1.044e+00;-4.013e-01;-3.839e-05;-3.843e-01;-3.658e-05;1.044e+00;1.040e+00;-3.681e-01;1.581e-02;1.044e+00;-2.408e-01;-2.307e-05;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.999e+01;4.999e+01
20.030836;1.044e+00;-4.014e-01;-4.336e-05;-3.844e-01;-4.136e-05;1.044e+00;1.040e+00;-3.682e-01;1.581e-02;1.044e+00;-2.409e-01;-2.607e-05;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.999e+01;4.999e+01
20.031836;1.044e+00;-4.016e-01;-4.667e-05;-3.845e-01;-4.453e-05;1.044e+00;1.040e+00;-3.683e-01;1.581e-02;1.044e+00;-2.409e-01;-2.807e-05;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.999e+01;4.999e+01
20.032836;1.044e+00;-4.017e-01;-4.997e-05;-3.846e-01;-4.772e-05;1.044e+00;1.040e+00;-3.684e-01;1.582e-02;1.044e+00;-2.410e-01;-3.008e-05;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.999e+01;4.999e+01
20.033836;1.044e+00;-4.018e-01;-5.327e-05;-3.848e-01;-5.089e-05;1.044e+00;1.040e+00;-3.685e-01;1.582e-02;1.044e+00;-2.411e-01;-3.208e-05;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.999e+01;4.999e+01
20.034836;1.044e+00;-4.020e-01;-5.658e-05;-3.849e-01;-5.407e-05;1.044e+00;1.040e+00;-3.687e-01;1.582e-02;1.044e+00;-2.412e-01;-3.408e-05;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.999e+01;4.999e+01
20.035836;1.044e+00;-4.021e-01;-6.155e-05;-3.850e-01;-5.884e-05;1.044e+00;1.040e+00;-3.688e-01;1.582e-02;1.044e+00;-2.413e-01;-3.708e-05;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.999e+01;4.999e+01
20.036836;1.044e+00;-4.022e-01;-6.485e-05;-3.852e-01;-6.201e-05;1.044e+00;1.040e+00;-3.689e-01;1.582e-02;1.044e+00;-2.413e-01;-3.908e-05;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.999e+01;4.999e+01
20.037836;1.044e+00;-4.024e-01;-6.982e-05;-3.853e-01;-6.678e-05;1.044e+00;1.039e+00;-3.691e-01;1.583e-02;1.044e+00;-2.414e-01;-4.208e-05;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.999e+01;4.999e+01
20.038836;1.044e+00;-4.025e-01;-7.311e-05;-3.855e-01;-6.995e-05;1.044e+00;1.039e+00;-3.692e-01;1.583e-02;1.044e+00;-2.415e-01;-4.408e-05;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.999e+01;4.999e+01
20.039836;1.044e+00;-4.027e-01;-7.808e-05;-3.856e-01;-7.472e-05;1.044e+00;1.039e+00;-3.694e-01;1.583e-02;1.044e+00;-2.416e-01;-4.708e-05;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.999e+01;4.999e+01
20.040836;1.044e+00;-4.029e-01;-8.139e-05;-3.858e-01;-7.789e-05;1.044e+00;1.039e+00;-3.695e-01;1.583e-02;1.044e+00;-2.417e-01;-4.908e-05;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.999e+01;4.999e+01
20.041836;1.044e+00;-4.030e-01;-8.636e-05;-3.859e-01;-8.266e-05;1.044e+00;1.039e+00;-3.697e-01;1.584e-02;1.044e+00;-2.418e-01;-5.208e-05;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.999e+01;4.999e+01
20.042836;1.044e+00;-4.032e-01;-9.133e-05;-3.861e-01;-8.743e-05;1.044e+00;1.039e+00;-3.699e-01;1.584e-02;1.044e+00;-2.419e-01;-5.508e-05;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;4.999e+01;4.999e+01
