time;InternalNode1_BUS_Voltage;InternalNode1_BUS_ActivePower;InternalNode1_BUS_ReactivePower;InternalNode1_BUS_ActiveCurrent;InternalNode1_BUS_ReactiveCurrent;Bess_GEN_VoltageInjTerminal;Bess_GEN_ActiveCurrentInjTerminal;Bess_GEN_ReactiveCurrentInjTerminal;Bess_GEN_ActivePowerControlledPu;Bess_GEN_ReactivePowerControlledPu;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;Bess_GEN_ActivePowerSetpointPu;Bess_GEN_ReactivePowerSetpointPu
0.000000;1.000e+00;6.660e-01;-0.000e+00;6.660e-01;-0.000e+00;1.011e+00;6.654e-01;2.632e-02;6.726e-01;2.660e-02;1.000e+00;3.330e-03;-0.000e+00;6.727e-01;2.661e-02
29.999994;1.000e+00;6.660e-01;-0.000e+00;6.660e-01;-0.000e+00;1.011e+00;6.654e-01;2.635e-02;6.726e-01;2.660e-02;1.000e+00;3.330e-03;-0.000e+00;6.727e-01;2.661e-02
29.999995;8.788e-07;-4.231e-07;-0.000e+00;-1.795e-07;0.000e+00;4.121e-02;1.602e-01;6.457e-01;6.601e-03;2.660e-02;7.153e-07;3.276e-07;-0.000e+00;6.727e-01;2.661e-02
30.000002;8.788e-07;-4.231e-07;-0.000e+00;-1.796e-07;0.000e+00;4.120e-02;1.602e-01;6.457e-01;6.601e-03;2.660e-02;7.153e-07;3.275e-07;-0.000e+00;6.727e-01;2.661e-02
30.001025;8.835e-07;-4.231e-07;-0.000e+00;-1.911e-07;0.000e+00;4.131e-02;1.598e-01;6.487e-01;6.601e-03;2.680e-02;7.130e-07;3.203e-07;-0.000e+00;6.727e-01;2.661e-02
30.002049;8.881e-07;-4.213e-07;-0.000e+00;-2.031e-07;0.000e+00;4.169e-02;1.631e-01;6.525e-01;6.801e-03;2.720e-02;7.098e-07;3.138e-07;-0.000e+00;6.727e-01;2.661e-02
30.003009;8.920e-07;-4.185e-07;-0.000e+00;-2.148e-07;0.000e+00;4.232e-02;1.654e-01;6.617e-01;7.001e-03;2.800e-02;7.062e-07;3.079e-07;-0.000e+00;6.727e-01;2.661e-02
30.004000;8.953e-07;-4.149e-07;-0.000e+00;-2.276e-07;0.000e+00;4.319e-02;1.714e-01;6.763e-01;7.401e-03;2.920e-02;7.020e-07;3.017e-07;-0.000e+00;6.727e-01;2.661e-02
30.005024;8.976e-07;-4.112e-07;-0.000e+00;-2.418e-07;0.000e+00;4.415e-02;1.722e-01;6.932e-01;7.601e-03;3.060e-02;6.975e-07;2.947e-07;-0.000e+00;6.727e-01;2.661e-02
30.006190;8.986e-07;-4.077e-07;0.000e+00;-2.593e-07;0.000e+00;4.494e-02;1.780e-01;7.031e-01;8.001e-03;3.160e-02;6.925e-07;2.857e-07;0.000e+00;6.727e-01;2.661e-02
30.007112;8.983e-07;-4.060e-07;0.000e+00;-2.740e-07;0.000e+00;4.568e-02;1.795e-01;7.181e-01;8.201e-03;3.280e-02;6.888e-07;2.775e-07;0.000e+00;6.727e-01;2.661e-02
30.008033;8.969e-07;-4.056e-07;0.000e+00;-2.895e-07;0.000e+00;4.649e-02;1.807e-01;7.270e-01;8.401e-03;3.380e-02;6.855e-07;2.681e-07;0.000e+00;6.727e-01;2.661e-02
30.009185;8.932e-07;-4.075e-07;0.000e+00;-3.100e-07;0.000e+00;4.760e-02;1.849e-01;7.479e-01;8.801e-03;3.560e-02;6.822e-07;2.544e-07;0.000e+00;6.727e-01;2.661e-02
30.010001;8.896e-07;-4.102e-07;0.000e+00;-3.249e-07;0.000e+00;4.843e-02;1.900e-01;7.599e-01;9.201e-03;3.680e-02;6.803e-07;2.437e-07;0.000e+00;6.727e-01;2.661e-02
30.011021;8.832e-07;-4.157e-07;0.000e+00;-3.438e-07;0.000e+00;4.949e-02;1.940e-01;7.759e-01;9.601e-03;3.840e-02;6.786e-07;2.293e-07;0.000e+00;6.727e-01;2.661e-02
30.012045;8.747e-07;-4.234e-07;0.000e+00;-3.626e-07;0.000e+00;5.059e-02;1.977e-01;7.947e-01;1.000e-02;4.020e-02;6.777e-07;2.141e-07;0.000e+00;6.727e-01;2.661e-02
30.013069;8.639e-07;-4.331e-07;0.000e+00;-3.806e-07;0.000e+00;5.169e-02;2.012e-01;8.125e-01;1.040e-02;4.180e-02;6.776e-07;1.984e-07;0.000e+00;6.727e-01;2.661e-02
30.014093;8.509e-07;-4.444e-07;0.000e+00;-3.971e-07;0.000e+00;5.279e-02;2.084e-01;8.297e-01;1.100e-02;4.380e-02;6.786e-07;1.825e-07;0.000e+00;6.727e-01;2.661e-02
30.015117;8.361e-07;-4.573e-07;0.000e+00;-4.117e-07;0.000e+00;5.389e-02;2.116e-01;8.462e-01;1.140e-02;4.560e-02;6.806e-07;1.667e-07;0.000e+00;6.727e-01;2.661e-02
30.016141;8.197e-07;-4.712e-07;0.000e+00;-4.238e-07;0.000e+00;5.497e-02;2.147e-01;8.624e-01;1.180e-02;4.740e-02;6.838e-07;1.511e-07;0.000e+00;6.727e-01;2.661e-02
30.017165;8.021e-07;-4.858e-07;0.000e+00;-4.335e-07;0.000e+00;5.602e-02;2.213e-01;8.782e-01;1.240e-02;4.920e-02;6.886e-07;1.360e-07;0.000e+00;6.727e-01;2.661e-02
30.018189;7.839e-07;-5.004e-07;0.000e+00;-4.408e-07;0.000e+00;5.706e-02;2.243e-01;8.938e-01;1.280e-02;5.100e-02;6.952e-07;1.217e-07;0.000e+00;6.727e-01;2.661e-02
30.018445;7.792e-07;-5.039e-07;0.000e+00;-4.421e-07;0.000e+00;5.731e-02;2.233e-01;9.004e-01;1.280e-02;5.160e-02;6.973e-07;1.183e-07;0.000e+00;6.727e-01;2.661e-02
30.018957;7.700e-07;-5.110e-07;0.000e+00;-4.447e-07;0.000e+00;5.781e-02;2.283e-01;9.064e-01;1.320e-02;5.240e-02;7.013e-07;1.114e-07;0.000e+00;6.727e-01;2.661e-02
30.019213;7.653e-07;-5.144e-07;0.000e+00;-4.456e-07;0.000e+00;5.806e-02;2.273e-01;9.094e-01;1.320e-02;5.280e-02;7.037e-07;1.081e-07;0.000e+00;6.727e-01;2.661e-02
30.020237;7.468e-07;-5.276e-07;-0.000e+00;-4.480e-07;0.000e+00;5.904e-02;2.304e-01;9.248e-01;1.360e-02;5.460e-02;7.139e-07;9.543e-08;-0.000e+00;6.727e-01;2.661e-02
30.020749;7.377e-07;-5.338e-07;-0.000e+00;-4.484e-07;0.000e+00;5.952e-02;2.319e-01;9.342e-01;1.380e-02;5.560e-02;7.197e-07;8.944e-08;-0.000e+00;6.727e-01;2.661e-02
30.021261;7.285e-07;-5.397e-07;-0.000e+00;-4.481e-07;0.000e+00;5.998e-02;2.367e-01;9.402e-01;1.420e-02;5.640e-02;7.258e-07;8.375e-08;-0.000e+00;6.727e-01;2.661e-02
30.022029;7.148e-07;-5.480e-07;-0.000e+00;-4.467e-07;0.000e+00;6.067e-02;2.373e-01;9.526e-01;1.440e-02;5.780e-02;7.358e-07;7.572e-08;-0.000e+00;6.727e-01;2.661e-02
30.023053;6.966e-07;-5.576e-07;-0.000e+00;-4.426e-07;0.000e+00;6.156e-02;2.404e-01;9.649e-01;1.480e-02;5.940e-02;7.507e-07;6.657e-08;-0.000e+00;6.727e-01;2.661e-02
30.024077;-3.218e-07;-5.659e-07;-0.000e+00;-4.363e-07;0.000e+00;6.242e-02;2.435e-01;9.805e-01;1.520e-02;6.100e-02;-2.326e-07;5.919e-08;-0.000e+00;6.727e-01;2.661e-02
30.025101;-3.405e-07;-5.729e-07;-0.000e+00;-4.280e-07;0.000e+00;6.325e-02;2.467e-01;9.930e-01;1.560e-02;6.280e-02;-2.142e-07;5.364e-08;-0.000e+00;6.727e-01;2.661e-02
30.026125;-3.594e-07;-5.786e-07;-0.000e+00;-4.178e-07;0.000e+00;6.404e-02;2.499e-01;1.006e+00;1.600e-02;6.440e-02;-1.942e-07;4.981e-08;-0.000e+00;6.727e-01;2.661e-02
30.027149;-3.782e-07;-5.829e-07;-0.000e+00;-4.061e-07;0.000e+00;6.480e-02;2.531e-01;1.015e+00;1.640e-02;6.580e-02;-1.730e-07;4.747e-08;-0.000e+00;6.727e-01;2.661e-02
30.028173;-3.966e-07;-5.854e-07;-0.000e+00;-3.930e-07;0.000e+00;6.553e-02;2.564e-01;1.029e+00;1.680e-02;6.740e-02;-1.508e-07;4.633e-08;-0.000e+00;6.727e-01;2.661e-02
30.029197;-4.142e-07;-5.860e-07;-0.000e+00;-3.788e-07;0.000e+00;6.623e-02;2.597e-01;1.039e+00;1.720e-02;6.880e-02;-1.281e-07;4.614e-08;-0.000e+00;6.727e-01;2.661e-02
30.030221;-4.306e-07;-5.843e-07;-0.000e+00;-3.636e-07;0.000e+00;6.689e-02;2.631e-01;1.049e+00;1.760e-02;7.020e-02;-1.050e-07;4.658e-08;-0.000e+00;6.727e-01;2.661e-02
30.031245;-4.454e-07;-5.802e-07;-0.000e+00;-3.478e-07;0.000e+00;6.754e-02;2.636e-01;1.060e+00;1.780e-02;7.160e-02;-8.154e-08;4.732e-08;-0.000e+00;6.727e-01;2.661e-02
30.032013;-4.555e-07;-5.756e-07;-0.000e+00;-3.357e-07;0.000e+00;6.800e-02;2.677e-01;1.068e+00;1.820e-02;7.240e-02;-6.378e-08;4.789e-08;-0.000e+00;6.727e-01;2.661e-02
30.033037;-4.671e-07;-5.668e-07;-0.000e+00;-3.191e-07;0.000e+00;6.859e-02;2.683e-01;1.076e+00;1.840e-02;7.380e-02;-3.998e-08;4.832e-08;-0.000e+00;6.727e-01;2.661e-02
30.034061;-4.769e-07;-5.554e-07;-0.000e+00;-3.022e-07;0.000e+00;6.915e-02;2.719e-01;1.085e+00;1.880e-02;7.500e-02;-1.634e-08;4.803e-08;-0.000e+00;6.727e-01;2.661e-02
30.035085;-4.851e-07;-5.413e-07;-0.000e+00;-2.846e-07;0.000e+00;6.969e-02;2.726e-01;1.093e+00;1.900e-02;7.620e-02;6.613e-09;4.667e-08;-0.000e+00;6.727e-01;2.661e-02
30.036109;-4.921e-07;-5.248e-07;-0.000e+00;-2.663e-07;0.000e+00;7.021e-02;2.763e-01;1.102e+00;1.940e-02;7.720e-02;2.825e-08;4.407e-08;-0.000e+00;6.727e-01;2.661e-02
30.037133;-4.980e-07;-5.064e-07;-0.000e+00;-2.470e-07;0.000e+00;7.070e-02;2.772e-01;1.109e+00;1.960e-02;7.840e-02;4.801e-08;4.023e-08;-0.000e+00;6.727e-01;2.661e-02
30.038157;-5.030e-07;-4.865e-07;-0.000e+00;-2.268e-07;0.000e+00;7.117e-02;2.782e-01;1.116e+00;1.980e-02;7.940e-02;6.554e-08;3.521e-08;-0.000e+00;6.727e-01;2.661e-02
