time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Bess_GEN_UPuInjTerminal;Bess_GEN_IpInjTerminal;Bess_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;InfiniteBus_BUS_NetworkFrequencyPu;Bess_GEN_ActivePowerSetpointPu;Bess_GEN_ReactivePowerSetpointPu;NetworkFrequencyPu
30.570724000;1.047e+00;3.330e-01;-2.706e-01;3.181e-01;-2.585e-01;1.047e+00;3.181e-01;-2.585e-01;1.047e+00;1.665e-03;-1.353e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.571724000;1.047e+00;3.330e-01;-2.706e-01;3.181e-01;-2.585e-01;1.047e+00;3.181e-01;-2.583e-01;1.047e+00;1.665e-03;-1.353e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.574724000;1.047e+00;3.330e-01;-2.706e-01;3.181e-01;-2.585e-01;1.047e+00;3.181e-01;-2.583e-01;1.047e+00;1.665e-03;-1.353e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.575724000;1.047e+00;3.330e-01;-2.704e-01;3.181e-01;-2.583e-01;1.047e+00;3.181e-01;-2.583e-01;1.047e+00;1.665e-03;-1.352e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.588724000;1.047e+00;3.330e-01;-2.704e-01;3.181e-01;-2.583e-01;1.047e+00;3.181e-01;-2.583e-01;1.047e+00;1.665e-03;-1.352e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.589724000;1.047e+00;3.330e-01;-2.704e-01;3.181e-01;-2.583e-01;1.047e+00;3.181e-01;-2.581e-01;1.047e+00;1.665e-03;-1.352e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.591724000;1.047e+00;3.330e-01;-2.704e-01;3.181e-01;-2.583e-01;1.047e+00;3.181e-01;-2.581e-01;1.047e+00;1.665e-03;-1.352e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.592724000;1.047e+00;3.330e-01;-2.702e-01;3.181e-01;-2.581e-01;1.047e+00;3.181e-01;-2.581e-01;1.047e+00;1.665e-03;-1.351e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.604724000;1.047e+00;3.330e-01;-2.702e-01;3.181e-01;-2.581e-01;1.047e+00;3.181e-01;-2.581e-01;1.047e+00;1.665e-03;-1.351e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.605724000;1.047e+00;3.330e-01;-2.702e-01;3.181e-01;-2.581e-01;1.047e+00;3.181e-01;-2.579e-01;1.047e+00;1.665e-03;-1.351e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.608724000;1.047e+00;3.330e-01;-2.702e-01;3.181e-01;-2.581e-01;1.047e+00;3.181e-01;-2.579e-01;1.047e+00;1.665e-03;-1.351e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.609724000;1.047e+00;3.330e-01;-2.700e-01;3.181e-01;-2.579e-01;1.047e+00;3.181e-01;-2.579e-01;1.047e+00;1.665e-03;-1.350e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.621724000;1.047e+00;3.330e-01;-2.700e-01;3.181e-01;-2.579e-01;1.047e+00;3.181e-01;-2.579e-01;1.047e+00;1.665e-03;-1.350e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.622724000;1.047e+00;3.330e-01;-2.700e-01;3.181e-01;-2.579e-01;1.047e+00;3.181e-01;-2.577e-01;1.047e+00;1.665e-03;-1.350e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.624724000;1.047e+00;3.330e-01;-2.700e-01;3.181e-01;-2.579e-01;1.047e+00;3.181e-01;-2.577e-01;1.047e+00;1.665e-03;-1.350e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.625724000;1.047e+00;3.330e-01;-2.698e-01;3.181e-01;-2.577e-01;1.047e+00;3.181e-01;-2.577e-01;1.047e+00;1.665e-03;-1.349e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.638724000;1.047e+00;3.330e-01;-2.698e-01;3.181e-01;-2.577e-01;1.047e+00;3.181e-01;-2.577e-01;1.047e+00;1.665e-03;-1.349e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.639724000;1.047e+00;3.330e-01;-2.698e-01;3.181e-01;-2.577e-01;1.047e+00;3.181e-01;-2.576e-01;1.047e+00;1.665e-03;-1.349e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.641724000;1.047e+00;3.330e-01;-2.698e-01;3.181e-01;-2.577e-01;1.047e+00;3.181e-01;-2.576e-01;1.047e+00;1.665e-03;-1.349e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.642724000;1.047e+00;3.330e-01;-2.696e-01;3.181e-01;-2.575e-01;1.047e+00;3.181e-01;-2.576e-01;1.047e+00;1.665e-03;-1.348e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.648724000;1.047e+00;3.330e-01;-2.696e-01;3.181e-01;-2.575e-01;1.047e+00;3.181e-01;-2.576e-01;1.047e+00;1.665e-03;-1.348e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.649724000;1.047e+00;3.330e-01;-2.696e-01;3.181e-01;-2.575e-01;1.047e+00;3.181e-01;-2.575e-01;1.047e+00;1.665e-03;-1.348e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.655724000;1.047e+00;3.330e-01;-2.696e-01;3.181e-01;-2.575e-01;1.047e+00;3.181e-01;-2.575e-01;1.047e+00;1.665e-03;-1.348e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.656724000;1.047e+00;3.330e-01;-2.696e-01;3.181e-01;-2.575e-01;1.047e+00;3.181e-01;-2.574e-01;1.047e+00;1.665e-03;-1.348e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.658724000;1.047e+00;3.330e-01;-2.696e-01;3.181e-01;-2.575e-01;1.047e+00;3.181e-01;-2.574e-01;1.047e+00;1.665e-03;-1.348e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.659724000;1.047e+00;3.330e-01;-2.694e-01;3.181e-01;-2.573e-01;1.047e+00;3.181e-01;-2.574e-01;1.047e+00;1.665e-03;-1.347e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.671724000;1.047e+00;3.330e-01;-2.694e-01;3.181e-01;-2.573e-01;1.047e+00;3.181e-01;-2.574e-01;1.047e+00;1.665e-03;-1.347e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.672724000;1.047e+00;3.330e-01;-2.694e-01;3.181e-01;-2.573e-01;1.047e+00;3.181e-01;-2.572e-01;1.047e+00;1.665e-03;-1.347e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.674724000;1.047e+00;3.330e-01;-2.694e-01;3.181e-01;-2.573e-01;1.047e+00;3.181e-01;-2.572e-01;1.047e+00;1.665e-03;-1.347e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.675724000;1.047e+00;3.330e-01;-2.692e-01;3.181e-01;-2.571e-01;1.047e+00;3.181e-01;-2.572e-01;1.047e+00;1.665e-03;-1.346e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.688724000;1.047e+00;3.330e-01;-2.692e-01;3.181e-01;-2.571e-01;1.047e+00;3.181e-01;-2.572e-01;1.047e+00;1.665e-03;-1.346e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.689724000;1.047e+00;3.330e-01;-2.692e-01;3.181e-01;-2.571e-01;1.047e+00;3.181e-01;-2.570e-01;1.047e+00;1.665e-03;-1.346e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.691724000;1.047e+00;3.330e-01;-2.692e-01;3.181e-01;-2.571e-01;1.047e+00;3.181e-01;-2.570e-01;1.047e+00;1.665e-03;-1.346e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.692724000;1.047e+00;3.330e-01;-2.690e-01;3.181e-01;-2.570e-01;1.047e+00;3.181e-01;-2.570e-01;1.047e+00;1.665e-03;-1.345e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.697724000;1.047e+00;3.330e-01;-2.690e-01;3.181e-01;-2.570e-01;1.047e+00;3.181e-01;-2.570e-01;1.047e+00;1.665e-03;-1.345e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.698724000;1.047e+00;3.330e-01;-2.690e-01;3.181e-01;-2.569e-01;1.047e+00;3.181e-01;-2.570e-01;1.047e+00;1.665e-03;-1.345e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.704724000;1.047e+00;3.330e-01;-2.690e-01;3.181e-01;-2.569e-01;1.047e+00;3.181e-01;-2.570e-01;1.047e+00;1.665e-03;-1.345e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.705724000;1.047e+00;3.330e-01;-2.690e-01;3.181e-01;-2.569e-01;1.047e+00;3.181e-01;-2.568e-01;1.047e+00;1.665e-03;-1.345e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.707724000;1.047e+00;3.330e-01;-2.690e-01;3.181e-01;-2.569e-01;1.047e+00;3.181e-01;-2.568e-01;1.047e+00;1.665e-03;-1.345e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.708724000;1.047e+00;3.330e-01;-2.688e-01;3.181e-01;-2.568e-01;1.047e+00;3.181e-01;-2.568e-01;1.047e+00;1.665e-03;-1.344e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.720724000;1.047e+00;3.330e-01;-2.688e-01;3.181e-01;-2.568e-01;1.047e+00;3.181e-01;-2.568e-01;1.047e+00;1.665e-03;-1.344e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.721724000;1.047e+00;3.330e-01;-2.688e-01;3.181e-01;-2.568e-01;1.047e+00;3.181e-01;-2.566e-01;1.047e+00;1.665e-03;-1.344e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.723724000;1.047e+00;3.330e-01;-2.688e-01;3.181e-01;-2.568e-01;1.047e+00;3.181e-01;-2.566e-01;1.047e+00;1.665e-03;-1.344e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.724724000;1.047e+00;3.330e-01;-2.686e-01;3.181e-01;-2.566e-01;1.047e+00;3.181e-01;-2.566e-01;1.047e+00;1.665e-03;-1.343e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.736724000;1.047e+00;3.330e-01;-2.686e-01;3.181e-01;-2.566e-01;1.047e+00;3.181e-01;-2.566e-01;1.047e+00;1.665e-03;-1.343e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.737724000;1.047e+00;3.330e-01;-2.686e-01;3.181e-01;-2.566e-01;1.047e+00;3.181e-01;-2.564e-01;1.047e+00;1.665e-03;-1.343e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.739724000;1.047e+00;3.330e-01;-2.686e-01;3.181e-01;-2.566e-01;1.047e+00;3.181e-01;-2.564e-01;1.047e+00;1.665e-03;-1.343e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.740724000;1.047e+00;3.330e-01;-2.684e-01;3.181e-01;-2.564e-01;1.047e+00;3.181e-01;-2.564e-01;1.047e+00;1.665e-03;-1.342e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.753724000;1.047e+00;3.330e-01;-2.684e-01;3.181e-01;-2.564e-01;1.047e+00;3.181e-01;-2.564e-01;1.047e+00;1.665e-03;-1.342e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.754724000;1.047e+00;3.330e-01;-2.684e-01;3.181e-01;-2.564e-01;1.047e+00;3.181e-01;-2.562e-01;1.047e+00;1.665e-03;-1.342e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.755724000;1.047e+00;3.330e-01;-2.684e-01;3.181e-01;-2.564e-01;1.047e+00;3.181e-01;-2.562e-01;1.047e+00;1.665e-03;-1.342e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.756724000;1.047e+00;3.330e-01;-2.682e-01;3.181e-01;-2.562e-01;1.047e+00;3.181e-01;-2.562e-01;1.047e+00;1.665e-03;-1.341e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.769724000;1.047e+00;3.330e-01;-2.682e-01;3.181e-01;-2.562e-01;1.047e+00;3.181e-01;-2.562e-01;1.047e+00;1.665e-03;-1.341e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.770724000;1.047e+00;3.330e-01;-2.682e-01;3.181e-01;-2.562e-01;1.047e+00;3.181e-01;-2.560e-01;1.047e+00;1.665e-03;-1.341e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.771724000;1.047e+00;3.330e-01;-2.682e-01;3.181e-01;-2.562e-01;1.047e+00;3.181e-01;-2.560e-01;1.047e+00;1.665e-03;-1.341e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.772724000;1.047e+00;3.330e-01;-2.680e-01;3.181e-01;-2.560e-01;1.047e+00;3.181e-01;-2.560e-01;1.047e+00;1.665e-03;-1.340e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.785724000;1.047e+00;3.330e-01;-2.680e-01;3.181e-01;-2.560e-01;1.047e+00;3.181e-01;-2.560e-01;1.047e+00;1.665e-03;-1.340e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.786724000;1.047e+00;3.330e-01;-2.680e-01;3.181e-01;-2.560e-01;1.047e+00;3.181e-01;-2.558e-01;1.047e+00;1.665e-03;-1.340e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.787724000;1.047e+00;3.330e-01;-2.680e-01;3.181e-01;-2.560e-01;1.047e+00;3.181e-01;-2.558e-01;1.047e+00;1.665e-03;-1.340e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.788724000;1.047e+00;3.330e-01;-2.678e-01;3.180e-01;-2.558e-01;1.047e+00;3.181e-01;-2.558e-01;1.047e+00;1.665e-03;-1.339e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.800724000;1.047e+00;3.330e-01;-2.678e-01;3.180e-01;-2.558e-01;1.047e+00;3.181e-01;-2.558e-01;1.047e+00;1.665e-03;-1.339e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.801724000;1.047e+00;3.330e-01;-2.678e-01;3.180e-01;-2.558e-01;1.047e+00;3.181e-01;-2.556e-01;1.047e+00;1.665e-03;-1.339e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.803724000;1.047e+00;3.330e-01;-2.678e-01;3.180e-01;-2.558e-01;1.047e+00;3.181e-01;-2.556e-01;1.047e+00;1.665e-03;-1.339e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.804724000;1.047e+00;3.330e-01;-2.676e-01;3.180e-01;-2.556e-01;1.047e+00;3.181e-01;-2.556e-01;1.047e+00;1.665e-03;-1.338e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.816724000;1.047e+00;3.330e-01;-2.676e-01;3.180e-01;-2.556e-01;1.047e+00;3.181e-01;-2.556e-01;1.047e+00;1.665e-03;-1.338e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.817724000;1.047e+00;3.330e-01;-2.676e-01;3.180e-01;-2.556e-01;1.047e+00;3.181e-01;-2.554e-01;1.047e+00;1.665e-03;-1.338e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.819724000;1.047e+00;3.330e-01;-2.676e-01;3.180e-01;-2.556e-01;1.047e+00;3.181e-01;-2.554e-01;1.047e+00;1.665e-03;-1.338e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.820724000;1.047e+00;3.330e-01;-2.674e-01;3.180e-01;-2.554e-01;1.047e+00;3.181e-01;-2.554e-01;1.047e+00;1.665e-03;-1.337e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.828724000;1.047e+00;3.330e-01;-2.674e-01;3.180e-01;-2.554e-01;1.047e+00;3.181e-01;-2.554e-01;1.047e+00;1.665e-03;-1.337e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.829724000;1.047e+00;3.330e-01;-2.674e-01;3.180e-01;-2.554e-01;1.047e+00;3.180e-01;-2.554e-01;1.047e+00;1.665e-03;-1.337e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.832724000;1.047e+00;3.330e-01;-2.674e-01;3.180e-01;-2.554e-01;1.047e+00;3.180e-01;-2.554e-01;1.047e+00;1.665e-03;-1.337e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.833724000;1.047e+00;3.330e-01;-2.674e-01;3.180e-01;-2.554e-01;1.047e+00;3.180e-01;-2.552e-01;1.047e+00;1.665e-03;-1.337e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.835724000;1.047e+00;3.330e-01;-2.674e-01;3.180e-01;-2.554e-01;1.047e+00;3.180e-01;-2.552e-01;1.047e+00;1.665e-03;-1.337e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.836724000;1.047e+00;3.330e-01;-2.672e-01;3.180e-01;-2.552e-01;1.047e+00;3.180e-01;-2.552e-01;1.047e+00;1.665e-03;-1.336e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.848724000;1.047e+00;3.330e-01;-2.672e-01;3.180e-01;-2.552e-01;1.047e+00;3.180e-01;-2.552e-01;1.047e+00;1.665e-03;-1.336e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.849724000;1.047e+00;3.330e-01;-2.672e-01;3.180e-01;-2.552e-01;1.047e+00;3.180e-01;-2.550e-01;1.047e+00;1.665e-03;-1.336e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.851724000;1.047e+00;3.330e-01;-2.672e-01;3.180e-01;-2.552e-01;1.047e+00;3.180e-01;-2.550e-01;1.047e+00;1.665e-03;-1.336e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.852724000;1.047e+00;3.330e-01;-2.670e-01;3.180e-01;-2.550e-01;1.047e+00;3.180e-01;-2.550e-01;1.047e+00;1.665e-03;-1.335e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.863724000;1.047e+00;3.330e-01;-2.670e-01;3.180e-01;-2.550e-01;1.047e+00;3.180e-01;-2.550e-01;1.047e+00;1.665e-03;-1.335e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.864724000;1.047e+00;3.330e-01;-2.670e-01;3.180e-01;-2.550e-01;1.047e+00;3.180e-01;-2.548e-01;1.047e+00;1.665e-03;-1.335e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.866724000;1.047e+00;3.330e-01;-2.670e-01;3.180e-01;-2.550e-01;1.047e+00;3.180e-01;-2.548e-01;1.047e+00;1.665e-03;-1.335e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.867724000;1.047e+00;3.330e-01;-2.668e-01;3.180e-01;-2.548e-01;1.047e+00;3.180e-01;-2.548e-01;1.047e+00;1.665e-03;-1.334e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.879724000;1.047e+00;3.330e-01;-2.668e-01;3.180e-01;-2.548e-01;1.047e+00;3.180e-01;-2.548e-01;1.047e+00;1.665e-03;-1.334e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.880724000;1.047e+00;3.330e-01;-2.668e-01;3.180e-01;-2.548e-01;1.047e+00;3.180e-01;-2.546e-01;1.047e+00;1.665e-03;-1.334e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.882724000;1.047e+00;3.330e-01;-2.668e-01;3.180e-01;-2.548e-01;1.047e+00;3.180e-01;-2.546e-01;1.047e+00;1.665e-03;-1.334e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.883724000;1.047e+00;3.330e-01;-2.666e-01;3.180e-01;-2.546e-01;1.047e+00;3.180e-01;-2.546e-01;1.047e+00;1.665e-03;-1.333e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.895724000;1.047e+00;3.330e-01;-2.666e-01;3.180e-01;-2.546e-01;1.047e+00;3.180e-01;-2.546e-01;1.047e+00;1.665e-03;-1.333e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.896724000;1.047e+00;3.330e-01;-2.666e-01;3.180e-01;-2.546e-01;1.047e+00;3.180e-01;-2.544e-01;1.047e+00;1.665e-03;-1.333e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.897724000;1.047e+00;3.330e-01;-2.666e-01;3.180e-01;-2.546e-01;1.047e+00;3.180e-01;-2.544e-01;1.047e+00;1.665e-03;-1.333e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.898724000;1.047e+00;3.330e-01;-2.664e-01;3.180e-01;-2.544e-01;1.047e+00;3.180e-01;-2.544e-01;1.047e+00;1.665e-03;-1.332e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.910724000;1.047e+00;3.330e-01;-2.664e-01;3.180e-01;-2.544e-01;1.047e+00;3.180e-01;-2.544e-01;1.047e+00;1.665e-03;-1.332e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.911724000;1.047e+00;3.330e-01;-2.664e-01;3.180e-01;-2.544e-01;1.047e+00;3.180e-01;-2.542e-01;1.047e+00;1.665e-03;-1.332e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.913724000;1.047e+00;3.330e-01;-2.664e-01;3.180e-01;-2.544e-01;1.047e+00;3.180e-01;-2.542e-01;1.047e+00;1.665e-03;-1.332e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.914724000;1.047e+00;3.330e-01;-2.662e-01;3.180e-01;-2.542e-01;1.047e+00;3.180e-01;-2.542e-01;1.047e+00;1.665e-03;-1.331e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.925724000;1.047e+00;3.330e-01;-2.662e-01;3.180e-01;-2.542e-01;1.047e+00;3.180e-01;-2.542e-01;1.047e+00;1.665e-03;-1.331e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.926724000;1.047e+00;3.330e-01;-2.662e-01;3.180e-01;-2.542e-01;1.047e+00;3.180e-01;-2.540e-01;1.047e+00;1.665e-03;-1.331e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.928724000;1.047e+00;3.330e-01;-2.662e-01;3.180e-01;-2.542e-01;1.047e+00;3.180e-01;-2.540e-01;1.047e+00;1.665e-03;-1.331e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.929724000;1.047e+00;3.330e-01;-2.660e-01;3.180e-01;-2.540e-01;1.047e+00;3.180e-01;-2.540e-01;1.047e+00;1.665e-03;-1.330e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.941724000;1.047e+00;3.330e-01;-2.660e-01;3.180e-01;-2.540e-01;1.047e+00;3.180e-01;-2.540e-01;1.047e+00;1.665e-03;-1.330e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.942724000;1.047e+00;3.330e-01;-2.660e-01;3.180e-01;-2.540e-01;1.047e+00;3.180e-01;-2.538e-01;1.047e+00;1.665e-03;-1.330e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.944724000;1.047e+00;3.330e-01;-2.660e-01;3.180e-01;-2.540e-01;1.047e+00;3.180e-01;-2.538e-01;1.047e+00;1.665e-03;-1.330e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.945724000;1.047e+00;3.330e-01;-2.658e-01;3.180e-01;-2.538e-01;1.047e+00;3.180e-01;-2.538e-01;1.047e+00;1.665e-03;-1.329e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.956724000;1.047e+00;3.330e-01;-2.658e-01;3.180e-01;-2.538e-01;1.047e+00;3.180e-01;-2.538e-01;1.047e+00;1.665e-03;-1.329e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.957724000;1.047e+00;3.330e-01;-2.658e-01;3.180e-01;-2.538e-01;1.047e+00;3.180e-01;-2.536e-01;1.047e+00;1.665e-03;-1.329e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.959724000;1.047e+00;3.330e-01;-2.658e-01;3.180e-01;-2.538e-01;1.047e+00;3.180e-01;-2.536e-01;1.047e+00;1.665e-03;-1.329e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.960724000;1.047e+00;3.330e-01;-2.656e-01;3.180e-01;-2.536e-01;1.047e+00;3.180e-01;-2.536e-01;1.047e+00;1.665e-03;-1.328e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.971724000;1.047e+00;3.330e-01;-2.656e-01;3.180e-01;-2.536e-01;1.047e+00;3.180e-01;-2.536e-01;1.047e+00;1.665e-03;-1.328e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.972724000;1.047e+00;3.330e-01;-2.656e-01;3.180e-01;-2.536e-01;1.047e+00;3.180e-01;-2.534e-01;1.047e+00;1.665e-03;-1.328e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.974724000;1.047e+00;3.330e-01;-2.656e-01;3.180e-01;-2.536e-01;1.047e+00;3.180e-01;-2.534e-01;1.047e+00;1.665e-03;-1.328e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.975724000;1.047e+00;3.330e-01;-2.654e-01;3.180e-01;-2.534e-01;1.047e+00;3.180e-01;-2.534e-01;1.047e+00;1.665e-03;-1.327e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.987724000;1.047e+00;3.330e-01;-2.654e-01;3.180e-01;-2.534e-01;1.047e+00;3.180e-01;-2.534e-01;1.047e+00;1.665e-03;-1.327e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.988724000;1.047e+00;3.330e-01;-2.654e-01;3.180e-01;-2.534e-01;1.047e+00;3.180e-01;-2.532e-01;1.047e+00;1.665e-03;-1.327e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.989724000;1.047e+00;3.330e-01;-2.654e-01;3.180e-01;-2.534e-01;1.047e+00;3.180e-01;-2.532e-01;1.047e+00;1.665e-03;-1.327e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
30.990724000;1.047e+00;3.330e-01;-2.652e-01;3.180e-01;-2.532e-01;1.047e+00;3.180e-01;-2.532e-01;1.047e+00;1.665e-03;-1.326e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
31.002724000;1.047e+00;3.330e-01;-2.652e-01;3.180e-01;-2.532e-01;1.047e+00;3.180e-01;-2.532e-01;1.047e+00;1.665e-03;-1.326e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
31.003724000;1.047e+00;3.330e-01;-2.652e-01;3.180e-01;-2.532e-01;1.047e+00;3.180e-01;-2.530e-01;1.047e+00;1.665e-03;-1.326e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
31.005724000;1.047e+00;3.330e-01;-2.652e-01;3.180e-01;-2.532e-01;1.047e+00;3.180e-01;-2.530e-01;1.047e+00;1.665e-03;-1.326e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
31.006724000;1.047e+00;3.330e-01;-2.650e-01;3.180e-01;-2.530e-01;1.047e+00;3.180e-01;-2.530e-01;1.047e+00;1.665e-03;-1.325e-03;5.000e+01;3.330e-01;-2.160e-01;5.000e+01
