time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Bess_GEN_MagnitudeControlledByAVRPu;Bess_GEN_VoltageInjTerminal;Bess_GEN_ActiveCurrentInjTerminal;Bess_GEN_ReactiveCurrentInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;Main_Xfmr_XFMR_Tap;Bess_GEN_ActivePowerSetpointPu;Bess_GEN_ReactivePowerSetpointPu;Bess_GEN_VoltageSetpointPu;Bess_GEN_NetworkFrequencyPu;NetworkFrequencyPu
0.000000;1.044e+00;4.000e-01;0.000e+00;3.830e-01;0.000e+00;1.044e+00;1.051e+00;3.987e-01;1.701e-02;1.044e+00;2.400e-01;0.000e+00;1.000e+01;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.005024;1.044e+00;3.999e-01;-4.767e-04;3.830e-01;-4.564e-04;1.044e+00;1.051e+00;3.987e-01;1.656e-02;1.044e+00;2.400e-01;-2.860e-04;1.000e+01;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.010024;1.044e+00;3.999e-01;-7.217e-04;3.830e-01;-6.911e-04;1.044e+00;1.051e+00;3.987e-01;1.633e-02;1.044e+00;2.399e-01;-4.330e-04;1.000e+01;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.015044;1.044e+00;3.999e-01;-8.217e-04;3.830e-01;-7.869e-04;1.044e+00;1.051e+00;3.987e-01;1.624e-02;1.044e+00;2.399e-01;-4.930e-04;1.000e+01;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.021044;1.044e+00;3.999e-01;-8.433e-04;3.830e-01;-8.077e-04;1.044e+00;1.051e+00;3.987e-01;1.622e-02;1.044e+00;2.399e-01;-5.060e-04;1.000e+01;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.025044;1.044e+00;3.999e-01;-8.317e-04;3.830e-01;-7.965e-04;1.044e+00;1.051e+00;3.987e-01;1.623e-02;1.044e+00;2.400e-01;-4.990e-04;1.000e+01;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.030044;1.044e+00;3.999e-01;-8.100e-04;3.830e-01;-7.757e-04;1.044e+00;1.051e+00;3.987e-01;1.625e-02;1.044e+00;2.400e-01;-4.860e-04;1.000e+01;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.035044;1.044e+00;4.000e-01;-7.883e-04;3.830e-01;-7.550e-04;1.044e+00;1.051e+00;3.987e-01;1.627e-02;1.044e+00;2.400e-01;-4.730e-04;1.000e+01;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.040044;1.044e+00;4.000e-01;-7.733e-04;3.830e-01;-7.406e-04;1.044e+00;1.051e+00;3.987e-01;1.628e-02;1.044e+00;2.400e-01;-4.640e-04;1.000e+01;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.045044;1.044e+00;4.000e-01;-7.617e-04;3.830e-01;-7.294e-04;1.044e+00;1.051e+00;3.987e-01;1.629e-02;1.044e+00;2.400e-01;-4.570e-04;1.000e+01;4.000e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
