time;InternalNode1_BUS_Voltage;InternalNode1_BUS_ActivePower;InternalNode1_BUS_ReactivePower;InternalNode1_BUS_ActiveCurrent;InternalNode1_BUS_ReactiveCurrent;Bess_GEN_VoltageInjTerminal;Bess_GEN_ActiveCurrentInjTerminal;Bess_GEN_ReactiveCurrentInjTerminal;Bess_GEN_ActivePowerControlledPu;Bess_GEN_ReactivePowerControlledPu;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;Bess_GEN_ActivePowerSetpointPu;Bess_GEN_ReactivePowerSetpointPu
0.000000;1.000e+00;6.660e-01;-2.160e-01;6.660e-01;-2.160e-01;9.980e-01;6.748e-01;-1.870e-01;6.734e-01;-1.866e-01;1.000e+00;3.330e-03;-1.080e-03;6.734e-01;-1.866e-01
19.999996;1.000e+00;6.660e-01;-2.160e-01;6.660e-01;-2.160e-01;9.980e-01;6.748e-01;-1.870e-01;6.734e-01;-1.866e-01;1.000e+00;3.330e-03;-1.080e-03;6.734e-01;-1.866e-01
19.999997;1.000e+00;6.660e-01;-2.160e-01;6.660e-01;-2.160e-01;9.980e-01;6.748e-01;-1.870e-01;6.734e-01;-1.866e-01;1.000e+00;3.330e-03;-1.080e-03;6.401e-01;-1.866e-01
20.000000;1.000e+00;6.660e-01;-2.160e-01;6.660e-01;-2.160e-01;9.980e-01;6.748e-01;-1.870e-01;6.734e-01;-1.866e-01;1.000e+00;3.330e-03;-1.080e-03;6.401e-01;-1.866e-01
20.001340;1.000e+00;6.660e-01;-2.160e-01;6.660e-01;-2.160e-01;9.980e-01;6.748e-01;-1.870e-01;6.734e-01;-1.866e-01;1.000e+00;3.330e-03;-1.080e-03;6.401e-01;-1.866e-01
20.002441;1.000e+00;6.658e-01;-2.160e-01;6.658e-01;-2.160e-01;9.980e-01;6.746e-01;-1.870e-01;6.732e-01;-1.866e-01;1.000e+00;3.329e-03;-1.080e-03;6.401e-01;-1.866e-01
20.003247;1.000e+00;6.656e-01;-2.160e-01;6.656e-01;-2.160e-01;9.980e-01;6.744e-01;-1.870e-01;6.730e-01;-1.866e-01;1.000e+00;3.328e-03;-1.080e-03;6.401e-01;-1.866e-01
20.004146;1.000e+00;6.652e-01;-2.160e-01;6.652e-01;-2.160e-01;9.980e-01;6.740e-01;-1.870e-01;6.726e-01;-1.866e-01;1.000e+00;3.326e-03;-1.080e-03;6.401e-01;-1.866e-01
20.005183;1.000e+00;6.648e-01;-2.160e-01;6.648e-01;-2.160e-01;9.980e-01;6.735e-01;-1.870e-01;6.722e-01;-1.866e-01;1.000e+00;3.324e-03;-1.080e-03;6.401e-01;-1.866e-01
20.005390;1.000e+00;6.646e-01;-2.160e-01;6.646e-01;-2.160e-01;9.980e-01;6.733e-01;-1.870e-01;6.720e-01;-1.866e-01;1.000e+00;3.323e-03;-1.080e-03;6.401e-01;-1.866e-01
