time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Bess_GEN_MagnitudeControlledByAVRPu;Bess_GEN_VoltageInjTerminal;Bess_GEN_ActiveCurrentInjTerminal;Bess_GEN_ReactiveCurrentInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;Main_Xfmr_XFMR_Tap;Bess_GEN_ActivePowerSetpointPu;Bess_GEN_ReactivePowerSetpointPu;Bess_GEN_VoltageSetpointPu;Bess_GEN_NetworkFrequencyPu;NetworkFrequencyPu
0.051787;1.044e+00;6.666e-01;-5.053e-03;6.383e-01;-4.838e-03;1.043e+00;1.055e+00;6.537e-01;2.746e-02;1.044e+00;4.000e-01;-3.032e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.055787;1.044e+00;6.666e-01;-5.040e-03;6.383e-01;-4.826e-03;1.043e+00;1.055e+00;6.537e-01;2.748e-02;1.044e+00;4.000e-01;-3.024e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.060787;1.044e+00;6.666e-01;-5.022e-03;6.383e-01;-4.808e-03;1.043e+00;1.055e+00;6.537e-01;2.749e-02;1.044e+00;4.000e-01;-3.013e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.065787;1.044e+00;6.667e-01;-5.003e-03;6.383e-01;-4.790e-03;1.043e+00;1.055e+00;6.537e-01;2.751e-02;1.044e+00;4.000e-01;-3.002e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.070787;1.044e+00;6.667e-01;-4.985e-03;6.383e-01;-4.773e-03;1.043e+00;1.055e+00;6.537e-01;2.753e-02;1.044e+00;4.000e-01;-2.991e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.075787;1.044e+00;6.667e-01;-4.967e-03;6.383e-01;-4.755e-03;1.043e+00;1.055e+00;6.537e-01;2.755e-02;1.044e+00;4.000e-01;-2.980e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.080787;1.044e+00;6.667e-01;-4.948e-03;6.383e-01;-4.738e-03;1.043e+00;1.055e+00;6.537e-01;2.757e-02;1.044e+00;4.000e-01;-2.969e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.085787;1.044e+00;6.667e-01;-4.930e-03;6.383e-01;-4.720e-03;1.043e+00;1.055e+00;6.537e-01;2.758e-02;1.044e+00;4.000e-01;-2.958e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.090787;1.044e+00;6.667e-01;-4.912e-03;6.383e-01;-4.703e-03;1.043e+00;1.055e+00;6.537e-01;2.760e-02;1.044e+00;4.000e-01;-2.947e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.095787;1.044e+00;6.667e-01;-4.893e-03;6.383e-01;-4.685e-03;1.043e+00;1.055e+00;6.537e-01;2.762e-02;1.044e+00;4.000e-01;-2.936e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.100787;1.044e+00;6.667e-01;-4.875e-03;6.383e-01;-4.668e-03;1.043e+00;1.055e+00;6.537e-01;2.763e-02;1.044e+00;4.000e-01;-2.925e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.105787;1.044e+00;6.667e-01;-4.857e-03;6.383e-01;-4.650e-03;1.043e+00;1.055e+00;6.537e-01;2.765e-02;1.044e+00;4.000e-01;-2.914e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.110787;1.044e+00;6.667e-01;-4.838e-03;6.383e-01;-4.632e-03;1.043e+00;1.055e+00;6.537e-01;2.767e-02;1.044e+00;4.000e-01;-2.903e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.115787;1.044e+00;6.667e-01;-4.818e-03;6.383e-01;-4.613e-03;1.043e+00;1.055e+00;6.537e-01;2.769e-02;1.044e+00;4.000e-01;-2.891e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.120787;1.044e+00;6.667e-01;-4.800e-03;6.383e-01;-4.596e-03;1.043e+00;1.055e+00;6.537e-01;2.771e-02;1.044e+00;4.000e-01;-2.880e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.125787;1.044e+00;6.667e-01;-4.782e-03;6.383e-01;-4.578e-03;1.043e+00;1.055e+00;6.537e-01;2.772e-02;1.044e+00;4.000e-01;-2.869e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.131787;1.044e+00;6.667e-01;-4.760e-03;6.383e-01;-4.557e-03;1.043e+00;1.055e+00;6.537e-01;2.774e-02;1.044e+00;4.000e-01;-2.856e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.135787;1.044e+00;6.667e-01;-4.745e-03;6.383e-01;-4.543e-03;1.043e+00;1.055e+00;6.537e-01;2.776e-02;1.044e+00;4.000e-01;-2.847e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.140787;1.044e+00;6.667e-01;-4.727e-03;6.383e-01;-4.526e-03;1.043e+00;1.055e+00;6.537e-01;2.778e-02;1.044e+00;4.000e-01;-2.836e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.145787;1.044e+00;6.667e-01;-4.707e-03;6.383e-01;-4.506e-03;1.043e+00;1.055e+00;6.537e-01;2.779e-02;1.044e+00;4.000e-01;-2.824e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.150787;1.044e+00;6.667e-01;-4.688e-03;6.383e-01;-4.489e-03;1.043e+00;1.055e+00;6.537e-01;2.781e-02;1.044e+00;4.000e-01;-2.813e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.156787;1.044e+00;6.667e-01;-4.665e-03;6.383e-01;-4.466e-03;1.043e+00;1.055e+00;6.537e-01;2.783e-02;1.044e+00;4.000e-01;-2.799e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.160787;1.044e+00;6.667e-01;-4.650e-03;6.383e-01;-4.452e-03;1.043e+00;1.055e+00;6.537e-01;2.785e-02;1.044e+00;4.000e-01;-2.790e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.165787;1.044e+00;6.667e-01;-4.632e-03;6.383e-01;-4.435e-03;1.043e+00;1.055e+00;6.537e-01;2.786e-02;1.044e+00;4.000e-01;-2.779e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.170787;1.044e+00;6.667e-01;-4.613e-03;6.383e-01;-4.417e-03;1.043e+00;1.055e+00;6.537e-01;2.788e-02;1.044e+00;4.000e-01;-2.768e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.175787;1.044e+00;6.667e-01;-4.593e-03;6.383e-01;-4.398e-03;1.043e+00;1.055e+00;6.537e-01;2.790e-02;1.044e+00;4.000e-01;-2.756e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.181787;1.044e+00;6.667e-01;-4.572e-03;6.383e-01;-4.377e-03;1.043e+00;1.055e+00;6.537e-01;2.792e-02;1.044e+00;4.000e-01;-2.743e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.185787;1.044e+00;6.667e-01;-4.557e-03;6.383e-01;-4.363e-03;1.043e+00;1.055e+00;6.537e-01;2.794e-02;1.044e+00;4.000e-01;-2.734e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.190787;1.044e+00;6.667e-01;-4.537e-03;6.383e-01;-4.344e-03;1.043e+00;1.055e+00;6.537e-01;2.795e-02;1.044e+00;4.000e-01;-2.722e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.195787;1.044e+00;6.667e-01;-4.518e-03;6.383e-01;-4.326e-03;1.043e+00;1.055e+00;6.537e-01;2.797e-02;1.044e+00;4.000e-01;-2.711e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.200787;1.044e+00;6.667e-01;-4.500e-03;6.383e-01;-4.309e-03;1.043e+00;1.055e+00;6.537e-01;2.799e-02;1.044e+00;4.000e-01;-2.700e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.205787;1.044e+00;6.667e-01;-4.480e-03;6.383e-01;-4.289e-03;1.043e+00;1.055e+00;6.537e-01;2.801e-02;1.044e+00;4.000e-01;-2.688e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.210787;1.044e+00;6.667e-01;-4.462e-03;6.383e-01;-4.272e-03;1.043e+00;1.055e+00;6.537e-01;2.803e-02;1.044e+00;4.000e-01;-2.677e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.215787;1.044e+00;6.667e-01;-4.443e-03;6.383e-01;-4.254e-03;1.043e+00;1.055e+00;6.537e-01;2.804e-02;1.044e+00;4.000e-01;-2.666e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.220787;1.044e+00;6.667e-01;-4.423e-03;6.383e-01;-4.235e-03;1.043e+00;1.055e+00;6.537e-01;2.806e-02;1.044e+00;4.000e-01;-2.654e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.226787;1.044e+00;6.667e-01;-4.402e-03;6.383e-01;-4.214e-03;1.043e+00;1.055e+00;6.537e-01;2.808e-02;1.044e+00;4.000e-01;-2.641e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.230787;1.044e+00;6.667e-01;-4.387e-03;6.383e-01;-4.200e-03;1.043e+00;1.055e+00;6.537e-01;2.810e-02;1.044e+00;4.000e-01;-2.632e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.235787;1.044e+00;6.667e-01;-4.367e-03;6.383e-01;-4.181e-03;1.043e+00;1.055e+00;6.537e-01;2.812e-02;1.044e+00;4.000e-01;-2.620e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.240787;1.044e+00;6.667e-01;-4.348e-03;6.383e-01;-4.163e-03;1.043e+00;1.055e+00;6.537e-01;2.813e-02;1.044e+00;4.000e-01;-2.609e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.245787;1.044e+00;6.667e-01;-4.330e-03;6.383e-01;-4.146e-03;1.043e+00;1.055e+00;6.537e-01;2.815e-02;1.044e+00;4.000e-01;-2.598e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.250787;1.044e+00;6.667e-01;-4.310e-03;6.383e-01;-4.127e-03;1.043e+00;1.055e+00;6.537e-01;2.817e-02;1.044e+00;4.000e-01;-2.586e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.255787;1.044e+00;6.667e-01;-4.292e-03;6.383e-01;-4.109e-03;1.043e+00;1.055e+00;6.537e-01;2.819e-02;1.044e+00;4.000e-01;-2.575e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.260787;1.044e+00;6.667e-01;-4.273e-03;6.383e-01;-4.091e-03;1.043e+00;1.055e+00;6.537e-01;2.821e-02;1.044e+00;4.000e-01;-2.564e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.265787;1.044e+00;6.667e-01;-4.253e-03;6.383e-01;-4.072e-03;1.043e+00;1.055e+00;6.537e-01;2.822e-02;1.044e+00;4.000e-01;-2.552e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.271787;1.044e+00;6.667e-01;-4.232e-03;6.383e-01;-4.052e-03;1.043e+00;1.055e+00;6.537e-01;2.824e-02;1.044e+00;4.000e-01;-2.539e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.275787;1.044e+00;6.667e-01;-4.217e-03;6.383e-01;-4.037e-03;1.043e+00;1.055e+00;6.537e-01;2.826e-02;1.044e+00;4.000e-01;-2.530e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.280787;1.044e+00;6.667e-01;-4.198e-03;6.383e-01;-4.020e-03;1.043e+00;1.055e+00;6.537e-01;2.828e-02;1.044e+00;4.000e-01;-2.519e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.285787;1.044e+00;6.667e-01;-4.178e-03;6.383e-01;-4.001e-03;1.043e+00;1.055e+00;6.537e-01;2.829e-02;1.044e+00;4.000e-01;-2.507e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.290787;1.044e+00;6.667e-01;-4.160e-03;6.383e-01;-3.983e-03;1.043e+00;1.055e+00;6.537e-01;2.831e-02;1.044e+00;4.000e-01;-2.496e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.295787;1.044e+00;6.667e-01;-4.142e-03;6.383e-01;-3.965e-03;1.043e+00;1.055e+00;6.537e-01;2.833e-02;1.044e+00;4.000e-01;-2.485e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.300787;1.044e+00;6.667e-01;-4.123e-03;6.383e-01;-3.948e-03;1.043e+00;1.055e+00;6.537e-01;2.835e-02;1.044e+00;4.000e-01;-2.474e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.305787;1.044e+00;6.667e-01;-4.105e-03;6.383e-01;-3.930e-03;1.043e+00;1.055e+00;6.537e-01;2.836e-02;1.044e+00;4.000e-01;-2.463e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.310787;1.044e+00;6.667e-01;-4.085e-03;6.383e-01;-3.911e-03;1.043e+00;1.055e+00;6.537e-01;2.838e-02;1.044e+00;4.000e-01;-2.451e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.316787;1.044e+00;6.667e-01;-4.063e-03;6.383e-01;-3.890e-03;1.043e+00;1.055e+00;6.537e-01;2.840e-02;1.044e+00;4.000e-01;-2.438e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.320787;1.044e+00;6.667e-01;-4.048e-03;6.383e-01;-3.876e-03;1.043e+00;1.055e+00;6.537e-01;2.842e-02;1.044e+00;4.000e-01;-2.429e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.325787;1.044e+00;6.667e-01;-4.030e-03;6.383e-01;-3.859e-03;1.043e+00;1.055e+00;6.537e-01;2.844e-02;1.044e+00;4.000e-01;-2.418e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.330787;1.044e+00;6.667e-01;-4.012e-03;6.383e-01;-3.841e-03;1.043e+00;1.055e+00;6.537e-01;2.845e-02;1.044e+00;4.000e-01;-2.407e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.335787;1.044e+00;6.667e-01;-3.993e-03;6.383e-01;-3.823e-03;1.043e+00;1.055e+00;6.537e-01;2.847e-02;1.044e+00;4.000e-01;-2.396e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.340787;1.044e+00;6.667e-01;-3.975e-03;6.383e-01;-3.806e-03;1.043e+00;1.055e+00;6.537e-01;2.849e-02;1.044e+00;4.000e-01;-2.385e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.345787;1.044e+00;6.667e-01;-3.955e-03;6.383e-01;-3.787e-03;1.043e+00;1.055e+00;6.537e-01;2.851e-02;1.044e+00;4.000e-01;-2.373e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.350787;1.044e+00;6.667e-01;-3.937e-03;6.383e-01;-3.769e-03;1.043e+00;1.055e+00;6.537e-01;2.852e-02;1.044e+00;4.000e-01;-2.362e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.355787;1.044e+00;6.667e-01;-3.918e-03;6.383e-01;-3.752e-03;1.043e+00;1.055e+00;6.537e-01;2.854e-02;1.044e+00;4.000e-01;-2.351e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.360787;1.044e+00;6.667e-01;-3.900e-03;6.383e-01;-3.734e-03;1.043e+00;1.055e+00;6.537e-01;2.856e-02;1.044e+00;4.000e-01;-2.340e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.365787;1.044e+00;6.667e-01;-3.882e-03;6.383e-01;-3.716e-03;1.043e+00;1.055e+00;6.537e-01;2.857e-02;1.044e+00;4.000e-01;-2.329e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.370787;1.044e+00;6.667e-01;-3.863e-03;6.383e-01;-3.699e-03;1.043e+00;1.055e+00;6.537e-01;2.859e-02;1.044e+00;4.000e-01;-2.318e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.376787;1.044e+00;6.667e-01;-3.842e-03;6.383e-01;-3.678e-03;1.043e+00;1.055e+00;6.537e-01;2.861e-02;1.044e+00;4.000e-01;-2.305e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.380787;1.044e+00;6.667e-01;-3.827e-03;6.383e-01;-3.664e-03;1.043e+00;1.055e+00;6.537e-01;2.863e-02;1.044e+00;4.000e-01;-2.296e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.385787;1.044e+00;6.667e-01;-3.808e-03;6.383e-01;-3.646e-03;1.043e+00;1.055e+00;6.537e-01;2.864e-02;1.044e+00;4.000e-01;-2.285e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.390787;1.044e+00;6.667e-01;-3.790e-03;6.383e-01;-3.629e-03;1.043e+00;1.055e+00;6.537e-01;2.866e-02;1.044e+00;4.000e-01;-2.274e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.395787;1.044e+00;6.667e-01;-3.772e-03;6.383e-01;-3.611e-03;1.043e+00;1.055e+00;6.537e-01;2.868e-02;1.044e+00;4.000e-01;-2.263e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.400787;1.044e+00;6.667e-01;-3.755e-03;6.383e-01;-3.595e-03;1.043e+00;1.055e+00;6.537e-01;2.870e-02;1.044e+00;4.000e-01;-2.253e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.405787;1.044e+00;6.667e-01;-3.737e-03;6.383e-01;-3.578e-03;1.043e+00;1.055e+00;6.537e-01;2.871e-02;1.044e+00;4.000e-01;-2.242e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.411787;1.044e+00;6.667e-01;-3.715e-03;6.383e-01;-3.557e-03;1.043e+00;1.055e+00;6.537e-01;2.873e-02;1.044e+00;4.000e-01;-2.229e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.415787;1.044e+00;6.667e-01;-3.700e-03;6.383e-01;-3.543e-03;1.043e+00;1.055e+00;6.537e-01;2.875e-02;1.044e+00;4.000e-01;-2.220e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.420787;1.044e+00;6.667e-01;-3.682e-03;6.383e-01;-3.525e-03;1.043e+00;1.055e+00;6.537e-01;2.877e-02;1.044e+00;4.000e-01;-2.209e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.425787;1.044e+00;6.667e-01;-3.663e-03;6.383e-01;-3.507e-03;1.043e+00;1.055e+00;6.537e-01;2.878e-02;1.044e+00;4.000e-01;-2.198e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.431787;1.044e+00;6.667e-01;-3.642e-03;6.383e-01;-3.487e-03;1.043e+00;1.055e+00;6.537e-01;2.880e-02;1.044e+00;4.000e-01;-2.185e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.435787;1.044e+00;6.667e-01;-3.628e-03;6.383e-01;-3.474e-03;1.043e+00;1.055e+00;6.537e-01;2.882e-02;1.044e+00;4.000e-01;-2.177e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.440787;1.044e+00;6.667e-01;-3.610e-03;6.383e-01;-3.456e-03;1.043e+00;1.055e+00;6.537e-01;2.883e-02;1.044e+00;4.000e-01;-2.166e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.446787;1.044e+00;6.667e-01;-3.588e-03;6.383e-01;-3.436e-03;1.043e+00;1.055e+00;6.537e-01;2.885e-02;1.044e+00;4.000e-01;-2.153e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.450787;1.044e+00;6.667e-01;-3.573e-03;6.383e-01;-3.421e-03;1.043e+00;1.055e+00;6.537e-01;2.887e-02;1.044e+00;4.000e-01;-2.144e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.455787;1.044e+00;6.667e-01;-3.557e-03;6.383e-01;-3.405e-03;1.043e+00;1.055e+00;6.537e-01;2.888e-02;1.044e+00;4.000e-01;-2.134e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.461787;1.044e+00;6.667e-01;-3.535e-03;6.383e-01;-3.385e-03;1.043e+00;1.055e+00;6.537e-01;2.890e-02;1.044e+00;4.000e-01;-2.121e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.465787;1.044e+00;6.667e-01;-3.520e-03;6.383e-01;-3.370e-03;1.043e+00;1.055e+00;6.537e-01;2.892e-02;1.044e+00;4.000e-01;-2.112e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.470787;1.044e+00;6.667e-01;-3.503e-03;6.383e-01;-3.354e-03;1.043e+00;1.055e+00;6.537e-01;2.893e-02;1.044e+00;4.000e-01;-2.102e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.476787;1.044e+00;6.667e-01;-3.482e-03;6.383e-01;-3.334e-03;1.043e+00;1.055e+00;6.537e-01;2.895e-02;1.044e+00;4.000e-01;-2.089e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.480787;1.044e+00;6.667e-01;-3.467e-03;6.383e-01;-3.319e-03;1.043e+00;1.055e+00;6.537e-01;2.897e-02;1.044e+00;4.000e-01;-2.080e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.485787;1.044e+00;6.667e-01;-3.450e-03;6.383e-01;-3.303e-03;1.043e+00;1.055e+00;6.537e-01;2.898e-02;1.044e+00;4.000e-01;-2.070e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
0.491787;1.044e+00;6.667e-01;-3.428e-03;6.383e-01;-3.282e-03;1.043e+00;1.055e+00;6.536e-01;2.900e-02;1.044e+00;4.000e-01;-2.057e-03;1.000e+01;6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
