time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Bess_GEN_MagnitudeControlledByAVRPu;Bess_GEN_UPuInjTerminal;Bess_GEN_IpInjTerminal;Bess_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Bess_GEN_ActivePowerSetpointPu;Bess_GEN_ReactivePowerSetpointPu;Bess_GEN_VoltageSetpointPu;Bess_GEN_NetworkFrequencyPu;NetworkFrequencyPu
0.000000000;1.044e+00;-6.667e-01;1.046e-08;-6.383e-01;4.075e-09;1.044e+00;1.037e+00;-6.211e-01;3.958e-02;1.044e+00;-4.000e-01;8.237e-10;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
19.999996000;1.044e+00;-6.667e-01;4.010e-09;-6.383e-01;-1.420e-09;1.044e+00;1.037e+00;-6.211e-01;3.958e-02;1.044e+00;-4.000e-01;3.047e-09;1.000e+01;-6.667e-01;0.000e+00;1.044e+00;5.000e+01;5.000e+01
19.999996000;1.044e+00;-6.667e-01;4.181e-09;-6.383e-01;-1.460e-09;1.044e+00;1.037e+00;-6.211e-01;3.958e-02;1.044e+00;-4.000e-01;3.156e-09;1.000e+01;-6.667e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.001020000;1.044e+00;-6.667e-01;5.114e-09;-6.383e-01;-2.026e-09;1.044e+00;1.037e+00;-6.211e-01;3.958e-02;1.044e+00;-4.000e-01;4.938e-09;1.000e+01;-6.667e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.004020000;1.044e+00;-6.667e-01;8.338e-06;-6.383e-01;7.977e-06;1.044e+00;1.037e+00;-6.211e-01;3.958e-02;1.044e+00;-4.000e-01;5.006e-06;1.000e+01;-6.667e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.016020000;1.044e+00;-6.667e-01;8.667e-05;-6.383e-01;8.298e-05;1.044e+00;1.037e+00;-6.211e-01;3.966e-02;1.044e+00;-4.000e-01;5.201e-05;1.000e+01;-6.667e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.017020000;1.044e+00;-6.667e-01;9.500e-05;-6.383e-01;9.095e-05;1.045e+00;1.037e+00;-6.211e-01;3.967e-02;1.044e+00;-4.000e-01;5.701e-05;1.000e+01;-6.667e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.021020000;1.044e+00;-6.667e-01;1.317e-04;-6.383e-01;1.261e-04;1.045e+00;1.037e+00;-6.211e-01;3.970e-02;1.044e+00;-4.000e-01;7.901e-05;1.000e+01;-6.667e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.025020000;1.044e+00;-6.667e-01;1.700e-04;-6.383e-01;1.628e-04;1.045e+00;1.037e+00;-6.211e-01;3.974e-02;1.044e+00;-4.000e-01;1.020e-04;1.000e+01;-6.667e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
20.026020000;1.045e+00;-6.667e-01;1.800e-04;-6.383e-01;1.723e-04;1.045e+00;1.037e+00;-6.211e-01;3.975e-02;1.045e+00;-4.000e-01;1.080e-04;1.000e+01;-6.667e-01;0.000e+00;1.065e+00;5.000e+01;5.000e+01
