time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Bess_GEN_ActivePowerSetpointPu;Bess_GEN_ReactivePowerSetpointPu;Bess_GEN_AVRSetpointPu;Bess_GEN_InjectedActiveCurrent;Bess_GEN_InjectedReactiveCurrent
30.049614000;3.130e-08;-1.039e-08;-0.000e+00;-4.653e-10;0.000e+00;-5.247e-09;3.181e-09;-0.000e+00;1.000e+01;-6.660e-01;8.300e-05;8.300e-05;-6.911e-01;-9.942e-01
30.050536000;3.063e-08;-9.467e-09;-0.000e+00;-6.276e-10;0.000e+00;-4.926e-09;5.055e-09;-0.000e+00;1.000e+01;-6.660e-01;8.300e-05;8.300e-05;-6.911e-01;-9.989e-01
30.051918000;2.894e-08;-7.852e-09;-0.000e+00;-7.266e-10;0.000e+00;-4.252e-09;8.065e-09;-0.000e+00;1.000e+01;-6.660e-01;8.300e-05;8.300e-05;-6.913e-01;-1.006e+00
30.052840000;2.735e-08;-6.698e-09;-0.000e+00;-6.356e-10;0.000e+00;-3.566e-09;1.014e-08;-0.000e+00;1.000e+01;-6.660e-01;8.300e-05;8.300e-05;-6.913e-01;-1.010e+00
30.054683000;2.317e-08;-4.352e-09;-0.000e+00;-2.934e-10;0.000e+00;-1.661e-09;1.401e-08;-0.000e+00;1.000e+01;-6.660e-01;8.300e-05;8.300e-05;-6.915e-01;-1.018e+00
30.056065000;1.931e-08;-2.735e-09;-0.000e+00;-1.322e-10;0.000e+00;-1.552e-10;1.640e-08;-0.000e+00;1.000e+01;-6.660e-01;8.300e-05;8.300e-05;-6.915e-01;-1.023e+00
30.057908000;1.371e-08;-1.055e-09;-0.000e+00;-1.142e-10;0.000e+00;1.449e-09;1.888e-08;-0.000e+00;1.000e+01;-6.660e-01;8.300e-05;8.300e-05;-6.917e-01;-1.030e+00
30.058369000;1.236e-08;-7.119e-10;-0.000e+00;-1.439e-10;0.000e+00;1.729e-09;1.941e-08;-0.000e+00;1.000e+01;-6.660e-01;8.300e-05;8.300e-05;-6.917e-01;-1.032e+00
30.061374000;-1.303e-10;4.261e-09;-0.000e+00;-7.307e-10;0.000e+00;-5.611e-10;2.632e-08;-0.000e+00;1.000e+01;-6.660e-01;8.300e-05;8.300e-05;-6.918e-01;-1.041e+00
30.061886000;-4.497e-10;4.551e-09;-0.000e+00;-8.072e-10;0.000e+00;-9.277e-10;2.660e-08;-0.000e+00;1.000e+01;-6.660e-01;8.300e-05;8.300e-05;-6.919e-01;-1.043e+00
30.063422000;-1.349e-09;5.292e-09;-0.000e+00;-9.650e-10;0.000e+00;-1.955e-09;2.732e-08;-0.000e+00;1.000e+01;-6.660e-01;8.300e-05;8.300e-05;-6.919e-01;-1.047e+00
30.063934000;-1.641e-09;5.503e-09;-0.000e+00;-9.515e-10;0.000e+00;-2.266e-09;2.753e-08;-0.000e+00;1.000e+01;-6.660e-01;8.300e-05;8.300e-05;-6.920e-01;-1.048e+00
30.065982000;-2.829e-09;6.400e-09;-0.000e+00;-3.374e-10;0.000e+00;-3.328e-09;2.815e-08;-0.000e+00;1.000e+01;-6.660e-01;8.300e-05;8.300e-05;-6.920e-01;-1.053e+00
30.066494000;-3.120e-09;6.670e-09;-0.000e+00;-4.446e-11;0.000e+00;-3.551e-09;2.820e-08;-0.000e+00;1.000e+01;-6.660e-01;8.300e-05;8.300e-05;-6.921e-01;-1.055e+00
30.068542000;-4.009e-09;7.832e-09;-0.000e+00;1.459e-09;0.000e+00;-4.377e-09;2.774e-08;-0.000e+00;1.000e+01;-6.660e-01;8.300e-05;8.300e-05;-6.921e-01;-1.059e+00
30.069054000;-4.132e-09;8.120e-09;-0.000e+00;1.848e-09;0.000e+00;-4.565e-09;2.744e-08;-0.000e+00;1.000e+01;-6.660e-01;8.300e-05;8.300e-05;-6.922e-01;-1.060e+00
30.071614000;-4.232e-09;9.251e-09;-0.000e+00;3.545e-09;0.000e+00;-5.168e-09;2.510e-08;-0.000e+00;1.000e+01;-6.660e-01;8.300e-05;8.300e-05;-6.922e-01;-1.065e+00
30.072126000;-4.202e-09;9.380e-09;-0.000e+00;3.825e-09;0.000e+00;-5.211e-09;2.455e-08;-0.000e+00;1.000e+01;-6.660e-01;8.300e-05;8.300e-05;-6.923e-01;-1.066e+00
30.079806000;-4.587e-09;5.810e-09;-0.000e+00;3.171e-09;0.000e+00;-1.206e-09;2.195e-08;-0.000e+00;1.000e+01;-6.660e-01;8.300e-05;8.300e-05;-6.924e-01;-1.077e+00
30.080318000;-4.433e-09;5.338e-09;-0.000e+00;2.607e-09;0.000e+00;-6.310e-10;2.226e-08;-0.000e+00;1.000e+01;-6.660e-01;8.300e-05;8.300e-05;-6.924e-01;-1.077e+00
30.080830000;-4.239e-09;4.867e-09;-0.000e+00;1.992e-09;0.000e+00;-1.032e-11;2.260e-08;-0.000e+00;1.000e+01;-6.660e-01;8.300e-05;8.300e-05;-6.925e-01;-1.078e+00
30.086974000;1.210e-10;-1.160e-09;-0.000e+00;-5.406e-09;0.000e+00;8.441e-09;2.457e-08;-0.000e+00;1.000e+01;-6.660e-01;8.300e-05;8.300e-05;-6.925e-01;-1.084e+00
30.087486000;3.967e-10;-1.570e-09;-0.000e+00;-5.787e-09;0.000e+00;9.009e-09;2.434e-08;-0.000e+00;1.000e+01;-6.660e-01;8.300e-05;8.300e-05;-6.926e-01;-1.084e+00
30.094010000;4.265e-10;-2.870e-09;-0.000e+00;-7.882e-09;0.000e+00;1.026e-08;2.046e-08;-0.000e+00;1.000e+01;-6.660e-01;8.300e-05;8.300e-05;-6.926e-01;-1.089e+00
30.095810000;4.644e-11;-2.620e-09;-0.000e+00;-8.370e-09;0.000e+00;9.403e-09;1.902e-08;-0.000e+00;1.000e+01;-6.660e-01;8.300e-05;8.300e-05;-6.926e-01;-1.089e+00
30.096710000;-1.886e-10;-2.391e-09;-0.000e+00;-8.611e-09;0.000e+00;8.807e-09;1.823e-08;-0.000e+00;1.000e+01;-6.660e-01;8.300e-05;8.300e-05;-6.927e-01;-1.090e+00
30.105710000;-3.980e-09;3.720e-09;-0.000e+00;-9.172e-09;0.000e+00;1.194e-09;9.677e-09;-0.000e+00;1.000e+01;-6.660e-01;8.300e-05;8.300e-05;-6.927e-01;-1.094e+00
30.113810000;-7.266e-09;7.705e-09;-0.000e+00;-4.350e-09;0.000e+00;-1.153e-09;5.611e-09;-0.000e+00;1.000e+01;-6.660e-01;8.300e-05;8.300e-05;-6.927e-01;-1.096e+00
30.114710000;-7.472e-09;7.686e-09;-0.000e+00;-3.662e-09;0.000e+00;-1.288e-09;5.628e-09;-0.000e+00;1.000e+01;-6.660e-01;8.300e-05;8.300e-05;-6.928e-01;-1.096e+00
30.124610000;-5.665e-09;4.434e-09;-0.000e+00;3.284e-09;0.000e+00;-6.390e-10;6.477e-09;-0.000e+00;1.000e+01;-6.660e-01;8.300e-05;8.300e-05;-6.928e-01;-1.098e+00
30.157110000;8.934e-09;-2.404e-09;-0.000e+00;1.370e-08;0.000e+00;-8.301e-09;-2.977e-09;-0.000e+00;1.000e+01;-6.660e-01;8.300e-05;8.300e-05;-6.928e-01;-1.100e+00
100.000000000;7.371e-09;2.976e-09;-0.000e+00;-5.894e-09;0.000e+00;-1.202e-08;5.372e-09;-0.000e+00;1.000e+01;-6.660e-01;8.300e-05;8.300e-05;-6.928e-01;-1.100e+00
