time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Bess_GEN_UPuInjTerminal;Bess_GEN_IpInjTerminal;Bess_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Bess_GEN_ActivePowerSetpointPu;Bess_GEN_ReactivePowerSetpointPu
0.000000000;1.000e+00;6.660e-01;-0.000e+00;6.660e-01;-0.000e+00;1.000e+00;6.660e-01;0.000e+00;1.000e+00;3.330e-03;-0.000e+00;1.000e+01;6.660e-01;9.000e-05
11.111111111;1.000e+00;6.660e-01;0.000e+00;6.660e-01;0.000e+00;1.000e+00;6.660e-01;0.000e+00;1.000e+00;3.330e-03;0.000e+00;1.000e+01;6.660e-01;9.000e-05
22.222222222;1.000e+00;6.660e-01;0.000e+00;6.660e-01;0.000e+00;1.000e+00;6.660e-01;0.000e+00;1.000e+00;3.330e-03;0.000e+00;1.000e+01;6.660e-01;9.000e-05
33.333333333;1.000e+00;6.660e-01;0.000e+00;6.660e-01;0.000e+00;1.000e+00;6.660e-01;0.000e+00;1.000e+00;3.330e-03;0.000e+00;1.000e+01;6.660e-01;9.000e-05
44.444444444;1.000e+00;6.660e-01;0.000e+00;6.660e-01;0.000e+00;1.000e+00;6.660e-01;0.000e+00;1.000e+00;3.330e-03;0.000e+00;1.000e+01;6.660e-01;9.000e-05
55.555555556;1.000e+00;6.660e-01;0.000e+00;6.660e-01;0.000e+00;1.000e+00;6.660e-01;0.000e+00;1.000e+00;3.330e-03;0.000e+00;1.000e+01;6.660e-01;9.000e-05
66.666666667;1.000e+00;6.660e-01;0.000e+00;6.660e-01;0.000e+00;1.000e+00;6.660e-01;0.000e+00;1.000e+00;3.330e-03;0.000e+00;1.000e+01;6.660e-01;9.000e-05
77.777777778;1.000e+00;6.660e-01;0.000e+00;6.660e-01;0.000e+00;1.000e+00;6.660e-01;0.000e+00;1.000e+00;3.330e-03;0.000e+00;1.000e+01;6.660e-01;9.000e-05
88.888888889;1.000e+00;6.660e-01;0.000e+00;6.660e-01;0.000e+00;1.000e+00;6.660e-01;0.000e+00;1.000e+00;3.330e-03;0.000e+00;1.000e+01;6.660e-01;9.000e-05
100.000000000;1.000e+00;6.660e-01;-0.000e+00;6.660e-01;-0.000e+00;1.000e+00;6.660e-01;0.000e+00;1.000e+00;3.330e-03;-0.000e+00;1.000e+01;6.660e-01;9.000e-05
