time;InternalNode1_BUS_Voltage;InternalNode1_BUS_ActivePower;InternalNode1_BUS_ReactivePower;InternalNode1_BUS_ActiveCurrent;InternalNode1_BUS_ReactiveCurrent;Bess_GEN_VoltageInjTerminal;Bess_GEN_ActiveCurrentInjTerminal;Bess_GEN_ReactiveCurrentInjTerminal;Bess_GEN_ActivePowerControlledPu;Bess_GEN_ReactivePowerControlledPu;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;Bess_GEN_ActivePowerSetpointPu;Bess_GEN_ReactivePowerSetpointPu
0.000000;1.000e+00;6.660e-01;-0.000e+00;6.660e-01;0.000e+00;1.011e+00;6.654e-01;2.632e-02;6.726e-01;2.660e-02;1.000e+00;3.330e-03;-0.000e+00;6.727e-01;2.661e-02
19.999996;1.000e+00;6.660e-01;-2.950e-07;6.660e-01;-1.142e-07;1.011e+00;6.654e-01;2.632e-02;6.726e-01;2.660e-02;1.000e+00;3.330e-03;-0.000e+00;6.727e-01;2.661e-02
19.999997;1.000e+00;6.660e-01;-2.950e-07;6.660e-01;-1.142e-07;1.011e+00;6.654e-01;2.632e-02;6.726e-01;2.660e-02;1.000e+00;3.330e-03;-0.000e+00;6.727e-01;1.581e-02
20.000000;1.000e+00;6.660e-01;-2.950e-07;6.660e-01;-1.141e-07;1.011e+00;6.654e-01;2.632e-02;6.726e-01;2.660e-02;1.000e+00;3.330e-03;-0.000e+00;6.727e-01;1.581e-02
20.000124;1.000e+00;6.660e-01;-2.946e-07;6.660e-01;-1.124e-07;1.011e+00;6.654e-01;2.632e-02;6.726e-01;2.660e-02;1.000e+00;3.330e-03;-0.000e+00;6.727e-01;1.581e-02
20.000252;1.000e+00;6.660e-01;-2.003e-04;6.660e-01;-2.001e-04;1.011e+00;6.655e-01;2.612e-02;6.726e-01;2.640e-02;1.000e+00;3.330e-03;-1.000e-06;6.727e-01;1.581e-02
20.000508;9.999e-01;6.660e-01;-2.003e-04;6.661e-01;-2.001e-04;1.011e+00;6.655e-01;2.612e-02;6.726e-01;2.640e-02;9.999e-01;3.330e-03;-1.000e-06;6.727e-01;1.581e-02
20.001020;9.998e-01;6.658e-01;-6.003e-04;6.659e-01;-6.002e-04;1.011e+00;6.656e-01;2.573e-02;6.726e-01;2.600e-02;9.998e-01;3.329e-03;-3.000e-06;6.727e-01;1.581e-02
20.001532;9.997e-01;6.658e-01;-8.003e-04;6.660e-01;-8.003e-04;1.010e+00;6.654e-01;2.553e-02;6.724e-01;2.580e-02;9.997e-01;3.329e-03;-4.000e-06;6.727e-01;1.581e-02
20.002044;9.997e-01;6.658e-01;-1.000e-03;6.660e-01;-1.000e-03;1.010e+00;6.655e-01;2.534e-02;6.724e-01;2.560e-02;9.997e-01;3.329e-03;-5.000e-06;6.727e-01;1.581e-02
20.002556;9.996e-01;6.656e-01;-1.200e-03;6.659e-01;-1.200e-03;1.010e+00;6.655e-01;2.514e-02;6.724e-01;2.540e-02;9.996e-01;3.328e-03;-6.000e-06;6.727e-01;1.581e-02
20.003068;9.995e-01;6.656e-01;-1.400e-03;6.659e-01;-1.401e-03;1.010e+00;6.654e-01;2.495e-02;6.722e-01;2.520e-02;9.995e-01;3.328e-03;-7.000e-06;6.727e-01;1.581e-02
20.003580;9.994e-01;6.656e-01;-1.600e-03;6.660e-01;-1.601e-03;1.010e+00;6.655e-01;2.475e-02;6.722e-01;2.500e-02;9.994e-01;3.328e-03;-8.000e-06;6.727e-01;1.581e-02
20.004092;9.994e-01;6.656e-01;-1.800e-03;6.660e-01;-1.801e-03;1.010e+00;6.655e-01;2.455e-02;6.722e-01;2.480e-02;9.994e-01;3.328e-03;-9.000e-06;6.727e-01;1.581e-02
20.004604;9.993e-01;6.654e-01;-2.000e-03;6.659e-01;-2.001e-03;1.010e+00;6.656e-01;2.436e-02;6.722e-01;2.460e-02;9.993e-01;3.327e-03;-1.000e-05;6.727e-01;1.581e-02
20.005116;9.993e-01;6.654e-01;-2.200e-03;6.659e-01;-2.202e-03;1.010e+00;6.654e-01;2.416e-02;6.720e-01;2.440e-02;9.993e-01;3.327e-03;-1.100e-05;6.727e-01;1.581e-02
20.005628;9.992e-01;6.654e-01;-2.400e-03;6.659e-01;-2.402e-03;1.010e+00;6.654e-01;2.396e-02;6.720e-01;2.420e-02;9.992e-01;3.327e-03;-1.200e-05;6.727e-01;1.581e-02
20.006140;9.992e-01;6.654e-01;-2.400e-03;6.660e-01;-2.402e-03;1.010e+00;6.655e-01;2.397e-02;6.720e-01;2.420e-02;9.992e-01;3.327e-03;-1.200e-05;6.727e-01;1.581e-02
20.006652;9.991e-01;6.654e-01;-2.600e-03;6.660e-01;-2.602e-03;1.010e+00;6.655e-01;2.377e-02;6.720e-01;2.400e-02;9.991e-01;3.327e-03;-1.300e-05;6.727e-01;1.581e-02
20.007164;9.991e-01;6.652e-01;-2.800e-03;6.658e-01;-2.803e-03;1.010e+00;6.656e-01;2.357e-02;6.720e-01;2.380e-02;9.991e-01;3.326e-03;-1.400e-05;6.727e-01;1.581e-02
20.007676;9.990e-01;6.652e-01;-2.800e-03;6.659e-01;-2.803e-03;1.010e+00;6.656e-01;2.357e-02;6.720e-01;2.380e-02;9.990e-01;3.326e-03;-1.400e-05;6.727e-01;1.581e-02
