time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactivePower;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;Wind_Turbine_GEN_InjectedCurrent;NetworkFrequencyPu
0.0;1.04435867631853;0.8333396314872066;0.7980253309063663;9.310544147769265e-06;7.2585225885089375e-06;1.0448225442876358;10.003447536859467;0.8081306933204183;-0.02061003220274969;1.044792362035973;0.9999182375640535;0.8083307234328202;0.9998651730663072
0.0;1.0443581893165452;0.8333400300858598;0.7980248336405669;9.251821890276702e-06;7.246473015368938e-06;1.0448217463864171;10.003435953335275;0.808130791769378;-0.020610032500026076;1.0447922257300835;0.9999186676599303;0.8083316486417522;0.999865186782843
1e-06;1.0443576636883702;0.8333404591070469;0.7980242977439629;9.188371495556869e-06;7.233671155306355e-06;1.044820888571066;10.003423460553993;0.8081308945246015;-0.02061003281992811;1.0447920744065982;0.9999191315925922;0.8083326445108272;0.9998651986310246
2e-06;1.044357096453483;0.8333409204784218;0.7980237213684406;9.119906150583886e-06;7.22026570960757e-06;1.0448199680683354;10.003409993854005;0.8081310004907007;-0.020610033163363108;1.0447919033147655;0.9999196325151606;0.8083337142314998;0.9998652058994696
4e-06;1.0443564842752007;0.8333414171071063;0.7980231040141362;9.046273835360853e-06;7.206415179926287e-06;1.0448189821511769;10.003395489975473;0.808131110590499;-0.020610033530751356;1.0447917081813274;0.9999201737685964;0.8083348603683611;0.9998652055533386
8e-06;1.0443558228467913;0.8333419533417967;0.7980224461373221;8.967425232429674e-06;7.192168359842738e-06;1.044817928417848;10.003379894294282;0.8081312282743357;-0.020610033921860574;1.0447914855848475;0.9999207575850688;0.8083360843112307;0.9998651943836869
1.6e-05;1.044355108052383;0.8333425345944634;0.7980217483979649;8.883433906213664e-06;7.177423109623111e-06;1.0448168053717832;10.003363170359213;0.8081313582060419;-0.020610034335819934;1.0447912323103496;0.9999213848607228;0.8083373853769048;0.9998651693750634
3.2e-05;1.0443543387079952;0.8333431664635782;0.7980210109936853;8.794516951929242e-06;7.1620268357621325e-06;1.0448156127438568;10.003345297853715;0.8081315041810433;-0.020610034771396238;1.0447909446033257;0.999922055906976;0.8083387605862675;0.9998651283908286
6.4e-05;1.0443535176682919;0.8333438534311866;0.7980202330613978;8.700981202463988e-06;7.145877305368842e-06;1.044814351033127;10.00332626372179;0.8081316688415521;-0.020610035227224266;1.0447906180099429;0.9999227697899065;0.8083402056836124;0.9998650703396315
0.000128;1.0443526503720626;0.8333445975376634;0.7980194126185496;8.603106471421683e-06;7.128894408260551e-06;1.0448130208261597;10.003306058153575;0.8081318548807406;-0.020610035701682905;1.044790248513704;0.9999235228339507;0.8083417167820046;0.9998649942524841
0.000256;1.0443517433630152;0.8333453980940583;0.7980185468776738;8.50103872627266e-06;7.110945989497078e-06;1.0448116221419301;10.003284677786386;0.8081320652305002;-0.02061003619267408;1.04478983430809;0.9999243090086161;0.8083432913803951;0.9998648983559149
0.000512;1.0443508042312706;0.833346252284001;0.7980176324434934;8.394772102430615e-06;7.091867412414521e-06;1.044810153384263;10.003262126000193;0.8081323020711889;-0.02061003669777478;1.044789376126034;0.9999251214459299;0.8083449281153579;0.9998647803138139
0.001024;1.0443498419337531;0.8333471556457178;0.7980166655143227;8.28419820270956e-06;7.071568068255271e-06;1.0448086110750445;10.00323840291143;0.8081325663357719;-0.0206100372146925;1.0447888757231143;0.9999259529927526;0.8083466259242298;0.9998646380482801
0.002048;1.0443488661665778;0.8333481024032439;0.7980156422016245;8.169171211723577e-06;7.050100641953162e-06;1.0448069915072062;10.003213501668363;0.8081328581680692;-0.020610037741403683;1.0447883340728865;0.9999267961458249;0.8083483838652645;0.9998644702633206
0.004096;1.044347886082385;0.8333490858496146;0.7980145591444234;8.049560996390691e-06;7.027607475040598e-06;1.0448052923353393;10.003187417400012;0.8081331776310754;-0.020610038275818598;1.0447877508680115;0.9999276431379627;0.8083502015848678;0.9998642761556723
0.008192;1.0443469099617115;0.8333500986531669;0.7980134144989199;7.925263267901458e-06;7.004219917567022e-06;1.0448035128278899;10.003160149830228;0.8081335251753906;-0.02061003881538492;1.0447871257130135;0.9999284864531286;0.8083520795859959;0.9998640541165218
0.016384;1.0443459460286342;0.8333511336133481;0.7980122081228673;7.79621546570995e-06;6.980034381442282e-06;1.0448016546285637;10.003131698635176;0.8081339015728675;-0.02061003935691127;1.044786459208322;0.9999293193852496;0.8083540191020177;0.9998638008071954
0.026384;1.0443450024763652;0.8333521847579859;0.7980109401653692;7.66244562940797e-06;6.955135195216192e-06;1.0447997231699664;10.003102061416477;0.8081343078868838;-0.02061003989679261;1.0447857528079367;0.99993013628631;0.8083560218164174;0.9998635117462863
0.036384;1.0443440864856421;0.8333532476569993;0.7980096096748632;7.524055897783132e-06;6.9295858532545494e-06;1.0447977275770146;10.003071233349889;0.8081347461699501;-0.020610040431479435;1.0447850084737365;0.999930933259375;0.808358089464508;0.9998631825072662
0.046384;1.0443432038141152;0.8333543191477791;0.7980082149790247;7.3811632495267805e-06;6.9034238576178405e-06;1.0447956789701422;10.003039211546914;0.8081352199108477;-0.020610040957731467;1.0447842285778868;0.9999317086787327;0.8083602234988032;0.9998628093697393
