time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;NetworkFrequencyPu
0.000000000;1.044e+00;8.333e-01;-4.369e-09;7.979e-01;8.909e-08;1.051e+00;1.044e+00;7.500e-01;3.602e-09;1.000e+01;8.018e-01;-1.042e-01;1.039e+00;5.000e+01;5.000e+01
0.024024000;1.044e+00;8.333e-01;-9.442e-05;7.979e-01;-9.043e-05;1.051e+00;1.044e+00;7.500e-01;-8.499e-05;1.000e+01;8.018e-01;-1.041e-01;1.039e+00;5.000e+01;5.000e+01
0.057024000;1.044e+00;8.333e-01;-2.967e-04;7.979e-01;-2.841e-04;1.051e+00;1.044e+00;7.499e-01;-2.670e-04;1.000e+01;8.018e-01;-1.040e-01;1.039e+00;5.000e+01;5.000e+01
0.058024000;1.044e+00;8.333e-01;-3.022e-04;7.979e-01;-2.894e-04;1.051e+00;1.044e+00;7.499e-01;-2.720e-04;1.000e+01;8.018e-01;-1.039e-01;1.039e+00;5.000e+01;5.000e+01
0.079024000;1.044e+00;8.332e-01;-4.356e-04;7.979e-01;-4.171e-04;1.051e+00;1.044e+00;7.499e-01;-3.920e-04;1.000e+01;8.018e-01;-1.038e-01;1.039e+00;5.000e+01;5.000e+01
0.089024000;1.044e+00;8.332e-01;-4.978e-04;7.978e-01;-4.767e-04;1.051e+00;1.044e+00;7.499e-01;-4.480e-04;1.000e+01;8.018e-01;-1.038e-01;1.039e+00;5.000e+01;5.000e+01
0.090024000;1.044e+00;8.332e-01;-5.044e-04;7.978e-01;-4.831e-04;1.051e+00;1.044e+00;7.498e-01;-4.540e-04;1.000e+01;8.018e-01;-1.038e-01;1.039e+00;5.000e+01;5.000e+01
0.091024000;1.044e+00;8.332e-01;-5.100e-04;7.978e-01;-4.884e-04;1.051e+00;1.044e+00;7.498e-01;-4.590e-04;1.000e+01;8.018e-01;-1.037e-01;1.039e+00;5.000e+01;5.000e+01
0.092024000;1.044e+00;8.332e-01;-5.167e-04;7.978e-01;-4.948e-04;1.051e+00;1.044e+00;7.498e-01;-4.650e-04;1.000e+01;8.018e-01;-1.037e-01;1.039e+00;5.000e+01;5.000e+01
0.105024000;1.044e+00;8.331e-01;-5.956e-04;7.978e-01;-5.703e-04;1.051e+00;1.044e+00;7.498e-01;-5.360e-04;1.000e+01;8.017e-01;-1.037e-01;1.039e+00;5.000e+01;5.000e+01
