time;BusPDR_bus_terminal_V_re;BusPDR_bus_terminal_V_im;AuxLoad_Xfmr_transformer_terminal1_V_re;AuxLoad_Xfmr_transformer_terminal1_V_im;AuxLoad_Xfmr_transformer_terminal1_i_re;AuxLoad_Xfmr_transformer_terminal1_i_im;StepUp_Xfmr_transformer_terminal1_V_re;StepUp_Xfmr_transformer_terminal1_V_im;StepUp_Xfmr_transformer_terminal1_i_re;StepUp_Xfmr_transformer_terminal1_i_im;StepUp_Xfmr_transformer_tap_value;Wind_Turbine_WPP_wT4BCurrentSource_wT4Injector_genSystem_iECFrameRotation_ipCmdPu;Wind_Turbine_WPP_wT4BCurrentSource_wT4Injector_genSystem_iECFrameRotation_iqCmdPu;Wind_Turbine_WPP_UWPRefPu;Wind_Turbine_WPP_wPPControl2015_qControl_UWPPu;Wind_Turbine_WPP_wPPControl2015_qControl_QWPPu;Wind_Turbine_WPP_omegaRefPu;
0.005096;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.006018;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.006939;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.007861;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.008783;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.009704;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.010626;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.011547;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.012469;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.013391;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.015234;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.017077;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.018920;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.020763;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.022607;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.024450;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.026293;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.028136;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.029979;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.031823;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.033666;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.037352;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.041039;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.044725;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.048411;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.052098;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.055784;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.063157;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.070530;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.077903;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.085275;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.095275;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.105275;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.115275;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.125275;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.135275;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.145275;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.155275;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.165275;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.175275;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.185275;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.195275;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.205275;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.215275;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.225275;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.235275;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.245275;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.255275;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.265275;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.275275;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.285275;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.295275;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.305275;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.315275;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.325275;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.335275;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.345275;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.355275;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.365275;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.375275;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.385275;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.395275;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.405275;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.415275;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.425275;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.435275;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.445275;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.455275;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.465275;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.475275;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.485275;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.495275;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.505275;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.515275;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.525275;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.535275;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.545275;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.555275;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.565275;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.575275;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.585275;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.595275;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.605275;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.615275;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.625275;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.635275;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.645275;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.655275;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.665275;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.675275;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.685275;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.695275;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.705275;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.715275;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.725275;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.735275;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.738444;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.738444;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.738445;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.738446;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.738448;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.738452;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.738460;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.738476;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.738508;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.738572;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.738700;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.738956;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.739468;1.026555;0.192479;1.026555;0.192479;0.010293;-0.002941;1.026555;0.192479;-0.716079;-0.129394;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
