time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Wind_Turbine_GEN_UPuInjTerminal;Wind_Turbine_GEN_IpInjTerminal;Wind_Turbine_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_VoltageSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;NetworkFrequencyPu
0.000000000;1.044e+00;8.333e-01;2.778e-01;7.979e-01;2.660e-01;1.128e+00;1.082e+00;7.910e-01;3.187e-01;1.044e+00;7.500e-01;2.500e-01;8.333e-01;2.778e-01;1.128e+00;5.000e+01;5.000e+01
0.003000000;1.044e+00;8.333e-01;2.778e-01;7.979e-01;2.660e-01;1.128e+00;1.082e+00;7.910e-01;3.187e-01;1.044e+00;7.500e-01;2.500e-01;8.333e-01;2.778e-01;1.128e+00;5.000e+01;5.000e+01
19.992000000;1.044e+00;8.333e-01;2.778e-01;7.979e-01;2.660e-01;1.128e+00;1.082e+00;7.910e-01;3.187e-01;1.044e+00;7.500e-01;2.500e-01;8.333e-01;2.778e-01;1.128e+00;5.000e+01;5.000e+01
19.992000000;1.070e+00;8.537e-01;2.846e-01;7.979e-01;2.660e-01;1.155e+00;1.107e+00;7.914e-01;3.176e-01;1.070e+00;7.684e-01;2.561e-01;8.333e-01;2.778e-01;1.128e+00;4.977e+01;4.977e+01
19.995000000;1.108e+00;9.170e-01;2.900e-01;8.274e-01;2.616e-01;1.195e+00;1.146e+00;8.211e-01;3.153e-01;1.108e+00;8.253e-01;2.610e-01;8.333e-01;2.778e-01;1.128e+00;4.996e+01;4.996e+01
19.998000000;1.147e+00;9.610e-01;2.943e-01;8.381e-01;2.566e-01;1.235e+00;1.184e+00;8.324e-01;3.100e-01;1.147e+00;8.649e-01;2.649e-01;8.333e-01;2.778e-01;1.128e+00;4.995e+01;4.995e+01
20.001000000;1.172e+00;9.913e-01;2.892e-01;8.456e-01;2.467e-01;1.259e+00;1.209e+00;8.406e-01;3.001e-01;1.172e+00;8.921e-01;2.603e-01;8.333e-01;2.778e-01;1.128e+00;4.997e+01;4.997e+01
20.001000000;1.185e+00;1.002e+00;2.924e-01;8.456e-01;2.467e-01;1.273e+00;1.221e+00;8.408e-01;2.996e-01;1.185e+00;9.019e-01;2.631e-01;8.333e-01;2.778e-01;1.128e+00;4.986e+01;4.986e+01
20.004000000;1.223e+00;1.039e+00;2.843e-01;8.497e-01;2.324e-01;1.309e+00;1.258e+00;8.460e-01;2.845e-01;1.223e+00;9.355e-01;2.559e-01;8.333e-01;2.778e-01;1.128e+00;4.992e+01;4.992e+01
20.007000000;1.262e+00;1.073e+00;2.697e-01;8.509e-01;2.138e-01;1.343e+00;1.295e+00;8.485e-01;2.649e-01;1.262e+00;9.661e-01;2.427e-01;8.333e-01;2.778e-01;1.128e+00;4.993e+01;4.993e+01
20.010000000;1.300e+00;1.104e+00;2.484e-01;8.493e-01;1.911e-01;1.375e+00;1.332e+00;8.485e-01;2.411e-01;1.300e+00;9.937e-01;2.235e-01;8.333e-01;2.778e-01;1.128e+00;4.993e+01;4.993e+01
20.013000000;1.300e+00;1.100e+00;2.117e-01;8.460e-01;1.628e-01;1.363e+00;1.329e+00;8.466e-01;2.129e-01;1.300e+00;9.898e-01;1.905e-01;8.333e-01;2.778e-01;1.128e+00;4.999e+01;4.999e+01
20.016000000;1.300e+00;1.094e+00;1.710e-01;8.413e-01;1.316e-01;1.351e+00;1.326e+00;8.436e-01;1.815e-01;1.300e+00;9.843e-01;1.539e-01;8.333e-01;2.778e-01;1.128e+00;5.001e+01;5.001e+01
20.019000000;1.300e+00;1.086e+00;1.285e-01;8.357e-01;9.883e-02;1.339e+00;1.324e+00;8.397e-01;1.487e-01;1.300e+00;9.778e-01;1.156e-01;8.333e-01;2.778e-01;1.128e+00;5.001e+01;5.001e+01
20.022000000;1.300e+00;1.078e+00;8.541e-02;8.295e-01;6.570e-02;1.326e+00;1.321e+00;8.352e-01;1.154e-01;1.300e+00;9.705e-01;7.687e-02;8.333e-01;2.778e-01;1.128e+00;5.001e+01;5.001e+01
20.025000000;1.300e+00;1.070e+00;4.287e-02;8.231e-01;3.298e-02;1.313e+00;1.318e+00;8.306e-01;8.241e-02;1.300e+00;9.630e-01;3.858e-02;8.333e-01;2.778e-01;1.128e+00;5.000e+01;5.000e+01
20.028000000;1.300e+00;1.062e+00;1.604e-03;8.167e-01;1.234e-03;1.300e+00;1.315e+00;8.258e-01;5.042e-02;1.300e+00;9.555e-01;1.444e-03;8.333e-01;2.778e-01;1.128e+00;5.000e+01;5.000e+01
20.031000000;1.300e+00;1.053e+00;-3.783e-02;8.103e-01;-2.910e-02;1.289e+00;1.312e+00;8.211e-01;1.984e-02;1.300e+00;9.481e-01;-3.405e-02;8.333e-01;2.778e-01;1.128e+00;5.000e+01;5.000e+01
20.034000000;1.300e+00;1.046e+00;-7.506e-02;8.043e-01;-5.774e-02;1.277e+00;1.310e+00;8.165e-01;-9.042e-03;1.300e+00;9.410e-01;-6.755e-02;8.333e-01;2.778e-01;1.128e+00;5.000e+01;5.000e+01
20.037000000;1.300e+00;1.038e+00;-1.098e-01;7.985e-01;-8.450e-02;1.267e+00;1.308e+00;8.122e-01;-3.604e-02;1.300e+00;9.342e-01;-9.886e-02;8.333e-01;2.778e-01;1.128e+00;5.000e+01;5.000e+01
20.040000000;1.300e+00;1.031e+00;-1.421e-01;7.931e-01;-1.093e-01;1.257e+00;1.305e+00;8.081e-01;-6.106e-02;1.300e+00;9.279e-01;-1.279e-01;8.333e-01;2.778e-01;1.128e+00;5.000e+01;5.000e+01
20.043000000;1.292e+00;1.019e+00;-1.705e-01;7.882e-01;-1.319e-01;1.241e+00;1.296e+00;8.045e-01;-8.362e-02;1.292e+00;9.168e-01;-1.534e-01;8.333e-01;2.778e-01;1.128e+00;5.001e+01;5.001e+01
20.046000000;1.285e+00;1.007e+00;-1.952e-01;7.838e-01;-1.519e-01;1.226e+00;1.287e+00;8.012e-01;-1.036e-01;1.285e+00;9.065e-01;-1.757e-01;8.333e-01;2.778e-01;1.128e+00;5.002e+01;5.002e+01
20.049000000;1.278e+00;9.965e-01;-2.161e-01;7.801e-01;-1.691e-01;1.213e+00;1.278e+00;7.984e-01;-1.207e-01;1.278e+00;8.969e-01;-1.945e-01;8.333e-01;2.778e-01;1.128e+00;5.002e+01;5.002e+01
20.052000000;1.275e+00;9.906e-01;-2.342e-01;7.769e-01;-1.837e-01;1.205e+00;1.274e+00;7.961e-01;-1.353e-01;1.275e+00;8.915e-01;-2.108e-01;8.333e-01;2.778e-01;1.128e+00;5.001e+01;5.001e+01
20.052000000;1.270e+00;9.867e-01;-2.333e-01;7.769e-01;-1.837e-01;1.200e+00;1.269e+00;7.961e-01;-1.351e-01;1.270e+00;8.880e-01;-2.099e-01;8.333e-01;2.778e-01;1.128e+00;5.005e+01;5.005e+01
20.055000000;1.262e+00;9.777e-01;-2.469e-01;7.744e-01;-1.956e-01;1.188e+00;1.260e+00;7.943e-01;-1.469e-01;1.262e+00;8.799e-01;-2.222e-01;8.333e-01;2.778e-01;1.128e+00;5.003e+01;5.003e+01
20.058000000;1.255e+00;9.695e-01;-2.569e-01;7.725e-01;-2.047e-01;1.178e+00;1.252e+00;7.930e-01;-1.558e-01;1.255e+00;8.726e-01;-2.312e-01;8.333e-01;2.778e-01;1.128e+00;5.002e+01;5.002e+01
20.058000000;1.255e+00;9.695e-01;-2.569e-01;7.725e-01;-2.047e-01;1.178e+00;1.252e+00;7.930e-01;-1.558e-01;1.255e+00;8.726e-01;-2.312e-01;8.333e-01;2.778e-01;1.128e+00;5.002e+01;5.002e+01
20.061000000;1.250e+00;9.599e-01;-2.635e-01;7.679e-01;-2.108e-01;1.171e+00;1.246e+00;7.888e-01;-1.622e-01;1.250e+00;8.639e-01;-2.372e-01;8.333e-01;2.778e-01;1.128e+00;5.001e+01;5.001e+01
20.064000000;1.250e+00;9.534e-01;-2.683e-01;7.628e-01;-2.146e-01;1.170e+00;1.246e+00;7.837e-01;-1.665e-01;1.250e+00;8.581e-01;-2.415e-01;8.333e-01;2.778e-01;1.128e+00;4.999e+01;4.999e+01
20.067000000;1.250e+00;9.465e-01;-2.709e-01;7.572e-01;-2.167e-01;1.169e+00;1.246e+00;7.782e-01;-1.692e-01;1.250e+00;8.518e-01;-2.438e-01;8.333e-01;2.778e-01;1.128e+00;4.998e+01;4.998e+01
20.070000000;1.250e+00;9.392e-01;-2.719e-01;7.514e-01;-2.175e-01;1.168e+00;1.246e+00;7.724e-01;-1.705e-01;1.250e+00;8.453e-01;-2.447e-01;8.333e-01;2.778e-01;1.128e+00;4.998e+01;4.998e+01
20.073000000;1.250e+00;9.318e-01;-2.716e-01;7.455e-01;-2.173e-01;1.169e+00;1.245e+00;7.664e-01;-1.709e-01;1.250e+00;8.386e-01;-2.444e-01;8.333e-01;2.778e-01;1.128e+00;4.998e+01;4.998e+01
20.076000000;1.250e+00;9.245e-01;-2.703e-01;7.396e-01;-2.163e-01;1.169e+00;1.245e+00;7.604e-01;-1.706e-01;1.250e+00;8.320e-01;-2.433e-01;8.333e-01;2.778e-01;1.128e+00;4.998e+01;4.998e+01
20.079000000;1.250e+00;9.173e-01;-2.684e-01;7.338e-01;-2.147e-01;1.169e+00;1.245e+00;7.545e-01;-1.696e-01;1.250e+00;8.255e-01;-2.416e-01;8.333e-01;2.778e-01;1.128e+00;4.998e+01;4.998e+01
20.082000000;1.250e+00;9.103e-01;-2.660e-01;7.282e-01;-2.128e-01;1.170e+00;1.245e+00;7.488e-01;-1.683e-01;1.250e+00;8.192e-01;-2.394e-01;8.333e-01;2.778e-01;1.128e+00;4.998e+01;4.998e+01
20.085000000;1.250e+00;9.035e-01;-2.633e-01;7.228e-01;-2.107e-01;1.171e+00;1.246e+00;7.432e-01;-1.668e-01;1.250e+00;8.132e-01;-2.370e-01;8.333e-01;2.778e-01;1.128e+00;4.998e+01;4.998e+01
