time;InternalNode1_BUS_Voltage;InternalNode1_BUS_ActivePower;InternalNode1_BUS_ReactivePower;InternalNode1_BUS_ActiveCurrent;InternalNode1_BUS_ReactiveCurrent;PV_Array_GEN_VoltageInjTerminal;PV_Array_GEN_ActiveCurrentInjTerminal;PV_Array_GEN_ReactiveCurrentInjTerminal;PV_Array_GEN_ActivePowerControlledPu;PV_Array_GEN_ReactivePowerControlledPu;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;PV_Array_GEN_ActivePowerSetpointPu;PV_Array_GEN_ReactivePowerSetpointPu
0.000000;1.000e+00;8.320e-01;-4.440e-01;8.320e-01;-4.440e-01;9.875e-01;8.559e-01;-3.958e-01;8.452e-01;-3.908e-01;1.000e+00;2.080e-03;-1.110e-03;8.453e-01;-3.906e-01
29.999994;1.000e+00;8.320e-01;-4.440e-01;8.320e-01;-4.440e-01;9.875e-01;8.559e-01;-3.958e-01;8.452e-01;-3.908e-01;1.000e+00;2.080e-03;-1.110e-03;8.453e-01;-3.906e-01
29.999995;2.306e-07;3.730e-07;2.588e-07;-7.146e-08;5.045e-07;5.834e-02;2.263e-01;9.119e-01;1.320e-02;5.320e-02;1.388e-07;4.335e-07;-1.843e-07;8.453e-01;-3.906e-01
30.000002;2.305e-07;3.732e-07;2.590e-07;-7.157e-08;5.043e-07;5.834e-02;2.263e-01;9.119e-01;1.320e-02;5.320e-02;1.388e-07;4.337e-07;-1.845e-07;8.453e-01;-3.906e-01
30.001018;2.154e-07;3.935e-07;2.865e-07;-8.452e-08;4.787e-07;5.848e-02;2.326e-01;9.166e-01;1.360e-02;5.360e-02;1.393e-07;4.520e-07;-2.021e-07;8.453e-01;-3.906e-01
30.002484;1.934e-07;4.219e-07;3.263e-07;-1.027e-07;4.366e-07;5.877e-02;2.314e-01;9.189e-01;1.360e-02;5.400e-02;1.428e-07;4.803e-07;-2.262e-07;8.453e-01;-3.906e-01
30.003068;1.847e-07;4.330e-07;3.420e-07;-1.098e-07;4.187e-07;5.886e-02;2.310e-01;9.242e-01;1.360e-02;5.440e-02;1.448e-07;4.920e-07;-2.352e-07;8.453e-01;-3.906e-01
30.004348;1.662e-07;4.566e-07;3.754e-07;-1.249e-07;3.763e-07;5.893e-02;2.308e-01;9.232e-01;1.360e-02;5.440e-02;1.511e-07;5.190e-07;-2.531e-07;8.453e-01;-3.906e-01
30.005756;1.476e-07;4.817e-07;4.109e-07;-1.408e-07;3.264e-07;5.881e-02;2.312e-01;9.250e-01;1.360e-02;5.440e-02;1.600e-07;5.495e-07;-2.697e-07;8.453e-01;-3.906e-01
30.006012;1.444e-07;4.861e-07;4.172e-07;-1.437e-07;3.171e-07;5.878e-02;2.314e-01;9.187e-01;1.360e-02;5.400e-02;1.617e-07;5.551e-07;-2.724e-07;8.453e-01;-3.906e-01
30.007164;1.318e-07;5.054e-07;4.444e-07;-1.560e-07;2.739e-07;5.859e-02;2.321e-01;9.216e-01;1.360e-02;5.400e-02;1.707e-07;5.798e-07;-2.822e-07;8.453e-01;-3.906e-01
30.008060;1.234e-07;5.196e-07;4.646e-07;-1.652e-07;2.396e-07;5.843e-02;2.259e-01;9.173e-01;1.320e-02;5.360e-02;1.783e-07;5.985e-07;-2.881e-07;8.453e-01;-3.906e-01
30.009724;1.110e-07;5.429e-07;4.990e-07;-1.815e-07;1.747e-07;5.815e-02;2.270e-01;9.149e-01;1.320e-02;5.320e-02;1.940e-07;6.310e-07;-2.956e-07;8.453e-01;-3.906e-01
30.010236;1.079e-07;5.491e-07;5.089e-07;-1.862e-07;1.547e-07;5.808e-02;2.273e-01;9.092e-01;1.320e-02;5.280e-02;1.992e-07;6.403e-07;-2.974e-07;8.453e-01;-3.906e-01
30.011132;1.031e-07;5.588e-07;5.252e-07;-1.944e-07;1.197e-07;5.798e-02;2.277e-01;9.107e-01;1.320e-02;5.280e-02;2.087e-07;6.559e-07;-3.002e-07;8.453e-01;-3.906e-01
30.012028;9.880e-08;5.665e-07;5.403e-07;-2.020e-07;8.481e-08;5.792e-02;2.279e-01;9.116e-01;1.320e-02;5.280e-02;2.186e-07;6.703e-07;-3.027e-07;8.453e-01;-3.906e-01
30.013052;9.436e-08;5.723e-07;5.558e-07;-2.098e-07;4.509e-08;5.792e-02;2.279e-01;9.116e-01;1.320e-02;5.280e-02;2.301e-07;6.853e-07;-3.053e-07;8.453e-01;-3.906e-01
30.014460;8.853e-08;5.746e-07;5.746e-07;-2.181e-07;-8.987e-09;5.803e-02;2.275e-01;9.099e-01;1.320e-02;5.280e-02;2.454e-07;7.032e-07;-3.076e-07;8.453e-01;-3.906e-01
30.015100;8.591e-08;5.740e-07;5.826e-07;-2.210e-07;-3.332e-08;5.812e-02;2.271e-01;9.084e-01;1.320e-02;5.280e-02;2.521e-07;7.107e-07;-3.081e-07;8.453e-01;-3.906e-01
30.016124;8.171e-08;5.699e-07;5.947e-07;-2.238e-07;-7.162e-08;5.834e-02;2.263e-01;9.119e-01;1.320e-02;5.320e-02;2.620e-07;7.211e-07;-3.077e-07;8.453e-01;-3.906e-01
30.017020;7.798e-08;5.639e-07;6.052e-07;-2.248e-07;-1.044e-07;5.858e-02;2.322e-01;9.218e-01;1.360e-02;5.400e-02;2.698e-07;7.290e-07;-3.059e-07;8.453e-01;-3.906e-01
30.018172;7.282e-08;5.530e-07;6.189e-07;-2.242e-07;-1.452e-07;5.897e-02;2.306e-01;9.225e-01;1.360e-02;5.440e-02;2.782e-07;7.369e-07;-3.006e-07;8.453e-01;-3.906e-01
30.019034;6.857e-08;5.430e-07;6.297e-07;-2.228e-07;-1.746e-07;5.931e-02;2.293e-01;9.307e-01;1.360e-02;5.520e-02;2.834e-07;7.413e-07;-2.947e-07;8.453e-01;-3.906e-01
30.020250;6.147e-08;5.265e-07;6.460e-07;-2.195e-07;-2.138e-07;5.983e-02;2.340e-01;9.360e-01;1.400e-02;5.600e-02;2.887e-07;7.446e-07;-2.825e-07;8.453e-01;-3.906e-01
30.021121;5.569e-08;5.135e-07;6.585e-07;-2.165e-07;-2.408e-07;6.021e-02;2.392e-01;9.434e-01;1.440e-02;5.680e-02;2.915e-07;7.451e-07;-2.715e-07;8.453e-01;-3.906e-01
30.022042;4.890e-08;4.991e-07;6.722e-07;-2.127e-07;-2.680e-07;6.060e-02;2.376e-01;9.505e-01;1.440e-02;5.760e-02;2.932e-07;7.437e-07;-2.577e-07;8.453e-01;-3.906e-01
30.023194;3.943e-08;4.803e-07;6.900e-07;-2.069e-07;-3.003e-07;6.106e-02;2.424e-01;9.564e-01;1.480e-02;5.840e-02;2.939e-07;7.389e-07;-2.374e-07;8.453e-01;-3.906e-01
30.024116;3.116e-08;4.650e-07;7.046e-07;-2.013e-07;-3.247e-07;6.141e-02;2.410e-01;9.640e-01;1.480e-02;5.920e-02;2.935e-07;7.329e-07;-2.192e-07;8.453e-01;-3.906e-01
30.025038;2.214e-08;4.496e-07;7.195e-07;-1.950e-07;-3.475e-07;6.174e-02;2.397e-01;9.654e-01;1.480e-02;5.960e-02;2.924e-07;7.249e-07;-1.994e-07;8.453e-01;-3.906e-01
30.026190;9.517e-09;4.301e-07;7.384e-07;-1.858e-07;-3.732e-07;6.210e-02;2.448e-01;9.726e-01;1.520e-02;6.040e-02;2.904e-07;7.119e-07;-1.729e-07;8.453e-01;-3.906e-01
30.027111;-1.568e-09;4.143e-07;7.532e-07;-1.777e-07;-3.917e-07;6.236e-02;2.437e-01;9.750e-01;1.520e-02;6.080e-02;2.886e-07;6.994e-07;-1.508e-07;8.453e-01;-3.906e-01
30.028033;-1.365e-08;3.984e-07;7.676e-07;-1.688e-07;-4.084e-07;6.259e-02;2.428e-01;9.842e-01;1.520e-02;6.160e-02;2.868e-07;6.850e-07;-1.282e-07;8.453e-01;-3.906e-01
30.029646;-3.715e-08;3.711e-07;7.910e-07;-1.514e-07;-4.323e-07;6.292e-02;2.479e-01;9.853e-01;1.560e-02;6.200e-02;2.842e-07;6.547e-07;-8.887e-08;8.453e-01;-3.906e-01
30.030106;-4.418e-08;3.635e-07;7.973e-07;-1.462e-07;-4.382e-07;6.301e-02;2.476e-01;9.904e-01;1.560e-02;6.240e-02;2.837e-07;6.452e-07;-7.776e-08;8.453e-01;-3.906e-01
30.031028;-5.878e-08;3.487e-07;8.091e-07;-1.351e-07;-4.483e-07;6.315e-02;2.470e-01;9.882e-01;1.560e-02;6.240e-02;2.830e-07;6.245e-07;-5.577e-08;8.453e-01;-3.906e-01
30.032871;-8.881e-08;3.203e-07;8.298e-07;-1.116e-07;-4.617e-07;6.336e-02;2.462e-01;9.912e-01;1.560e-02;6.280e-02;2.834e-07;5.772e-07;-1.296e-08;8.453e-01;-3.906e-01
30.033102;-9.261e-08;3.168e-07;8.321e-07;-1.085e-07;-4.628e-07;6.338e-02;2.461e-01;9.909e-01;1.560e-02;6.280e-02;2.836e-07;5.708e-07;-7.679e-09;8.453e-01;-3.906e-01
30.034023;-1.078e-07;3.030e-07;8.408e-07;-9.584e-08;-4.657e-07;6.345e-02;2.459e-01;9.961e-01;1.560e-02;6.320e-02;2.845e-07;5.444e-07;1.319e-08;8.453e-01;-3.906e-01
30.035175;-1.268e-07;2.861e-07;8.497e-07;-7.908e-08;-4.658e-07;6.351e-02;2.519e-01;9.952e-01;1.600e-02;6.320e-02;2.859e-07;5.096e-07;3.897e-08;8.453e-01;-3.906e-01
30.036558;-1.499e-07;2.658e-07;8.577e-07;-5.716e-08;-4.612e-07;6.355e-02;2.518e-01;9.945e-01;1.600e-02;6.320e-02;2.875e-07;4.666e-07;6.922e-08;8.453e-01;-3.906e-01
30.037018;-1.576e-07;2.591e-07;8.599e-07;-4.950e-08;-4.589e-07;6.356e-02;2.517e-01;9.944e-01;1.600e-02;6.320e-02;2.880e-07;4.521e-07;7.908e-08;8.453e-01;-3.906e-01
30.038862;-1.888e-07;2.323e-07;8.659e-07;-1.467e-08;-4.440e-07;6.356e-02;2.517e-01;9.944e-01;1.600e-02;6.320e-02;2.882e-07;3.945e-07;1.154e-07;8.453e-01;-3.906e-01
30.039092;-1.927e-07;2.290e-07;8.664e-07;-9.979e-09;-4.418e-07;6.355e-02;2.518e-01;9.944e-01;1.600e-02;6.320e-02;2.880e-07;3.875e-07;1.196e-07;8.453e-01;-3.906e-01
30.040382;-2.143e-07;2.108e-07;8.687e-07;1.802e-08;-4.274e-07;6.353e-02;2.518e-01;9.948e-01;1.600e-02;6.320e-02;2.862e-07;3.491e-07;1.411e-07;8.453e-01;-3.906e-01
30.041626;-2.349e-07;1.936e-07;8.701e-07;4.657e-08;-4.116e-07;6.350e-02;2.520e-01;9.953e-01;1.600e-02;6.320e-02;2.829e-07;3.142e-07;1.589e-07;8.453e-01;-3.906e-01
30.042041;-2.418e-07;1.880e-07;8.704e-07;5.628e-08;-4.060e-07;6.348e-02;2.520e-01;9.955e-01;1.560e-02;6.320e-02;2.815e-07;3.030e-07;1.643e-07;8.453e-01;-3.906e-01
30.043700;-2.684e-07;1.666e-07;8.709e-07;9.566e-08;-3.814e-07;6.343e-02;2.460e-01;9.964e-01;1.560e-02;6.320e-02;2.728e-07;2.624e-07;1.809e-07;8.453e-01;-3.906e-01
30.044530;-2.812e-07;1.565e-07;8.707e-07;1.152e-07;-3.682e-07;6.339e-02;2.461e-01;9.969e-01;1.560e-02;6.320e-02;2.670e-07;2.444e-07;1.866e-07;8.453e-01;-3.906e-01
30.047018;-3.156e-07;1.291e-07;8.678e-07;1.705e-07;-3.275e-07;6.329e-02;2.465e-01;9.922e-01;1.560e-02;6.280e-02;2.449e-07;1.998e-07;1.935e-07;8.453e-01;-3.906e-01
30.048262;-3.288e-07;1.167e-07;8.637e-07;1.947e-07;-3.082e-07;6.325e-02;2.467e-01;9.929e-01;1.560e-02;6.280e-02;2.317e-07;1.836e-07;1.906e-07;8.453e-01;-3.906e-01
30.049921;-3.414e-07;1.005e-07;8.547e-07;2.224e-07;-2.851e-07;6.319e-02;2.469e-01;9.939e-01;1.560e-02;6.280e-02;2.134e-07;1.677e-07;1.816e-07;8.453e-01;-3.906e-01
30.050336;-3.432e-07;9.641e-08;8.516e-07;2.281e-07;-2.801e-07;6.317e-02;2.469e-01;9.878e-01;1.560e-02;6.240e-02;2.088e-07;1.651e-07;1.783e-07;8.453e-01;-3.906e-01
30.052409;-3.454e-07;7.495e-08;8.340e-07;2.502e-07;-2.593e-07;6.311e-02;2.472e-01;9.888e-01;1.560e-02;6.240e-02;1.861e-07;1.585e-07;1.574e-07;8.453e-01;-3.906e-01
30.053239;-3.424e-07;6.549e-08;8.262e-07;2.554e-07;-2.533e-07;6.309e-02;2.473e-01;9.891e-01;1.560e-02;6.240e-02;1.774e-07;1.594e-07;1.471e-07;8.453e-01;-3.906e-01
30.054068;-3.370e-07;5.537e-08;8.183e-07;2.585e-07;-2.486e-07;6.307e-02;2.473e-01;9.894e-01;1.560e-02;6.240e-02;1.690e-07;1.623e-07;1.357e-07;8.453e-01;-3.906e-01
30.055727;-3.178e-07;3.243e-08;8.030e-07;2.579e-07;-2.430e-07;6.304e-02;2.475e-01;9.898e-01;1.560e-02;6.240e-02;1.529e-07;1.748e-07;1.098e-07;8.453e-01;-3.906e-01
30.056556;-3.044e-07;1.968e-08;7.958e-07;2.547e-07;-2.416e-07;6.303e-02;2.475e-01;9.900e-01;1.560e-02;6.240e-02;1.451e-07;1.840e-07;9.550e-08;8.453e-01;-3.906e-01
30.058215;-2.704e-07;-8.115e-09;7.823e-07;2.434e-07;-2.408e-07;6.302e-02;2.475e-01;9.902e-01;1.560e-02;6.240e-02;1.298e-07;2.074e-07;6.422e-08;8.453e-01;-3.906e-01
30.060289;-2.163e-07;-4.611e-08;7.661e-07;2.218e-07;-2.434e-07;6.302e-02;2.475e-01;9.902e-01;1.560e-02;6.240e-02;1.111e-07;2.464e-07;2.006e-08;8.453e-01;-3.906e-01
30.062362;-1.539e-07;-8.623e-08;7.469e-07;1.961e-07;-2.503e-07;6.303e-02;2.475e-01;9.899e-01;1.560e-02;6.240e-02;9.255e-08;2.950e-07;-3.060e-08;8.453e-01;-3.906e-01
30.063192;-1.275e-07;-1.025e-07;7.378e-07;1.857e-07;-2.543e-07;6.304e-02;2.474e-01;9.898e-01;1.560e-02;6.240e-02;8.494e-08;3.167e-07;-5.292e-08;8.453e-01;-3.906e-01
30.064211;-9.434e-08;-1.224e-07;7.251e-07;1.734e-07;-2.603e-07;6.306e-02;2.474e-01;9.895e-01;1.560e-02;6.240e-02;7.524e-08;3.450e-07;-8.195e-08;8.453e-01;-3.906e-01
30.066771;-1.024e-08;-1.689e-07;6.861e-07;1.456e-07;-2.795e-07;6.311e-02;2.472e-01;9.888e-01;1.560e-02;6.240e-02;4.795e-08;4.213e-07;-1.603e-07;8.453e-01;-3.906e-01
30.069331;7.029e-08;-2.056e-07;6.390e-07;1.219e-07;-3.027e-07;6.317e-02;2.469e-01;9.877e-01;1.560e-02;6.240e-02;1.423e-08;5.014e-07;-2.418e-07;8.453e-01;-3.906e-01
30.070355;1.005e-07;-2.170e-07;6.185e-07;1.129e-07;-3.126e-07;6.320e-02;2.468e-01;9.936e-01;1.560e-02;6.280e-02;-1.050e-09;5.341e-07;-2.746e-07;8.453e-01;-3.906e-01
30.072403;1.565e-07;-2.339e-07;5.754e-07;9.423e-08;-3.328e-07;6.327e-02;2.466e-01;9.926e-01;1.560e-02;6.280e-02;-3.460e-08;6.001e-07;-3.404e-07;8.453e-01;-3.906e-01
30.073427;1.822e-07;-2.395e-07;5.529e-07;8.388e-08;-3.432e-07;6.330e-02;2.464e-01;9.920e-01;1.560e-02;6.280e-02;-5.314e-08;6.336e-07;-3.734e-07;8.453e-01;-3.906e-01
30.075475;2.296e-07;-2.454e-07;5.064e-07;6.037e-08;-3.653e-07;6.338e-02;2.461e-01;9.909e-01;1.560e-02;6.280e-02;-9.443e-08;7.014e-07;-4.390e-07;8.453e-01;-3.906e-01
30.077523;2.711e-07;-2.453e-07;4.584e-07;3.356e-08;-3.899e-07;6.345e-02;2.459e-01;9.960e-01;1.560e-02;6.320e-02;-1.411e-07;7.677e-07;-5.030e-07;8.453e-01;-3.906e-01
30.078035;2.806e-07;-2.445e-07;4.462e-07;2.654e-08;-3.963e-07;6.347e-02;2.521e-01;9.957e-01;1.560e-02;6.320e-02;-1.533e-07;7.837e-07;-5.188e-07;8.453e-01;-3.906e-01
30.080595;3.187e-07;-2.351e-07;3.816e-07;-1.085e-08;-4.270e-07;6.357e-02;2.517e-01;9.942e-01;1.600e-02;6.320e-02;-2.173e-07;8.545e-07;-5.944e-07;8.453e-01;-3.906e-01
30.081107;3.246e-07;-2.325e-07;3.682e-07;-1.862e-08;-4.327e-07;6.359e-02;2.516e-01;1.000e+00;1.600e-02;6.360e-02;-2.303e-07;8.670e-07;-6.089e-07;8.453e-01;-3.906e-01
30.083667;3.431e-07;-2.156e-07;2.993e-07;-5.807e-08;-4.609e-07;6.369e-02;2.512e-01;9.987e-01;1.600e-02;6.360e-02;-2.923e-07;9.177e-07;-6.765e-07;8.453e-01;-3.906e-01
30.084179;3.450e-07;-2.117e-07;2.854e-07;-6.577e-08;-4.669e-07;6.370e-02;2.512e-01;9.984e-01;1.600e-02;6.360e-02;-3.037e-07;9.256e-07;-6.892e-07;8.453e-01;-3.906e-01
30.085203;3.471e-07;-2.035e-07;2.581e-07;-8.054e-08;-4.797e-07;6.374e-02;2.510e-01;9.977e-01;1.600e-02;6.360e-02;-3.244e-07;9.389e-07;-7.136e-07;8.453e-01;-3.906e-01
30.086227;3.475e-07;-1.948e-07;2.317e-07;-9.402e-08;-4.940e-07;6.378e-02;2.509e-01;9.972e-01;1.600e-02;6.360e-02;-3.427e-07;9.487e-07;-7.365e-07;8.453e-01;-3.906e-01
30.087763;3.460e-07;-1.806e-07;1.952e-07;-1.109e-07;-5.186e-07;6.384e-02;2.506e-01;1.003e+00;1.600e-02;6.400e-02;-3.653e-07;9.567e-07;-7.674e-07;8.453e-01;-3.906e-01
30.088275;3.450e-07;-1.756e-07;1.841e-07;-1.154e-07;-5.277e-07;6.386e-02;2.506e-01;1.002e+00;1.600e-02;6.400e-02;-3.716e-07;9.575e-07;-7.767e-07;8.453e-01;-3.906e-01
30.089299;3.423e-07;-1.651e-07;1.640e-07;-1.230e-07;-5.471e-07;6.389e-02;2.504e-01;1.002e+00;1.600e-02;6.400e-02;-3.825e-07;9.561e-07;-7.938e-07;8.453e-01;-3.906e-01
30.090323;3.391e-07;-1.539e-07;1.468e-07;-1.284e-07;-5.681e-07;6.393e-02;2.503e-01;1.001e+00;1.600e-02;6.400e-02;-3.914e-07;9.506e-07;-8.087e-07;8.453e-01;-3.906e-01
30.091347;3.355e-07;-1.425e-07;1.326e-07;-1.317e-07;-5.903e-07;6.396e-02;2.501e-01;1.001e+00;1.600e-02;6.400e-02;-3.982e-07;9.412e-07;-8.213e-07;8.453e-01;-3.906e-01
30.092371;3.317e-07;-1.310e-07;1.213e-07;-1.328e-07;-6.132e-07;6.400e-02;2.500e-01;1.006e+00;1.600e-02;6.440e-02;-4.032e-07;9.280e-07;-8.315e-07;8.453e-01;-3.906e-01
30.093395;3.279e-07;-1.195e-07;1.124e-07;-1.316e-07;-6.362e-07;6.403e-02;2.499e-01;1.006e+00;1.600e-02;6.440e-02;-4.062e-07;9.112e-07;-8.392e-07;8.453e-01;-3.906e-01
30.094419;3.240e-07;-1.079e-07;1.051e-07;-1.283e-07;-6.587e-07;6.407e-02;2.497e-01;1.005e+00;1.600e-02;6.440e-02;-4.072e-07;8.909e-07;-8.443e-07;8.453e-01;-3.906e-01
