time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Wind_Turbine_GEN_UPuInjTerminal;Wind_Turbine_GEN_IpInjTerminal;Wind_Turbine_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;NetworkFrequencyPu
20.010000000;1.000e-03;9.167e-04;1.144e-04;9.167e-01;1.144e-01;2.945e-02;2.301e-02;5.066e-02;9.332e-01;1.000e-03;8.250e-04;1.030e-04;1.000e+01;8.446e-01;2.154e-02;1.051e+00;5.340e+01;5.340e+01
20.013000000;1.000e-03;9.444e-04;1.700e-04;9.444e-01;1.700e-01;3.093e-02;2.396e-02;5.060e-02;9.699e-01;1.000e-03;8.500e-04;1.530e-04;1.000e+01;8.446e-01;2.154e-02;1.051e+00;5.344e+01;5.344e+01
20.016000000;1.000e-03;9.656e-04;1.989e-04;9.656e-01;1.989e-01;3.195e-02;2.461e-02;5.067e-02;9.955e-01;1.000e-03;8.690e-04;1.790e-04;1.000e+01;8.446e-01;2.154e-02;1.051e+00;5.344e+01;5.344e+01
20.019000000;1.000e-03;9.811e-04;2.167e-04;9.811e-01;2.167e-01;3.272e-02;2.509e-02;5.076e-02;1.015e+00;1.000e-03;8.830e-04;1.950e-04;1.000e+01;8.446e-01;2.154e-02;1.051e+00;5.341e+01;5.341e+01
20.022000000;1.000e-03;9.922e-04;2.256e-04;9.922e-01;2.256e-01;3.325e-02;2.542e-02;5.084e-02;1.028e+00;1.000e-03;8.930e-04;2.030e-04;1.000e+01;8.446e-01;2.154e-02;1.051e+00;5.335e+01;5.335e+01
20.025000000;1.000e-03;1.000e-03;2.311e-04;1.000e+00;2.311e-01;3.359e-02;2.562e-02;5.091e-02;1.036e+00;1.000e-03;9.000e-04;2.080e-04;1.000e+01;8.446e-01;2.154e-02;1.051e+00;5.327e+01;5.327e+01
20.028000000;1.000e-03;1.003e-03;2.333e-04;1.003e+00;2.333e-01;3.377e-02;2.574e-02;5.094e-02;1.041e+00;1.000e-03;9.030e-04;2.100e-04;1.000e+01;8.446e-01;2.154e-02;1.051e+00;5.317e+01;5.317e+01
20.028000000;1.000e-03;1.003e-03;2.333e-04;1.003e+00;2.333e-01;3.377e-02;2.574e-02;5.094e-02;1.041e+00;1.000e-03;9.030e-04;2.100e-04;1.000e+01;8.446e-01;2.154e-02;1.051e+00;5.317e+01;5.317e+01
20.031000000;1.000e-03;1.006e-03;2.333e-04;1.006e+00;2.333e-01;3.384e-02;2.578e-02;5.094e-02;1.043e+00;1.000e-03;9.050e-04;2.100e-04;1.000e+01;8.446e-01;2.154e-02;1.051e+00;5.306e+01;5.306e+01
20.034000000;1.000e-03;1.006e-03;2.333e-04;1.006e+00;2.333e-01;3.384e-02;2.578e-02;5.095e-02;1.043e+00;1.000e-03;9.050e-04;2.100e-04;1.000e+01;8.446e-01;2.154e-02;1.051e+00;5.295e+01;5.295e+01
20.040000000;1.000e-03;1.003e-03;2.300e-04;1.003e+00;2.300e-01;3.372e-02;2.570e-02;5.093e-02;1.040e+00;1.000e-03;9.030e-04;2.070e-04;1.000e+01;8.446e-01;2.154e-02;1.051e+00;5.270e+01;5.270e+01
20.049000000;1.000e-03;9.989e-04;2.244e-04;9.989e-01;2.244e-01;3.348e-02;2.556e-02;5.091e-02;1.034e+00;1.000e-03;8.990e-04;2.020e-04;1.000e+01;8.446e-01;2.154e-02;1.051e+00;5.234e+01;5.234e+01
20.052000000;1.000e-03;9.978e-04;2.211e-04;9.978e-01;2.211e-01;3.343e-02;2.552e-02;5.094e-02;1.032e+00;1.000e-03;8.980e-04;1.990e-04;1.000e+01;8.446e-01;2.154e-02;1.051e+00;5.222e+01;5.222e+01
20.058000000;1.000e-03;9.978e-04;2.144e-04;9.978e-01;2.144e-01;3.336e-02;2.548e-02;5.098e-02;1.031e+00;1.000e-03;8.980e-04;1.930e-04;1.000e+01;8.446e-01;2.154e-02;1.051e+00;5.201e+01;5.201e+01
20.061000000;1.000e-03;9.989e-04;2.111e-04;9.989e-01;2.111e-01;3.334e-02;2.547e-02;5.105e-02;1.031e+00;1.000e-03;8.990e-04;1.900e-04;1.000e+01;8.446e-01;2.154e-02;1.051e+00;5.192e+01;5.192e+01
20.067000000;1.000e-03;1.001e-03;2.000e-04;1.001e+00;2.000e-01;3.334e-02;2.547e-02;5.113e-02;1.031e+00;1.000e-03;9.010e-04;1.800e-04;1.000e+01;8.446e-01;2.154e-02;1.051e+00;5.174e+01;5.174e+01
20.070000000;1.000e-03;1.002e-03;1.944e-04;1.002e+00;1.944e-01;3.336e-02;2.548e-02;5.120e-02;1.032e+00;1.000e-03;9.020e-04;1.750e-04;1.000e+01;8.446e-01;2.154e-02;1.051e+00;5.166e+01;5.166e+01
20.073000000;1.000e-03;1.004e-03;1.878e-04;1.004e+00;1.878e-01;3.338e-02;2.549e-02;5.127e-02;1.032e+00;1.000e-03;9.040e-04;1.690e-04;1.000e+01;8.446e-01;2.154e-02;1.051e+00;5.159e+01;5.159e+01
20.079000000;1.000e-03;1.009e-03;1.722e-04;1.009e+00;1.722e-01;3.343e-02;2.552e-02;5.143e-02;1.034e+00;1.000e-03;9.080e-04;1.550e-04;1.000e+01;8.446e-01;2.154e-02;1.051e+00;5.145e+01;5.145e+01
20.085000000;1.000e-03;1.014e-03;1.544e-04;1.014e+00;1.544e-01;3.349e-02;2.555e-02;5.163e-02;1.036e+00;1.000e-03;9.130e-04;1.390e-04;1.000e+01;8.446e-01;2.154e-02;1.051e+00;5.134e+01;5.134e+01
20.097000000;1.000e-03;1.024e-03;1.122e-04;1.024e+00;1.122e-01;3.358e-02;2.560e-02;5.196e-02;1.040e+00;1.000e-03;9.220e-04;1.010e-04;1.000e+01;8.446e-01;2.154e-02;1.051e+00;5.117e+01;5.117e+01
20.106000000;1.000e-03;1.030e-03;7.556e-05;1.030e+00;7.556e-02;3.363e-02;2.562e-02;5.221e-02;1.042e+00;1.000e-03;9.270e-04;6.800e-05;1.000e+01;8.446e-01;2.154e-02;1.051e+00;5.107e+01;5.107e+01
20.109000000;1.000e-03;1.031e-03;6.222e-05;1.031e+00;6.222e-02;3.364e-02;2.563e-02;5.229e-02;1.043e+00;1.000e-03;9.280e-04;5.600e-05;1.000e+01;8.446e-01;2.154e-02;1.051e+00;5.104e+01;5.104e+01
20.112000000;1.000e-03;1.033e-03;4.889e-05;1.033e+00;4.889e-02;3.365e-02;2.563e-02;5.233e-02;1.044e+00;1.000e-03;9.300e-04;4.400e-05;1.000e+01;8.446e-01;2.154e-02;1.051e+00;5.102e+01;5.102e+01
20.124000000;1.000e-03;1.037e-03;-6.670e-06;1.037e+00;-6.667e-03;3.366e-02;2.562e-02;5.252e-02;1.045e+00;1.000e-03;9.330e-04;-5.998e-06;1.000e+01;8.446e-01;2.154e-02;1.051e+00;5.094e+01;5.094e+01
20.139000000;1.000e-03;1.036e-03;-7.889e-05;1.036e+00;-7.889e-02;3.363e-02;2.559e-02;5.258e-02;1.047e+00;1.000e-03;9.320e-04;-7.100e-05;1.000e+01;8.446e-01;2.154e-02;1.051e+00;5.087e+01;5.087e+01
20.151000000;1.000e-03;1.030e-03;-1.378e-04;1.030e+00;-1.378e-01;3.358e-02;2.555e-02;5.249e-02;1.048e+00;1.000e-03;9.270e-04;-1.240e-04;1.000e+01;8.446e-01;2.154e-02;1.051e+00;5.083e+01;5.083e+01
20.152500000;3.123e-03;3.214e-03;-4.422e-04;1.029e+00;-1.416e-01;3.341e-02;2.547e-02;1.393e-01;1.040e+00;3.123e-03;2.893e-03;-3.980e-04;1.000e+01;8.446e-01;2.154e-02;1.051e+00;5.051e+01;5.051e+01
20.155500000;5.670e-03;5.837e-03;-8.078e-04;1.029e+00;-1.425e-01;3.344e-02;2.560e-02;2.421e-01;1.021e+00;5.670e-03;5.253e-03;-7.270e-04;1.000e+01;8.446e-01;2.154e-02;1.051e+00;5.011e+01;5.011e+01
20.158500000;8.217e-03;8.468e-03;-1.113e-03;1.031e+00;-1.355e-01;3.379e-02;2.604e-02;3.401e-01;9.926e-01;8.217e-03;7.621e-03;-1.002e-03;1.000e+01;8.446e-01;2.154e-02;1.051e+00;4.970e+01;4.970e+01
20.161500000;1.076e-02;1.111e-02;-1.294e-03;1.032e+00;-1.203e-01;3.453e-02;2.683e-02;4.297e-01;9.574e-01;1.076e-02;1.000e-02;-1.165e-03;1.000e+01;8.446e-01;2.154e-02;1.051e+00;4.928e+01;4.928e+01
20.164500000;1.331e-02;1.377e-02;-1.287e-03;1.035e+00;-9.666e-02;3.570e-02;2.799e-02;5.078e-01;9.184e-01;1.331e-02;1.240e-02;-1.158e-03;1.000e+01;8.446e-01;2.154e-02;1.051e+00;4.885e+01;4.885e+01
20.167500000;1.586e-02;1.645e-02;-1.023e-03;1.037e+00;-6.453e-02;3.734e-02;2.955e-02;5.726e-01;8.796e-01;1.586e-02;1.480e-02;-9.210e-04;1.000e+01;8.446e-01;2.154e-02;1.051e+00;4.842e+01;4.842e+01
20.170500000;1.841e-02;1.912e-02;-4.367e-04;1.039e+00;-2.373e-02;3.946e-02;3.148e-02;6.230e-01;8.447e-01;1.841e-02;1.721e-02;-3.930e-04;1.000e+01;8.446e-01;2.154e-02;1.051e+00;4.797e+01;4.797e+01
20.173500000;2.095e-02;2.176e-02;5.422e-04;1.039e+00;2.588e-02;4.206e-02;3.378e-02;6.595e-01;8.166e-01;2.095e-02;1.958e-02;4.880e-04;1.000e+01;8.446e-01;2.154e-02;1.051e+00;4.753e+01;4.753e+01
20.176500000;2.350e-02;2.433e-02;1.974e-03;1.035e+00;8.402e-02;4.514e-02;3.643e-02;6.829e-01;7.971e-01;2.350e-02;2.189e-02;1.777e-03;1.000e+01;8.446e-01;2.154e-02;1.051e+00;4.708e+01;4.708e+01
20.179500000;2.605e-02;2.676e-02;3.910e-03;1.028e+00;1.501e-01;4.867e-02;3.937e-02;6.944e-01;7.872e-01;2.605e-02;2.409e-02;3.519e-03;1.000e+01;8.446e-01;2.154e-02;1.051e+00;4.665e+01;4.665e+01
20.182500000;2.859e-02;2.898e-02;6.410e-03;1.014e+00;2.242e-01;5.262e-02;4.257e-02;6.951e-01;7.867e-01;2.859e-02;2.608e-02;5.769e-03;1.000e+01;8.446e-01;2.154e-02;1.051e+00;4.625e+01;4.625e+01
20.185500000;3.114e-02;3.092e-02;9.429e-03;9.929e-01;3.028e-01;5.695e-02;4.599e-02;6.860e-01;7.947e-01;3.114e-02;2.783e-02;8.486e-03;1.000e+01;8.446e-01;2.154e-02;1.051e+00;4.588e+01;4.588e+01
20.188500000;3.369e-02;3.245e-02;1.301e-02;9.634e-01;3.863e-01;6.160e-02;4.956e-02;6.681e-01;8.098e-01;3.369e-02;2.921e-02;1.171e-02;1.000e+01;8.446e-01;2.154e-02;1.051e+00;4.556e+01;4.556e+01
20.191500000;3.623e-02;3.351e-02;1.707e-02;9.248e-01;4.712e-01;6.650e-02;5.324e-02;6.423e-01;8.304e-01;3.623e-02;3.016e-02;1.537e-02;1.000e+01;8.446e-01;2.154e-02;1.051e+00;4.531e+01;4.531e+01
20.194500000;3.878e-02;3.401e-02;2.153e-02;8.770e-01;5.553e-01;7.156e-02;5.696e-02;6.096e-01;8.547e-01;3.878e-02;3.061e-02;1.938e-02;1.000e+01;8.446e-01;2.154e-02;1.051e+00;4.513e+01;4.513e+01
20.197500000;4.133e-02;3.392e-02;2.628e-02;8.207e-01;6.359e-01;7.671e-02;6.067e-02;5.712e-01;8.809e-01;4.133e-02;3.053e-02;2.365e-02;1.000e+01;8.446e-01;2.154e-02;1.051e+00;4.504e+01;4.504e+01
20.200500000;4.387e-02;3.321e-02;3.119e-02;7.570e-01;7.109e-01;8.184e-02;6.433e-02;5.282e-01;9.073e-01;4.387e-02;2.989e-02;2.807e-02;1.000e+01;8.446e-01;2.154e-02;1.051e+00;4.504e+01;4.504e+01
20.206500000;4.897e-02;3.014e-02;4.101e-02;6.155e-01;8.374e-01;9.182e-02;7.135e-02;4.339e-01;9.561e-01;4.897e-02;2.713e-02;3.691e-02;1.000e+01;8.446e-01;2.154e-02;1.051e+00;4.529e+01;4.529e+01
20.209500000;5.152e-02;2.792e-02;4.571e-02;5.420e-01;8.874e-01;9.656e-02;7.468e-02;3.853e-01;9.767e-01;5.152e-02;2.513e-02;4.114e-02;1.000e+01;8.446e-01;2.154e-02;1.051e+00;4.552e+01;4.552e+01
20.212500000;5.406e-02;2.539e-02;5.019e-02;4.696e-01;9.283e-01;1.011e-01;7.787e-02;3.373e-01;9.943e-01;5.406e-02;2.285e-02;4.517e-02;1.000e+01;8.446e-01;2.154e-02;1.051e+00;4.580e+01;4.580e+01
20.215500000;5.661e-02;2.265e-02;5.440e-02;4.000e-01;9.610e-01;1.054e-01;8.094e-02;2.909e-01;1.009e+00;5.661e-02;2.038e-02;4.896e-02;1.000e+01;8.446e-01;2.154e-02;1.051e+00;4.612e+01;4.612e+01
20.218500000;5.916e-02;1.980e-02;5.834e-02;3.347e-01;9.862e-01;1.096e-01;8.389e-02;2.471e-01;1.020e+00;5.916e-02;1.782e-02;5.251e-02;1.000e+01;8.446e-01;2.154e-02;1.051e+00;4.646e+01;4.646e+01
20.221500000;6.170e-02;1.694e-02;6.202e-02;2.745e-01;1.005e+00;1.135e-01;8.674e-02;2.063e-01;1.029e+00;6.170e-02;1.524e-02;5.582e-02;1.000e+01;8.446e-01;2.154e-02;1.051e+00;4.682e+01;4.682e+01
20.224500000;6.425e-02;1.414e-02;6.547e-02;2.201e-01;1.019e+00;1.173e-01;8.951e-02;1.690e-01;1.036e+00;6.425e-02;1.273e-02;5.892e-02;1.000e+01;8.446e-01;2.154e-02;1.051e+00;4.717e+01;4.717e+01
20.227500000;6.680e-02;1.147e-02;6.871e-02;1.718e-01;1.029e+00;1.210e-01;9.222e-02;1.354e-01;1.041e+00;6.680e-02;1.033e-02;6.184e-02;1.000e+01;8.446e-01;2.154e-02;1.051e+00;4.751e+01;4.751e+01
20.230500000;6.935e-02;8.971e-03;7.179e-02;1.294e-01;1.035e+00;1.246e-01;9.487e-02;1.055e-01;1.045e+00;6.935e-02;8.074e-03;6.461e-02;1.000e+01;8.446e-01;2.154e-02;1.051e+00;4.784e+01;4.784e+01
20.233500000;7.189e-02;6.666e-03;7.474e-02;9.272e-02;1.040e+00;1.281e-01;9.749e-02;7.930e-02;1.047e+00;7.189e-02;5.999e-03;6.726e-02;1.000e+01;8.446e-01;2.154e-02;1.051e+00;4.814e+01;4.814e+01
20.236500000;7.444e-02;4.573e-03;7.758e-02;6.144e-02;1.042e+00;1.316e-01;1.001e-01;5.661e-02;1.048e+00;7.444e-02;4.116e-03;6.982e-02;1.000e+01;8.446e-01;2.154e-02;1.051e+00;4.842e+01;4.842e+01
20.239500000;7.699e-02;2.701e-03;8.035e-02;3.509e-02;1.044e+00;1.350e-01;1.026e-01;3.723e-02;1.049e+00;7.699e-02;2.431e-03;7.231e-02;1.000e+01;8.446e-01;2.154e-02;1.051e+00;4.867e+01;4.867e+01
20.242500000;7.953e-02;1.049e-03;8.306e-02;1.319e-02;1.044e+00;1.383e-01;1.052e-01;2.087e-02;1.050e+00;7.953e-02;9.440e-04;7.476e-02;1.000e+01;8.446e-01;2.154e-02;1.051e+00;4.889e+01;4.889e+01
20.245500000;8.208e-02;-3.922e-04;8.574e-02;-4.779e-03;1.045e+00;1.417e-01;1.077e-01;7.249e-03;1.050e+00;8.208e-02;-3.530e-04;7.717e-02;1.000e+01;8.446e-01;2.154e-02;1.051e+00;4.909e+01;4.909e+01
20.248500000;8.463e-02;-1.633e-03;8.840e-02;-1.930e-02;1.045e+00;1.450e-01;1.103e-01;-3.919e-03;1.050e+00;8.463e-02;-1.470e-03;7.956e-02;1.000e+01;8.446e-01;2.154e-02;1.051e+00;4.927e+01;4.927e+01
20.251500000;8.717e-02;-2.688e-03;9.105e-02;-3.083e-02;1.044e+00;1.484e-01;1.128e-01;-1.293e-02;1.050e+00;8.717e-02;-2.419e-03;8.195e-02;1.000e+01;8.446e-01;2.154e-02;1.051e+00;4.942e+01;4.942e+01
20.257500000;9.227e-02;-4.302e-03;9.633e-02;-4.663e-02;1.044e+00;1.550e-01;1.179e-01;-2.560e-02;1.050e+00;9.227e-02;-3.872e-03;8.670e-02;1.000e+01;8.446e-01;2.154e-02;1.051e+00;4.966e+01;4.966e+01
20.257500000;9.227e-02;-4.302e-03;9.633e-02;-4.663e-02;1.044e+00;1.550e-01;1.179e-01;-2.560e-02;1.050e+00;9.227e-02;-3.872e-03;8.670e-02;1.000e+01;8.446e-01;2.154e-02;1.051e+00;4.966e+01;4.966e+01
20.263500000;9.736e-02;-5.370e-03;1.016e-01;-5.515e-02;1.044e+00;1.617e-01;1.230e-01;-3.279e-02;1.049e+00;9.736e-02;-4.833e-03;9.146e-02;1.000e+01;8.446e-01;2.154e-02;1.051e+00;4.982e+01;4.982e+01
20.266500000;9.991e-02;-5.741e-03;1.043e-01;-5.746e-02;1.044e+00;1.651e-01;1.255e-01;-3.486e-02;1.049e+00;9.991e-02;-5.167e-03;9.384e-02;1.000e+01;8.446e-01;2.154e-02;1.051e+00;4.988e+01;4.988e+01
20.269500000;1.025e-01;-6.022e-03;1.069e-01;-5.878e-02;1.044e+00;1.684e-01;1.281e-01;-3.616e-02;1.049e+00;1.025e-01;-5.420e-03;9.623e-02;1.000e+01;8.446e-01;2.154e-02;1.051e+00;4.993e+01;4.993e+01
20.272500000;1.050e-01;-6.230e-03;1.096e-01;-5.933e-02;1.044e+00;1.718e-01;1.306e-01;-3.683e-02;1.049e+00;1.050e-01;-5.607e-03;9.862e-02;1.000e+01;8.446e-01;2.154e-02;1.051e+00;4.997e+01;4.997e+01
20.275500000;1.076e-01;-6.373e-03;1.122e-01;-5.926e-02;1.044e+00;1.751e-01;1.332e-01;-3.701e-02;1.049e+00;1.076e-01;-5.736e-03;1.010e-01;1.000e+01;8.446e-01;2.154e-02;1.051e+00;5.000e+01;5.000e+01
20.281500000;1.126e-01;-6.517e-03;1.176e-01;-5.785e-02;1.044e+00;1.818e-01;1.383e-01;-3.629e-02;1.049e+00;1.126e-01;-5.865e-03;1.058e-01;1.000e+01;8.446e-01;2.154e-02;1.051e+00;5.004e+01;5.004e+01
20.284500000;1.152e-01;-6.533e-03;1.202e-01;-5.672e-02;1.044e+00;1.852e-01;1.408e-01;-3.556e-02;1.049e+00;1.152e-01;-5.880e-03;1.082e-01;1.000e+01;8.446e-01;2.154e-02;1.051e+00;5.006e+01;5.006e+01
20.287500000;1.177e-01;-6.524e-03;1.229e-01;-5.541e-02;1.044e+00;1.885e-01;1.434e-01;-3.467e-02;1.049e+00;1.177e-01;-5.872e-03;1.106e-01;1.000e+01;8.446e-01;2.154e-02;1.051e+00;5.007e+01;5.007e+01
20.293500000;1.228e-01;-6.448e-03;1.282e-01;-5.249e-02;1.044e+00;1.952e-01;1.485e-01;-3.261e-02;1.049e+00;1.228e-01;-5.803e-03;1.154e-01;1.000e+01;8.446e-01;2.154e-02;1.051e+00;5.008e+01;5.008e+01
20.317500000;1.432e-01;-5.883e-03;1.495e-01;-4.108e-02;1.044e+00;2.220e-01;1.689e-01;-2.404e-02;1.050e+00;1.432e-01;-5.295e-03;1.346e-01;1.000e+01;8.446e-01;2.154e-02;1.051e+00;5.006e+01;5.006e+01
20.326500000;1.508e-01;-5.676e-03;1.575e-01;-3.762e-02;1.044e+00;2.321e-01;1.765e-01;-2.136e-02;1.050e+00;1.508e-01;-5.108e-03;1.418e-01;1.000e+01;8.446e-01;2.154e-02;1.051e+00;5.006e+01;5.006e+01
20.347500000;1.687e-01;-5.274e-03;1.762e-01;-3.127e-02;1.044e+00;2.555e-01;1.943e-01;-1.636e-02;1.050e+00;1.687e-01;-4.747e-03;1.586e-01;1.000e+01;8.446e-01;2.154e-02;1.051e+00;5.004e+01;5.004e+01
20.350500000;1.712e-01;-5.224e-03;1.788e-01;-3.051e-02;1.044e+00;2.589e-01;1.969e-01;-1.576e-02;1.050e+00;1.712e-01;-4.702e-03;1.610e-01;1.000e+01;8.446e-01;2.154e-02;1.051e+00;5.004e+01;5.004e+01
20.380500000;1.967e-01;-4.848e-03;2.055e-01;-2.465e-02;1.045e+00;2.924e-01;2.224e-01;-1.104e-02;1.050e+00;1.967e-01;-4.363e-03;1.849e-01;1.000e+01;8.446e-01;2.154e-02;1.051e+00;5.002e+01;5.002e+01
20.386500000;2.018e-01;-4.792e-03;2.108e-01;-2.375e-02;1.045e+00;2.991e-01;2.275e-01;-1.031e-02;1.050e+00;2.018e-01;-4.313e-03;1.897e-01;1.000e+01;8.446e-01;2.154e-02;1.051e+00;5.002e+01;5.002e+01
20.422500000;2.324e-01;-4.573e-03;2.427e-01;-1.968e-02;1.045e+00;3.393e-01;2.580e-01;-6.981e-03;1.050e+00;2.324e-01;-4.116e-03;2.185e-01;1.000e+01;8.446e-01;2.154e-02;1.051e+00;5.001e+01;5.001e+01
20.428500000;2.374e-01;-4.552e-03;2.480e-01;-1.917e-02;1.045e+00;3.460e-01;2.631e-01;-6.558e-03;1.050e+00;2.374e-01;-4.097e-03;2.232e-01;1.000e+01;8.446e-01;2.154e-02;1.051e+00;5.001e+01;5.001e+01
20.461500000;2.655e-01;-4.488e-03;2.773e-01;-1.691e-02;1.045e+00;3.828e-01;2.911e-01;-4.683e-03;1.050e+00;2.655e-01;-4.039e-03;2.496e-01;1.000e+01;8.446e-01;2.154e-02;1.051e+00;5.001e+01;5.001e+01
20.512500000;3.088e-01;-4.540e-03;3.226e-01;-1.470e-02;1.045e+00;4.398e-01;3.344e-01;-2.854e-03;1.050e+00;3.088e-01;-4.086e-03;2.903e-01;1.000e+01;8.446e-01;2.154e-02;1.051e+00;5.001e+01;5.001e+01
20.515500000;3.113e-01;-4.547e-03;3.252e-01;-1.460e-02;1.045e+00;4.431e-01;3.370e-01;-2.773e-03;1.050e+00;3.113e-01;-4.092e-03;2.927e-01;1.000e+01;8.446e-01;2.154e-02;1.051e+00;5.000e+01;5.000e+01
20.551500000;3.419e-01;-4.668e-03;3.571e-01;-1.365e-02;1.045e+00;4.833e-01;3.675e-01;-1.986e-03;1.050e+00;3.419e-01;-4.201e-03;3.214e-01;1.000e+01;8.446e-01;2.154e-02;1.051e+00;5.000e+01;5.000e+01
20.557500000;3.470e-01;-4.692e-03;3.625e-01;-1.352e-02;1.045e+00;4.900e-01;3.726e-01;-1.881e-03;1.050e+00;3.470e-01;-4.223e-03;3.262e-01;1.000e+01;8.446e-01;2.154e-02;1.051e+00;5.000e+01;5.000e+01
20.806500000;5.584e-01;-6.369e-03;5.833e-01;-1.141e-02;1.045e+00;7.680e-01;5.840e-01;-2.188e-04;1.050e+00;5.584e-01;-5.732e-03;5.250e-01;1.000e+01;8.446e-01;2.154e-02;1.051e+00;5.000e+01;5.000e+01
20.806523000;5.584e-01;-6.366e-03;5.833e-01;-1.140e-02;1.045e+00;7.680e-01;5.841e-01;-2.131e-04;1.050e+00;5.584e-01;-5.729e-03;5.250e-01;1.000e+01;8.446e-01;2.154e-02;1.051e+00;5.000e+01;5.000e+01
20.806570000;5.584e-01;-6.352e-03;5.834e-01;-1.138e-02;1.045e+00;7.681e-01;5.841e-01;-1.902e-04;1.050e+00;5.584e-01;-5.717e-03;5.250e-01;1.000e+01;8.446e-01;2.154e-02;1.051e+00;5.000e+01;5.000e+01
20.806664000;5.585e-01;-6.312e-03;5.834e-01;-1.130e-02;1.045e+00;7.682e-01;5.842e-01;-1.198e-04;1.050e+00;5.585e-01;-5.681e-03;5.251e-01;1.000e+01;8.446e-01;2.154e-02;1.051e+00;5.000e+01;5.000e+01
20.806852000;5.587e-01;-6.192e-03;5.836e-01;-1.108e-02;1.045e+00;7.684e-01;5.843e-01;8.938e-05;1.050e+00;5.587e-01;-5.573e-03;5.252e-01;1.000e+01;8.446e-01;2.154e-02;1.051e+00;5.000e+01;5.000e+01
