time;InternalNode1_BUS_Voltage;InternalNode1_BUS_ActivePower;InternalNode1_BUS_ReactivePower;InternalNode1_BUS_ActiveCurrent;InternalNode1_BUS_ReactiveCurrent;PV_Array_GEN_VoltageInjTerminal;PV_Array_GEN_ActiveCurrentInjTerminal;PV_Array_GEN_ReactiveCurrentInjTerminal;PV_Array_GEN_ActivePowerControlledPu;PV_Array_GEN_ReactivePowerControlledPu;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;PV_Array_GEN_ActivePowerSetpointPu;PV_Array_GEN_ReactivePowerSetpointPu
0.000000;1.000e+00;8.320e-01;0.000e+00;8.320e-01;0.000e+00;1.014e+00;8.310e-01;4.104e-02;8.424e-01;4.160e-02;1.000e+00;2.080e-03;0.000e+00;8.424e-01;4.153e-02
29.999994;1.000e+00;8.320e-01;6.698e-07;8.320e-01;-2.074e-07;1.014e+00;8.310e-01;4.104e-02;8.424e-01;4.160e-02;1.000e+00;2.080e-03;3.652e-07;8.424e-01;4.153e-02
29.999995;4.563e-01;3.796e-01;6.698e-07;8.320e-01;-2.074e-07;4.714e-01;8.273e-01;8.825e-02;3.900e-01;4.160e-02;4.563e-01;9.491e-04;3.652e-07;8.424e-01;4.153e-02
30.000002;4.563e-01;3.796e-01;6.700e-07;8.320e-01;-2.074e-07;4.714e-01;8.273e-01;8.825e-02;3.900e-01;4.160e-02;4.563e-01;9.491e-04;3.654e-07;8.424e-01;4.153e-02
30.001018;4.555e-01;3.792e-01;-7.599e-03;8.325e-01;-1.668e-02;4.697e-01;8.295e-01;7.239e-02;3.896e-01;3.400e-02;4.555e-01;9.481e-04;-1.861e-05;8.424e-01;4.153e-02
30.002042;4.551e-01;3.796e-01;-1.160e-02;8.341e-01;-2.549e-02;4.688e-01;8.319e-01;6.399e-02;3.900e-01;3.000e-02;4.551e-01;9.492e-04;-2.859e-05;8.424e-01;4.153e-02
30.003066;4.549e-01;3.808e-01;-1.320e-02;8.371e-01;-2.902e-02;4.685e-01;8.351e-01;6.148e-02;3.912e-01;2.880e-02;4.549e-01;9.522e-04;-3.257e-05;8.424e-01;4.153e-02
30.004103;4.549e-01;3.824e-01;-1.360e-02;8.406e-01;-2.990e-02;4.685e-01;8.393e-01;6.147e-02;3.932e-01;2.880e-02;4.549e-01;9.562e-04;-3.356e-05;8.424e-01;4.153e-02
30.005113;4.550e-01;3.848e-01;-1.280e-02;8.457e-01;-2.813e-02;4.688e-01;8.438e-01;6.484e-02;3.956e-01;3.040e-02;4.550e-01;9.623e-04;-3.155e-05;8.424e-01;4.153e-02
30.006034;4.552e-01;3.876e-01;-1.040e-02;8.515e-01;-2.285e-02;4.695e-01;8.495e-01;7.072e-02;3.988e-01;3.320e-02;4.552e-01;9.693e-04;-2.553e-05;8.424e-01;4.153e-02
30.007071;4.556e-01;3.916e-01;-6.799e-03;8.595e-01;-1.493e-02;4.705e-01;8.553e-01;7.992e-02;4.024e-01;3.760e-02;4.556e-01;9.793e-04;-1.652e-05;8.424e-01;4.153e-02
30.008108;4.561e-01;3.960e-01;-1.599e-03;8.682e-01;-3.508e-03;4.718e-01;8.631e-01;9.241e-02;4.072e-01;4.360e-02;4.561e-01;9.904e-04;-3.512e-06;8.424e-01;4.153e-02
30.009029;4.566e-01;4.004e-01;3.601e-03;8.768e-01;7.884e-03;4.732e-01;8.699e-01;1.048e-01;4.116e-01;4.960e-02;4.566e-01;1.001e-03;9.497e-06;8.424e-01;4.153e-02
30.010073;4.573e-01;4.056e-01;1.000e-02;8.869e-01;2.187e-02;4.749e-01;8.785e-01;1.204e-01;4.172e-01;5.720e-02;4.573e-01;1.014e-03;2.551e-05;8.424e-01;4.153e-02
30.011097;4.580e-01;4.104e-01;1.720e-02;8.960e-01;3.755e-02;4.767e-01;8.860e-01;1.376e-01;4.224e-01;6.560e-02;4.580e-01;1.026e-03;4.352e-05;8.424e-01;4.153e-02
30.012121;4.588e-01;4.152e-01;2.520e-02;9.049e-01;5.492e-02;4.787e-01;8.933e-01;1.554e-01;4.276e-01;7.440e-02;4.588e-01;1.038e-03;6.352e-05;8.424e-01;4.153e-02
30.013017;4.595e-01;4.192e-01;3.240e-02;9.122e-01;7.051e-02;4.805e-01;8.991e-01;1.723e-01;4.320e-01;8.240e-02;4.595e-01;1.048e-03;8.153e-05;8.424e-01;4.153e-02
30.014041;4.604e-01;4.236e-01;4.080e-02;9.201e-01;8.862e-02;4.826e-01;9.043e-01;1.915e-01;4.364e-01;9.240e-02;4.604e-01;1.060e-03;1.025e-04;8.424e-01;4.153e-02
30.015193;4.614e-01;4.284e-01;5.120e-02;9.285e-01;1.110e-01;4.850e-01;9.105e-01;2.136e-01;4.416e-01;1.036e-01;4.614e-01;1.072e-03;1.285e-04;8.424e-01;4.153e-02
30.016115;4.622e-01;4.320e-01;5.960e-02;9.346e-01;1.289e-01;4.870e-01;9.142e-01;2.316e-01;4.452e-01;1.128e-01;4.622e-01;1.081e-03;1.496e-04;8.424e-01;4.153e-02
30.017037;4.631e-01;4.352e-01;6.800e-02;9.399e-01;1.469e-01;4.890e-01;9.178e-01;2.503e-01;4.488e-01;1.224e-01;4.631e-01;1.089e-03;1.706e-04;8.424e-01;4.153e-02
30.018189;4.641e-01;4.388e-01;7.880e-02;9.455e-01;1.698e-01;4.915e-01;9.204e-01;2.734e-01;4.524e-01;1.344e-01;4.641e-01;1.098e-03;1.976e-04;8.424e-01;4.153e-02
30.019110;4.650e-01;4.412e-01;8.760e-02;9.489e-01;1.884e-01;4.935e-01;9.232e-01;2.918e-01;4.556e-01;1.440e-01;4.650e-01;1.104e-03;2.196e-04;8.424e-01;4.153e-02
30.020032;4.658e-01;4.436e-01;9.640e-02;9.523e-01;2.069e-01;4.955e-01;9.243e-01;3.100e-01;4.580e-01;1.536e-01;4.658e-01;1.110e-03;2.416e-04;8.424e-01;4.153e-02
30.021210;4.669e-01;4.464e-01;1.080e-01;9.560e-01;2.313e-01;4.981e-01;9.251e-01;3.333e-01;4.608e-01;1.660e-01;4.669e-01;1.117e-03;2.706e-04;8.424e-01;4.153e-02
30.022023;4.677e-01;4.480e-01;1.164e-01;9.579e-01;2.489e-01;4.999e-01;9.250e-01;3.497e-01;4.624e-01;1.748e-01;4.677e-01;1.121e-03;2.916e-04;8.424e-01;4.153e-02
30.022565;4.682e-01;4.488e-01;1.216e-01;9.585e-01;2.597e-01;5.011e-01;9.252e-01;3.608e-01;4.636e-01;1.808e-01;4.682e-01;1.123e-03;3.046e-04;8.424e-01;4.153e-02
30.023107;4.688e-01;4.496e-01;1.272e-01;9.591e-01;2.714e-01;5.023e-01;9.245e-01;3.719e-01;4.644e-01;1.868e-01;4.688e-01;1.125e-03;3.186e-04;8.424e-01;4.153e-02
30.023378;4.690e-01;4.500e-01;1.300e-01;9.594e-01;2.772e-01;5.029e-01;9.242e-01;3.778e-01;4.648e-01;1.900e-01;4.690e-01;1.126e-03;3.256e-04;8.424e-01;4.153e-02
30.023920;4.696e-01;4.508e-01;1.356e-01;9.600e-01;2.888e-01;5.041e-01;9.236e-01;3.888e-01;4.656e-01;1.960e-01;4.696e-01;1.128e-03;3.396e-04;8.424e-01;4.153e-02
30.024191;4.698e-01;4.508e-01;1.384e-01;9.595e-01;2.946e-01;5.047e-01;9.233e-01;3.939e-01;4.660e-01;1.988e-01;4.698e-01;1.128e-03;3.466e-04;8.424e-01;4.153e-02
30.024733;4.704e-01;4.516e-01;1.440e-01;9.601e-01;3.061e-01;5.059e-01;9.226e-01;4.056e-01;4.668e-01;2.052e-01;4.704e-01;1.130e-03;3.606e-04;8.424e-01;4.153e-02
30.025004;4.706e-01;4.516e-01;1.468e-01;9.596e-01;3.119e-01;5.066e-01;9.223e-01;4.106e-01;4.672e-01;2.080e-01;4.706e-01;1.130e-03;3.676e-04;8.424e-01;4.153e-02
30.026088;4.717e-01;4.524e-01;1.584e-01;9.591e-01;3.358e-01;5.090e-01;9.195e-01;4.330e-01;4.680e-01;2.204e-01;4.717e-01;1.132e-03;3.966e-04;8.424e-01;4.153e-02
30.027172;4.728e-01;4.524e-01;1.700e-01;9.569e-01;3.596e-01;5.114e-01;9.159e-01;4.552e-01;4.684e-01;2.328e-01;4.728e-01;1.132e-03;4.256e-04;8.424e-01;4.153e-02
30.028255;4.739e-01;4.524e-01;1.816e-01;9.547e-01;3.832e-01;5.138e-01;9.109e-01;4.765e-01;4.680e-01;2.448e-01;4.739e-01;1.132e-03;4.545e-04;8.424e-01;4.153e-02
30.029068;4.747e-01;4.520e-01;1.900e-01;9.522e-01;4.003e-01;5.155e-01;9.078e-01;4.927e-01;4.680e-01;2.540e-01;4.747e-01;1.131e-03;4.755e-04;8.424e-01;4.153e-02
30.029610;4.752e-01;4.512e-01;1.960e-01;9.495e-01;4.124e-01;5.167e-01;9.049e-01;5.039e-01;4.676e-01;2.604e-01;4.752e-01;1.129e-03;4.905e-04;8.424e-01;4.153e-02
30.030152;4.757e-01;4.508e-01;2.016e-01;9.476e-01;4.238e-01;5.179e-01;9.014e-01;5.144e-01;4.668e-01;2.664e-01;4.757e-01;1.128e-03;5.045e-04;8.424e-01;4.153e-02
30.031128;4.767e-01;4.496e-01;2.120e-01;9.432e-01;4.447e-01;5.199e-01;8.962e-01;5.331e-01;4.656e-01;2.772e-01;4.767e-01;1.125e-03;5.305e-04;8.424e-01;4.153e-02
30.032103;4.776e-01;4.480e-01;2.224e-01;9.379e-01;4.656e-01;5.220e-01;8.897e-01;5.517e-01;4.644e-01;2.880e-01;4.776e-01;1.121e-03;5.565e-04;8.424e-01;4.153e-02
30.033078;4.786e-01;4.456e-01;2.324e-01;9.311e-01;4.856e-01;5.240e-01;8.825e-01;5.703e-01;4.624e-01;2.988e-01;4.786e-01;1.115e-03;5.815e-04;8.424e-01;4.153e-02
30.034054;4.795e-01;4.432e-01;2.428e-01;9.243e-01;5.064e-01;5.259e-01;8.746e-01;5.879e-01;4.600e-01;3.092e-01;4.795e-01;1.109e-03;6.075e-04;8.424e-01;4.153e-02
30.035029;4.804e-01;4.408e-01;2.528e-01;9.176e-01;5.262e-01;5.278e-01;8.669e-01;6.055e-01;4.576e-01;3.196e-01;4.804e-01;1.103e-03;6.325e-04;8.424e-01;4.153e-02
30.036005;4.813e-01;4.376e-01;2.624e-01;9.092e-01;5.452e-01;5.297e-01;8.578e-01;6.230e-01;4.544e-01;3.300e-01;4.813e-01;1.095e-03;6.565e-04;8.424e-01;4.153e-02
30.037468;4.826e-01;4.324e-01;2.772e-01;8.960e-01;5.744e-01;5.324e-01;8.437e-01;6.476e-01;4.492e-01;3.448e-01;4.826e-01;1.082e-03;6.935e-04;8.424e-01;4.153e-02
30.038443;4.834e-01;4.284e-01;2.864e-01;8.862e-01;5.924e-01;5.341e-01;8.335e-01;6.642e-01;4.452e-01;3.548e-01;4.834e-01;1.072e-03;7.165e-04;8.424e-01;4.153e-02
30.039419;4.843e-01;4.240e-01;2.960e-01;8.756e-01;6.112e-01;5.358e-01;8.234e-01;6.801e-01;4.412e-01;3.644e-01;4.843e-01;1.061e-03;7.405e-04;8.424e-01;4.153e-02
30.040394;4.851e-01;4.196e-01;3.048e-01;8.650e-01;6.284e-01;5.375e-01;8.127e-01;6.951e-01;4.368e-01;3.736e-01;4.851e-01;1.050e-03;7.626e-04;8.424e-01;4.153e-02
30.041370;4.859e-01;4.148e-01;3.140e-01;8.538e-01;6.463e-01;5.390e-01;8.014e-01;7.101e-01;4.320e-01;3.828e-01;4.859e-01;1.038e-03;7.856e-04;8.424e-01;4.153e-02
30.042345;4.866e-01;4.096e-01;3.228e-01;8.417e-01;6.634e-01;5.406e-01;7.895e-01;7.244e-01;4.268e-01;3.916e-01;4.866e-01;1.025e-03;8.076e-04;8.424e-01;4.153e-02
30.043321;4.874e-01;4.040e-01;3.312e-01;8.290e-01;6.796e-01;5.420e-01;7.771e-01;7.387e-01;4.212e-01;4.004e-01;4.874e-01;1.011e-03;8.286e-04;8.424e-01;4.153e-02
30.044296;4.881e-01;3.984e-01;3.396e-01;8.163e-01;6.958e-01;5.435e-01;7.647e-01;7.522e-01;4.156e-01;4.088e-01;4.881e-01;9.968e-04;8.496e-04;8.424e-01;4.153e-02
30.045272;4.888e-01;3.924e-01;3.476e-01;8.028e-01;7.112e-01;5.448e-01;7.525e-01;7.650e-01;4.100e-01;4.168e-01;4.888e-01;9.818e-04;8.696e-04;8.424e-01;4.153e-02
30.046247;4.895e-01;3.864e-01;3.556e-01;7.894e-01;7.265e-01;5.461e-01;7.390e-01;7.778e-01;4.036e-01;4.248e-01;4.895e-01;9.668e-04;8.896e-04;8.424e-01;4.153e-02
30.047222;4.901e-01;3.800e-01;3.632e-01;7.753e-01;7.411e-01;5.474e-01;7.256e-01;7.899e-01;3.972e-01;4.324e-01;4.901e-01;9.507e-04;9.085e-04;8.424e-01;4.153e-02
30.048198;4.907e-01;3.736e-01;3.708e-01;7.613e-01;7.556e-01;5.486e-01;7.124e-01;8.013e-01;3.908e-01;4.396e-01;4.907e-01;9.347e-04;9.275e-04;8.424e-01;4.153e-02
