time;InternalNode1_BUS_Voltage;InternalNode1_BUS_ActivePower;InternalNode1_BUS_ReactivePower;InternalNode1_BUS_ActiveCurrent;InternalNode1_BUS_ReactiveCurrent;PV_Array_GEN_VoltageInjTerminal;PV_Array_GEN_ActiveCurrentInjTerminal;PV_Array_GEN_ReactiveCurrentInjTerminal;PV_Array_GEN_ActivePowerControlledPu;PV_Array_GEN_ReactivePowerControlledPu;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;PV_Array_GEN_ActivePowerSetpointPu;PV_Array_GEN_ReactivePowerSetpointPu
0.000000;1.000e+00;8.320e-01;0.000e+00;8.320e-01;0.000e+00;1.014e+00;8.310e-01;4.104e-02;8.424e-01;4.160e-02;1.000e+00;2.080e-03;0.000e+00;8.424e-01;4.153e-02
29.999994;1.000e+00;8.320e-01;-8.860e-08;8.320e-01;2.658e-07;1.014e+00;8.310e-01;4.104e-02;8.424e-01;4.160e-02;1.000e+00;2.080e-03;-1.004e-06;8.424e-01;4.153e-02
29.999995;8.348e-08;-2.886e-07;-8.860e-08;-2.570e-07;2.658e-07;5.147e-02;2.021e-01;8.083e-01;1.040e-02;4.160e-02;-4.050e-07;5.979e-08;-1.004e-06;8.424e-01;4.153e-02
30.000002;8.342e-08;-2.888e-07;-8.835e-08;-2.568e-07;2.657e-07;5.147e-02;2.021e-01;8.083e-01;1.040e-02;4.160e-02;-4.049e-07;5.978e-08;-1.004e-06;8.424e-01;4.153e-02
30.001018;7.527e-08;-3.035e-07;-5.782e-08;-2.263e-07;2.470e-07;5.153e-02;2.018e-01;8.072e-01;1.040e-02;4.160e-02;-3.954e-07;5.922e-08;-1.004e-06;8.424e-01;4.153e-02
30.002170;6.681e-08;-3.161e-07;-2.443e-08;-1.941e-07;2.250e-07;5.177e-02;2.009e-01;8.113e-01;1.040e-02;4.200e-02;-3.821e-07;5.878e-08;-1.001e-06;8.424e-01;4.153e-02
30.003085;6.064e-08;-3.232e-07;1.154e-09;-1.704e-07;2.071e-07;5.208e-02;2.074e-01;8.141e-01;1.080e-02;4.240e-02;-3.697e-07;5.855e-08;-9.962e-07;8.424e-01;4.153e-02
30.004109;5.452e-08;-3.278e-07;2.857e-08;-1.460e-07;1.873e-07;5.258e-02;2.054e-01;8.216e-01;1.080e-02;4.320e-02;-3.537e-07;5.840e-08;-9.888e-07;8.424e-01;4.153e-02
30.005170;4.926e-08;-3.290e-07;5.559e-08;-1.228e-07;1.674e-07;5.326e-02;2.103e-01;8.336e-01;1.120e-02;4.440e-02;-3.345e-07;5.828e-08;-9.789e-07;8.424e-01;4.153e-02
30.006092;4.570e-08;-3.276e-07;7.790e-08;-1.041e-07;1.509e-07;5.390e-02;2.078e-01;8.460e-01;1.120e-02;4.560e-02;-3.159e-07;5.819e-08;-9.688e-07;8.424e-01;4.153e-02
