time;InternalNode1_BUS_Voltage;InternalNode1_BUS_ActivePower;InternalNode1_BUS_ReactivePower;InternalNode1_BUS_ActiveCurrent;InternalNode1_BUS_ReactiveCurrent;PV_Array_GEN_VoltageInjTerminal;PV_Array_GEN_ActiveCurrentInjTerminal;PV_Array_GEN_ReactiveCurrentInjTerminal;PV_Array_GEN_ActivePowerControlledPu;PV_Array_GEN_ReactivePowerControlledPu;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;PV_Array_GEN_ActivePowerSetpointPu;PV_Array_GEN_ReactivePowerSetpointPu
0.000000;1.000e+00;8.320e-01;0.000e+00;8.320e-01;0.000e+00;1.014e+00;8.310e-01;4.104e-02;8.424e-01;4.160e-02;1.000e+00;2.080e-03;0.000e+00;8.424e-01;4.153e-02
29.999994;1.000e+00;8.320e-01;-1.302e-07;8.320e-01;7.352e-09;1.014e+00;8.310e-01;4.104e-02;8.424e-01;4.160e-02;1.000e+00;2.080e-03;-1.667e-07;8.424e-01;4.153e-02
29.999995;3.694e-01;3.072e-01;-1.302e-07;8.315e-01;7.352e-09;3.852e-01;8.245e-01;1.080e-01;3.176e-01;4.160e-02;3.694e-01;7.684e-04;-1.667e-07;8.424e-01;4.153e-02
30.000002;3.694e-01;3.072e-01;-1.303e-07;8.316e-01;7.333e-09;3.852e-01;8.246e-01;1.080e-01;3.176e-01;4.160e-02;3.694e-01;7.684e-04;-1.665e-07;8.424e-01;4.153e-02
30.001082;3.668e-01;3.056e-01;-7.600e-03;8.330e-01;-2.072e-02;3.814e-01;8.284e-01;8.914e-02;3.160e-01;3.400e-02;3.668e-01;7.644e-04;-1.914e-05;8.424e-01;4.153e-02
30.002080;3.654e-01;3.048e-01;-1.160e-02;8.342e-01;-3.175e-02;3.794e-01;8.309e-01;7.908e-02;3.152e-01;3.000e-02;3.654e-01;7.625e-04;-2.912e-05;8.424e-01;4.153e-02
30.003002;3.646e-01;3.052e-01;-1.360e-02;8.371e-01;-3.730e-02;3.783e-01;8.342e-01;7.507e-02;3.156e-01;2.840e-02;3.646e-01;7.635e-04;-3.409e-05;8.424e-01;4.153e-02
30.004014;3.642e-01;3.064e-01;-1.480e-02;8.414e-01;-4.064e-02;3.779e-01;8.395e-01;7.410e-02;3.172e-01;2.800e-02;3.642e-01;7.665e-04;-3.707e-05;8.424e-01;4.153e-02
30.005075;3.643e-01;3.088e-01;-1.400e-02;8.477e-01;-3.843e-02;3.783e-01;8.449e-01;7.825e-02;3.196e-01;2.960e-02;3.643e-01;7.726e-04;-3.505e-05;8.424e-01;4.153e-02
30.006111;3.650e-01;3.124e-01;-1.120e-02;8.559e-01;-3.069e-02;3.795e-01;8.526e-01;8.642e-02;3.236e-01;3.280e-02;3.650e-01;7.816e-04;-2.802e-05;8.424e-01;4.153e-02
30.007031;3.660e-01;3.164e-01;-8.000e-03;8.645e-01;-2.186e-02;3.813e-01;8.592e-01;9.757e-02;3.276e-01;3.720e-02;3.660e-01;7.916e-04;-2.000e-05;8.424e-01;4.153e-02
30.008013;3.674e-01;3.212e-01;-3.200e-03;8.743e-01;-8.710e-03;3.836e-01;8.675e-01;1.116e-01;3.328e-01;4.280e-02;3.674e-01;8.037e-04;-7.977e-06;8.424e-01;4.153e-02
30.009037;3.691e-01;3.268e-01;2.800e-03;8.853e-01;7.586e-03;3.865e-01;8.755e-01;1.283e-01;3.384e-01;4.960e-02;3.691e-01;8.177e-04;7.048e-06;8.424e-01;4.153e-02
30.010061;3.711e-01;3.324e-01;9.200e-03;8.957e-01;2.479e-02;3.898e-01;8.836e-01;1.478e-01;3.444e-01;5.760e-02;3.711e-01;8.317e-04;2.307e-05;8.424e-01;4.153e-02
30.011213;3.737e-01;3.388e-01;1.760e-02;9.067e-01;4.710e-02;3.938e-01;8.919e-01;1.707e-01;3.512e-01;6.720e-02;3.737e-01;8.477e-04;4.410e-05;8.424e-01;4.153e-02
30.012109;3.758e-01;3.436e-01;2.480e-02;9.143e-01;6.599e-02;3.972e-01;8.964e-01;1.893e-01;3.560e-01;7.520e-02;3.758e-01;8.598e-04;6.211e-05;8.424e-01;4.153e-02
30.013005;3.781e-01;3.484e-01;3.240e-02;9.215e-01;8.570e-02;4.007e-01;9.014e-01;2.086e-01;3.612e-01;8.360e-02;3.781e-01;8.718e-04;8.113e-05;8.424e-01;4.153e-02
30.014157;3.811e-01;3.544e-01;4.240e-02;9.298e-01;1.112e-01;4.054e-01;9.067e-01;2.348e-01;3.676e-01;9.520e-02;3.811e-01;8.868e-04;1.062e-04;8.424e-01;4.153e-02
30.014849;3.831e-01;3.580e-01;4.920e-02;9.346e-01;1.284e-01;4.084e-01;9.099e-01;2.507e-01;3.716e-01;1.024e-01;3.831e-01;8.958e-04;1.232e-04;8.424e-01;4.153e-02
30.015309;3.844e-01;3.604e-01;5.320e-02;9.376e-01;1.384e-01;4.104e-01;9.113e-01;2.612e-01;3.740e-01;1.072e-01;3.844e-01;9.018e-04;1.332e-04;8.424e-01;4.153e-02
30.015770;3.857e-01;3.628e-01;5.800e-02;9.406e-01;1.504e-01;4.124e-01;9.127e-01;2.725e-01;3.764e-01;1.124e-01;3.857e-01;9.078e-04;1.452e-04;8.424e-01;4.153e-02
30.016001;3.864e-01;3.640e-01;6.000e-02;9.421e-01;1.553e-01;4.134e-01;9.134e-01;2.777e-01;3.776e-01;1.148e-01;3.864e-01;9.108e-04;1.502e-04;8.424e-01;4.153e-02
30.016692;3.884e-01;3.672e-01;6.680e-02;9.454e-01;1.720e-01;4.165e-01;9.153e-01;2.939e-01;3.812e-01;1.224e-01;3.884e-01;9.188e-04;1.672e-04;8.424e-01;4.153e-02
30.017153;3.898e-01;3.696e-01;7.160e-02;9.482e-01;1.837e-01;4.186e-01;9.165e-01;3.049e-01;3.836e-01;1.276e-01;3.898e-01;9.248e-04;1.792e-04;8.424e-01;4.153e-02
30.018074;3.926e-01;3.736e-01;8.120e-02;9.517e-01;2.068e-01;4.227e-01;9.169e-01;3.265e-01;3.876e-01;1.380e-01;3.926e-01;9.348e-04;2.032e-04;8.424e-01;4.153e-02
30.019226;3.961e-01;3.784e-01;9.320e-02;9.553e-01;2.353e-01;4.280e-01;9.178e-01;3.533e-01;3.928e-01;1.512e-01;3.961e-01;9.469e-04;2.332e-04;8.424e-01;4.153e-02
30.020039;3.986e-01;3.812e-01;1.020e-01;9.563e-01;2.559e-01;4.317e-01;9.173e-01;3.725e-01;3.960e-01;1.608e-01;3.986e-01;9.539e-04;2.552e-04;8.424e-01;4.153e-02
30.021116;4.021e-01;3.852e-01;1.140e-01;9.581e-01;2.835e-01;4.367e-01;9.160e-01;3.975e-01;4.000e-01;1.736e-01;4.021e-01;9.639e-04;2.852e-04;8.424e-01;4.153e-02
30.022192;4.056e-01;3.884e-01;1.260e-01;9.576e-01;3.107e-01;4.418e-01;9.145e-01;4.228e-01;4.040e-01;1.868e-01;4.056e-01;9.719e-04;3.153e-04;8.424e-01;4.153e-02
30.023269;4.092e-01;3.916e-01;1.388e-01;9.571e-01;3.392e-01;4.469e-01;9.111e-01;4.484e-01;4.072e-01;2.004e-01;4.092e-01;9.799e-04;3.473e-04;8.424e-01;4.153e-02
30.024076;4.119e-01;3.936e-01;1.484e-01;9.556e-01;3.603e-01;4.508e-01;9.077e-01;4.676e-01;4.092e-01;2.108e-01;4.119e-01;9.849e-04;3.713e-04;8.424e-01;4.153e-02
30.025152;4.155e-01;3.956e-01;1.616e-01;9.520e-01;3.889e-01;4.560e-01;9.025e-01;4.929e-01;4.116e-01;2.248e-01;4.155e-01;9.899e-04;4.043e-04;8.424e-01;4.153e-02
30.025422;4.165e-01;3.960e-01;1.648e-01;9.509e-01;3.957e-01;4.573e-01;9.009e-01;4.994e-01;4.120e-01;2.284e-01;4.165e-01;9.909e-04;4.123e-04;8.424e-01;4.153e-02
30.025960;4.183e-01;3.968e-01;1.712e-01;9.486e-01;4.093e-01;4.600e-01;8.975e-01;5.122e-01;4.128e-01;2.356e-01;4.183e-01;9.929e-04;4.283e-04;8.424e-01;4.153e-02
30.026229;4.192e-01;3.972e-01;1.748e-01;9.474e-01;4.169e-01;4.613e-01;8.958e-01;5.186e-01;4.132e-01;2.388e-01;4.192e-01;9.939e-04;4.373e-04;8.424e-01;4.153e-02
