time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu
30.152434000;1.195e+00;1.600e-03;1.553e+00;1.339e-03;1.299e+00;1.195e+00;4.000e-06;3.883e-03;1.000e+01;-8.320e-01;-4.300e-05
30.153010000;1.195e+00;8.000e-04;1.553e+00;6.693e-04;1.299e+00;1.195e+00;2.000e-06;3.883e-03;1.000e+01;-8.320e-01;-4.300e-05
30.154290000;1.195e+00;2.421e-10;1.553e+00;3.911e-09;1.299e+00;1.195e+00;-4.366e-10;3.883e-03;1.000e+01;-8.320e-01;-4.300e-05
30.155079000;1.195e+00;-2.569e-09;1.553e+00;3.694e-09;1.299e+00;1.195e+00;8.059e-10;3.883e-03;1.000e+01;-8.320e-01;-4.300e-05
30.155207000;1.195e+00;-2.798e-09;1.553e+00;3.640e-09;1.299e+00;1.195e+00;9.658e-10;3.882e-03;1.000e+01;-8.320e-01;-4.300e-05
30.155463000;1.195e+00;-3.266e-09;1.551e+00;3.543e-09;1.298e+00;1.195e+00;1.278e-09;3.878e-03;1.000e+01;-8.320e-01;-4.300e-05
30.155591000;1.195e+00;-3.494e-09;1.550e+00;3.508e-09;1.297e+00;1.195e+00;1.432e-09;3.876e-03;1.000e+01;-8.320e-01;-4.300e-05
30.155847000;1.195e+00;-3.913e-09;1.548e+00;3.476e-09;1.295e+00;1.195e+00;1.743e-09;3.869e-03;1.000e+01;-8.320e-01;-4.300e-05
30.156103000;1.195e+00;-4.271e-09;1.544e+00;3.488e-09;1.293e+00;1.195e+00;2.054e-09;3.860e-03;1.000e+01;-8.320e-01;-4.300e-05
30.156231000;1.194e+00;-4.424e-09;1.542e+00;3.505e-09;1.291e+00;1.194e+00;2.207e-09;3.855e-03;1.000e+01;-8.320e-01;-4.300e-05
30.156743000;1.193e+00;-4.000e-04;1.532e+00;-3.352e-04;1.283e+00;1.193e+00;-9.972e-07;3.829e-03;1.000e+01;-8.320e-01;-4.300e-05
30.157383000;1.192e+00;-4.000e-04;1.515e+00;-3.356e-04;1.271e+00;1.192e+00;-9.968e-07;3.787e-03;1.000e+01;-8.320e-01;-4.300e-05
30.158023000;1.190e+00;-4.000e-04;1.494e+00;-3.361e-04;1.255e+00;1.190e+00;-9.967e-07;3.735e-03;1.000e+01;-8.320e-01;-4.300e-05
30.158151000;1.190e+00;-4.000e-04;1.489e+00;-3.362e-04;1.252e+00;1.190e+00;-9.967e-07;3.723e-03;1.000e+01;-8.320e-01;-4.300e-05
30.158407000;1.189e+00;-4.000e-04;1.480e+00;-3.365e-04;1.245e+00;1.189e+00;-9.968e-07;3.699e-03;1.000e+01;-8.320e-01;-4.300e-05
30.158919000;1.187e+00;-4.000e-04;1.459e+00;-3.370e-04;1.229e+00;1.187e+00;-9.972e-07;3.647e-03;1.000e+01;-8.320e-01;-4.300e-05
30.159559000;1.184e+00;-4.000e-04;1.430e+00;-3.378e-04;1.207e+00;1.184e+00;-9.980e-07;3.575e-03;1.000e+01;-8.320e-01;-4.300e-05
30.160327000;1.181e+00;-8.000e-04;1.392e+00;-6.775e-04;1.179e+00;1.181e+00;-1.999e-06;3.480e-03;1.000e+01;-8.320e-01;-4.300e-05
30.160967000;1.178e+00;-8.000e-04;1.358e+00;-6.792e-04;1.153e+00;1.178e+00;-2.000e-06;3.395e-03;1.000e+01;-8.320e-01;-4.300e-05
30.161095000;1.177e+00;-8.000e-04;1.351e+00;-6.796e-04;1.148e+00;1.177e+00;-2.000e-06;3.377e-03;1.000e+01;-8.320e-01;-4.300e-05
30.162503000;1.170e+00;-8.000e-04;1.270e+00;-6.840e-04;1.085e+00;1.170e+00;-2.000e-06;3.174e-03;1.000e+01;-8.320e-01;-4.300e-05
30.164295000;1.159e+00;-8.000e-04;1.158e+00;-6.901e-04;9.992e-01;1.159e+00;-1.999e-06;2.896e-03;1.000e+01;-8.320e-01;-4.300e-05
30.166782000;1.144e+00;-8.000e-04;9.980e-01;-6.993e-04;8.723e-01;1.144e+00;-2.000e-06;2.495e-03;1.000e+01;-8.320e-01;-4.300e-05
30.167550000;1.139e+00;-4.000e-04;9.496e-01;-3.511e-04;8.334e-01;1.139e+00;-1.000e-06;2.374e-03;1.000e+01;-8.320e-01;-4.300e-05
30.168830000;1.132e+00;-4.000e-04;8.724e-01;-3.534e-04;7.708e-01;1.132e+00;-1.001e-06;2.181e-03;1.000e+01;-8.320e-01;-4.300e-05
30.169854000;1.126e+00;-4.000e-04;8.136e-01;-3.552e-04;7.225e-01;1.126e+00;-1.001e-06;2.034e-03;1.000e+01;-8.320e-01;-4.300e-05
30.171134000;1.119e+00;-4.000e-04;7.440e-01;-3.574e-04;6.648e-01;1.119e+00;-1.002e-06;1.860e-03;1.000e+01;-8.320e-01;-4.300e-05
30.172670000;1.111e+00;-4.000e-04;6.660e-01;-3.599e-04;5.993e-01;1.111e+00;-1.003e-06;1.665e-03;1.000e+01;-8.320e-01;-4.300e-05
30.173694000;1.106e+00;-4.000e-04;6.168e-01;-3.616e-04;5.575e-01;1.106e+00;-1.004e-06;1.542e-03;1.000e+01;-8.320e-01;-4.300e-05
30.174974000;1.100e+00;-4.000e-04;5.592e-01;-3.635e-04;5.082e-01;1.100e+00;-1.004e-06;1.398e-03;1.000e+01;-8.320e-01;-4.300e-05
30.175435000;1.098e+00;-4.000e-04;5.392e-01;-3.642e-04;4.909e-01;1.098e+00;-1.004e-06;1.348e-03;1.000e+01;-8.320e-01;-4.300e-05
30.175724000;1.097e+00;-4.000e-04;5.268e-01;-3.646e-04;4.802e-01;1.097e+00;-1.005e-06;1.317e-03;1.000e+01;-8.320e-01;-4.300e-05
30.177252000;1.090e+00;-4.000e-04;4.644e-01;-3.668e-04;4.259e-01;1.090e+00;-1.005e-06;1.161e-03;1.000e+01;-8.320e-01;-4.300e-05
30.178788000;1.084e+00;2.192e-09;4.056e-01;-3.335e-09;3.741e-01;1.084e+00;-5.278e-09;1.014e-03;1.000e+01;-8.320e-01;-4.300e-05
30.180068000;1.079e+00;1.230e-09;3.596e-01;-2.774e-09;3.332e-01;1.079e+00;-5.597e-09;8.990e-04;1.000e+01;-8.320e-01;-4.300e-05
30.181604000;1.074e+00;-2.323e-10;3.080e-01;-2.280e-09;2.868e-01;1.074e+00;-6.135e-09;7.700e-04;1.000e+01;-8.320e-01;-4.300e-05
30.182884000;1.069e+00;-1.067e-09;2.680e-01;-2.368e-09;2.506e-01;1.069e+00;-6.369e-09;6.700e-04;1.000e+01;-8.320e-01;-4.300e-05
30.184366000;1.065e+00;-1.705e-10;2.252e-01;-3.420e-09;2.115e-01;1.065e+00;-6.079e-09;5.630e-04;1.000e+01;-8.320e-01;-4.300e-05
30.185608000;1.061e+00;2.546e-09;1.936e-01;-3.444e-09;1.824e-01;1.061e+00;-5.499e-09;4.840e-04;1.000e+01;-8.320e-01;-4.300e-05
30.186725000;1.058e+00;3.976e-09;1.688e-01;-2.859e-09;1.595e-01;1.058e+00;-6.796e-09;4.220e-04;1.000e+01;-8.320e-01;-4.300e-05
30.186973000;1.058e+00;4.128e-09;1.636e-01;-2.672e-09;1.546e-01;1.058e+00;-7.294e-09;4.090e-04;1.000e+01;-8.320e-01;-4.300e-05
30.188215000;1.055e+00;3.952e-09;1.400e-01;-1.042e-09;1.327e-01;1.055e+00;-9.146e-09;3.500e-04;1.000e+01;-8.320e-01;-4.300e-05
30.189828000;1.052e+00;2.205e-09;1.140e-01;-3.113e-10;1.083e-01;1.052e+00;-8.859e-09;2.850e-04;1.000e+01;-8.320e-01;-4.300e-05
30.191318000;1.050e+00;9.815e-10;9.400e-02;-5.782e-10;8.952e-02;1.050e+00;-8.017e-09;2.350e-04;1.000e+01;-8.320e-01;-4.300e-05
30.192808000;1.048e+00;8.639e-10;7.720e-02;5.781e-10;7.365e-02;1.048e+00;-6.388e-09;1.930e-04;1.000e+01;-8.320e-01;-4.300e-05
30.193801000;1.047e+00;-1.889e-10;6.760e-02;1.784e-09;6.456e-02;1.047e+00;-5.780e-09;1.690e-04;1.000e+01;-8.320e-01;-4.300e-05
30.196185000;1.045e+00;-1.238e-09;4.880e-02;2.585e-09;4.670e-02;1.045e+00;-5.179e-09;1.220e-04;1.000e+01;-8.320e-01;-4.300e-05
30.196855000;1.044e+00;-1.377e-09;4.480e-02;2.540e-09;4.289e-02;1.044e+00;-4.950e-09;1.120e-04;1.000e+01;-8.320e-01;-4.300e-05
30.200128000;1.043e+00;-8.414e-10;2.800e-02;1.404e-09;2.686e-02;1.043e+00;-1.458e-09;7.000e-05;1.000e+01;-8.320e-01;-4.300e-05
30.200768000;1.042e+00;-6.359e-10;2.560e-02;1.890e-09;2.456e-02;1.042e+00;-8.606e-10;6.400e-05;1.000e+01;-8.320e-01;-4.300e-05
30.203018000;1.041e+00;1.458e-09;1.880e-02;2.758e-09;1.805e-02;1.041e+00;1.054e-09;4.700e-05;1.000e+01;-8.320e-01;-4.300e-05
30.205066000;1.041e+00;2.385e-09;1.360e-02;2.251e-09;1.307e-02;1.041e+00;6.784e-10;3.400e-05;1.000e+01;-8.320e-01;-4.300e-05
30.205834000;1.041e+00;2.488e-09;1.200e-02;1.956e-09;1.153e-02;1.041e+00;3.064e-10;3.000e-05;1.000e+01;-8.320e-01;-4.300e-05
30.210698000;1.040e+00;-1.476e-09;4.800e-03;-1.822e-09;4.616e-03;1.040e+00;-1.223e-09;1.200e-05;1.000e+01;-8.320e-01;-4.300e-05
30.211466000;1.040e+00;-2.377e-09;4.000e-03;-2.503e-09;3.847e-03;1.040e+00;-1.231e-09;9.995e-06;1.000e+01;-8.320e-01;-4.300e-05
30.214538000;1.039e+00;-2.774e-09;1.600e-03;-5.318e-09;1.539e-03;1.039e+00;-5.102e-10;3.991e-06;1.000e+01;-8.320e-01;-4.300e-05
30.220221000;1.039e+00;1.674e-09;-1.200e-03;-8.891e-09;-1.155e-03;1.039e+00;-2.231e-09;-3.009e-06;1.000e+01;-8.320e-01;-4.300e-05
30.229437000;1.039e+00;3.919e-09;-2.800e-03;-9.785e-09;-2.695e-03;1.039e+00;-4.150e-09;-7.002e-06;1.000e+01;-8.320e-01;-4.300e-05
36.254223000;1.039e+00;-2.173e-10;1.160e-09;-5.631e-09;-2.331e-09;1.039e+00;-3.464e-09;2.104e-10;1.000e+01;-8.320e-01;-4.300e-05
100.000000000;1.039e+00;9.749e-09;1.546e-09;1.047e-08;-2.639e-09;1.039e+00;1.968e-09;4.317e-09;1.000e+01;-8.320e-01;-4.300e-05
