time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_UPuInjTerminal;Wind_Turbine_GEN_IpInjTerminal;Wind_Turbine_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;InfiniteBus_BUS_NetworkFrequencyPu;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;NetworkFrequencyPu
0.000000000;1.044e+00;8.320e-01;3.738e-09;7.966e-01;3.255e-08;1.044e+00;7.966e-01;4.579e-08;1.044e+00;2.080e-03;-0.000e+00;5.000e+01;1.000e+01;-8.320e-01;-4.300e-05;5.000e+01
0.000997000;1.044e+00;8.312e-01;-5.801e-09;7.958e-01;1.081e-08;1.044e+00;7.958e-01;3.651e-08;1.044e+00;2.078e-03;-0.000e+00;5.000e+01;1.000e+01;-8.320e-01;-4.300e-05;5.000e+01
0.001009000;1.044e+00;8.312e-01;-4.000e-04;7.958e-01;-3.830e-04;1.044e+00;7.958e-01;3.701e-08;1.044e+00;2.078e-03;-1.000e-06;5.000e+01;1.000e+01;-8.320e-01;-4.300e-05;5.000e+01
0.001079000;1.044e+00;8.308e-01;-4.000e-04;7.955e-01;-3.830e-04;1.044e+00;7.955e-01;3.940e-08;1.044e+00;2.077e-03;-1.000e-06;5.000e+01;1.000e+01;-8.320e-01;-4.300e-05;5.000e+01
0.001090000;1.044e+00;8.308e-01;-4.000e-04;7.955e-01;-3.830e-04;1.044e+00;7.955e-01;-3.830e-04;1.044e+00;2.077e-03;-1.000e-06;5.000e+01;1.000e+01;-8.320e-01;-4.300e-05;5.000e+01
0.001207000;1.044e+00;8.308e-01;-4.000e-04;7.955e-01;-3.830e-04;1.044e+00;7.955e-01;-3.830e-04;1.044e+00;2.077e-03;-1.000e-06;5.000e+01;1.000e+01;-8.320e-01;-4.300e-05;5.000e+01
0.001538000;1.044e+00;8.292e-01;-4.000e-04;7.939e-01;-3.830e-04;1.044e+00;7.939e-01;-3.830e-04;1.044e+00;2.073e-03;-1.000e-06;5.000e+01;1.000e+01;-8.320e-01;-4.300e-05;5.000e+01
0.001559000;1.044e+00;8.292e-01;-8.000e-04;7.939e-01;-7.660e-04;1.044e+00;7.939e-01;-3.830e-04;1.044e+00;2.073e-03;-2.000e-06;5.000e+01;1.000e+01;-8.320e-01;-4.300e-05;5.000e+01
0.001580000;1.044e+00;8.292e-01;-8.000e-04;7.939e-01;-7.660e-04;1.044e+00;7.939e-01;-3.830e-04;1.044e+00;2.073e-03;-2.000e-06;5.000e+01;1.000e+01;-8.320e-01;-4.300e-05;5.000e+01
0.001601000;1.044e+00;8.288e-01;-8.000e-04;7.935e-01;-7.660e-04;1.044e+00;7.935e-01;-7.660e-04;1.044e+00;2.072e-03;-2.000e-06;5.000e+01;1.000e+01;-8.320e-01;-4.300e-05;5.000e+01
