time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Wind_Turbine_GEN_UPuInjTerminal;Wind_Turbine_GEN_IpInjTerminal;Wind_Turbine_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_VoltageSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;NetworkFrequencyPu
0.000000000;1.044e+00;8.333e-01;-2.778e-01;7.979e-01;-2.660e-01;9.611e-01;1.037e+00;8.247e-01;-2.037e-01;1.044e+00;7.500e-01;-2.500e-01;8.333e-01;-2.778e-01;9.611e-01;5.000e+01;5.000e+01
0.003000000;1.044e+00;8.333e-01;-2.778e-01;7.979e-01;-2.660e-01;9.611e-01;1.037e+00;8.247e-01;-2.037e-01;1.044e+00;7.500e-01;-2.500e-01;8.333e-01;-2.778e-01;9.611e-01;5.000e+01;5.000e+01
19.992000000;1.044e+00;8.333e-01;-2.778e-01;7.979e-01;-2.660e-01;9.611e-01;1.037e+00;8.247e-01;-2.037e-01;1.044e+00;7.500e-01;-2.500e-01;8.333e-01;-2.778e-01;9.611e-01;5.000e+01;5.000e+01
19.992000000;1.070e+00;8.537e-01;-2.846e-01;7.979e-01;-2.660e-01;9.846e-01;1.063e+00;8.244e-01;-2.051e-01;1.070e+00;7.684e-01;-2.561e-01;8.333e-01;-2.778e-01;9.611e-01;4.973e+01;4.973e+01
19.995000000;1.108e+00;9.179e-01;-2.952e-01;8.282e-01;-2.663e-01;1.020e+00;1.102e+00;8.546e-01;-2.035e-01;1.108e+00;8.261e-01;-2.657e-01;8.333e-01;-2.778e-01;9.611e-01;4.993e+01;4.993e+01
19.995000000;1.108e+00;9.179e-01;-2.952e-01;8.282e-01;-2.663e-01;1.020e+00;1.102e+00;8.546e-01;-2.035e-01;1.108e+00;8.261e-01;-2.657e-01;8.333e-01;-2.778e-01;9.611e-01;4.993e+01;4.993e+01
19.998000000;1.147e+00;9.636e-01;-3.050e-01;8.403e-01;-2.660e-01;1.055e+00;1.140e+00;8.664e-01;-2.035e-01;1.147e+00;8.672e-01;-2.745e-01;8.333e-01;-2.778e-01;9.611e-01;4.993e+01;4.993e+01
20.001000000;1.172e+00;9.954e-01;-3.128e-01;8.491e-01;-2.668e-01;1.078e+00;1.166e+00;8.751e-01;-2.045e-01;1.172e+00;8.958e-01;-2.815e-01;8.333e-01;-2.778e-01;9.611e-01;4.995e+01;4.995e+01
20.001000000;1.185e+00;1.006e+00;-3.162e-01;8.491e-01;-2.668e-01;1.090e+00;1.179e+00;8.750e-01;-2.051e-01;1.185e+00;9.056e-01;-2.846e-01;8.333e-01;-2.778e-01;9.611e-01;4.982e+01;4.982e+01
20.004000000;1.223e+00;1.046e+00;-3.268e-01;8.549e-01;-2.671e-01;1.125e+00;1.217e+00;8.804e-01;-2.065e-01;1.223e+00;9.413e-01;-2.941e-01;8.333e-01;-2.778e-01;9.611e-01;4.989e+01;4.989e+01
20.007000000;1.262e+00;1.082e+00;-3.388e-01;8.576e-01;-2.685e-01;1.160e+00;1.255e+00;8.829e-01;-2.092e-01;1.262e+00;9.739e-01;-3.049e-01;8.333e-01;-2.778e-01;9.611e-01;4.990e+01;4.990e+01
20.007000000;1.262e+00;1.082e+00;-3.388e-01;8.576e-01;-2.685e-01;1.160e+00;1.255e+00;8.829e-01;-2.092e-01;1.262e+00;9.739e-01;-3.049e-01;8.333e-01;-2.778e-01;9.611e-01;4.990e+01;4.990e+01
20.010000000;1.300e+00;1.114e+00;-3.645e-01;8.570e-01;-2.804e-01;1.191e+00;1.292e+00;8.825e-01;-2.226e-01;1.300e+00;1.003e+00;-3.280e-01;8.333e-01;-2.778e-01;9.611e-01;4.991e+01;4.991e+01
20.013000000;1.300e+00;1.110e+00;-3.894e-01;8.536e-01;-2.995e-01;1.183e+00;1.291e+00;8.803e-01;-2.418e-01;1.300e+00;9.987e-01;-3.504e-01;8.333e-01;-2.778e-01;9.611e-01;4.998e+01;4.998e+01
20.013000000;1.300e+00;1.110e+00;-3.894e-01;8.536e-01;-2.995e-01;1.183e+00;1.291e+00;8.803e-01;-2.418e-01;1.300e+00;9.987e-01;-3.504e-01;8.333e-01;-2.778e-01;9.611e-01;4.998e+01;4.998e+01
20.016000000;1.300e+00;1.103e+00;-4.199e-01;8.485e-01;-3.230e-01;1.174e+00;1.289e+00;8.767e-01;-2.655e-01;1.300e+00;9.927e-01;-3.779e-01;8.333e-01;-2.778e-01;9.611e-01;5.000e+01;5.000e+01
20.019000000;1.300e+00;1.095e+00;-4.540e-01;8.424e-01;-3.492e-01;1.164e+00;1.286e+00;8.721e-01;-2.920e-01;1.300e+00;9.856e-01;-4.086e-01;8.333e-01;-2.778e-01;9.611e-01;5.000e+01;5.000e+01
20.022000000;1.300e+00;1.086e+00;-4.899e-01;8.356e-01;-3.768e-01;1.153e+00;1.284e+00;8.670e-01;-3.200e-01;1.300e+00;9.776e-01;-4.409e-01;8.333e-01;-2.778e-01;9.611e-01;5.000e+01;5.000e+01
20.025000000;1.300e+00;1.077e+00;-5.264e-01;8.285e-01;-4.049e-01;1.142e+00;1.281e+00;8.616e-01;-3.485e-01;1.300e+00;9.693e-01;-4.738e-01;8.333e-01;-2.778e-01;9.611e-01;5.000e+01;5.000e+01
20.028000000;1.300e+00;1.068e+00;-5.627e-01;8.213e-01;-4.328e-01;1.131e+00;1.279e+00;8.562e-01;-3.768e-01;1.300e+00;9.610e-01;-5.064e-01;8.333e-01;-2.778e-01;9.611e-01;5.000e+01;5.000e+01
20.031000000;1.300e+00;1.059e+00;-5.980e-01;8.143e-01;-4.600e-01;1.121e+00;1.277e+00;8.508e-01;-4.043e-01;1.300e+00;9.527e-01;-5.382e-01;8.333e-01;-2.778e-01;9.611e-01;5.000e+01;5.000e+01
20.034000000;1.300e+00;1.050e+00;-6.318e-01;8.075e-01;-4.860e-01;1.110e+00;1.274e+00;8.456e-01;-4.307e-01;1.300e+00;9.448e-01;-5.686e-01;8.333e-01;-2.778e-01;9.611e-01;5.000e+01;5.000e+01
