time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactivePower;BusPDR_BUS_ReactiveCurrent;Bess_GEN_MagnitudeControlledByAVRPu;InfiniteBus_BUS_NetworkFrequencyPu;StepUp_Xfmr_XFMR_Tap;Bess_GEN_ActivePowerSetpointPu;Bess_GEN_ReactivePowerSetpointPu;Bess_GEN_AVRSetpointPu;Bess_GEN_InjectedActiveCurrent;Bess_GEN_InjectedReactiveCurrent;Bess_GEN_InjectedCurrent;NetworkFrequencyPu
0.0;1.0444548005780419;1.2502042607018053;1.1968830835861075;-1.1144494348042695e-06;4.450594775938883e-07;1.0453995290140308;1.0002838479154672;10.000977396715822;1.2501260746943248;0.03502300561572985;0.035017772997489025;1.1962248949581997;-0.033502011681834386;1.1966058919561993;1.0001339860187006
0.0;1.044453549818418;1.2502010058725848;1.1968813089078663;-1.1162557597540752e-06;4.359579073919083e-07;1.045399315109757;1.0002836820774081;10.000974923745497;1.2501254700444633;0.03502298336661254;0.03501776163535793;1.196224923192996;-0.033502011872420856;1.1966044925524166;1.0001346426998723
1e-06;1.044451927447887;1.2501923619821687;1.1968747910488546;-3.8291626127412885e-06;-2.169445114803772e-06;1.0453990819282797;1.0002835033437385;10.000972267551864;1.2501248240598932;0.035022959435972716;0.03501774943752599;1.1962180320999405;-0.03350201207770143;1.1965960653812733;1.0001353480581168
2e-06;1.0444511850976559;1.2501826316599385;1.1968662085181667;-5.7646329349380586e-06;-4.031074977581556e-06;1.045397825009609;1.0002833101182949;10.000969433296307;1.2501241408358645;0.03502293378426048;0.03501773637215248;1.196209226713797;-0.03350201229847483;1.196585609687409;1.0001361008119576
4e-06;1.044449464270691;1.250160774594136;1.19684711019766;-1.0943300209505894e-05;-8.998498998632825e-06;1.0453975394381965;1.0002831000807002;10.000966429834351;1.2501234261478964;0.0350229063927578;0.0350177224375522;1.1961915101943272;-0.03350201253539798;1.196566132622343;1.000136896151901
8e-06;1.0444471137034312;1.250117868289857;1.1968085420060004;-2.1303216754048323e-05;-1.8927327867370166e-05;1.0453962210885228;1.000282870890386;10.000963269052823;1.2501226871789446;0.035022877249934;0.035017707702361095;1.1961548837368703;-0.033502012788926505;1.1965276449696949;1.0001377259455673
1.6e-05;1.0444445333917187;1.250036226535096;1.1967330998657313;-4.3520892191245386e-05;-4.0209990395978486e-05;1.0453938669613165;1.0002826202663924;10.000959973263914;1.250121934118688;0.035022846368522126;0.035017692312489315;1.1960793464925636;-0.0335020130590618;1.196450162361955;1.0001385794505921
3.2e-05;1.0444406221137434;1.2498721652486258;1.1965802085913129;-8.847387148745543e-05;-8.326129816230238e-05;1.0453894749485777;1.0002823458554304;10.000956573407466;1.250121180439047;0.03502281380002073;0.035017676460382625;1.1959278954999475;-0.033503013345118036;1.1962967353089498;1.0001394442493317
6.4e-05;1.0444341400746584;1.2495450534375507;1.1962740774748233;-0.00017284231221704547;-0.0001640522145669896;1.0453820433947032;1.0002820457239385;10.000953099605042;1.2501204409332147;0.03502277963516649;0.03501766034096987;1.195623527522348;-0.03350301364577375;1.1959903470103384;1.0001403071584822
0.000128;1.044426083587358;1.2488977792891485;1.1956631256756505;-0.0003286998129549687;-0.0003132928175348571;1.0453705700399472;1.0002817182526056;10.000949570770409;1.2501197303096736;0.035022744013054566;0.035017644141440846;1.195013241117526;-0.03350401395923845;1.1953781243758694;1.0001411552200679
0.000256;1.0444214024939025;1.2476149269347174;1.1944396754910147;-0.000609770578229438;-0.0005824215283856751;1.0453590511966653;1.0002813611973245;10.000945983526202;1.2501190630780477;0.035022707121145795;0.035017628064955356;1.1937900360365177;-0.03350701428335388;1.1941532288381764;1.0001419761731645
0.000512;1.0444421697172586;1.245082390316495;1.191990549520651;-0.0010521363949032951;-0.0010059624309978613;1.0453694824305844;1.0002809708914617;10.000942309900628;1.2501184525431968;0.03502266918050702;0.03501761232656745;1.1913429115801468;-0.03352001461577452;1.1917051413784363;1.0001427578544941
0.001024;1.044581693449359;1.2401356992352452;1.1870950939059515;-0.0015741427910679906;-0.0015055638142865806;1.045492859947974;1.000280541857867;10.000938503731273;1.250117908898404;0.03502263044477047;0.035017597144650275;1.1864458660983894;-0.03356201495428617;1.1868089099982493;1.000143487998964
0.001536;1.0448121950769056;1.2352959160881865;1.1822002438290045;-0.00174162509059799;-0.0016655398613119412;1.0457161809915172;1.000280067273925;10.000934507508598;1.2501174391760312;0.03502259119102666;0.0350175827703589;1.181548896705002;-0.033618015296971934;1.1819131709946207;1.0001441551095605
0.002048;1.0450998211686353;1.230521536286896;1.177305693708474;-0.0016812950764274436;-0.0016073660271323086;1.046001443401004;1.0002795398211002;10.00093026262751;1.2501170493565206;0.03502255168315529;0.035017569493470936;1.1766529982039413;-0.03368101564216465;1.1770187417255733;1.0001447490110122
0.00256;1.0454226918503908;1.2257858513385542;1.1724112287696025;-0.0014853114349230275;-0.001419414513788799;1.046325645386866;1.000278951757633;10.000925719574893;1.2501167458488789;0.035022512157261126;0.035017557611146916;1.1717561623991568;-0.033746015988449306;1.1721234931026652;1.0001452606404158
0.003072;1.045764350477776;1.2210704943167643;1.1675181462457431;-0.0012085570886503521;-0.0011543231794253939;1.0466697850589048;1.0002782951722873;10.000920837684767;1.2501165356523851;0.035022472852922086;0.03501754741652502;1.1668593791479653;-0.03381101633471471;1.1672283776394035;1.0001456818031345
0.004096;1.0464662715830513;1.2116473007678863;1.1577292158975847;-0.0005691276860325848;-0.0005425347768680742;1.0473788594255857;1.0002775630734513;10.000915581876908;1.2501164264388378;0.0350224340248158;0.03501753919411862;1.1570646379481924;-0.03392701668022635;1.15743898681954;1.0001460054433826
0.00512;1.0471751087140277;1.2022294212335067;1.1479508180954214;0.00013005220925369992;0.0001254873486402581;1.0480958642982663;1.0002767500162437;10.000909929091666;1.2501164258004003;0.03502239590799876;0.035017533192755974;1.1472809285463355;-0.034023017024698884;1.1476602526117126;1.00014622653383
