time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactivePower;BusPDR_BUS_ReactiveCurrent;StepUp_Xfmr_XFMR_Tap;Bess_GEN_ActivePowerSetpointPu;Bess_GEN_ReactivePowerSetpointPu;Bess_GEN_AVRSetpointPu;Bess_GEN_InjectedActiveCurrent;Bess_GEN_InjectedReactiveCurrent;Bess_GEN_MagnitudeControlledByAVRPu;Bess_GEN_InjectedCurrent
0.016384;1.0444614951763151;0.8333322329793965;0.7979198387780502;-2.2249894368004542e-05;8.819876193396367e-05;9.999298569486458;0.8338001455672602;0.015565398536605582;0.015561346662750936;0.7977309191082831;-0.014890965112348154;1.045105409698113;0.7978055863030096
0.026384;1.0444615048870416;0.8333322598438764;0.7979193047735508;-2.1991305467598997e-05;8.688146903882682e-05;9.999267672782738;0.8337994496515073;0.01556539167033635;0.015561345519812074;0.7977314186134401;-0.014890965767616456;1.0451056102383727;0.797806916085366
0.036384;1.0444615149148375;0.8333322876951648;0.7979187200225285;-2.172043881939048e-05;8.552138676902052e-05;9.999235743978131;0.8337987376743722;0.015565383766742186;0.015561344143313524;0.7977319230679821;-0.014890966450873191;1.0451058166584943;0.7978083330778524
0.046384;1.0444615259891128;0.8333323168059107;0.7979180849257277;-2.1437544732201365e-05;8.411746746698372e-05;9.999202870310363;0.8337980114908929;0.015565374645170802;0.015561342517547826;0.7977324262622961;-0.014890967162837967;1.0451060280329352;0.7978098355569795
0.056384;1.0444615388866603;0.8333323475240992;0.7979174004810508;-2.1142972629377258e-05;8.266840252562491e-05;9.999169162752791;0.8337972727521098;0.015565364140585364;0.015561340642296338;0.7977329231625734;-0.014890967904111988;1.0451062437242131;0.7978114196432077
0.066384;1.0444615542583746;0.8333323802238682;0.7979166678279916;-2.0837149820572934e-05;8.117330900188273e-05;9.99913474329948;0.8337965224861924;0.01556535212570732;0.015561338513155209;0.7977334096586768;-0.014890968675002746;1.045106463289728;0.797813080247522
0.076384;1.0444615726542463;0.8333324153250848;0.7979158880161803;-2.0520591323033013e-05;7.963187227468674e-05;9.999099740846571;0.8337957607875366;0.015565338506782664;0.015561336106422923;0.7977338822292794;-0.014890969475668488;1.0451066862700134;0.7978148125527932
0.086384;1.044461594636798;0.8333324533867161;0.7979150617128526;-2.019393031714187e-05;7.804396198123122e-05;9.999064301872725;0.8337949869284901;0.015565323207889645;0.015561333379086722;0.7977343381174192;-0.014890970306393823;1.0451069121068242;0.7978166126795467
0.096384;1.0444616208389046;0.8333324951264733;0.7979141885234066;-1.9857854392862184e-05;7.640941032900362e-05;9.99902859038492;0.8337941996903648;0.015565306165310195;0.015561330281792345;0.7977347756853443;-0.014890971167707736;1.0451071402194092;0.7978184775222358
0.106384;1.0444616519783276;0.8333325413343613;0.7979132663530125;-1.9513039986788282e-05;7.472866333722359e-05;9.998992764148634;0.83379339714293;0.015565287327921314;0.015561326769431111;0.7977351943283882;-0.014890972060201818;1.0451073701095202;0.7978204039083804
0.116384;1.0444616887896163;0.833332592747627;0.7979122919347188;-1.9160147162481924e-05;7.300353927739064e-05;9.998956954639677;0.8337925762266221;0.015565266655417624;0.015561322803825018;0.7977355940877028;-0.01489097298422784;1.0451076014653888;0.7978223879137657
0.126384;1.0444617318652558;0.8333326499769551;0.7979112621907751;-1.879978309644135e-05;7.123670256614746e-05;9.99892127233232;0.8337917332404953;0.015565244115962463;0.015561318352817589;0.7977359753473582;-0.01489097393972634;1.0451078342288498;0.7978244253905996
0.136384;1.0444617815555686;0.833332713598876;0.7979101750084244;-1.843240950947141e-05;6.943076592919354e-05;9.998885821740672;0.8337908647959296;0.01556521968353004;0.01556131338338404;0.7977363384660698;-0.014890974926109649;1.045108068541186;0.7978265125998374
0.146384;1.0444618380359751;0.8333327843015343;0.7979090292884059;-1.8058246785825877e-05;6.758815154354027e-05;9.998850711437248;0.8337899678827824;0.015565193336817289;0.0155613078565774;0.7977366835130871;-0.014890975942204388;1.0451083046210745;0.7978286460416107
0.156384;1.0444619014496226;0.8333328628497321;0.7979078249144885;-1.7677255103023768e-05;6.571087789903692e-05;9.998816062108666;0.8337890393174043;0.015565165065504668;0.015561301733936349;0.7977370105320943;-0.014890976986472671;1.0451085426700335;0.797830822450002
0.166384;1.0444619719694528;0.8333329499425177;0.797906562777686;-1.7289265837577547e-05;6.380040944362894e-05;9.998782004155244;0.8337880759787019;0.015565134881730044;0.015561294990267456;0.7977373198136639;-0.014890978057292321;1.0451087828841632;0.7978330387118464
0.176384;1.0444620497435795;0.8333330461809758;0.7979052446253438;-1.6894234638196216e-05;6.185853720868073e-05;9.998748659875027;0.8337870757558856;0.015565102825414196;0.015561287620165492;0.7977376117617555;-0.0148909791529543;1.0451090255517808;0.7978352906057805
0.186384;1.0444621348305405;0.8333331521336663;0.7979038727577253;-1.6492398140937097e-05;5.9888297368738845e-05;9.998716138227584;0.8337860380637818;0.015565068959307905;0.015561279623849683;0.7977378868933281;-0.01489098027167889;1.0451092710556402;0.7978375715943642
0.196384;1.0444622272457849;0.8333332683510021;0.7979024498041858;-1.6084207703511935e-05;5.7893598180824884e-05;9.998684555640716;0.833784963691934;0.01556503336053598;0.015561270985413237;0.7977381460237672;-0.014890981411847555;1.045109519736374;0.7978398735693252
0.206384;1.0444623270829347;0.8333333952970701;0.7979009786132994;-1.567022498500463e-05;5.587802345963351e-05;9.998654046413431;0.8337838542205172;0.01556499611550244;0.01556126167811211;0.7977383903257166;-0.014890982571964827;1.0451097717645146;0.7978421886316178
0.216384;1.0444624345336777;0.8333335332800809;0.7978994623495257;-1.5251095603023704e-05;5.3844014829302155e-05;9.998624743379676;0.8337827114923533;0.015564957318794223;0.015561251685557893;0.7977386213529649;-0.014890983750222362;1.0451100271359892;0.7978445099474334
0.226384;1.0444625497444364;0.833333682421968;0.7978979049154623;-1.4827569273738194e-05;5.179283523846459e-05;9.9985967597641;0.8337815375855927;0.01556491706860751;0.015561241000484506;0.7977388409454057;-0.0148909849442401;1.045110285750919;0.7978468316911753
0.236384;1.0444626726626554;0.83333384266741;0.7978963113225113;-1.4400581739491463e-05;4.9725059447618556e-05;9.998570187184653;0.8337803345921172;0.015564875460617793;0.015561229612698117;0.7977390509376306;-0.014890986151258247;1.0451105474462672;0.7978491488782251
0.246384;1.0444628030224115;0.8333340138623869;0.7978946872644155;-1.3971335691350569e-05;4.7641327989095966e-05;9.998545090944855;0.833779104065422;0.015564832588990524;0.015561217511133287;0.7977392527835204;-0.014890987368496332;1.045110812009438;0.7978514574370836
0.256384;1.044462940426866;0.8333341958630917;0.797893038136028;-1.3541314387979716e-05;4.554285175884743e-05;9.998521501538814;0.833777847049717;0.015564788549896376;0.015561204690891162;0.7977394471888556;-0.014890988593411023;1.0451110792445135;0.7978537546254927
0.266384;1.0444630844130882;0.833334388575635;0.7978913689676042;-1.3112221430779926e-05;4.3431338316609616e-05;9.998499415662348;0.8337765642229036;0.015564743445850819;0.015561191161299988;0.7977396341378105;-0.01489098982369097;1.0451113489647958;0.7978560390785
0.276384;1.04446323451654;0.8333345919420578;0.7978896853844094;-1.2685800267251304e-05;4.1308782923427713e-05;9.998478807327713;0.8337752554731735;0.01556469738779603;0.015561176951620629;0.797739813476324;-0.014890991057051453;1.0451116208911657;0.797858309983744
0.286384;1.0444633903685687;0.833334805931497;0.7978879939701945;-1.2263642755553462e-05;3.917746186863405e-05;9.998459648802976;0.8337739197956828;0.015564650484342727;0.015561162101107091;0.7977399854915382;-0.01489099229120706;1.045111894656155;0.7978605665450883
0.296384;1.0444635517196983;0.8333350305183953;0.79788630156398;-1.1847165396622969e-05;3.703993160850701e-05;9.998441935193275;0.8337725557426485;0.015564602826789568;0.01556114664781434;0.7977401511560867;-0.014890993524030584;1.0451121699598036;0.7978628085625686
0.306384;1.0444637183503884;0.8333352656687139;0.7978846146672932;-1.1437705895528756e-05;3.4899009019470676e-05;9.998425691980737;0.8337711615181941;0.015564554487942073;0.015561130635052565;0.7977403118695325;-0.014890994753566334;1.0451124467322461;0.7978650368999495
0.316384;1.0444638900045395;0.8333355113602219;0.7978829393998236;-1.1036624950311886e-05;3.2757735075350264e-05;9.998410964384382;0.8337697350514917;0.015564505534759535;0.015561114124310231;0.7977404684784019;-0.014890995977983181;1.045112725149638;0.7978672527813766
0.326384;1.044464066391365;0.8333357675207513;0.7978812812892635;-1.0645327558321444e-05;3.061899966998622e-05;9.99839781131496;0.8337682748174323;0.015564456038875516;0.015561097198409552;0.7977406207900621;-0.014890997195646924;1.0451130054716815;0.7978694569206994
0.336384;1.04446424715168;0.8333360338390611;0.7978796449180079;-1.0265120543863957e-05;2.84849530146248e-05;9.998386303679563;0.8337667804314635;0.015564406070779963;0.01556107995258771;0.7977407685151215;-0.01489099840515351;1.0451132879167098;0.7978716493467725
0.346384;1.0444644317596241;0.8333363096465368;0.7978780339318099;-9.897018028712058e-06;2.6356836457363402e-05;9.998376516387328;0.8337652523553011;0.015564355684220613;0.015561062484849066;0.797740912121626;-0.014890999605266167;1.0451135727339254;0.797873829125657
0.356384;1.0444646194533915;0.8333365939975648;0.797876451267248;-9.541709855290544e-06;2.423521780594494e-05;9.998368520244375;0.8337636915478667;0.015564304914786354;0.01556104489630784;0.7977410526766189;-0.014891000794917328;1.0451138602711727;0.7978759943100504
0.366384;1.044464809288331;0.8333368858040818;0.7978748994127457;-9.199669868809576e-06;2.2119936151363615e-05;9.9983623725297;0.8337620989141614;0.015564253796581424;0.015561027293872853;0.7977411914323151;-0.014891001973284525;1.0451141508886526;0.7978781434898881
0.376384;1.0444650003044884;0.8333371839005942;0.7978733806276599;-8.871237167074693e-06;2.0009855285324468e-05;9.998358100806259;0.8337604744736482;0.015564202372654282;0.015561009785221305;0.7977413293751481;-0.014891003139807483;1.0451144448704297;0.7978802774640427
0.386384;1.044465191685143;0.8333374871251373;0.7978718969825943;-8.556632808064732e-06;1.7903429827591137e-05;9.998355687475042;0.833758817688764;0.015564150685137914;0.01556099247436141;0.7977414667842764;-0.014891004294100974;1.045114742407635;0.7978823987922734
0.396384;1.044465382779364;0.8333377944325346;0.7978704503275781;-8.255995664296878e-06;1.579989022690476e-05;9.998355072955658;0.8337571289089493;0.015564098761604932;0.015560975467885561;0.7977416031427179;-0.014891005435903904;1.045115043567133;0.7978845104684736
0.406384;1.044465572993204;0.8333381048958817;0.7978690420732771;-7.969504813774334e-06;1.3699468409449483e-05;9.998356177035948;0.8337554100113673;0.015564046616400264;0.015560958879655067;0.7977417371869712;-0.014891006565176279;1.0451153482649813;0.7978866155078687
0.416384;1.0444657616974042;0.8333384176408298;0.7978676727525444;-7.697490737186114e-06;1.1602572613940025e-05;9.998358911547832;0.8337536633315952;0.015563994260586526;0.015560942819761722;0.7977418668974235;-0.01489100768213903;1.0451156563581356;0.7978887171444694
0.426384;1.0444659482767982;0.8333387318772361;0.797866342086048;-7.4403908208114865e-06;9.509458686399147e-06;9.998363181056483;0.8337518901568409;0.015563941713960684;0.01556092737603965;0.7977419896135034;-0.01489100878723372;1.045115967814029;0.7978908192424699
0.436384;1.044466132223236;0.8333390469311907;0.7978650497120701;-7.198622932831018e-06;7.420378791281972e-06;9.998368891413504;0.8337500906093231;0.015563889015390948;0.015560912603680052;0.7977421021360074;-0.014891009881208924;1.0451162827834213;0.7978929265645711
0.446384;1.0444663130903422;0.8333393621570261;0.7978637958489313;-6.972524675934253e-06;5.335161262399336e-06;9.998375963035059;0.8337482646228436;0.015563836217511102;0.01556089852960379;0.7977422008083699;-0.014891010965053868;1.0451166015537117;0.7978950442894092
0.456384;1.044466490415777;0.8333396768916375;0.7978625816680553;-6.7623579982781895e-06;3.253003601757915e-06;9.998384327619217;0.833746412409489;0.01556378337143085;0.015560885163080908;0.7977422817302418;-0.014891012039589167;1.0451169245063487;0.7978971770111143
0.466384;1.044466663785112;0.8333399905500376;0.7978614093099714;-6.568348723365482e-06;1.1732863678510702e-06;9.99839391003487;0.8337445341910926;0.0155637305178277;0.01556087250267166;0.7977423409213331;-0.014891013105265652;1.045117252141035;0.7978993281206656
0.476384;1.044466832855714;0.8333403026887348;0.7978602811556771;-6.390770479098065e-06;-9.038011848593039e-07;9.998404618723201;0.8337426302061421;0.015563677688633733;0.01556086054300554;0.7977423745108546;-0.014891014162472144;1.0451175850874685;0.7979015002685221
0.486384;1.0444669972139247;0.8333406129138566;0.7978591988891084;-6.229983516027497e-06;-2.9773555661110672e-06;9.998416343146527;0.8337407016228178;0.015563624917816234;0.015560849278790752;0.7977423790247052;-0.014891015211821767;1.0451179240097168;0.7979036963732004
0.496384;1.0444671562944179;0.8333409207578845;0.7978581633926866;-6.086340247739014e-06;-5.045652758424089e-06;9.998428950151157;0.8337387516339895;0.015563572244426793;0.015560838695627868;0.797742351403444;-0.014891016254083511;1.0451182694688894;0.7979059198399137
0.506384;1.0444673094832702;0.8333412257064909;0.7978571751587747;-5.960091717934508e-06;-7.106099166673948e-06;9.998442289512752;0.8337367855529149;0.015563519700560796;0.01556082875709993;0.7977422887281074;-0.014891017290003595;1.045118621843308;0.7979081739895072
0.516384;1.0444674562837075;0.8333415272895474;0.7978562343825636;-5.8514083476591664e-06;-9.15595740450677e-06;9.998456199088102;0.8337348099696384;0.015563467307593098;0.015560819407451668;0.7977421882422798;-0.014891018320168226;1.0451189813319939;0.7979104618151517
0.526384;1.0444675964212153;0.8333418250259899;0.7978553410715844;-5.760379571001892e-06;-1.1193248436442298e-05;9.99847050019232;0.8337328317773108;0.01556341508333622;0.015560810588107727;0.7977420477020927;-0.014891019344968637;1.0451193480075285;0.7979127861926621
0.536384;1.0444677298261833;0.8333421183320466;0.7978544953707527;-5.686923531783114e-06;-1.3217022196690718e-05;9.998485001698862;0.8337308574498767;0.015563363040300938;0.015560802251905781;0.7977418652954061;-0.014891020364733687;1.0451197218029629;0.7979151499588283
0.546384;1.0444678565207928;0.833342406564047;0.7978536971880331;-5.630741813741649e-06;-1.5227191436094312e-05;9.99849951872263;0.8337288925254711;0.01556331118172181;0.015560794366987195;0.7977416392668661;-0.014891021379970837;1.0451201024630985;0.7979175559114533
0.556384;1.0444679765153164;0.8333426890784416;0.7978529452278645;-5.59137340793093e-06;-1.722464395525608e-05;9.998513891354191;0.833726941294392;0.015563259502297958;0.015560786914226217;0.7977413680697902;-0.014891022391578565;1.0451204896281334;0.797920006408253
0.566384;1.0444680897947844;0.8333429652121044;0.7978522368929984;-5.568284913957386e-06;-1.921116517360171e-05;9.99852799867537;0.8337250071185286;0.015563207985430018;0.015560779880872394;0.7977410508867507;-0.014891023400741733;1.0451208829796037;0.7979225020169601
0.576384;1.0444681963442257;0.8333432342520255;0.7978515690564677;-5.5609615232249475e-06;-2.1188606105102652e-05;9.998541767489906;0.833723093320517;0.015563156607459286;0.015560773254164042;0.7977406877776706;-0.014891024408390973;1.0451212822530598;0.7979250406406186
0.586384;1.044468296108192;0.8333434954317109;0.7978509384064703;-5.568960626820108e-06;-2.3158426575566426e-05;9.998555163575942;0.8337212035842643;0.015563105350579403;0.015560767023677903;0.7977402793835512;-0.014891025414726883;1.045121687144828;0.7979276182209721
0.596384;1.0444683889243007;0.8333437479171633;0.7978503412724195;-5.591891218814923e-06;-2.512206722067322e-05;9.99856816512373;0.833719341629973;0.015563054204649344;0.01556076118581673;0.7977398266262026;-0.014891026419365383;1.0451220972523632;0.7979302295285684
0.606384;1.0444684745229167;0.8333439907878895;0.7978497734816336;-5.629378810501918e-06;-2.7081265733871523e-05;9.998580737591562;0.833717510999337;0.015563003159134217;0.015560755743020422;0.7977393305173855;-0.014891027421833363;1.0451225120570884;0.7979328684614013
0.616384;1.044468552577392;0.8333442230942103;0.7978492304326684;-5.681061260235141e-06;-2.9037943905909194e-05;9.998592823137814;0.8337157148560971;0.015562952200084067;0.015560750709721665;0.797738792172362;-0.014891028421810778;1.0451229309020882;0.7979355286723552
0.626384;1.044468622747604;0.8333444440052191;0.7978487077039932;-5.746552865777869e-06;-3.099377279870812e-05;9.99860434729944;0.8337139555732928;0.015562901314925102;0.015560746124428598;0.7977382132637857;-0.01489102941911007;1.0451233529815722;0.7979382042820796
0.636384;1.0444686847261195;0.8333446529295044;0.7978482019334304;-5.825409893907628e-06;-3.294967849356692e-05;9.998615236844328;0.8337122349656547;0.01556285049761884;0.015560742047706744;0.797737596600661;-0.01489103041357133;1.0451237773630901;0.7979408903649109
0.646384;1.044468738335271;0.8333448494585526;0.7978477110663907;-5.917128572996568e-06;-3.490577396388791e-05;9.998625432089923;0.8337105552273156;0.015562799747622532;0.015560738548182415;0.7977369459044763;-0.014891031404804621;1.0451242030856966;0.7979435828517729
0.656384;1.0444687835915984;0.8333450331761512;0.7978472338383852;-6.021060973165573e-06;-3.686201600138104e-05;9.998634882378575;0.8337089195299853;0.015562749067235884;0.015560735698767873;0.7977362643691611;-0.014891032391931533;1.0451246292983447;0.7979462774801724
0.666384;1.0444688206454293;0.8333452035776721;0.7978467692102149;-6.136332223065042e-06;-3.881896485004453e-05;9.998643528795158;0.8337073315557526;0.015562698464531986;0.015560733580426717;0.797735553495836;-0.014891033373575323;1.0451250552649782;0.7979489689172536
0.676384;1.0444688496799637;0.8333453601284319;0.7978463162697694;-6.261932792670648e-06;-4.0777550890076326e-05;9.99865128996662;0.833705794383161;0.015562647960081891;0.015560732279936077;0.7977348136032266;-0.0148910343479586;1.0451254802453396;0.7979516511629368
0.686384;1.044468870831795;0.8333455022983912;0.7978458743137282;-6.3968586980448136e-06;-4.273812225865327e-05;9.998658064310623;0.8337043102167632;0.015562597584993372;0.015560731886386582;0.7977340448276156;-0.014891035312951113;1.0451259033903486;0.7979543189546554
0.696384;1.0444688841555705;0.833345629587621;0.7978454428550238;-6.540154884755811e-06;-4.470003983360631e-05;9.998663741256134;0.8337028810813463;0.015562547359933112;0.015560732488630404;0.7977332473510711;-0.014891036266157823;1.045126323718522;0.7979569686382073
0.706384;1.0444688896668226;0.8333457415994333;0.7978450221210528;-6.690896968285569e-06;-4.666187615645783e-05;9.998668214379725;0.8337015089234202;0.01556249727584889;0.01556073417342136;0.7977324211903417;-0.014891037205124759;1.0451267402434645;0.7979595971426772
0.716384;1.0444688874097214;0.833345838091176;0.7978446141485908;-6.848134148031744e-06;-4.862169281531777e-05;9.998671397058228;0.8337001949824641;0.015562447303411981;0.015560737027730934;0.7977315657577758;-0.014891038127550903;1.0451271521092753;0.7979622005780344
0.726384;1.0444688774738922;0.83334591896459;0.7978442234116336;-7.01085513738714e-06;-5.0577602765521903e-05;9.998673227989098;0.8336989395520995;0.01556239741829598;0.015560741137569495;0.7977306792792326;-0.014891039031292167;1.0451275585263455;0.7979647746055778
0.736384;1.0444688599410201;0.8333459842449644;0.797843856161327;-7.1780391371655785e-06;-5.252860948677253e-05;9.998673670078093;0.8336977422159151;0.015562347622681055;0.015560746580930382;0.7977297587099661;-0.014891039914268775;1.0451279586980504;0.7979673159401476
0.746384;1.0444688348314162;0.8333460340632145;0.7978435188745596;-7.348705742215526e-06;-5.447482734499155e-05;9.998672718931491;0.8336966021728172;0.015562297960678062;0.015560753428050102;0.7977288003850558;-0.014891040774502595;1.0451283519400192;0.7979698232563543
0.756384;1.0444688021000903;0.8333460686211204;0.7978432170329351;-7.521885203026671e-06;-5.6416370776390706e-05;9.99867040681387;0.8336955187707435;0.015562248518088592;0.01556076174577218;0.7977278008795928;-0.014891041610142751;1.0451287377927576;0.797972297339274
0.766384;1.0444687616449428;0.8333460881662199;0.7978429550612023;-7.696557370741e-06;-5.835183780192462e-05;9.998666788627332;0.833694492139909;0.015562199408715631;0.015560771590311771;0.7977267579767082;-0.014891042419353628;1.0451291159630913;0.7979747413205359
0.776384;1.0444687133243744;0.8333460929698127;0.7978427368935733;-7.871622898710549e-06;-6.0277923925556795e-05;9.998661926934918;0.8336935232911831;0.015562150767609024;0.015560782997455058;0.7977256716166293;-0.014891043200212442;1.0451294862588718;0.7979771601671016
0.786384;1.0444686569982784;0.8333460832760315;0.7978425661925441;-8.045895938040693e-06;-6.219009326321593e-05;9.99865588914437;0.8336926132939503;0.015562102751182262;0.015560795984376933;0.7977245439327858;-0.014891043950751843;1.0451298486216611;0.7979795585020163
0.796384;1.0444685925761439;0.8333460592696613;0.7978424462095401;-8.218140514711122e-06;-6.408321927823277e-05;9.998648746426426;0.8336917621806644;0.01556205553235986;0.015560810553846815;0.7977233783144524;-0.014891044669134323;1.0451302031558842;0.7979819388035466
0.806384;1.044468520021374;0.8333460211167193;0.7978423798550852;-8.387199339483596e-06;-6.595204270640803e-05;9.998640564259553;0.833690968623919;0.015562009287931075;0.015560826694319187;0.7977221783257089;-0.014891045353796978;1.0451305500945933;0.797984301952852
0.816384;1.0444684393247923;0.8333459690450442;0.7978423699637684;-8.55206827834509e-06;-6.779178662670651e-05;9.99863139409647;0.833690230626991;0.015561964177550753;0.015560844384410072;0.7977209469351734;-0.014891046003366793;1.0451308897028977;0.7979866488718032
0.826384;1.044468350548305;0.8333459033422644;0.7978424193248257;-8.711794504897297e-06;-6.959871923896917e-05;9.998621274063343;0.8336895465782145;0.015561920325965234;0.015560863600007108;0.7977196861455799;-0.014891046616492053;1.0451312222151705;0.7979889810504792
0.836384;1.0444682538813683;0.8333458242507635;0.7978425305069151;-8.86536468278898e-06;-7.137043949445495e-05;9.99861023570831;0.8336889156170604;0.015561877822651976;0.015560884318097686;0.7977183970197853;-0.014891047192002708;1.0451315478792378;0.7979912999850404
0.846384;1.0444681495936297;0.8333457319270339;0.7978427056063632;-9.011722288496119e-06;-7.310556937522397e-05;9.998598313634352;0.8336883369890726;0.015561836731917994;0.015560906525388874;0.7977170802900576;-0.01489104772930507;1.0451318669554868;0.7979936068460379
0.856384;1.04446803795477;0.8333456265226079;0.7978429459216999;-9.149878366289127e-06;-7.480284468058785e-05;9.998585545956407;0.8336878093021736;0.01556179710252395;0.015560930232149979;0.7977157372503402;-0.01489104822838459;1.0451321796232729;0.7979959024016511
0.866384;1.044467919248286;0.8333455082951359;0.797843251749978;-9.279043220483982e-06;-7.646070251950426e-05;9.998571967265956;0.8336873304602854;0.015561758975632984;0.015560955476380863;0.7977143698067473;-0.014891048689331336;1.0451324859634425;0.797998186948513
0.876384;1.044467793844571;0.833345377688598;0.7978436224091001;-9.398647565351199e-06;-7.807779499140156e-05;9.99855761676613;0.8336868980830506;0.015561722387871827;0.015560982314160266;0.7977129794779859;-0.014891049112133974;1.0451327860196122;0.7980004604783063
0.886384;1.044467662184428;0.833345235308563;0.7978440565980678;-9.508219636008267e-06;-7.965347302198977e-05;9.99854255354533;0.8336865098404792;0.015561687369147334;0.015561010807370757;0.797711566556598;-0.01489104949696473;1.0451330797650649;0.798002722447444
0.896384;1.044467524674085;0.8333450817767689;0.7978445531165377;-9.607321930796673e-06;-8.118786882277063e-05;9.99852684512709;0.8336861634444253;0.015561653944995138;0.015561041011579917;0.7977101303231166;-0.014891049844281799;1.045133366969839;0.7980049711661971
0.906384;1.0444673815930483;0.8333449176352674;0.7978451114434172;-9.695622142812214e-06;-8.268179367522984e-05;9.998510533118624;0.8336858566597954;0.015561622143388396;0.015561072963862799;0.7977086698817365;-0.014891050154626136;1.0451336471179558;0.7980072035935478
