time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactivePower;BusPDR_BUS_ReactiveCurrent;Bess_GEN_MagnitudeControlledByAVRPu;StepUp_Xfmr_XFMR_Tap;Bess_GEN_InjectedActiveCurrent;Bess_GEN_InjectedReactiveCurrent;Bess_GEN_AVRSetpointPu;Bess_GEN_NetworkFrequencyPu;Bess_GEN_InjectedCurrent;NetworkFrequencyPu
0.0;1.0445896630259914;0.7499289075393488;0.7182036529509778;-2.514632904852488e-07;-2.0141054325452293e-07;1.0451571029533389;10.000053537154495;0.7338261114394584;-0.02058023983359303;1.045132222604954;0.9999622786556192;0.7341586384353669;0.9999139177445834
0.0;1.0445902295460867;0.749929064193083;0.7182040501468882;-2.5137946109639216e-07;-2.0154476201686808e-07;1.0451571924828231;10.000044206216993;0.7338262871816041;-0.02058023745543281;1.0451318571576174;0.9999624101312654;0.7341581660410491;0.9999140332192972
1e-06;1.0445908395649073;0.7499292321680341;0.7182044767536997;-2.5128996917474805e-07;-2.0168980996833754e-07;1.0451572921847403;10.000034146485639;0.7338264757801467;-0.0205802349138655;1.0451314609771074;0.9999625548969215;0.7341576562467947;0.999914158594565
2e-06;1.0445914959610327;0.7499294121340658;0.7182049331177182;-2.511951617070866e-07;-2.018468794946725e-07;1.0451574060796682;10.00002331626537;0.7338266787908073;-0.020580232214244272;1.0451310295707024;0.9999627167163382;0.7341571057507666;0.999914296360031
4e-06;1.0445922010738353;0.7499296053365192;0.7182054192621493;-2.510954902680791e-07;-2.020175166969854e-07;1.0451575391218444;10.000011686883514;0.7338268987009136;-0.020580229359410486;1.045130558895221;0.9999629003446571;0.7341565110598987;0.9999144506442652
8e-06;1.0445929561412455;0.7499298134722722;0.7182059352724302;-2.5099160127132645e-07;-2.0220350562805035e-07;1.0451576959564954;9.99999924121375;0.7338271378003564;-0.020580226352064915;1.045130046835044;0.9999631120414627;0.7341558693093444;0.9999146265166894
1.6e-05;1.0445937616298044;0.7499300387500012;0.7182064810727711;-2.5088448596855316e-07;-2.0240653630018046e-07;1.0451578793596754;9.999985971740019;0.7338273973717307;-0.02058022319871424;1.0451294933681474;0.9999633595803623;0.7341551786513044;0.9999148290682832
3.2e-05;1.0445946176520466;0.749930283880441;0.7182070560542984;-2.507754684095576e-07;-2.026280941209235e-07;1.0451580897794361;9.999971877340096;0.733827677647742;-0.020580219908375757;1.0451288993912482;0.9999636512875727;0.7341544375413698;0.9999150636830515
6.4e-05;1.0445955239457345;0.7499305517735788;0.7182076592213812;-2.5066604989397733e-07;-2.028696076765334e-07;1.0451583258655188;9.999956960950845;0.7338279779069181;-0.020580216489377773;1.045128265559176;0.9999639950961978;0.734153644018215;0.9999153367968898
0.000128;1.0445964798590341;0.7499308451668484;0.7182082893170001;-2.505577949778247e-07;-2.031324715878981e-07;1.0451585848107825;9.999941232910427;0.7338282963676839;-0.020580212947258165;1.0451275924193175;0.9999643982588402;0.7341527957509777;0.9999156556575416
0.000256;1.044597484289075;0.7499311666785468;0.7182089446795346;-2.504523425484171e-07;-2.034179109487113e-07;1.045158862271493;9.999924716967682;0.7338286299748027;-0.020580209285170212;1.0451268807790763;0.9999648672384029;0.7341518906203266;0.999916026860525
0.000512;1.0445985353261074;0.7499315194730587;0.7182096232035751;-2.5035152279620655e-07;-2.0372692063957751e-07;1.0451591522878276;9.999907453386264;0.7338289743756765;-0.020580205510195713;1.0451261309654247;0.9999654078007831;0.7341509271197668;0.9999164549436516
0.001024;1.0445996301514868;0.7499319075191202;0.7182103221592939;-2.5025746295415463e-07;-2.0406024194121617e-07;1.045159447555416;9.999889494776308;0.7338293243421657;-0.020580201640704846;1.0451253423207274;0.9999660252440119;0.7341499043263051;0.9999169425763658
0.002048;1.044600765796319;0.7499323348788539;0.7182110379381268;-2.50172468600462e-07;-2.0441824955664726e-07;1.045159740060331;9.999870898176225;0.733829674413497;-0.020580197703563164;1.0451245138625844;0.9999667239696195;0.7341488219457336;0.9999174918328646
0.004096;1.0446026961347337;0.7499278708628081;0.7182065224367209;-5.563470219962658e-07;-4.980171569050164e-07;1.045160021660614;9.999851722993867;0.733825019120551;-0.020580193727951543;1.0451236451679833;0.9999675068743934;0.7341426824406238;0.999918104743682
0.008192;1.0446059318758396;0.749888656239211;0.7181678283349054;-1.8748112089118526e-06;-1.7608382236012384e-06;1.045163284485716;9.999832031621823;0.7337853527332716;-0.02058018974846418;1.0451227370324319;0.9999683752226357;0.7341014991296196;0.9999187829983354
0.012288;1.044614471958822;0.7497928123869939;0.718071252599254;-8.706431136380051e-07;-7.998747548361833e-07;1.0451705214335234;9.999811883919739;0.7336886689897681;-0.020581185807294813;1.0451217918054303;0.9999693284837149;0.7340033114210451;0.9999195276211393
0.02048;1.0446494498796424;0.749367011479462;0.7176405815315505;4.747452745302754e-06;4.578466912444178e-06;1.045204726932531;9.999791329260706;0.7332559609390117;-0.020580181944677305;1.0451208130925311;0.999970364283295;0.7335691484996695;0.9999203391244246
0.028672;1.0447122010291583;0.7485932877005128;0.7168577566940941;1.7547643856975442e-05;1.6831969358625387e-05;1.0452658974800213;9.999770404924726;0.7324742211286137;-0.020575178189593868;1.0451198050859545;0.9999714789612291;0.7327859636287033;0.9999212180748434
0.038672;1.044827452704718;0.7471612957640799;0.7154088796284093;4.1182407954090824e-05;3.945391290317536e-05;1.0453790310736855;9.999749142233432;0.7310244421512733;-0.020558174561661185;1.0451187722167308;0.9999726681510784;0.7313346632977545;0.9999221646402316
0.048672;1.0449827485224854;0.7451994868146856;0.7134258213300209;6.828025910984341e-05;6.538307323812456e-05;1.0455321260982546;9.999727573008826;0.7290416170409044;-0.020525171077661178;1.045117719064864;0.9999739268591437;0.7293500882209749;0.9999231771245121
0.058672;1.045173748691646;0.7427413875685175;0.7109440701799088;9.58432957608356e-05;9.174661617433811e-05;1.0457211810231206;9.999705731998269;0.7265597394044226;-0.02047316775627474;1.045116650146408;0.9999752494373465;0.7268661471543681;0.9999242516128412
0.068672;1.045396046526206;0.7398283869146147;0.70800672296351;0.00012048810437134935;0.00011530509422163681;1.0459401943592253;9.999683657504415;0.7236238034781243;-0.0204011646193647;1.0451155701016819;0.9999766296970737;0.7239278006050318;0.9999253825898398
0.078672;1.0456467677426275;0.7365072916993077;0.7046610289219635;0.00014176088139703866;0.00013562448129781921;1.0461881637393897;9.999661392206098;0.7202788044418217;-0.02031116168792835;1.045114484413413;0.9999780607652264;0.7205800937754375;0.999926563018345
0.088672;1.0459215143684457;0.7328166549610834;0.7009473569877569;0.00016105495504984373;0.00015403845160750316;1.0464590855356382;9.999638986284179;0.7165667390513324;-0.020205158979571047;1.0451133996732205;0.9999795344957055;0.7168650738408051;0.9999277843005814
0.098672;1.0462169638989258;0.7287978801311515;0.6969080375709635;0.00017525748893665677;0.00016757195573799768;1.0467499566408098;9.999616498879611;0.7125276058102717;-0.020084156513126915;1.0451123230999804;0.9999810412437264;0.712822761092667;0.999929036688381
0.108672;1.0465304081355769;0.7244828125828187;0.6925758042502699;0.00018806593568091373;0.00017976240480884026;1.0470597764326632;9.999593991606273;0.7081984042608416;-0.01995015431066133;1.0451112622806378;0.9999825710089363;0.7084902041943348;0.9999303095813772
0.118672;1.046858249040555;0.7199064914216268;0.6879869759403288;0.00019925490362919865;0.00019039568557274478;1.0473835466306205;9.999571522046663;0.7036121341138337;-0.019806152392027564;1.0451102252964817;0.9999841152919735;0.7039004793936445;0.9999315916335598
0.128672;1.0471999953048257;0.7151013716881935;0.6831732934322289;0.00020575709847203287;0.00019654337067341376;1.0477202698166312;9.99954914696546;0.6987997950855824;-0.019651150774847012;1.0451092203230121;0.9999856680021049;0.6990845493740641;0.9999328714688572
0.138672;1.0475517613442484;0.7100919898456168;0.678161104427933;0.0002128163696858281;0.00020321698451189737;1.0480669479631488;9.999526928337753;0.6937913873991193;-0.019489149486227167;1.0451082549731845;0.9999872251234704;0.6940725169435575;0.9999341391487481
0.148672;1.0479115754815818;0.7049098340327073;0.6729820671999026;0.00021557647017455498;0.00020578119630928083;1.0484225818110502;9.999504935765009;0.6886129123417686;-0.01931914857191525;1.0451073359508547;0.9999887837774283;0.6888903456920052;0.9999353872091599
0.158672;1.048278194687838;0.699574126110586;0.6676555992007733;0.00021786796450607964;0.0002078951812596894;1.0487841712301478;9.9994832481657;0.6832903726664807;-0.01914514809242079;1.0451064685810705;0.9999903414715378;0.6835641400933997;0.9999366107043388
0.168672;1.048649759386939;0.6941119744171459;0.6622089835488201;0.00021926552236116163;0.0002091540712211624;1.04914971568667;9.999461952278217;0.6778457728468493;-0.01896514811464471;1.0451056564173011;0.9999918962814299;0.678115839008406;0.9999378066699455
0.178672;1.0490235478836636;0.6885427458885048;0.6566625905172296;0.00021668919014912013;0.0002066227687127388;1.049518214665319;9.999441139322965;0.6723021190402214;-0.01878314870612473;1.04510490155768;0.999993447184205;0.672568550290835;0.999938973054822
0.188672;1.0493991613868818;0.6828863114833245;0.6510357472117408;0.00021294184583982463;0.00020297680683006714;1.0498886681225101;9.999420903986168;0.6666794186208963;-0.01859714992845203;1.0451042053570432;0.9999949936791266;0.6669422159124458;0.9999401075197252
