time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactivePower;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;InfiniteBus_BUS_NetworkFrequencyPu;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent;Wind_Turbine_GEN_InjectedCurrent;NetworkFrequencyPu
0.0;1.0444383527540524;0.8333240135669735;0.7978704316205771;-4.185272218076741e-07;-3.953886919470318e-07;1.0448517802064612;0.9999817485051076;9.99988865289523;0.8335051814726971;0.015561772149417612;0.015562061906908092;0.7977224228377188;0.014893989803401612;0.7978848176252124;1.00001335342215
1e-06;1.0444383431228692;0.8333240040764573;0.7978704210004708;-4.1852973452293444e-07;-3.953934767339149e-07;1.0448516873753073;0.9999817510697824;9.99988916716972;0.8335052035144729;0.015561773314108246;0.015562061108892945;0.7977224129061271;0.01489399041714577;0.7978848126581405;1.0000133036273477
2e-06;1.0444383329589515;0.8333239938274092;0.7978704093942119;-4.185324203000861e-07;-3.9539863307364155e-07;1.0448515876570845;0.9999817540735986;9.999889718506232;0.8335052270925071;0.01556177457070473;0.015562060245679021;0.797722402179608;0.01489399107828326;0.7978848074745541;1.0000132499607237
4e-06;1.0444383225043539;0.8333239827626164;0.7978703965974938;-4.185352861892426e-07;-3.9540416915474354e-07;1.044851480957177;0.9999817577707006;9.999890305488979;0.8335052521651442;0.015561775927914887;0.015562059309971229;0.7977223904835928;0.01489399179057549;0.7978848022599219;1.0000131921644024
8e-06;1.0444383121293883;0.8333239708640449;0.7978703824535839;-4.1853833422295483e-07;-3.9541005235062325e-07;1.0448513672970914;0.9999817624385695;9.999890925319725;0.8335052786513654;0.015561777395581795;0.015562058295960463;0.7977223776184184;0.014893992558328096;0.7978847972743082;1.000013129965282
1.6e-05;1.0444383022560222;0.833323958175571;0.7978703669048773;-4.1854154206883987e-07;-3.9541620373396826e-07;1.0448512468339362;0.9999817683648111;9.999891574591537;0.8335053064422043;0.015561778983952057;0.015562057201286573;0.7977223634969209;0.014893993385811186;0.7978847927966921;1.0000130630967605
3.2e-05;1.0444382932379006;0.8333239447685871;0.7978703500127237;-4.1854485869257345e-07;-3.95422510533158e-07;1.0448511198945045;0.9999817758571838;9.99989224968027;0.8335053354445073;0.015561780702308126;0.015562056027899273;0.7977223481775892;0.014893994276136715;0.7978847890280785;1.0000129913342417
6.4e-05;1.044438285267959;0.8333239306910877;0.7978703319104935;-4.185482303446747e-07;-3.9542884008269124e-07;1.0448509869706468;0.9999817852768825;9.999892947114509;0.8335053655757094;0.015561782557925128;0.015562054782286384;0.7977223317406036;0.014893995230486783;0.7978847860484357;1.000012914476247
0.000128;1.044438278410777;0.8333239159851246;0.7978703127117962;-4.185516358604615e-07;-3.9543505168932943e-07;1.0448508487313555;0.9999817970813915;9.999893663938908;0.8335053966913369;0.015561784556612298;0.015562053474710567;0.7977223141711224;0.014893996248752834;0.7978847838886564;1.0000128322935788
0.000256;1.0444382727551;0.8333239007696276;0.7978702925003965;-4.185550790490786e-07;-3.9544100895482864e-07;1.0448507060259116;0.9999818118387008;9.99989439757456;0.8335054285491206;0.015561786703441181;0.015562052117008177;0.7977222953363794;0.014893997330450454;0.7978847825996256;1.0000127445320297
0.000512;1.044438268489376;0.8333238852999694;0.7978702713709117;-4.1855854574147107e-07;-3.9544658683127555e-07;1.0448505597916775;0.9999818302157016;9.999895145061034;0.8335054608500556;0.01556178900239571;0.015562050720077178;0.7977222750067728;0.014893998474351043;0.797884782245507;1.0000126510132956
0.001;1.0444382657880338;0.8333238699627672;0.7978702494237797;-4.1856197638404106e-07;-3.9545167071129124e-07;1.0448504109213839;0.9999818529002856;9.99989590249944;0.8335054932771908;0.015561791455901459;0.015562049292846524;0.7977222529101059;0.01489399967714786;0.797884782894866;1.0000125517510847
0.001;1.0444382646863453;0.8333238552500707;0.7978702267371623;-4.185652657619106e-07;-3.954561590953361e-07;1.0448502602016323;0.9999818804580743;9.999896665440387;0.8335055254835203;0.015561794064849617;0.015562047842380574;0.7977222287742078;0.014894000932207337;0.797884784637623;1.0000124469696172
0.001001;1.044438265093949;0.8333238417032882;0.797870203320651;-4.1856828512517606e-07;-3.954599652647055e-07;1.0448501083170658;0.9999819132432148;9.99989742957121;0.8335055570602892;0.01556179682859868;0.015562046373991736;0.7977222023269401;0.014894002229469846;0.7978847875679276;1.0000123370475194
0.001002;1.044438266869564;0.8333238298090547;0.7978701790611941;-4.18570904749818e-07;-3.954630024028778e-07;1.0448499558894362;0.999981951413953;9.99989819079511;0.8335055875219733;0.01556179974451357;0.015562044892396161;0.7977221733323324;0.01489400355681558;0.7978847917207873;1.000012222447746
0.001004;1.044438269854307;0.8333238199757691;0.7978701537522678;-4.18572990514505e-07;-3.954651665232289e-07;1.0448498035502354;0.9999819949891349;9.999898945045556;0.8335056163245748;0.015561802807752163;0.015562043403644865;0.7977221416322067;0.014894004901759692;0.7978847970366882;1.000012103653893
0.001008;1.0444382738747657;0.8333238126601129;0.7978701272118212;-4.1857439903857435e-07;-3.9546634681276084e-07;1.0448496519434327;0.9999820438949226;9.999899688674388;0.8335056429203977;0.015561806012295051;0.01556204191532163;0.7977221070914293;0.014894006252581204;0.7978848034059829;1.000011981139695
