time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactivePower;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent;Wind_Turbine_GEN_InjectedCurrent
0.00039;1.0444428031341764;0.833343609312433;0.7978697039576257;2.5714153047748177e-07;-1.8885595670735582e-07;1.0448581696050279;9.999810132165981;0.8335173832233577;1.0448373353411902;0.7977364772663347;0.014894525387448404;0.7978771897454889
0.000448;1.044442797225191;0.8333435339512664;0.7978697299125771;2.5170882932360836e-07;-1.7437216021006464e-07;1.0448580450305602;9.999810393193608;0.8335173064591599;1.0448374473245616;0.7977365094620209;0.014894529651702565;0.7978771837555027
0.000506;1.0444427920784318;0.8333434540759475;0.7978697556969235;2.4595997642674174e-07;-1.593410769779476e-07;1.044857914969563;9.9998106419758;0.8335172269325883;1.0448375659576605;0.7977365406699064;0.014894533693790561;0.7978771779628974
0.000563;1.0444427877529723;0.8333433697727715;0.7978697811318486;2.3988666891553154e-07;-1.4382206846886393e-07;1.0448577793542404;9.999810875798062;0.8335171442285153;1.0448376910855262;0.7977365705614018;0.014894537451147083;0.7978771722036926
0.000678;1.0444427840511767;0.8333432811546252;0.7978698060864092;2.334772241351964e-07;-1.27863241413602e-07;1.044857638105789;9.999811093492925;0.8335170580206912;1.0448378225256552;0.7977365989215973;0.014894540861376732;0.7978771662378934
0.000782;1.0444427806348908;0.8333431882752608;0.7978698304561287;2.267132599308051e-07;-1.1149584524249905e-07;1.0448574911804978;9.99981129596001;0.8335169681124718;1.0448379601388953;0.7977366256481881;0.01489454387292955;0.7978771597765338
0.000886;1.0444427771500748;0.8333430910451407;0.7978698541806154;2.195760692204087e-07;-9.472820858267694e-08;1.0448573385985032;9.999811486414316;0.8335168744018788;1.0448381037856918;0.7977366507181046;0.014894546449082698;0.7978771525536683
0.000989;1.0444427733537136;0.8333429892434504;0.7978698772730461;2.1205249597696107e-07;-7.754935656905796e-08;1.0448571804177418;9.999811669918088;0.8335167768204895;1.0448382533491283;0.7977366741612631;0.014894548563883211;0.7978771444039379
0.001;1.0444427691660492;0.833342882606414;0.7978698998509199;2.0413222149195676e-07;-5.994052159126455e-08;1.0448570166982385;9.999811852587051;0.8335166752677465;1.044838408793643;0.7977366960900619;0.014894550200954353;0.7978771352819265
0.001;1.0444427645337135;0.8333427708801926;0.7978699221552729;1.9580409308854995e-07;-4.1882776510382786e-08;1.0448568474634727;9.999812040829958;0.8335165696056241;1.0448385700742264;0.7977367167400933;0.014894551353764234;0.7978771252295943
0.001001;1.0444427592475756;0.8333426538484423;0.7978699445264684;1.8706337623999434e-07;-2.3361978140355153e-08;1.044856672724789;9.999812240872947;0.8335164597102712;1.0448387369793397;0.7977367364556571;0.014894552022438041;0.7978771143406661
0.001002;1.044442752896184;0.8333425313922204;0.7978699673393352;1.7792491708855046e-07;-4.374177742286673e-09;1.0448564925739363;9.999812458227963;0.8335163454601686;1.0448389090910886;0.7977367556297201;0.014894552208982191;0.7978771027373665
0.001004;1.0444427449749532;0.8333424035293333;0.7978699909300822;1.684267706400809e-07;1.5074520597387112e-08;1.0448563071754269;9.999812696802435;0.8335162266638699;1.0448390858416063;0.7977367746250239;0.014894551916740035;0.7978770905630808
0.001008;1.0444427350732302;0.8333422703811979;0.7978700155584635;1.5862383282186077e-07;3.497448268892764e-08;1.0448561166362398;9.999812958521657;0.8335161030393669;1.044839266535573;0.7977367937273793;0.014894551156217278;0.7978770779798955
0.001016;1.0444427229654882;0.8333421321200959;0.7978700414116876;1.4858257994820405e-07;5.5316905574433225e-08;1.0448559209120685;9.999813244038636;0.8335159742799828;1.044839450338036;0.7977368131707792;0.014894549948726861;0.7978770651677711
0.001032;1.0444427085426544;0.8333419889702516;0.7978700686014125;1.3837279480028188e-07;7.609029127476424e-08;1.0448557197904738;9.999813553449865;0.8335158401514572;1.0448396363399663;0.7977368331892959;0.01489454832433952;0.7978770523342602
0.001064;1.044442691681632;0.8333418412346664;0.7978700971573239;1.2805368027740588e-07;9.72749640999676e-08;1.04485551290437;9.999813886266708;0.8335157005352903;1.0448398236981171;0.7977368540266279;0.014894546316655434;0.7978770397015517
0.001128;1.0444426721392213;0.8333416892565457;0.7978701270764111;1.1767419644691554e-07;1.188447176974007e-07;1.044855299810048;9.999814241222737;0.8335155554008254;1.0448400117199894;0.7977368758931669;0.014894543951190525;0.7978770274754977
0.001256;1.0444426495571166;0.8333415333479476;0.7978701583819288;1.072886693443237e-07;1.4077220836399205e-07;1.0448550801352805;9.999814616399133;0.8335154047821671;1.0448401998585104;0.7977368989110308;0.014894541232526006;0.7978770158608948
0.001384;1.0444426235940751;0.8333413737736851;0.7978701911122605;9.696181669057316e-08;1.630293718617712e-07;1.0448548536844815;9.999815009785992;0.8335152487958034;1.0448403876860304;0.7977369230912145;0.014894538144346442;0.7978770051300423
0.001512;1.0444425940775246;0.8333412107611616;0.7978702252900721;8.675996260419955e-08;1.8558312234801402e-07;1.0448546204301106;9.999815419866982;0.8335150876557395;1.0448405748561855;0.7977369483578265;0.014894534662208211;0.7978769956851736
0.00164;1.044442561073127;0.8333410444918798;0.7978702609282566;7.674562001009969e-08;2.083923291938958e-07;1.0448543804591666;9.999815845629131;0.8335149216605712;1.0448407610495252;0.7977369745944749;0.014894530766782453;0.7978769880277842
0.001768;1.0444425248713312;0.8333408751134295;0.7978702980678707;6.698030984369452e-08;2.314088116486913e-07;1.0448541339529447;9.999816286310118;0.8335147511440643;1.0448409459423313;0.7977370016854958;0.014894526450763449;0.7978769826363522
0.001896;1.044442485959888;0.8333407027919649;0.7978703368431548;5.752876995179837e-08;2.5457867678252293e-07;1.0448538811953574;9.999816741262093;0.8335145764055509;1.0448411291816417;0.7977370295311855;0.014894521719342541;0.7978769798824162
0.002024;1.044442444993924;0.8333405277378904;0.7978703775174384;4.845744245866017e-08;2.7784139347892093e-07;1.0448536225783018;9.999817210010717;0.8335143976853852;1.0448413103801732;0.7977370580522909;0.014894516588286574;0.7978769800206331
0.002152;1.044442402723839;0.8333403501603386;0.7978704204076653;3.982961581458527e-08;3.011286429937689e-07;1.0448533586145188;9.999817692585182;0.8335142151980837;1.044841489170893;0.7977370872474959;0.014894511081626736;0.7978769831844871
0.00228;1.0444423599243564;0.8333401701950667;0.7978704657476117;3.1703947808135894e-08;3.24365002261009e-07;1.0448530899721917;9.99981818947816;0.8335140291642723;1.0448416652513455;0.7977371172834611;0.01489450522597013;0.797876989395128
0.002536;1.0444423173700979;0.8333399878811446;0.7978705136344224;2.4136365493135752e-08;3.4747142718938245e-07;1.0448528174977283;9.999818701082075;0.8335138397940627;1.0448418383842162;0.7977371485062871;0.014894499041432058;0.7978769986035409
0.002767;1.0444422757803635;0.8333398032392542;0.7978705640587527;1.7184973388033826e-08;3.7037123575613216e-07;1.0448525421955723;9.999819227571017;0.833513647237079;1.0448420084195946;0.7977371813424331;0.014894492535620725;0.7978770107368898
0.002997;1.044442235749349;0.833339616404612;0.7978706169345485;1.0913193048932483e-08;3.9299677771383463e-07;1.0448522651503065;9.999819769132467;0.8335134515812244;1.044842175351118;0.7977372161726263;0.014894485705636356;0.7978770257205923
0.003227;1.044442197769151;0.8333394276831759;0.7978706721519718;5.382452918918741e-09;4.1529233372672896e-07;1.0448519873972302;9.999820325847955;0.8335132528934673;1.0448423393390913;0.7977372532408926;0.014894478541412433;0.7978770434596386
0.003458;1.044442162284622;0.8333392374763792;0.7978707296585997;6.412087935854056e-10;4.372091105355023e-07;1.0448517098256365;9.999820897685883;0.8335130512145452;1.0448425006967526;0.797737292593632;0.014894471024808061;0.7978770637959884
0.003688;1.0444421297000481;0.8333390461520744;0.7978707894879196;-3.27729238368071e-09;4.5869606994411095e-07;1.044851433191468;9.999821484792625;0.8335128465389132;1.0448426599071192;0.797737334108866;0.014894463131052896;0.7978770864808925
0.003919;1.0444421003714108;0.8333388539812897;0.7978708517247886;-6.3493422201792756e-09;4.796973140569863e-07;1.04485115814805;9.999822087357424;0.8335126388123012;1.0448428176236133;0.7977373776646556;0.014894454835699632;0.7978771111970486
0.004149;1.0444420746111733;0.8333386611950401;0.7978709164764232;-8.554254226939906e-09;5.001598450130323e-07;1.0448508851810416;9.99982270517654;0.833512427904079;1.0448429745800027;0.7977374232889609;0.01489444611850992;0.7978771376279878
0.00461;1.044442052703033;0.8333384680988525;0.79787098386273;-9.873945572424745e-09;5.200402479335211e-07;1.0448506145367888;9.999823337899889;0.8335122135970819;1.044843131473817;0.7977374711361791;0.01489443695650182;0.7978771655117702
0.005071;1.0444420348973606;0.8333382751364673;0.7978710539972047;-1.0300404933244082e-08;5.39303190088196e-07;1.0448503462789631;9.999823985913729;0.833511995666488;1.0448432889030472;0.7977375213633398;0.014894427315094069;0.7978771946305926
0.005531;1.0444420213642902;0.8333380828511231;0.7978711269764082;-9.840900505516803e-09;5.579189738399178e-07;1.044850080408149;9.99982465089318;0.833511773986783;1.0448434473760595;0.7977375740355269;0.014894417151093818;0.7978772247708614
0.005992;1.0444420121752245;0.8333378917862064;0.7978712028781203;-8.513426832724021e-09;5.758620289957573e-07;1.04484981690311;9.999825335706054;0.8335115485427393;1.0448436073728937;0.7977376290955863;0.014894406422125597;0.7978772557108309
0.006453;1.044442007361517;0.8333377024177987;0.7978712817266234;-6.340060785008743e-09;5.931126578582214e-07;1.0448495557073885;9.99982604378208;0.8335113193658527;1.044843769374346;0.7977376863834293;0.014894395087234372;0.7978772872086884
0.006914;1.044442006949863;0.8333375151464768;0.7978713634622807;-3.343047402419494e-09;6.096679500041141e-07;1.0448492967143128;9.999826778152071;0.8335110865161034;1.044843933813995;0.7977377456813445;0.01489438309970827;0.7978773189556024
0.007835;1.0444420109330999;0.833337330280502;0.7978714479873323;4.6032162562525013e-10;6.255484721710776e-07;1.0448490397290628;9.999827540805864;0.8335108501224008;1.044844101040968;0.7977378067539083;0.01489437040976507;0.7978773505568415
0.008757;1.044442019260969;0.8333371479631778;0.7978715352330196;5.062382473123413e-09;6.407883664997412e-07;1.044848784467111;9.999828332774195;0.8335106104065382;1.0448442713741681;0.7977378693524215;0.014894356982482601;0.7978773815646991
0.0106;1.0444420318484882;0.8333369681003459;0.7978716251517157;1.0464950809129982e-08;6.55421825114904e-07;1.0448485306156226;9.99982915450737;0.8335103676709792;1.0448444451907808;0.7977379331700853;0.014894342811733968;0.7978774115149988
0.014287;1.0444420485773453;0.8333367903926859;0.7978717177022748;1.667248930951323e-08;6.694806692644873e-07;1.044848277868708;9.999830006137318;0.8335101223067205;1.0448446229571011;0.7977379977740708;0.014894327913266763;0.7978774399872619
0.021659;1.0444420692967333;0.8333366144685722;0.79787181290218;2.3681848159674754e-08;6.82997360190665e-07;1.044848025913847;9.999830887774094;0.8335098748430697;1.0448448051965125;0.7977380625775381;0.014894312306943687;0.7978774666760319
0.03125;1.0444420937650643;0.8333364399733948;0.7978719108444358;3.147678975882512e-08;6.959990538852204e-07;1.0448477744236702;9.999831799843355;0.8335096259712343;1.0448449924470515;0.7977381268852646;0.014894296007579619;0.7978774913864723
0.03125;1.044442121569464;0.8333362665561554;0.7978720116369652;4.00275425738824e-08;7.084980080863834e-07;1.044847523120081;9.999832743216196;0.833509376479174;1.0448451852617686;0.797738189973715;0.014894279027859659;0.7978775139638933
0.031251;1.0444421521369593;0.8333360938752598;0.7978721153412139;4.929170947454221e-08;7.204911831939058e-07;1.0448472719100275;9.999833719032695;0.8335091271577065;1.0448453842222312;0.7977382511442277;0.014894261381989581;0.7978775342316832
0.031252;1.0444421848425125;0.8333359216781877;0.7978722219451836;5.921630535438272e-08;7.319628833066537e-07;1.044847020948196;9.999834728257637;0.8335088787686539;1.044845589872142;0.7977383097387826;0.01489424308390941;0.7978775519716703
0.031254;1.0444422191540976;0.8333357498446408;0.797872331377667;6.973839606009227e-08;7.428866549269736e-07;1.0448467705439317;9.999835771198416;0.8335086320374487;1.0448458025979566;0.7977383651458488;0.014894224150967316;0.7978775669472836
0.031258;1.0444422547075605;0.8333355783581927;0.7978724435471356;8.078942360688116e-08;7.532327970706655e-07;1.0448465210166566;9.999836847231272;0.8335083876188846;1.0448460225610925;0.7977384168115932;0.014894204611800216;0.797877578926234
0.031266;1.044442291252016;0.8333354072785835;0.7978725583675141;9.231258213971682e-08;7.629771745173725e-07;1.044846272602631;9.999837954816257;0.8335081460844314;1.0448462497361843;0.7977384642610583;0.014894184501109423;0.7978775876621701
0.031282;1.0444423285513658;0.833335236737268;0.7978726757541089;1.042814464503711e-07;7.721062070536553e-07;1.0448460254229623;9.999839091916463;0.8335079079349935;1.0448464840330054;0.7977385071142;0.014894163845915447;0.7978775928828313
0.031314;1.0444423663061955;0.8333350669463254;0.797872795605303;1.166977000863324e-07;7.806238984577276e-07;1.0448457795215491;9.999840257060617;0.8335076735955473;1.0448467253913192;0.7977385450660025;0.014894142662063082;0.7978775943515085
0.031378;1.044442404106191;0.8333348981835872;0.7978729177940416;1.295732036541422e-07;7.885601925914386e-07;1.0448455349802364;9.999841450290395;0.8335074434090012;1.0448469737819674;0.797738577844925;0.014894120964168556;0.797877591974473
0.031506;1.0444424414636486;0.8333347307158202;0.7978730421590298;1.429212116812659e-07;7.95968390838263e-07;1.0448452920105034;9.99984267266;0.8335072176131989;1.0448472291529451;0.7977386052077378;0.014894098773320555;0.7978775858509872
0.031762;1.0444424779169805;0.8333345647242003;0.7978731684816524;1.5675914407056028e-07;8.029113411216531e-07;1.0448450509093206;9.9998439251913;0.8335069962853728;1.044847491366459;0.7977386269925242;0.01489407611193761;0.7978775762283441
0.032274;1.0444425131182766;0.8333344003051796;0.7978732964815523;1.7110549559298131e-07;8.094507674018666e-07;1.0448448119384963;9.999845208545551;0.8335067793224082;1.0448477601597752;0.7977386431834478;0.014894052997943764;0.7978775634228249
0.033298;1.044442546861133;0.8333342375067194;0.7978734258646678;1.859673683049984e-07;8.156462971996113e-07;1.044844575294077;9.99984652295475;0.833506566461772;1.0448480351919622;0.7977386539286645;0.014894029447060182;0.7978775477410502
0.035346;1.044442579056791;0.8333340763318882;0.7978735563928128;2.0132915785938674e-07;8.215604390452863e-07;1.044844341207602;9.999847868444482;0.8335063573223234;1.044848316175502;0.7977386595041537;0.014894005477223271;0.7978775294281972
0.039442;1.0444426096798878;0.8333339167373465;0.7978736879371691;2.1714789953270628e-07;8.27259887457201e-07;1.0448441100255674;9.999849244791957;0.8335061514931845;1.0448486029325417;0.7977386602680551;0.014893981112906641;0.7978775086577329
0.047634;1.0444426386923187;0.8333337586863583;0.797873820489299;2.333559198042098e-07;8.328072569745207e-07;1.044843882163006;9.999850650474059;0.8335059486138594;1.0448488953039456;0.7977386566205428;0.014893956387015524;0.7978774855318663
0.057634;1.044442665989686;0.8333336022039817;0.7978739541013756;2.498691495774664e-07;8.382563248961933e-07;1.0448436580128329;9.999852082105905;0.8335057483937895;1.0448491930915507;0.7977386489485451;0.014893931337094908;0.7978774601257883
0.067634;1.0444426914149225;0.8333334473745144;0.7978740888312594;2.6659344514789186e-07;8.43657772924838e-07;1.0448434379190221;9.999853534888985;0.8335055506361945;1.0448494961082222;0.7977386375978114;0.014893906000438665;0.7978774325810558
0.077634;1.0444427148344277;0.8333332943277616;0.7978742247524964;2.8342530166322314e-07;8.490571715887504e-07;1.0448432222097868;9.999855002665889;0.8335053552852755;1.0448498041703604;0.7977386228878283;0.014893880415504913;0.7978774031348383
0.087634;1.0444427362393944;0.8333331432503611;0.7978743619542606;3.002527974614822e-07;8.544808233335987e-07;1.0448430112081653;9.999856477747953;0.8335051624374107;1.0448501170120952;0.7977386051124226;0.01489385463213291;0.7978773720442301
0.097634;1.044442755747003;0.8333329943875888;0.7978745005237365;3.1696236204856166e-07;8.599300611731277e-07;1.0448428052029848;9.999857951832222;0.8335049722877415;1.0448504342583609;0.7977385845448082;0.014893828716242086;0.7978773395017765
0.107634;1.044442773494055;0.8333328480047009;0.7978746405363409;3.3344994388632587e-07;8.653882854141417e-07;1.04484260443112;9.9998594177358;0.8335047850451909;1.0448507554448796;0.7977385614677591;0.014893802736571173;0.7978773056313073
0.117634;1.044442789610429;0.8333327043234704;0.7978747820030329;3.4962620972716355e-07;8.708274666053707e-07;1.0448424091094037;9.999860870124612;0.8335046009160191;1.0448510800441482;0.7977385361997497;0.014893776751687954;0.7978772705602817
0.127634;1.0444428042843938;0.8333325634670561;0.7978749248014066;3.6540933097054776e-07;8.762095254097517e-07;1.0448422195078968;9.999862304796519;0.8335044201825247;1.0448514075663424;0.7977385091113417;0.014893750813389506;0.7978772344975197
0.137634;1.044442817780881;0.8333324254612455;0.7978750686732358;3.807140635386719e-07;8.814880579555035e-07;1.044842035968034;9.999863717947086;0.8335042432600429;1.0448517376743702;0.7977384806061036;0.014893724977238836;0.7978771977426512
0.147634;1.0444428304237312;0.8333322902940362;0.7978752132939219;3.9545079242754234e-07;8.8661803306622e-07;1.0448418588342965;9.999865105714633;0.833504070657427;1.0448520701556276;0.7977384510632046;0.014893699309732186;0.7978771606330073
0.157634;1.0444428425623042;0.8333321579482489;0.7978753583318255;4.095379938217801e-07;8.915709687863526e-07;1.044841688411146;9.999866463685722;0.8335039028632506;1.0448524047999679;0.797738420783787;0.01489367388658274;0.7978771235025929
0.167634;1.0444428544977666;0.8333320283860098;0.7978755034422744;4.2291172565781863e-07;8.96341770804706e-07;1.0448415249917713;9.999867787123872;0.8335037402500061;1.0448527413213562;0.7977383899673652;0.014893648783922485;0.7978770866677323
0.177634;1.044442866492591;0.8333319015342162;0.797875648263809;4.355187476245608e-07;9.009405651381104e-07;1.0448413688789409;9.999869071889375;0.833503583074369;1.0448530793380681;0.7977383587269684;0.014893624071196857;0.7978770504117711
0.187634;1.0444428788896898;0.8333317772630721;0.7978757924493387;4.473081141119502e-07;9.053764780519825e-07;1.0448412203291564;9.999870315113299;0.8335034314902844;1.0448534183700398;0.7977383271193293;0.01489359980796575;0.7978770149933444
0.197634;1.0444428921474502;0.8333316553584021;0.7978759356741548;4.582330517212222e-07;9.096436725940362e-07;1.044841079488497;9.99987151535759;0.8335032855333534;1.0448537578268935;0.7977382951739987;0.014893576047135378;0.7978769806958411
0.207634;1.0444429067679348;0.8333315355339044;0.7978760776145263;4.6825030723391834e-07;9.137168877473181e-07;1.044840946402408;9.999872672379434;0.8335031451779282;1.0448540970290467;0.7977382629404209;0.014893552844803055;0.7978769478676536
0.217634;1.0444429232957468;0.8333314174825356;0.7978762179541944;4.773151936893315e-07;9.175590994199715e-07;1.0448408210333824;9.999873786713762;0.8335030104119941;1.0448544353080138;0.7977382305499009;0.014893530265403894;0.7978769169099487
0.227634;1.0444429423867407;0.8333313009148696;0.7978763564645421;4.853870750567915e-07;9.211355129908026e-07;1.0448407032348703;9.999874859547319;0.8335028811908799;1.0448547721309327;0.7977381982737356;0.014893508376067918;0.797876888255915
0.237634;1.0444429647884639;0.8333311855506652;0.7978764930882418;4.924395565498159e-07;9.244210943030456e-07;1.0448405927187367;9.99987589315657;0.8335027573534454;1.0448551071381234;0.7977381665439305;0.014893487236080112;0.7978768623700362
0.247634;1.0444429912351505;0.8333310710961686;0.7978766279032937;4.98458755521516e-07;9.274014503485453e-07;1.0448404890663625;9.999876891359449;0.8335026386369091;1.044855440048715;0.7977381359004587;0.014893466893395355;0.7978768397143495
0.257634;1.0444430223949885;0.8333309572681146;0.7978767610175529;5.03435317846613e-07;9.300778952883382e-07;1.0448403918116813;9.999877859375177;0.8335025247516493;1.0448557705565995;0.7977381069004975;0.014893447390949412;0.7978768206850045
0.267634;1.044443058923771;0.8333308438588258;0.7978768925305416;5.07361556623436e-07;9.324690038083168e-07;1.0448403005530065;9.999878803355692;0.8335024154385108;1.044856098327387;0.7977380800533096;0.01489342876808626;0.7978768055592645
0.277634;1.0444431015099507;0.8333307307812119;0.7978770225255448;5.10226661907479e-07;9.346000544210164e-07;1.0448402150231921;9.999879730136533;0.8335023104858095;1.0448564230237014;0.7977380557931918;0.014893411052431773;0.7978767944624825
0.287634;1.0444431508054164;0.8333306180879458;0.7978771509941741;5.120096319843302e-07;9.364932584709467e-07;1.0448401350633623;9.999880647008096;0.8335022097351547;1.044856744312262;0.7977380344824615;0.014893394251873563;0.7978767873921802
0.297634;1.0444432073407788;0.8333305059874899;0.7978772777678572;5.126833243532634e-07;9.381633425948071e-07;1.044840060516114;9.999881560947633;0.833502113124439;1.0448570618805706;0.7977380164309394;0.014893378348973712;0.7978767842577357
0.307634;1.0444432715171592;0.833330394803014;0.7978774025383835;5.12223643527292e-07;9.396134130051279e-07;1.0448399911517248;9.999882477727365;0.8335020206929797;1.0448573754018964;0.7977380018959865;0.014893363298067307;0.7978767848527656
0.317634;1.044443343633707;0.8333302848714491;0.797877524893358;5.106088801586343e-07;9.408371323927505e-07;1.0448399267055615;9.999883401551498;0.8335019324813074;1.0448576844705835;0.7977379910700709;0.01489334903091429;0.7978767888156159
0.327634;1.044443423948794;0.8333301764773965;0.7978776443315782;5.078105593934825e-07;9.418297721313393e-07;1.0448398669918733;9.999884335242475;0.8335018484653728;1.0448579886623368;0.7977379840978294;0.014893335470869507;0.7978767956429509
0.337634;1.0444435127524028;0.8333300698033987;0.7978777603190079;5.037853129428066e-07;9.425967042499977e-07;1.0448398119674966;9.999885280630442;0.8335017685804162;1.0448582876539672;0.7977379810836376;0.014893322540357147;0.7978768047529401
0.347634;1.0444436103434065;0.8333299648411794;0.7978778723798936;4.984775295032615e-07;9.43150352197176e-07;1.0448397616944898;9.999886238782672;0.8335016927085958;1.044858581208787;0.7977379820357837;0.014893310152026733;0.7978768155963559
0.357634;1.0444437169217136;0.8333298613745123;0.7978779801305691;4.918325204146314e-07;9.43502879717458e-07;1.0448397163003742;9.999887210656258;0.8335016206611472;1.0448588691092362;0.7977379868223293;0.014893298199151885;0.7978768277440247
0.367634;1.0444438325377676;0.8333297591187654;0.7978780832218396;4.838069341848502e-07;9.436651336223448e-07;1.044839675956894;9.999888198146563;0.8335015522258431;1.044859151176373;0.7977379952348146;0.014893286559381288;0.7978768408829093
0.377634;1.0444439571345314;0.8333296578737953;0.7978781812900568;4.7436930526267916e-07;9.436509396698449e-07;1.0448396408607046;9.999889204150303;0.8335014871887952;1.044859427257518;0.7977380070978255;0.014893275106571511;0.7978768547873586
0.387634;1.044444090543624;0.8333295575407753;0.7978782739848888;4.6349494295843367e-07;9.434768714655014e-07;1.0448396112765135;9.999890232179377;0.8335014253211808;1.0448596971066224;0.7977380223070331;0.014893263723975404;0.7978768693158154
0.397634;1.0444442324017356;0.8333294580875374;0.797878361022387;4.511647076307352e-07;9.431519809877126e-07;1.044839587611808;9.99989128688715;0.83350136639764;1.0448599603005873;0.7977380407865338;0.014893252312775912;0.7978768844045634
0.407634;1.0444443821612623;0.8333293595577344;0.7978784422108189;4.3737007860983913e-07;9.426708254997937e-07;1.0448395704296722;9.999892374775891;0.8335013102184864;1.0448602162659344;0.7977380624452466;0.014893240791261782;0.7978769000448253
0.417634;1.04444453921711;0.8333292620279448;0.7978785174518526;4.2211260574842824e-07;9.420195452231825e-07;1.0448395603686764;9.999893504202658;0.8335012566221249;1.044860464370862;0.7977380872085581;0.014893229092459975;0.7978769162652816
0.427634;1.044444702977826;0.8333291655142133;0.7978785867486683;4.0539977503760185e-07;9.411830782930344e-07;1.0448395580152905;9.999894684475493;0.8335012054860317;1.0448607040645554;0.7977381150742532;0.014893217164469974;0.7978769331303355
0.437634;1.044444872866505;0.833329069952268;0.797878650225782;3.872509139073369e-07;9.40147860727865e-07;1.0448395638321635;9.999895924339699;0.8335011567086754;1.0448609349973041;0.7977381460886651;0.014893204964582444;0.7978769506940834
0.447634;1.0444450483308645;0.8333289752313006;0.797878708116035;3.677079498314603e-07;9.389042978408452e-07;1.0448395781526203;9.999897231213392;0.8335011102412182;1.0448611570329203;0.7977381802773067;0.014893192451566997;0.7978769689174595
