time;BusPDR_bus_terminal_V_re;BusPDR_bus_terminal_V_im;AuxLoad_Xfmr_transformer_terminal1_V_re;AuxLoad_Xfmr_transformer_terminal1_V_im;AuxLoad_Xfmr_transformer_terminal1_i_re;AuxLoad_Xfmr_transformer_terminal1_i_im;StepUp_Xfmr_transformer_terminal1_V_re;StepUp_Xfmr_transformer_terminal1_V_im;StepUp_Xfmr_transformer_terminal1_i_re;StepUp_Xfmr_transformer_terminal1_i_im;StepUp_Xfmr_transformer_tap_value;Wind_Turbine_WPP_wT4BCurrentSource_wT4Injector_genSystem_iECFrameRotation_ipCmdPu;Wind_Turbine_WPP_wT4BCurrentSource_wT4Injector_genSystem_iECFrameRotation_iqCmdPu;Wind_Turbine_WPP_UWPRefPu;Wind_Turbine_WPP_wPPControl2015_qControl_UWPPu;Wind_Turbine_WPP_wPPControl2015_qControl_QWPPu;Wind_Turbine_WPP_omegaRefPu;
0.000256;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.000320;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.000384;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.000448;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.000512;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.000576;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.000704;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.000819;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.000934;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.001000;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.001000;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.001001;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.001002;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.001004;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.001008;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.001016;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.001032;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.001064;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.001128;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.001256;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.001384;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.001512;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.001640;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.001768;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.001896;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.002024;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.002280;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.002511;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.002741;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.002971;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.003202;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.003432;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.003663;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.003893;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.004354;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.004815;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.005275;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.005736;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.006197;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.006658;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.007579;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.008501;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.009423;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.010344;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.011266;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.012187;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.013109;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.014031;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.015874;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.017717;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.019560;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.021403;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.023247;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.025090;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.026933;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.028776;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.030619;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.032463;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.036149;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.039835;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.043522;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.047208;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.050895;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.054581;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.058267;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.064610;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.064610;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.064611;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.064612;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.064614;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.064618;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.064626;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.064642;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.064674;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.064738;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.064866;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.065122;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.065634;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.066658;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.068706;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.072802;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.080994;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.090994;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.100994;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.110994;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.120994;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.130994;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.140994;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.150994;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.160994;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.170994;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.180994;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.190994;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.200994;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.210994;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.220994;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.230994;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.240994;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.250994;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.260994;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.270994;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.280994;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.290994;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.300994;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.310994;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.320994;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.330994;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.340994;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.350994;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.360994;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.370994;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.380994;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.390994;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.400994;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.410994;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.420994;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.430994;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.440994;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.450994;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.460994;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.470994;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.480994;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.490994;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.500994;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.510994;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.520994;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.530994;1.043539;0.043481;1.043539;0.043481;0.009765;-0.004385;1.043539;0.043481;-0.727228;-0.025510;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
