time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_UPuInjTerminal;Wind_Turbine_GEN_IpInjTerminal;Wind_Turbine_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;InfiniteBus_BUS_NetworkFrequencyPu;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;NetworkFrequencyPu
29.991562000;1.049e+00;4.184e-01;5.108e-01;3.990e-01;4.871e-01;1.054e+00;3.971e-01;4.886e-01;1.049e+00;1.046e-03;1.277e-03;5.000e+01;4.160e-01;4.440e-01;5.000e+01
29.991690000;1.048e+00;4.184e-01;5.156e-01;3.991e-01;4.918e-01;1.053e+00;3.972e-01;4.933e-01;1.048e+00;1.046e-03;1.289e-03;5.000e+01;4.160e-01;4.440e-01;5.000e+01
29.991818000;1.048e+00;4.188e-01;5.204e-01;3.995e-01;4.964e-01;1.053e+00;3.976e-01;4.979e-01;1.048e+00;1.047e-03;1.301e-03;5.000e+01;4.160e-01;4.440e-01;5.000e+01
29.991946000;1.048e+00;4.188e-01;5.252e-01;3.996e-01;5.011e-01;1.053e+00;3.977e-01;5.025e-01;1.048e+00;1.047e-03;1.313e-03;5.000e+01;4.160e-01;4.440e-01;5.000e+01
29.992074000;1.048e+00;4.188e-01;5.296e-01;3.997e-01;5.054e-01;1.053e+00;3.977e-01;5.071e-01;1.048e+00;1.047e-03;1.324e-03;5.000e+01;4.160e-01;4.440e-01;5.000e+01
29.992202000;1.048e+00;4.188e-01;5.340e-01;3.997e-01;5.097e-01;1.053e+00;3.978e-01;5.114e-01;1.048e+00;1.047e-03;1.335e-03;5.000e+01;4.160e-01;4.440e-01;5.000e+01
29.992330000;1.047e+00;4.188e-01;5.384e-01;3.998e-01;5.140e-01;1.053e+00;3.978e-01;5.156e-01;1.047e+00;1.047e-03;1.346e-03;5.000e+01;4.160e-01;4.440e-01;5.000e+01
29.992458000;1.047e+00;4.188e-01;5.428e-01;3.999e-01;5.183e-01;1.053e+00;3.979e-01;5.199e-01;1.047e+00;1.047e-03;1.357e-03;5.000e+01;4.160e-01;4.440e-01;5.000e+01
29.992586000;1.047e+00;4.188e-01;5.472e-01;4.000e-01;5.226e-01;1.052e+00;3.980e-01;5.242e-01;1.047e+00;1.047e-03;1.368e-03;5.000e+01;4.160e-01;4.440e-01;5.000e+01
29.992714000;1.047e+00;4.188e-01;5.516e-01;4.001e-01;5.269e-01;1.052e+00;3.980e-01;5.284e-01;1.047e+00;1.047e-03;1.379e-03;5.000e+01;4.160e-01;4.440e-01;5.000e+01
29.992842000;1.047e+00;4.184e-01;5.556e-01;3.998e-01;5.309e-01;1.052e+00;3.977e-01;5.323e-01;1.047e+00;1.046e-03;1.389e-03;5.000e+01;4.160e-01;4.440e-01;5.000e+01
29.992970000;1.046e+00;4.184e-01;5.596e-01;3.999e-01;5.348e-01;1.052e+00;3.978e-01;5.363e-01;1.046e+00;1.046e-03;1.399e-03;5.000e+01;4.160e-01;4.440e-01;5.000e+01
29.993098000;1.046e+00;4.184e-01;5.636e-01;4.000e-01;5.388e-01;1.052e+00;3.979e-01;5.402e-01;1.046e+00;1.046e-03;1.409e-03;5.000e+01;4.160e-01;4.440e-01;5.000e+01
29.993226000;1.046e+00;4.184e-01;5.676e-01;4.001e-01;5.427e-01;1.051e+00;3.980e-01;5.441e-01;1.046e+00;1.046e-03;1.419e-03;5.000e+01;4.160e-01;4.440e-01;5.000e+01
29.993354000;1.046e+00;4.184e-01;5.712e-01;4.002e-01;5.463e-01;1.051e+00;3.981e-01;5.480e-01;1.046e+00;1.046e-03;1.428e-03;5.000e+01;4.160e-01;4.440e-01;5.000e+01
29.993482000;1.045e+00;4.180e-01;5.752e-01;3.999e-01;5.503e-01;1.051e+00;3.978e-01;5.515e-01;1.045e+00;1.045e-03;1.438e-03;5.000e+01;4.160e-01;4.440e-01;5.000e+01
29.993610000;1.045e+00;4.180e-01;5.788e-01;4.000e-01;5.539e-01;1.051e+00;3.979e-01;5.555e-01;1.045e+00;1.045e-03;1.447e-03;5.000e+01;4.160e-01;4.440e-01;5.000e+01
29.993738000;1.045e+00;4.180e-01;5.824e-01;4.001e-01;5.575e-01;1.050e+00;3.979e-01;5.590e-01;1.045e+00;1.045e-03;1.456e-03;5.000e+01;4.160e-01;4.440e-01;5.000e+01
29.993866000;1.044e+00;4.176e-01;5.860e-01;3.998e-01;5.610e-01;1.050e+00;3.977e-01;5.626e-01;1.044e+00;1.044e-03;1.465e-03;5.000e+01;4.160e-01;4.440e-01;5.000e+01
29.993994000;1.044e+00;4.176e-01;5.896e-01;3.999e-01;5.647e-01;1.050e+00;3.978e-01;5.662e-01;1.044e+00;1.044e-03;1.474e-03;5.000e+01;4.160e-01;4.440e-01;5.000e+01
29.994122000;1.044e+00;4.172e-01;5.928e-01;3.997e-01;5.679e-01;1.050e+00;3.975e-01;5.694e-01;1.044e+00;1.043e-03;1.482e-03;5.000e+01;4.160e-01;4.440e-01;5.000e+01
29.994250000;1.044e+00;4.172e-01;5.960e-01;3.998e-01;5.711e-01;1.049e+00;3.976e-01;5.729e-01;1.044e+00;1.043e-03;1.490e-03;5.000e+01;4.160e-01;4.440e-01;5.000e+01
29.994378000;1.043e+00;4.168e-01;5.996e-01;3.995e-01;5.747e-01;1.049e+00;3.973e-01;5.761e-01;1.043e+00;1.042e-03;1.499e-03;5.000e+01;4.160e-01;4.440e-01;5.000e+01
29.994506000;1.043e+00;4.168e-01;6.028e-01;3.996e-01;5.780e-01;1.049e+00;3.974e-01;5.793e-01;1.043e+00;1.042e-03;1.507e-03;5.000e+01;4.160e-01;4.440e-01;5.000e+01
29.994634000;1.043e+00;4.164e-01;6.060e-01;3.994e-01;5.812e-01;1.049e+00;3.971e-01;5.825e-01;1.043e+00;1.041e-03;1.515e-03;5.000e+01;4.160e-01;4.440e-01;5.000e+01
29.994762000;1.042e+00;4.164e-01;6.092e-01;3.995e-01;5.845e-01;1.048e+00;3.972e-01;5.858e-01;1.042e+00;1.041e-03;1.523e-03;5.000e+01;4.160e-01;4.440e-01;5.000e+01
29.994890000;1.042e+00;4.160e-01;6.120e-01;3.992e-01;5.873e-01;1.048e+00;3.970e-01;5.890e-01;1.042e+00;1.040e-03;1.530e-03;5.000e+01;4.160e-01;4.440e-01;5.000e+01
29.995018000;1.042e+00;4.160e-01;6.152e-01;3.994e-01;5.906e-01;1.048e+00;3.971e-01;5.918e-01;1.042e+00;1.040e-03;1.538e-03;5.000e+01;4.160e-01;4.440e-01;5.000e+01
29.995146000;1.041e+00;4.156e-01;6.180e-01;3.991e-01;5.935e-01;1.047e+00;3.968e-01;5.951e-01;1.041e+00;1.039e-03;1.545e-03;5.000e+01;4.160e-01;4.440e-01;5.000e+01
29.995274000;1.041e+00;4.152e-01;6.208e-01;3.989e-01;5.964e-01;1.047e+00;3.966e-01;5.979e-01;1.041e+00;1.038e-03;1.552e-03;5.000e+01;4.160e-01;4.440e-01;5.000e+01
29.995402000;1.041e+00;4.152e-01;6.236e-01;3.990e-01;5.993e-01;1.047e+00;3.967e-01;6.008e-01;1.041e+00;1.038e-03;1.559e-03;5.000e+01;4.160e-01;4.440e-01;5.000e+01
29.995530000;1.040e+00;4.148e-01;6.264e-01;3.987e-01;6.022e-01;1.046e+00;3.964e-01;6.036e-01;1.040e+00;1.037e-03;1.566e-03;5.000e+01;4.160e-01;4.440e-01;5.000e+01
29.995658000;1.040e+00;4.144e-01;6.292e-01;3.985e-01;6.051e-01;1.046e+00;3.962e-01;6.065e-01;1.040e+00;1.036e-03;1.573e-03;5.000e+01;4.160e-01;4.440e-01;5.000e+01
29.995786000;1.040e+00;4.144e-01;6.320e-01;3.986e-01;6.080e-01;1.046e+00;3.963e-01;6.094e-01;1.040e+00;1.036e-03;1.580e-03;5.000e+01;4.160e-01;4.440e-01;5.000e+01
29.995914000;1.039e+00;4.140e-01;6.344e-01;3.984e-01;6.105e-01;1.045e+00;3.960e-01;6.122e-01;1.039e+00;1.035e-03;1.586e-03;5.000e+01;4.160e-01;4.440e-01;5.000e+01
29.996042000;1.039e+00;4.136e-01;6.372e-01;3.982e-01;6.134e-01;1.045e+00;3.958e-01;6.147e-01;1.039e+00;1.034e-03;1.593e-03;5.000e+01;4.160e-01;4.440e-01;5.000e+01
29.996170000;1.038e+00;4.136e-01;6.396e-01;3.983e-01;6.159e-01;1.045e+00;3.959e-01;6.173e-01;1.038e+00;1.034e-03;1.599e-03;5.000e+01;4.160e-01;4.440e-01;5.000e+01
29.996298000;1.038e+00;4.132e-01;6.420e-01;3.981e-01;6.185e-01;1.044e+00;3.957e-01;6.201e-01;1.038e+00;1.033e-03;1.605e-03;5.000e+01;4.160e-01;4.440e-01;5.000e+01
29.996426000;1.038e+00;4.128e-01;6.444e-01;3.978e-01;6.210e-01;1.044e+00;3.954e-01;6.227e-01;1.038e+00;1.032e-03;1.611e-03;5.000e+01;4.160e-01;4.440e-01;5.000e+01
29.996554000;1.037e+00;4.124e-01;6.468e-01;3.976e-01;6.236e-01;1.044e+00;3.952e-01;6.252e-01;1.037e+00;1.031e-03;1.617e-03;5.000e+01;4.160e-01;4.440e-01;5.000e+01
29.996682000;1.037e+00;4.124e-01;6.492e-01;3.977e-01;6.261e-01;1.043e+00;3.953e-01;6.277e-01;1.037e+00;1.031e-03;1.623e-03;5.000e+01;4.160e-01;4.440e-01;5.000e+01
29.996810000;1.036e+00;4.120e-01;6.512e-01;3.975e-01;6.283e-01;1.043e+00;3.951e-01;6.298e-01;1.036e+00;1.030e-03;1.628e-03;5.000e+01;4.160e-01;4.440e-01;5.000e+01
29.996938000;1.036e+00;4.116e-01;6.536e-01;3.973e-01;6.309e-01;1.042e+00;3.948e-01;6.324e-01;1.036e+00;1.029e-03;1.634e-03;5.000e+01;4.160e-01;4.440e-01;5.000e+01
29.997066000;1.036e+00;4.112e-01;6.556e-01;3.970e-01;6.330e-01;1.042e+00;3.946e-01;6.345e-01;1.036e+00;1.028e-03;1.639e-03;5.000e+01;4.160e-01;4.440e-01;5.000e+01
29.997194000;1.035e+00;4.108e-01;6.580e-01;3.968e-01;6.356e-01;1.042e+00;3.944e-01;6.371e-01;1.035e+00;1.027e-03;1.645e-03;5.000e+01;4.160e-01;4.440e-01;5.000e+01
29.997322000;1.035e+00;4.108e-01;6.600e-01;3.970e-01;6.378e-01;1.041e+00;3.945e-01;6.392e-01;1.035e+00;1.027e-03;1.650e-03;5.000e+01;4.160e-01;4.440e-01;5.000e+01
29.997450000;1.034e+00;4.104e-01;6.620e-01;3.967e-01;6.400e-01;1.041e+00;3.943e-01;6.414e-01;1.034e+00;1.026e-03;1.655e-03;5.000e+01;4.160e-01;4.440e-01;5.000e+01
29.997578000;1.034e+00;4.100e-01;6.640e-01;3.965e-01;6.422e-01;1.040e+00;3.941e-01;6.436e-01;1.034e+00;1.025e-03;1.660e-03;5.000e+01;4.160e-01;4.440e-01;5.000e+01
29.997706000;1.034e+00;4.096e-01;6.660e-01;3.963e-01;6.444e-01;1.040e+00;3.938e-01;6.457e-01;1.034e+00;1.024e-03;1.665e-03;5.000e+01;4.160e-01;4.440e-01;5.000e+01
29.997834000;1.033e+00;4.092e-01;6.680e-01;3.961e-01;6.466e-01;1.040e+00;3.936e-01;6.479e-01;1.033e+00;1.023e-03;1.670e-03;5.000e+01;4.160e-01;4.440e-01;5.000e+01
29.997962000;1.033e+00;4.092e-01;6.696e-01;3.962e-01;6.484e-01;1.039e+00;3.937e-01;6.501e-01;1.033e+00;1.023e-03;1.674e-03;5.000e+01;4.160e-01;4.440e-01;5.000e+01
29.998090000;1.032e+00;4.088e-01;6.716e-01;3.960e-01;6.506e-01;1.039e+00;3.935e-01;6.523e-01;1.032e+00;1.022e-03;1.679e-03;5.000e+01;4.160e-01;4.440e-01;5.000e+01
29.998218000;1.032e+00;4.084e-01;6.736e-01;3.958e-01;6.528e-01;1.038e+00;3.933e-01;6.541e-01;1.032e+00;1.021e-03;1.684e-03;5.000e+01;4.160e-01;4.440e-01;5.000e+01
29.998346000;1.031e+00;4.080e-01;6.752e-01;3.956e-01;6.547e-01;1.038e+00;3.931e-01;6.563e-01;1.031e+00;1.020e-03;1.688e-03;5.000e+01;4.160e-01;4.440e-01;5.000e+01
29.998474000;1.031e+00;4.080e-01;6.768e-01;3.958e-01;6.565e-01;1.038e+00;3.932e-01;6.581e-01;1.031e+00;1.020e-03;1.692e-03;5.000e+01;4.160e-01;4.440e-01;5.000e+01
29.998602000;1.030e+00;4.076e-01;6.788e-01;3.955e-01;6.587e-01;1.037e+00;3.930e-01;6.599e-01;1.030e+00;1.019e-03;1.697e-03;5.000e+01;4.160e-01;4.440e-01;5.000e+01
29.998730000;1.030e+00;4.072e-01;6.804e-01;3.953e-01;6.606e-01;1.037e+00;3.928e-01;6.621e-01;1.030e+00;1.018e-03;1.701e-03;5.000e+01;4.160e-01;4.440e-01;5.000e+01
29.998858000;1.030e+00;4.068e-01;6.820e-01;3.951e-01;6.624e-01;1.036e+00;3.926e-01;6.639e-01;1.030e+00;1.017e-03;1.705e-03;5.000e+01;4.160e-01;4.440e-01;5.000e+01
29.998986000;1.029e+00;4.064e-01;6.836e-01;3.949e-01;6.643e-01;1.036e+00;3.923e-01;6.657e-01;1.029e+00;1.016e-03;1.709e-03;5.000e+01;4.160e-01;4.440e-01;5.000e+01
29.999114000;1.029e+00;4.064e-01;6.852e-01;3.951e-01;6.661e-01;1.035e+00;3.925e-01;6.676e-01;1.029e+00;1.016e-03;1.713e-03;5.000e+01;4.160e-01;4.440e-01;5.000e+01
29.999242000;1.028e+00;4.060e-01;6.864e-01;3.949e-01;6.676e-01;1.035e+00;3.923e-01;6.694e-01;1.028e+00;1.015e-03;1.716e-03;5.000e+01;4.160e-01;4.440e-01;5.000e+01
29.999370000;1.028e+00;4.056e-01;6.880e-01;3.947e-01;6.694e-01;1.034e+00;3.921e-01;6.709e-01;1.028e+00;1.014e-03;1.720e-03;5.000e+01;4.160e-01;4.440e-01;5.000e+01
29.999626000;1.027e+00;4.052e-01;6.908e-01;3.946e-01;6.728e-01;1.034e+00;3.920e-01;6.745e-01;1.027e+00;1.013e-03;1.727e-03;5.000e+01;4.160e-01;4.440e-01;5.000e+01
29.999694000;1.027e+00;4.048e-01;6.916e-01;3.943e-01;6.737e-01;1.033e+00;3.917e-01;6.751e-01;1.027e+00;1.012e-03;1.729e-03;5.000e+01;4.160e-01;4.440e-01;5.000e+01
29.999829000;1.026e+00;4.048e-01;6.932e-01;3.945e-01;6.756e-01;1.033e+00;3.919e-01;6.770e-01;1.026e+00;1.012e-03;1.733e-03;5.000e+01;4.160e-01;4.440e-01;5.000e+01
29.999837000;1.026e+00;4.044e-01;6.932e-01;3.941e-01;6.756e-01;1.033e+00;3.919e-01;6.770e-01;1.026e+00;1.011e-03;1.733e-03;5.000e+01;4.160e-01;4.440e-01;5.000e+01
29.999845000;1.026e+00;4.044e-01;6.932e-01;3.942e-01;6.756e-01;1.033e+00;3.916e-01;6.774e-01;1.026e+00;1.011e-03;1.733e-03;5.000e+01;4.160e-01;4.440e-01;5.000e+01
29.999848000;1.026e+00;4.044e-01;6.932e-01;3.942e-01;6.757e-01;1.033e+00;3.916e-01;6.774e-01;1.026e+00;1.011e-03;1.733e-03;5.000e+01;4.160e-01;4.440e-01;5.000e+01
29.999856000;1.026e+00;4.044e-01;6.932e-01;3.942e-01;6.757e-01;1.033e+00;3.916e-01;6.774e-01;1.026e+00;1.011e-03;1.733e-03;5.000e+01;4.160e-01;4.440e-01;5.000e+01
29.999862000;1.026e+00;4.044e-01;6.936e-01;3.942e-01;6.761e-01;1.033e+00;3.916e-01;6.774e-01;1.026e+00;1.011e-03;1.734e-03;5.000e+01;4.160e-01;4.440e-01;5.000e+01
29.999874000;1.026e+00;4.044e-01;6.936e-01;3.942e-01;6.761e-01;1.033e+00;3.916e-01;6.774e-01;1.026e+00;1.011e-03;1.734e-03;5.000e+01;4.160e-01;4.440e-01;5.000e+01
29.999897000;1.026e+00;4.044e-01;6.940e-01;3.942e-01;6.766e-01;1.033e+00;3.916e-01;6.779e-01;1.026e+00;1.011e-03;1.735e-03;5.000e+01;4.160e-01;4.440e-01;5.000e+01
29.999943000;1.026e+00;4.044e-01;6.944e-01;3.943e-01;6.771e-01;1.032e+00;3.917e-01;6.784e-01;1.026e+00;1.011e-03;1.736e-03;5.000e+01;4.160e-01;4.440e-01;5.000e+01
29.999989000;1.025e+00;4.044e-01;6.948e-01;3.944e-01;6.776e-01;1.032e+00;3.918e-01;6.789e-01;1.025e+00;1.011e-03;1.737e-03;5.000e+01;4.160e-01;4.440e-01;5.000e+01
29.999994000;1.025e+00;4.044e-01;6.948e-01;3.944e-01;6.776e-01;1.032e+00;3.918e-01;6.789e-01;1.025e+00;1.011e-03;1.737e-03;5.000e+01;4.160e-01;4.440e-01;5.000e+01
29.999994000;1.025e+00;4.044e-01;6.948e-01;3.944e-01;6.776e-01;1.032e+00;3.918e-01;6.793e-01;1.025e+00;1.011e-03;1.737e-03;5.000e+01;4.160e-01;4.440e-01;5.000e+01
30.000010000;1.025e+00;4.044e-01;6.948e-01;3.944e-01;6.776e-01;1.032e+00;3.918e-01;6.793e-01;1.025e+00;1.011e-03;1.737e-03;5.000e+01;4.160e-01;4.440e-01;5.000e+01
30.000026000;1.025e+00;4.040e-01;6.952e-01;3.940e-01;6.780e-01;1.032e+00;3.914e-01;6.794e-01;1.025e+00;1.010e-03;1.738e-03;5.000e+01;4.160e-01;4.440e-01;5.000e+01
30.000058000;1.025e+00;4.040e-01;6.956e-01;3.941e-01;6.785e-01;1.032e+00;3.915e-01;6.798e-01;1.025e+00;1.010e-03;1.739e-03;5.000e+01;4.160e-01;4.440e-01;5.000e+01
30.000122000;1.025e+00;4.040e-01;6.960e-01;3.942e-01;6.791e-01;1.032e+00;3.915e-01;6.808e-01;1.025e+00;1.010e-03;1.740e-03;5.000e+01;4.160e-01;4.440e-01;5.000e+01
30.000250000;1.024e+00;4.036e-01;6.976e-01;3.940e-01;6.809e-01;1.031e+00;3.913e-01;6.822e-01;1.024e+00;1.009e-03;1.744e-03;5.000e+01;4.160e-01;4.440e-01;5.000e+01
30.000506000;1.023e+00;4.032e-01;7.000e-01;3.939e-01;6.839e-01;1.030e+00;3.913e-01;6.856e-01;1.023e+00;1.008e-03;1.750e-03;5.000e+01;4.160e-01;4.440e-01;5.000e+01
