time;InternalNode1_BUS_Voltage;InternalNode1_BUS_ActivePower;InternalNode1_BUS_ReactivePower;InternalNode1_BUS_ActiveCurrent;InternalNode1_BUS_ReactiveCurrent;PV_Array_GEN_VoltageInjTerminal;PV_Array_GEN_ActiveCurrentInjTerminal;PV_Array_GEN_ReactiveCurrentInjTerminal;PV_Array_GEN_ActivePowerControlledPu;PV_Array_GEN_ReactivePowerControlledPu;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;PV_Array_GEN_ActivePowerSetpointPu;PV_Array_GEN_ReactivePowerSetpointPu
0.000000;1.000e+00;8.320e-01;-0.000e+00;8.320e-01;-0.000e+00;1.014e+00;8.310e-01;4.104e-02;8.424e-01;4.160e-02;1.000e+00;2.080e-03;0.000e+00;8.424e-01;4.153e-02
29.999994;1.000e+00;8.321e-01;1.761e-07;8.321e-01;3.208e-07;1.014e+00;8.305e-01;4.239e-02;8.426e-01;4.280e-02;1.000e+00;2.080e-03;5.962e-08;8.424e-01;4.153e-02
29.999995;1.779e-07;2.801e-06;1.761e-07;3.669e-06;3.208e-07;8.762e-01;3.437e+00;1.374e+01;3.009e+00;1.204e+01;1.678e-07;4.487e-07;5.962e-08;8.424e-01;4.153e-02
30.000000;1.779e-07;1.370e-01;1.762e-07;1.657e-01;3.208e-07;8.760e-01;2.320e+00;1.374e+01;2.290e+00;1.203e+01;1.676e-07;4.486e-07;5.957e-08;8.424e-01;4.153e-02
30.000002;1.780e-07;1.370e-01;1.762e-07;1.657e-01;3.208e-07;8.760e-01;2.320e+00;1.374e+01;2.290e+00;1.203e+01;1.676e-07;4.486e-07;5.955e-08;8.424e-01;4.153e-02
30.000906;1.805e-07;1.387e-01;1.909e-07;1.669e-01;3.188e-07;8.526e-01;2.253e+00;1.337e+01;2.163e+00;1.140e+01;1.365e-07;4.288e-07;5.243e-08;8.424e-01;4.153e-02
30.001752;1.835e-07;1.402e-01;2.033e-07;1.679e-01;3.169e-07;8.312e-01;2.191e+00;1.304e+01;2.050e+00;1.083e+01;1.073e-07;4.100e-07;4.594e-08;8.424e-01;4.153e-02
30.002457;1.864e-07;1.414e-01;2.127e-07;1.686e-01;3.153e-07;8.138e-01;2.142e+00;1.276e+01;1.962e+00;1.039e+01;8.296e-08;3.942e-07;4.053e-08;8.424e-01;4.153e-02
30.002598;1.870e-07;1.416e-01;2.145e-07;1.688e-01;3.149e-07;8.104e-01;2.132e+00;1.271e+01;1.945e+00;1.030e+01;7.811e-08;3.910e-07;3.944e-08;8.424e-01;4.153e-02
30.003028;1.889e-07;1.423e-01;2.199e-07;1.692e-01;3.139e-07;8.000e-01;2.103e+00;1.255e+01;1.893e+00;1.003e+01;6.332e-08;3.813e-07;3.613e-08;8.424e-01;4.153e-02
