time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu
0.004059000;1.046e+00;7.728e-01;-7.194e-03;7.385e-01;-6.875e-03;1.046e+00;6.955e-01;-6.475e-03;1.000e+01;8.335e-01;1.045e+00
0.004169000;1.047e+00;7.718e-01;-7.180e-03;7.375e-01;-6.861e-03;1.047e+00;6.946e-01;-6.462e-03;1.000e+01;8.335e-01;1.045e+00
0.004388000;1.047e+00;7.698e-01;-7.120e-03;7.355e-01;-6.802e-03;1.047e+00;6.929e-01;-6.408e-03;1.000e+01;8.335e-01;1.045e+00
0.004607000;1.047e+00;7.681e-01;-7.022e-03;7.338e-01;-6.708e-03;1.047e+00;6.913e-01;-6.320e-03;1.000e+01;8.335e-01;1.045e+00
0.004717000;1.047e+00;7.673e-01;-6.961e-03;7.329e-01;-6.649e-03;1.047e+00;6.906e-01;-6.265e-03;1.000e+01;8.335e-01;1.045e+00
0.005155000;1.047e+00;7.647e-01;-6.636e-03;7.302e-01;-6.336e-03;1.047e+00;6.882e-01;-5.972e-03;1.000e+01;8.335e-01;1.045e+00
0.005265000;1.047e+00;7.642e-01;-6.538e-03;7.296e-01;-6.242e-03;1.047e+00;6.877e-01;-5.884e-03;1.000e+01;8.335e-01;1.045e+00
0.005375000;1.047e+00;7.637e-01;-6.432e-03;7.291e-01;-6.141e-03;1.047e+00;6.873e-01;-5.789e-03;1.000e+01;8.335e-01;1.045e+00
0.005484000;1.048e+00;7.632e-01;-6.322e-03;7.286e-01;-6.035e-03;1.048e+00;6.869e-01;-5.690e-03;1.000e+01;8.335e-01;1.045e+00
0.005594000;1.048e+00;7.628e-01;-6.206e-03;7.281e-01;-5.924e-03;1.048e+00;6.865e-01;-5.585e-03;1.000e+01;8.335e-01;1.045e+00
0.005923000;1.048e+00;7.618e-01;-5.828e-03;7.271e-01;-5.562e-03;1.048e+00;6.856e-01;-5.245e-03;1.000e+01;8.335e-01;1.045e+00
0.006142000;1.048e+00;7.614e-01;-5.556e-03;7.265e-01;-5.301e-03;1.048e+00;6.852e-01;-5.000e-03;1.000e+01;8.335e-01;1.045e+00
0.006362000;1.048e+00;7.610e-01;-5.271e-03;7.261e-01;-5.029e-03;1.048e+00;6.849e-01;-4.744e-03;1.000e+01;8.335e-01;1.045e+00
0.006581000;1.048e+00;7.609e-01;-4.977e-03;7.258e-01;-4.748e-03;1.048e+00;6.848e-01;-4.479e-03;1.000e+01;8.335e-01;1.045e+00
0.006690000;1.048e+00;7.608e-01;-4.826e-03;7.257e-01;-4.603e-03;1.048e+00;6.847e-01;-4.343e-03;1.000e+01;8.335e-01;1.045e+00
0.007019000;1.048e+00;7.608e-01;-4.367e-03;7.256e-01;-4.165e-03;1.048e+00;6.848e-01;-3.930e-03;1.000e+01;8.335e-01;1.045e+00
0.007129000;1.049e+00;7.609e-01;-4.212e-03;7.257e-01;-4.017e-03;1.049e+00;6.848e-01;-3.791e-03;1.000e+01;8.335e-01;1.045e+00
0.007458000;1.049e+00;7.612e-01;-3.748e-03;7.259e-01;-3.574e-03;1.049e+00;6.851e-01;-3.373e-03;1.000e+01;8.335e-01;1.045e+00
0.007853000;1.049e+00;7.618e-01;-3.198e-03;7.263e-01;-3.049e-03;1.049e+00;6.856e-01;-2.878e-03;1.000e+01;8.335e-01;1.045e+00
0.008247000;1.049e+00;7.626e-01;-2.663e-03;7.270e-01;-2.539e-03;1.049e+00;6.864e-01;-2.397e-03;1.000e+01;8.335e-01;1.045e+00
0.008445000;1.049e+00;7.631e-01;-2.406e-03;7.273e-01;-2.293e-03;1.049e+00;6.868e-01;-2.165e-03;1.000e+01;8.335e-01;1.045e+00
0.008642000;1.049e+00;7.636e-01;-2.156e-03;7.278e-01;-2.054e-03;1.049e+00;6.872e-01;-1.940e-03;1.000e+01;8.335e-01;1.045e+00
0.008839000;1.049e+00;7.641e-01;-1.913e-03;7.282e-01;-1.823e-03;1.049e+00;6.877e-01;-1.722e-03;1.000e+01;8.335e-01;1.045e+00
0.009629000;1.049e+00;7.662e-01;-1.042e-03;7.301e-01;-9.931e-04;1.049e+00;6.896e-01;-9.380e-04;1.000e+01;8.335e-01;1.045e+00
0.009826000;1.050e+00;7.667e-01;-8.511e-04;7.305e-01;-8.110e-04;1.050e+00;6.900e-01;-7.660e-04;1.000e+01;8.335e-01;1.045e+00
0.010221000;1.050e+00;7.677e-01;-5.033e-04;7.315e-01;-4.796e-04;1.050e+00;6.910e-01;-4.530e-04;1.000e+01;8.335e-01;1.045e+00
0.010616000;1.050e+00;7.687e-01;-2.011e-04;7.324e-01;-1.916e-04;1.050e+00;6.918e-01;-1.810e-04;1.000e+01;8.335e-01;1.045e+00
0.010813000;1.050e+00;7.692e-01;-6.667e-05;7.328e-01;-6.352e-05;1.050e+00;6.923e-01;-6.002e-05;1.000e+01;8.335e-01;1.045e+00
0.011602000;1.050e+00;7.708e-01;3.567e-04;7.343e-01;3.398e-04;1.050e+00;6.937e-01;3.210e-04;1.000e+01;8.335e-01;1.045e+00
0.011800000;1.050e+00;7.711e-01;4.356e-04;7.346e-01;4.149e-04;1.050e+00;6.940e-01;3.920e-04;1.000e+01;8.335e-01;1.045e+00
0.011997000;1.050e+00;7.714e-01;5.044e-04;7.349e-01;4.806e-04;1.050e+00;6.943e-01;4.540e-04;1.000e+01;8.335e-01;1.045e+00
0.012787000;1.050e+00;7.724e-01;6.900e-04;7.358e-01;6.573e-04;1.050e+00;6.951e-01;6.210e-04;1.000e+01;8.335e-01;1.045e+00
0.012984000;1.050e+00;7.725e-01;7.156e-04;7.360e-01;6.817e-04;1.050e+00;6.953e-01;6.440e-04;1.000e+01;8.335e-01;1.045e+00
0.013576000;1.050e+00;7.729e-01;7.500e-04;7.363e-01;7.145e-04;1.050e+00;6.956e-01;6.750e-04;1.000e+01;8.335e-01;1.045e+00
0.013773000;1.050e+00;7.730e-01;7.489e-04;7.364e-01;7.134e-04;1.050e+00;6.957e-01;6.740e-04;1.000e+01;8.335e-01;1.045e+00
0.014563000;1.050e+00;7.731e-01;6.967e-04;7.365e-01;6.637e-04;1.050e+00;6.958e-01;6.270e-04;1.000e+01;8.335e-01;1.045e+00
0.014760000;1.050e+00;7.730e-01;6.733e-04;7.365e-01;6.415e-04;1.050e+00;6.957e-01;6.060e-04;1.000e+01;8.335e-01;1.045e+00
0.015155000;1.050e+00;7.730e-01;6.189e-04;7.364e-01;5.896e-04;1.050e+00;6.957e-01;5.570e-04;1.000e+01;8.335e-01;1.045e+00
0.015549000;1.050e+00;7.728e-01;5.544e-04;7.363e-01;5.282e-04;1.050e+00;6.955e-01;4.990e-04;1.000e+01;8.335e-01;1.045e+00
0.015944000;1.050e+00;7.726e-01;4.844e-04;7.361e-01;4.615e-04;1.050e+00;6.954e-01;4.360e-04;1.000e+01;8.335e-01;1.045e+00
0.016536000;1.050e+00;7.723e-01;3.722e-04;7.358e-01;3.546e-04;1.050e+00;6.951e-01;3.350e-04;1.000e+01;8.335e-01;1.045e+00
0.017997000;1.050e+00;7.713e-01;9.778e-05;7.349e-01;9.316e-05;1.050e+00;6.942e-01;8.799e-05;1.000e+01;8.335e-01;1.045e+00
0.019418000;1.050e+00;7.705e-01;-1.233e-04;7.341e-01;-1.175e-04;1.050e+00;6.934e-01;-1.110e-04;1.000e+01;8.335e-01;1.045e+00
0.020128000;1.050e+00;7.701e-01;-2.122e-04;7.338e-01;-2.022e-04;1.050e+00;6.931e-01;-1.910e-04;1.000e+01;8.335e-01;1.045e+00
0.020839000;1.050e+00;7.699e-01;-2.867e-04;7.335e-01;-2.731e-04;1.050e+00;6.929e-01;-2.580e-04;1.000e+01;8.335e-01;1.045e+00
0.021904000;1.050e+00;7.695e-01;-3.744e-04;7.332e-01;-3.568e-04;1.050e+00;6.926e-01;-3.370e-04;1.000e+01;8.335e-01;1.045e+00
0.022260000;1.049e+00;7.694e-01;-3.989e-04;7.332e-01;-3.801e-04;1.049e+00;6.925e-01;-3.590e-04;1.000e+01;8.335e-01;1.045e+00
0.022615000;1.049e+00;7.694e-01;-4.222e-04;7.331e-01;-4.023e-04;1.049e+00;6.924e-01;-3.800e-04;1.000e+01;8.335e-01;1.045e+00
0.023325000;1.049e+00;7.693e-01;-4.622e-04;7.330e-01;-4.404e-04;1.049e+00;6.923e-01;-4.160e-04;1.000e+01;8.335e-01;1.045e+00
0.023681000;1.049e+00;7.692e-01;-4.811e-04;7.329e-01;-4.584e-04;1.049e+00;6.923e-01;-4.330e-04;1.000e+01;8.335e-01;1.045e+00
0.024391000;1.049e+00;7.691e-01;-5.156e-04;7.329e-01;-4.913e-04;1.049e+00;6.922e-01;-4.640e-04;1.000e+01;8.335e-01;1.045e+00
0.028299000;1.049e+00;7.689e-01;-7.011e-04;7.327e-01;-6.681e-04;1.049e+00;6.920e-01;-6.310e-04;1.000e+01;8.335e-01;1.045e+00
0.029720000;1.049e+00;7.687e-01;-7.711e-04;7.325e-01;-7.348e-04;1.049e+00;6.919e-01;-6.940e-04;1.000e+01;8.335e-01;1.045e+00
0.034977000;1.049e+00;7.681e-01;-9.944e-04;7.320e-01;-9.477e-04;1.049e+00;6.913e-01;-8.950e-04;1.000e+01;8.335e-01;1.045e+00
0.037535000;1.049e+00;7.678e-01;-1.068e-03;7.317e-01;-1.018e-03;1.049e+00;6.910e-01;-9.610e-04;1.000e+01;8.335e-01;1.045e+00
0.039453000;1.049e+00;7.676e-01;-1.111e-03;7.315e-01;-1.059e-03;1.049e+00;6.909e-01;-1.000e-03;1.000e+01;8.335e-01;1.045e+00
0.045208000;1.049e+00;7.671e-01;-1.206e-03;7.310e-01;-1.149e-03;1.049e+00;6.904e-01;-1.085e-03;1.000e+01;8.335e-01;1.045e+00
0.045847000;1.049e+00;7.671e-01;-1.214e-03;7.310e-01;-1.157e-03;1.049e+00;6.904e-01;-1.093e-03;1.000e+01;8.335e-01;1.045e+00
0.055405000;1.049e+00;7.662e-01;-1.317e-03;7.302e-01;-1.255e-03;1.049e+00;6.896e-01;-1.185e-03;1.000e+01;8.335e-01;1.045e+00
0.057405000;1.049e+00;7.661e-01;-1.334e-03;7.300e-01;-1.272e-03;1.049e+00;6.895e-01;-1.201e-03;1.000e+01;8.335e-01;1.045e+00
0.063405000;1.049e+00;7.656e-01;-1.384e-03;7.296e-01;-1.319e-03;1.049e+00;6.890e-01;-1.246e-03;1.000e+01;8.335e-01;1.045e+00
0.081405000;1.049e+00;7.642e-01;-1.524e-03;7.283e-01;-1.453e-03;1.049e+00;6.878e-01;-1.372e-03;1.000e+01;8.335e-01;1.045e+00
0.087405000;1.049e+00;7.638e-01;-1.569e-03;7.278e-01;-1.495e-03;1.049e+00;6.874e-01;-1.412e-03;1.000e+01;8.335e-01;1.045e+00
0.090405000;1.049e+00;7.636e-01;-1.591e-03;7.276e-01;-1.516e-03;1.049e+00;6.873e-01;-1.432e-03;1.000e+01;8.335e-01;1.045e+00
0.099405000;1.049e+00;7.630e-01;-1.658e-03;7.270e-01;-1.580e-03;1.049e+00;6.867e-01;-1.492e-03;1.000e+01;8.335e-01;1.045e+00
0.100405000;1.049e+00;7.629e-01;-1.664e-03;7.270e-01;-1.586e-03;1.049e+00;6.866e-01;-1.498e-03;1.000e+01;8.335e-01;1.045e+00
0.103405000;1.049e+00;7.627e-01;-1.686e-03;7.268e-01;-1.606e-03;1.049e+00;6.865e-01;-1.517e-03;1.000e+01;8.335e-01;1.045e+00
0.105405000;1.049e+00;7.626e-01;-1.700e-03;7.267e-01;-1.620e-03;1.049e+00;6.864e-01;-1.530e-03;1.000e+01;8.335e-01;1.045e+00
0.107405000;1.049e+00;7.625e-01;-1.714e-03;7.265e-01;-1.634e-03;1.049e+00;6.862e-01;-1.543e-03;1.000e+01;8.335e-01;1.045e+00
0.112405000;1.049e+00;7.622e-01;-1.749e-03;7.262e-01;-1.666e-03;1.049e+00;6.860e-01;-1.574e-03;1.000e+01;8.335e-01;1.045e+00
0.114405000;1.049e+00;7.621e-01;-1.763e-03;7.261e-01;-1.680e-03;1.049e+00;6.858e-01;-1.587e-03;1.000e+01;8.335e-01;1.045e+00
0.122405000;1.049e+00;7.616e-01;-1.818e-03;7.257e-01;-1.732e-03;1.049e+00;6.854e-01;-1.636e-03;1.000e+01;8.335e-01;1.045e+00
0.123405000;1.050e+00;7.615e-01;-1.824e-03;7.256e-01;-1.738e-03;1.050e+00;6.854e-01;-1.642e-03;1.000e+01;8.335e-01;1.045e+00
0.133405000;1.050e+00;7.609e-01;-1.891e-03;7.250e-01;-1.802e-03;1.050e+00;6.849e-01;-1.702e-03;1.000e+01;8.335e-01;1.045e+00
0.144405000;1.050e+00;7.604e-01;-1.963e-03;7.245e-01;-1.871e-03;1.050e+00;6.843e-01;-1.767e-03;1.000e+01;8.335e-01;1.045e+00
0.146405000;1.050e+00;7.602e-01;-1.976e-03;7.244e-01;-1.882e-03;1.050e+00;6.842e-01;-1.778e-03;1.000e+01;8.335e-01;1.045e+00
0.148405000;1.050e+00;7.601e-01;-1.989e-03;7.243e-01;-1.895e-03;1.050e+00;6.841e-01;-1.790e-03;1.000e+01;8.335e-01;1.045e+00
0.152405000;1.050e+00;7.599e-01;-2.013e-03;7.241e-01;-1.918e-03;1.050e+00;6.839e-01;-1.812e-03;1.000e+01;8.335e-01;1.045e+00
0.154405000;1.050e+00;7.598e-01;-2.027e-03;7.240e-01;-1.931e-03;1.050e+00;6.839e-01;-1.824e-03;1.000e+01;8.335e-01;1.045e+00
0.168405000;1.050e+00;7.592e-01;-2.112e-03;7.233e-01;-2.012e-03;1.050e+00;6.832e-01;-1.901e-03;1.000e+01;8.335e-01;1.045e+00
0.181405000;1.050e+00;7.586e-01;-2.189e-03;7.227e-01;-2.086e-03;1.050e+00;6.827e-01;-1.970e-03;1.000e+01;8.335e-01;1.045e+00
0.185405000;1.050e+00;7.584e-01;-2.212e-03;7.226e-01;-2.108e-03;1.050e+00;6.826e-01;-1.991e-03;1.000e+01;8.335e-01;1.045e+00
0.188405000;1.050e+00;7.583e-01;-2.230e-03;7.225e-01;-2.125e-03;1.050e+00;6.824e-01;-2.007e-03;1.000e+01;8.335e-01;1.045e+00
0.191405000;1.050e+00;7.581e-01;-2.247e-03;7.223e-01;-2.141e-03;1.050e+00;6.823e-01;-2.022e-03;1.000e+01;8.335e-01;1.045e+00
0.193405000;1.050e+00;7.581e-01;-2.258e-03;7.223e-01;-2.151e-03;1.050e+00;6.823e-01;-2.032e-03;1.000e+01;8.335e-01;1.045e+00
0.196405000;1.050e+00;7.579e-01;-2.274e-03;7.221e-01;-2.167e-03;1.050e+00;6.821e-01;-2.047e-03;1.000e+01;8.335e-01;1.045e+00
0.226405000;1.050e+00;7.568e-01;-2.438e-03;7.210e-01;-2.323e-03;1.050e+00;6.811e-01;-2.194e-03;1.000e+01;8.335e-01;1.045e+00
0.249405000;1.050e+00;7.560e-01;-2.556e-03;7.203e-01;-2.435e-03;1.050e+00;6.804e-01;-2.300e-03;1.000e+01;8.335e-01;1.045e+00
0.256405000;1.050e+00;7.558e-01;-2.591e-03;7.201e-01;-2.469e-03;1.050e+00;6.803e-01;-2.332e-03;1.000e+01;8.335e-01;1.045e+00
0.260405000;1.050e+00;7.557e-01;-2.610e-03;7.200e-01;-2.487e-03;1.050e+00;6.801e-01;-2.349e-03;1.000e+01;8.335e-01;1.045e+00
0.264405000;1.050e+00;7.556e-01;-2.630e-03;7.199e-01;-2.506e-03;1.050e+00;6.800e-01;-2.367e-03;1.000e+01;8.335e-01;1.045e+00
0.273405000;1.050e+00;7.553e-01;-2.673e-03;7.196e-01;-2.547e-03;1.050e+00;6.798e-01;-2.406e-03;1.000e+01;8.335e-01;1.045e+00
0.282405000;1.050e+00;7.551e-01;-2.716e-03;7.194e-01;-2.587e-03;1.050e+00;6.796e-01;-2.444e-03;1.000e+01;8.335e-01;1.045e+00
0.288405000;1.050e+00;7.549e-01;-2.743e-03;7.193e-01;-2.614e-03;1.050e+00;6.794e-01;-2.469e-03;1.000e+01;8.335e-01;1.045e+00
0.300405000;1.050e+00;7.546e-01;-2.798e-03;7.190e-01;-2.666e-03;1.050e+00;6.792e-01;-2.518e-03;1.000e+01;8.335e-01;1.045e+00
0.304405000;1.050e+00;7.546e-01;-2.816e-03;7.189e-01;-2.682e-03;1.050e+00;6.791e-01;-2.534e-03;1.000e+01;8.335e-01;1.045e+00
0.306405000;1.050e+00;7.545e-01;-2.824e-03;7.188e-01;-2.691e-03;1.050e+00;6.791e-01;-2.542e-03;1.000e+01;8.335e-01;1.045e+00
0.311405000;1.050e+00;7.544e-01;-2.847e-03;7.187e-01;-2.712e-03;1.050e+00;6.789e-01;-2.562e-03;1.000e+01;8.335e-01;1.045e+00
0.313405000;1.050e+00;7.543e-01;-2.856e-03;7.187e-01;-2.721e-03;1.050e+00;6.789e-01;-2.570e-03;1.000e+01;8.335e-01;1.045e+00
0.320405000;1.050e+00;7.542e-01;-2.886e-03;7.185e-01;-2.749e-03;1.050e+00;6.788e-01;-2.597e-03;1.000e+01;8.335e-01;1.045e+00
0.326405000;1.050e+00;7.541e-01;-2.912e-03;7.184e-01;-2.775e-03;1.050e+00;6.787e-01;-2.621e-03;1.000e+01;8.335e-01;1.045e+00
0.337405000;1.050e+00;7.538e-01;-2.959e-03;7.182e-01;-2.819e-03;1.050e+00;6.784e-01;-2.663e-03;1.000e+01;8.335e-01;1.045e+00
0.342405000;1.050e+00;7.537e-01;-2.979e-03;7.181e-01;-2.838e-03;1.050e+00;6.784e-01;-2.681e-03;1.000e+01;8.335e-01;1.045e+00
0.343405000;1.050e+00;7.537e-01;-2.983e-03;7.181e-01;-2.842e-03;1.050e+00;6.783e-01;-2.685e-03;1.000e+01;8.335e-01;1.045e+00
0.348405000;1.050e+00;7.536e-01;-3.004e-03;7.180e-01;-2.862e-03;1.050e+00;6.783e-01;-2.704e-03;1.000e+01;8.335e-01;1.045e+00
0.349405000;1.050e+00;7.536e-01;-3.009e-03;7.180e-01;-2.867e-03;1.050e+00;6.782e-01;-2.708e-03;1.000e+01;8.335e-01;1.045e+00
0.354405000;1.050e+00;7.535e-01;-3.029e-03;7.179e-01;-2.886e-03;1.050e+00;6.782e-01;-2.726e-03;1.000e+01;8.335e-01;1.045e+00
0.355405000;1.050e+00;7.535e-01;-3.033e-03;7.179e-01;-2.890e-03;1.050e+00;6.781e-01;-2.730e-03;1.000e+01;8.335e-01;1.045e+00
0.357405000;1.050e+00;7.534e-01;-3.041e-03;7.178e-01;-2.897e-03;1.050e+00;6.781e-01;-2.737e-03;1.000e+01;8.335e-01;1.045e+00
0.360405000;1.050e+00;7.534e-01;-3.053e-03;7.178e-01;-2.909e-03;1.050e+00;6.781e-01;-2.748e-03;1.000e+01;8.335e-01;1.045e+00
0.361405000;1.050e+00;7.534e-01;-3.057e-03;7.178e-01;-2.912e-03;1.050e+00;6.780e-01;-2.751e-03;1.000e+01;8.335e-01;1.045e+00
0.366405000;1.050e+00;7.533e-01;-3.078e-03;7.177e-01;-2.932e-03;1.050e+00;6.780e-01;-2.770e-03;1.000e+01;8.335e-01;1.045e+00
0.367405000;1.050e+00;7.533e-01;-3.081e-03;7.177e-01;-2.936e-03;1.050e+00;6.779e-01;-2.773e-03;1.000e+01;8.335e-01;1.045e+00
0.373405000;1.050e+00;7.532e-01;-3.106e-03;7.176e-01;-2.959e-03;1.050e+00;6.779e-01;-2.795e-03;1.000e+01;8.335e-01;1.045e+00
0.374405000;1.050e+00;7.532e-01;-3.109e-03;7.176e-01;-2.962e-03;1.050e+00;6.778e-01;-2.798e-03;1.000e+01;8.335e-01;1.045e+00
0.382405000;1.050e+00;7.530e-01;-3.140e-03;7.174e-01;-2.992e-03;1.050e+00;6.777e-01;-2.826e-03;1.000e+01;8.335e-01;1.045e+00
0.393405000;1.050e+00;7.528e-01;-3.182e-03;7.173e-01;-3.032e-03;1.050e+00;6.776e-01;-2.864e-03;1.000e+01;8.335e-01;1.045e+00
0.394405000;1.050e+00;7.528e-01;-3.187e-03;7.173e-01;-3.036e-03;1.050e+00;6.775e-01;-2.868e-03;1.000e+01;8.335e-01;1.045e+00
0.401405000;1.050e+00;7.527e-01;-3.213e-03;7.172e-01;-3.062e-03;1.050e+00;6.775e-01;-2.892e-03;1.000e+01;8.335e-01;1.045e+00
0.402405000;1.050e+00;7.527e-01;-3.217e-03;7.172e-01;-3.065e-03;1.050e+00;6.774e-01;-2.895e-03;1.000e+01;8.335e-01;1.045e+00
0.409405000;1.050e+00;7.526e-01;-3.243e-03;7.171e-01;-3.090e-03;1.050e+00;6.774e-01;-2.919e-03;1.000e+01;8.335e-01;1.045e+00
0.410405000;1.050e+00;7.526e-01;-3.247e-03;7.171e-01;-3.093e-03;1.050e+00;6.773e-01;-2.922e-03;1.000e+01;8.335e-01;1.045e+00
0.413405000;1.050e+00;7.526e-01;-3.258e-03;7.170e-01;-3.104e-03;1.050e+00;6.773e-01;-2.932e-03;1.000e+01;8.335e-01;1.045e+00
0.414405000;1.050e+00;7.525e-01;-3.262e-03;7.170e-01;-3.108e-03;1.050e+00;6.773e-01;-2.936e-03;1.000e+01;8.335e-01;1.045e+00
0.417405000;1.050e+00;7.525e-01;-3.273e-03;7.170e-01;-3.119e-03;1.050e+00;6.773e-01;-2.946e-03;1.000e+01;8.335e-01;1.045e+00
0.418405000;1.050e+00;7.525e-01;-3.277e-03;7.170e-01;-3.122e-03;1.050e+00;6.772e-01;-2.949e-03;1.000e+01;8.335e-01;1.045e+00
0.425405000;1.050e+00;7.524e-01;-3.302e-03;7.169e-01;-3.146e-03;1.050e+00;6.772e-01;-2.972e-03;1.000e+01;8.335e-01;1.045e+00
0.426405000;1.050e+00;7.524e-01;-3.306e-03;7.169e-01;-3.149e-03;1.050e+00;6.771e-01;-2.975e-03;1.000e+01;8.335e-01;1.045e+00
0.428405000;1.050e+00;7.524e-01;-3.313e-03;7.168e-01;-3.157e-03;1.050e+00;6.771e-01;-2.982e-03;1.000e+01;8.335e-01;1.045e+00
0.429405000;1.050e+00;7.523e-01;-3.317e-03;7.168e-01;-3.160e-03;1.050e+00;6.771e-01;-2.985e-03;1.000e+01;8.335e-01;1.045e+00
0.445405000;1.050e+00;7.522e-01;-3.374e-03;7.166e-01;-3.215e-03;1.050e+00;6.769e-01;-3.037e-03;1.000e+01;8.335e-01;1.045e+00
0.463405000;1.050e+00;7.520e-01;-3.437e-03;7.165e-01;-3.274e-03;1.050e+00;6.768e-01;-3.093e-03;1.000e+01;8.335e-01;1.045e+00
0.464405000;1.050e+00;7.519e-01;-3.440e-03;7.165e-01;-3.278e-03;1.050e+00;6.767e-01;-3.096e-03;1.000e+01;8.335e-01;1.045e+00
0.472405000;1.050e+00;7.519e-01;-3.468e-03;7.164e-01;-3.304e-03;1.050e+00;6.767e-01;-3.121e-03;1.000e+01;8.335e-01;1.045e+00
0.473405000;1.050e+00;7.518e-01;-3.471e-03;7.164e-01;-3.307e-03;1.050e+00;6.767e-01;-3.124e-03;1.000e+01;8.335e-01;1.045e+00
0.474405000;1.050e+00;7.518e-01;-3.474e-03;7.164e-01;-3.310e-03;1.050e+00;6.767e-01;-3.127e-03;1.000e+01;8.335e-01;1.045e+00
0.475405000;1.050e+00;7.518e-01;-3.478e-03;7.163e-01;-3.314e-03;1.050e+00;6.766e-01;-3.130e-03;1.000e+01;8.335e-01;1.045e+00
0.482405000;1.050e+00;7.518e-01;-3.502e-03;7.163e-01;-3.337e-03;1.050e+00;6.766e-01;-3.152e-03;1.000e+01;8.335e-01;1.045e+00
0.483405000;1.050e+00;7.517e-01;-3.506e-03;7.163e-01;-3.340e-03;1.050e+00;6.766e-01;-3.155e-03;1.000e+01;8.335e-01;1.045e+00
0.485405000;1.050e+00;7.517e-01;-3.512e-03;7.163e-01;-3.347e-03;1.050e+00;6.766e-01;-3.161e-03;1.000e+01;8.335e-01;1.045e+00
0.486405000;1.050e+00;7.517e-01;-3.516e-03;7.163e-01;-3.350e-03;1.050e+00;6.765e-01;-3.164e-03;1.000e+01;8.335e-01;1.045e+00
0.497405000;1.050e+00;7.516e-01;-3.552e-03;7.162e-01;-3.385e-03;1.050e+00;6.765e-01;-3.197e-03;1.000e+01;8.335e-01;1.045e+00
0.498405000;1.050e+00;7.516e-01;-3.556e-03;7.162e-01;-3.388e-03;1.050e+00;6.764e-01;-3.200e-03;1.000e+01;8.335e-01;1.045e+00
0.504405000;1.050e+00;7.516e-01;-3.576e-03;7.161e-01;-3.407e-03;1.050e+00;6.764e-01;-3.218e-03;1.000e+01;8.335e-01;1.045e+00
0.505405000;1.050e+00;7.515e-01;-3.579e-03;7.161e-01;-3.410e-03;1.050e+00;6.764e-01;-3.221e-03;1.000e+01;8.335e-01;1.045e+00
0.511405000;1.050e+00;7.515e-01;-3.598e-03;7.160e-01;-3.428e-03;1.050e+00;6.763e-01;-3.238e-03;1.000e+01;8.335e-01;1.045e+00
0.514405000;1.050e+00;7.515e-01;-3.608e-03;7.160e-01;-3.438e-03;1.050e+00;6.763e-01;-3.247e-03;1.000e+01;8.335e-01;1.045e+00
0.515405000;1.049e+00;7.515e-01;-3.611e-03;7.160e-01;-3.441e-03;1.049e+00;6.763e-01;-3.250e-03;1.000e+01;8.335e-01;1.045e+00
