time;InternalNode1_BUS_Voltage;InternalNode1_BUS_ActivePower;InternalNode1_BUS_ReactivePower;InternalNode1_BUS_ActiveCurrent;InternalNode1_BUS_ReactiveCurrent;PV_Array_GEN_VoltageInjTerminal;PV_Array_GEN_ActiveCurrentInjTerminal;PV_Array_GEN_ReactiveCurrentInjTerminal;PV_Array_GEN_ActivePowerControlledPu;PV_Array_GEN_ReactivePowerControlledPu;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;PV_Array_GEN_ActivePowerSetpointPu;PV_Array_GEN_ReactivePowerSetpointPu
0.000000;1.000e+00;8.320e-01;-4.440e-01;8.320e-01;-4.440e-01;9.875e-01;8.559e-01;-3.958e-01;8.452e-01;-3.908e-01;1.000e+00;2.080e-03;-1.110e-03;8.453e-01;-3.906e-01
0.022028;1.000e+00;8.320e-01;-4.440e-01;8.320e-01;-4.440e-01;9.875e-01;8.559e-01;-3.958e-01;8.452e-01;-3.908e-01;1.000e+00;2.080e-03;-1.110e-03;8.453e-01;-3.906e-01
0.039028;1.000e+00;8.320e-01;-4.440e-01;8.320e-01;-4.440e-01;9.875e-01;8.563e-01;-3.958e-01;8.456e-01;-3.908e-01;1.000e+00;2.080e-03;-1.110e-03;8.453e-01;-3.906e-01
0.040028;1.000e+00;8.320e-01;-4.440e-01;8.320e-01;-4.440e-01;9.875e-01;8.559e-01;-3.958e-01;8.452e-01;-3.908e-01;1.000e+00;2.080e-03;-1.110e-03;8.453e-01;-3.906e-01
0.070028;1.000e+00;8.320e-01;-4.440e-01;8.320e-01;-4.440e-01;9.875e-01;8.559e-01;-3.958e-01;8.452e-01;-3.908e-01;1.000e+00;2.080e-03;-1.110e-03;8.453e-01;-3.906e-01
0.077028;1.000e+00;8.320e-01;-4.440e-01;8.320e-01;-4.440e-01;9.875e-01;8.563e-01;-3.958e-01;8.456e-01;-3.908e-01;1.000e+00;2.080e-03;-1.110e-03;8.453e-01;-3.906e-01
0.080028;1.000e+00;8.320e-01;-4.440e-01;8.320e-01;-4.440e-01;9.875e-01;8.559e-01;-3.958e-01;8.452e-01;-3.908e-01;1.000e+00;2.080e-03;-1.110e-03;8.453e-01;-3.906e-01
29.999994;1.000e+00;8.320e-01;-4.440e-01;8.320e-01;-4.440e-01;9.875e-01;8.559e-01;-3.958e-01;8.452e-01;-3.908e-01;1.000e+00;2.080e-03;-1.110e-03;8.453e-01;-3.906e-01
29.999995;-3.914e-07;1.471e-07;1.583e-07;8.874e-07;-1.044e-07;8.497e-01;3.333e+00;1.333e+01;2.830e+00;1.132e+01;-1.972e-07;-3.477e-07;-8.756e-09;8.453e-01;-3.906e-01
30.000000;-3.915e-07;6.931e-02;1.582e-07;8.523e-02;-1.044e-07;8.496e-01;2.211e+00;1.332e+01;1.790e+00;1.132e+01;-1.972e-07;-3.478e-07;-8.697e-09;8.453e-01;-3.906e-01
30.000002;-3.915e-07;6.932e-02;1.582e-07;8.523e-02;-1.043e-07;8.495e-01;2.210e+00;1.332e+01;1.790e+00;1.132e+01;-1.972e-07;-3.479e-07;-8.680e-09;8.453e-01;-3.906e-01
30.001085;-4.041e-07;7.249e-02;1.528e-07;8.804e-02;-9.662e-08;8.224e-01;2.134e+00;1.290e+01;1.678e+00;1.060e+01;-1.906e-07;-3.734e-07;3.757e-10;8.453e-01;-3.906e-01
30.001218;-4.056e-07;7.287e-02;1.523e-07;8.838e-02;-9.551e-08;8.191e-01;2.125e+00;1.285e+01;1.665e+00;1.052e+01;-1.895e-07;-3.762e-07;1.260e-09;8.453e-01;-3.906e-01
30.001617;-4.100e-07;7.399e-02;1.507e-07;8.936e-02;-9.219e-08;8.093e-01;2.098e+00;1.269e+01;1.627e+00;1.027e+01;-1.862e-07;-3.847e-07;3.913e-09;8.453e-01;-3.906e-01
30.002251;-4.167e-07;7.573e-02;1.484e-07;9.089e-02;-8.661e-08;7.940e-01;2.056e+00;1.245e+01;1.567e+00;9.886e+00;-1.804e-07;-3.976e-07;7.600e-09;8.453e-01;-3.906e-01
30.002488;-4.190e-07;7.637e-02;1.477e-07;9.145e-02;-8.436e-08;7.883e-01;2.041e+00;1.236e+01;1.546e+00;9.745e+00;-1.778e-07;-4.020e-07;8.677e-09;8.453e-01;-3.906e-01
30.002563;-4.198e-07;7.657e-02;1.475e-07;9.163e-02;-8.365e-08;7.866e-01;2.035e+00;1.234e+01;1.539e+00;9.702e+00;-1.770e-07;-4.035e-07;9.017e-09;8.453e-01;-3.906e-01
30.002803;-4.222e-07;7.720e-02;1.467e-07;9.218e-02;-8.137e-08;7.809e-01;2.020e+00;1.225e+01;1.518e+00;9.562e+00;-1.745e-07;-4.079e-07;1.011e-08;8.453e-01;-3.906e-01
