time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;InfiniteBus_BUS_NetworkFrequencyPu;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent;NetworkFrequencyPu
29.990614000;9.942e-01;4.168e-01;-4.540e-01;4.192e-01;-4.566e-01;9.942e-01;9.942e-01;1.042e-03;-1.135e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;-4.440e-01;4.187e-01;3.912e-01;5.000e+01
29.990702000;9.945e-01;4.172e-01;-4.548e-01;4.195e-01;-4.573e-01;9.945e-01;9.945e-01;1.043e-03;-1.137e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;-4.440e-01;4.186e-01;3.850e-01;5.000e+01
29.990790000;9.949e-01;4.172e-01;-4.560e-01;4.194e-01;-4.584e-01;9.948e-01;9.949e-01;1.043e-03;-1.140e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;-4.440e-01;4.185e-01;3.793e-01;5.000e+01
29.990878000;9.952e-01;4.176e-01;-4.568e-01;4.196e-01;-4.590e-01;9.952e-01;9.952e-01;1.044e-03;-1.142e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;-4.440e-01;4.184e-01;3.739e-01;5.000e+01
29.990966000;9.956e-01;4.176e-01;-4.580e-01;4.195e-01;-4.600e-01;9.955e-01;9.956e-01;1.044e-03;-1.145e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;-4.440e-01;4.183e-01;3.688e-01;5.000e+01
29.991054000;9.959e-01;4.180e-01;-4.588e-01;4.197e-01;-4.607e-01;9.959e-01;9.959e-01;1.045e-03;-1.147e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;-4.440e-01;4.182e-01;3.641e-01;5.000e+01
29.991142000;9.963e-01;4.180e-01;-4.596e-01;4.196e-01;-4.613e-01;9.962e-01;9.963e-01;1.045e-03;-1.149e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;-4.440e-01;4.181e-01;3.597e-01;5.000e+01
29.991230000;9.966e-01;4.180e-01;-4.604e-01;4.194e-01;-4.620e-01;9.966e-01;9.966e-01;1.045e-03;-1.151e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;-4.440e-01;4.180e-01;3.555e-01;5.000e+01
29.991318000;9.970e-01;4.184e-01;-4.612e-01;4.197e-01;-4.626e-01;9.970e-01;9.970e-01;1.046e-03;-1.153e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;-4.440e-01;4.179e-01;3.516e-01;5.000e+01
29.991406000;9.974e-01;4.184e-01;-4.616e-01;4.195e-01;-4.628e-01;9.974e-01;9.974e-01;1.046e-03;-1.154e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;-4.440e-01;4.178e-01;3.480e-01;5.000e+01
29.991494000;9.978e-01;4.188e-01;-4.624e-01;4.197e-01;-4.634e-01;9.977e-01;9.978e-01;1.047e-03;-1.156e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;-4.440e-01;4.177e-01;3.446e-01;5.000e+01
29.991582000;9.982e-01;4.188e-01;-4.632e-01;4.196e-01;-4.641e-01;9.981e-01;9.982e-01;1.047e-03;-1.158e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;-4.440e-01;4.176e-01;3.415e-01;5.000e+01
29.991670000;9.985e-01;4.192e-01;-4.636e-01;4.198e-01;-4.643e-01;9.985e-01;9.985e-01;1.048e-03;-1.159e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;-4.440e-01;4.175e-01;3.385e-01;5.000e+01
29.991758000;9.989e-01;4.192e-01;-4.644e-01;4.196e-01;-4.649e-01;9.989e-01;9.989e-01;1.048e-03;-1.161e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;-4.440e-01;4.174e-01;3.357e-01;5.000e+01
29.991846000;9.993e-01;4.192e-01;-4.648e-01;4.195e-01;-4.651e-01;9.993e-01;9.993e-01;1.048e-03;-1.162e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;-4.440e-01;4.173e-01;3.331e-01;5.000e+01
29.991934000;9.997e-01;4.196e-01;-4.652e-01;4.197e-01;-4.653e-01;9.997e-01;9.997e-01;1.049e-03;-1.163e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;-4.440e-01;4.172e-01;3.307e-01;5.000e+01
29.992022000;1.000e+00;4.196e-01;-4.660e-01;4.195e-01;-4.659e-01;1.000e+00;1.000e+00;1.049e-03;-1.165e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;-4.440e-01;4.171e-01;3.284e-01;5.000e+01
29.992110000;1.001e+00;4.200e-01;-4.664e-01;4.198e-01;-4.661e-01;1.001e+00;1.001e+00;1.050e-03;-1.166e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;-4.440e-01;4.170e-01;3.263e-01;5.000e+01
29.992286000;1.001e+00;4.200e-01;-4.672e-01;4.194e-01;-4.666e-01;1.001e+00;1.001e+00;1.050e-03;-1.168e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;-4.440e-01;4.168e-01;3.225e-01;5.000e+01
29.992374000;1.002e+00;4.204e-01;-4.676e-01;4.197e-01;-4.668e-01;1.002e+00;1.002e+00;1.051e-03;-1.169e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;-4.440e-01;4.168e-01;3.208e-01;5.000e+01
29.992462000;1.002e+00;4.204e-01;-4.680e-01;4.195e-01;-4.670e-01;1.002e+00;1.002e+00;1.051e-03;-1.170e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;-4.440e-01;4.167e-01;3.191e-01;5.000e+01
29.992550000;1.003e+00;4.208e-01;-4.684e-01;4.197e-01;-4.672e-01;1.003e+00;1.003e+00;1.052e-03;-1.171e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;-4.440e-01;4.166e-01;3.176e-01;5.000e+01
29.992638000;1.003e+00;4.208e-01;-4.688e-01;4.195e-01;-4.674e-01;1.003e+00;1.003e+00;1.052e-03;-1.172e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;-4.440e-01;4.165e-01;3.162e-01;5.000e+01
29.992814000;1.004e+00;4.212e-01;-4.692e-01;4.196e-01;-4.674e-01;1.004e+00;1.004e+00;1.053e-03;-1.173e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;-4.440e-01;4.164e-01;3.137e-01;5.000e+01
29.992972000;1.005e+00;4.216e-01;-4.700e-01;4.196e-01;-4.678e-01;1.005e+00;1.005e+00;1.054e-03;-1.175e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;-4.440e-01;4.163e-01;3.117e-01;5.000e+01
29.993131000;1.005e+00;4.216e-01;-4.704e-01;4.193e-01;-4.679e-01;1.005e+00;1.005e+00;1.054e-03;-1.176e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;-4.440e-01;4.162e-01;3.099e-01;5.000e+01
29.993289000;1.006e+00;4.220e-01;-4.712e-01;4.194e-01;-4.683e-01;1.006e+00;1.006e+00;1.055e-03;-1.178e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;-4.440e-01;4.161e-01;3.084e-01;5.000e+01
29.993447000;1.007e+00;4.224e-01;-4.716e-01;4.195e-01;-4.683e-01;1.007e+00;1.007e+00;1.056e-03;-1.179e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;-4.440e-01;4.160e-01;3.070e-01;5.000e+01
29.993606000;1.008e+00;4.224e-01;-4.720e-01;4.191e-01;-4.684e-01;1.008e+00;1.008e+00;1.056e-03;-1.180e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;-4.440e-01;4.159e-01;3.058e-01;5.000e+01
29.993764000;1.009e+00;4.228e-01;-4.724e-01;4.192e-01;-4.684e-01;1.009e+00;1.009e+00;1.057e-03;-1.181e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;-4.440e-01;4.158e-01;3.048e-01;5.000e+01
29.993923000;1.009e+00;4.232e-01;-4.728e-01;4.193e-01;-4.684e-01;1.009e+00;1.009e+00;1.058e-03;-1.182e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;-4.440e-01;4.157e-01;3.039e-01;5.000e+01
29.994081000;1.010e+00;4.232e-01;-4.732e-01;4.190e-01;-4.685e-01;1.010e+00;1.010e+00;1.058e-03;-1.183e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;-4.440e-01;4.156e-01;3.031e-01;5.000e+01
29.994239000;1.011e+00;4.236e-01;-4.736e-01;4.190e-01;-4.685e-01;1.011e+00;1.011e+00;1.059e-03;-1.184e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;-4.440e-01;4.155e-01;3.024e-01;5.000e+01
29.994398000;1.012e+00;4.240e-01;-4.740e-01;4.191e-01;-4.685e-01;1.012e+00;1.012e+00;1.060e-03;-1.185e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;-4.440e-01;4.154e-01;3.018e-01;5.000e+01
29.994556000;1.012e+00;4.240e-01;-4.744e-01;4.188e-01;-4.685e-01;1.012e+00;1.012e+00;1.060e-03;-1.186e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;-4.440e-01;4.153e-01;3.013e-01;5.000e+01
29.994714000;1.013e+00;4.244e-01;-4.748e-01;4.188e-01;-4.686e-01;1.013e+00;1.013e+00;1.061e-03;-1.187e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;-4.440e-01;4.153e-01;3.009e-01;5.000e+01
29.994873000;1.014e+00;4.244e-01;-4.752e-01;4.185e-01;-4.686e-01;1.014e+00;1.014e+00;1.061e-03;-1.188e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;-4.440e-01;4.152e-01;3.005e-01;5.000e+01
29.995031000;1.015e+00;4.248e-01;-4.756e-01;4.186e-01;-4.686e-01;1.015e+00;1.015e+00;1.062e-03;-1.189e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;-4.440e-01;4.151e-01;3.002e-01;5.000e+01
29.995190000;1.016e+00;4.252e-01;-4.756e-01;4.186e-01;-4.683e-01;1.016e+00;1.016e+00;1.063e-03;-1.189e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;-4.440e-01;4.150e-01;2.999e-01;5.000e+01
29.995348000;1.016e+00;4.252e-01;-4.760e-01;4.183e-01;-4.683e-01;1.016e+00;1.016e+00;1.063e-03;-1.190e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;-4.440e-01;4.149e-01;2.997e-01;5.000e+01
29.995665000;1.018e+00;4.256e-01;-4.768e-01;4.181e-01;-4.683e-01;1.018e+00;1.018e+00;1.064e-03;-1.192e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;-4.440e-01;4.147e-01;2.994e-01;5.000e+01
29.995950000;1.019e+00;4.260e-01;-4.776e-01;4.179e-01;-4.685e-01;1.019e+00;1.019e+00;1.065e-03;-1.194e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;-4.440e-01;4.145e-01;2.992e-01;5.000e+01
29.996235000;1.021e+00;4.264e-01;-4.780e-01;4.177e-01;-4.682e-01;1.021e+00;1.021e+00;1.066e-03;-1.195e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;-4.440e-01;4.143e-01;2.991e-01;5.000e+01
29.996520000;1.022e+00;4.268e-01;-4.788e-01;4.175e-01;-4.683e-01;1.022e+00;1.022e+00;1.067e-03;-1.197e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;-4.440e-01;4.141e-01;2.991e-01;5.000e+01
29.996805000;1.024e+00;4.272e-01;-4.792e-01;4.173e-01;-4.681e-01;1.024e+00;1.024e+00;1.068e-03;-1.198e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;-4.440e-01;4.138e-01;2.992e-01;5.000e+01
29.997090000;1.025e+00;4.276e-01;-4.800e-01;4.171e-01;-4.682e-01;1.025e+00;1.025e+00;1.069e-03;-1.200e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;-4.440e-01;4.136e-01;2.992e-01;5.000e+01
29.997375000;1.027e+00;4.280e-01;-4.804e-01;4.169e-01;-4.679e-01;1.027e+00;1.027e+00;1.070e-03;-1.201e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;-4.440e-01;4.133e-01;2.994e-01;5.000e+01
29.997660000;1.028e+00;4.284e-01;-4.812e-01;4.167e-01;-4.681e-01;1.028e+00;1.028e+00;1.071e-03;-1.203e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;-4.440e-01;4.131e-01;2.995e-01;5.000e+01
29.997946000;1.030e+00;4.288e-01;-4.816e-01;4.165e-01;-4.678e-01;1.029e+00;1.030e+00;1.072e-03;-1.204e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;-4.440e-01;4.128e-01;2.997e-01;5.000e+01
29.998231000;1.031e+00;4.292e-01;-4.824e-01;4.163e-01;-4.679e-01;1.031e+00;1.031e+00;1.073e-03;-1.206e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;-4.440e-01;4.125e-01;2.999e-01;5.000e+01
29.998516000;1.032e+00;4.296e-01;-4.828e-01;4.161e-01;-4.677e-01;1.032e+00;1.032e+00;1.074e-03;-1.207e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;-4.440e-01;4.122e-01;3.001e-01;5.000e+01
29.999086000;1.035e+00;4.304e-01;-4.844e-01;4.157e-01;-4.679e-01;1.035e+00;1.035e+00;1.076e-03;-1.211e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;-4.440e-01;4.116e-01;3.005e-01;5.000e+01
29.999656000;1.038e+00;4.308e-01;-4.856e-01;4.150e-01;-4.678e-01;1.038e+00;1.038e+00;1.077e-03;-1.214e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;-4.440e-01;4.110e-01;3.010e-01;5.000e+01
29.999799000;1.039e+00;4.312e-01;-4.860e-01;4.151e-01;-4.678e-01;1.039e+00;1.039e+00;1.078e-03;-1.215e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;-4.440e-01;4.108e-01;3.011e-01;5.000e+01
29.999907000;1.039e+00;4.312e-01;-4.860e-01;4.149e-01;-4.676e-01;1.039e+00;1.039e+00;1.078e-03;-1.215e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;-4.440e-01;4.107e-01;3.012e-01;5.000e+01
29.999982000;1.040e+00;4.312e-01;-4.864e-01;4.147e-01;-4.678e-01;1.040e+00;1.040e+00;1.078e-03;-1.216e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;-4.440e-01;4.106e-01;3.013e-01;5.000e+01
30.000002000;1.040e+00;4.312e-01;-4.864e-01;4.147e-01;-4.678e-01;1.040e+00;1.040e+00;1.078e-03;-1.216e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;-4.440e-01;4.106e-01;3.013e-01;5.000e+01
30.000010000;1.040e+00;4.316e-01;-4.864e-01;4.151e-01;-4.678e-01;1.040e+00;1.040e+00;1.079e-03;-1.216e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;-4.440e-01;4.106e-01;3.013e-01;5.000e+01
30.000058000;1.040e+00;4.316e-01;-4.864e-01;4.150e-01;-4.676e-01;1.040e+00;1.040e+00;1.079e-03;-1.216e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;-4.440e-01;4.105e-01;3.014e-01;5.000e+01
30.000122000;1.040e+00;4.316e-01;-4.868e-01;4.148e-01;-4.679e-01;1.040e+00;1.040e+00;1.079e-03;-1.217e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;-4.440e-01;4.105e-01;3.014e-01;5.000e+01
30.000250000;1.041e+00;4.316e-01;-4.868e-01;4.146e-01;-4.676e-01;1.041e+00;1.041e+00;1.079e-03;-1.217e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;-4.440e-01;4.103e-01;3.015e-01;5.000e+01
30.000506000;1.042e+00;4.320e-01;-4.876e-01;4.145e-01;-4.678e-01;1.042e+00;1.042e+00;1.080e-03;-1.219e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;-4.440e-01;4.100e-01;3.018e-01;5.000e+01
30.001018000;1.045e+00;4.324e-01;-4.888e-01;4.138e-01;-4.678e-01;1.045e+00;1.045e+00;1.081e-03;-1.222e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;-4.440e-01;4.094e-01;3.022e-01;5.000e+01
30.001530000;1.047e+00;4.332e-01;-4.900e-01;4.136e-01;-4.678e-01;1.047e+00;1.047e+00;1.083e-03;-1.225e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;-4.440e-01;4.088e-01;3.027e-01;5.000e+01
30.002042000;1.050e+00;4.336e-01;-4.916e-01;4.130e-01;-4.682e-01;1.050e+00;1.050e+00;1.084e-03;-1.229e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;-4.440e-01;4.082e-01;3.032e-01;5.000e+01
30.002554000;1.053e+00;4.340e-01;-4.928e-01;4.123e-01;-4.682e-01;1.053e+00;1.053e+00;1.085e-03;-1.232e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;-4.440e-01;4.075e-01;3.036e-01;5.000e+01
30.003066000;1.055e+00;4.348e-01;-4.940e-01;4.121e-01;-4.682e-01;1.055e+00;1.055e+00;1.087e-03;-1.235e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;-4.440e-01;4.069e-01;3.041e-01;5.000e+01
30.003578000;1.058e+00;4.352e-01;-4.956e-01;4.115e-01;-4.686e-01;1.058e+00;1.058e+00;1.088e-03;-1.239e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;-4.440e-01;4.063e-01;3.046e-01;5.000e+01
30.004090000;1.060e+00;4.356e-01;-4.968e-01;4.109e-01;-4.686e-01;1.060e+00;1.060e+00;1.089e-03;-1.242e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;-4.440e-01;4.056e-01;3.051e-01;5.000e+01
30.004602000;1.063e+00;4.360e-01;-4.984e-01;4.103e-01;-4.690e-01;1.063e+00;1.063e+00;1.090e-03;-1.246e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;-4.440e-01;4.050e-01;3.056e-01;5.000e+01
30.005114000;1.065e+00;4.364e-01;-4.996e-01;4.097e-01;-4.690e-01;1.065e+00;1.065e+00;1.091e-03;-1.249e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;-4.440e-01;4.043e-01;3.060e-01;5.000e+01
30.005626000;1.068e+00;4.368e-01;-5.012e-01;4.091e-01;-4.694e-01;1.068e+00;1.068e+00;1.092e-03;-1.253e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;-4.440e-01;4.037e-01;3.065e-01;5.000e+01
30.006138000;1.070e+00;4.372e-01;-5.024e-01;4.085e-01;-4.694e-01;1.070e+00;1.070e+00;1.093e-03;-1.256e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;-4.440e-01;4.030e-01;3.070e-01;5.000e+01
30.007162000;1.075e+00;4.380e-01;-5.056e-01;4.073e-01;-4.702e-01;1.075e+00;1.075e+00;1.095e-03;-1.264e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;-4.440e-01;4.017e-01;3.079e-01;5.000e+01
30.007674000;1.078e+00;4.384e-01;-5.068e-01;4.067e-01;-4.702e-01;1.078e+00;1.078e+00;1.096e-03;-1.267e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;-4.440e-01;4.011e-01;3.084e-01;5.000e+01
30.008186000;1.080e+00;4.388e-01;-5.084e-01;4.061e-01;-4.706e-01;1.080e+00;1.080e+00;1.097e-03;-1.271e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;-4.440e-01;4.004e-01;3.089e-01;5.000e+01
30.008698000;1.083e+00;4.392e-01;-5.100e-01;4.056e-01;-4.709e-01;1.083e+00;1.083e+00;1.098e-03;-1.275e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;-4.440e-01;3.997e-01;3.094e-01;5.000e+01
30.009210000;1.085e+00;4.396e-01;-5.116e-01;4.050e-01;-4.713e-01;1.085e+00;1.085e+00;1.099e-03;-1.279e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;-4.440e-01;3.991e-01;3.098e-01;5.000e+01
30.009722000;1.088e+00;4.400e-01;-5.128e-01;4.044e-01;-4.713e-01;1.088e+00;1.088e+00;1.100e-03;-1.282e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;-4.440e-01;3.984e-01;3.103e-01;5.000e+01
30.009850000;1.089e+00;4.400e-01;-5.132e-01;4.042e-01;-4.714e-01;1.089e+00;1.089e+00;1.100e-03;-1.283e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;-4.440e-01;3.983e-01;3.104e-01;5.000e+01
30.009914000;1.089e+00;4.400e-01;-5.136e-01;4.041e-01;-4.717e-01;1.089e+00;1.089e+00;1.100e-03;-1.284e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;-4.440e-01;3.982e-01;3.105e-01;5.000e+01
30.009994000;1.089e+00;4.400e-01;-5.136e-01;4.039e-01;-4.715e-01;1.089e+00;1.089e+00;1.100e-03;-1.284e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;-4.440e-01;3.981e-01;3.106e-01;5.000e+01
30.009994000;1.089e+00;4.400e-01;-5.140e-01;4.039e-01;-4.719e-01;1.089e+00;1.089e+00;1.100e-03;-1.285e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;-4.440e-01;3.981e-01;3.102e-01;5.000e+01
30.009994000;1.089e+00;4.400e-01;-5.140e-01;4.039e-01;-4.718e-01;1.089e+00;1.089e+00;1.100e-03;-1.285e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;-4.440e-01;3.981e-01;3.102e-01;5.000e+01
30.009996000;1.089e+00;4.400e-01;-5.140e-01;4.039e-01;-4.718e-01;1.089e+00;1.089e+00;1.100e-03;-1.285e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;-4.440e-01;3.981e-01;3.101e-01;5.000e+01
30.009997000;1.089e+00;4.400e-01;-5.140e-01;4.039e-01;-4.718e-01;1.089e+00;1.089e+00;1.100e-03;-1.285e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;-4.440e-01;3.981e-01;3.102e-01;5.000e+01
30.009998000;1.089e+00;4.400e-01;-5.136e-01;4.039e-01;-4.715e-01;1.089e+00;1.089e+00;1.100e-03;-1.284e-03;5.000e+01;1.000e+01;4.160e-01;-4.440e-01;-4.440e-01;3.981e-01;3.103e-01;5.000e+01
