Time (s);P PCC (pu);P lower (pu);P upper (pu)
3.218e-01;-9.141e-02;-1.436e-01;1.822e-01
3.234e-01;-9.117e-02;-1.440e-01;1.813e-01
3.251e-01;-9.091e-02;-1.443e-01;1.804e-01
3.268e-01;-9.063e-02;-1.447e-01;1.795e-01
3.284e-01;-9.034e-02;-1.449e-01;1.786e-01
3.301e-01;-9.003e-02;-1.452e-01;1.778e-01
3.318e-01;-8.970e-02;-1.455e-01;1.769e-01
3.334e-01;-8.935e-02;-1.457e-01;1.760e-01
3.351e-01;-8.899e-02;-1.459e-01;1.752e-01
3.368e-01;-8.861e-02;-1.460e-01;1.743e-01
3.384e-01;-8.822e-02;-1.462e-01;1.735e-01
3.401e-01;-8.781e-02;-1.463e-01;1.726e-01
3.418e-01;-8.739e-02;-1.464e-01;1.718e-01
3.434e-01;-8.695e-02;-1.465e-01;1.710e-01
3.451e-01;-8.649e-02;-1.465e-01;1.701e-01
3.468e-01;-8.603e-02;-1.466e-01;1.693e-01
3.484e-01;-8.554e-02;-1.466e-01;1.685e-01
3.501e-01;-8.505e-02;-1.466e-01;1.677e-01
3.518e-01;-8.454e-02;-1.465e-01;1.669e-01
3.535e-01;-8.402e-02;-1.465e-01;1.661e-01
3.551e-01;-8.348e-02;-1.464e-01;1.653e-01
3.568e-01;-8.294e-02;-1.463e-01;1.645e-01
3.585e-01;-8.238e-02;-1.462e-01;1.637e-01
3.601e-01;-8.181e-02;-1.460e-01;1.630e-01
3.618e-01;-8.122e-02;-1.459e-01;1.622e-01
3.635e-01;-8.063e-02;-1.457e-01;1.614e-01
3.651e-01;-8.002e-02;-1.455e-01;1.607e-01
3.668e-01;-7.941e-02;-1.452e-01;1.599e-01
3.685e-01;-7.878e-02;-1.450e-01;1.592e-01
3.701e-01;-7.815e-02;-1.447e-01;1.584e-01
3.718e-01;-7.750e-02;-1.444e-01;1.577e-01
3.735e-01;-7.684e-02;-1.441e-01;1.570e-01
3.751e-01;-7.618e-02;-1.438e-01;1.562e-01
3.768e-01;-7.551e-02;-1.435e-01;1.555e-01
3.785e-01;-7.482e-02;-1.431e-01;1.548e-01
3.801e-01;-7.413e-02;-1.427e-01;1.541e-01
3.818e-01;-7.343e-02;-1.423e-01;1.534e-01
3.835e-01;-7.272e-02;-1.419e-01;1.527e-01
3.851e-01;-7.201e-02;-1.415e-01;1.520e-01
3.868e-01;-7.129e-02;-1.410e-01;1.513e-01
3.885e-01;-7.056e-02;-1.406e-01;1.506e-01
3.901e-01;-6.982e-02;-1.401e-01;1.499e-01
3.918e-01;-6.908e-02;-1.396e-01;1.492e-01
3.935e-01;-6.833e-02;-1.391e-01;1.485e-01
3.951e-01;-6.757e-02;-1.386e-01;1.479e-01
3.968e-01;-6.681e-02;-1.380e-01;1.472e-01
3.985e-01;-6.604e-02;-1.375e-01;1.465e-01
4.001e-01;-6.527e-02;-1.369e-01;1.459e-01
4.018e-01;-6.449e-02;-1.363e-01;1.452e-01
4.035e-01;-6.371e-02;-1.357e-01;1.446e-01
4.051e-01;-6.292e-02;-1.351e-01;1.439e-01
4.068e-01;-6.213e-02;-1.345e-01;1.433e-01
4.085e-01;-6.134e-02;-1.338e-01;1.426e-01
4.101e-01;-6.054e-02;-1.332e-01;1.420e-01
4.118e-01;-5.973e-02;-1.325e-01;1.414e-01
4.135e-01;-5.893e-02;-1.318e-01;1.408e-01
4.151e-01;-5.812e-02;-1.311e-01;1.401e-01
4.168e-01;-5.731e-02;-1.304e-01;1.395e-01
4.185e-01;-5.649e-02;-1.297e-01;1.389e-01
4.201e-01;-5.568e-02;-1.290e-01;1.383e-01
4.218e-01;-5.486e-02;-1.282e-01;1.377e-01
4.235e-01;-5.404e-02;-1.275e-01;1.371e-01
4.251e-01;-5.321e-02;-1.267e-01;1.365e-01
4.268e-01;-5.239e-02;-1.259e-01;1.359e-01
4.285e-01;-5.156e-02;-1.252e-01;1.353e-01
4.301e-01;-5.073e-02;-1.244e-01;1.348e-01
4.318e-01;-4.991e-02;-1.236e-01;1.342e-01
4.335e-01;-4.908e-02;-1.227e-01;1.336e-01
4.351e-01;-4.825e-02;-1.219e-01;1.330e-01
4.368e-01;-4.742e-02;-1.211e-01;1.325e-01
4.385e-01;-4.659e-02;-1.203e-01;1.319e-01
4.401e-01;-4.576e-02;-1.194e-01;1.313e-01
4.418e-01;-4.493e-02;-1.186e-01;1.308e-01
4.435e-01;-4.410e-02;-1.177e-01;1.302e-01
4.451e-01;-4.327e-02;-1.168e-01;1.297e-01
4.468e-01;-4.244e-02;-1.159e-01;1.291e-01
4.485e-01;-4.162e-02;-1.151e-01;1.286e-01
4.502e-01;-4.079e-02;-1.142e-01;1.281e-01
4.518e-01;-3.997e-02;-1.133e-01;1.275e-01
4.535e-01;-3.915e-02;-1.124e-01;1.270e-01
4.552e-01;-3.833e-02;-1.115e-01;1.265e-01
4.568e-01;-3.751e-02;-1.105e-01;1.260e-01
4.585e-01;-3.669e-02;-1.096e-01;1.254e-01
4.602e-01;-3.588e-02;-1.087e-01;1.249e-01
4.618e-01;-3.506e-02;-1.078e-01;1.244e-01
4.635e-01;-3.425e-02;-1.068e-01;1.239e-01
4.652e-01;-3.345e-02;-1.059e-01;1.234e-01
4.668e-01;-3.264e-02;-1.049e-01;1.229e-01
4.685e-01;-3.184e-02;-1.040e-01;1.224e-01
4.702e-01;-3.104e-02;-1.030e-01;1.219e-01
4.718e-01;-3.025e-02;-1.021e-01;1.214e-01
4.735e-01;-2.946e-02;-1.011e-01;1.209e-01
4.752e-01;-2.867e-02;-1.002e-01;1.204e-01
4.768e-01;-2.789e-02;-9.919e-02;1.200e-01
4.785e-01;-2.711e-02;-9.823e-02;1.195e-01
4.802e-01;-2.633e-02;-9.725e-02;1.190e-01
4.818e-01;-2.556e-02;-9.628e-02;1.185e-01
4.835e-01;-2.479e-02;-9.531e-02;1.181e-01
4.852e-01;-2.403e-02;-9.433e-02;1.176e-01
4.868e-01;-2.327e-02;-9.335e-02;1.171e-01
4.885e-01;-2.252e-02;-9.237e-02;1.167e-01
4.902e-01;-2.177e-02;-9.139e-02;1.162e-01
4.918e-01;-2.102e-02;-9.041e-02;1.158e-01
4.935e-01;-2.028e-02;-8.943e-02;1.153e-01
4.952e-01;-1.955e-02;-8.845e-02;1.149e-01
4.968e-01;-1.882e-02;-8.747e-02;1.144e-01
4.985e-01;-1.809e-02;-8.648e-02;1.140e-01
5.002e-01;-1.737e-02;-8.550e-02;1.136e-01
5.018e-01;-1.666e-02;-8.452e-02;1.131e-01
5.035e-01;-1.595e-02;-8.354e-02;1.127e-01
5.052e-01;-1.525e-02;-8.256e-02;1.123e-01
5.068e-01;-1.455e-02;-8.158e-02;1.118e-01
5.085e-01;-1.386e-02;-8.060e-02;1.114e-01
5.102e-01;-1.318e-02;-7.963e-02;1.110e-01
5.118e-01;-1.250e-02;-7.865e-02;1.106e-01
5.135e-01;-1.183e-02;-7.768e-02;1.102e-01
5.152e-01;-1.116e-02;-7.671e-02;1.098e-01
5.168e-01;-1.050e-02;-7.574e-02;1.093e-01
5.185e-01;-9.847e-03;-7.477e-02;1.089e-01
5.202e-01;-9.199e-03;-7.381e-02;1.085e-01
5.218e-01;-8.558e-03;-7.285e-02;1.081e-01
5.235e-01;-7.923e-03;-7.189e-02;1.077e-01
5.252e-01;-7.295e-03;-7.093e-02;1.073e-01
5.268e-01;-6.673e-03;-6.998e-02;1.069e-01
5.285e-01;-6.058e-03;-6.903e-02;1.066e-01
5.302e-01;-5.450e-03;-6.809e-02;1.062e-01
5.318e-01;-4.848e-03;-6.714e-02;1.058e-01
5.335e-01;-4.254e-03;-6.621e-02;1.054e-01
5.352e-01;-3.666e-03;-6.527e-02;1.050e-01
5.368e-01;-3.085e-03;-6.434e-02;1.047e-01
5.385e-01;-2.511e-03;-6.342e-02;1.043e-01
5.402e-01;-1.944e-03;-6.250e-02;1.039e-01
5.418e-01;-1.385e-03;-6.158e-02;1.035e-01
5.435e-01;-8.320e-04;-6.067e-02;1.032e-01
5.452e-01;-2.864e-04;-5.977e-02;1.028e-01
5.468e-01;2.519e-04;-5.886e-02;1.024e-01
5.485e-01;7.832e-04;-5.797e-02;1.021e-01
5.502e-01;1.307e-03;-5.708e-02;1.017e-01
5.519e-01;1.824e-03;-5.619e-02;1.014e-01
5.535e-01;2.333e-03;-5.531e-02;1.010e-01
5.552e-01;2.835e-03;-5.444e-02;1.007e-01
5.569e-01;3.330e-03;-5.357e-02;1.003e-01
5.585e-01;3.818e-03;-5.271e-02;9.999e-02
5.602e-01;4.298e-03;-5.186e-02;9.964e-02
5.619e-01;4.771e-03;-5.101e-02;9.930e-02
5.635e-01;5.236e-03;-5.017e-02;9.897e-02
5.652e-01;5.694e-03;-4.933e-02;9.863e-02
5.669e-01;6.145e-03;-4.850e-02;9.830e-02
5.685e-01;6.588e-03;-4.768e-02;9.797e-02
5.702e-01;7.024e-03;-4.686e-02;9.764e-02
5.719e-01;7.452e-03;-4.605e-02;9.731e-02
5.735e-01;7.873e-03;-4.525e-02;9.699e-02
5.752e-01;8.287e-03;-4.445e-02;9.667e-02
5.769e-01;8.693e-03;-4.367e-02;9.635e-02
5.785e-01;9.091e-03;-4.289e-02;9.603e-02
5.802e-01;9.483e-03;-4.211e-02;9.572e-02
5.819e-01;9.867e-03;-4.135e-02;9.540e-02
5.835e-01;1.024e-02;-4.059e-02;9.509e-02
5.852e-01;1.061e-02;-3.984e-02;9.478e-02
5.869e-01;1.097e-02;-3.910e-02;9.448e-02
5.885e-01;1.133e-02;-3.836e-02;9.417e-02
5.902e-01;1.168e-02;-3.764e-02;9.387e-02
5.919e-01;1.201e-02;-3.692e-02;9.357e-02
5.935e-01;1.235e-02;-3.621e-02;9.327e-02
5.952e-01;1.267e-02;-3.551e-02;9.297e-02
5.969e-01;1.299e-02;-3.481e-02;9.268e-02
5.985e-01;1.330e-02;-3.413e-02;9.239e-02
6.002e-01;1.360e-02;-3.345e-02;9.210e-02
6.019e-01;1.390e-02;-3.333e-02;9.181e-02
6.035e-01;1.419e-02;-3.327e-02;9.152e-02
6.052e-01;1.447e-02;-3.323e-02;9.124e-02
6.069e-01;1.475e-02;-3.318e-02;9.096e-02
6.085e-01;1.501e-02;-3.314e-02;9.068e-02
6.102e-01;1.527e-02;-3.310e-02;9.040e-02
6.119e-01;1.553e-02;-3.307e-02;9.012e-02
6.135e-01;1.577e-02;-3.304e-02;8.985e-02
6.152e-01;1.601e-02;-3.301e-02;8.957e-02
6.169e-01;1.624e-02;-3.299e-02;8.930e-02
6.185e-01;1.647e-02;-3.297e-02;8.903e-02
6.202e-01;1.669e-02;-3.296e-02;8.876e-02
6.219e-01;1.690e-02;-3.294e-02;8.850e-02
6.235e-01;1.711e-02;-3.293e-02;8.824e-02
6.252e-01;1.731e-02;-3.293e-02;8.797e-02
6.269e-01;1.750e-02;-3.293e-02;8.771e-02
6.285e-01;1.768e-02;-3.293e-02;8.745e-02
6.302e-01;1.786e-02;-3.293e-02;8.720e-02
6.319e-01;1.803e-02;-3.294e-02;8.694e-02
6.335e-01;1.820e-02;-3.295e-02;8.669e-02
6.352e-01;1.836e-02;-3.296e-02;8.644e-02
6.369e-01;1.851e-02;-3.298e-02;8.619e-02
6.385e-01;1.866e-02;-3.300e-02;8.594e-02
6.402e-01;1.880e-02;-3.302e-02;8.569e-02
6.419e-01;1.893e-02;-3.304e-02;8.545e-02
6.435e-01;1.906e-02;-3.307e-02;8.521e-02
6.452e-01;1.918e-02;-3.310e-02;8.496e-02
6.469e-01;1.929e-02;-3.313e-02;8.472e-02
6.485e-01;1.940e-02;-3.317e-02;8.449e-02
6.502e-01;1.951e-02;-3.321e-02;8.425e-02
6.519e-01;1.960e-02;-3.325e-02;8.402e-02
6.536e-01;1.970e-02;-3.329e-02;8.378e-02
6.552e-01;1.978e-02;-3.334e-02;8.355e-02
6.569e-01;1.986e-02;-3.338e-02;8.332e-02
6.586e-01;1.993e-02;-3.343e-02;8.309e-02
6.602e-01;2.000e-02;-3.349e-02;8.286e-02
6.619e-01;2.007e-02;-3.354e-02;8.264e-02
6.636e-01;2.012e-02;-3.360e-02;8.242e-02
6.652e-01;2.018e-02;-3.366e-02;8.219e-02
6.669e-01;2.022e-02;-3.372e-02;8.197e-02
6.686e-01;2.026e-02;-3.378e-02;8.175e-02
6.702e-01;2.030e-02;-3.385e-02;8.153e-02
6.719e-01;2.033e-02;-3.391e-02;8.132e-02
6.736e-01;2.035e-02;-3.398e-02;8.110e-02
6.752e-01;2.037e-02;-3.405e-02;8.089e-02
6.769e-01;2.039e-02;-3.413e-02;8.068e-02
6.786e-01;2.040e-02;-3.420e-02;8.047e-02
6.802e-01;2.041e-02;-3.428e-02;8.026e-02
6.819e-01;2.041e-02;-3.436e-02;8.005e-02
6.836e-01;2.040e-02;-3.444e-02;7.984e-02
6.852e-01;2.039e-02;-3.452e-02;7.964e-02
6.869e-01;2.038e-02;-3.460e-02;7.944e-02
6.886e-01;2.036e-02;-3.468e-02;7.923e-02
6.902e-01;2.034e-02;-3.477e-02;7.903e-02
6.919e-01;2.031e-02;-3.486e-02;7.883e-02
6.936e-01;2.028e-02;-3.495e-02;7.880e-02
6.952e-01;2.024e-02;-3.504e-02;7.902e-02
6.969e-01;2.020e-02;-3.513e-02;7.924e-02
6.986e-01;2.016e-02;-3.522e-02;7.945e-02
7.002e-01;2.011e-02;-3.531e-02;7.964e-02
7.019e-01;2.006e-02;-3.541e-02;7.983e-02
7.036e-01;2.000e-02;-3.550e-02;8.002e-02
7.052e-01;1.994e-02;-3.560e-02;8.019e-02
7.069e-01;1.988e-02;-3.570e-02;8.035e-02
7.086e-01;1.981e-02;-3.580e-02;8.051e-02
7.102e-01;1.974e-02;-3.590e-02;8.065e-02
7.119e-01;1.966e-02;-3.600e-02;8.079e-02
7.136e-01;1.958e-02;-3.610e-02;8.092e-02
7.152e-01;1.950e-02;-3.621e-02;8.104e-02
7.169e-01;1.941e-02;-3.631e-02;8.116e-02
7.186e-01;1.932e-02;-3.642e-02;8.126e-02
7.202e-01;1.923e-02;-3.652e-02;8.136e-02
7.219e-01;1.913e-02;-3.663e-02;8.145e-02
7.236e-01;1.903e-02;-3.673e-02;8.153e-02
7.252e-01;1.893e-02;-3.684e-02;8.160e-02
7.269e-01;1.882e-02;-3.695e-02;8.167e-02
7.286e-01;1.872e-02;-3.706e-02;8.172e-02
7.302e-01;1.860e-02;-3.717e-02;8.177e-02
7.319e-01;1.849e-02;-3.728e-02;8.181e-02
7.336e-01;1.837e-02;-3.739e-02;8.185e-02
7.352e-01;1.825e-02;-3.750e-02;8.188e-02
7.369e-01;1.813e-02;-3.761e-02;8.189e-02
7.386e-01;1.800e-02;-3.772e-02;8.191e-02
7.402e-01;1.788e-02;-3.783e-02;8.191e-02
7.419e-01;1.774e-02;-3.795e-02;8.191e-02
7.436e-01;1.761e-02;-3.806e-02;8.190e-02
7.452e-01;1.748e-02;-3.817e-02;8.188e-02
7.469e-01;1.734e-02;-3.829e-02;8.185e-02
7.486e-01;1.720e-02;-3.840e-02;8.182e-02
7.503e-01;1.706e-02;-3.851e-02;8.178e-02
7.519e-01;1.691e-02;-3.863e-02;8.174e-02
7.536e-01;1.677e-02;-3.874e-02;8.169e-02
7.553e-01;1.662e-02;-3.885e-02;8.163e-02
7.569e-01;1.647e-02;-3.897e-02;8.156e-02
7.586e-01;1.632e-02;-3.908e-02;8.149e-02
7.603e-01;1.616e-02;-3.920e-02;8.141e-02
7.619e-01;1.601e-02;-3.931e-02;8.133e-02
7.636e-01;1.585e-02;-3.943e-02;8.124e-02
7.653e-01;1.569e-02;-3.954e-02;8.114e-02
7.669e-01;1.553e-02;-3.965e-02;8.104e-02
7.686e-01;1.537e-02;-3.977e-02;8.093e-02
7.703e-01;1.521e-02;-3.988e-02;8.082e-02
7.719e-01;1.504e-02;-3.999e-02;8.070e-02
7.736e-01;1.487e-02;-4.011e-02;8.057e-02
7.753e-01;1.471e-02;-4.022e-02;8.044e-02
7.769e-01;1.454e-02;-4.033e-02;8.030e-02
7.786e-01;1.437e-02;-4.045e-02;8.016e-02
7.803e-01;1.420e-02;-4.056e-02;8.001e-02
7.819e-01;1.403e-02;-4.067e-02;7.986e-02
7.836e-01;1.385e-02;-4.078e-02;7.970e-02
7.853e-01;1.368e-02;-4.089e-02;7.953e-02
7.869e-01;1.350e-02;-4.101e-02;7.936e-02
7.886e-01;1.333e-02;-4.112e-02;7.919e-02
7.903e-01;1.315e-02;-4.123e-02;7.901e-02
