Time (s);Ip PGU (pu);Ip lower (pu);Ip upper (pu);Ip upper_overdamped (pu);Ip lower_overdamped (pu);Ip upper_underdamped (pu);Ip lower_underdamped (pu)
4.335e-02;-3.615e-01;-6.690e-01;-6.667e-02;-6.667e-02;-6.526e-01;-1.047e-01;-6.690e-01
4.502e-02;-3.630e-01;-6.715e-01;-6.869e-02;-6.869e-02;-6.534e-01;-1.111e-01;-6.715e-01
4.668e-02;-3.646e-01;-6.739e-01;-7.081e-02;-7.081e-02;-6.542e-01;-1.174e-01;-6.739e-01
4.835e-02;-3.663e-01;-6.764e-01;-7.305e-02;-7.305e-02;-6.551e-01;-1.237e-01;-6.764e-01
5.002e-02;-3.680e-01;-6.788e-01;-7.539e-02;-7.539e-02;-6.560e-01;-1.299e-01;-6.788e-01
5.168e-02;-3.698e-01;-6.813e-01;-7.782e-02;-7.782e-02;-6.569e-01;-1.361e-01;-6.813e-01
5.335e-02;-3.717e-01;-6.837e-01;-8.034e-02;-8.034e-02;-6.579e-01;-1.423e-01;-6.837e-01
5.502e-02;-3.736e-01;-6.860e-01;-8.296e-02;-8.296e-02;-6.589e-01;-1.484e-01;-6.860e-01
5.669e-02;-3.756e-01;-6.884e-01;-8.566e-02;-8.566e-02;-6.600e-01;-1.544e-01;-6.884e-01
5.835e-02;-3.776e-01;-6.908e-01;-8.843e-02;-8.843e-02;-6.611e-01;-1.604e-01;-6.908e-01
6.002e-02;-3.797e-01;-6.931e-01;-9.128e-02;-9.128e-02;-6.622e-01;-1.663e-01;-6.931e-01
6.169e-02;-3.818e-01;-6.954e-01;-9.421e-02;-9.421e-02;-6.634e-01;-1.722e-01;-6.954e-01
6.335e-02;-3.840e-01;-6.977e-01;-9.720e-02;-9.720e-02;-6.646e-01;-1.781e-01;-6.977e-01
6.502e-02;-3.862e-01;-7.000e-01;-1.003e-01;-1.003e-01;-6.658e-01;-1.839e-01;-7.000e-01
6.669e-02;-3.884e-01;-7.022e-01;-1.034e-01;-1.034e-01;-6.670e-01;-1.896e-01;-7.022e-01
6.836e-02;-3.907e-01;-7.045e-01;-1.066e-01;-1.066e-01;-6.683e-01;-1.954e-01;-7.045e-01
7.002e-02;-3.930e-01;-7.067e-01;-1.098e-01;-1.098e-01;-6.696e-01;-2.010e-01;-7.067e-01
7.169e-02;-3.954e-01;-7.089e-01;-1.131e-01;-1.131e-01;-6.709e-01;-2.066e-01;-7.089e-01
7.336e-02;-3.978e-01;-7.111e-01;-1.164e-01;-1.164e-01;-6.722e-01;-2.122e-01;-7.111e-01
7.503e-02;-4.002e-01;-7.133e-01;-1.198e-01;-1.198e-01;-6.736e-01;-2.177e-01;-7.133e-01
7.669e-02;-4.026e-01;-7.154e-01;-1.232e-01;-1.232e-01;-6.750e-01;-2.232e-01;-7.154e-01
7.836e-02;-4.051e-01;-7.176e-01;-1.267e-01;-1.267e-01;-6.764e-01;-2.287e-01;-7.176e-01
8.003e-02;-4.076e-01;-7.197e-01;-1.302e-01;-1.302e-01;-6.778e-01;-2.341e-01;-7.197e-01
8.169e-02;-4.101e-01;-7.218e-01;-1.337e-01;-1.337e-01;-6.792e-01;-2.394e-01;-7.218e-01
8.336e-02;-4.127e-01;-7.239e-01;-1.373e-01;-1.373e-01;-6.806e-01;-2.447e-01;-7.239e-01
8.503e-02;-4.152e-01;-7.260e-01;-1.409e-01;-1.409e-01;-6.821e-01;-2.500e-01;-7.260e-01
8.670e-02;-4.178e-01;-7.280e-01;-1.445e-01;-1.445e-01;-6.835e-01;-2.552e-01;-7.280e-01
8.836e-02;-4.204e-01;-7.301e-01;-1.482e-01;-1.482e-01;-6.850e-01;-2.604e-01;-7.301e-01
9.003e-02;-4.230e-01;-7.321e-01;-1.519e-01;-1.519e-01;-6.865e-01;-2.656e-01;-7.321e-01
9.170e-02;-4.257e-01;-7.341e-01;-1.556e-01;-1.556e-01;-6.880e-01;-2.707e-01;-7.341e-01
9.336e-02;-4.283e-01;-7.361e-01;-1.593e-01;-1.593e-01;-6.895e-01;-2.757e-01;-7.361e-01
9.503e-02;-4.310e-01;-7.381e-01;-1.631e-01;-1.631e-01;-6.910e-01;-2.808e-01;-7.381e-01
9.670e-02;-4.337e-01;-7.440e-01;-1.669e-01;-1.669e-01;-6.925e-01;-2.857e-01;-7.440e-01
9.837e-02;-4.363e-01;-7.517e-01;-1.707e-01;-1.707e-01;-6.941e-01;-2.907e-01;-7.517e-01
1.000e-01;-4.390e-01;-7.594e-01;-1.745e-01;-1.745e-01;-6.956e-01;-2.956e-01;-7.594e-01
1.017e-01;-4.417e-01;-7.670e-01;-1.783e-01;-1.783e-01;-6.971e-01;-3.005e-01;-7.670e-01
1.034e-01;-4.444e-01;-7.746e-01;-1.821e-01;-1.821e-01;-6.987e-01;-3.053e-01;-7.746e-01
1.050e-01;-4.471e-01;-7.821e-01;-1.860e-01;-1.860e-01;-7.002e-01;-3.101e-01;-7.821e-01
1.067e-01;-4.499e-01;-7.895e-01;-1.898e-01;-1.898e-01;-7.018e-01;-3.148e-01;-7.895e-01
1.084e-01;-4.526e-01;-7.969e-01;-1.937e-01;-1.937e-01;-7.034e-01;-3.195e-01;-7.969e-01
1.100e-01;-4.553e-01;-8.042e-01;-1.975e-01;-1.975e-01;-7.049e-01;-3.242e-01;-8.042e-01
1.117e-01;-4.580e-01;-8.114e-01;-2.014e-01;-2.014e-01;-7.065e-01;-3.288e-01;-8.114e-01
1.134e-01;-4.608e-01;-8.185e-01;-2.053e-01;-2.053e-01;-7.081e-01;-3.334e-01;-8.185e-01
1.150e-01;-4.635e-01;-8.256e-01;-2.092e-01;-2.092e-01;-7.096e-01;-3.380e-01;-8.256e-01
1.167e-01;-4.662e-01;-8.326e-01;-2.130e-01;-2.130e-01;-7.112e-01;-3.425e-01;-8.326e-01
1.184e-01;-4.690e-01;-8.396e-01;-2.169e-01;-2.169e-01;-7.128e-01;-3.470e-01;-8.396e-01
1.200e-01;-4.717e-01;-8.464e-01;-2.208e-01;-2.208e-01;-7.144e-01;-3.515e-01;-8.464e-01
1.217e-01;-4.744e-01;-8.532e-01;-2.247e-01;-2.247e-01;-7.159e-01;-3.559e-01;-8.532e-01
1.234e-01;-4.771e-01;-8.599e-01;-2.286e-01;-2.286e-01;-7.175e-01;-3.603e-01;-8.599e-01
1.250e-01;-4.799e-01;-8.666e-01;-2.325e-01;-2.325e-01;-7.191e-01;-3.646e-01;-8.666e-01
1.267e-01;-4.826e-01;-8.731e-01;-2.363e-01;-2.363e-01;-7.207e-01;-3.689e-01;-8.731e-01
1.284e-01;-4.853e-01;-8.796e-01;-2.402e-01;-2.402e-01;-7.222e-01;-3.732e-01;-8.796e-01
1.300e-01;-4.880e-01;-8.860e-01;-2.441e-01;-2.441e-01;-7.238e-01;-3.774e-01;-8.860e-01
1.317e-01;-4.908e-01;-8.924e-01;-2.480e-01;-2.480e-01;-7.254e-01;-3.816e-01;-8.924e-01
1.334e-01;-4.935e-01;-8.986e-01;-2.518e-01;-2.518e-01;-7.269e-01;-3.858e-01;-8.986e-01
1.350e-01;-4.962e-01;-9.048e-01;-2.557e-01;-2.557e-01;-7.285e-01;-3.900e-01;-9.048e-01
1.367e-01;-4.989e-01;-9.109e-01;-2.595e-01;-2.595e-01;-7.301e-01;-3.941e-01;-9.109e-01
1.384e-01;-5.016e-01;-9.169e-01;-2.634e-01;-2.634e-01;-7.316e-01;-3.981e-01;-9.169e-01
1.400e-01;-5.042e-01;-9.228e-01;-2.672e-01;-2.672e-01;-7.332e-01;-4.022e-01;-9.228e-01
1.417e-01;-5.069e-01;-9.287e-01;-2.710e-01;-2.710e-01;-7.348e-01;-4.062e-01;-9.287e-01
1.434e-01;-5.096e-01;-9.345e-01;-2.748e-01;-2.748e-01;-7.363e-01;-4.102e-01;-9.345e-01
1.450e-01;-5.123e-01;-9.402e-01;-2.786e-01;-2.786e-01;-7.379e-01;-4.141e-01;-9.402e-01
1.467e-01;-5.149e-01;-9.458e-01;-2.824e-01;-2.824e-01;-7.394e-01;-4.180e-01;-9.458e-01
1.484e-01;-5.176e-01;-9.513e-01;-2.862e-01;-2.862e-01;-7.409e-01;-4.219e-01;-9.513e-01
1.501e-01;-5.202e-01;-9.568e-01;-2.900e-01;-2.900e-01;-7.425e-01;-4.258e-01;-9.568e-01
1.517e-01;-5.228e-01;-9.621e-01;-2.937e-01;-2.937e-01;-7.440e-01;-4.296e-01;-9.621e-01
1.534e-01;-5.255e-01;-9.674e-01;-2.975e-01;-2.975e-01;-7.455e-01;-4.334e-01;-9.674e-01
1.551e-01;-5.281e-01;-9.726e-01;-3.012e-01;-3.012e-01;-7.471e-01;-4.371e-01;-9.726e-01
1.567e-01;-5.307e-01;-9.778e-01;-3.049e-01;-3.049e-01;-7.486e-01;-4.409e-01;-9.778e-01
1.584e-01;-5.333e-01;-9.828e-01;-3.086e-01;-3.086e-01;-7.501e-01;-4.446e-01;-9.828e-01
1.601e-01;-5.359e-01;-9.878e-01;-3.123e-01;-3.123e-01;-7.516e-01;-4.482e-01;-9.878e-01
1.617e-01;-5.384e-01;-9.927e-01;-3.160e-01;-3.160e-01;-7.531e-01;-4.519e-01;-9.927e-01
1.634e-01;-5.410e-01;-9.975e-01;-3.197e-01;-3.197e-01;-7.546e-01;-4.555e-01;-9.975e-01
1.651e-01;-5.436e-01;-1.002e+00;-3.233e-01;-3.233e-01;-7.561e-01;-4.591e-01;-1.002e+00
1.667e-01;-5.461e-01;-1.007e+00;-3.269e-01;-3.269e-01;-7.576e-01;-4.626e-01;-1.007e+00
1.684e-01;-5.486e-01;-1.011e+00;-3.306e-01;-3.306e-01;-7.590e-01;-4.662e-01;-1.011e+00
1.701e-01;-5.512e-01;-1.016e+00;-3.342e-01;-3.342e-01;-7.605e-01;-4.697e-01;-1.016e+00
1.717e-01;-5.537e-01;-1.020e+00;-3.378e-01;-3.378e-01;-7.620e-01;-4.731e-01;-1.020e+00
1.734e-01;-5.562e-01;-1.025e+00;-3.413e-01;-3.413e-01;-7.635e-01;-4.766e-01;-1.025e+00
1.751e-01;-5.587e-01;-1.029e+00;-3.449e-01;-3.449e-01;-7.649e-01;-4.800e-01;-1.029e+00
1.767e-01;-5.612e-01;-1.033e+00;-3.484e-01;-3.484e-01;-7.664e-01;-4.834e-01;-1.033e+00
1.784e-01;-5.636e-01;-1.037e+00;-3.520e-01;-3.520e-01;-7.678e-01;-4.867e-01;-1.037e+00
1.801e-01;-5.661e-01;-1.041e+00;-3.555e-01;-3.555e-01;-7.692e-01;-4.901e-01;-1.041e+00
1.817e-01;-5.685e-01;-1.045e+00;-3.590e-01;-3.590e-01;-7.707e-01;-4.934e-01;-1.045e+00
1.834e-01;-5.710e-01;-1.049e+00;-3.624e-01;-3.624e-01;-7.721e-01;-4.967e-01;-1.049e+00
1.851e-01;-5.734e-01;-1.052e+00;-3.659e-01;-3.659e-01;-7.735e-01;-4.999e-01;-1.052e+00
1.867e-01;-5.758e-01;-1.056e+00;-3.694e-01;-3.694e-01;-7.749e-01;-5.031e-01;-1.056e+00
1.884e-01;-5.782e-01;-1.060e+00;-3.728e-01;-3.728e-01;-7.763e-01;-5.064e-01;-1.060e+00
1.901e-01;-5.806e-01;-1.063e+00;-3.762e-01;-3.762e-01;-7.777e-01;-5.095e-01;-1.063e+00
1.917e-01;-5.830e-01;-1.067e+00;-3.796e-01;-3.796e-01;-7.791e-01;-5.127e-01;-1.067e+00
1.934e-01;-5.853e-01;-1.070e+00;-3.830e-01;-3.830e-01;-7.805e-01;-5.158e-01;-1.070e+00
1.951e-01;-5.877e-01;-1.073e+00;-3.863e-01;-3.863e-01;-7.819e-01;-5.189e-01;-1.073e+00
1.967e-01;-5.900e-01;-1.076e+00;-3.897e-01;-3.897e-01;-7.832e-01;-5.220e-01;-1.076e+00
1.984e-01;-5.923e-01;-1.080e+00;-3.930e-01;-3.930e-01;-7.846e-01;-5.250e-01;-1.080e+00
2.001e-01;-5.946e-01;-1.083e+00;-3.963e-01;-3.963e-01;-7.860e-01;-5.281e-01;-1.083e+00
2.017e-01;-5.969e-01;-1.086e+00;-3.996e-01;-3.996e-01;-7.873e-01;-5.311e-01;-1.086e+00
2.034e-01;-5.992e-01;-1.088e+00;-4.028e-01;-4.028e-01;-7.887e-01;-5.340e-01;-1.088e+00
2.051e-01;-6.015e-01;-1.091e+00;-4.061e-01;-4.061e-01;-7.900e-01;-5.370e-01;-1.091e+00
2.067e-01;-6.038e-01;-1.094e+00;-4.093e-01;-4.093e-01;-7.913e-01;-5.399e-01;-1.094e+00
2.084e-01;-6.060e-01;-1.097e+00;-4.126e-01;-4.126e-01;-7.926e-01;-5.428e-01;-1.097e+00
2.101e-01;-6.083e-01;-1.099e+00;-4.158e-01;-4.158e-01;-7.940e-01;-5.457e-01;-1.099e+00
2.117e-01;-6.105e-01;-1.102e+00;-4.189e-01;-4.189e-01;-7.953e-01;-5.486e-01;-1.102e+00
2.134e-01;-6.127e-01;-1.104e+00;-4.221e-01;-4.221e-01;-7.966e-01;-5.514e-01;-1.104e+00
2.151e-01;-6.149e-01;-1.106e+00;-4.252e-01;-4.252e-01;-7.979e-01;-5.542e-01;-1.106e+00
2.167e-01;-6.171e-01;-1.109e+00;-4.284e-01;-4.284e-01;-7.991e-01;-5.570e-01;-1.109e+00
2.184e-01;-6.193e-01;-1.111e+00;-4.315e-01;-4.315e-01;-8.004e-01;-5.598e-01;-1.111e+00
2.201e-01;-6.214e-01;-1.113e+00;-4.346e-01;-4.346e-01;-8.017e-01;-5.625e-01;-1.113e+00
2.217e-01;-6.236e-01;-1.115e+00;-4.377e-01;-4.377e-01;-8.030e-01;-5.653e-01;-1.115e+00
2.234e-01;-6.257e-01;-1.117e+00;-4.407e-01;-4.407e-01;-8.042e-01;-5.680e-01;-1.117e+00
2.251e-01;-6.278e-01;-1.119e+00;-4.438e-01;-4.438e-01;-8.055e-01;-5.707e-01;-1.119e+00
2.267e-01;-6.300e-01;-1.121e+00;-4.468e-01;-4.468e-01;-8.067e-01;-5.733e-01;-1.121e+00
2.284e-01;-6.321e-01;-1.123e+00;-4.498e-01;-4.498e-01;-8.080e-01;-5.760e-01;-1.123e+00
2.301e-01;-6.342e-01;-1.125e+00;-4.528e-01;-4.528e-01;-8.092e-01;-5.786e-01;-1.125e+00
2.317e-01;-6.362e-01;-1.126e+00;-4.557e-01;-4.557e-01;-8.104e-01;-5.812e-01;-1.126e+00
2.334e-01;-6.383e-01;-1.128e+00;-4.587e-01;-4.587e-01;-8.116e-01;-5.838e-01;-1.128e+00
2.351e-01;-6.403e-01;-1.129e+00;-4.616e-01;-4.616e-01;-8.128e-01;-5.863e-01;-1.129e+00
2.367e-01;-6.424e-01;-1.131e+00;-4.645e-01;-4.645e-01;-8.140e-01;-5.888e-01;-1.131e+00
2.384e-01;-6.444e-01;-1.132e+00;-4.674e-01;-4.674e-01;-8.152e-01;-5.914e-01;-1.132e+00
2.401e-01;-6.464e-01;-1.133e+00;-4.703e-01;-4.703e-01;-8.164e-01;-5.939e-01;-1.133e+00
2.417e-01;-6.484e-01;-1.135e+00;-4.732e-01;-4.732e-01;-8.176e-01;-5.963e-01;-1.135e+00
2.434e-01;-6.504e-01;-1.136e+00;-4.760e-01;-4.760e-01;-8.188e-01;-5.988e-01;-1.136e+00
2.451e-01;-6.524e-01;-1.137e+00;-4.789e-01;-4.789e-01;-8.199e-01;-6.012e-01;-1.137e+00
2.467e-01;-6.544e-01;-1.138e+00;-4.817e-01;-4.817e-01;-8.211e-01;-6.036e-01;-1.138e+00
2.484e-01;-6.563e-01;-1.139e+00;-4.845e-01;-4.845e-01;-8.222e-01;-6.060e-01;-1.139e+00
2.501e-01;-6.583e-01;-1.140e+00;-4.872e-01;-4.872e-01;-8.234e-01;-6.084e-01;-1.140e+00
2.518e-01;-6.602e-01;-1.141e+00;-4.900e-01;-4.900e-01;-8.245e-01;-6.108e-01;-1.141e+00
2.534e-01;-6.621e-01;-1.142e+00;-4.927e-01;-4.927e-01;-8.257e-01;-6.131e-01;-1.142e+00
2.551e-01;-6.640e-01;-1.143e+00;-4.955e-01;-4.955e-01;-8.268e-01;-6.154e-01;-1.143e+00
2.568e-01;-6.659e-01;-1.143e+00;-4.982e-01;-4.982e-01;-8.279e-01;-6.177e-01;-1.143e+00
2.584e-01;-6.678e-01;-1.144e+00;-5.009e-01;-5.009e-01;-8.290e-01;-6.200e-01;-1.144e+00
2.601e-01;-6.697e-01;-1.145e+00;-5.035e-01;-5.035e-01;-8.301e-01;-6.223e-01;-1.145e+00
2.618e-01;-6.715e-01;-1.145e+00;-5.062e-01;-5.062e-01;-8.312e-01;-6.245e-01;-1.145e+00
2.634e-01;-6.734e-01;-1.146e+00;-5.088e-01;-5.088e-01;-8.323e-01;-6.268e-01;-1.146e+00
2.651e-01;-6.752e-01;-1.146e+00;-5.115e-01;-5.115e-01;-8.334e-01;-6.290e-01;-1.146e+00
2.668e-01;-6.771e-01;-1.147e+00;-5.141e-01;-5.141e-01;-8.345e-01;-6.312e-01;-1.147e+00
2.684e-01;-6.789e-01;-1.147e+00;-5.167e-01;-5.167e-01;-8.356e-01;-6.333e-01;-1.147e+00
2.701e-01;-6.807e-01;-1.147e+00;-5.192e-01;-5.192e-01;-8.366e-01;-6.355e-01;-1.147e+00
2.718e-01;-6.825e-01;-1.148e+00;-5.218e-01;-5.218e-01;-8.377e-01;-6.376e-01;-1.148e+00
2.734e-01;-6.843e-01;-1.148e+00;-5.243e-01;-5.243e-01;-8.387e-01;-6.398e-01;-1.148e+00
2.751e-01;-6.860e-01;-1.148e+00;-5.269e-01;-5.269e-01;-8.398e-01;-6.419e-01;-1.148e+00
2.768e-01;-6.878e-01;-1.148e+00;-5.294e-01;-5.294e-01;-8.408e-01;-6.440e-01;-1.148e+00
2.784e-01;-6.895e-01;-1.148e+00;-5.319e-01;-5.319e-01;-8.419e-01;-6.460e-01;-1.148e+00
2.801e-01;-6.913e-01;-1.148e+00;-5.344e-01;-5.344e-01;-8.429e-01;-6.481e-01;-1.148e+00
2.818e-01;-6.930e-01;-1.148e+00;-5.368e-01;-5.368e-01;-8.439e-01;-6.501e-01;-1.148e+00
2.834e-01;-6.947e-01;-1.148e+00;-5.393e-01;-5.393e-01;-8.449e-01;-6.521e-01;-1.148e+00
2.851e-01;-6.964e-01;-1.148e+00;-5.417e-01;-5.417e-01;-8.459e-01;-6.542e-01;-1.148e+00
2.868e-01;-6.981e-01;-1.148e+00;-5.441e-01;-5.441e-01;-8.469e-01;-6.561e-01;-1.148e+00
2.884e-01;-6.998e-01;-1.148e+00;-5.465e-01;-5.465e-01;-8.479e-01;-6.581e-01;-1.148e+00
2.901e-01;-7.014e-01;-1.147e+00;-5.489e-01;-5.489e-01;-8.489e-01;-6.601e-01;-1.147e+00
2.918e-01;-7.031e-01;-1.147e+00;-5.513e-01;-5.513e-01;-8.499e-01;-6.620e-01;-1.147e+00
2.934e-01;-7.048e-01;-1.147e+00;-5.536e-01;-5.536e-01;-8.509e-01;-6.640e-01;-1.147e+00
2.951e-01;-7.064e-01;-1.146e+00;-5.559e-01;-5.559e-01;-8.518e-01;-6.659e-01;-1.146e+00
2.968e-01;-7.080e-01;-1.146e+00;-5.583e-01;-5.583e-01;-8.528e-01;-6.678e-01;-1.146e+00
2.984e-01;-7.096e-01;-1.145e+00;-5.606e-01;-5.606e-01;-8.538e-01;-6.696e-01;-1.145e+00
3.001e-01;-7.112e-01;-1.145e+00;-5.629e-01;-5.629e-01;-8.547e-01;-6.715e-01;-1.145e+00
3.018e-01;-7.128e-01;-1.144e+00;-5.651e-01;-5.651e-01;-8.557e-01;-6.734e-01;-1.144e+00
3.034e-01;-7.144e-01;-1.144e+00;-5.674e-01;-5.674e-01;-8.566e-01;-6.752e-01;-1.144e+00
3.051e-01;-7.160e-01;-1.143e+00;-5.697e-01;-5.697e-01;-8.575e-01;-6.770e-01;-1.143e+00
3.068e-01;-7.176e-01;-1.143e+00;-5.719e-01;-5.719e-01;-8.585e-01;-6.788e-01;-1.143e+00
3.084e-01;-7.191e-01;-1.142e+00;-5.741e-01;-5.741e-01;-8.594e-01;-6.806e-01;-1.142e+00
3.101e-01;-7.207e-01;-1.141e+00;-5.763e-01;-5.763e-01;-8.603e-01;-6.824e-01;-1.141e+00
3.118e-01;-7.222e-01;-1.140e+00;-5.785e-01;-5.785e-01;-8.612e-01;-6.842e-01;-1.140e+00
3.134e-01;-7.237e-01;-1.140e+00;-5.807e-01;-5.807e-01;-8.621e-01;-6.859e-01;-1.140e+00
3.151e-01;-7.252e-01;-1.139e+00;-5.828e-01;-5.828e-01;-8.630e-01;-6.876e-01;-1.139e+00
3.168e-01;-7.267e-01;-1.138e+00;-5.850e-01;-5.850e-01;-8.639e-01;-6.894e-01;-1.138e+00
3.184e-01;-7.282e-01;-1.137e+00;-5.871e-01;-5.871e-01;-8.648e-01;-6.911e-01;-1.137e+00
3.201e-01;-7.297e-01;-1.136e+00;-5.892e-01;-5.892e-01;-8.657e-01;-6.928e-01;-1.136e+00
3.218e-01;-7.312e-01;-1.135e+00;-5.913e-01;-5.913e-01;-8.666e-01;-6.945e-01;-1.135e+00
3.234e-01;-7.327e-01;-1.135e+00;-5.934e-01;-5.934e-01;-8.674e-01;-6.961e-01;-1.135e+00
3.251e-01;-7.341e-01;-1.134e+00;-5.955e-01;-5.955e-01;-8.683e-01;-6.978e-01;-1.134e+00
3.268e-01;-7.356e-01;-1.133e+00;-5.976e-01;-5.976e-01;-8.691e-01;-6.994e-01;-1.133e+00
3.284e-01;-7.370e-01;-1.132e+00;-5.996e-01;-5.996e-01;-8.700e-01;-7.010e-01;-1.132e+00
3.301e-01;-7.384e-01;-1.131e+00;-6.017e-01;-6.017e-01;-8.708e-01;-7.027e-01;-1.131e+00
3.318e-01;-7.398e-01;-1.129e+00;-6.037e-01;-6.037e-01;-8.717e-01;-7.043e-01;-1.129e+00
3.334e-01;-7.413e-01;-1.128e+00;-6.057e-01;-6.057e-01;-8.725e-01;-7.058e-01;-1.128e+00
3.351e-01;-7.427e-01;-1.127e+00;-6.077e-01;-6.077e-01;-8.734e-01;-7.074e-01;-1.127e+00
3.368e-01;-7.440e-01;-1.126e+00;-6.097e-01;-6.097e-01;-8.742e-01;-7.090e-01;-1.126e+00
3.384e-01;-7.454e-01;-1.125e+00;-6.116e-01;-6.116e-01;-8.750e-01;-7.105e-01;-1.125e+00
3.401e-01;-7.468e-01;-1.125e+00;-6.136e-01;-6.136e-01;-8.758e-01;-7.121e-01;-1.125e+00
3.418e-01;-7.482e-01;-1.124e+00;-6.155e-01;-6.155e-01;-8.766e-01;-7.136e-01;-1.124e+00
3.434e-01;-7.495e-01;-1.123e+00;-6.175e-01;-6.175e-01;-8.774e-01;-7.151e-01;-1.123e+00
3.451e-01;-7.509e-01;-1.122e+00;-6.194e-01;-6.194e-01;-8.782e-01;-7.166e-01;-1.122e+00
3.468e-01;-7.522e-01;-1.122e+00;-6.213e-01;-6.213e-01;-8.790e-01;-7.181e-01;-1.122e+00
3.484e-01;-7.535e-01;-1.121e+00;-6.232e-01;-6.232e-01;-8.798e-01;-7.196e-01;-1.121e+00
3.501e-01;-7.548e-01;-1.120e+00;-6.250e-01;-6.250e-01;-8.806e-01;-7.210e-01;-1.120e+00
3.518e-01;-7.562e-01;-1.119e+00;-6.269e-01;-6.269e-01;-8.814e-01;-7.225e-01;-1.119e+00
3.535e-01;-7.575e-01;-1.118e+00;-6.288e-01;-6.288e-01;-8.822e-01;-7.239e-01;-1.118e+00
3.551e-01;-7.587e-01;-1.118e+00;-6.306e-01;-6.306e-01;-8.829e-01;-7.254e-01;-1.118e+00
3.568e-01;-7.600e-01;-1.117e+00;-6.324e-01;-6.324e-01;-8.837e-01;-7.268e-01;-1.117e+00
3.585e-01;-7.613e-01;-1.116e+00;-6.343e-01;-6.343e-01;-8.845e-01;-7.282e-01;-1.116e+00
3.601e-01;-7.626e-01;-1.115e+00;-6.361e-01;-6.361e-01;-8.852e-01;-7.296e-01;-1.115e+00
3.618e-01;-7.638e-01;-1.114e+00;-6.378e-01;-6.378e-01;-8.860e-01;-7.310e-01;-1.114e+00
3.635e-01;-7.651e-01;-1.113e+00;-6.396e-01;-6.396e-01;-8.867e-01;-7.323e-01;-1.113e+00
