time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactivePower;BusPDR_BUS_ReactiveCurrent;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Wind_Turbine_GEN_InjectedCurrent
0.0;1.0004631532099835;0.7950140950900053;0.7946963225624084;0.318375501349504;0.31822108802965243;9.999193779825761;0.750175653897351;0.46435684828429763;0.46440952097370697;0.7898685351803115;0.32997170751767463;1.0086126492004197;0.856061688761308
1e-06;1.0004621639274778;0.795013818336096;0.7946959512568669;0.31837557454628984;0.31822136309271765;9.999198919351757;0.7501757483130976;0.4643569201200366;0.46440986223509123;0.789868405738002;0.3299716444232222;1.008612601128467;0.8560621650133128
2e-06;1.0004610972416468;0.7950135216948846;0.7946955534926179;0.31837565342491003;0.3182216595913043;9.999204464017945;0.750175851706368;0.46435699601684205;0.46441022988859687;0.7898682696374641;0.32997157653986503;1.0086115465644154;0.8560626787756314
4e-06;1.0004602894356016;0.7950135564746489;0.7946952095224125;0.31837554916618527;0.31822168107782417;9.999210441876908;0.7501759664488861;0.464357074850127;0.4644106250040475;0.789868129715568;0.3299715036979201;1.0086114819930883;0.8560632320505349
8e-06;1.0004581150676328;0.7950127453358421;0.7946950308968111;0.31837456766233263;0.3182212501060422;9.99921686877404;0.7501760948248887;0.46435715510024494;0.46441104808010913;0.7898679891310955;0.32997142588406786;1.008611403288183;0.8560638254859575
1.6e-05;1.0004558535219081;0.795012674417127;0.7946955856326287;0.31837150339357756;0.31821875399763677;9.9992237409438;0.7501762383840107;0.46435723488230796;0.46441149923743164;0.7898678508566248;0.32997134315935395;1.0086103066909895;0.8560644583230769
3.2e-05;1.0004516246145385;0.7950126775899353;0.7946977026277585;0.3183666791654326;0.3182151138120131;9.999231031540361;0.7501763977593097;0.46435731229024324;0.4644119781449152;0.789867717351892;0.3299712555842202;1.0086071893063273;0.8560651286569136
6.4e-05;1.000446710576551;0.7950130080864396;0.7947006201575622;0.31835604150907015;0.31820587003525586;9.999238693404378;0.7501765732593108;0.464357385819452;0.4644124836910916;0.7898685900467929;0.3299711631860656;1.0086030494837772;0.856066756231977
0.000128;1.000436413212004;0.7950158396242297;0.7947102500364301;0.318334696864206;0.3181876262430036;9.99924667034875;0.7501767657732784;0.464357454462949;0.4644130140061671;0.7898704691030837;0.32997106586169184;1.0085938872793483;0.8560693371208548
0.000256;1.0004179984079775;0.7950235426613901;0.7947311420430841;0.3182954104893129;0.31815402012341987;9.999254908093567;0.7501769768775973;0.46435751762174826;0.46441356695757646;0.7898783539581247;0.3299709635290369;1.008575704164522;0.856077480464517
0.000512;1.0003838579214375;0.7950558979810479;0.7947891255111468;0.31822229183773626;0.3180915847171622;9.999263356782098;0.7501772085328311;0.4643575750586122;0.4644141406014399;0.7899112442922495;0.32997085642337115;1.008542501989058;0.8561087136141439
0.000768;1.0003510917566933;0.7951054085635825;0.7948631279367055;0.3181570393394091;0.3180365659882401;9.999271971144143;0.750177463217839;0.4643576269351142;0.464414733270335;0.7899641405934844;0.3299707449361443;1.0085092820164394;0.8561584192002111
0.001;1.0003218405739274;0.7951653966398745;0.794944776710309;0.31810411142935296;0.317992741894382;9.999280714601024;0.7501777438176946;0.4643576738013669;0.4644153433106852;0.7900290438681931;0.3299706292473101;1.0084810442990468;0.8562192116555691
0.001;1.0003198865646195;0.7951648630154488;0.7949441852854457;0.31810427176158707;0.3179933077795418;9.999289568583912;0.7501780529970192;0.4643577163450335;0.46441596864382884;0.7900289548489677;0.32997050935066;1.0084807875298432;0.8562200353311478
0.001001;1.0003178646991528;0.7951657303770258;0.7949450139625975;0.3181037755322012;0.3179932339333139;9.999298541796884;0.7501783929243414;0.4643577549732994;0.46441660662165457;0.790029873503964;0.32997038538408613;1.0084805092144202;0.8562217877221916
0.001002;1.0003157788742747;0.7951651530812643;0.7949444182965987;0.3181039541600233;0.31799385177153466;9.999307662707276;0.7501787652859947;0.46435778960694285;0.4644172544365168;0.7900297991440656;0.32997025781807665;1.0084802060747027;0.85622262155065
0.001004;1.0003136338275054;0.7951649353055789;0.7949442024373002;0.31810309838937395;0.31799345205051105;9.999316955633462;0.7501791710595784;0.46435781993588965;0.4644179095749042;0.7900307306956859;0.32997012741677717;1.0084798750095123;0.8562243814757479
0.001008;1.0003108359147628;0.7951652387447359;0.7949450045693791;0.3181024170568938;0.31799343256771556;9.999326422878022;0.7501796101818079;0.4643578458594534;0.4644185698430746;0.7900316668272089;0.3299699952920925;1.008478513949078;0.8562261436100892
0.001016;1.0003079897980616;0.7951679913143052;0.7949482781827825;0.31810146341151124;0.31799315419789964;9.999336042840294;0.7501800814344638;0.4643578677657505;0.4644192331367938;0.7900336061499266;0.32996986301386877;1.0084771219826745;0.8562288285811203
0.001032;1.000303562943203;0.795171545296895;0.7949536025441687;0.31809752650422385;0.3179903934898007;9.999345777503125;0.7501805826941066;0.4643578865958081;0.4644198973317006;0.7900385475943099;0.3299697325328745;1.0084746992723137;0.8562342794523007
0.001064;1.0002973044939725;0.7951799251753738;0.7949652106078453;0.31809171865707386;0.3179863423113292;9.999355580071885;0.7501811113875133;0.46435790368380764;0.46442056034756335;0.7900494905076004;0.3299696059893483;1.0084712469059;0.8562452629039532
