time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent
0.000000000;1.044e+00;8.333e-01;6.410e-08;7.979e-01;3.067e-08;1.044e+00;7.500e-01;1.465e-08;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.977e-01;-1.490e-02
29.999994000;1.044e+00;8.333e-01;-3.091e-08;7.979e-01;-2.378e-08;1.044e+00;7.500e-01;3.149e-09;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.977e-01;-1.490e-02
29.999994000;7.797e-05;-4.355e-06;-6.744e-04;-1.390e-08;-2.254e-08;7.802e-05;-3.970e-06;-6.070e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.977e-01;-1.490e-02
30.000058000;7.798e-05;-4.340e-06;-6.744e-04;3.468e-09;-7.666e-09;7.802e-05;-3.966e-06;-6.070e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.977e-01;-1.490e-02
30.000826000;7.797e-05;-4.344e-06;-6.744e-04;2.053e-08;8.553e-09;7.802e-05;-3.954e-06;-6.070e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.991e-01;-1.659e-02
30.001605000;7.800e-05;-4.390e-06;-6.733e-04;3.493e-08;2.154e-08;7.800e-05;-3.971e-06;-6.060e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02;8.029e-01;-2.287e-02
30.003314000;7.804e-05;-3.377e-06;-6.744e-04;4.515e-08;-5.041e-09;7.799e-05;-2.995e-06;-6.071e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02;8.186e-01;-6.166e-02
30.003983000;7.803e-05;-2.268e-06;-6.756e-04;5.046e-08;-9.831e-09;7.799e-05;-1.978e-06;-6.081e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02;8.252e-01;-8.482e-02
30.004432000;7.900e-05;-2.274e-06;-6.767e-04;4.917e-08;-2.251e-08;7.900e-05;-1.965e-06;-6.091e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02;8.281e-01;-1.025e-01
30.004675000;7.900e-05;-2.276e-06;-6.767e-04;4.973e-08;-2.625e-08;7.900e-05;-1.962e-06;-6.091e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02;8.288e-01;-1.128e-01
30.004906000;7.899e-05;-2.277e-06;-6.778e-04;5.071e-08;-2.941e-08;7.900e-05;-1.959e-06;-6.101e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02;8.289e-01;-1.229e-01
30.005360000;7.898e-05;-2.277e-06;-6.789e-04;5.427e-08;-3.298e-08;7.901e-05;-1.953e-06;-6.111e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02;8.272e-01;-1.439e-01
30.009685000;8.001e-05;-2.228e-06;-6.878e-04;-5.091e-09;2.906e-08;8.003e-05;-1.936e-06;-6.190e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02;8.010e-01;-3.298e-01
30.011970000;8.005e-05;-1.128e-06;-6.911e-04;-3.753e-08;3.843e-08;8.006e-05;-9.225e-07;-6.220e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.894e-01;-4.130e-01
30.012994000;8.005e-05;-1.125e-06;-6.922e-04;-3.874e-08;3.621e-08;8.007e-05;-9.208e-07;-6.230e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.845e-01;-4.473e-01
30.017090000;8.106e-05;2.227e-06;-6.967e-04;-3.333e-08;2.068e-08;8.107e-05;2.060e-06;-6.270e-04;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.675e-01;-5.682e-01
