time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent
0.000000000;1.044e+00;8.333e-01;-7.253e-08;7.979e-01;7.292e-09;1.044e+00;7.500e-01;2.040e-09;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.977e-01;-1.490e-02
29.999994000;1.044e+00;8.333e-01;-7.514e-08;7.979e-01;-4.858e-08;1.044e+00;7.500e-01;6.053e-08;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.977e-01;-1.490e-02
29.999994000;3.679e-01;2.319e-01;-6.161e-01;6.304e-01;-1.675e+00;3.679e-01;2.087e-01;-5.545e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.977e-01;-1.490e-02
30.000058000;3.678e-01;2.319e-01;-6.160e-01;6.305e-01;-1.675e+00;3.678e-01;2.087e-01;-5.544e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.977e-01;-1.490e-02
30.000250000;3.676e-01;2.318e-01;-6.158e-01;6.306e-01;-1.675e+00;3.676e-01;2.086e-01;-5.543e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.978e-01;-1.501e-02
30.000365000;3.675e-01;2.318e-01;-6.157e-01;6.308e-01;-1.676e+00;3.675e-01;2.086e-01;-5.542e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.979e-01;-1.513e-02
30.000826000;3.671e-01;2.319e-01;-6.154e-01;6.317e-01;-1.676e+00;3.671e-01;2.087e-01;-5.538e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.986e-01;-1.606e-02
30.001287000;3.669e-01;2.323e-01;-6.151e-01;6.330e-01;-1.676e+00;3.669e-01;2.090e-01;-5.536e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.999e-01;-1.764e-02
30.001504000;3.669e-01;2.325e-01;-6.150e-01;6.339e-01;-1.676e+00;3.669e-01;2.093e-01;-5.535e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;8.006e-01;-1.859e-02
30.001567000;3.668e-01;2.326e-01;-6.150e-01;6.341e-01;-1.676e+00;3.668e-01;2.094e-01;-5.535e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;8.009e-01;-1.890e-02
30.001631000;3.668e-01;2.327e-01;-6.150e-01;6.344e-01;-1.676e+00;3.668e-01;2.095e-01;-5.535e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;8.012e-01;-1.925e-02
30.001759000;3.669e-01;2.329e-01;-6.149e-01;6.350e-01;-1.676e+00;3.669e-01;2.096e-01;-5.534e-01;1.000e+01;8.335e-01;1.556e-02;1.556e-02;8.017e-01;-2.006e-02
