time;BusPDR_bus_terminal_V_re;BusPDR_bus_terminal_V_im;AuxLoad_Xfmr_transformer_terminal1_V_re;AuxLoad_Xfmr_transformer_terminal1_V_im;AuxLoad_Xfmr_transformer_terminal1_i_re;AuxLoad_Xfmr_transformer_terminal1_i_im;StepUp_Xfmr_transformer_terminal1_V_re;StepUp_Xfmr_transformer_terminal1_V_im;StepUp_Xfmr_transformer_terminal1_i_re;StepUp_Xfmr_transformer_terminal1_i_im;StepUp_Xfmr_transformer_tap_value;Wind_Turbine_WPP_wT4BCurrentSource_wT4Injector_genSystem_iECFrameRotation_ipCmdPu;Wind_Turbine_WPP_wT4BCurrentSource_wT4Injector_genSystem_iECFrameRotation_iqCmdPu;Wind_Turbine_WPP_UWPRefPu;Wind_Turbine_WPP_wPPControl2015_qControl_UWPPu;Wind_Turbine_WPP_wPPControl2015_qControl_QWPPu;Wind_Turbine_WPP_omegaRefPu;
0.064626;1.013260;0.253315;1.013260;0.253315;0.010450;-0.002322;1.013260;0.253315;-0.707095;-0.171839;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.064642;1.013260;0.253315;1.013260;0.253315;0.010450;-0.002322;1.013260;0.253315;-0.707095;-0.171839;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.064674;1.013260;0.253315;1.013260;0.253315;0.010450;-0.002322;1.013260;0.253315;-0.707095;-0.171839;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.064738;1.013260;0.253315;1.013260;0.253315;0.010450;-0.002322;1.013260;0.253315;-0.707095;-0.171839;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.064866;1.013260;0.253315;1.013260;0.253315;0.010450;-0.002322;1.013260;0.253315;-0.707095;-0.171839;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.065122;1.013260;0.253315;1.013260;0.253315;0.010450;-0.002322;1.013260;0.253315;-0.707095;-0.171839;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.065634;1.013260;0.253315;1.013260;0.253315;0.010450;-0.002322;1.013260;0.253315;-0.707095;-0.171839;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.066658;1.013260;0.253315;1.013260;0.253315;0.010450;-0.002322;1.013260;0.253315;-0.707095;-0.171839;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.068706;1.013260;0.253315;1.013260;0.253315;0.010450;-0.002322;1.013260;0.253315;-0.707095;-0.171839;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.072802;1.013260;0.253315;1.013260;0.253315;0.010450;-0.002322;1.013260;0.253315;-0.707095;-0.171839;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.080994;1.013260;0.253315;1.013260;0.253315;0.010450;-0.002322;1.013260;0.253315;-0.707095;-0.171839;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.090994;1.013260;0.253315;1.013260;0.253315;0.010450;-0.002322;1.013260;0.253315;-0.707095;-0.171839;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.100994;1.013260;0.253315;1.013260;0.253315;0.010450;-0.002322;1.013260;0.253315;-0.707095;-0.171839;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.110994;1.013260;0.253315;1.013260;0.253315;0.010450;-0.002322;1.013260;0.253315;-0.707095;-0.171839;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.120994;1.013260;0.253315;1.013260;0.253315;0.010450;-0.002322;1.013260;0.253315;-0.707095;-0.171839;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.130994;1.013260;0.253315;1.013260;0.253315;0.010450;-0.002322;1.013260;0.253315;-0.707095;-0.171839;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.140994;1.013260;0.253315;1.013260;0.253315;0.010450;-0.002322;1.013260;0.253315;-0.707095;-0.171839;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.150994;1.013260;0.253315;1.013260;0.253315;0.010450;-0.002322;1.013260;0.253315;-0.707095;-0.171839;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.160994;1.013260;0.253315;1.013260;0.253315;0.010450;-0.002322;1.013260;0.253315;-0.707095;-0.171839;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.170994;1.013260;0.253315;1.013260;0.253315;0.010450;-0.002322;1.013260;0.253315;-0.707095;-0.171839;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.180994;1.013260;0.253315;1.013260;0.253315;0.010450;-0.002322;1.013260;0.253315;-0.707095;-0.171839;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.190994;1.013260;0.253315;1.013260;0.253315;0.010450;-0.002322;1.013260;0.253315;-0.707095;-0.171839;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.200994;1.013260;0.253315;1.013260;0.253315;0.010450;-0.002322;1.013260;0.253315;-0.707095;-0.171839;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.210994;1.013260;0.253315;1.013260;0.253315;0.010450;-0.002322;1.013260;0.253315;-0.707095;-0.171839;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.220994;1.013260;0.253315;1.013260;0.253315;0.010450;-0.002322;1.013260;0.253315;-0.707095;-0.171839;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.230994;1.013260;0.253315;1.013260;0.253315;0.010450;-0.002322;1.013260;0.253315;-0.707095;-0.171839;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.240994;1.013260;0.253315;1.013260;0.253315;0.010450;-0.002322;1.013260;0.253315;-0.707095;-0.171839;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.250994;1.013260;0.253315;1.013260;0.253315;0.010450;-0.002322;1.013260;0.253315;-0.707095;-0.171839;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.260994;1.013260;0.253315;1.013260;0.253315;0.010450;-0.002322;1.013260;0.253315;-0.707095;-0.171839;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.270994;1.013260;0.253315;1.013260;0.253315;0.010450;-0.002322;1.013260;0.253315;-0.707095;-0.171839;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.280994;1.013260;0.253315;1.013260;0.253315;0.010450;-0.002322;1.013260;0.253315;-0.707095;-0.171839;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.290994;1.013260;0.253315;1.013260;0.253315;0.010450;-0.002322;1.013260;0.253315;-0.707095;-0.171839;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.300994;1.013260;0.253315;1.013260;0.253315;0.010450;-0.002322;1.013260;0.253315;-0.707095;-0.171839;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.310994;1.013260;0.253315;1.013260;0.253315;0.010450;-0.002322;1.013260;0.253315;-0.707095;-0.171839;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.320994;1.013260;0.253315;1.013260;0.253315;0.010450;-0.002322;1.013260;0.253315;-0.707095;-0.171839;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.330994;1.013260;0.253315;1.013260;0.253315;0.010450;-0.002322;1.013260;0.253315;-0.707095;-0.171839;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.340994;1.013260;0.253315;1.013260;0.253315;0.010450;-0.002322;1.013260;0.253315;-0.707095;-0.171839;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.350994;1.013260;0.253315;1.013260;0.253315;0.010450;-0.002322;1.013260;0.253315;-0.707095;-0.171839;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.360994;1.013260;0.253315;1.013260;0.253315;0.010450;-0.002322;1.013260;0.253315;-0.707095;-0.171839;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.370994;1.013260;0.253315;1.013260;0.253315;0.010450;-0.002322;1.013260;0.253315;-0.707095;-0.171839;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.380994;1.013260;0.253315;1.013260;0.253315;0.010450;-0.002322;1.013260;0.253315;-0.707095;-0.171839;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.390994;1.013260;0.253315;1.013260;0.253315;0.010450;-0.002322;1.013260;0.253315;-0.707095;-0.171839;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.400994;1.013260;0.253315;1.013260;0.253315;0.010450;-0.002322;1.013260;0.253315;-0.707095;-0.171839;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.410994;1.013260;0.253315;1.013260;0.253315;0.010450;-0.002322;1.013260;0.253315;-0.707095;-0.171839;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.420994;1.013260;0.253315;1.013260;0.253315;0.010450;-0.002322;1.013260;0.253315;-0.707095;-0.171839;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.430994;1.013260;0.253315;1.013260;0.253315;0.010450;-0.002322;1.013260;0.253315;-0.707095;-0.171839;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.440994;1.013260;0.253315;1.013260;0.253315;0.010450;-0.002322;1.013260;0.253315;-0.707095;-0.171839;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.450994;1.013260;0.253315;1.013260;0.253315;0.010450;-0.002322;1.013260;0.253315;-0.707095;-0.171839;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.460994;1.013260;0.253315;1.013260;0.253315;0.010450;-0.002322;1.013260;0.253315;-0.707095;-0.171839;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.470994;1.013260;0.253315;1.013260;0.253315;0.010450;-0.002322;1.013260;0.253315;-0.707095;-0.171839;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.480994;1.013260;0.253315;1.013260;0.253315;0.010450;-0.002322;1.013260;0.253315;-0.707095;-0.171839;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.490994;1.013260;0.253315;1.013260;0.253315;0.010450;-0.002322;1.013260;0.253315;-0.707095;-0.171839;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.500994;1.013260;0.253315;1.013260;0.253315;0.010450;-0.002322;1.013260;0.253315;-0.707095;-0.171839;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.510994;1.013260;0.253315;1.013260;0.253315;0.010450;-0.002322;1.013260;0.253315;-0.707095;-0.171839;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.520994;1.013260;0.253315;1.013260;0.253315;0.010450;-0.002322;1.013260;0.253315;-0.707095;-0.171839;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
0.530994;1.013260;0.253315;1.013260;0.253315;0.010450;-0.002322;1.013260;0.253315;-0.707095;-0.171839;10.000000;0.808265;-0.020609;1.044982;1.044982;0.021536;1.000000;
