time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactivePower;BusPDR_BUS_ReactiveCurrent;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Wind_Turbine_GEN_NetworkFrequencyPu;Wind_Turbine_GEN_InjectedCurrent;NetworkFrequencyPu
0.0;1.0445631305700356;0.8645349212388256;0.8277561650718475;0.00624280442544826;0.005982520291203651;9.99842233170316;0.8082893791252714;-0.021447037979493332;1.0450609269178037;1.04543458764295;1.0001613361751664;0.8085230816156115;0.9999327718849009
0.0;1.0445625894706656;0.8645488586165733;0.8277704462982696;0.006243521980936043;0.005983208731769635;9.998428936053688;0.8082892373842744;-0.021447038055497063;1.0450599762559318;1.0454336200540737;1.0001605931796018;0.8085228629259075;0.9999329425749071
1e-06;1.04456100365517;0.8646053079182714;0.8278262941657107;0.00624829148649799;0.005987782197079;9.998436047790287;0.8082890837975709;-0.02144703813612258;1.0450589534525938;1.045430579236723;1.0001597943560103;0.8085226269907562;0.9999331270045883
2e-06;1.0445580145001605;0.8646742036916998;0.8278952091625514;0.006252555201581307;0.005991879126180017;9.998443688184915;0.8082889166617904;-0.021447038220437236;1.0450578567508686;1.0454274623949107;1.0001589381133418;0.8085223723933538;0.9999333258284846
4e-06;1.0445543343961579;0.8648161154339709;0.8280346136990197;0.006263161637880981;0.006002052053764979;9.998451865791518;0.8082887339210606;-0.021446038307431737;1.0450566860270678;1.0454232666942092;1.0001580243724324;0.8085220708047501;0.9999335391008469
8e-06;1.044545962038481;0.8650967814994859;0.8283106152397673;0.006284415337629149;0.0060224452259208345;9.998460572849625;0.8082885328001453;-0.021444038396428;1.045055442142564;1.0454139890622114;1.0001570541254003;0.8085217198887872;0.999933766194406
1.6e-05;1.0445292117858747;0.8656557957682963;0.8288597881347533;0.006326893406452629;0.0060632071131398214;9.998469786792116;0.8082883095074261;-0.021441038487127754;1.0450541263543558;1.0453976271561223;1.0001560282216844;0.8085213172233119;0.9999340057682201
3.2e-05;1.0444963588864604;0.866759289134323;0.829943091951793;0.006409061055460872;0.006142064327977333;9.9984794753438;0.8082880593769803;-0.02143503857933101;1.0450527396965104;1.0453661802173875;1.0001549469886533;0.8085208078225996;0.999934256386451
6.4e-05;1.0444328763127388;0.868920012669239;0.832063142241486;0.006570262902460901;0.006296783747111732;9.998489598332364;0.8082877773912631;-0.02142203867270269;1.045051282227732;1.0453066491451255;1.0001538107620052;0.8085200843160049;0.9999345175313982
0.000128;1.0443090243951672;0.8730446463411331;0.8361123349401899;0.006875860150116564;0.006590169666851206;9.998500109469918;0.8082874587899131;-0.021396038766702867;1.0450497526980413;1.0451920358436777;1.0001526203863176;0.808518987136662;0.9999347900795704
0.000256;1.0440801368285078;0.8805783919684287;0.8435123143610257;0.007429302885955956;0.00712170988609396;9.998510960301601;0.8082870992940209;-0.02133903886062271;1.0450481489976298;1.0449803422255068;1.0001513773194552;0.8085170416049623;0.9999350762210704
0.000384;1.0438721605470422;0.8872290429361332;0.8500524382138;0.007905542302079627;0.007579367982918963;9.9985220992596;0.808286695246877;-0.021278038953660233;1.045046469015309;1.044787570018174;1.0001500835486696;0.8085149642099057;0.9999353792518599
0.00064;1.0435098426774085;0.8983504170723903;0.8610063085039175;0.00867091865020587;0.008315491292153053;9.998533467176546;0.8082862440464937;-0.021144039044927957;1.0450447113560108;1.0444507216862646;1.0001487417947408;0.8085109483369866;0.9999357036946372
0.000896;1.0432127691271948;0.9069733755930349;0.8695181559644267;0.009215996812905743;0.008840378460061445;9.998544997434564;0.8082857442360106;-0.02099803913347446;1.0450428754945031;1.0441708012306536;1.0001473560211036;0.8085066117571963;0.9999360556922079
0.001152;1.0429674931175414;0.9136027535173512;0.8760796320007667;0.009581665218887933;0.009193074800387372;9.99855662186232;0.8082851951853693;-0.020844039218427434;1.0450409616795977;1.0439378140426472;1.0001459319633925;0.8085020633166558;0.9999364428502099
0.001408;1.0427645132578691;0.9186608880534397;0.8811014317673945;0.009804057018563003;0.00940814489709232;9.998568278130818;0.8082855970816679;-0.020684039299097522;1.0450389708354022;1.0437417663450674;1.0001444775383141;0.8084983573170413;0.9999368735628158
0.001664;1.0425945232300051;0.9224846596654303;0.8849130637670609;0.009911800588515134;0.00951302697098002;9.998579912238323;0.8082859511933125;-0.020523039374882722;1.0450369042309235;1.043576665100882;1.0001430026068685;0.8084946232659239;0.9999373561645073
0.00192;1.04245124178483;0.9253461677780611;0.8877799438854054;0.00993105560479533;0.009532809828514456;9.998591472290292;0.8082862598139656;-0.020361039445053138;1.0450347636815631;1.043434518309655;1.000141517615243;0.8084908603995931;0.9999378979644052
0.002176;1.0423295862664363;0.9274570375346913;0.889908832061536;0.009882223189168222;0.009487076264508988;9.998602900085995;0.8082875256801696;-0.02020003950868358;1.045032552630654;1.0433123344802582;1.000140032027737;0.808488117421058;0.9999385048912217
0.002432;1.0422251554430617;0.9289839810320093;0.8914630591226305;0.009778840501268857;0.009388834714223358;9.998614128678543;0.8082877513487957;-0.02004203956478154;1.0450302766789707;1.043205121164382;1.00013855374591;0.8084844424229247;0.9999391819107876
