time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactivePower;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;InfiniteBus_BUS_NetworkFrequencyPu;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent;Wind_Turbine_GEN_InjectedCurrent;NetworkFrequencyPu
0.0;0.9895291102940151;0.4382115195407905;0.4428057989632235;-0.46667111425582253;-0.4716298775281189;0.9781512454135262;0.999798089099689;9.999422240532649;0.41671930715641714;-0.4352290011943143;-0.4352290264052982;0.4246843961520791;0.4434393326292612;0.6139869386837516;0.9999476710688148
0.0;0.9895289141373633;0.4382188999964077;0.4428132999179724;-0.4666728756006896;-0.4716316578751982;0.9781502147682721;0.9997988298497649;9.999421040618541;0.4167192684407779;-0.43522900128583275;-0.435229026582019;0.4246845667407656;0.44343933704723637;0.6139866993305936;0.9999478955797259
1e-06;0.9895279316697609;0.43825001657865686;0.44284514081148296;-0.4666756297872317;-0.47163480999354335;0.9781481043618927;0.9997996276248148;9.999419789885062;0.41671922669821837;-0.43522900138511944;-0.43522902677280706;0.42468474821748153;0.44343834049446806;0.6139857199095147;0.9999481345676585
2e-06;0.9895269918225913;0.43828830321841467;0.4428842113353071;-0.46667979147695005;-0.4716393577062959;0.9781469103429152;0.9998004852176479;9.999418516479166;0.41671918197582086;-0.43522900149330296;-0.4352290269786926;0.4246849394173593;0.44343734153781955;0.6139847218646615;0.9999483865367902
4e-06;0.9895262630731756;0.4383652546261271;0.44296226811209977;-0.4666890251603014;-0.47164892377407835;0.9781446307169099;0.9998014044869376;9.999417252569469;0.4167191343660145;-0.43522900161136036;-0.43522902720042744;0.4246851391538472;0.4434353386181742;0.6139829821882941;0.9999486489776633
8e-06;0.9895250280708393;0.4385196525160126;0.4431188284593734;-0.466707488438721;-0.4716680513576069;0.97814126535164;0.9998023863356705;9.999416035352052;0.41671908389482853;-0.43522900173985196;-0.4352290274387353;0.4246853462827617;0.4434313301334729;0.613979778062876;0.9999489182008134
1.6e-05;0.989521796836954;0.43882631019043045;0.44343017087468156;-0.46674292921433774;-0.47170528019670643;0.9781368158457663;0.9998034305787399;9.999414908527722;0.4167190306074281;-0.4352290018789985;-0.43522902769464994;0.4246855596202618;0.44342231427138173;0.6139729423549823;0.9999491902061808
3.2e-05;0.9895154767646717;0.43942921072068014;0.44404230478455425;-0.4668129431287683;-0.4717789133252878;0.9781272858620367;0.9998045356395937;9.999413925147461;0.4167189745354437;-0.43522900202884557;-0.43522902796960367;0.4246857781235129;0.4434052891326949;0.6139603085288922;0.9999494613214575
6.4e-05;0.9895038926584998;0.44059425809426345;0.44522495586613814;-0.4669516448188519;-0.47192446639392804;0.9781116809506335;0.9998056985311286;9.999413146915115;0.41671891574243236;-0.43522900218932237;-0.43522902826520393;0.4246860010079108;0.4433712530451992;0.6139353779080491;0.9999497276775123
0.000128;0.9894809876487467;0.442766471226315;0.4474306666878385;-0.4672197970702293;-0.4722062449962028;0.978082007453176;0.9998069150951865;9.999412639815617;0.4167188547552225;-0.4352290023604305;-0.43522902858273593;0.42468622747480284;0.4433022046902771;0.6138851542254807;0.999949984937299
0.000256;0.9894370045624409;0.4465543962149646;0.4512790940145521;-0.46771921989080784;-0.4727318400810724;0.9780252716246982;0.9998081802110749;9.99941246898832;0.41671879279926366;-0.4352290025425278;-0.43522902892274196;0.4246864564408625;0.44316414301424667;0.6137850940307983;0.9999502288119001
0.000384;0.9893947385529296;0.44968146110437235;0.45445910907038967;-0.46817727271077697;-0.4732148340370995;0.9779714794533757;0.9998094884792835;9.999412692497426;0.41671873143514127;-0.4352290027364426;-0.43522902928494417;0.42468668653534847;0.44302306714200185;0.613682865760794;0.9999504553696631
0.000512;0.989353861562377;0.45225538186481273;0.45707963962999026;-0.46859768399371954;-0.4736591455034307;0.9779196366500974;0.9998108351495613;9.999413360165995;0.4167186722868776;-0.43522900294343553;-0.43522902966844323;0.42468691612593223;0.4428799765772142;0.6135791926184914;0.9999506612890143
0.00064;0.9893139594750419;0.4543676860356624;0.45923331566869147;-0.4689876456765952;-0.47407223709231294;0.9778697482341698;0.9998122164091261;9.999414517010305;0.41671861728658105;-0.4352290031650684;-0.43522903007200564;0.42468814331309973;0.4427358715564211;0.6134754898810831;0.9999508444383597
0.000768;0.9892755209067459;0.45609910639652096;0.46100145596829517;-0.46934936812859274;-0.4744561050082092;0.9778218185889744;0.9998136295594693;9.99941620299389;0.4167185688426261;-0.43522900340291504;-0.435229030494155;0.4246893662122134;0.44259075300979306;0.6133710669790999;0.9999510040436329
0.000896;0.9892389320990782;0.45751423127605084;0.46244911885451195;-0.4696898887711525;-0.4748176744827416;0.9777758528315429;0.9998150734128152;9.999418453309294;0.4167185295353687;-0.4352290036581601;-0.43522903093309145;0.4246895834089675;0.44244362208233706;0.6132645117769127;0.9999511401519794
0.001024;0.9892035321213075;0.45866756665560293;0.4636316713747631;-0.470009954134654;-0.47515801487099707;0.9777308576349985;0.9998165482019108;9.99942130521028;0.4167185017692706;-0.43522900393139907;-0.4352290313867428;0.4246907940663389;0.442295479733201;0.613157932863042;0.9999512529863008
