;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactivePower;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;time;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;Wind_Turbine_GEN_InjectedCurrent;NetworkFrequencyPu
0;1.044444465676371;0.833333873391111;0.7978728412826172;-6.552244444506e-07;-6.273425404444876e-07;1.044982;0.0;10.0;0.808265;0.020609;1.044982;1.0;0.8085276996528937;1.0
1;1.044444465676371;0.833333873391111;0.7978728412826172;-6.552244444506e-07;-6.273425404444876e-07;1.044982;1e-06;10.0;0.808265;0.020609;1.044982;1.0;0.8085276996528937;1.0
2;1.044444465676371;0.833333873391111;0.7978728412826172;-6.552244444506e-07;-6.273425404444876e-07;1.044982;2e-06;10.0;0.808265;0.020609;1.044982;1.0;0.8085276996528937;1.0
3;1.044444465676371;0.833333873391111;0.7978728412826172;-6.552244444506e-07;-6.273425404444876e-07;1.044982;4e-06;10.0;0.808265;0.020609;1.044982;1.0;0.8085276996528937;1.0
4;1.044444465676371;0.833333873391111;0.7978728412826172;-6.552244444506e-07;-6.273425404444876e-07;1.044982;8e-06;10.0;0.808265;0.020609;1.044982;1.0;0.8085276996528937;1.0
5;1.044444465676371;0.833333873391111;0.7978728412826172;-6.552244444506e-07;-6.273425404444876e-07;1.044982;1.6e-05;10.0;0.808265;0.020609;1.044982;1.0;0.8085276996528937;1.0
6;1.044444465676371;0.833333873391111;0.7978728412826172;-6.552244444506e-07;-6.273425404444876e-07;1.044982;3.2e-05;10.0;0.808265;0.020609;1.044982;1.0;0.8085276996528937;1.0
7;1.044444465676371;0.833333873391111;0.7978728412826172;-6.552244444506e-07;-6.273425404444876e-07;1.044982;6.4e-05;10.0;0.808265;0.020609;1.044982;1.0;0.8085276996528937;1.0
8;1.044444465676371;0.833333873391111;0.7978728412826172;-6.552244444506e-07;-6.273425404444876e-07;1.044982;0.000128;10.0;0.808265;0.020609;1.044982;1.0;0.8085276996528937;1.0
9;1.044444465676371;0.833333873391111;0.7978728412826172;-6.552244444506e-07;-6.273425404444876e-07;1.044982;0.000192;10.0;0.808265;0.020609;1.044982;1.0;0.8085276996528937;1.0
10;1.044444465676371;0.833333873391111;0.7978728412826172;-6.552244444506e-07;-6.273425404444876e-07;1.044982;0.000256;10.0;0.808265;0.020609;1.044982;1.0;0.8085276996528937;1.0
11;1.044444465676371;0.833333873391111;0.7978728412826172;-6.552244444506e-07;-6.273425404444876e-07;1.044982;0.00032;10.0;0.808265;0.020609;1.044982;1.0;0.8085276996528937;1.0
12;1.044444465676371;0.833333873391111;0.7978728412826172;-6.552244444506e-07;-6.273425404444876e-07;1.044982;0.000384;10.0;0.808265;0.020609;1.044982;1.0;0.8085276996528937;1.0
13;1.044444465676371;0.833333873391111;0.7978728412826172;-6.552244444506e-07;-6.273425404444876e-07;1.044982;0.000448;10.0;0.808265;0.020609;1.044982;1.0;0.8085276996528937;1.0
