time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_UPuInjTerminal;Wind_Turbine_GEN_IpInjTerminal;Wind_Turbine_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu
0.000000000;1.000e+00;8.332e-01;-1.342e-09;8.332e-01;-1.483e-09;1.000e+00;8.332e-01;2.774e-03;1.000e+00;3.333e-02;1.959e-09;1.000e+01;8.335e-01;2.777e-03
29.999994000;1.000e+00;8.332e-01;2.005e-09;8.332e-01;3.480e-09;1.000e+00;8.332e-01;2.774e-03;1.000e+00;3.333e-02;-3.125e-09;1.000e+01;8.335e-01;2.777e-03
29.999994000;3.647e-01;2.348e-01;-6.916e-01;6.436e-01;-1.896e+00;3.651e-01;8.332e-01;7.601e-03;3.647e-01;9.390e-03;-2.767e-02;1.000e+01;8.335e-01;2.777e-03
30.000058000;3.647e-01;2.348e-01;-6.916e-01;6.436e-01;-1.896e+00;3.651e-01;8.332e-01;7.533e-03;3.647e-01;9.390e-03;-2.767e-02;1.000e+01;8.335e-01;2.777e-03
30.000378000;3.647e-01;2.348e-01;-6.916e-01;6.438e-01;-1.896e+00;3.650e-01;8.334e-01;7.328e-03;3.647e-01;9.392e-03;-2.766e-02;1.000e+01;8.335e-01;2.777e-03
30.000506000;3.647e-01;2.349e-01;-6.916e-01;6.440e-01;-1.896e+00;3.650e-01;8.336e-01;7.328e-03;3.647e-01;9.394e-03;-2.766e-02;1.000e+01;8.335e-01;2.777e-03
30.001268000;3.649e-01;2.356e-01;-6.917e-01;6.457e-01;-1.896e+00;3.653e-01;8.354e-01;9.377e-03;3.649e-01;9.424e-03;-2.767e-02;1.000e+01;8.335e-01;2.777e-03
30.009532000;3.906e-01;2.688e-01;-7.078e-01;6.883e-01;-1.812e+00;3.918e-01;8.894e-01;2.261e-01;3.906e-01;1.075e-02;-2.831e-02;1.000e+01;8.335e-01;2.777e-03
30.009723000;3.914e-01;2.692e-01;-7.084e-01;6.878e-01;-1.810e+00;3.927e-01;8.892e-01;2.328e-01;3.914e-01;1.077e-02;-2.834e-02;1.000e+01;8.335e-01;2.777e-03
30.011317000;3.986e-01;2.708e-01;-7.137e-01;6.793e-01;-1.790e+00;4.001e-01;8.841e-01;2.898e-01;3.986e-01;1.083e-02;-2.855e-02;1.000e+01;8.335e-01;2.777e-03
30.011755000;4.007e-01;2.707e-01;-7.153e-01;6.755e-01;-1.785e+00;4.023e-01;8.812e-01;3.057e-01;4.007e-01;1.083e-02;-2.861e-02;1.000e+01;8.335e-01;2.777e-03
