time;InternalNode1_BUS_Voltage;InternalNode1_BUS_ActivePower;InternalNode1_BUS_ReactivePower;InternalNode1_BUS_ActiveCurrent;InternalNode1_BUS_ReactiveCurrent;Wind_Turbine_GEN_UPuInjTerminal;Wind_Turbine_GEN_IpInjTerminal;Wind_Turbine_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu
0.000000000;1.000e+00;8.332e-01;-1.032e-09;8.332e-01;-5.795e-09;1.000e+00;8.332e-01;2.774e-03;1.000e+00;3.333e-02;3.974e-09;8.335e-01;2.777e-03
0.000001000;1.000e+00;8.332e-01;-9.833e-10;8.332e-01;-5.787e-09;1.000e+00;8.332e-01;2.774e-03;1.000e+00;3.333e-02;3.962e-09;8.335e-01;2.777e-03
29.999994000;1.000e+00;8.332e-01;-1.091e-09;8.332e-01;-2.413e-09;1.000e+00;8.332e-01;2.774e-03;1.000e+00;3.333e-02;2.137e-09;8.335e-01;2.777e-03
29.999994000;3.997e-06;-3.420e-10;-9.074e-10;8.054e-09;-2.252e-09;3.360e-03;8.930e-02;8.260e-01;4.002e-06;-5.861e-09;1.937e-09;8.335e-01;2.777e-03
30.000250000;3.998e-06;9.186e-11;4.627e-10;7.433e-09;-1.520e-09;3.360e-03;8.930e-02;8.260e-01;4.001e-06;-4.593e-09;-2.927e-10;8.335e-01;2.777e-03
30.000365000;3.998e-06;1.805e-10;5.592e-10;7.433e-09;-1.495e-09;3.361e-03;8.927e-02;8.257e-01;4.001e-06;-4.360e-09;-5.126e-10;8.335e-01;2.777e-03
30.000480000;3.998e-06;2.816e-10;6.414e-10;7.441e-09;-1.473e-09;3.362e-03;8.924e-02;8.255e-01;4.000e-06;-4.118e-09;-7.195e-10;8.335e-01;2.777e-03
30.000512000;3.998e-06;3.938e-10;7.109e-10;7.452e-09;-1.452e-09;3.362e-03;8.924e-02;8.329e-01;4.000e-06;-3.868e-09;-9.111e-10;8.335e-01;2.777e-03
30.000576000;3.999e-06;1.339e-09;9.527e-10;7.118e-09;-1.082e-09;3.362e-03;8.924e-02;8.329e-01;4.000e-06;-2.251e-09;-1.683e-09;8.335e-01;2.777e-03
30.000640000;3.999e-06;1.467e-09;9.671e-10;6.963e-09;-9.828e-10;3.363e-03;8.922e-02;8.327e-01;4.000e-06;-2.095e-09;-1.707e-09;8.335e-01;2.777e-03
30.000704000;3.999e-06;1.585e-09;9.766e-10;6.776e-09;-8.723e-10;3.364e-03;8.919e-02;8.324e-01;4.000e-06;-1.971e-09;-1.713e-09;8.335e-01;2.777e-03
30.000768000;3.999e-06;1.691e-09;9.819e-10;6.560e-09;-7.506e-10;3.365e-03;8.916e-02;8.322e-01;4.000e-06;-1.877e-09;-1.702e-09;8.335e-01;2.777e-03
30.000832000;3.999e-06;1.783e-09;9.837e-10;6.317e-09;-6.190e-10;3.366e-03;8.914e-02;8.319e-01;4.000e-06;-1.814e-09;-1.676e-09;8.335e-01;2.777e-03
30.000896000;3.999e-06;1.861e-09;9.823e-10;6.051e-09;-4.794e-10;3.366e-03;8.914e-02;8.319e-01;4.000e-06;-1.777e-09;-1.637e-09;8.335e-01;2.777e-03
30.000960000;4.000e-06;1.927e-09;9.770e-10;5.767e-09;-3.350e-10;3.367e-03;8.911e-02;8.317e-01;4.000e-06;-1.761e-09;-1.589e-09;8.335e-01;2.777e-03
30.001024000;4.000e-06;1.983e-09;9.671e-10;5.470e-09;-1.897e-10;3.369e-03;8.905e-02;8.312e-01;4.000e-06;-1.762e-09;-1.535e-09;8.335e-01;2.777e-03
30.001088000;4.000e-06;2.029e-09;9.525e-10;5.164e-09;-4.730e-11;3.370e-03;8.903e-02;8.309e-01;4.000e-06;-1.775e-09;-1.481e-09;8.335e-01;2.777e-03
30.001152000;4.000e-06;2.069e-09;9.337e-10;4.851e-09;8.867e-11;3.371e-03;8.900e-02;8.307e-01;4.000e-06;-1.797e-09;-1.430e-09;8.335e-01;2.777e-03
30.001216000;4.000e-06;2.105e-09;9.117e-10;4.534e-09;2.148e-10;3.372e-03;8.897e-02;8.304e-01;4.000e-06;-1.825e-09;-1.385e-09;8.335e-01;2.777e-03
30.001280000;4.000e-06;2.140e-09;8.881e-10;4.214e-09;3.276e-10;3.374e-03;8.892e-02;8.299e-01;4.000e-06;-1.859e-09;-1.347e-09;8.335e-01;2.777e-03
30.001344000;4.000e-06;2.176e-09;8.652e-10;3.893e-09;4.246e-10;3.375e-03;8.889e-02;8.296e-01;4.000e-06;-1.896e-09;-1.314e-09;8.335e-01;2.777e-03
30.001408000;4.001e-06;2.216e-09;8.455e-10;3.569e-09;5.045e-10;3.377e-03;8.883e-02;8.365e-01;4.000e-06;-1.934e-09;-1.286e-09;8.335e-01;2.777e-03
30.001472000;4.001e-06;2.264e-09;8.328e-10;3.244e-09;5.664e-10;3.378e-03;8.881e-02;8.363e-01;4.001e-06;-1.970e-09;-1.260e-09;8.335e-01;2.777e-03
30.001536000;4.001e-06;2.323e-09;8.306e-10;2.918e-09;6.102e-10;3.380e-03;8.875e-02;8.357e-01;4.001e-06;-2.001e-09;-1.238e-09;8.335e-01;2.777e-03
30.001600000;4.001e-06;2.393e-09;8.410e-10;2.592e-09;6.366e-10;3.382e-03;8.870e-02;8.352e-01;4.001e-06;-2.023e-09;-1.218e-09;8.335e-01;2.777e-03
30.001664000;4.001e-06;2.476e-09;8.644e-10;2.271e-09;6.474e-10;3.383e-03;8.867e-02;8.350e-01;4.001e-06;-2.034e-09;-1.199e-09;8.335e-01;2.777e-03
30.001728000;4.002e-06;2.572e-09;9.000e-10;1.956e-09;6.450e-10;3.386e-03;8.861e-02;8.344e-01;4.001e-06;-2.031e-09;-1.177e-09;8.335e-01;2.777e-03
30.001792000;4.002e-06;2.677e-09;9.464e-10;1.651e-09;6.324e-10;3.388e-03;8.856e-02;8.339e-01;4.001e-06;-2.013e-09;-1.153e-09;8.335e-01;2.777e-03
30.001856000;4.002e-06;2.790e-09;1.002e-09;1.356e-09;6.127e-10;3.390e-03;8.850e-02;8.334e-01;4.001e-06;-1.980e-09;-1.127e-09;8.335e-01;2.777e-03
30.001920000;4.002e-06;2.908e-09;1.064e-09;1.072e-09;5.884e-10;3.392e-03;8.844e-02;8.402e-01;4.002e-06;-1.931e-09;-1.098e-09;8.335e-01;2.777e-03
