time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Wind_Turbine_GEN_VoltageInjTerminal;Wind_Turbine_GEN_ActiveCurrentInjTerminal;Wind_Turbine_GEN_ReactiveCurrentInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;Main_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_VoltageSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;NetworkFrequencyPu
0.000000;1.044e+00;8.333e-01;0.000e+00;7.979e-01;0.000e+00;1.044e+00;1.058e+00;8.074e-01;4.237e-02;1.044e+00;7.500e-01;0.000e+00;1.000e+01;8.333e-01;0.000e+00;1.043e+00;5.000e+01;5.000e+01
0.005024;1.044e+00;8.333e-01;-1.111e-06;7.979e-01;-1.064e-06;1.044e+00;1.058e+00;8.074e-01;4.237e-02;1.044e+00;7.500e-01;-1.000e-06;1.000e+01;8.333e-01;0.000e+00;1.043e+00;5.000e+01;5.000e+01
0.010024;1.044e+00;8.333e-01;-2.222e-06;7.979e-01;-2.128e-06;1.044e+00;1.058e+00;8.074e-01;4.237e-02;1.044e+00;7.500e-01;-2.000e-06;1.000e+01;8.333e-01;0.000e+00;1.043e+00;5.000e+01;5.000e+01
0.015024;1.044e+00;8.333e-01;-5.556e-06;7.979e-01;-5.319e-06;1.044e+00;1.058e+00;8.074e-01;4.237e-02;1.044e+00;7.500e-01;-5.000e-06;1.000e+01;8.333e-01;0.000e+00;1.043e+00;5.000e+01;5.000e+01
0.020024;1.044e+00;8.333e-01;-8.889e-06;7.979e-01;-8.511e-06;1.044e+00;1.058e+00;8.074e-01;4.237e-02;1.044e+00;7.500e-01;-8.000e-06;1.000e+01;8.333e-01;0.000e+00;1.043e+00;5.000e+01;5.000e+01
0.025024;1.044e+00;8.333e-01;-1.222e-05;7.979e-01;-1.170e-05;1.044e+00;1.058e+00;8.074e-01;4.236e-02;1.044e+00;7.500e-01;-1.100e-05;1.000e+01;8.333e-01;0.000e+00;1.043e+00;5.000e+01;5.000e+01
0.030024;1.044e+00;8.333e-01;-1.556e-05;7.979e-01;-1.489e-05;1.044e+00;1.058e+00;8.074e-01;4.236e-02;1.044e+00;7.500e-01;-1.400e-05;1.000e+01;8.333e-01;0.000e+00;1.043e+00;5.000e+01;5.000e+01
0.035024;1.044e+00;8.333e-01;-1.889e-05;7.979e-01;-1.809e-05;1.044e+00;1.058e+00;8.074e-01;4.236e-02;1.044e+00;7.500e-01;-1.700e-05;1.000e+01;8.333e-01;0.000e+00;1.043e+00;5.000e+01;5.000e+01
0.041024;1.044e+00;8.333e-01;-2.333e-05;7.979e-01;-2.234e-05;1.044e+00;1.058e+00;8.074e-01;4.235e-02;1.044e+00;7.500e-01;-2.100e-05;1.000e+01;8.333e-01;0.000e+00;1.043e+00;5.000e+01;5.000e+01
0.045024;1.044e+00;8.333e-01;-2.556e-05;7.979e-01;-2.447e-05;1.044e+00;1.058e+00;8.074e-01;4.235e-02;1.044e+00;7.500e-01;-2.300e-05;1.000e+01;8.333e-01;0.000e+00;1.043e+00;5.000e+01;5.000e+01
0.050024;1.044e+00;8.333e-01;-3.000e-05;7.979e-01;-2.872e-05;1.044e+00;1.058e+00;8.074e-01;4.235e-02;1.044e+00;7.500e-01;-2.700e-05;1.000e+01;8.333e-01;0.000e+00;1.043e+00;5.000e+01;5.000e+01
0.056024;1.044e+00;8.333e-01;-3.444e-05;7.979e-01;-3.298e-05;1.044e+00;1.058e+00;8.074e-01;4.234e-02;1.044e+00;7.500e-01;-3.100e-05;1.000e+01;8.333e-01;0.000e+00;1.043e+00;5.000e+01;5.000e+01
0.060024;1.044e+00;8.333e-01;-3.778e-05;7.979e-01;-3.617e-05;1.044e+00;1.058e+00;8.074e-01;4.234e-02;1.044e+00;7.500e-01;-3.400e-05;1.000e+01;8.333e-01;0.000e+00;1.043e+00;5.000e+01;5.000e+01
0.065024;1.044e+00;8.333e-01;-4.111e-05;7.979e-01;-3.936e-05;1.044e+00;1.058e+00;8.074e-01;4.233e-02;1.044e+00;7.500e-01;-3.700e-05;1.000e+01;8.333e-01;0.000e+00;1.043e+00;5.000e+01;5.000e+01
0.070024;1.044e+00;8.333e-01;-4.556e-05;7.979e-01;-4.362e-05;1.044e+00;1.058e+00;8.074e-01;4.233e-02;1.044e+00;7.500e-01;-4.100e-05;1.000e+01;8.333e-01;0.000e+00;1.043e+00;5.000e+01;5.000e+01
0.077024;1.044e+00;8.333e-01;-5.111e-05;7.979e-01;-4.894e-05;1.044e+00;1.058e+00;8.074e-01;4.233e-02;1.044e+00;7.500e-01;-4.600e-05;1.000e+01;8.333e-01;0.000e+00;1.043e+00;5.000e+01;5.000e+01
0.080024;1.044e+00;8.333e-01;-5.333e-05;7.979e-01;-5.106e-05;1.044e+00;1.058e+00;8.074e-01;4.232e-02;1.044e+00;7.500e-01;-4.800e-05;1.000e+01;8.333e-01;0.000e+00;1.043e+00;5.000e+01;5.000e+01
0.085024;1.044e+00;8.333e-01;-5.667e-05;7.979e-01;-5.426e-05;1.044e+00;1.058e+00;8.074e-01;4.232e-02;1.044e+00;7.500e-01;-5.100e-05;1.000e+01;8.333e-01;0.000e+00;1.043e+00;5.000e+01;5.000e+01
0.091024;1.044e+00;8.333e-01;-6.222e-05;7.979e-01;-5.958e-05;1.044e+00;1.058e+00;8.074e-01;4.232e-02;1.044e+00;7.500e-01;-5.600e-05;1.000e+01;8.333e-01;0.000e+00;1.043e+00;5.000e+01;5.000e+01
0.096024;1.044e+00;8.333e-01;-6.667e-05;7.979e-01;-6.383e-05;1.044e+00;1.058e+00;8.074e-01;4.231e-02;1.044e+00;7.500e-01;-6.000e-05;1.000e+01;8.333e-01;0.000e+00;1.043e+00;5.000e+01;5.000e+01
0.100024;1.044e+00;8.333e-01;-7.000e-05;7.979e-01;-6.702e-05;1.044e+00;1.058e+00;8.074e-01;4.231e-02;1.044e+00;7.500e-01;-6.300e-05;1.000e+01;8.333e-01;0.000e+00;1.043e+00;5.000e+01;5.000e+01
0.105024;1.044e+00;8.333e-01;-7.333e-05;7.979e-01;-7.021e-05;1.044e+00;1.058e+00;8.074e-01;4.231e-02;1.044e+00;7.500e-01;-6.600e-05;1.000e+01;8.333e-01;0.000e+00;1.043e+00;5.000e+01;5.000e+01
0.112024;1.044e+00;8.333e-01;-8.000e-05;7.979e-01;-7.660e-05;1.044e+00;1.058e+00;8.074e-01;4.230e-02;1.044e+00;7.500e-01;-7.200e-05;1.000e+01;8.333e-01;0.000e+00;1.043e+00;5.000e+01;5.000e+01
0.117024;1.044e+00;8.333e-01;-8.444e-05;7.979e-01;-8.085e-05;1.044e+00;1.058e+00;8.074e-01;4.230e-02;1.044e+00;7.500e-01;-7.600e-05;1.000e+01;8.333e-01;0.000e+00;1.043e+00;5.000e+01;5.000e+01
