time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Bess_GEN_InjectedActiveCurrent;Bess_GEN_InjectedReactiveCurrent;Bess_GEN_AVRSetpointPu;Bess_GEN_NetworkFrequencyPu;NetworkFrequencyPu
30.018180000;3.423e-02;2.636e-02;1.566e-02;7.702e-01;4.573e-01;3.423e-02;1.582e-02;9.393e-03;1.000e+01;6.910e-01;-5.975e-01;1.051e+00;5.185e+01;5.185e+01
30.018436000;3.427e-02;2.647e-02;1.583e-02;7.724e-01;4.618e-01;3.427e-02;1.588e-02;9.496e-03;1.000e+01;6.911e-01;-6.039e-01;1.051e+00;5.184e+01;5.184e+01
30.024580000;3.498e-02;2.887e-02;1.922e-02;8.253e-01;5.496e-01;3.498e-02;1.732e-02;1.153e-02;1.000e+01;6.915e-01;-7.351e-01;1.051e+00;5.162e+01;5.162e+01
30.025092000;3.502e-02;2.905e-02;1.945e-02;8.295e-01;5.553e-01;3.502e-02;1.743e-02;1.167e-02;1.000e+01;6.916e-01;-7.443e-01;1.051e+00;5.161e+01;5.161e+01
30.028727000;3.528e-02;3.031e-02;2.083e-02;8.593e-01;5.904e-01;3.528e-02;1.819e-02;1.250e-02;1.000e+01;6.918e-01;-8.034e-01;1.051e+00;5.149e+01;5.149e+01
30.030775000;3.539e-02;3.097e-02;2.145e-02;8.753e-01;6.061e-01;3.539e-02;1.858e-02;1.287e-02;1.000e+01;6.919e-01;-8.323e-01;1.051e+00;5.143e+01;5.143e+01
30.031543000;3.542e-02;3.121e-02;2.166e-02;8.811e-01;6.114e-01;3.542e-02;1.872e-02;1.299e-02;1.000e+01;6.919e-01;-8.424e-01;1.051e+00;5.141e+01;5.141e+01
30.032567000;3.546e-02;3.152e-02;2.191e-02;8.888e-01;6.179e-01;3.546e-02;1.891e-02;1.315e-02;1.000e+01;6.919e-01;-8.552e-01;1.051e+00;5.138e+01;5.138e+01
30.033335000;3.549e-02;3.174e-02;2.209e-02;8.944e-01;6.224e-01;3.549e-02;1.904e-02;1.325e-02;1.000e+01;6.920e-01;-8.645e-01;1.051e+00;5.136e+01;5.136e+01
30.035127000;3.554e-02;3.225e-02;2.245e-02;9.073e-01;6.316e-01;3.554e-02;1.935e-02;1.347e-02;1.000e+01;6.921e-01;-8.846e-01;1.051e+00;5.131e+01;5.131e+01
30.039735000;3.562e-02;3.342e-02;2.312e-02;9.383e-01;6.490e-01;3.562e-02;2.005e-02;1.387e-02;1.000e+01;6.922e-01;-9.290e-01;1.051e+00;5.120e+01;5.120e+01
30.040196000;3.562e-02;3.353e-02;2.316e-02;9.412e-01;6.503e-01;3.562e-02;2.012e-02;1.390e-02;1.000e+01;6.922e-01;-9.329e-01;1.051e+00;5.119e+01;5.119e+01
30.041118000;3.563e-02;3.374e-02;2.325e-02;9.469e-01;6.526e-01;3.563e-02;2.024e-02;1.395e-02;1.000e+01;6.923e-01;-9.404e-01;1.051e+00;5.117e+01;5.117e+01
30.041578000;3.563e-02;3.384e-02;2.329e-02;9.498e-01;6.537e-01;3.563e-02;2.030e-02;1.397e-02;1.000e+01;6.923e-01;-9.440e-01;1.051e+00;5.116e+01;5.116e+01
30.043422000;3.563e-02;3.424e-02;2.342e-02;9.608e-01;6.572e-01;3.563e-02;2.054e-02;1.405e-02;1.000e+01;6.923e-01;-9.578e-01;1.051e+00;5.112e+01;5.112e+01
30.047108000;3.561e-02;3.495e-02;2.356e-02;9.815e-01;6.616e-01;3.561e-02;2.097e-02;1.413e-02;1.000e+01;6.924e-01;-9.817e-01;1.051e+00;5.104e+01;5.104e+01
30.049873000;3.558e-02;3.543e-02;2.358e-02;9.958e-01;6.627e-01;3.558e-02;2.126e-02;1.415e-02;1.000e+01;6.925e-01;-9.970e-01;1.051e+00;5.099e+01;5.099e+01
30.050794000;3.556e-02;3.558e-02;2.357e-02;1.000e+00;6.628e-01;3.556e-02;2.134e-02;1.414e-02;1.000e+01;6.925e-01;-1.002e+00;1.051e+00;5.097e+01;5.097e+01
30.051255000;3.556e-02;3.565e-02;2.356e-02;1.003e+00;6.627e-01;3.556e-02;2.139e-02;1.414e-02;1.000e+01;6.925e-01;-1.004e+00;1.051e+00;5.097e+01;5.097e+01
30.055863000;3.547e-02;3.631e-02;2.343e-02;1.024e+00;6.605e-01;3.547e-02;2.178e-02;1.405e-02;1.000e+01;6.925e-01;-1.024e+00;1.051e+00;5.089e+01;5.089e+01
30.056324000;3.546e-02;3.637e-02;2.340e-02;1.026e+00;6.600e-01;3.546e-02;2.182e-02;1.404e-02;1.000e+01;6.926e-01;-1.025e+00;1.051e+00;5.088e+01;5.088e+01
30.060010000;3.537e-02;3.680e-02;2.320e-02;1.041e+00;6.560e-01;3.537e-02;2.208e-02;1.392e-02;1.000e+01;6.926e-01;-1.038e+00;1.051e+00;5.082e+01;5.082e+01
30.063793000;3.527e-02;3.719e-02;2.295e-02;1.054e+00;6.506e-01;3.527e-02;2.232e-02;1.377e-02;1.000e+01;6.926e-01;-1.049e+00;1.051e+00;5.076e+01;5.076e+01
30.068913000;3.513e-02;3.764e-02;2.254e-02;1.071e+00;6.417e-01;3.513e-02;2.258e-02;1.353e-02;1.000e+01;6.927e-01;-1.060e+00;1.051e+00;5.070e+01;5.070e+01
30.073009000;3.502e-02;3.793e-02;2.219e-02;1.083e+00;6.337e-01;3.502e-02;2.276e-02;1.331e-02;1.000e+01;6.927e-01;-1.068e+00;1.051e+00;5.064e+01;5.064e+01
30.073521000;3.500e-02;3.796e-02;2.215e-02;1.085e+00;6.327e-01;3.500e-02;2.278e-02;1.329e-02;1.000e+01;6.927e-01;-1.068e+00;1.051e+00;5.064e+01;5.064e+01
30.080821000;3.479e-02;3.836e-02;2.148e-02;1.103e+00;6.174e-01;3.479e-02;2.302e-02;1.289e-02;1.000e+01;6.927e-01;-1.078e+00;1.051e+00;5.056e+01;5.056e+01
30.084994000;3.468e-02;3.854e-02;2.111e-02;1.111e+00;6.086e-01;3.468e-02;2.313e-02;1.266e-02;1.000e+01;6.928e-01;-1.082e+00;1.051e+00;5.051e+01;5.051e+01
30.084994000;1.144e+00;1.324e+00;5.918e-01;1.157e+00;5.172e-01;1.144e+00;7.941e-01;3.551e-01;1.000e+01;6.928e-01;-1.082e+00;1.051e+00;-4.109e+01;-4.109e+01
30.084995000;1.144e+00;1.323e+00;5.926e-01;1.157e+00;5.178e-01;1.144e+00;7.941e-01;3.555e-01;1.000e+01;6.928e-01;-1.082e+00;1.051e+00;-4.103e+01;-4.103e+01
30.084996000;1.145e+00;1.323e+00;5.933e-01;1.156e+00;5.184e-01;1.145e+00;7.940e-01;3.560e-01;1.000e+01;6.928e-01;-1.082e+00;1.051e+00;-4.098e+01;-4.098e+01
30.085318000;1.190e+00;1.272e+00;8.112e-01;1.069e+00;6.815e-01;1.190e+00;7.632e-01;4.867e-01;1.000e+01;6.928e-01;-1.083e+00;1.051e+00;-2.245e+01;-2.245e+01
30.086158000;1.258e+00;1.109e+00;1.148e+00;8.814e-01;9.129e-01;1.258e+00;6.652e-01;6.890e-01;1.000e+01;6.928e-01;-1.083e+00;1.051e+00;1.442e+01;1.442e+01
30.086222000;1.261e+00;1.098e+00;1.164e+00;8.709e-01;9.231e-01;1.261e+00;6.588e-01;6.984e-01;1.000e+01;6.928e-01;-1.083e+00;1.051e+00;1.642e+01;1.642e+01
30.086574000;1.274e+00;1.047e+00;1.234e+00;8.215e-01;9.681e-01;1.274e+00;6.281e-01;7.402e-01;1.000e+01;6.928e-01;-1.084e+00;1.051e+00;2.573e+01;2.573e+01
30.086670000;1.277e+00;1.035e+00;1.249e+00;8.104e-01;9.776e-01;1.277e+00;6.210e-01;7.492e-01;1.000e+01;6.928e-01;-1.084e+00;1.051e+00;2.781e+01;2.781e+01
30.086798000;1.281e+00;1.020e+00;1.266e+00;7.969e-01;9.889e-01;1.281e+00;6.123e-01;7.598e-01;1.000e+01;6.928e-01;-1.084e+00;1.051e+00;3.033e+01;3.033e+01
30.086862000;1.282e+00;1.014e+00;1.274e+00;7.907e-01;9.940e-01;1.282e+00;6.082e-01;7.646e-01;1.000e+01;6.928e-01;-1.084e+00;1.051e+00;3.148e+01;3.148e+01
30.087630000;1.294e+00;9.559e-01;1.339e+00;7.385e-01;1.034e+00;1.294e+00;5.735e-01;8.034e-01;1.000e+01;6.928e-01;-1.084e+00;1.051e+00;4.110e+01;4.110e+01
30.087662000;1.295e+00;9.542e-01;1.341e+00;7.370e-01;1.036e+00;1.295e+00;5.725e-01;8.044e-01;1.000e+01;6.928e-01;-1.084e+00;1.051e+00;4.137e+01;4.137e+01
30.087822000;1.296e+00;9.466e-01;1.349e+00;7.303e-01;1.041e+00;1.296e+00;5.679e-01;8.092e-01;1.000e+01;6.928e-01;-1.085e+00;1.051e+00;4.260e+01;4.260e+01
30.088142000;1.299e+00;9.343e-01;1.361e+00;7.195e-01;1.048e+00;1.299e+00;5.606e-01;8.168e-01;1.000e+01;6.928e-01;-1.085e+00;1.051e+00;4.457e+01;4.457e+01
30.088767000;1.302e+00;9.188e-01;1.377e+00;7.059e-01;1.058e+00;1.302e+00;5.513e-01;8.264e-01;1.000e+01;6.928e-01;-1.085e+00;1.051e+00;4.703e+01;4.703e+01
30.089112000;1.303e+00;9.134e-01;1.383e+00;7.012e-01;1.062e+00;1.303e+00;5.480e-01;8.297e-01;1.000e+01;6.928e-01;-1.086e+00;1.051e+00;4.788e+01;4.788e+01
30.090264000;1.304e+00;9.044e-01;1.393e+00;6.933e-01;1.068e+00;1.304e+00;5.426e-01;8.356e-01;1.000e+01;6.928e-01;-1.086e+00;1.051e+00;4.931e+01;4.931e+01
30.090390000;1.304e+00;9.039e-01;1.393e+00;6.929e-01;1.068e+00;1.304e+00;5.423e-01;8.359e-01;1.000e+01;6.928e-01;-1.086e+00;1.051e+00;4.939e+01;4.939e+01
30.090454000;1.305e+00;9.038e-01;1.393e+00;6.928e-01;1.068e+00;1.305e+00;5.423e-01;8.360e-01;1.000e+01;6.929e-01;-1.086e+00;1.051e+00;4.943e+01;4.943e+01
30.090518000;1.305e+00;9.037e-01;1.394e+00;6.927e-01;1.068e+00;1.305e+00;5.422e-01;8.361e-01;1.000e+01;6.931e-01;-1.086e+00;1.051e+00;4.947e+01;4.947e+01
30.090582000;1.305e+00;9.037e-01;1.394e+00;6.928e-01;1.068e+00;1.305e+00;5.422e-01;8.361e-01;1.000e+01;6.933e-01;-1.086e+00;1.051e+00;4.951e+01;4.951e+01
30.090774000;1.304e+00;9.042e-01;1.393e+00;6.931e-01;1.068e+00;1.304e+00;5.425e-01;8.359e-01;1.000e+01;6.944e-01;-1.086e+00;1.051e+00;4.964e+01;4.964e+01
30.090902000;1.304e+00;9.048e-01;1.393e+00;6.937e-01;1.068e+00;1.304e+00;5.429e-01;8.356e-01;1.000e+01;6.953e-01;-1.085e+00;1.051e+00;4.972e+01;4.972e+01
30.092370000;1.300e+00;9.169e-01;1.365e+00;7.054e-01;1.051e+00;1.300e+00;5.501e-01;8.192e-01;1.000e+01;7.099e-01;-1.066e+00;1.051e+00;5.025e+01;5.025e+01
30.092946000;1.296e+00;9.215e-01;1.346e+00;7.108e-01;1.038e+00;1.296e+00;5.529e-01;8.076e-01;1.000e+01;7.156e-01;-1.054e+00;1.051e+00;5.032e+01;5.032e+01
30.093152000;1.295e+00;9.228e-01;1.338e+00;7.125e-01;1.033e+00;1.295e+00;5.537e-01;8.029e-01;1.000e+01;7.174e-01;-1.049e+00;1.051e+00;5.033e+01;5.033e+01
30.093872000;1.290e+00;9.259e-01;1.307e+00;7.178e-01;1.013e+00;1.290e+00;5.555e-01;7.840e-01;1.000e+01;7.226e-01;-1.029e+00;1.051e+00;5.031e+01;5.031e+01
30.093975000;1.289e+00;9.261e-01;1.302e+00;7.184e-01;1.010e+00;1.289e+00;5.557e-01;7.811e-01;1.000e+01;7.232e-01;-1.026e+00;1.051e+00;5.031e+01;5.031e+01
30.094181000;1.287e+00;9.264e-01;1.292e+00;7.196e-01;1.003e+00;1.287e+00;5.559e-01;7.750e-01;1.000e+01;7.243e-01;-1.019e+00;1.051e+00;5.029e+01;5.029e+01
30.094551000;1.284e+00;9.265e-01;1.273e+00;7.214e-01;9.908e-01;1.284e+00;5.559e-01;7.636e-01;1.000e+01;7.260e-01;-1.007e+00;1.051e+00;5.026e+01;5.026e+01
30.094737000;1.283e+00;9.263e-01;1.263e+00;7.221e-01;9.843e-01;1.283e+00;5.558e-01;7.576e-01;1.000e+01;7.268e-01;-1.001e+00;1.051e+00;5.025e+01;5.025e+01
30.095292000;1.278e+00;9.249e-01;1.231e+00;7.239e-01;9.638e-01;1.278e+00;5.550e-01;7.389e-01;1.000e+01;7.285e-01;-9.804e-01;1.051e+00;5.020e+01;5.020e+01
30.095822000;1.272e+00;9.225e-01;1.200e+00;7.250e-01;9.429e-01;1.272e+00;5.535e-01;7.199e-01;1.000e+01;7.295e-01;-9.597e-01;1.051e+00;5.015e+01;5.015e+01
30.095934000;1.271e+00;9.219e-01;1.193e+00;7.252e-01;9.383e-01;1.271e+00;5.532e-01;7.157e-01;1.000e+01;7.296e-01;-9.552e-01;1.051e+00;5.014e+01;5.014e+01
30.096446000;1.266e+00;9.186e-01;1.161e+00;7.255e-01;9.168e-01;1.266e+00;5.511e-01;6.964e-01;1.000e+01;7.300e-01;-9.339e-01;1.051e+00;5.010e+01;5.010e+01
30.096677000;1.264e+00;9.168e-01;1.146e+00;7.256e-01;9.068e-01;1.264e+00;5.501e-01;6.875e-01;1.000e+01;7.300e-01;-9.240e-01;1.051e+00;5.008e+01;5.008e+01
30.096907000;1.261e+00;9.149e-01;1.131e+00;7.255e-01;8.967e-01;1.261e+00;5.490e-01;6.785e-01;1.000e+01;7.300e-01;-9.140e-01;1.051e+00;5.006e+01;5.006e+01
30.097775000;1.251e+00;9.068e-01;1.073e+00;7.246e-01;8.572e-01;1.251e+00;5.441e-01;6.437e-01;1.000e+01;7.292e-01;-8.748e-01;1.051e+00;5.001e+01;5.001e+01
30.098543000;1.243e+00;8.986e-01;1.022e+00;7.230e-01;8.222e-01;1.243e+00;5.392e-01;6.132e-01;1.000e+01;7.278e-01;-8.400e-01;1.051e+00;4.996e+01;4.996e+01
30.099567000;1.232e+00;8.868e-01;9.564e-01;7.199e-01;7.764e-01;1.232e+00;5.321e-01;5.738e-01;1.000e+01;7.251e-01;-7.944e-01;1.051e+00;4.992e+01;4.992e+01
30.100847000;1.218e+00;8.712e-01;8.780e-01;7.151e-01;7.206e-01;1.218e+00;5.227e-01;5.268e-01;1.000e+01;7.208e-01;-7.388e-01;1.051e+00;4.988e+01;4.988e+01
30.101601000;1.211e+00;8.618e-01;8.337e-01;7.119e-01;6.887e-01;1.211e+00;5.171e-01;5.002e-01;1.000e+01;7.179e-01;-7.069e-01;1.051e+00;4.986e+01;4.986e+01
30.103105000;1.195e+00;8.424e-01;7.473e-01;7.048e-01;6.252e-01;1.195e+00;5.054e-01;4.484e-01;1.000e+01;7.116e-01;-6.434e-01;1.051e+00;4.983e+01;4.983e+01
30.105665000;1.170e+00;8.090e-01;6.060e-01;6.917e-01;5.181e-01;1.170e+00;4.854e-01;3.636e-01;1.000e+01;7.000e-01;-5.363e-01;1.051e+00;4.981e+01;4.981e+01
30.106177000;1.165e+00;8.025e-01;5.790e-01;6.891e-01;4.972e-01;1.165e+00;4.815e-01;3.474e-01;1.000e+01;6.976e-01;-5.154e-01;1.051e+00;4.981e+01;4.981e+01
30.106689000;1.160e+00;7.960e-01;5.526e-01;6.865e-01;4.766e-01;1.160e+00;4.776e-01;3.316e-01;1.000e+01;6.953e-01;-4.947e-01;1.051e+00;4.981e+01;4.981e+01
30.108225000;1.145e+00;7.772e-01;4.768e-01;6.787e-01;4.164e-01;1.145e+00;4.663e-01;2.861e-01;1.000e+01;6.884e-01;-4.345e-01;1.051e+00;4.982e+01;4.982e+01
30.108481000;1.143e+00;7.741e-01;4.647e-01;6.774e-01;4.067e-01;1.143e+00;4.645e-01;2.788e-01;1.000e+01;6.873e-01;-4.247e-01;1.051e+00;4.982e+01;4.982e+01
30.108737000;1.140e+00;7.711e-01;4.528e-01;6.762e-01;3.970e-01;1.140e+00;4.627e-01;2.717e-01;1.000e+01;6.861e-01;-4.151e-01;1.051e+00;4.982e+01;4.982e+01
30.110529000;1.125e+00;7.510e-01;3.736e-01;6.677e-01;3.321e-01;1.125e+00;4.506e-01;2.242e-01;1.000e+01;6.786e-01;-3.501e-01;1.051e+00;4.983e+01;4.983e+01
30.112065000;1.112e+00;7.352e-01;3.121e-01;6.609e-01;2.805e-01;1.112e+00;4.411e-01;1.872e-01;1.000e+01;6.725e-01;-2.983e-01;1.051e+00;4.984e+01;4.984e+01
30.112833000;1.107e+00;7.278e-01;2.835e-01;6.576e-01;2.562e-01;1.107e+00;4.367e-01;1.701e-01;1.000e+01;6.697e-01;-2.739e-01;1.051e+00;4.984e+01;4.984e+01
30.115137000;1.090e+00;7.076e-01;2.062e-01;6.489e-01;1.891e-01;1.090e+00;4.246e-01;1.237e-01;1.000e+01;6.619e-01;-2.067e-01;1.051e+00;4.986e+01;4.986e+01
30.115393000;1.089e+00;7.055e-01;1.984e-01;6.480e-01;1.822e-01;1.089e+00;4.233e-01;1.190e-01;1.000e+01;6.611e-01;-1.998e-01;1.051e+00;4.987e+01;4.987e+01
30.115620000;1.087e+00;7.038e-01;1.916e-01;6.472e-01;1.762e-01;1.087e+00;4.223e-01;1.150e-01;1.000e+01;6.604e-01;-1.938e-01;1.051e+00;4.987e+01;4.987e+01
30.116301000;1.083e+00;6.987e-01;1.726e-01;6.450e-01;1.593e-01;1.083e+00;4.192e-01;1.035e-01;1.000e+01;6.584e-01;-1.768e-01;1.051e+00;4.987e+01;4.987e+01
30.116528000;1.082e+00;6.971e-01;1.666e-01;6.443e-01;1.540e-01;1.082e+00;4.183e-01;9.996e-02;1.000e+01;6.578e-01;-1.715e-01;1.051e+00;4.988e+01;4.988e+01
30.117890000;1.075e+00;6.883e-01;1.344e-01;6.402e-01;1.250e-01;1.075e+00;4.130e-01;8.064e-02;1.000e+01;6.542e-01;-1.424e-01;1.051e+00;4.989e+01;4.989e+01
30.118571000;1.072e+00;6.843e-01;1.204e-01;6.384e-01;1.123e-01;1.072e+00;4.106e-01;7.226e-02;1.000e+01;6.525e-01;-1.297e-01;1.051e+00;4.990e+01;4.990e+01
30.119252000;1.069e+00;6.807e-01;1.078e-01;6.367e-01;1.008e-01;1.069e+00;4.084e-01;6.466e-02;1.000e+01;6.510e-01;-1.181e-01;1.051e+00;4.990e+01;4.990e+01
30.119933000;1.067e+00;6.774e-01;9.629e-02;6.350e-01;9.026e-02;1.067e+00;4.064e-01;5.777e-02;1.000e+01;6.495e-01;-1.076e-01;1.051e+00;4.991e+01;4.991e+01
30.120160000;1.066e+00;6.764e-01;9.271e-02;6.345e-01;8.697e-02;1.066e+00;4.058e-01;5.563e-02;1.000e+01;6.491e-01;-1.043e-01;1.051e+00;4.991e+01;4.991e+01
30.121522000;1.062e+00;6.707e-01;7.362e-02;6.317e-01;6.934e-02;1.062e+00;4.024e-01;4.417e-02;1.000e+01;6.465e-01;-8.654e-02;1.051e+00;4.992e+01;4.992e+01
30.121976000;1.060e+00;6.690e-01;6.809e-02;6.309e-01;6.421e-02;1.060e+00;4.014e-01;4.086e-02;1.000e+01;6.457e-01;-8.139e-02;1.051e+00;4.992e+01;4.992e+01
30.123565000;1.057e+00;6.639e-01;5.162e-02;6.282e-01;4.884e-02;1.057e+00;3.984e-01;3.097e-02;1.000e+01;6.433e-01;-6.594e-02;1.051e+00;4.994e+01;4.994e+01
30.124019000;1.056e+00;6.627e-01;4.765e-02;6.276e-01;4.513e-02;1.056e+00;3.976e-01;2.859e-02;1.000e+01;6.427e-01;-6.220e-02;1.051e+00;4.994e+01;4.994e+01
30.124246000;1.055e+00;6.621e-01;4.578e-02;6.273e-01;4.337e-02;1.055e+00;3.972e-01;2.747e-02;1.000e+01;6.424e-01;-6.044e-02;1.051e+00;4.994e+01;4.994e+01
30.124473000;1.055e+00;6.615e-01;4.398e-02;6.270e-01;4.168e-02;1.055e+00;3.969e-01;2.639e-02;1.000e+01;6.422e-01;-5.874e-02;1.051e+00;4.994e+01;4.994e+01
30.125381000;1.054e+00;6.594e-01;3.746e-02;6.258e-01;3.555e-02;1.054e+00;3.956e-01;2.248e-02;1.000e+01;6.411e-01;-5.257e-02;1.051e+00;4.995e+01;4.995e+01
30.125608000;1.053e+00;6.589e-01;3.599e-02;6.256e-01;3.417e-02;1.053e+00;3.953e-01;2.159e-02;1.000e+01;6.409e-01;-5.117e-02;1.051e+00;4.995e+01;4.995e+01
30.125835000;1.053e+00;6.584e-01;3.458e-02;6.253e-01;3.284e-02;1.053e+00;3.951e-01;2.075e-02;1.000e+01;6.406e-01;-4.984e-02;1.051e+00;4.995e+01;4.995e+01
30.126289000;1.052e+00;6.576e-01;3.194e-02;6.248e-01;3.035e-02;1.052e+00;3.945e-01;1.916e-02;1.000e+01;6.402e-01;-4.732e-02;1.051e+00;4.996e+01;4.996e+01
30.127651000;1.051e+00;6.553e-01;2.528e-02;6.236e-01;2.405e-02;1.051e+00;3.932e-01;1.517e-02;1.000e+01;6.390e-01;-4.098e-02;1.051e+00;4.996e+01;4.996e+01
