time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Bess_GEN_InjectedActiveCurrent;Bess_GEN_InjectedReactiveCurrent;Bess_GEN_AVRSetpointPu;Bess_GEN_NetworkFrequencyPu;NetworkFrequencyPu
19.995371000;1.113e+00;-7.097e-01;-2.304e-01;-6.376e-01;-2.070e-01;1.113e+00;-4.258e-01;-1.382e-01;1.000e+01;-6.244e-01;1.904e-01;9.801e-01;5.003e+01;5.003e+01
19.995627000;1.116e+00;-7.117e-01;-2.312e-01;-6.375e-01;-2.071e-01;1.116e+00;-4.270e-01;-1.387e-01;1.000e+01;-6.243e-01;1.906e-01;9.801e-01;5.003e+01;5.003e+01
19.995883000;1.120e+00;-7.137e-01;-2.321e-01;-6.374e-01;-2.073e-01;1.120e+00;-4.282e-01;-1.393e-01;1.000e+01;-6.241e-01;1.908e-01;9.801e-01;5.003e+01;5.003e+01
19.996139000;1.123e+00;-7.156e-01;-2.331e-01;-6.373e-01;-2.076e-01;1.123e+00;-4.294e-01;-1.398e-01;1.000e+01;-6.240e-01;1.910e-01;9.801e-01;5.003e+01;5.003e+01
19.996395000;1.126e+00;-7.175e-01;-2.340e-01;-6.372e-01;-2.078e-01;1.126e+00;-4.305e-01;-1.404e-01;1.000e+01;-6.239e-01;1.914e-01;9.801e-01;5.003e+01;5.003e+01
19.997623000;1.142e+00;-7.266e-01;-2.395e-01;-6.364e-01;-2.097e-01;1.142e+00;-4.360e-01;-1.437e-01;1.000e+01;-6.231e-01;1.934e-01;9.801e-01;5.003e+01;5.003e+01
19.998084000;1.148e+00;-7.300e-01;-2.418e-01;-6.360e-01;-2.107e-01;1.148e+00;-4.380e-01;-1.451e-01;1.000e+01;-6.227e-01;1.944e-01;9.801e-01;5.003e+01;5.003e+01
19.998545000;1.154e+00;-7.333e-01;-2.444e-01;-6.356e-01;-2.118e-01;1.154e+00;-4.400e-01;-1.466e-01;1.000e+01;-6.223e-01;1.956e-01;9.801e-01;5.003e+01;5.003e+01
19.999006000;1.160e+00;-7.365e-01;-2.471e-01;-6.352e-01;-2.131e-01;1.160e+00;-4.419e-01;-1.483e-01;1.000e+01;-6.219e-01;1.969e-01;9.801e-01;5.003e+01;5.003e+01
20.000000000;1.172e+00;-7.433e-01;-2.536e-01;-6.341e-01;-2.163e-01;1.172e+00;-4.460e-01;-1.522e-01;1.000e+01;-6.208e-01;2.003e-01;9.801e-01;5.003e+01;5.003e+01
20.000124000;1.174e+00;-7.442e-01;-2.545e-01;-6.340e-01;-2.168e-01;1.174e+00;-4.465e-01;-1.527e-01;1.000e+01;-6.207e-01;2.007e-01;9.801e-01;5.003e+01;5.003e+01
20.001020000;1.185e+00;-7.501e-01;-2.612e-01;-6.329e-01;-2.203e-01;1.185e+00;-4.501e-01;-1.567e-01;1.000e+01;-6.196e-01;2.044e-01;9.801e-01;5.003e+01;5.003e+01
20.001532000;1.192e+00;-7.534e-01;-2.653e-01;-6.322e-01;-2.226e-01;1.192e+00;-4.520e-01;-1.592e-01;1.000e+01;-6.189e-01;2.067e-01;9.801e-01;5.003e+01;5.003e+01
20.002044000;1.198e+00;-7.567e-01;-2.697e-01;-6.314e-01;-2.251e-01;1.198e+00;-4.540e-01;-1.618e-01;1.000e+01;-6.182e-01;2.092e-01;9.801e-01;5.003e+01;5.003e+01
20.003066000;1.211e+00;-7.629e-01;-2.792e-01;-6.298e-01;-2.305e-01;1.211e+00;-4.578e-01;-1.675e-01;1.000e+01;-6.166e-01;2.148e-01;9.801e-01;5.003e+01;5.003e+01
20.004090000;1.224e+00;-7.690e-01;-2.899e-01;-6.280e-01;-2.368e-01;1.224e+00;-4.614e-01;-1.740e-01;1.000e+01;-6.148e-01;2.212e-01;9.801e-01;5.003e+01;5.003e+01
20.004602000;1.231e+00;-7.719e-01;-2.959e-01;-6.270e-01;-2.404e-01;1.231e+00;-4.631e-01;-1.776e-01;1.000e+01;-6.139e-01;2.249e-01;9.801e-01;5.003e+01;5.003e+01
20.005114000;1.238e+00;-7.747e-01;-3.023e-01;-6.260e-01;-2.443e-01;1.238e+00;-4.648e-01;-1.814e-01;1.000e+01;-6.129e-01;2.288e-01;9.801e-01;5.003e+01;5.003e+01
20.005626000;1.244e+00;-7.775e-01;-3.091e-01;-6.250e-01;-2.484e-01;1.244e+00;-4.665e-01;-1.855e-01;1.000e+01;-6.119e-01;2.331e-01;9.801e-01;5.003e+01;5.003e+01
20.006138000;1.251e+00;-7.802e-01;-3.163e-01;-6.239e-01;-2.529e-01;1.251e+00;-4.681e-01;-1.898e-01;1.000e+01;-6.108e-01;2.376e-01;9.801e-01;5.003e+01;5.003e+01
20.007162000;1.264e+00;-7.855e-01;-3.319e-01;-6.216e-01;-2.626e-01;1.264e+00;-4.713e-01;-1.991e-01;1.000e+01;-6.086e-01;2.475e-01;9.801e-01;5.003e+01;5.003e+01
20.008186000;1.277e+00;-7.905e-01;-3.492e-01;-6.191e-01;-2.735e-01;1.277e+00;-4.743e-01;-2.095e-01;1.000e+01;-6.062e-01;2.585e-01;9.801e-01;5.003e+01;5.003e+01
20.009210000;1.290e+00;-7.952e-01;-3.682e-01;-6.165e-01;-2.854e-01;1.290e+00;-4.771e-01;-2.209e-01;1.000e+01;-6.037e-01;2.705e-01;9.801e-01;5.003e+01;5.003e+01
20.009973000;1.300e+00;-7.985e-01;-3.834e-01;-6.144e-01;-2.950e-01;1.300e+00;-4.791e-01;-2.300e-01;1.000e+01;-6.017e-01;2.802e-01;9.801e-01;5.003e+01;5.003e+01
20.009997000;1.300e+00;-7.987e-01;-3.839e-01;-6.144e-01;-2.953e-01;1.300e+00;-4.792e-01;-2.303e-01;1.000e+01;-6.016e-01;2.805e-01;9.801e-01;5.003e+01;5.003e+01
20.010013000;1.300e+00;-7.986e-01;-3.841e-01;-6.143e-01;-2.955e-01;1.300e+00;-4.792e-01;-2.305e-01;1.000e+01;-6.016e-01;2.807e-01;9.801e-01;5.003e+01;5.003e+01
20.010061000;1.300e+00;-7.984e-01;-3.850e-01;-6.142e-01;-2.961e-01;1.300e+00;-4.791e-01;-2.310e-01;1.000e+01;-6.015e-01;2.813e-01;9.801e-01;5.003e+01;5.003e+01
20.010125000;1.300e+00;-7.982e-01;-3.860e-01;-6.140e-01;-2.970e-01;1.300e+00;-4.789e-01;-2.316e-01;1.000e+01;-6.013e-01;2.822e-01;9.801e-01;5.002e+01;5.002e+01
20.010637000;1.300e+00;-7.963e-01;-3.949e-01;-6.126e-01;-3.038e-01;1.300e+00;-4.778e-01;-2.369e-01;1.000e+01;-5.999e-01;2.890e-01;9.801e-01;5.002e+01;5.002e+01
20.010867000;1.300e+00;-7.955e-01;-3.990e-01;-6.119e-01;-3.069e-01;1.300e+00;-4.773e-01;-2.394e-01;1.000e+01;-5.993e-01;2.922e-01;9.801e-01;5.001e+01;5.001e+01
20.019577000;1.300e+00;-7.617e-01;-5.735e-01;-5.860e-01;-4.411e-01;1.300e+00;-4.570e-01;-3.441e-01;1.000e+01;-5.746e-01;4.270e-01;9.801e-01;5.001e+01;5.001e+01
20.020821000;1.300e+00;-7.571e-01;-5.985e-01;-5.824e-01;-4.604e-01;1.300e+00;-4.543e-01;-3.591e-01;1.000e+01;-5.713e-01;4.464e-01;9.801e-01;5.001e+01;5.001e+01
20.022480000;1.300e+00;-7.512e-01;-6.312e-01;-5.779e-01;-4.855e-01;1.300e+00;-4.507e-01;-3.787e-01;1.000e+01;-5.669e-01;4.716e-01;9.801e-01;5.001e+01;5.001e+01
20.024138000;1.300e+00;-7.455e-01;-6.627e-01;-5.735e-01;-5.098e-01;1.300e+00;-4.473e-01;-3.976e-01;1.000e+01;-5.628e-01;4.959e-01;9.801e-01;5.001e+01;5.001e+01
20.024553000;1.300e+00;-7.442e-01;-6.704e-01;-5.724e-01;-5.157e-01;1.300e+00;-4.465e-01;-4.022e-01;1.000e+01;-5.618e-01;5.019e-01;9.801e-01;5.001e+01;5.001e+01
20.025797000;1.300e+00;-7.402e-01;-6.930e-01;-5.694e-01;-5.331e-01;1.300e+00;-4.441e-01;-4.158e-01;1.000e+01;-5.588e-01;5.193e-01;9.801e-01;5.001e+01;5.001e+01
20.026627000;1.300e+00;-7.376e-01;-7.076e-01;-5.674e-01;-5.443e-01;1.300e+00;-4.425e-01;-4.246e-01;1.000e+01;-5.569e-01;5.306e-01;9.801e-01;5.001e+01;5.001e+01
20.027871000;1.300e+00;-7.338e-01;-7.289e-01;-5.645e-01;-5.607e-01;1.300e+00;-4.403e-01;-4.373e-01;1.000e+01;-5.542e-01;5.470e-01;9.801e-01;5.001e+01;5.001e+01
20.028286000;1.300e+00;-7.326e-01;-7.358e-01;-5.635e-01;-5.660e-01;1.300e+00;-4.396e-01;-4.415e-01;1.000e+01;-5.533e-01;5.523e-01;9.801e-01;5.001e+01;5.001e+01
20.028700000;1.300e+00;-7.314e-01;-7.426e-01;-5.626e-01;-5.712e-01;1.300e+00;-4.388e-01;-4.455e-01;1.000e+01;-5.524e-01;5.576e-01;9.801e-01;5.001e+01;5.001e+01
20.029115000;1.300e+00;-7.302e-01;-7.493e-01;-5.617e-01;-5.764e-01;1.300e+00;-4.381e-01;-4.496e-01;1.000e+01;-5.516e-01;5.628e-01;9.801e-01;5.001e+01;5.001e+01
20.029530000;1.300e+00;-7.291e-01;-7.559e-01;-5.608e-01;-5.815e-01;1.300e+00;-4.374e-01;-4.536e-01;1.000e+01;-5.507e-01;5.679e-01;9.801e-01;5.001e+01;5.001e+01
20.031603000;1.300e+00;-7.235e-01;-7.877e-01;-5.566e-01;-6.059e-01;1.300e+00;-4.341e-01;-4.726e-01;1.000e+01;-5.467e-01;5.924e-01;9.801e-01;5.001e+01;5.001e+01
20.032433000;1.300e+00;-7.215e-01;-7.997e-01;-5.550e-01;-6.151e-01;1.300e+00;-4.329e-01;-4.798e-01;1.000e+01;-5.451e-01;6.017e-01;9.801e-01;5.001e+01;5.001e+01
20.033262000;1.300e+00;-7.194e-01;-8.114e-01;-5.534e-01;-6.241e-01;1.300e+00;-4.317e-01;-4.868e-01;1.000e+01;-5.437e-01;6.107e-01;9.801e-01;5.001e+01;5.001e+01
20.035668000;1.300e+00;-7.139e-01;-8.431e-01;-5.492e-01;-6.486e-01;1.300e+00;-4.284e-01;-5.059e-01;1.000e+01;-5.396e-01;6.352e-01;9.801e-01;5.001e+01;5.001e+01
20.036321000;1.300e+00;-7.126e-01;-8.513e-01;-5.481e-01;-6.548e-01;1.300e+00;-4.275e-01;-5.108e-01;1.000e+01;-5.386e-01;6.415e-01;9.801e-01;5.001e+01;5.001e+01
20.036385000;1.300e+00;-7.124e-01;-8.521e-01;-5.480e-01;-6.554e-01;1.300e+00;-4.274e-01;-5.112e-01;1.000e+01;-5.385e-01;6.421e-01;9.801e-01;5.001e+01;5.001e+01
20.036833000;1.300e+00;-7.115e-01;-8.575e-01;-5.473e-01;-6.596e-01;1.300e+00;-4.269e-01;-5.145e-01;1.000e+01;-5.378e-01;6.463e-01;9.801e-01;5.001e+01;5.001e+01
20.037345000;1.300e+00;-7.104e-01;-8.636e-01;-5.465e-01;-6.643e-01;1.300e+00;-4.263e-01;-5.181e-01;1.000e+01;-5.371e-01;6.510e-01;9.801e-01;5.000e+01;5.000e+01
20.039905000;1.300e+00;-7.056e-01;-8.920e-01;-5.427e-01;-6.862e-01;1.300e+00;-4.233e-01;-5.352e-01;1.000e+01;-5.335e-01;6.730e-01;9.801e-01;5.000e+01;5.000e+01
20.040417000;1.300e+00;-7.046e-01;-8.974e-01;-5.420e-01;-6.903e-01;1.300e+00;-4.228e-01;-5.384e-01;1.000e+01;-5.328e-01;6.771e-01;9.801e-01;5.000e+01;5.000e+01
20.040929000;1.300e+00;-7.038e-01;-9.026e-01;-5.414e-01;-6.943e-01;1.300e+00;-4.223e-01;-5.415e-01;1.000e+01;-5.321e-01;6.811e-01;9.801e-01;5.000e+01;5.000e+01
20.044001000;1.300e+00;-6.988e-01;-9.314e-01;-5.376e-01;-7.165e-01;1.300e+00;-4.193e-01;-5.588e-01;1.000e+01;-5.285e-01;7.033e-01;9.801e-01;5.000e+01;5.000e+01
20.044513000;1.300e+00;-6.981e-01;-9.358e-01;-5.370e-01;-7.199e-01;1.300e+00;-4.188e-01;-5.615e-01;1.000e+01;-5.280e-01;7.068e-01;9.801e-01;5.000e+01;5.000e+01
20.045025000;1.300e+00;-6.973e-01;-9.401e-01;-5.364e-01;-7.232e-01;1.300e+00;-4.184e-01;-5.641e-01;1.000e+01;-5.274e-01;7.101e-01;9.801e-01;5.000e+01;5.000e+01
20.045537000;1.300e+00;-6.966e-01;-9.444e-01;-5.359e-01;-7.264e-01;1.300e+00;-4.180e-01;-5.666e-01;1.000e+01;-5.269e-01;7.133e-01;9.801e-01;5.000e+01;5.000e+01
20.049097000;1.300e+00;-6.921e-01;-9.710e-01;-5.324e-01;-7.469e-01;1.300e+00;-4.152e-01;-5.826e-01;1.000e+01;-5.235e-01;7.339e-01;9.801e-01;5.000e+01;5.000e+01
20.049997000;1.300e+00;-6.910e-01;-9.771e-01;-5.316e-01;-7.516e-01;1.300e+00;-4.146e-01;-5.863e-01;1.000e+01;-5.228e-01;7.386e-01;9.801e-01;5.000e+01;5.000e+01
20.051797000;1.300e+00;-6.891e-01;-9.884e-01;-5.301e-01;-7.603e-01;1.300e+00;-4.135e-01;-5.931e-01;1.000e+01;-5.213e-01;7.474e-01;9.801e-01;5.000e+01;5.000e+01
20.052697000;1.300e+00;-6.882e-01;-9.937e-01;-5.294e-01;-7.644e-01;1.300e+00;-4.129e-01;-5.962e-01;1.000e+01;-5.207e-01;7.515e-01;9.801e-01;5.000e+01;5.000e+01
20.053597000;1.300e+00;-6.873e-01;-9.988e-01;-5.287e-01;-7.683e-01;1.300e+00;-4.124e-01;-5.993e-01;1.000e+01;-5.200e-01;7.554e-01;9.801e-01;5.000e+01;5.000e+01
20.054497000;1.300e+00;-6.865e-01;-1.004e+00;-5.281e-01;-7.721e-01;1.300e+00;-4.119e-01;-6.022e-01;1.000e+01;-5.194e-01;7.591e-01;9.801e-01;5.000e+01;5.000e+01
20.057197000;1.300e+00;-6.842e-01;-1.017e+00;-5.263e-01;-7.823e-01;1.300e+00;-4.105e-01;-6.102e-01;1.000e+01;-5.177e-01;7.694e-01;9.801e-01;5.000e+01;5.000e+01
20.058997000;1.300e+00;-6.828e-01;-1.025e+00;-5.253e-01;-7.884e-01;1.300e+00;-4.097e-01;-6.150e-01;1.000e+01;-5.167e-01;7.755e-01;9.801e-01;5.000e+01;5.000e+01
20.061697000;1.300e+00;-6.810e-01;-1.036e+00;-5.238e-01;-7.966e-01;1.300e+00;-4.086e-01;-6.213e-01;1.000e+01;-5.154e-01;7.837e-01;9.801e-01;5.000e+01;5.000e+01
20.062597000;1.300e+00;-6.804e-01;-1.039e+00;-5.234e-01;-7.991e-01;1.300e+00;-4.083e-01;-6.233e-01;1.000e+01;-5.150e-01;7.862e-01;9.801e-01;5.000e+01;5.000e+01
20.063497000;1.300e+00;-6.799e-01;-1.042e+00;-5.230e-01;-8.014e-01;1.300e+00;-4.079e-01;-6.251e-01;1.000e+01;-5.146e-01;7.886e-01;9.801e-01;5.000e+01;5.000e+01
20.065297000;1.300e+00;-6.789e-01;-1.048e+00;-5.222e-01;-8.059e-01;1.300e+00;-4.073e-01;-6.286e-01;1.000e+01;-5.138e-01;7.931e-01;9.801e-01;5.000e+01;5.000e+01
20.067097000;1.300e+00;-6.780e-01;-1.053e+00;-5.215e-01;-8.099e-01;1.300e+00;-4.068e-01;-6.317e-01;1.000e+01;-5.131e-01;7.971e-01;9.801e-01;5.000e+01;5.000e+01
20.067997000;1.300e+00;-6.775e-01;-1.055e+00;-5.212e-01;-8.118e-01;1.300e+00;-4.065e-01;-6.332e-01;1.000e+01;-5.128e-01;7.990e-01;9.801e-01;5.000e+01;5.000e+01
20.069797000;1.300e+00;-6.767e-01;-1.060e+00;-5.206e-01;-8.153e-01;1.300e+00;-4.060e-01;-6.359e-01;1.000e+01;-5.122e-01;8.025e-01;9.801e-01;5.000e+01;5.000e+01
20.072497000;1.300e+00;-6.756e-01;-1.066e+00;-5.197e-01;-8.200e-01;1.300e+00;-4.054e-01;-6.396e-01;1.000e+01;-5.114e-01;8.073e-01;9.801e-01;5.000e+01;5.000e+01
20.074297000;1.300e+00;-6.750e-01;-1.070e+00;-5.192e-01;-8.228e-01;1.300e+00;-4.050e-01;-6.418e-01;1.000e+01;-5.109e-01;8.101e-01;9.801e-01;5.000e+01;5.000e+01
20.076097000;1.300e+00;-6.744e-01;-1.073e+00;-5.188e-01;-8.254e-01;1.300e+00;-4.046e-01;-6.438e-01;1.000e+01;-5.105e-01;8.126e-01;9.801e-01;5.000e+01;5.000e+01
20.077897000;1.300e+00;-6.738e-01;-1.076e+00;-5.183e-01;-8.277e-01;1.300e+00;-4.043e-01;-6.456e-01;1.000e+01;-5.101e-01;8.150e-01;9.801e-01;5.000e+01;5.000e+01
20.078797000;1.300e+00;-6.736e-01;-1.077e+00;-5.181e-01;-8.288e-01;1.300e+00;-4.041e-01;-6.464e-01;1.000e+01;-5.099e-01;8.160e-01;9.801e-01;5.000e+01;5.000e+01
20.079697000;1.300e+00;-6.733e-01;-1.079e+00;-5.179e-01;-8.298e-01;1.300e+00;-4.040e-01;-6.473e-01;1.000e+01;-5.097e-01;8.171e-01;9.801e-01;5.000e+01;5.000e+01
20.081497000;1.300e+00;-6.729e-01;-1.081e+00;-5.176e-01;-8.318e-01;1.300e+00;-4.037e-01;-6.488e-01;1.000e+01;-5.093e-01;8.190e-01;9.801e-01;5.000e+01;5.000e+01
20.082397000;1.300e+00;-6.726e-01;-1.082e+00;-5.174e-01;-8.327e-01;1.300e+00;-4.036e-01;-6.495e-01;1.000e+01;-5.092e-01;8.199e-01;9.801e-01;5.000e+01;5.000e+01
20.086297000;1.300e+00;-6.718e-01;-1.087e+00;-5.167e-01;-8.362e-01;1.300e+00;-4.031e-01;-6.522e-01;1.000e+01;-5.085e-01;8.235e-01;9.801e-01;5.000e+01;5.000e+01
20.089996000;1.300e+00;-6.711e-01;-1.091e+00;-5.162e-01;-8.389e-01;1.300e+00;-4.026e-01;-6.544e-01;1.000e+01;-5.080e-01;8.262e-01;9.801e-01;5.000e+01;5.000e+01
20.090013000;1.300e+00;-6.711e-01;-1.091e+00;-5.162e-01;-8.389e-01;1.300e+00;-4.026e-01;-6.544e-01;1.000e+01;-5.080e-01;8.262e-01;9.801e-01;5.000e+01;5.000e+01
20.090061000;1.300e+00;-6.710e-01;-1.091e+00;-5.162e-01;-8.390e-01;1.300e+00;-4.026e-01;-6.543e-01;1.000e+01;-5.080e-01;8.263e-01;9.801e-01;5.000e+01;5.000e+01
20.090125000;1.300e+00;-6.709e-01;-1.090e+00;-5.162e-01;-8.390e-01;1.300e+00;-4.025e-01;-6.543e-01;1.000e+01;-5.080e-01;8.263e-01;9.801e-01;5.000e+01;5.000e+01
20.092301000;1.294e+00;-6.677e-01;-1.088e+00;-5.159e-01;-8.404e-01;1.294e+00;-4.006e-01;-6.526e-01;1.000e+01;-5.077e-01;8.277e-01;9.801e-01;5.000e+01;5.000e+01
20.092813000;1.293e+00;-6.670e-01;-1.087e+00;-5.158e-01;-8.406e-01;1.293e+00;-4.002e-01;-6.521e-01;1.000e+01;-5.077e-01;8.279e-01;9.801e-01;5.000e+01;5.000e+01
20.094349000;1.289e+00;-6.648e-01;-1.084e+00;-5.157e-01;-8.412e-01;1.289e+00;-3.989e-01;-6.507e-01;1.000e+01;-5.075e-01;8.285e-01;9.801e-01;5.000e+01;5.000e+01
20.095373000;1.287e+00;-6.633e-01;-1.083e+00;-5.156e-01;-8.414e-01;1.287e+00;-3.980e-01;-6.495e-01;1.000e+01;-5.075e-01;8.287e-01;9.801e-01;5.000e+01;5.000e+01
20.095517000;1.286e+00;-6.632e-01;-1.082e+00;-5.156e-01;-8.414e-01;1.286e+00;-3.979e-01;-6.494e-01;1.000e+01;-5.075e-01;8.287e-01;9.801e-01;5.000e+01;5.000e+01
20.095573000;1.286e+00;-6.631e-01;-1.082e+00;-5.156e-01;-8.414e-01;1.286e+00;-3.978e-01;-6.493e-01;1.000e+01;-5.075e-01;8.287e-01;9.801e-01;5.000e+01;5.000e+01
20.099045000;1.277e+00;-6.585e-01;-1.074e+00;-5.155e-01;-8.407e-01;1.277e+00;-3.951e-01;-6.444e-01;1.000e+01;-5.074e-01;8.280e-01;9.801e-01;5.000e+01;5.000e+01
20.099996000;1.275e+00;-6.574e-01;-1.071e+00;-5.156e-01;-8.401e-01;1.275e+00;-3.944e-01;-6.428e-01;1.000e+01;-5.075e-01;8.274e-01;9.801e-01;5.000e+01;5.000e+01
20.099996000;1.275e+00;-6.573e-01;-1.071e+00;-5.156e-01;-8.401e-01;1.275e+00;-3.944e-01;-6.427e-01;1.000e+01;-5.075e-01;8.274e-01;9.801e-01;5.000e+01;5.000e+01
20.100060000;1.275e+00;-6.573e-01;-1.071e+00;-5.156e-01;-8.401e-01;1.275e+00;-3.944e-01;-6.426e-01;1.000e+01;-5.075e-01;8.273e-01;9.801e-01;5.000e+01;5.000e+01
20.100508000;1.274e+00;-6.567e-01;-1.070e+00;-5.156e-01;-8.397e-01;1.274e+00;-3.940e-01;-6.418e-01;1.000e+01;-5.075e-01;8.270e-01;9.801e-01;5.000e+01;5.000e+01
20.103020000;1.267e+00;-6.538e-01;-1.061e+00;-5.158e-01;-8.371e-01;1.267e+00;-3.923e-01;-6.366e-01;1.000e+01;-5.078e-01;8.243e-01;9.801e-01;5.000e+01;5.000e+01
20.104020000;1.265e+00;-6.527e-01;-1.057e+00;-5.160e-01;-8.357e-01;1.265e+00;-3.916e-01;-6.343e-01;1.000e+01;-5.080e-01;8.229e-01;9.801e-01;5.000e+01;5.000e+01
20.106020000;1.260e+00;-6.506e-01;-1.049e+00;-5.164e-01;-8.323e-01;1.260e+00;-3.904e-01;-6.292e-01;1.000e+01;-5.084e-01;8.194e-01;9.801e-01;5.000e+01;5.000e+01
20.107020000;1.257e+00;-6.496e-01;-1.044e+00;-5.166e-01;-8.303e-01;1.257e+00;-3.898e-01;-6.264e-01;1.000e+01;-5.086e-01;8.174e-01;9.801e-01;5.000e+01;5.000e+01
20.107826000;1.255e+00;-6.489e-01;-1.040e+00;-5.168e-01;-8.285e-01;1.255e+00;-3.893e-01;-6.241e-01;1.000e+01;-5.088e-01;8.156e-01;9.801e-01;5.000e+01;5.000e+01
20.108274000;1.254e+00;-6.484e-01;-1.038e+00;-5.170e-01;-8.275e-01;1.254e+00;-3.891e-01;-6.227e-01;1.000e+01;-5.089e-01;8.146e-01;9.801e-01;5.000e+01;5.000e+01
20.109996000;1.250e+00;-6.470e-01;-1.029e+00;-5.175e-01;-8.232e-01;1.250e+00;-3.882e-01;-6.175e-01;1.000e+01;-5.095e-01;8.103e-01;9.801e-01;5.000e+01;5.000e+01
20.109996000;1.250e+00;-6.469e-01;-1.029e+00;-5.175e-01;-8.232e-01;1.250e+00;-3.881e-01;-6.174e-01;1.000e+01;-5.095e-01;8.103e-01;9.801e-01;5.000e+01;5.000e+01
20.110764000;1.250e+00;-6.472e-01;-1.026e+00;-5.178e-01;-8.211e-01;1.250e+00;-3.883e-01;-6.158e-01;1.000e+01;-5.097e-01;8.082e-01;9.801e-01;5.000e+01;5.000e+01
