time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Bess_GEN_MagnitudeControlledByAVRPu;StepUp_Xfmr_XFMR_Tap;Bess_GEN_ActivePowerSetpointPu;Bess_GEN_ReactivePowerSetpointPu;Bess_GEN_AVRSetpointPu;Bess_GEN_InjectedActiveCurrent;Bess_GEN_InjectedReactiveCurrent;Bess_GEN_InjectedCurrent
0.083273000;1.045e+00;1.003e+00;1.220e-02;9.600e-01;1.167e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.595e-01;-3.312e-02;9.601e-01
0.090637000;1.045e+00;1.002e+00;1.224e-02;9.589e-01;1.172e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.584e-01;-3.311e-02;9.590e-01
0.098001000;1.045e+00;1.001e+00;1.227e-02;9.582e-01;1.175e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.577e-01;-3.311e-02;9.582e-01
0.105366000;1.045e+00;1.001e+00;1.229e-02;9.577e-01;1.176e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.572e-01;-3.311e-02;9.577e-01
0.112730000;1.045e+00;1.000e+00;1.231e-02;9.573e-01;1.178e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.568e-01;-3.311e-02;9.574e-01
0.122730000;1.045e+00;1.000e+00;1.232e-02;9.570e-01;1.179e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.565e-01;-3.311e-02;9.571e-01
0.132730000;1.045e+00;1.000e+00;1.232e-02;9.569e-01;1.179e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.564e-01;-3.311e-02;9.569e-01
0.142730000;1.045e+00;9.999e-01;1.232e-02;9.568e-01;1.179e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.563e-01;-3.311e-02;9.568e-01
0.152730000;1.045e+00;9.998e-01;1.232e-02;9.567e-01;1.179e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.562e-01;-3.311e-02;9.568e-01
0.162730000;1.045e+00;9.998e-01;1.232e-02;9.567e-01;1.179e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.562e-01;-3.312e-02;9.568e-01
0.172730000;1.045e+00;9.998e-01;1.232e-02;9.567e-01;1.179e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.562e-01;-3.312e-02;9.567e-01
0.182730000;1.045e+00;9.998e-01;1.232e-02;9.566e-01;1.179e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.312e-02;9.567e-01
0.192730000;1.045e+00;9.998e-01;1.232e-02;9.566e-01;1.179e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.312e-02;9.567e-01
0.202730000;1.045e+00;9.998e-01;1.232e-02;9.566e-01;1.178e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.312e-02;9.567e-01
0.212730000;1.045e+00;9.998e-01;1.232e-02;9.566e-01;1.178e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.313e-02;9.567e-01
0.222730000;1.045e+00;9.998e-01;1.231e-02;9.566e-01;1.178e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.313e-02;9.567e-01
0.232730000;1.045e+00;9.998e-01;1.231e-02;9.566e-01;1.178e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.313e-02;9.567e-01
0.242730000;1.045e+00;9.997e-01;1.231e-02;9.566e-01;1.178e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.313e-02;9.567e-01
0.252730000;1.045e+00;9.997e-01;1.231e-02;9.566e-01;1.178e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.313e-02;9.567e-01
0.262730000;1.045e+00;9.997e-01;1.231e-02;9.566e-01;1.178e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.313e-02;9.567e-01
0.272730000;1.045e+00;9.997e-01;1.231e-02;9.566e-01;1.178e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.313e-02;9.567e-01
0.282730000;1.045e+00;9.997e-01;1.231e-02;9.566e-01;1.178e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.313e-02;9.567e-01
0.292730000;1.045e+00;9.997e-01;1.231e-02;9.566e-01;1.178e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.314e-02;9.567e-01
0.302730000;1.045e+00;9.997e-01;1.231e-02;9.566e-01;1.178e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.314e-02;9.567e-01
0.312730000;1.045e+00;9.997e-01;1.231e-02;9.566e-01;1.178e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.314e-02;9.567e-01
0.322730000;1.045e+00;9.997e-01;1.231e-02;9.566e-01;1.177e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.314e-02;9.567e-01
0.332730000;1.045e+00;9.997e-01;1.231e-02;9.566e-01;1.177e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.314e-02;9.567e-01
0.342730000;1.045e+00;9.997e-01;1.231e-02;9.566e-01;1.177e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.314e-02;9.567e-01
0.352730000;1.045e+00;9.997e-01;1.231e-02;9.566e-01;1.177e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.314e-02;9.567e-01
0.362730000;1.045e+00;9.997e-01;1.230e-02;9.566e-01;1.177e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.314e-02;9.567e-01
0.372730000;1.045e+00;9.997e-01;1.231e-02;9.566e-01;1.177e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.314e-02;9.567e-01
0.382730000;1.045e+00;9.997e-01;1.230e-02;9.566e-01;1.177e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.314e-02;9.567e-01
0.392730000;1.045e+00;9.998e-01;1.230e-02;9.566e-01;1.177e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.314e-02;9.567e-01
0.402730000;1.045e+00;9.998e-01;1.230e-02;9.566e-01;1.177e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.315e-02;9.567e-01
0.412730000;1.045e+00;9.998e-01;1.230e-02;9.566e-01;1.177e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.315e-02;9.567e-01
0.422730000;1.045e+00;9.998e-01;1.230e-02;9.566e-01;1.177e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.315e-02;9.567e-01
0.432730000;1.045e+00;9.998e-01;1.230e-02;9.566e-01;1.177e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.315e-02;9.567e-01
0.442730000;1.045e+00;9.998e-01;1.230e-02;9.566e-01;1.177e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.315e-02;9.567e-01
0.452730000;1.045e+00;9.998e-01;1.230e-02;9.566e-01;1.177e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.315e-02;9.567e-01
0.462730000;1.045e+00;9.998e-01;1.230e-02;9.566e-01;1.177e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.315e-02;9.567e-01
0.472730000;1.045e+00;9.998e-01;1.230e-02;9.566e-01;1.177e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.315e-02;9.567e-01
0.482730000;1.045e+00;9.998e-01;1.230e-02;9.566e-01;1.177e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.315e-02;9.567e-01
0.492730000;1.045e+00;9.998e-01;1.230e-02;9.566e-01;1.177e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.315e-02;9.567e-01
0.502730000;1.045e+00;9.998e-01;1.230e-02;9.566e-01;1.177e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.315e-02;9.567e-01
0.512730000;1.045e+00;9.998e-01;1.230e-02;9.566e-01;1.177e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.315e-02;9.567e-01
0.522730000;1.045e+00;9.998e-01;1.230e-02;9.566e-01;1.177e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.315e-02;9.567e-01
0.532730000;1.045e+00;9.998e-01;1.230e-02;9.566e-01;1.177e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.315e-02;9.567e-01
0.542730000;1.045e+00;9.998e-01;1.230e-02;9.566e-01;1.177e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.315e-02;9.567e-01
0.552730000;1.045e+00;9.998e-01;1.231e-02;9.566e-01;1.177e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.315e-02;9.567e-01
0.562730000;1.045e+00;9.998e-01;1.230e-02;9.566e-01;1.177e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.315e-02;9.567e-01
0.572730000;1.045e+00;9.998e-01;1.231e-02;9.566e-01;1.177e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.315e-02;9.567e-01
0.582730000;1.045e+00;9.998e-01;1.230e-02;9.566e-01;1.177e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.315e-02;9.567e-01
0.592730000;1.045e+00;9.998e-01;1.231e-02;9.566e-01;1.177e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.315e-02;9.567e-01
0.602730000;1.045e+00;9.998e-01;1.231e-02;9.566e-01;1.177e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.316e-02;9.567e-01
0.612730000;1.045e+00;9.998e-01;1.231e-02;9.566e-01;1.177e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.316e-02;9.567e-01
0.622730000;1.045e+00;9.998e-01;1.231e-02;9.566e-01;1.177e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.316e-02;9.567e-01
0.632730000;1.045e+00;9.998e-01;1.231e-02;9.566e-01;1.178e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.316e-02;9.567e-01
0.642730000;1.045e+00;9.998e-01;1.231e-02;9.566e-01;1.177e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.316e-02;9.567e-01
0.652730000;1.045e+00;9.998e-01;1.231e-02;9.566e-01;1.178e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.316e-02;9.567e-01
0.662730000;1.045e+00;9.998e-01;1.231e-02;9.566e-01;1.178e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.316e-02;9.567e-01
0.672730000;1.045e+00;9.998e-01;1.231e-02;9.566e-01;1.178e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.316e-02;9.567e-01
0.682730000;1.045e+00;9.998e-01;1.231e-02;9.566e-01;1.178e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.316e-02;9.567e-01
0.692730000;1.045e+00;9.998e-01;1.231e-02;9.566e-01;1.178e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.316e-02;9.567e-01
0.702730000;1.045e+00;9.998e-01;1.231e-02;9.566e-01;1.178e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.316e-02;9.567e-01
0.712730000;1.045e+00;9.998e-01;1.231e-02;9.566e-01;1.178e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.316e-02;9.567e-01
0.722730000;1.045e+00;9.998e-01;1.231e-02;9.566e-01;1.178e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.316e-02;9.567e-01
0.732730000;1.045e+00;9.998e-01;1.231e-02;9.566e-01;1.178e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.316e-02;9.567e-01
0.742730000;1.045e+00;9.998e-01;1.231e-02;9.566e-01;1.178e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.316e-02;9.567e-01
0.752730000;1.045e+00;9.998e-01;1.231e-02;9.566e-01;1.178e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.316e-02;9.567e-01
0.762730000;1.045e+00;9.998e-01;1.231e-02;9.566e-01;1.178e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.316e-02;9.567e-01
0.772730000;1.045e+00;9.998e-01;1.231e-02;9.566e-01;1.178e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.316e-02;9.567e-01
0.782730000;1.045e+00;9.998e-01;1.231e-02;9.566e-01;1.178e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.316e-02;9.567e-01
0.792730000;1.045e+00;9.998e-01;1.231e-02;9.566e-01;1.178e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.317e-02;9.567e-01
0.802730000;1.045e+00;9.998e-01;1.231e-02;9.566e-01;1.178e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.317e-02;9.567e-01
0.812730000;1.045e+00;9.998e-01;1.231e-02;9.566e-01;1.178e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.317e-02;9.567e-01
0.822730000;1.045e+00;9.998e-01;1.231e-02;9.566e-01;1.178e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.317e-02;9.567e-01
0.832730000;1.045e+00;9.997e-01;1.232e-02;9.566e-01;1.178e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.317e-02;9.567e-01
0.842730000;1.045e+00;9.998e-01;1.231e-02;9.566e-01;1.178e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.317e-02;9.567e-01
0.852730000;1.045e+00;9.998e-01;1.232e-02;9.566e-01;1.178e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.317e-02;9.567e-01
0.862730000;1.045e+00;9.998e-01;1.231e-02;9.566e-01;1.178e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.317e-02;9.567e-01
0.872730000;1.045e+00;9.998e-01;1.232e-02;9.566e-01;1.179e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.317e-02;9.567e-01
0.882730000;1.045e+00;9.997e-01;1.232e-02;9.566e-01;1.178e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.317e-02;9.567e-01
0.892730000;1.045e+00;9.998e-01;1.232e-02;9.566e-01;1.179e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.317e-02;9.567e-01
0.902730000;1.045e+00;9.998e-01;1.232e-02;9.566e-01;1.178e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.317e-02;9.567e-01
0.912730000;1.045e+00;9.998e-01;1.232e-02;9.566e-01;1.179e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.317e-02;9.567e-01
0.922730000;1.045e+00;9.998e-01;1.232e-02;9.566e-01;1.179e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.317e-02;9.567e-01
0.932730000;1.045e+00;9.998e-01;1.232e-02;9.566e-01;1.179e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.317e-02;9.567e-01
0.942730000;1.045e+00;9.998e-01;1.232e-02;9.566e-01;1.179e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.317e-02;9.567e-01
0.952730000;1.045e+00;9.998e-01;1.232e-02;9.566e-01;1.179e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.317e-02;9.567e-01
0.962730000;1.045e+00;9.998e-01;1.232e-02;9.566e-01;1.179e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.317e-02;9.567e-01
0.972730000;1.045e+00;9.998e-01;1.232e-02;9.566e-01;1.179e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.317e-02;9.567e-01
0.982730000;1.045e+00;9.997e-01;1.232e-02;9.566e-01;1.179e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.317e-02;9.567e-01
0.992730000;1.045e+00;9.998e-01;1.232e-02;9.566e-01;1.179e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.318e-02;9.567e-01
1.002730000;1.045e+00;9.998e-01;1.232e-02;9.566e-01;1.179e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.318e-02;9.567e-01
1.012730000;1.045e+00;9.998e-01;1.232e-02;9.566e-01;1.179e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.318e-02;9.567e-01
1.022730000;1.045e+00;9.998e-01;1.232e-02;9.566e-01;1.179e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.318e-02;9.567e-01
1.032730000;1.045e+00;9.998e-01;1.232e-02;9.566e-01;1.179e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.318e-02;9.567e-01
1.042730000;1.045e+00;9.998e-01;1.232e-02;9.566e-01;1.179e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.318e-02;9.567e-01
1.052730000;1.045e+00;9.998e-01;1.233e-02;9.566e-01;1.179e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.318e-02;9.567e-01
1.062730000;1.045e+00;9.998e-01;1.233e-02;9.566e-01;1.179e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.318e-02;9.567e-01
1.072730000;1.045e+00;9.998e-01;1.233e-02;9.566e-01;1.179e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.318e-02;9.567e-01
1.082730000;1.045e+00;9.997e-01;1.233e-02;9.566e-01;1.180e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.318e-02;9.567e-01
