time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Bess_GEN_MagnitudeControlledByAVRPu;StepUp_Xfmr_XFMR_Tap;Bess_GEN_InjectedActiveCurrent;Bess_GEN_InjectedReactiveCurrent;Bess_GEN_AVRSetpointPu;Bess_GEN_NetworkFrequencyPu;Bess_GEN_InjectedCurrent;NetworkFrequencyPu
0.000077000;1.000e+00;-1.196e+00;6.375e-01;-1.196e+00;6.375e-01;1.223e+00;1.000e+01;-1.162e+00;-6.777e-01;1.276e+00;1.000e+00;1.345e+00;1.000e+00
0.000079000;1.000e+00;-1.196e+00;6.375e-01;-1.196e+00;6.375e-01;1.223e+00;1.000e+01;-1.162e+00;-6.777e-01;1.276e+00;1.000e+00;1.345e+00;1.000e+00
0.000083000;1.000e+00;-1.196e+00;6.375e-01;-1.196e+00;6.375e-01;1.223e+00;1.000e+01;-1.162e+00;-6.776e-01;1.276e+00;1.000e+00;1.345e+00;1.000e+00
0.000091000;1.000e+00;-1.196e+00;6.374e-01;-1.196e+00;6.374e-01;1.223e+00;1.000e+01;-1.162e+00;-6.776e-01;1.276e+00;1.000e+00;1.345e+00;1.000e+00
0.000107000;1.000e+00;-1.196e+00;6.372e-01;-1.196e+00;6.372e-01;1.223e+00;1.000e+01;-1.162e+00;-6.774e-01;1.276e+00;1.000e+00;1.345e+00;1.000e+00
0.000139000;1.000e+00;-1.195e+00;6.369e-01;-1.195e+00;6.369e-01;1.223e+00;1.000e+01;-1.161e+00;-6.771e-01;1.276e+00;1.000e+00;1.344e+00;1.000e+00
0.000203000;1.000e+00;-1.195e+00;6.363e-01;-1.195e+00;6.363e-01;1.222e+00;1.000e+01;-1.161e+00;-6.766e-01;1.276e+00;1.000e+00;1.343e+00;1.000e+00
0.000331000;1.000e+00;-1.194e+00;6.351e-01;-1.194e+00;6.351e-01;1.222e+00;1.000e+01;-1.159e+00;-6.754e-01;1.276e+00;1.000e+00;1.342e+00;1.000e+00
0.000587000;1.000e+00;-1.191e+00;6.328e-01;-1.191e+00;6.328e-01;1.221e+00;1.000e+01;-1.157e+00;-6.733e-01;1.276e+00;1.000e+00;1.338e+00;1.000e+00
0.000843000;1.000e+00;-1.189e+00;6.306e-01;-1.189e+00;6.306e-01;1.220e+00;1.000e+01;-1.154e+00;-6.711e-01;1.276e+00;1.000e+00;1.335e+00;1.000e+00
0.001099000;1.000e+00;-1.186e+00;6.285e-01;-1.186e+00;6.285e-01;1.220e+00;1.000e+01;-1.152e+00;-6.691e-01;1.276e+00;1.000e+00;1.332e+00;1.000e+00
0.001355000;1.000e+00;-1.183e+00;6.265e-01;-1.183e+00;6.265e-01;1.219e+00;1.000e+01;-1.149e+00;-6.671e-01;1.276e+00;1.000e+00;1.329e+00;1.000e+00
0.001867000;1.000e+00;-1.178e+00;6.228e-01;-1.178e+00;6.228e-01;1.218e+00;1.000e+01;-1.144e+00;-6.633e-01;1.276e+00;1.000e+00;1.322e+00;1.000e+00
0.002379000;1.000e+00;-1.173e+00;6.194e-01;-1.173e+00;6.194e-01;1.216e+00;1.000e+01;-1.139e+00;-6.597e-01;1.276e+00;1.000e+00;1.316e+00;1.000e+00
0.002623000;1.000e+00;-1.170e+00;6.179e-01;-1.170e+00;6.179e-01;1.216e+00;1.000e+01;-1.136e+00;-6.581e-01;1.276e+00;1.000e+00;1.313e+00;1.000e+00
0.002624000;1.000e+00;-1.170e+00;6.179e-01;-1.170e+00;6.179e-01;1.216e+00;1.000e+01;-1.136e+00;-6.581e-01;1.276e+00;1.000e+00;1.313e+00;1.000e+00
0.002625000;1.000e+00;-1.170e+00;6.179e-01;-1.170e+00;6.179e-01;1.216e+00;1.000e+01;-1.136e+00;-6.581e-01;1.276e+00;1.000e+00;1.313e+00;1.000e+00
0.002627000;1.000e+00;-1.170e+00;6.179e-01;-1.170e+00;6.179e-01;1.216e+00;1.000e+01;-1.136e+00;-6.581e-01;1.276e+00;1.000e+00;1.313e+00;1.000e+00
0.002631000;1.000e+00;-1.170e+00;6.179e-01;-1.170e+00;6.179e-01;1.216e+00;1.000e+01;-1.136e+00;-6.581e-01;1.276e+00;1.000e+00;1.313e+00;1.000e+00
0.002639000;1.000e+00;-1.170e+00;6.178e-01;-1.170e+00;6.178e-01;1.216e+00;1.000e+01;-1.136e+00;-6.580e-01;1.276e+00;1.000e+00;1.313e+00;1.000e+00
0.002655000;1.000e+00;-1.170e+00;6.177e-01;-1.170e+00;6.177e-01;1.216e+00;1.000e+01;-1.136e+00;-6.579e-01;1.276e+00;1.000e+00;1.313e+00;1.000e+00
0.002687000;1.000e+00;-1.170e+00;6.176e-01;-1.170e+00;6.176e-01;1.216e+00;1.000e+01;-1.136e+00;-6.577e-01;1.276e+00;1.000e+00;1.313e+00;1.000e+00
0.002751000;1.000e+00;-1.169e+00;6.172e-01;-1.169e+00;6.172e-01;1.216e+00;1.000e+01;-1.135e+00;-6.573e-01;1.276e+00;1.000e+00;1.312e+00;1.000e+00
0.002879000;1.000e+00;-1.168e+00;6.164e-01;-1.168e+00;6.164e-01;1.215e+00;1.000e+01;-1.134e+00;-6.565e-01;1.276e+00;1.000e+00;1.310e+00;1.000e+00
0.003135000;1.000e+00;-1.165e+00;6.149e-01;-1.165e+00;6.149e-01;1.215e+00;1.000e+01;-1.131e+00;-6.549e-01;1.276e+00;1.000e+00;1.307e+00;1.000e+00
0.003647000;1.000e+00;-1.160e+00;6.120e-01;-1.160e+00;6.120e-01;1.214e+00;1.000e+01;-1.126e+00;-6.517e-01;1.276e+00;1.000e+00;1.301e+00;1.000e+00
0.004671000;1.000e+00;-1.149e+00;6.066e-01;-1.149e+00;6.066e-01;1.212e+00;1.000e+01;-1.116e+00;-6.458e-01;1.276e+00;1.000e+00;1.289e+00;1.000e+00
0.005695000;1.000e+00;-1.139e+00;6.017e-01;-1.139e+00;6.017e-01;1.210e+00;1.000e+01;-1.106e+00;-6.403e-01;1.276e+00;1.000e+00;1.278e+00;1.000e+00
0.006719000;1.000e+00;-1.128e+00;5.971e-01;-1.128e+00;5.971e-01;1.208e+00;1.000e+01;-1.096e+00;-6.352e-01;1.276e+00;1.000e+00;1.266e+00;1.000e+00
0.007743000;1.000e+00;-1.118e+00;5.930e-01;-1.118e+00;5.930e-01;1.207e+00;1.000e+01;-1.085e+00;-6.304e-01;1.276e+00;1.000e+00;1.255e+00;1.000e+00
0.009791000;1.000e+00;-1.097e+00;5.856e-01;-1.097e+00;5.856e-01;1.204e+00;1.000e+01;-1.065e+00;-6.219e-01;1.276e+00;1.000e+00;1.233e+00;1.000e+00
0.011839000;1.000e+00;-1.076e+00;5.793e-01;-1.076e+00;5.793e-01;1.201e+00;1.000e+01;-1.044e+00;-6.146e-01;1.276e+00;1.000e+00;1.212e+00;1.000e+00
0.013887000;1.000e+00;-1.055e+00;5.740e-01;-1.055e+00;5.740e-01;1.199e+00;1.000e+01;-1.024e+00;-6.082e-01;1.276e+00;1.000e+00;1.191e+00;1.000e+00
0.015935000;1.000e+00;-1.034e+00;5.695e-01;-1.034e+00;5.695e-01;1.197e+00;1.000e+01;-1.003e+00;-6.027e-01;1.276e+00;1.000e+00;1.170e+00;1.000e+00
0.017983000;1.000e+00;-1.013e+00;5.658e-01;-1.013e+00;5.658e-01;1.196e+00;1.000e+01;-9.829e-01;-5.979e-01;1.276e+00;1.000e+00;1.150e+00;1.000e+00
0.020031000;1.000e+00;-9.923e-01;5.626e-01;-9.923e-01;5.626e-01;1.195e+00;1.000e+01;-9.624e-01;-5.938e-01;1.276e+00;1.000e+00;1.131e+00;1.000e+00
0.022079000;1.000e+00;-9.714e-01;5.599e-01;-9.714e-01;5.599e-01;1.193e+00;1.000e+01;-9.419e-01;-5.901e-01;1.276e+00;1.000e+00;1.112e+00;1.000e+00
0.024127000;1.000e+00;-9.506e-01;5.577e-01;-9.506e-01;5.577e-01;1.192e+00;1.000e+01;-9.214e-01;-5.869e-01;1.276e+00;1.000e+00;1.092e+00;1.000e+00
0.026175000;1.000e+00;-9.298e-01;5.558e-01;-9.298e-01;5.558e-01;1.191e+00;1.000e+01;-9.010e-01;-5.841e-01;1.276e+00;1.000e+00;1.074e+00;1.000e+00
0.028223000;1.000e+00;-9.090e-01;5.542e-01;-9.090e-01;5.542e-01;1.191e+00;1.000e+01;-8.805e-01;-5.816e-01;1.276e+00;1.000e+00;1.055e+00;1.000e+00
0.030271000;1.000e+00;-8.882e-01;5.529e-01;-8.882e-01;5.529e-01;1.190e+00;1.000e+01;-8.600e-01;-5.795e-01;1.276e+00;1.000e+00;1.037e+00;1.000e+00
0.032319000;1.000e+00;-8.674e-01;5.519e-01;-8.674e-01;5.519e-01;1.189e+00;1.000e+01;-8.395e-01;-5.775e-01;1.276e+00;1.000e+00;1.019e+00;1.000e+00
0.034367000;1.000e+00;-8.466e-01;5.510e-01;-8.466e-01;5.510e-01;1.189e+00;1.000e+01;-8.190e-01;-5.758e-01;1.276e+00;1.000e+00;1.001e+00;1.000e+00
0.036415000;1.000e+00;-8.258e-01;5.503e-01;-8.258e-01;5.503e-01;1.188e+00;1.000e+01;-7.986e-01;-5.743e-01;1.276e+00;1.000e+00;9.836e-01;1.000e+00
0.038463000;1.000e+00;-8.050e-01;5.497e-01;-8.050e-01;5.497e-01;1.188e+00;1.000e+01;-7.781e-01;-5.729e-01;1.276e+00;1.000e+00;9.662e-01;1.000e+00
0.040511000;1.000e+00;-7.842e-01;5.493e-01;-7.842e-01;5.493e-01;1.187e+00;1.000e+01;-7.576e-01;-5.716e-01;1.276e+00;1.000e+00;9.491e-01;1.000e+00
0.042559000;1.000e+00;-7.634e-01;5.489e-01;-7.634e-01;5.489e-01;1.187e+00;1.000e+01;-7.371e-01;-5.705e-01;1.276e+00;1.000e+00;9.321e-01;1.000e+00
0.044607000;1.000e+00;-7.427e-01;5.487e-01;-7.427e-01;5.487e-01;1.187e+00;1.000e+01;-7.166e-01;-5.695e-01;1.276e+00;1.000e+00;9.154e-01;1.000e+00
0.046655000;1.000e+00;-7.219e-01;5.485e-01;-7.219e-01;5.485e-01;1.186e+00;1.000e+01;-6.962e-01;-5.686e-01;1.276e+00;1.000e+00;8.989e-01;1.000e+00
0.048703000;1.000e+00;-7.011e-01;5.484e-01;-7.011e-01;5.484e-01;1.186e+00;1.000e+01;-6.757e-01;-5.678e-01;1.276e+00;1.000e+00;8.826e-01;1.000e+00
0.050751000;1.000e+00;-6.803e-01;5.483e-01;-6.803e-01;5.483e-01;1.186e+00;1.000e+01;-6.552e-01;-5.671e-01;1.276e+00;1.000e+00;8.665e-01;1.000e+00
0.052799000;1.000e+00;-6.596e-01;5.483e-01;-6.596e-01;5.483e-01;1.186e+00;1.000e+01;-6.347e-01;-5.664e-01;1.276e+00;1.000e+00;8.507e-01;1.000e+00
0.054847000;1.000e+00;-6.388e-01;5.483e-01;-6.388e-01;5.483e-01;1.186e+00;1.000e+01;-6.142e-01;-5.657e-01;1.276e+00;1.000e+00;8.351e-01;1.000e+00
0.056895000;1.000e+00;-6.180e-01;5.483e-01;-6.180e-01;5.483e-01;1.185e+00;1.000e+01;-5.938e-01;-5.652e-01;1.276e+00;1.000e+00;8.197e-01;1.000e+00
0.058943000;1.000e+00;-5.973e-01;5.484e-01;-5.973e-01;5.484e-01;1.185e+00;1.000e+01;-5.733e-01;-5.646e-01;1.276e+00;1.000e+00;8.047e-01;1.000e+00
0.060991000;1.000e+00;-5.765e-01;5.485e-01;-5.765e-01;5.485e-01;1.185e+00;1.000e+01;-5.528e-01;-5.641e-01;1.276e+00;1.000e+00;7.898e-01;1.000e+00
0.063039000;1.000e+00;-5.558e-01;5.486e-01;-5.558e-01;5.486e-01;1.185e+00;1.000e+01;-5.323e-01;-5.637e-01;1.276e+00;1.000e+00;7.753e-01;1.000e+00
0.065087000;1.000e+00;-5.350e-01;5.487e-01;-5.350e-01;5.487e-01;1.185e+00;1.000e+01;-5.118e-01;-5.633e-01;1.276e+00;1.000e+00;7.611e-01;1.000e+00
0.067135000;1.000e+00;-5.142e-01;5.488e-01;-5.142e-01;5.488e-01;1.185e+00;1.000e+01;-4.914e-01;-5.629e-01;1.276e+00;1.000e+00;7.472e-01;1.000e+00
0.069183000;1.000e+00;-4.935e-01;5.489e-01;-4.935e-01;5.489e-01;1.185e+00;1.000e+01;-4.709e-01;-5.625e-01;1.276e+00;1.000e+00;7.336e-01;1.000e+00
0.071231000;1.000e+00;-4.727e-01;5.490e-01;-4.727e-01;5.490e-01;1.184e+00;1.000e+01;-4.504e-01;-5.621e-01;1.276e+00;1.000e+00;7.203e-01;1.000e+00
0.073279000;1.000e+00;-4.519e-01;5.491e-01;-4.519e-01;5.491e-01;1.184e+00;1.000e+01;-4.299e-01;-5.618e-01;1.276e+00;1.000e+00;7.074e-01;1.000e+00
0.075327000;1.000e+00;-4.312e-01;5.492e-01;-4.312e-01;5.492e-01;1.184e+00;1.000e+01;-4.094e-01;-5.615e-01;1.276e+00;1.000e+00;6.949e-01;1.000e+00
0.077375000;1.000e+00;-4.104e-01;5.493e-01;-4.104e-01;5.493e-01;1.184e+00;1.000e+01;-3.890e-01;-5.612e-01;1.276e+00;1.000e+00;6.828e-01;1.000e+00
0.079423000;1.000e+00;-3.896e-01;5.495e-01;-3.896e-01;5.495e-01;1.184e+00;1.000e+01;-3.685e-01;-5.609e-01;1.276e+00;1.000e+00;6.711e-01;1.000e+00
0.081471000;1.000e+00;-3.689e-01;5.495e-01;-3.689e-01;5.495e-01;1.184e+00;1.000e+01;-3.480e-01;-5.606e-01;1.276e+00;1.000e+00;6.598e-01;1.000e+00
0.083519000;1.000e+00;-3.481e-01;5.496e-01;-3.481e-01;5.496e-01;1.184e+00;1.000e+01;-3.275e-01;-5.603e-01;1.276e+00;1.000e+00;6.490e-01;1.000e+00
0.085567000;1.000e+00;-3.274e-01;5.497e-01;-3.274e-01;5.497e-01;1.184e+00;1.000e+01;-3.070e-01;-5.601e-01;1.276e+00;1.000e+00;6.387e-01;1.000e+00
0.087615000;1.000e+00;-3.066e-01;5.498e-01;-3.066e-01;5.498e-01;1.184e+00;1.000e+01;-2.866e-01;-5.598e-01;1.276e+00;1.000e+00;6.289e-01;1.000e+00
0.089663000;1.000e+00;-2.858e-01;5.498e-01;-2.858e-01;5.498e-01;1.184e+00;1.000e+01;-2.661e-01;-5.596e-01;1.276e+00;1.000e+00;6.196e-01;1.000e+00
0.091711000;1.000e+00;-2.651e-01;5.498e-01;-2.651e-01;5.498e-01;1.184e+00;1.000e+01;-2.456e-01;-5.594e-01;1.276e+00;1.000e+00;6.109e-01;1.000e+00
0.093759000;1.000e+00;-2.443e-01;5.499e-01;-2.443e-01;5.499e-01;1.184e+00;1.000e+01;-2.251e-01;-5.592e-01;1.276e+00;1.000e+00;6.028e-01;1.000e+00
0.095807000;1.000e+00;-2.236e-01;5.499e-01;-2.236e-01;5.499e-01;1.184e+00;1.000e+01;-2.046e-01;-5.589e-01;1.276e+00;1.000e+00;5.952e-01;1.000e+00
0.097131000;1.000e+00;-2.105e-01;5.499e-01;-2.105e-01;5.499e-01;1.184e+00;1.000e+01;-1.918e-01;-5.588e-01;1.276e+00;1.000e+00;5.908e-01;1.000e+00
0.098455000;1.000e+00;-1.981e-01;5.498e-01;-1.981e-01;5.498e-01;1.183e+00;1.000e+01;-1.796e-01;-5.587e-01;1.276e+00;1.000e+00;5.868e-01;1.000e+00
0.099779000;1.000e+00;-1.865e-01;5.498e-01;-1.865e-01;5.498e-01;1.183e+00;1.000e+01;-1.681e-01;-5.585e-01;1.276e+00;1.000e+00;5.833e-01;1.000e+00
0.101103000;1.000e+00;-1.755e-01;5.498e-01;-1.755e-01;5.498e-01;1.183e+00;1.000e+01;-1.573e-01;-5.584e-01;1.276e+00;1.000e+00;5.801e-01;1.000e+00
0.102427000;1.000e+00;-1.653e-01;5.497e-01;-1.653e-01;5.497e-01;1.183e+00;1.000e+01;-1.472e-01;-5.583e-01;1.276e+00;1.000e+00;5.773e-01;1.000e+00
0.103752000;1.000e+00;-1.557e-01;5.497e-01;-1.557e-01;5.497e-01;1.183e+00;1.000e+01;-1.377e-01;-5.581e-01;1.276e+00;1.000e+00;5.749e-01;1.000e+00
0.105076000;1.000e+00;-1.467e-01;5.496e-01;-1.467e-01;5.496e-01;1.183e+00;1.000e+01;-1.289e-01;-5.580e-01;1.276e+00;1.000e+00;5.727e-01;1.000e+00
0.106400000;1.000e+00;-1.383e-01;5.495e-01;-1.383e-01;5.495e-01;1.183e+00;1.000e+01;-1.206e-01;-5.579e-01;1.276e+00;1.000e+00;5.708e-01;1.000e+00
0.107724000;1.000e+00;-1.305e-01;5.494e-01;-1.305e-01;5.494e-01;1.183e+00;1.000e+01;-1.129e-01;-5.578e-01;1.276e+00;1.000e+00;5.691e-01;1.000e+00
0.109048000;1.000e+00;-1.231e-01;5.494e-01;-1.231e-01;5.494e-01;1.183e+00;1.000e+01;-1.056e-01;-5.576e-01;1.276e+00;1.000e+00;5.675e-01;1.000e+00
0.110372000;1.000e+00;-1.162e-01;5.493e-01;-1.162e-01;5.493e-01;1.183e+00;1.000e+01;-9.882e-02;-5.575e-01;1.276e+00;1.000e+00;5.662e-01;1.000e+00
0.111697000;1.000e+00;-1.098e-01;5.492e-01;-1.098e-01;5.492e-01;1.183e+00;1.000e+01;-9.248e-02;-5.574e-01;1.276e+00;1.000e+00;5.650e-01;1.000e+00
0.113021000;1.000e+00;-1.037e-01;5.491e-01;-1.037e-01;5.491e-01;1.183e+00;1.000e+01;-8.653e-02;-5.573e-01;1.276e+00;1.000e+00;5.639e-01;1.000e+00
0.114345000;1.000e+00;-9.811e-02;5.490e-01;-9.811e-02;5.490e-01;1.183e+00;1.000e+01;-8.097e-02;-5.571e-01;1.276e+00;1.000e+00;5.630e-01;1.000e+00
0.115669000;1.000e+00;-9.283e-02;5.489e-01;-9.283e-02;5.489e-01;1.183e+00;1.000e+01;-7.577e-02;-5.570e-01;1.276e+00;1.000e+00;5.622e-01;1.000e+00
0.116993000;1.000e+00;-8.789e-02;5.488e-01;-8.789e-02;5.488e-01;1.183e+00;1.000e+01;-7.090e-02;-5.569e-01;1.276e+00;1.000e+00;5.614e-01;1.000e+00
0.118317000;1.000e+00;-8.327e-02;5.487e-01;-8.327e-02;5.487e-01;1.183e+00;1.000e+01;-6.634e-02;-5.568e-01;1.276e+00;1.000e+00;5.607e-01;1.000e+00
0.119641000;1.000e+00;-7.895e-02;5.486e-01;-7.895e-02;5.486e-01;1.183e+00;1.000e+01;-6.208e-02;-5.567e-01;1.276e+00;1.000e+00;5.601e-01;1.000e+00
0.120966000;1.000e+00;-7.490e-02;5.485e-01;-7.490e-02;5.485e-01;1.183e+00;1.000e+01;-5.809e-02;-5.566e-01;1.276e+00;1.000e+00;5.596e-01;1.000e+00
0.122290000;1.000e+00;-7.111e-02;5.484e-01;-7.111e-02;5.484e-01;1.183e+00;1.000e+01;-5.436e-02;-5.564e-01;1.276e+00;1.000e+00;5.591e-01;1.000e+00
0.123614000;1.000e+00;-6.757e-02;5.483e-01;-6.757e-02;5.483e-01;1.183e+00;1.000e+01;-5.087e-02;-5.563e-01;1.276e+00;1.000e+00;5.587e-01;1.000e+00
0.124938000;1.000e+00;-6.425e-02;5.482e-01;-6.425e-02;5.482e-01;1.183e+00;1.000e+01;-4.760e-02;-5.562e-01;1.276e+00;1.000e+00;5.583e-01;1.000e+00
0.126262000;1.000e+00;-6.115e-02;5.481e-01;-6.115e-02;5.481e-01;1.183e+00;1.000e+01;-4.454e-02;-5.561e-01;1.276e+00;1.000e+00;5.579e-01;1.000e+00
0.127586000;1.000e+00;-5.825e-02;5.480e-01;-5.825e-02;5.480e-01;1.183e+00;1.000e+01;-4.168e-02;-5.560e-01;1.276e+00;1.000e+00;5.576e-01;1.000e+00
0.128911000;1.000e+00;-5.553e-02;5.479e-01;-5.553e-02;5.479e-01;1.183e+00;1.000e+01;-3.900e-02;-5.559e-01;1.276e+00;1.000e+00;5.572e-01;1.000e+00
0.130235000;1.000e+00;-5.299e-02;5.478e-01;-5.299e-02;5.478e-01;1.183e+00;1.000e+01;-3.649e-02;-5.558e-01;1.276e+00;1.000e+00;5.570e-01;1.000e+00
0.131559000;1.000e+00;-5.061e-02;5.477e-01;-5.061e-02;5.477e-01;1.183e+00;1.000e+01;-3.415e-02;-5.557e-01;1.276e+00;1.000e+00;5.567e-01;1.000e+00
0.132883000;1.000e+00;-4.838e-02;5.475e-01;-4.838e-02;5.475e-01;1.183e+00;1.000e+01;-3.195e-02;-5.556e-01;1.276e+00;1.000e+00;5.565e-01;1.000e+00
0.134207000;1.000e+00;-4.630e-02;5.474e-01;-4.630e-02;5.474e-01;1.182e+00;1.000e+01;-2.990e-02;-5.554e-01;1.276e+00;1.000e+00;5.562e-01;1.000e+00
0.135531000;1.000e+00;-4.435e-02;5.473e-01;-4.435e-02;5.473e-01;1.182e+00;1.000e+01;-2.798e-02;-5.553e-01;1.276e+00;1.000e+00;5.560e-01;1.000e+00
0.136855000;1.000e+00;-4.253e-02;5.472e-01;-4.253e-02;5.472e-01;1.182e+00;1.000e+01;-2.618e-02;-5.552e-01;1.276e+00;1.000e+00;5.558e-01;1.000e+00
0.139504000;1.000e+00;-3.922e-02;5.470e-01;-3.922e-02;5.470e-01;1.182e+00;1.000e+01;-2.292e-02;-5.550e-01;1.276e+00;1.000e+00;5.555e-01;1.000e+00
0.141887000;1.000e+00;-3.660e-02;5.468e-01;-3.660e-02;5.468e-01;1.182e+00;1.000e+01;-2.033e-02;-5.548e-01;1.276e+00;1.000e+00;5.552e-01;1.000e+00
0.144271000;1.000e+00;-3.427e-02;5.466e-01;-3.427e-02;5.466e-01;1.182e+00;1.000e+01;-1.803e-02;-5.546e-01;1.276e+00;1.000e+00;5.549e-01;1.000e+00
0.146654000;1.000e+00;-3.221e-02;5.464e-01;-3.221e-02;5.464e-01;1.182e+00;1.000e+01;-1.600e-02;-5.544e-01;1.276e+00;1.000e+00;5.547e-01;1.000e+00
0.149038000;1.000e+00;-3.037e-02;5.463e-01;-3.037e-02;5.463e-01;1.182e+00;1.000e+01;-1.419e-02;-5.542e-01;1.276e+00;1.000e+00;5.544e-01;1.000e+00
0.151421000;1.000e+00;-2.875e-02;5.461e-01;-2.875e-02;5.461e-01;1.182e+00;1.000e+01;-1.259e-02;-5.540e-01;1.276e+00;1.000e+00;5.542e-01;1.000e+00
0.153805000;1.000e+00;-2.731e-02;5.459e-01;-2.731e-02;5.459e-01;1.182e+00;1.000e+01;-1.117e-02;-5.538e-01;1.276e+00;1.000e+00;5.540e-01;1.000e+00
0.156188000;1.000e+00;-2.603e-02;5.457e-01;-2.603e-02;5.457e-01;1.182e+00;1.000e+01;-9.908e-03;-5.537e-01;1.276e+00;1.000e+00;5.537e-01;1.000e+00
0.158572000;1.000e+00;-2.490e-02;5.455e-01;-2.490e-02;5.455e-01;1.182e+00;1.000e+01;-8.789e-03;-5.535e-01;1.276e+00;1.000e+00;5.535e-01;1.000e+00
0.160955000;1.000e+00;-2.389e-02;5.453e-01;-2.389e-02;5.453e-01;1.182e+00;1.000e+01;-7.797e-03;-5.533e-01;1.276e+00;1.000e+00;5.533e-01;1.000e+00
0.163339000;1.000e+00;-2.300e-02;5.451e-01;-2.300e-02;5.451e-01;1.182e+00;1.000e+01;-6.917e-03;-5.531e-01;1.276e+00;1.000e+00;5.531e-01;1.000e+00
0.165722000;1.000e+00;-2.221e-02;5.449e-01;-2.221e-02;5.449e-01;1.182e+00;1.000e+01;-6.136e-03;-5.529e-01;1.276e+00;1.000e+00;5.529e-01;1.000e+00
0.168105000;1.000e+00;-2.151e-02;5.447e-01;-2.151e-02;5.447e-01;1.182e+00;1.000e+01;-5.443e-03;-5.527e-01;1.276e+00;1.000e+00;5.527e-01;1.000e+00
0.170489000;1.000e+00;-2.088e-02;5.446e-01;-2.088e-02;5.446e-01;1.182e+00;1.000e+01;-4.829e-03;-5.525e-01;1.276e+00;1.000e+00;5.526e-01;1.000e+00
0.172872000;1.000e+00;-2.033e-02;5.444e-01;-2.033e-02;5.444e-01;1.181e+00;1.000e+01;-4.284e-03;-5.523e-01;1.276e+00;1.000e+00;5.524e-01;1.000e+00
0.175256000;1.000e+00;-1.984e-02;5.442e-01;-1.984e-02;5.442e-01;1.181e+00;1.000e+01;-3.800e-03;-5.522e-01;1.276e+00;1.000e+00;5.522e-01;1.000e+00
0.177639000;1.000e+00;-1.941e-02;5.440e-01;-1.941e-02;5.440e-01;1.181e+00;1.000e+01;-3.371e-03;-5.520e-01;1.276e+00;1.000e+00;5.520e-01;1.000e+00
0.180023000;1.000e+00;-1.902e-02;5.438e-01;-1.902e-02;5.438e-01;1.181e+00;1.000e+01;-2.990e-03;-5.518e-01;1.276e+00;1.000e+00;5.518e-01;1.000e+00
0.182406000;1.000e+00;-1.868e-02;5.436e-01;-1.868e-02;5.436e-01;1.181e+00;1.000e+01;-2.653e-03;-5.516e-01;1.276e+00;1.000e+00;5.516e-01;1.000e+00
