;time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Bess_GEN_MagnitudeControlledByAVRPu;StepUp_Xfmr_XFMR_Tap;Bess_GEN_ActivePowerSetpointPu;Bess_GEN_ReactivePowerSetpointPu;Bess_GEN_AVRSetpointPu;Bess_GEN_InjectedActiveCurrent;Bess_GEN_InjectedReactiveCurrent;Bess_GEN_InjectedCurrent
2804;2.717e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-3.375e-02;3.375e-02
2805;2.718e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-0.000e+00;-3.375e-02;3.375e-02
2806;2.719e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-3.375e-02;3.375e-02
2807;2.720e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-0.000e+00;-3.375e-02;3.375e-02
2808;2.721e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-3.375e-02;3.375e-02
2809;2.722e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-0.000e+00;-3.375e-02;3.375e-02
2810;2.723e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-3.375e-02;3.375e-02
2811;2.724e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-0.000e+00;-3.375e-02;3.375e-02
2812;2.725e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-3.375e-02;3.375e-02
2813;2.726e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-0.000e+00;-3.375e-02;3.375e-02
2814;2.727e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-3.375e-02;3.375e-02
2815;2.728e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-0.000e+00;-3.375e-02;3.375e-02
2816;2.729e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-3.375e-02;3.375e-02
2817;2.730e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-0.000e+00;-3.375e-02;3.375e-02
2818;2.731e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-3.375e-02;3.375e-02
2819;2.732e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-0.000e+00;-3.375e-02;3.375e-02
2820;2.733e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-3.375e-02;3.375e-02
2821;2.734e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-0.000e+00;-3.375e-02;3.375e-02
2822;2.735e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-3.375e-02;3.375e-02
2823;2.736e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-0.000e+00;-3.375e-02;3.375e-02
2824;2.737e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-3.375e-02;3.375e-02
2825;2.738e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-0.000e+00;-3.375e-02;3.375e-02
2826;2.739e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-3.375e-02;3.375e-02
2827;2.740e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-0.000e+00;-3.375e-02;3.375e-02
2828;2.741e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-3.375e-02;3.375e-02
2829;2.742e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-0.000e+00;-3.375e-02;3.375e-02
2830;2.743e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-3.375e-02;3.375e-02
2831;2.744e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-0.000e+00;-3.375e-02;3.375e-02
2832;2.745e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-3.375e-02;3.375e-02
2833;2.746e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-0.000e+00;-3.375e-02;3.375e-02
2834;2.747e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-3.375e-02;3.375e-02
2835;2.748e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-0.000e+00;-3.375e-02;3.375e-02
2836;2.749e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-3.375e-02;3.375e-02
2837;2.750e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-0.000e+00;-3.375e-02;3.375e-02
2838;2.751e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-3.375e-02;3.375e-02
2839;2.752e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-0.000e+00;-3.375e-02;3.375e-02
2840;2.753e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-3.375e-02;3.375e-02
2841;2.754e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-0.000e+00;-3.375e-02;3.375e-02
2842;2.755e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-3.375e-02;3.375e-02
2843;2.756e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-0.000e+00;-3.375e-02;3.375e-02
2844;2.757e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-3.375e-02;3.375e-02
2845;2.758e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-0.000e+00;-3.375e-02;3.375e-02
2846;2.759e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-3.375e-02;3.375e-02
2847;2.760e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-0.000e+00;-3.375e-02;3.375e-02
2848;2.761e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-3.375e-02;3.375e-02
2849;2.762e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-0.000e+00;-3.375e-02;3.375e-02
2850;2.763e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-3.375e-02;3.375e-02
2851;2.764e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-0.000e+00;-3.375e-02;3.375e-02
2852;2.765e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-3.375e-02;3.375e-02
2853;2.766e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-0.000e+00;-3.375e-02;3.375e-02
2854;2.767e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-3.375e-02;3.375e-02
2855;2.768e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-0.000e+00;-3.375e-02;3.375e-02
2856;2.769e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-3.375e-02;3.375e-02
2857;2.770e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-0.000e+00;-3.375e-02;3.375e-02
2858;2.771e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-3.375e-02;3.375e-02
2859;2.772e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-0.000e+00;-3.375e-02;3.375e-02
2860;2.773e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-3.375e-02;3.375e-02
2861;2.774e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-0.000e+00;-3.375e-02;3.375e-02
2862;2.775e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-3.375e-02;3.375e-02
2863;2.776e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-0.000e+00;-3.375e-02;3.375e-02
2864;2.777e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-3.375e-02;3.375e-02
2865;2.778e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-0.000e+00;-3.375e-02;3.375e-02
2866;2.779e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-3.375e-02;3.375e-02
2867;2.780e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-0.000e+00;-3.375e-02;3.375e-02
2868;2.781e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-3.375e-02;3.375e-02
2869;2.782e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-0.000e+00;-3.375e-02;3.375e-02
2870;2.783e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-3.375e-02;3.375e-02
2871;2.784e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-0.000e+00;-3.375e-02;3.375e-02
2872;2.785e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-3.375e-02;3.375e-02
2873;2.786e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-0.000e+00;-3.375e-02;3.375e-02
2874;2.787e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-3.375e-02;3.375e-02
2875;2.788e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-0.000e+00;-3.375e-02;3.375e-02
2876;2.789e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-3.375e-02;3.375e-02
2877;2.790e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-0.000e+00;-3.375e-02;3.375e-02
2878;2.791e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-3.375e-02;3.375e-02
2879;2.792e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-0.000e+00;-3.375e-02;3.375e-02
2880;2.793e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-3.375e-02;3.375e-02
2881;2.794e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-0.000e+00;-3.375e-02;3.375e-02
2882;2.795e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-3.375e-02;3.375e-02
2883;2.796e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-0.000e+00;-3.375e-02;3.375e-02
2884;2.797e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-3.375e-02;3.375e-02
2885;2.798e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-0.000e+00;-3.375e-02;3.375e-02
2886;2.799e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-3.375e-02;3.375e-02
2887;2.800e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-0.000e+00;-3.375e-02;3.375e-02
2888;2.801e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-3.375e-02;3.375e-02
2889;2.802e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-0.000e+00;-3.375e-02;3.375e-02
2890;2.803e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-3.375e-02;3.375e-02
2891;2.804e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-0.000e+00;-3.375e-02;3.375e-02
2892;2.805e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-3.375e-02;3.375e-02
2893;2.806e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-0.000e+00;-3.375e-02;3.375e-02
2894;2.807e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-3.375e-02;3.375e-02
2895;2.808e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-0.000e+00;-3.375e-02;3.375e-02
2896;2.809e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-3.375e-02;3.375e-02
2897;2.810e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-0.000e+00;-3.375e-02;3.375e-02
2898;2.811e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-3.375e-02;3.375e-02
2899;2.812e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-0.000e+00;-3.375e-02;3.375e-02
2900;2.813e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-3.375e-02;3.375e-02
2901;2.814e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-0.000e+00;-3.375e-02;3.375e-02
2902;2.815e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-3.375e-02;3.375e-02
2903;2.816e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-0.000e+00;-3.375e-02;3.375e-02
2904;2.817e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-3.375e-02;3.375e-02
2905;2.818e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-0.000e+00;-3.375e-02;3.375e-02
2906;2.819e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-3.375e-02;3.375e-02
2907;2.820e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-0.000e+00;-3.375e-02;3.375e-02
2908;2.821e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-3.375e-02;3.375e-02
2909;2.822e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-0.000e+00;-3.375e-02;3.375e-02
2910;2.823e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-3.375e-02;3.375e-02
2911;2.824e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-0.000e+00;-3.375e-02;3.375e-02
2912;2.825e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-3.375e-02;3.375e-02
2913;2.826e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-0.000e+00;-3.375e-02;3.375e-02
2914;2.827e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-3.375e-02;3.375e-02
2915;2.828e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-0.000e+00;-3.375e-02;3.375e-02
2916;2.829e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-3.375e-02;3.375e-02
2917;2.830e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-0.000e+00;-3.375e-02;3.375e-02
2918;2.831e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-3.375e-02;3.375e-02
2919;2.832e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-0.000e+00;-3.375e-02;3.375e-02
2920;2.833e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-3.375e-02;3.375e-02
2921;2.834e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-0.000e+00;-3.375e-02;3.375e-02
2922;2.835e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-3.375e-02;3.375e-02
2923;2.836e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-0.000e+00;-3.375e-02;3.375e-02
2924;2.837e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-3.375e-02;3.375e-02
2925;2.838e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-0.000e+00;-3.375e-02;3.375e-02
2926;2.839e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-3.375e-02;3.375e-02
2927;2.840e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-0.000e+00;-3.375e-02;3.375e-02
2928;2.841e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-3.375e-02;3.375e-02
2929;2.842e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-0.000e+00;-3.375e-02;3.375e-02
2930;2.843e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-3.375e-02;3.375e-02
2931;2.844e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-0.000e+00;-3.375e-02;3.375e-02
2932;2.845e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;0.000e+00;-3.375e-02;3.375e-02
2933;2.846e+01;1.037e+00;-4.414e-07;3.499e-02;-4.258e-07;3.375e-02;1.037e+00;1.000e+01;-1.250e+00;3.502e-02;3.502e-02;-0.000e+00;-3.375e-02;3.375e-02
