time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Bess_GEN_MagnitudeControlledByAVRPu;StepUp_Xfmr_XFMR_Tap;Bess_GEN_ActivePowerSetpointPu;Bess_GEN_ReactivePowerSetpointPu;Bess_GEN_AVRSetpointPu;Bess_GEN_InjectedActiveCurrent;Bess_GEN_InjectedReactiveCurrent;Bess_GEN_InjectedCurrent
0.560000000;1.045e+00;9.998e-01;1.231e-02;9.566e-01;1.177e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.315e-02;9.567e-01
0.570000000;1.045e+00;9.998e-01;1.231e-02;9.566e-01;1.177e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.315e-02;9.567e-01
0.580000000;1.045e+00;9.998e-01;1.231e-02;9.566e-01;1.177e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.315e-02;9.567e-01
0.590000000;1.045e+00;9.998e-01;1.231e-02;9.566e-01;1.177e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.315e-02;9.567e-01
0.600000000;1.045e+00;9.998e-01;1.231e-02;9.566e-01;1.177e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.316e-02;9.567e-01
0.610000000;1.045e+00;9.998e-01;1.231e-02;9.566e-01;1.177e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.316e-02;9.567e-01
0.620000000;1.045e+00;9.998e-01;1.231e-02;9.566e-01;1.177e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.316e-02;9.567e-01
0.630000000;1.045e+00;9.998e-01;1.231e-02;9.566e-01;1.178e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.316e-02;9.567e-01
0.640000000;1.045e+00;9.998e-01;1.231e-02;9.566e-01;1.178e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.316e-02;9.567e-01
0.650000000;1.045e+00;9.998e-01;1.231e-02;9.566e-01;1.178e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.316e-02;9.567e-01
0.660000000;1.045e+00;9.998e-01;1.231e-02;9.566e-01;1.178e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.316e-02;9.567e-01
0.670000000;1.045e+00;9.998e-01;1.231e-02;9.566e-01;1.178e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.316e-02;9.567e-01
0.680000000;1.045e+00;9.998e-01;1.231e-02;9.566e-01;1.178e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.316e-02;9.567e-01
0.690000000;1.045e+00;9.998e-01;1.231e-02;9.566e-01;1.178e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.316e-02;9.567e-01
0.700000000;1.045e+00;9.998e-01;1.231e-02;9.566e-01;1.178e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.316e-02;9.567e-01
0.710000000;1.045e+00;9.998e-01;1.231e-02;9.566e-01;1.178e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.316e-02;9.567e-01
0.720000000;1.045e+00;9.998e-01;1.231e-02;9.566e-01;1.178e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.316e-02;9.567e-01
0.730000000;1.045e+00;9.998e-01;1.231e-02;9.566e-01;1.178e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.316e-02;9.567e-01
0.740000000;1.045e+00;9.998e-01;1.231e-02;9.566e-01;1.178e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.316e-02;9.567e-01
0.750000000;1.045e+00;9.998e-01;1.231e-02;9.566e-01;1.178e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.316e-02;9.567e-01
0.760000000;1.045e+00;9.998e-01;1.231e-02;9.566e-01;1.178e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.316e-02;9.567e-01
0.770000000;1.045e+00;9.998e-01;1.231e-02;9.566e-01;1.178e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.316e-02;9.567e-01
0.780000000;1.045e+00;9.998e-01;1.231e-02;9.566e-01;1.178e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.316e-02;9.567e-01
0.790000000;1.045e+00;9.998e-01;1.231e-02;9.566e-01;1.178e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.317e-02;9.567e-01
0.800000000;1.045e+00;9.998e-01;1.231e-02;9.566e-01;1.178e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.317e-02;9.567e-01
0.810000000;1.045e+00;9.998e-01;1.231e-02;9.566e-01;1.178e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.317e-02;9.567e-01
0.820000000;1.045e+00;9.998e-01;1.231e-02;9.566e-01;1.178e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.317e-02;9.567e-01
0.830000000;1.045e+00;9.998e-01;1.231e-02;9.566e-01;1.178e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.317e-02;9.567e-01
0.840000000;1.045e+00;9.998e-01;1.231e-02;9.566e-01;1.178e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.317e-02;9.567e-01
0.850000000;1.045e+00;9.997e-01;1.232e-02;9.566e-01;1.178e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.317e-02;9.567e-01
0.860000000;1.045e+00;9.997e-01;1.232e-02;9.566e-01;1.178e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.317e-02;9.567e-01
0.870000000;1.045e+00;9.998e-01;1.232e-02;9.566e-01;1.178e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.317e-02;9.567e-01
0.880000000;1.045e+00;9.998e-01;1.232e-02;9.566e-01;1.178e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.317e-02;9.567e-01
0.890000000;1.045e+00;9.998e-01;1.232e-02;9.566e-01;1.179e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.317e-02;9.567e-01
0.900000000;1.045e+00;9.998e-01;1.232e-02;9.566e-01;1.179e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.317e-02;9.567e-01
0.910000000;1.045e+00;9.998e-01;1.232e-02;9.566e-01;1.179e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.317e-02;9.567e-01
0.920000000;1.045e+00;9.998e-01;1.232e-02;9.566e-01;1.179e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.317e-02;9.567e-01
0.930000000;1.045e+00;9.998e-01;1.232e-02;9.566e-01;1.179e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.317e-02;9.567e-01
0.940000000;1.045e+00;9.998e-01;1.232e-02;9.566e-01;1.179e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.317e-02;9.567e-01
0.950000000;1.045e+00;9.998e-01;1.232e-02;9.566e-01;1.179e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.317e-02;9.567e-01
0.960000000;1.045e+00;9.998e-01;1.232e-02;9.566e-01;1.179e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.317e-02;9.567e-01
0.970000000;1.045e+00;9.998e-01;1.232e-02;9.566e-01;1.179e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.317e-02;9.567e-01
0.980000000;1.045e+00;9.998e-01;1.232e-02;9.566e-01;1.179e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.317e-02;9.567e-01
0.990000000;1.045e+00;9.998e-01;1.232e-02;9.566e-01;1.179e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.318e-02;9.567e-01
1.000000000;1.045e+00;9.998e-01;1.232e-02;9.566e-01;1.179e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.318e-02;9.567e-01
1.010000000;1.045e+00;9.998e-01;1.232e-02;9.566e-01;1.179e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.318e-02;9.567e-01
1.020000000;1.045e+00;9.998e-01;1.232e-02;9.566e-01;1.179e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.318e-02;9.567e-01
1.030000000;1.045e+00;9.998e-01;1.232e-02;9.566e-01;1.179e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.318e-02;9.567e-01
1.040000000;1.045e+00;9.998e-01;1.232e-02;9.566e-01;1.179e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.318e-02;9.567e-01
1.050000000;1.045e+00;9.998e-01;1.233e-02;9.566e-01;1.179e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.318e-02;9.567e-01
1.060000000;1.045e+00;9.998e-01;1.233e-02;9.566e-01;1.179e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.318e-02;9.567e-01
1.070000000;1.045e+00;9.998e-01;1.233e-02;9.566e-01;1.179e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.318e-02;9.567e-01
1.080000000;1.045e+00;9.997e-01;1.233e-02;9.566e-01;1.180e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.318e-02;9.567e-01
1.090000000;1.045e+00;9.997e-01;1.233e-02;9.566e-01;1.180e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.318e-02;9.567e-01
1.100000000;1.045e+00;9.997e-01;1.233e-02;9.566e-01;1.180e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.318e-02;9.567e-01
1.110000000;1.045e+00;9.998e-01;1.233e-02;9.566e-01;1.180e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.318e-02;9.567e-01
1.120000000;1.045e+00;9.998e-01;1.233e-02;9.566e-01;1.180e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.318e-02;9.567e-01
1.130000000;1.045e+00;9.998e-01;1.233e-02;9.566e-01;1.180e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.318e-02;9.567e-01
1.140000000;1.045e+00;9.998e-01;1.233e-02;9.566e-01;1.180e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.318e-02;9.567e-01
1.150000000;1.045e+00;9.998e-01;1.233e-02;9.566e-01;1.180e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.318e-02;9.567e-01
1.160000000;1.045e+00;9.998e-01;1.233e-02;9.566e-01;1.180e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.318e-02;9.567e-01
1.170000000;1.045e+00;9.998e-01;1.233e-02;9.566e-01;1.180e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.318e-02;9.567e-01
1.180000000;1.045e+00;9.998e-01;1.233e-02;9.566e-01;1.180e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.319e-02;9.567e-01
1.190000000;1.045e+00;9.998e-01;1.233e-02;9.566e-01;1.180e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.319e-02;9.567e-01
1.200000000;1.045e+00;9.998e-01;1.233e-02;9.566e-01;1.180e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.319e-02;9.567e-01
1.210000000;1.045e+00;9.998e-01;1.233e-02;9.566e-01;1.180e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.319e-02;9.567e-01
1.220000000;1.045e+00;9.998e-01;1.234e-02;9.566e-01;1.180e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.319e-02;9.567e-01
1.230000000;1.045e+00;9.998e-01;1.234e-02;9.566e-01;1.180e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.319e-02;9.567e-01
1.240000000;1.045e+00;9.998e-01;1.234e-02;9.566e-01;1.180e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.319e-02;9.567e-01
1.250000000;1.045e+00;9.998e-01;1.234e-02;9.566e-01;1.181e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.319e-02;9.567e-01
1.260000000;1.045e+00;9.998e-01;1.234e-02;9.566e-01;1.181e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.319e-02;9.567e-01
1.270000000;1.045e+00;9.998e-01;1.234e-02;9.566e-01;1.181e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.319e-02;9.567e-01
1.280000000;1.045e+00;9.997e-01;1.234e-02;9.566e-01;1.181e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.319e-02;9.567e-01
1.290000000;1.045e+00;9.997e-01;1.234e-02;9.566e-01;1.181e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.319e-02;9.567e-01
1.300000000;1.045e+00;9.997e-01;1.234e-02;9.566e-01;1.181e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.319e-02;9.567e-01
1.310000000;1.045e+00;9.997e-01;1.234e-02;9.566e-01;1.181e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.319e-02;9.567e-01
1.320000000;1.045e+00;9.998e-01;1.234e-02;9.566e-01;1.181e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.319e-02;9.567e-01
1.330000000;1.045e+00;9.998e-01;1.234e-02;9.566e-01;1.181e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.320e-02;9.567e-01
1.340000000;1.045e+00;9.998e-01;1.234e-02;9.566e-01;1.181e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.320e-02;9.567e-01
1.350000000;1.045e+00;9.998e-01;1.234e-02;9.566e-01;1.181e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.320e-02;9.567e-01
1.360000000;1.045e+00;9.998e-01;1.234e-02;9.566e-01;1.181e-02;1.046e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.561e-01;-3.320e-02;9.567e-01
