;time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Bess_GEN_MagnitudeControlledByAVRPu;StepUp_Xfmr_XFMR_Tap;Bess_GEN_InjectedActiveCurrent;Bess_GEN_InjectedReactiveCurrent;Bess_GEN_AVRSetpointPu;Bess_GEN_NetworkFrequencyPu;Bess_GEN_InjectedCurrent;NetworkFrequencyPu
849;7.034e+00;1.071e+00;7.430e-01;-6.817e-02;6.936e-01;-6.364e-02;1.056e+00;1.000e+01;7.103e-01;4.414e-02;1.059e+00;1.000e+00;7.117e-01;1.000e+00
850;7.044e+00;1.071e+00;7.430e-01;-6.817e-02;6.936e-01;-6.363e-02;1.056e+00;1.000e+01;7.103e-01;4.414e-02;1.059e+00;1.000e+00;7.117e-01;1.000e+00
851;7.054e+00;1.071e+00;7.430e-01;-6.817e-02;6.936e-01;-6.363e-02;1.056e+00;1.000e+01;7.103e-01;4.414e-02;1.059e+00;1.000e+00;7.117e-01;1.000e+00
852;7.064e+00;1.071e+00;7.430e-01;-6.817e-02;6.936e-01;-6.364e-02;1.056e+00;1.000e+01;7.103e-01;4.414e-02;1.059e+00;1.000e+00;7.117e-01;1.000e+00
853;7.074e+00;1.071e+00;7.430e-01;-6.817e-02;6.936e-01;-6.363e-02;1.056e+00;1.000e+01;7.103e-01;4.414e-02;1.059e+00;1.000e+00;7.117e-01;1.000e+00
854;7.084e+00;1.071e+00;7.430e-01;-6.817e-02;6.936e-01;-6.363e-02;1.056e+00;1.000e+01;7.103e-01;4.414e-02;1.059e+00;1.000e+00;7.117e-01;1.000e+00
855;7.094e+00;1.071e+00;7.430e-01;-6.817e-02;6.936e-01;-6.363e-02;1.056e+00;1.000e+01;7.103e-01;4.414e-02;1.059e+00;1.000e+00;7.117e-01;1.000e+00
856;7.104e+00;1.071e+00;7.430e-01;-6.817e-02;6.936e-01;-6.363e-02;1.056e+00;1.000e+01;7.103e-01;4.414e-02;1.059e+00;1.000e+00;7.117e-01;1.000e+00
857;7.114e+00;1.071e+00;7.430e-01;-6.816e-02;6.936e-01;-6.363e-02;1.056e+00;1.000e+01;7.103e-01;4.413e-02;1.059e+00;1.000e+00;7.117e-01;1.000e+00
858;7.124e+00;1.071e+00;7.430e-01;-6.816e-02;6.936e-01;-6.363e-02;1.056e+00;1.000e+01;7.103e-01;4.413e-02;1.059e+00;1.000e+00;7.117e-01;1.000e+00
859;7.134e+00;1.071e+00;7.430e-01;-6.816e-02;6.936e-01;-6.362e-02;1.056e+00;1.000e+01;7.103e-01;4.413e-02;1.059e+00;1.000e+00;7.117e-01;1.000e+00
860;7.144e+00;1.071e+00;7.430e-01;-6.816e-02;6.936e-01;-6.362e-02;1.056e+00;1.000e+01;7.103e-01;4.413e-02;1.059e+00;1.000e+00;7.117e-01;1.000e+00
861;7.154e+00;1.071e+00;7.430e-01;-6.816e-02;6.936e-01;-6.362e-02;1.056e+00;1.000e+01;7.103e-01;4.412e-02;1.059e+00;1.000e+00;7.117e-01;1.000e+00
862;7.164e+00;1.071e+00;7.430e-01;-6.815e-02;6.936e-01;-6.362e-02;1.056e+00;1.000e+01;7.103e-01;4.412e-02;1.059e+00;1.000e+00;7.117e-01;1.000e+00
863;7.174e+00;1.071e+00;7.430e-01;-6.815e-02;6.936e-01;-6.361e-02;1.056e+00;1.000e+01;7.103e-01;4.412e-02;1.059e+00;1.000e+00;7.117e-01;1.000e+00
864;7.184e+00;1.071e+00;7.430e-01;-6.815e-02;6.936e-01;-6.361e-02;1.056e+00;1.000e+01;7.103e-01;4.412e-02;1.059e+00;1.000e+00;7.117e-01;1.000e+00
865;7.194e+00;1.071e+00;7.430e-01;-6.814e-02;6.936e-01;-6.361e-02;1.056e+00;1.000e+01;7.103e-01;4.412e-02;1.059e+00;1.000e+00;7.117e-01;1.000e+00
866;7.204e+00;1.071e+00;7.430e-01;-6.814e-02;6.936e-01;-6.361e-02;1.056e+00;1.000e+01;7.103e-01;4.411e-02;1.059e+00;1.000e+00;7.117e-01;1.000e+00
867;7.214e+00;1.071e+00;7.430e-01;-6.814e-02;6.936e-01;-6.360e-02;1.056e+00;1.000e+01;7.103e-01;4.411e-02;1.059e+00;1.000e+00;7.117e-01;1.000e+00
868;7.224e+00;1.071e+00;7.430e-01;-6.813e-02;6.936e-01;-6.360e-02;1.056e+00;1.000e+01;7.103e-01;4.410e-02;1.059e+00;1.000e+00;7.117e-01;1.000e+00
869;7.234e+00;1.071e+00;7.430e-01;-6.813e-02;6.936e-01;-6.360e-02;1.056e+00;1.000e+01;7.103e-01;4.410e-02;1.059e+00;1.000e+00;7.117e-01;1.000e+00
870;7.244e+00;1.071e+00;7.430e-01;-6.813e-02;6.936e-01;-6.359e-02;1.056e+00;1.000e+01;7.103e-01;4.410e-02;1.059e+00;1.000e+00;7.117e-01;1.000e+00
871;7.254e+00;1.071e+00;7.430e-01;-6.812e-02;6.935e-01;-6.359e-02;1.056e+00;1.000e+01;7.103e-01;4.409e-02;1.059e+00;1.000e+00;7.117e-01;1.000e+00
872;7.264e+00;1.071e+00;7.430e-01;-6.812e-02;6.935e-01;-6.358e-02;1.056e+00;1.000e+01;7.103e-01;4.409e-02;1.059e+00;1.000e+00;7.117e-01;1.000e+00
873;7.274e+00;1.071e+00;7.430e-01;-6.812e-02;6.935e-01;-6.358e-02;1.056e+00;1.000e+01;7.103e-01;4.409e-02;1.059e+00;1.000e+00;7.117e-01;1.000e+00
874;7.284e+00;1.071e+00;7.430e-01;-6.811e-02;6.935e-01;-6.358e-02;1.056e+00;1.000e+01;7.103e-01;4.408e-02;1.059e+00;1.000e+00;7.117e-01;1.000e+00
875;7.294e+00;1.071e+00;7.430e-01;-6.811e-02;6.935e-01;-6.357e-02;1.056e+00;1.000e+01;7.103e-01;4.408e-02;1.059e+00;1.000e+00;7.117e-01;1.000e+00
876;7.304e+00;1.071e+00;7.430e-01;-6.810e-02;6.935e-01;-6.357e-02;1.056e+00;1.000e+01;7.103e-01;4.407e-02;1.059e+00;1.000e+00;7.117e-01;1.000e+00
877;7.314e+00;1.071e+00;7.430e-01;-6.810e-02;6.935e-01;-6.356e-02;1.056e+00;1.000e+01;7.103e-01;4.407e-02;1.059e+00;1.000e+00;7.117e-01;1.000e+00
878;7.324e+00;1.071e+00;7.430e-01;-6.809e-02;6.935e-01;-6.356e-02;1.056e+00;1.000e+01;7.103e-01;4.406e-02;1.059e+00;1.000e+00;7.117e-01;1.000e+00
879;7.334e+00;1.071e+00;7.430e-01;-6.809e-02;6.935e-01;-6.355e-02;1.056e+00;1.000e+01;7.103e-01;4.406e-02;1.059e+00;1.000e+00;7.117e-01;1.000e+00
880;7.344e+00;1.071e+00;7.430e-01;-6.808e-02;6.935e-01;-6.355e-02;1.056e+00;1.000e+01;7.103e-01;4.405e-02;1.059e+00;1.000e+00;7.117e-01;1.000e+00
881;7.354e+00;1.071e+00;7.430e-01;-6.808e-02;6.935e-01;-6.354e-02;1.056e+00;1.000e+01;7.103e-01;4.405e-02;1.059e+00;1.000e+00;7.117e-01;1.000e+00
882;7.364e+00;1.071e+00;7.430e-01;-6.807e-02;6.935e-01;-6.354e-02;1.056e+00;1.000e+01;7.103e-01;4.404e-02;1.059e+00;1.000e+00;7.117e-01;1.000e+00
883;7.374e+00;1.071e+00;7.430e-01;-6.806e-02;6.935e-01;-6.353e-02;1.056e+00;1.000e+01;7.103e-01;4.404e-02;1.059e+00;1.000e+00;7.117e-01;1.000e+00
884;7.384e+00;1.071e+00;7.430e-01;-6.806e-02;6.935e-01;-6.353e-02;1.056e+00;1.000e+01;7.103e-01;4.403e-02;1.059e+00;1.000e+00;7.117e-01;1.000e+00
885;7.394e+00;1.071e+00;7.430e-01;-6.805e-02;6.935e-01;-6.352e-02;1.056e+00;1.000e+01;7.103e-01;4.403e-02;1.059e+00;1.000e+00;7.117e-01;1.000e+00
886;7.404e+00;1.071e+00;7.430e-01;-6.804e-02;6.935e-01;-6.351e-02;1.056e+00;1.000e+01;7.103e-01;4.402e-02;1.059e+00;1.000e+00;7.117e-01;1.000e+00
887;7.414e+00;1.071e+00;7.430e-01;-6.804e-02;6.935e-01;-6.351e-02;1.056e+00;1.000e+01;7.103e-01;4.401e-02;1.059e+00;1.000e+00;7.117e-01;1.000e+00
888;7.424e+00;1.071e+00;7.430e-01;-6.803e-02;6.935e-01;-6.350e-02;1.056e+00;1.000e+01;7.103e-01;4.401e-02;1.059e+00;1.000e+00;7.117e-01;1.000e+00
889;7.434e+00;1.071e+00;7.430e-01;-6.802e-02;6.935e-01;-6.349e-02;1.056e+00;1.000e+01;7.103e-01;4.400e-02;1.059e+00;1.000e+00;7.117e-01;1.000e+00
890;7.444e+00;1.071e+00;7.430e-01;-6.802e-02;6.935e-01;-6.349e-02;1.056e+00;1.000e+01;7.103e-01;4.399e-02;1.059e+00;1.000e+00;7.117e-01;1.000e+00
891;7.454e+00;1.071e+00;7.430e-01;-6.801e-02;6.935e-01;-6.348e-02;1.056e+00;1.000e+01;7.103e-01;4.399e-02;1.059e+00;1.000e+00;7.116e-01;1.000e+00
892;7.464e+00;1.071e+00;7.430e-01;-6.800e-02;6.935e-01;-6.347e-02;1.056e+00;1.000e+01;7.103e-01;4.398e-02;1.059e+00;1.000e+00;7.116e-01;1.000e+00
893;7.474e+00;1.071e+00;7.430e-01;-6.800e-02;6.935e-01;-6.347e-02;1.056e+00;1.000e+01;7.103e-01;4.397e-02;1.059e+00;1.000e+00;7.116e-01;1.000e+00
894;7.484e+00;1.071e+00;7.430e-01;-6.799e-02;6.935e-01;-6.346e-02;1.056e+00;1.000e+01;7.103e-01;4.397e-02;1.059e+00;1.000e+00;7.116e-01;1.000e+00
895;7.494e+00;1.071e+00;7.430e-01;-6.798e-02;6.935e-01;-6.345e-02;1.056e+00;1.000e+01;7.103e-01;4.396e-02;1.059e+00;1.000e+00;7.116e-01;1.000e+00
896;7.504e+00;1.071e+00;7.430e-01;-6.797e-02;6.935e-01;-6.344e-02;1.056e+00;1.000e+01;7.103e-01;4.395e-02;1.059e+00;1.000e+00;7.116e-01;1.000e+00
897;7.514e+00;1.071e+00;7.430e-01;-6.797e-02;6.935e-01;-6.344e-02;1.056e+00;1.000e+01;7.103e-01;4.394e-02;1.059e+00;1.000e+00;7.116e-01;1.000e+00
898;7.524e+00;1.071e+00;7.430e-01;-6.796e-02;6.935e-01;-6.343e-02;1.056e+00;1.000e+01;7.103e-01;4.394e-02;1.059e+00;1.000e+00;7.116e-01;1.000e+00
899;7.534e+00;1.071e+00;7.430e-01;-6.795e-02;6.935e-01;-6.342e-02;1.056e+00;1.000e+01;7.103e-01;4.393e-02;1.059e+00;1.000e+00;7.116e-01;1.000e+00
900;7.544e+00;1.071e+00;7.430e-01;-6.794e-02;6.935e-01;-6.341e-02;1.056e+00;1.000e+01;7.103e-01;4.392e-02;1.059e+00;1.000e+00;7.116e-01;1.000e+00
901;7.554e+00;1.071e+00;7.430e-01;-6.793e-02;6.935e-01;-6.341e-02;1.056e+00;1.000e+01;7.103e-01;4.391e-02;1.059e+00;1.000e+00;7.116e-01;1.000e+00
902;7.564e+00;1.071e+00;7.430e-01;-6.792e-02;6.935e-01;-6.340e-02;1.056e+00;1.000e+01;7.103e-01;4.391e-02;1.059e+00;1.000e+00;7.116e-01;1.000e+00
903;7.574e+00;1.071e+00;7.430e-01;-6.792e-02;6.935e-01;-6.339e-02;1.056e+00;1.000e+01;7.103e-01;4.390e-02;1.059e+00;1.000e+00;7.116e-01;1.000e+00
904;7.584e+00;1.071e+00;7.430e-01;-6.791e-02;6.935e-01;-6.338e-02;1.056e+00;1.000e+01;7.103e-01;4.389e-02;1.059e+00;1.000e+00;7.116e-01;1.000e+00
905;7.594e+00;1.071e+00;7.430e-01;-6.790e-02;6.935e-01;-6.337e-02;1.056e+00;1.000e+01;7.103e-01;4.388e-02;1.059e+00;1.000e+00;7.116e-01;1.000e+00
906;7.604e+00;1.071e+00;7.430e-01;-6.789e-02;6.935e-01;-6.336e-02;1.056e+00;1.000e+01;7.103e-01;4.387e-02;1.059e+00;1.000e+00;7.116e-01;1.000e+00
907;7.614e+00;1.071e+00;7.430e-01;-6.788e-02;6.935e-01;-6.336e-02;1.056e+00;1.000e+01;7.103e-01;4.386e-02;1.059e+00;1.000e+00;7.116e-01;1.000e+00
908;7.624e+00;1.071e+00;7.430e-01;-6.787e-02;6.935e-01;-6.335e-02;1.056e+00;1.000e+01;7.103e-01;4.385e-02;1.059e+00;1.000e+00;7.116e-01;1.000e+00
909;7.634e+00;1.071e+00;7.430e-01;-6.786e-02;6.935e-01;-6.334e-02;1.056e+00;1.000e+01;7.103e-01;4.385e-02;1.059e+00;1.000e+00;7.116e-01;1.000e+00
910;7.644e+00;1.071e+00;7.430e-01;-6.785e-02;6.935e-01;-6.333e-02;1.056e+00;1.000e+01;7.103e-01;4.384e-02;1.059e+00;1.000e+00;7.116e-01;1.000e+00
911;7.654e+00;1.071e+00;7.430e-01;-6.784e-02;6.935e-01;-6.332e-02;1.056e+00;1.000e+01;7.102e-01;4.383e-02;1.059e+00;1.000e+00;7.116e-01;1.000e+00
912;7.664e+00;1.071e+00;7.430e-01;-6.783e-02;6.935e-01;-6.331e-02;1.056e+00;1.000e+01;7.102e-01;4.382e-02;1.059e+00;1.000e+00;7.116e-01;1.000e+00
913;7.674e+00;1.071e+00;7.430e-01;-6.782e-02;6.935e-01;-6.330e-02;1.056e+00;1.000e+01;7.102e-01;4.381e-02;1.059e+00;1.000e+00;7.116e-01;1.000e+00
914;7.684e+00;1.071e+00;7.430e-01;-6.781e-02;6.935e-01;-6.329e-02;1.056e+00;1.000e+01;7.102e-01;4.380e-02;1.059e+00;1.000e+00;7.116e-01;1.000e+00
915;7.694e+00;1.071e+00;7.430e-01;-6.780e-02;6.935e-01;-6.328e-02;1.056e+00;1.000e+01;7.102e-01;4.379e-02;1.059e+00;1.000e+00;7.116e-01;1.000e+00
916;7.704e+00;1.071e+00;7.430e-01;-6.779e-02;6.935e-01;-6.327e-02;1.056e+00;1.000e+01;7.102e-01;4.378e-02;1.059e+00;1.000e+00;7.116e-01;1.000e+00
917;7.714e+00;1.071e+00;7.430e-01;-6.778e-02;6.935e-01;-6.326e-02;1.056e+00;1.000e+01;7.102e-01;4.377e-02;1.059e+00;1.000e+00;7.116e-01;1.000e+00
918;7.724e+00;1.071e+00;7.430e-01;-6.777e-02;6.935e-01;-6.325e-02;1.056e+00;1.000e+01;7.102e-01;4.376e-02;1.059e+00;1.000e+00;7.116e-01;1.000e+00
919;7.734e+00;1.071e+00;7.430e-01;-6.776e-02;6.935e-01;-6.324e-02;1.056e+00;1.000e+01;7.102e-01;4.375e-02;1.059e+00;1.000e+00;7.116e-01;1.000e+00
920;7.744e+00;1.071e+00;7.430e-01;-6.775e-02;6.935e-01;-6.323e-02;1.056e+00;1.000e+01;7.102e-01;4.374e-02;1.059e+00;1.000e+00;7.116e-01;1.000e+00
921;7.754e+00;1.071e+00;7.430e-01;-6.774e-02;6.935e-01;-6.322e-02;1.056e+00;1.000e+01;7.102e-01;4.373e-02;1.059e+00;1.000e+00;7.116e-01;1.000e+00
922;7.764e+00;1.071e+00;7.430e-01;-6.773e-02;6.935e-01;-6.321e-02;1.056e+00;1.000e+01;7.102e-01;4.372e-02;1.059e+00;1.000e+00;7.116e-01;1.000e+00
923;7.774e+00;1.071e+00;7.430e-01;-6.772e-02;6.935e-01;-6.320e-02;1.056e+00;1.000e+01;7.102e-01;4.371e-02;1.059e+00;1.000e+00;7.116e-01;1.000e+00
924;7.784e+00;1.071e+00;7.430e-01;-6.770e-02;6.935e-01;-6.319e-02;1.056e+00;1.000e+01;7.102e-01;4.370e-02;1.059e+00;1.000e+00;7.116e-01;1.000e+00
925;7.794e+00;1.071e+00;7.430e-01;-6.769e-02;6.935e-01;-6.318e-02;1.056e+00;1.000e+01;7.102e-01;4.369e-02;1.059e+00;1.000e+00;7.116e-01;1.000e+00
926;7.804e+00;1.071e+00;7.430e-01;-6.768e-02;6.935e-01;-6.317e-02;1.056e+00;1.000e+01;7.102e-01;4.368e-02;1.059e+00;1.000e+00;7.116e-01;1.000e+00
927;7.814e+00;1.071e+00;7.430e-01;-6.767e-02;6.934e-01;-6.316e-02;1.056e+00;1.000e+01;7.102e-01;4.367e-02;1.059e+00;1.000e+00;7.115e-01;1.000e+00
928;7.824e+00;1.071e+00;7.430e-01;-6.766e-02;6.934e-01;-6.315e-02;1.056e+00;1.000e+01;7.102e-01;4.366e-02;1.059e+00;1.000e+00;7.115e-01;1.000e+00
929;7.834e+00;1.071e+00;7.430e-01;-6.765e-02;6.934e-01;-6.313e-02;1.056e+00;1.000e+01;7.102e-01;4.365e-02;1.059e+00;1.000e+00;7.115e-01;1.000e+00
930;7.844e+00;1.071e+00;7.430e-01;-6.764e-02;6.934e-01;-6.312e-02;1.056e+00;1.000e+01;7.102e-01;4.364e-02;1.059e+00;1.000e+00;7.115e-01;1.000e+00
931;7.854e+00;1.071e+00;7.430e-01;-6.762e-02;6.934e-01;-6.311e-02;1.056e+00;1.000e+01;7.102e-01;4.362e-02;1.059e+00;1.000e+00;7.115e-01;1.000e+00
932;7.864e+00;1.071e+00;7.430e-01;-6.761e-02;6.934e-01;-6.310e-02;1.056e+00;1.000e+01;7.102e-01;4.361e-02;1.059e+00;1.000e+00;7.115e-01;1.000e+00
933;7.874e+00;1.071e+00;7.430e-01;-6.760e-02;6.934e-01;-6.309e-02;1.056e+00;1.000e+01;7.102e-01;4.360e-02;1.059e+00;1.000e+00;7.115e-01;1.000e+00
934;7.884e+00;1.071e+00;7.430e-01;-6.759e-02;6.934e-01;-6.308e-02;1.056e+00;1.000e+01;7.102e-01;4.359e-02;1.059e+00;1.000e+00;7.115e-01;1.000e+00
935;7.894e+00;1.072e+00;7.430e-01;-6.758e-02;6.934e-01;-6.307e-02;1.056e+00;1.000e+01;7.102e-01;4.358e-02;1.059e+00;1.000e+00;7.115e-01;1.000e+00
936;7.904e+00;1.072e+00;7.430e-01;-6.756e-02;6.934e-01;-6.306e-02;1.057e+00;1.000e+01;7.102e-01;4.357e-02;1.059e+00;1.000e+00;7.115e-01;1.000e+00
937;7.914e+00;1.072e+00;7.430e-01;-6.755e-02;6.934e-01;-6.304e-02;1.057e+00;1.000e+01;7.102e-01;4.356e-02;1.059e+00;1.000e+00;7.115e-01;1.000e+00
938;7.924e+00;1.072e+00;7.430e-01;-6.754e-02;6.934e-01;-6.303e-02;1.057e+00;1.000e+01;7.102e-01;4.354e-02;1.059e+00;1.000e+00;7.115e-01;1.000e+00
939;7.934e+00;1.072e+00;7.430e-01;-6.753e-02;6.934e-01;-6.302e-02;1.057e+00;1.000e+01;7.102e-01;4.353e-02;1.059e+00;1.000e+00;7.115e-01;1.000e+00
940;7.944e+00;1.072e+00;7.430e-01;-6.751e-02;6.934e-01;-6.301e-02;1.057e+00;1.000e+01;7.102e-01;4.352e-02;1.059e+00;1.000e+00;7.115e-01;1.000e+00
941;7.954e+00;1.072e+00;7.430e-01;-6.750e-02;6.934e-01;-6.299e-02;1.057e+00;1.000e+01;7.102e-01;4.351e-02;1.059e+00;1.000e+00;7.115e-01;1.000e+00
942;7.964e+00;1.072e+00;7.430e-01;-6.749e-02;6.934e-01;-6.298e-02;1.057e+00;1.000e+01;7.102e-01;4.350e-02;1.059e+00;1.000e+00;7.115e-01;1.000e+00
943;7.974e+00;1.072e+00;7.430e-01;-6.747e-02;6.934e-01;-6.297e-02;1.057e+00;1.000e+01;7.102e-01;4.348e-02;1.059e+00;1.000e+00;7.115e-01;1.000e+00
944;7.984e+00;1.072e+00;7.430e-01;-6.746e-02;6.934e-01;-6.296e-02;1.057e+00;1.000e+01;7.102e-01;4.347e-02;1.059e+00;1.000e+00;7.115e-01;1.000e+00
945;7.994e+00;1.072e+00;7.430e-01;-6.745e-02;6.934e-01;-6.294e-02;1.057e+00;1.000e+01;7.102e-01;4.346e-02;1.059e+00;1.000e+00;7.115e-01;1.000e+00
946;8.004e+00;1.072e+00;7.430e-01;-6.744e-02;6.934e-01;-6.293e-02;1.057e+00;1.000e+01;7.102e-01;4.345e-02;1.059e+00;1.000e+00;7.115e-01;1.000e+00
947;8.014e+00;1.072e+00;7.430e-01;-6.742e-02;6.934e-01;-6.292e-02;1.057e+00;1.000e+01;7.101e-01;4.343e-02;1.059e+00;1.000e+00;7.115e-01;1.000e+00
948;8.024e+00;1.072e+00;7.430e-01;-6.741e-02;6.934e-01;-6.291e-02;1.057e+00;1.000e+01;7.101e-01;4.342e-02;1.059e+00;1.000e+00;7.115e-01;1.000e+00
949;8.034e+00;1.072e+00;7.430e-01;-6.740e-02;6.934e-01;-6.289e-02;1.057e+00;1.000e+01;7.101e-01;4.341e-02;1.059e+00;1.000e+00;7.115e-01;1.000e+00
950;8.044e+00;1.072e+00;7.430e-01;-6.738e-02;6.934e-01;-6.288e-02;1.057e+00;1.000e+01;7.101e-01;4.340e-02;1.059e+00;1.000e+00;7.115e-01;1.000e+00
951;8.054e+00;1.072e+00;7.430e-01;-6.737e-02;6.934e-01;-6.287e-02;1.057e+00;1.000e+01;7.101e-01;4.338e-02;1.059e+00;1.000e+00;7.115e-01;1.000e+00
952;8.064e+00;1.072e+00;7.430e-01;-6.735e-02;6.934e-01;-6.286e-02;1.057e+00;1.000e+01;7.101e-01;4.337e-02;1.059e+00;1.000e+00;7.115e-01;1.000e+00
953;8.074e+00;1.072e+00;7.430e-01;-6.734e-02;6.934e-01;-6.284e-02;1.057e+00;1.000e+01;7.101e-01;4.336e-02;1.059e+00;1.000e+00;7.115e-01;1.000e+00
954;8.084e+00;1.072e+00;7.430e-01;-6.733e-02;6.934e-01;-6.283e-02;1.057e+00;1.000e+01;7.101e-01;4.335e-02;1.059e+00;1.000e+00;7.114e-01;1.000e+00
955;8.094e+00;1.072e+00;7.430e-01;-6.731e-02;6.934e-01;-6.282e-02;1.057e+00;1.000e+01;7.101e-01;4.333e-02;1.059e+00;1.000e+00;7.114e-01;1.000e+00
956;8.104e+00;1.072e+00;7.430e-01;-6.730e-02;6.934e-01;-6.280e-02;1.057e+00;1.000e+01;7.101e-01;4.332e-02;1.059e+00;1.000e+00;7.114e-01;1.000e+00
957;8.114e+00;1.072e+00;7.430e-01;-6.728e-02;6.934e-01;-6.279e-02;1.057e+00;1.000e+01;7.101e-01;4.331e-02;1.059e+00;1.000e+00;7.114e-01;1.000e+00
958;8.124e+00;1.072e+00;7.430e-01;-6.727e-02;6.934e-01;-6.278e-02;1.057e+00;1.000e+01;7.101e-01;4.329e-02;1.059e+00;1.000e+00;7.114e-01;1.000e+00
959;8.134e+00;1.072e+00;7.430e-01;-6.726e-02;6.934e-01;-6.276e-02;1.057e+00;1.000e+01;7.101e-01;4.328e-02;1.059e+00;1.000e+00;7.114e-01;1.000e+00
960;8.144e+00;1.072e+00;7.430e-01;-6.724e-02;6.934e-01;-6.275e-02;1.057e+00;1.000e+01;7.101e-01;4.326e-02;1.059e+00;1.000e+00;7.114e-01;1.000e+00
961;8.154e+00;1.072e+00;7.430e-01;-6.723e-02;6.934e-01;-6.274e-02;1.057e+00;1.000e+01;7.101e-01;4.325e-02;1.059e+00;1.000e+00;7.114e-01;1.000e+00
962;8.164e+00;1.072e+00;7.430e-01;-6.722e-02;6.933e-01;-6.272e-02;1.057e+00;1.000e+01;7.101e-01;4.324e-02;1.059e+00;1.000e+00;7.114e-01;1.000e+00
963;8.174e+00;1.072e+00;7.430e-01;-6.720e-02;6.933e-01;-6.271e-02;1.057e+00;1.000e+01;7.101e-01;4.322e-02;1.059e+00;1.000e+00;7.114e-01;1.000e+00
964;8.184e+00;1.072e+00;7.430e-01;-6.719e-02;6.933e-01;-6.269e-02;1.057e+00;1.000e+01;7.101e-01;4.321e-02;1.059e+00;1.000e+00;7.114e-01;1.000e+00
965;8.194e+00;1.072e+00;7.430e-01;-6.717e-02;6.933e-01;-6.268e-02;1.057e+00;1.000e+01;7.101e-01;4.320e-02;1.059e+00;1.000e+00;7.114e-01;1.000e+00
966;8.204e+00;1.072e+00;7.430e-01;-6.716e-02;6.933e-01;-6.267e-02;1.057e+00;1.000e+01;7.101e-01;4.318e-02;1.059e+00;1.000e+00;7.114e-01;1.000e+00
967;8.214e+00;1.072e+00;7.430e-01;-6.714e-02;6.933e-01;-6.265e-02;1.057e+00;1.000e+01;7.101e-01;4.317e-02;1.059e+00;1.000e+00;7.114e-01;1.000e+00
968;8.224e+00;1.072e+00;7.430e-01;-6.713e-02;6.933e-01;-6.264e-02;1.057e+00;1.000e+01;7.101e-01;4.316e-02;1.059e+00;1.000e+00;7.114e-01;1.000e+00
969;8.234e+00;1.072e+00;7.430e-01;-6.711e-02;6.933e-01;-6.262e-02;1.057e+00;1.000e+01;7.101e-01;4.314e-02;1.059e+00;1.000e+00;7.114e-01;1.000e+00
970;8.244e+00;1.072e+00;7.430e-01;-6.710e-02;6.933e-01;-6.261e-02;1.057e+00;1.000e+01;7.101e-01;4.313e-02;1.059e+00;1.000e+00;7.114e-01;1.000e+00
971;8.254e+00;1.072e+00;7.430e-01;-6.708e-02;6.933e-01;-6.260e-02;1.057e+00;1.000e+01;7.101e-01;4.311e-02;1.059e+00;1.000e+00;7.114e-01;1.000e+00
972;8.264e+00;1.072e+00;7.430e-01;-6.707e-02;6.933e-01;-6.258e-02;1.057e+00;1.000e+01;7.101e-01;4.310e-02;1.059e+00;1.000e+00;7.114e-01;1.000e+00
973;8.274e+00;1.072e+00;7.430e-01;-6.705e-02;6.933e-01;-6.257e-02;1.057e+00;1.000e+01;7.101e-01;4.308e-02;1.059e+00;1.000e+00;7.114e-01;1.000e+00
974;8.284e+00;1.072e+00;7.430e-01;-6.704e-02;6.933e-01;-6.255e-02;1.057e+00;1.000e+01;7.101e-01;4.307e-02;1.059e+00;1.000e+00;7.114e-01;1.000e+00
975;8.294e+00;1.072e+00;7.430e-01;-6.702e-02;6.933e-01;-6.254e-02;1.057e+00;1.000e+01;7.101e-01;4.306e-02;1.059e+00;1.000e+00;7.114e-01;1.000e+00
976;8.304e+00;1.072e+00;7.430e-01;-6.701e-02;6.933e-01;-6.252e-02;1.057e+00;1.000e+01;7.101e-01;4.304e-02;1.059e+00;1.000e+00;7.114e-01;1.000e+00
977;8.314e+00;1.072e+00;7.430e-01;-6.699e-02;6.933e-01;-6.251e-02;1.057e+00;1.000e+01;7.100e-01;4.303e-02;1.059e+00;1.000e+00;7.114e-01;1.000e+00
978;8.324e+00;1.072e+00;7.430e-01;-6.698e-02;6.933e-01;-6.250e-02;1.057e+00;1.000e+01;7.100e-01;4.301e-02;1.059e+00;1.000e+00;7.113e-01;1.000e+00
979;8.334e+00;1.072e+00;7.430e-01;-6.696e-02;6.933e-01;-6.248e-02;1.057e+00;1.000e+01;7.100e-01;4.300e-02;1.059e+00;1.000e+00;7.113e-01;1.000e+00
980;8.344e+00;1.072e+00;7.430e-01;-6.695e-02;6.933e-01;-6.247e-02;1.057e+00;1.000e+01;7.100e-01;4.298e-02;1.059e+00;1.000e+00;7.113e-01;1.000e+00
981;8.354e+00;1.072e+00;7.430e-01;-6.693e-02;6.933e-01;-6.245e-02;1.057e+00;1.000e+01;7.100e-01;4.297e-02;1.059e+00;1.000e+00;7.113e-01;1.000e+00
982;8.364e+00;1.072e+00;7.430e-01;-6.691e-02;6.933e-01;-6.244e-02;1.057e+00;1.000e+01;7.100e-01;4.296e-02;1.059e+00;1.000e+00;7.113e-01;1.000e+00
