time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Bess_GEN_ActivePowerSetpointPu;Bess_GEN_ReactivePowerSetpointPu;Bess_GEN_AVRSetpointPu;Bess_GEN_InjectedActiveCurrent;Bess_GEN_InjectedReactiveCurrent
30.002033000;2.138e-01;-1.727e-01;-3.512e-01;-8.080e-01;-1.643e+00;2.138e-01;-1.036e-01;-2.107e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.435e-01;-1.984e-02
30.002545000;2.142e-01;-1.739e-01;-3.514e-01;-8.117e-01;-1.640e+00;2.142e-01;-1.043e-01;-2.108e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.465e-01;-2.770e-02
30.002801000;2.146e-01;-1.746e-01;-3.516e-01;-8.138e-01;-1.639e+00;2.146e-01;-1.048e-01;-2.110e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.483e-01;-3.249e-02
30.002929000;2.148e-01;-1.750e-01;-3.517e-01;-8.150e-01;-1.638e+00;2.148e-01;-1.050e-01;-2.110e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.492e-01;-3.509e-02
30.003505000;2.157e-01;-1.771e-01;-3.524e-01;-8.211e-01;-1.633e+00;2.157e-01;-1.063e-01;-2.114e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.540e-01;-4.836e-02
30.003569000;2.159e-01;-1.774e-01;-3.524e-01;-8.218e-01;-1.633e+00;2.159e-01;-1.064e-01;-2.115e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.546e-01;-4.998e-02
30.003953000;2.167e-01;-1.791e-01;-3.530e-01;-8.266e-01;-1.629e+00;2.167e-01;-1.075e-01;-2.118e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.583e-01;-6.034e-02
30.004383000;2.177e-01;-1.812e-01;-3.536e-01;-8.325e-01;-1.624e+00;2.177e-01;-1.087e-01;-2.122e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.629e-01;-7.312e-02
30.005047000;2.194e-01;-1.849e-01;-3.547e-01;-8.427e-01;-1.616e+00;2.194e-01;-1.110e-01;-2.128e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.710e-01;-9.496e-02
30.005637000;2.212e-01;-1.887e-01;-3.557e-01;-8.529e-01;-1.608e+00;2.212e-01;-1.132e-01;-2.134e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.791e-01;-1.163e-01
30.005877000;2.219e-01;-1.902e-01;-3.562e-01;-8.571e-01;-1.605e+00;2.219e-01;-1.141e-01;-2.137e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.824e-01;-1.255e-01
30.006261000;2.232e-01;-1.926e-01;-3.571e-01;-8.631e-01;-1.600e+00;2.232e-01;-1.156e-01;-2.142e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.868e-01;-1.407e-01
30.006773000;2.250e-01;-1.957e-01;-3.584e-01;-8.696e-01;-1.593e+00;2.250e-01;-1.174e-01;-2.151e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.911e-01;-1.618e-01
30.006901000;2.255e-01;-1.964e-01;-3.588e-01;-8.710e-01;-1.592e+00;2.255e-01;-1.178e-01;-2.153e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.919e-01;-1.673e-01
30.007285000;2.269e-01;-1.984e-01;-3.601e-01;-8.746e-01;-1.587e+00;2.269e-01;-1.191e-01;-2.160e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.935e-01;-1.839e-01
30.007645000;2.283e-01;-2.003e-01;-3.614e-01;-8.770e-01;-1.583e+00;2.283e-01;-1.202e-01;-2.168e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.940e-01;-1.999e-01
30.008925000;2.334e-01;-2.064e-01;-3.662e-01;-8.843e-01;-1.569e+00;2.334e-01;-1.238e-01;-2.197e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.939e-01;-2.557e-01
30.009693000;2.363e-01;-2.099e-01;-3.689e-01;-8.885e-01;-1.561e+00;2.363e-01;-1.260e-01;-2.213e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.938e-01;-2.875e-01
30.014045000;2.510e-01;-2.284e-01;-3.816e-01;-9.103e-01;-1.521e+00;2.510e-01;-1.371e-01;-2.290e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.936e-01;-4.464e-01
30.014301000;2.517e-01;-2.294e-01;-3.822e-01;-9.114e-01;-1.518e+00;2.517e-01;-1.377e-01;-2.293e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.936e-01;-4.547e-01
30.015069000;2.540e-01;-2.324e-01;-3.841e-01;-9.148e-01;-1.512e+00;2.540e-01;-1.394e-01;-2.304e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.936e-01;-4.791e-01
30.016441000;2.579e-01;-2.374e-01;-3.872e-01;-9.204e-01;-1.501e+00;2.579e-01;-1.424e-01;-2.323e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.935e-01;-5.202e-01
30.016457000;2.579e-01;-2.374e-01;-3.872e-01;-9.205e-01;-1.501e+00;2.579e-01;-1.425e-01;-2.323e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.935e-01;-5.207e-01
30.016953000;2.593e-01;-2.392e-01;-3.882e-01;-9.225e-01;-1.497e+00;2.593e-01;-1.435e-01;-2.329e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.935e-01;-5.349e-01
30.017721000;2.613e-01;-2.418e-01;-3.898e-01;-9.254e-01;-1.492e+00;2.613e-01;-1.451e-01;-2.339e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.935e-01;-5.562e-01
30.018233000;2.626e-01;-2.435e-01;-3.908e-01;-9.272e-01;-1.488e+00;2.626e-01;-1.461e-01;-2.345e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.935e-01;-5.699e-01
30.019513000;2.657e-01;-2.475e-01;-3.931e-01;-9.317e-01;-1.480e+00;2.657e-01;-1.485e-01;-2.359e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.934e-01;-6.028e-01
30.022329000;2.719e-01;-2.557e-01;-3.976e-01;-9.405e-01;-1.462e+00;2.719e-01;-1.534e-01;-2.386e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.934e-01;-6.681e-01
30.023097000;2.735e-01;-2.578e-01;-3.987e-01;-9.426e-01;-1.458e+00;2.735e-01;-1.547e-01;-2.392e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.933e-01;-6.844e-01
30.025401000;2.778e-01;-2.635e-01;-4.017e-01;-9.486e-01;-1.446e+00;2.778e-01;-1.581e-01;-2.410e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.933e-01;-7.296e-01
30.026937000;2.804e-01;-2.670e-01;-4.034e-01;-9.522e-01;-1.439e+00;2.804e-01;-1.602e-01;-2.421e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.933e-01;-7.570e-01
30.027705000;2.816e-01;-2.686e-01;-4.042e-01;-9.539e-01;-1.435e+00;2.816e-01;-1.612e-01;-2.425e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.932e-01;-7.699e-01
30.029241000;2.840e-01;-2.718e-01;-4.058e-01;-9.570e-01;-1.429e+00;2.840e-01;-1.631e-01;-2.435e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.932e-01;-7.943e-01
30.030009000;2.851e-01;-2.732e-01;-4.065e-01;-9.585e-01;-1.426e+00;2.851e-01;-1.639e-01;-2.439e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.932e-01;-8.058e-01
30.031955000;2.877e-01;-2.767e-01;-4.081e-01;-9.620e-01;-1.419e+00;2.877e-01;-1.660e-01;-2.449e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.932e-01;-8.331e-01
30.032415000;2.883e-01;-2.775e-01;-4.085e-01;-9.628e-01;-1.417e+00;2.883e-01;-1.665e-01;-2.451e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.931e-01;-8.392e-01
30.032876000;2.888e-01;-2.783e-01;-4.088e-01;-9.636e-01;-1.415e+00;2.888e-01;-1.670e-01;-2.453e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.931e-01;-8.451e-01
30.037484000;2.939e-01;-2.851e-01;-4.118e-01;-9.703e-01;-1.402e+00;2.939e-01;-1.711e-01;-2.471e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.931e-01;-8.976e-01
30.037945000;2.943e-01;-2.857e-01;-4.121e-01;-9.708e-01;-1.400e+00;2.943e-01;-1.714e-01;-2.473e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.931e-01;-9.022e-01
30.038867000;2.951e-01;-2.869e-01;-4.126e-01;-9.720e-01;-1.398e+00;2.951e-01;-1.721e-01;-2.476e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.931e-01;-9.111e-01
30.042553000;2.982e-01;-2.910e-01;-4.144e-01;-9.760e-01;-1.390e+00;2.982e-01;-1.746e-01;-2.486e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.930e-01;-9.429e-01
30.045318000;3.001e-01;-2.937e-01;-4.154e-01;-9.785e-01;-1.384e+00;3.001e-01;-1.762e-01;-2.493e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.930e-01;-9.632e-01
30.045779000;3.004e-01;-2.941e-01;-4.156e-01;-9.789e-01;-1.383e+00;3.004e-01;-1.765e-01;-2.494e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.930e-01;-9.663e-01
30.046239000;3.007e-01;-2.945e-01;-4.158e-01;-9.793e-01;-1.382e+00;3.007e-01;-1.767e-01;-2.495e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.930e-01;-9.693e-01
30.046700000;3.010e-01;-2.949e-01;-4.159e-01;-9.797e-01;-1.382e+00;3.010e-01;-1.769e-01;-2.496e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.930e-01;-9.723e-01
30.047622000;3.016e-01;-2.957e-01;-4.162e-01;-9.804e-01;-1.380e+00;3.016e-01;-1.774e-01;-2.497e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.930e-01;-9.781e-01
30.050847000;3.033e-01;-2.981e-01;-4.172e-01;-9.826e-01;-1.375e+00;3.033e-01;-1.788e-01;-2.503e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.930e-01;-9.962e-01
30.052691000;3.042e-01;-2.993e-01;-4.176e-01;-9.838e-01;-1.373e+00;3.042e-01;-1.796e-01;-2.506e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.929e-01;-1.005e+00
30.053612000;3.046e-01;-2.998e-01;-4.179e-01;-9.843e-01;-1.372e+00;3.046e-01;-1.799e-01;-2.507e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.929e-01;-1.010e+00
30.055271000;3.053e-01;-3.008e-01;-4.182e-01;-9.852e-01;-1.370e+00;3.053e-01;-1.805e-01;-2.509e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.929e-01;-1.017e+00
30.056930000;3.059e-01;-3.017e-01;-4.186e-01;-9.860e-01;-1.368e+00;3.059e-01;-1.810e-01;-2.511e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.929e-01;-1.023e+00
30.058589000;3.065e-01;-3.025e-01;-4.189e-01;-9.867e-01;-1.366e+00;3.065e-01;-1.815e-01;-2.513e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.929e-01;-1.030e+00
30.062736000;3.078e-01;-3.042e-01;-4.195e-01;-9.883e-01;-1.363e+00;3.078e-01;-1.825e-01;-2.517e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.929e-01;-1.043e+00
30.064395000;3.082e-01;-3.048e-01;-4.198e-01;-9.889e-01;-1.362e+00;3.082e-01;-1.829e-01;-2.519e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.929e-01;-1.047e+00
30.068542000;3.092e-01;-3.061e-01;-4.202e-01;-9.901e-01;-1.359e+00;3.092e-01;-1.837e-01;-2.521e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.929e-01;-1.057e+00
30.069372000;3.094e-01;-3.064e-01;-4.203e-01;-9.903e-01;-1.359e+00;3.094e-01;-1.838e-01;-2.522e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.929e-01;-1.059e+00
30.071860000;3.098e-01;-3.070e-01;-4.206e-01;-9.908e-01;-1.357e+00;3.098e-01;-1.842e-01;-2.523e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.929e-01;-1.064e+00
30.073519000;3.101e-01;-3.074e-01;-4.207e-01;-9.912e-01;-1.357e+00;3.101e-01;-1.844e-01;-2.524e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.929e-01;-1.067e+00
30.076837000;3.106e-01;-3.080e-01;-4.210e-01;-9.918e-01;-1.355e+00;3.106e-01;-1.848e-01;-2.526e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.929e-01;-1.072e+00
30.080154000;3.110e-01;-3.086e-01;-4.212e-01;-9.923e-01;-1.354e+00;3.110e-01;-1.852e-01;-2.527e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.928e-01;-1.076e+00
30.084301000;3.115e-01;-3.092e-01;-4.214e-01;-9.928e-01;-1.353e+00;3.115e-01;-1.855e-01;-2.528e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.928e-01;-1.081e+00
30.087960000;3.118e-01;-3.096e-01;-4.216e-01;-9.931e-01;-1.352e+00;3.118e-01;-1.858e-01;-2.529e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.928e-01;-1.084e+00
30.090960000;3.120e-01;-3.099e-01;-4.217e-01;-9.934e-01;-1.352e+00;3.120e-01;-1.860e-01;-2.530e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.928e-01;-1.086e+00
30.091960000;3.121e-01;-3.100e-01;-4.217e-01;-9.935e-01;-1.351e+00;3.121e-01;-1.860e-01;-2.530e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.928e-01;-1.087e+00
30.093960000;3.122e-01;-3.102e-01;-4.218e-01;-9.936e-01;-1.351e+00;3.122e-01;-1.861e-01;-2.531e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.928e-01;-1.088e+00
30.094960000;3.122e-01;-3.103e-01;-4.218e-01;-9.936e-01;-1.351e+00;3.122e-01;-1.862e-01;-2.531e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.928e-01;-1.089e+00
30.097960000;3.124e-01;-3.105e-01;-4.219e-01;-9.938e-01;-1.350e+00;3.124e-01;-1.863e-01;-2.531e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.928e-01;-1.090e+00
30.100960000;3.125e-01;-3.106e-01;-4.220e-01;-9.939e-01;-1.350e+00;3.125e-01;-1.864e-01;-2.532e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.928e-01;-1.092e+00
30.111960000;3.129e-01;-3.111e-01;-4.222e-01;-9.943e-01;-1.349e+00;3.129e-01;-1.867e-01;-2.533e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.928e-01;-1.095e+00
30.118960000;3.130e-01;-3.113e-01;-4.222e-01;-9.944e-01;-1.349e+00;3.130e-01;-1.868e-01;-2.533e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.928e-01;-1.097e+00
30.127960000;3.132e-01;-3.114e-01;-4.223e-01;-9.944e-01;-1.349e+00;3.132e-01;-1.869e-01;-2.534e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.928e-01;-1.098e+00
30.128960000;3.132e-01;-3.114e-01;-4.223e-01;-9.944e-01;-1.348e+00;3.132e-01;-1.869e-01;-2.534e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.928e-01;-1.098e+00
30.129960000;3.132e-01;-3.115e-01;-4.223e-01;-9.944e-01;-1.348e+00;3.132e-01;-1.869e-01;-2.534e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.928e-01;-1.098e+00
30.135960000;3.133e-01;-3.115e-01;-4.224e-01;-9.944e-01;-1.348e+00;3.133e-01;-1.869e-01;-2.534e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.928e-01;-1.099e+00
30.152960000;3.134e-01;-3.116e-01;-4.225e-01;-9.944e-01;-1.348e+00;3.134e-01;-1.870e-01;-2.535e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.928e-01;-1.099e+00
30.247960000;3.135e-01;-3.116e-01;-4.227e-01;-9.938e-01;-1.348e+00;3.135e-01;-1.869e-01;-2.536e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.928e-01;-1.100e+00
30.499994000;3.136e-01;-3.115e-01;-4.228e-01;-9.932e-01;-1.348e+00;3.136e-01;-1.869e-01;-2.537e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.928e-01;-1.100e+00
30.499994000;1.530e+00;-1.151e+00;1.622e+00;-7.524e-01;1.060e+00;1.530e+00;-6.906e-01;9.731e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.928e-01;-1.100e+00
30.499996000;1.530e+00;-1.151e+00;1.622e+00;-7.523e-01;1.060e+00;1.530e+00;-6.906e-01;9.732e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.928e-01;-1.100e+00
30.501465000;1.551e+00;-1.111e+00;1.683e+00;-7.162e-01;1.085e+00;1.551e+00;-6.664e-01;1.010e+00;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.928e-01;-1.100e+00
30.501696000;1.552e+00;-1.108e+00;1.686e+00;-7.139e-01;1.086e+00;1.552e+00;-6.648e-01;1.012e+00;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.928e-01;-1.100e+00
30.501753000;1.552e+00;-1.107e+00;1.687e+00;-7.134e-01;1.087e+00;1.552e+00;-6.645e-01;1.012e+00;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.928e-01;-1.100e+00
30.502041000;1.554e+00;-1.105e+00;1.691e+00;-7.113e-01;1.088e+00;1.554e+00;-6.630e-01;1.014e+00;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.928e-01;-1.100e+00
30.502076000;1.554e+00;-1.105e+00;1.691e+00;-7.110e-01;1.088e+00;1.554e+00;-6.629e-01;1.015e+00;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.928e-01;-1.100e+00
30.502092000;1.554e+00;-1.105e+00;1.691e+00;-7.109e-01;1.088e+00;1.554e+00;-6.628e-01;1.015e+00;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.928e-01;-1.100e+00
30.502188000;1.554e+00;-1.104e+00;1.692e+00;-7.105e-01;1.089e+00;1.554e+00;-6.625e-01;1.015e+00;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.930e-01;-1.100e+00
30.502316000;1.554e+00;-1.104e+00;1.692e+00;-7.102e-01;1.089e+00;1.554e+00;-6.623e-01;1.015e+00;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.935e-01;-1.100e+00
30.502508000;1.554e+00;-1.104e+00;1.692e+00;-7.103e-01;1.089e+00;1.554e+00;-6.623e-01;1.015e+00;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.949e-01;-1.099e+00
30.502636000;1.554e+00;-1.104e+00;1.691e+00;-7.108e-01;1.088e+00;1.554e+00;-6.626e-01;1.014e+00;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-6.961e-01;-1.098e+00
30.503633000;1.546e+00;-1.112e+00;1.663e+00;-7.195e-01;1.076e+00;1.546e+00;-6.673e-01;9.977e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-7.092e-01;-1.083e+00
30.503825000;1.543e+00;-1.113e+00;1.654e+00;-7.213e-01;1.072e+00;1.543e+00;-6.679e-01;9.923e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-7.112e-01;-1.078e+00
30.504337000;1.536e+00;-1.114e+00;1.625e+00;-7.256e-01;1.058e+00;1.536e+00;-6.686e-01;9.750e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-7.155e-01;-1.065e+00
30.504452000;1.534e+00;-1.114e+00;1.618e+00;-7.264e-01;1.055e+00;1.534e+00;-6.685e-01;9.707e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-7.164e-01;-1.062e+00
30.504682000;1.530e+00;-1.114e+00;1.602e+00;-7.280e-01;1.047e+00;1.530e+00;-6.682e-01;9.614e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-7.178e-01;-1.054e+00
30.504798000;1.528e+00;-1.113e+00;1.594e+00;-7.287e-01;1.043e+00;1.528e+00;-6.680e-01;9.566e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-7.184e-01;-1.051e+00
30.504913000;1.526e+00;-1.113e+00;1.586e+00;-7.294e-01;1.039e+00;1.526e+00;-6.677e-01;9.516e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-7.190e-01;-1.047e+00
30.505374000;1.517e+00;-1.110e+00;1.550e+00;-7.316e-01;1.022e+00;1.517e+00;-6.659e-01;9.303e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-7.208e-01;-1.030e+00
30.505489000;1.515e+00;-1.109e+00;1.541e+00;-7.321e-01;1.017e+00;1.515e+00;-6.653e-01;9.246e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-7.211e-01;-1.025e+00
30.505950000;1.505e+00;-1.104e+00;1.502e+00;-7.335e-01;9.979e-01;1.505e+00;-6.622e-01;9.010e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-7.221e-01;-1.006e+00
30.506180000;1.500e+00;-1.101e+00;1.481e+00;-7.339e-01;9.875e-01;1.500e+00;-6.604e-01;8.886e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-7.223e-01;-9.960e-01
30.506526000;1.492e+00;-1.095e+00;1.449e+00;-7.344e-01;9.712e-01;1.492e+00;-6.573e-01;8.693e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-7.225e-01;-9.801e-01
30.506971000;1.481e+00;-1.088e+00;1.406e+00;-7.344e-01;9.491e-01;1.481e+00;-6.527e-01;8.435e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-7.222e-01;-9.584e-01
30.506983000;1.481e+00;-1.088e+00;1.405e+00;-7.344e-01;9.485e-01;1.481e+00;-6.525e-01;8.427e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-7.222e-01;-9.578e-01
30.507095000;1.478e+00;-1.085e+00;1.394e+00;-7.343e-01;9.428e-01;1.478e+00;-6.513e-01;8.361e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-7.221e-01;-9.522e-01
30.507351000;1.472e+00;-1.081e+00;1.369e+00;-7.341e-01;9.298e-01;1.472e+00;-6.483e-01;8.211e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-7.217e-01;-9.394e-01
30.507863000;1.460e+00;-1.070e+00;1.319e+00;-7.331e-01;9.038e-01;1.460e+00;-6.421e-01;7.915e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-7.206e-01;-9.138e-01
30.508119000;1.454e+00;-1.065e+00;1.295e+00;-7.325e-01;8.908e-01;1.454e+00;-6.388e-01;7.769e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-7.198e-01;-9.010e-01
30.508631000;1.442e+00;-1.054e+00;1.247e+00;-7.308e-01;8.649e-01;1.442e+00;-6.321e-01;7.481e-01;1.000e+01;-6.666e-01;9.960e-03;9.960e-03;-7.182e-01;-8.754e-01
