time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Bess_GEN_MagnitudeControlledByAVRPu;StepUp_Xfmr_XFMR_Tap;Bess_GEN_ActivePowerSetpointPu;Bess_GEN_AVRSetpointPu;Bess_GEN_InjectedActiveCurrent;Bess_GEN_InjectedReactiveCurrent;Bess_GEN_InjectedCurrent
23.153392000;1.018e+00;9.992e-01;1.874e-01;9.819e-01;1.841e-01;1.023e+00;1.000e+01;1.250e+00;1.097e+00;9.773e-01;-2.071e-01;9.990e-01
23.163392000;1.017e+00;9.992e-01;1.880e-01;9.821e-01;1.848e-01;1.022e+00;1.000e+01;1.250e+00;1.097e+00;9.775e-01;-2.078e-01;9.993e-01
23.173392000;1.017e+00;9.992e-01;1.887e-01;9.823e-01;1.855e-01;1.022e+00;1.000e+01;1.250e+00;1.097e+00;9.777e-01;-2.085e-01;9.997e-01
23.183392000;1.017e+00;9.992e-01;1.893e-01;9.825e-01;1.862e-01;1.022e+00;1.000e+01;1.250e+00;1.097e+00;9.779e-01;-2.092e-01;1.000e+00
23.193392000;1.017e+00;9.992e-01;1.900e-01;9.827e-01;1.869e-01;1.022e+00;1.000e+01;1.250e+00;1.097e+00;9.780e-01;-2.099e-01;1.000e+00
23.203392000;1.017e+00;9.992e-01;1.907e-01;9.829e-01;1.875e-01;1.022e+00;1.000e+01;1.250e+00;1.097e+00;9.782e-01;-2.106e-01;1.001e+00
23.213392000;1.016e+00;9.992e-01;1.913e-01;9.831e-01;1.882e-01;1.022e+00;1.000e+01;1.250e+00;1.097e+00;9.784e-01;-2.113e-01;1.001e+00
23.223392000;1.016e+00;9.992e-01;1.920e-01;9.832e-01;1.889e-01;1.021e+00;1.000e+01;1.250e+00;1.097e+00;9.785e-01;-2.120e-01;1.001e+00
23.233392000;1.016e+00;9.992e-01;1.927e-01;9.834e-01;1.896e-01;1.021e+00;1.000e+01;1.250e+00;1.097e+00;9.787e-01;-2.127e-01;1.002e+00
23.243392000;1.016e+00;9.992e-01;1.933e-01;9.836e-01;1.903e-01;1.021e+00;1.000e+01;1.250e+00;1.097e+00;9.789e-01;-2.134e-01;1.002e+00
23.253392000;1.016e+00;9.992e-01;1.940e-01;9.838e-01;1.910e-01;1.021e+00;1.000e+01;1.250e+00;1.097e+00;9.791e-01;-2.141e-01;1.002e+00
23.263392000;1.015e+00;9.992e-01;1.947e-01;9.840e-01;1.917e-01;1.021e+00;1.000e+01;1.250e+00;1.097e+00;9.792e-01;-2.148e-01;1.003e+00
23.273392000;1.015e+00;9.992e-01;1.954e-01;9.842e-01;1.924e-01;1.020e+00;1.000e+01;1.250e+00;1.097e+00;9.794e-01;-2.155e-01;1.003e+00
23.283392000;1.015e+00;9.992e-01;1.960e-01;9.844e-01;1.931e-01;1.020e+00;1.000e+01;1.250e+00;1.097e+00;9.796e-01;-2.162e-01;1.003e+00
23.293392000;1.015e+00;9.992e-01;1.967e-01;9.846e-01;1.938e-01;1.020e+00;1.000e+01;1.250e+00;1.097e+00;9.798e-01;-2.170e-01;1.003e+00
23.303392000;1.015e+00;9.992e-01;1.974e-01;9.848e-01;1.945e-01;1.020e+00;1.000e+01;1.250e+00;1.097e+00;9.799e-01;-2.177e-01;1.004e+00
23.313392000;1.014e+00;9.992e-01;1.981e-01;9.850e-01;1.953e-01;1.020e+00;1.000e+01;1.250e+00;1.097e+00;9.801e-01;-2.184e-01;1.004e+00
23.323392000;1.014e+00;9.992e-01;1.988e-01;9.852e-01;1.960e-01;1.020e+00;1.000e+01;1.250e+00;1.097e+00;9.803e-01;-2.191e-01;1.004e+00
23.333392000;1.014e+00;9.992e-01;1.994e-01;9.854e-01;1.967e-01;1.019e+00;1.000e+01;1.250e+00;1.097e+00;9.805e-01;-2.199e-01;1.005e+00
23.343392000;1.014e+00;9.992e-01;2.001e-01;9.856e-01;1.974e-01;1.019e+00;1.000e+01;1.250e+00;1.097e+00;9.806e-01;-2.206e-01;1.005e+00
23.353392000;1.014e+00;9.992e-01;2.008e-01;9.858e-01;1.981e-01;1.019e+00;1.000e+01;1.250e+00;1.097e+00;9.808e-01;-2.213e-01;1.005e+00
23.363392000;1.013e+00;9.992e-01;2.015e-01;9.860e-01;1.988e-01;1.019e+00;1.000e+01;1.250e+00;1.097e+00;9.810e-01;-2.220e-01;1.006e+00
23.373392000;1.013e+00;9.992e-01;2.022e-01;9.862e-01;1.996e-01;1.019e+00;1.000e+01;1.250e+00;1.097e+00;9.812e-01;-2.228e-01;1.006e+00
23.383392000;1.013e+00;9.992e-01;2.029e-01;9.864e-01;2.003e-01;1.018e+00;1.000e+01;1.250e+00;1.097e+00;9.813e-01;-2.235e-01;1.006e+00
23.393392000;1.013e+00;9.992e-01;2.036e-01;9.866e-01;2.010e-01;1.018e+00;1.000e+01;1.250e+00;1.097e+00;9.815e-01;-2.243e-01;1.007e+00
23.403392000;1.013e+00;9.992e-01;2.043e-01;9.868e-01;2.017e-01;1.018e+00;1.000e+01;1.250e+00;1.097e+00;9.817e-01;-2.250e-01;1.007e+00
23.413392000;1.012e+00;9.992e-01;2.050e-01;9.870e-01;2.024e-01;1.018e+00;1.000e+01;1.250e+00;1.097e+00;9.819e-01;-2.257e-01;1.008e+00
23.423392000;1.012e+00;9.992e-01;2.056e-01;9.872e-01;2.032e-01;1.018e+00;1.000e+01;1.250e+00;1.097e+00;9.821e-01;-2.265e-01;1.008e+00
23.433392000;1.012e+00;9.992e-01;2.063e-01;9.874e-01;2.039e-01;1.017e+00;1.000e+01;1.250e+00;1.097e+00;9.823e-01;-2.272e-01;1.008e+00
23.443392000;1.012e+00;9.992e-01;2.070e-01;9.876e-01;2.046e-01;1.017e+00;1.000e+01;1.250e+00;1.097e+00;9.824e-01;-2.280e-01;1.009e+00
23.453392000;1.012e+00;9.992e-01;2.077e-01;9.878e-01;2.054e-01;1.017e+00;1.000e+01;1.250e+00;1.097e+00;9.826e-01;-2.287e-01;1.009e+00
23.463392000;1.011e+00;9.992e-01;2.084e-01;9.880e-01;2.061e-01;1.017e+00;1.000e+01;1.250e+00;1.097e+00;9.828e-01;-2.295e-01;1.009e+00
23.473392000;1.011e+00;9.992e-01;2.091e-01;9.882e-01;2.068e-01;1.017e+00;1.000e+01;1.250e+00;1.097e+00;9.830e-01;-2.302e-01;1.010e+00
23.483392000;1.011e+00;9.992e-01;2.098e-01;9.884e-01;2.076e-01;1.017e+00;1.000e+01;1.250e+00;1.097e+00;9.832e-01;-2.310e-01;1.010e+00
23.493392000;1.011e+00;9.992e-01;2.105e-01;9.886e-01;2.083e-01;1.016e+00;1.000e+01;1.250e+00;1.097e+00;9.834e-01;-2.317e-01;1.010e+00
23.503392000;1.010e+00;9.992e-01;2.113e-01;9.888e-01;2.091e-01;1.016e+00;1.000e+01;1.250e+00;1.097e+00;9.835e-01;-2.325e-01;1.011e+00
23.513392000;1.010e+00;9.992e-01;2.120e-01;9.890e-01;2.098e-01;1.016e+00;1.000e+01;1.250e+00;1.097e+00;9.837e-01;-2.332e-01;1.011e+00
23.523392000;1.010e+00;9.991e-01;2.127e-01;9.892e-01;2.106e-01;1.016e+00;1.000e+01;1.250e+00;1.097e+00;9.839e-01;-2.340e-01;1.011e+00
23.533392000;1.010e+00;9.991e-01;2.134e-01;9.894e-01;2.113e-01;1.016e+00;1.000e+01;1.250e+00;1.097e+00;9.841e-01;-2.347e-01;1.012e+00
23.543392000;1.010e+00;9.991e-01;2.141e-01;9.896e-01;2.120e-01;1.015e+00;1.000e+01;1.250e+00;1.097e+00;9.843e-01;-2.355e-01;1.012e+00
23.553392000;1.009e+00;9.991e-01;2.148e-01;9.898e-01;2.128e-01;1.015e+00;1.000e+01;1.250e+00;1.097e+00;9.845e-01;-2.363e-01;1.012e+00
23.563392000;1.009e+00;9.991e-01;2.155e-01;9.900e-01;2.136e-01;1.015e+00;1.000e+01;1.250e+00;1.097e+00;9.847e-01;-2.370e-01;1.013e+00
23.573392000;1.009e+00;9.991e-01;2.162e-01;9.902e-01;2.143e-01;1.015e+00;1.000e+01;1.250e+00;1.097e+00;9.849e-01;-2.378e-01;1.013e+00
23.583392000;1.009e+00;9.991e-01;2.170e-01;9.904e-01;2.151e-01;1.015e+00;1.000e+01;1.250e+00;1.097e+00;9.850e-01;-2.386e-01;1.014e+00
23.593392000;1.009e+00;9.991e-01;2.177e-01;9.907e-01;2.158e-01;1.014e+00;1.000e+01;1.250e+00;1.097e+00;9.852e-01;-2.394e-01;1.014e+00
23.603392000;1.008e+00;9.991e-01;2.184e-01;9.909e-01;2.166e-01;1.014e+00;1.000e+01;1.250e+00;1.097e+00;9.854e-01;-2.401e-01;1.014e+00
23.613392000;1.008e+00;9.991e-01;2.191e-01;9.911e-01;2.173e-01;1.014e+00;1.000e+01;1.250e+00;1.097e+00;9.856e-01;-2.409e-01;1.015e+00
23.623392000;1.008e+00;9.991e-01;2.198e-01;9.913e-01;2.181e-01;1.014e+00;1.000e+01;1.250e+00;1.097e+00;9.858e-01;-2.417e-01;1.015e+00
23.633392000;1.008e+00;9.991e-01;2.206e-01;9.915e-01;2.189e-01;1.014e+00;1.000e+01;1.250e+00;1.097e+00;9.860e-01;-2.425e-01;1.015e+00
23.643392000;1.007e+00;9.991e-01;2.213e-01;9.917e-01;2.196e-01;1.013e+00;1.000e+01;1.250e+00;1.097e+00;9.862e-01;-2.432e-01;1.016e+00
23.653392000;1.007e+00;9.991e-01;2.220e-01;9.919e-01;2.204e-01;1.013e+00;1.000e+01;1.250e+00;1.097e+00;9.864e-01;-2.440e-01;1.016e+00
23.663392000;1.007e+00;9.991e-01;2.227e-01;9.921e-01;2.212e-01;1.013e+00;1.000e+01;1.250e+00;1.097e+00;9.866e-01;-2.448e-01;1.017e+00
23.673392000;1.007e+00;9.991e-01;2.235e-01;9.924e-01;2.220e-01;1.013e+00;1.000e+01;1.250e+00;1.097e+00;9.868e-01;-2.456e-01;1.017e+00
23.683392000;1.007e+00;9.991e-01;2.242e-01;9.926e-01;2.227e-01;1.013e+00;1.000e+01;1.250e+00;1.097e+00;9.870e-01;-2.464e-01;1.017e+00
23.693392000;1.006e+00;9.991e-01;2.249e-01;9.928e-01;2.235e-01;1.012e+00;1.000e+01;1.250e+00;1.097e+00;9.872e-01;-2.472e-01;1.018e+00
23.703392000;1.006e+00;9.991e-01;2.257e-01;9.930e-01;2.243e-01;1.012e+00;1.000e+01;1.250e+00;1.097e+00;9.874e-01;-2.480e-01;1.018e+00
23.713392000;1.006e+00;9.991e-01;2.264e-01;9.932e-01;2.251e-01;1.012e+00;1.000e+01;1.250e+00;1.097e+00;9.876e-01;-2.488e-01;1.018e+00
23.723392000;1.006e+00;9.991e-01;2.271e-01;9.935e-01;2.258e-01;1.012e+00;1.000e+01;1.250e+00;1.097e+00;9.878e-01;-2.496e-01;1.019e+00
23.733392000;1.005e+00;9.991e-01;2.279e-01;9.937e-01;2.266e-01;1.012e+00;1.000e+01;1.250e+00;1.097e+00;9.880e-01;-2.504e-01;1.019e+00
23.743392000;1.005e+00;9.991e-01;2.286e-01;9.939e-01;2.274e-01;1.011e+00;1.000e+01;1.250e+00;1.097e+00;9.882e-01;-2.512e-01;1.020e+00
23.753392000;1.005e+00;9.991e-01;2.293e-01;9.941e-01;2.282e-01;1.011e+00;1.000e+01;1.250e+00;1.097e+00;9.884e-01;-2.520e-01;1.020e+00
23.763392000;1.005e+00;9.991e-01;2.301e-01;9.943e-01;2.290e-01;1.011e+00;1.000e+01;1.250e+00;1.097e+00;9.886e-01;-2.528e-01;1.020e+00
23.773392000;1.005e+00;9.991e-01;2.308e-01;9.946e-01;2.298e-01;1.011e+00;1.000e+01;1.250e+00;1.097e+00;9.888e-01;-2.536e-01;1.021e+00
23.783392000;1.004e+00;9.991e-01;2.316e-01;9.948e-01;2.306e-01;1.011e+00;1.000e+01;1.250e+00;1.097e+00;9.890e-01;-2.544e-01;1.021e+00
23.793392000;1.004e+00;9.991e-01;2.323e-01;9.950e-01;2.314e-01;1.010e+00;1.000e+01;1.250e+00;1.097e+00;9.892e-01;-2.552e-01;1.022e+00
23.803392000;1.004e+00;9.991e-01;2.331e-01;9.952e-01;2.322e-01;1.010e+00;1.000e+01;1.250e+00;1.097e+00;9.894e-01;-2.560e-01;1.022e+00
23.813392000;1.004e+00;9.991e-01;2.338e-01;9.954e-01;2.330e-01;1.010e+00;1.000e+01;1.250e+00;1.097e+00;9.896e-01;-2.568e-01;1.022e+00
23.823392000;1.003e+00;9.991e-01;2.346e-01;9.957e-01;2.338e-01;1.010e+00;1.000e+01;1.250e+00;1.097e+00;9.898e-01;-2.576e-01;1.023e+00
23.833392000;1.003e+00;9.991e-01;2.353e-01;9.959e-01;2.346e-01;1.010e+00;1.000e+01;1.250e+00;1.097e+00;9.900e-01;-2.585e-01;1.023e+00
23.843392000;1.003e+00;9.991e-01;2.361e-01;9.961e-01;2.354e-01;1.009e+00;1.000e+01;1.250e+00;1.097e+00;9.902e-01;-2.593e-01;1.024e+00
23.853392000;1.003e+00;9.991e-01;2.368e-01;9.964e-01;2.362e-01;1.009e+00;1.000e+01;1.250e+00;1.097e+00;9.904e-01;-2.601e-01;1.024e+00
23.863392000;1.003e+00;9.991e-01;2.376e-01;9.966e-01;2.370e-01;1.009e+00;1.000e+01;1.250e+00;1.097e+00;9.906e-01;-2.609e-01;1.024e+00
23.873392000;1.002e+00;9.991e-01;2.383e-01;9.968e-01;2.378e-01;1.009e+00;1.000e+01;1.250e+00;1.097e+00;9.908e-01;-2.617e-01;1.025e+00
23.883392000;1.002e+00;9.991e-01;2.391e-01;9.970e-01;2.386e-01;1.008e+00;1.000e+01;1.250e+00;1.097e+00;9.910e-01;-2.626e-01;1.025e+00
23.893392000;1.002e+00;9.991e-01;2.399e-01;9.973e-01;2.394e-01;1.008e+00;1.000e+01;1.250e+00;1.097e+00;9.912e-01;-2.634e-01;1.026e+00
23.903392000;1.002e+00;9.991e-01;2.406e-01;9.975e-01;2.402e-01;1.008e+00;1.000e+01;1.250e+00;1.097e+00;9.914e-01;-2.642e-01;1.026e+00
23.913392000;1.001e+00;9.991e-01;2.414e-01;9.977e-01;2.411e-01;1.008e+00;1.000e+01;1.250e+00;1.097e+00;9.916e-01;-2.651e-01;1.026e+00
23.923392000;1.001e+00;9.991e-01;2.422e-01;9.980e-01;2.419e-01;1.008e+00;1.000e+01;1.250e+00;1.097e+00;9.918e-01;-2.659e-01;1.027e+00
23.933392000;1.001e+00;9.991e-01;2.429e-01;9.982e-01;2.427e-01;1.007e+00;1.000e+01;1.250e+00;1.097e+00;9.920e-01;-2.667e-01;1.027e+00
23.943392000;1.001e+00;9.991e-01;2.437e-01;9.984e-01;2.435e-01;1.007e+00;1.000e+01;1.250e+00;1.097e+00;9.922e-01;-2.676e-01;1.028e+00
23.953392000;1.000e+00;9.991e-01;2.445e-01;9.987e-01;2.444e-01;1.007e+00;1.000e+01;1.250e+00;1.097e+00;9.925e-01;-2.684e-01;1.028e+00
23.963392000;1.000e+00;9.991e-01;2.452e-01;9.989e-01;2.452e-01;1.007e+00;1.000e+01;1.250e+00;1.097e+00;9.927e-01;-2.693e-01;1.029e+00
23.973392000;9.999e-01;9.991e-01;2.460e-01;9.991e-01;2.460e-01;1.007e+00;1.000e+01;1.250e+00;1.097e+00;9.929e-01;-2.701e-01;1.029e+00
23.983392000;9.997e-01;9.991e-01;2.468e-01;9.994e-01;2.468e-01;1.006e+00;1.000e+01;1.250e+00;1.097e+00;9.931e-01;-2.710e-01;1.029e+00
23.993392000;9.995e-01;9.991e-01;2.475e-01;9.996e-01;2.477e-01;1.006e+00;1.000e+01;1.250e+00;1.097e+00;9.933e-01;-2.718e-01;1.030e+00
24.003392000;9.992e-01;9.991e-01;2.483e-01;9.998e-01;2.485e-01;1.006e+00;1.000e+01;1.250e+00;1.097e+00;9.935e-01;-2.727e-01;1.030e+00
24.013392000;9.990e-01;9.991e-01;2.491e-01;1.000e+00;2.493e-01;1.006e+00;1.000e+01;1.250e+00;1.097e+00;9.937e-01;-2.735e-01;1.031e+00
24.023392000;9.987e-01;9.991e-01;2.499e-01;1.000e+00;2.502e-01;1.005e+00;1.000e+01;1.250e+00;1.097e+00;9.940e-01;-2.744e-01;1.031e+00
24.033392000;9.985e-01;9.991e-01;2.507e-01;1.001e+00;2.510e-01;1.005e+00;1.000e+01;1.250e+00;1.097e+00;9.942e-01;-2.752e-01;1.032e+00
24.043392000;9.983e-01;9.991e-01;2.514e-01;1.001e+00;2.519e-01;1.005e+00;1.000e+01;1.250e+00;1.097e+00;9.944e-01;-2.761e-01;1.032e+00
24.053392000;9.980e-01;9.991e-01;2.522e-01;1.001e+00;2.527e-01;1.005e+00;1.000e+01;1.250e+00;1.097e+00;9.946e-01;-2.770e-01;1.032e+00
24.063392000;9.978e-01;9.991e-01;2.530e-01;1.001e+00;2.536e-01;1.005e+00;1.000e+01;1.250e+00;1.097e+00;9.948e-01;-2.778e-01;1.033e+00
24.073392000;9.975e-01;9.990e-01;2.538e-01;1.002e+00;2.544e-01;1.004e+00;1.000e+01;1.250e+00;1.097e+00;9.950e-01;-2.787e-01;1.033e+00
24.083392000;9.973e-01;9.990e-01;2.546e-01;1.002e+00;2.553e-01;1.004e+00;1.000e+01;1.250e+00;1.097e+00;9.953e-01;-2.796e-01;1.034e+00
24.093392000;9.970e-01;9.990e-01;2.554e-01;1.002e+00;2.561e-01;1.004e+00;1.000e+01;1.250e+00;1.097e+00;9.955e-01;-2.804e-01;1.034e+00
24.103392000;9.968e-01;9.990e-01;2.562e-01;1.002e+00;2.570e-01;1.004e+00;1.000e+01;1.250e+00;1.097e+00;9.957e-01;-2.813e-01;1.035e+00
24.113392000;9.966e-01;9.990e-01;2.570e-01;1.002e+00;2.578e-01;1.003e+00;1.000e+01;1.250e+00;1.097e+00;9.959e-01;-2.822e-01;1.035e+00
24.123392000;9.963e-01;9.990e-01;2.577e-01;1.003e+00;2.587e-01;1.003e+00;1.000e+01;1.250e+00;1.097e+00;9.961e-01;-2.831e-01;1.036e+00
24.133392000;9.961e-01;9.990e-01;2.585e-01;1.003e+00;2.596e-01;1.003e+00;1.000e+01;1.250e+00;1.097e+00;9.964e-01;-2.839e-01;1.036e+00
24.143392000;9.958e-01;9.990e-01;2.593e-01;1.003e+00;2.604e-01;1.003e+00;1.000e+01;1.250e+00;1.097e+00;9.966e-01;-2.848e-01;1.036e+00
24.153392000;9.956e-01;9.990e-01;2.601e-01;1.003e+00;2.613e-01;1.003e+00;1.000e+01;1.250e+00;1.097e+00;9.968e-01;-2.857e-01;1.037e+00
24.163392000;9.953e-01;9.990e-01;2.609e-01;1.004e+00;2.622e-01;1.002e+00;1.000e+01;1.250e+00;1.097e+00;9.970e-01;-2.866e-01;1.037e+00
24.173392000;9.951e-01;9.990e-01;2.617e-01;1.004e+00;2.630e-01;1.002e+00;1.000e+01;1.250e+00;1.097e+00;9.973e-01;-2.875e-01;1.038e+00
24.183392000;9.948e-01;9.990e-01;2.625e-01;1.004e+00;2.639e-01;1.002e+00;1.000e+01;1.250e+00;1.097e+00;9.975e-01;-2.884e-01;1.038e+00
24.193392000;9.946e-01;9.990e-01;2.633e-01;1.004e+00;2.648e-01;1.002e+00;1.000e+01;1.250e+00;1.097e+00;9.977e-01;-2.893e-01;1.039e+00
24.203392000;9.943e-01;9.990e-01;2.641e-01;1.005e+00;2.657e-01;1.001e+00;1.000e+01;1.250e+00;1.097e+00;9.979e-01;-2.901e-01;1.039e+00
24.213392000;9.941e-01;9.990e-01;2.650e-01;1.005e+00;2.665e-01;1.001e+00;1.000e+01;1.250e+00;1.097e+00;9.982e-01;-2.910e-01;1.040e+00
24.223392000;9.938e-01;9.990e-01;2.658e-01;1.005e+00;2.674e-01;1.001e+00;1.000e+01;1.250e+00;1.097e+00;9.984e-01;-2.919e-01;1.040e+00
24.233392000;9.936e-01;9.990e-01;2.666e-01;1.005e+00;2.683e-01;1.001e+00;1.000e+01;1.250e+00;1.097e+00;9.986e-01;-2.928e-01;1.041e+00
24.243392000;9.933e-01;9.990e-01;2.674e-01;1.006e+00;2.692e-01;1.000e+00;1.000e+01;1.250e+00;1.097e+00;9.988e-01;-2.937e-01;1.041e+00
24.253392000;9.931e-01;9.990e-01;2.682e-01;1.006e+00;2.701e-01;1.000e+00;1.000e+01;1.250e+00;1.097e+00;9.991e-01;-2.946e-01;1.042e+00
24.263392000;9.928e-01;9.990e-01;2.690e-01;1.006e+00;2.710e-01;1.000e+00;1.000e+01;1.250e+00;1.097e+00;9.993e-01;-2.956e-01;1.042e+00
24.273392000;9.925e-01;9.990e-01;2.698e-01;1.007e+00;2.719e-01;9.998e-01;1.000e+01;1.250e+00;1.097e+00;9.995e-01;-2.965e-01;1.043e+00
24.283392000;9.923e-01;9.990e-01;2.706e-01;1.007e+00;2.727e-01;9.995e-01;1.000e+01;1.250e+00;1.097e+00;9.998e-01;-2.974e-01;1.043e+00
24.293392000;9.920e-01;9.990e-01;2.715e-01;1.007e+00;2.736e-01;9.993e-01;1.000e+01;1.250e+00;1.097e+00;1.000e+00;-2.983e-01;1.044e+00
24.303392000;9.918e-01;9.990e-01;2.723e-01;1.007e+00;2.745e-01;9.991e-01;1.000e+01;1.250e+00;1.097e+00;1.000e+00;-2.992e-01;1.044e+00
24.313392000;9.915e-01;9.990e-01;2.731e-01;1.008e+00;2.754e-01;9.988e-01;1.000e+01;1.250e+00;1.097e+00;1.000e+00;-3.001e-01;1.045e+00
24.323392000;9.913e-01;9.990e-01;2.739e-01;1.008e+00;2.763e-01;9.986e-01;1.000e+01;1.250e+00;1.097e+00;1.001e+00;-3.010e-01;1.045e+00
24.333392000;9.910e-01;9.990e-01;2.748e-01;1.008e+00;2.772e-01;9.984e-01;1.000e+01;1.250e+00;1.097e+00;1.001e+00;-3.020e-01;1.045e+00
24.343392000;9.907e-01;9.990e-01;2.756e-01;1.008e+00;2.781e-01;9.981e-01;1.000e+01;1.250e+00;1.097e+00;1.001e+00;-3.029e-01;1.046e+00
24.353392000;9.905e-01;9.990e-01;2.764e-01;1.009e+00;2.791e-01;9.979e-01;1.000e+01;1.250e+00;1.097e+00;1.001e+00;-3.038e-01;1.046e+00
24.363392000;9.902e-01;9.990e-01;2.772e-01;1.009e+00;2.800e-01;9.976e-01;1.000e+01;1.250e+00;1.097e+00;1.002e+00;-3.047e-01;1.047e+00
24.373392000;9.900e-01;9.990e-01;2.781e-01;1.009e+00;2.809e-01;9.974e-01;1.000e+01;1.250e+00;1.097e+00;1.002e+00;-3.057e-01;1.047e+00
24.383392000;9.897e-01;9.990e-01;2.789e-01;1.009e+00;2.818e-01;9.972e-01;1.000e+01;1.250e+00;1.097e+00;1.002e+00;-3.066e-01;1.048e+00
24.393392000;9.894e-01;9.990e-01;2.797e-01;1.010e+00;2.827e-01;9.969e-01;1.000e+01;1.250e+00;1.097e+00;1.002e+00;-3.075e-01;1.048e+00
24.403392000;9.892e-01;9.990e-01;2.806e-01;1.010e+00;2.836e-01;9.967e-01;1.000e+01;1.250e+00;1.097e+00;1.003e+00;-3.085e-01;1.049e+00
24.413392000;9.889e-01;9.990e-01;2.814e-01;1.010e+00;2.846e-01;9.964e-01;1.000e+01;1.250e+00;1.097e+00;1.003e+00;-3.094e-01;1.049e+00
24.423392000;9.886e-01;9.990e-01;2.822e-01;1.010e+00;2.855e-01;9.962e-01;1.000e+01;1.250e+00;1.097e+00;1.003e+00;-3.104e-01;1.050e+00
24.433392000;9.884e-01;9.990e-01;2.831e-01;1.011e+00;2.864e-01;9.960e-01;1.000e+01;1.250e+00;1.097e+00;1.003e+00;-3.113e-01;1.051e+00
24.443392000;9.881e-01;9.990e-01;2.839e-01;1.011e+00;2.873e-01;9.957e-01;1.000e+01;1.250e+00;1.097e+00;1.004e+00;-3.123e-01;1.051e+00
24.453392000;9.878e-01;9.990e-01;2.848e-01;1.011e+00;2.883e-01;9.955e-01;1.000e+01;1.250e+00;1.097e+00;1.004e+00;-3.132e-01;1.052e+00
24.463392000;9.876e-01;9.990e-01;2.856e-01;1.012e+00;2.892e-01;9.952e-01;1.000e+01;1.250e+00;1.097e+00;1.004e+00;-3.142e-01;1.052e+00
24.473392000;9.873e-01;9.990e-01;2.865e-01;1.012e+00;2.901e-01;9.950e-01;1.000e+01;1.250e+00;1.097e+00;1.004e+00;-3.151e-01;1.053e+00
24.483392000;9.870e-01;9.990e-01;2.873e-01;1.012e+00;2.911e-01;9.947e-01;1.000e+01;1.250e+00;1.097e+00;1.005e+00;-3.161e-01;1.053e+00
24.493392000;9.868e-01;9.990e-01;2.881e-01;1.012e+00;2.920e-01;9.945e-01;1.000e+01;1.250e+00;1.097e+00;1.005e+00;-3.170e-01;1.054e+00
24.503392000;9.865e-01;9.990e-01;2.890e-01;1.013e+00;2.930e-01;9.942e-01;1.000e+01;1.250e+00;1.097e+00;1.005e+00;-3.180e-01;1.054e+00
24.513392000;9.862e-01;9.990e-01;2.898e-01;1.013e+00;2.939e-01;9.940e-01;1.000e+01;1.250e+00;1.097e+00;1.005e+00;-3.190e-01;1.055e+00
24.523392000;9.860e-01;9.990e-01;2.907e-01;1.013e+00;2.948e-01;9.938e-01;1.000e+01;1.250e+00;1.097e+00;1.006e+00;-3.199e-01;1.055e+00
24.533392000;9.857e-01;9.990e-01;2.916e-01;1.013e+00;2.958e-01;9.935e-01;1.000e+01;1.250e+00;1.097e+00;1.006e+00;-3.209e-01;1.056e+00
24.543392000;9.854e-01;9.989e-01;2.924e-01;1.014e+00;2.967e-01;9.933e-01;1.000e+01;1.250e+00;1.097e+00;1.006e+00;-3.219e-01;1.056e+00
24.553392000;9.851e-01;9.989e-01;2.933e-01;1.014e+00;2.977e-01;9.930e-01;1.000e+01;1.250e+00;1.097e+00;1.006e+00;-3.228e-01;1.057e+00
24.563392000;9.849e-01;9.989e-01;2.941e-01;1.014e+00;2.986e-01;9.928e-01;1.000e+01;1.250e+00;1.097e+00;1.007e+00;-3.238e-01;1.057e+00
24.573392000;9.846e-01;9.989e-01;2.950e-01;1.015e+00;2.996e-01;9.925e-01;1.000e+01;1.250e+00;1.097e+00;1.007e+00;-3.248e-01;1.058e+00
24.583392000;9.843e-01;9.989e-01;2.959e-01;1.015e+00;3.006e-01;9.922e-01;1.000e+01;1.250e+00;1.097e+00;1.007e+00;-3.258e-01;1.058e+00
24.593392000;9.840e-01;9.989e-01;2.967e-01;1.015e+00;3.015e-01;9.920e-01;1.000e+01;1.250e+00;1.097e+00;1.007e+00;-3.267e-01;1.059e+00
24.603392000;9.838e-01;9.989e-01;2.976e-01;1.015e+00;3.025e-01;9.917e-01;1.000e+01;1.250e+00;1.097e+00;1.008e+00;-3.277e-01;1.060e+00
24.613392000;9.835e-01;9.989e-01;2.984e-01;1.016e+00;3.035e-01;9.915e-01;1.000e+01;1.250e+00;1.097e+00;1.008e+00;-3.287e-01;1.060e+00
24.623392000;9.832e-01;9.989e-01;2.993e-01;1.016e+00;3.044e-01;9.912e-01;1.000e+01;1.250e+00;1.097e+00;1.008e+00;-3.297e-01;1.061e+00
24.633392000;9.829e-01;9.989e-01;3.002e-01;1.016e+00;3.054e-01;9.910e-01;1.000e+01;1.250e+00;1.097e+00;1.008e+00;-3.307e-01;1.061e+00
24.643392000;9.827e-01;9.989e-01;3.011e-01;1.017e+00;3.064e-01;9.907e-01;1.000e+01;1.250e+00;1.097e+00;1.009e+00;-3.317e-01;1.062e+00
24.653392000;9.824e-01;9.989e-01;3.019e-01;1.017e+00;3.074e-01;9.905e-01;1.000e+01;1.250e+00;1.097e+00;1.009e+00;-3.327e-01;1.062e+00
