time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Bess_GEN_MagnitudeControlledByAVRPu;StepUp_Xfmr_XFMR_Tap;Bess_GEN_ActivePowerSetpointPu;Bess_GEN_ReactivePowerSetpointPu;Bess_GEN_InjectedActiveCurrent;Bess_GEN_InjectedReactiveCurrent;Bess_GEN_InjectedCurrent
4.501648000;1.056e+00;4.521e-07;2.062e-02;4.279e-07;1.952e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;-0.000e+00;-1.952e-02;1.952e-02
4.511648000;1.056e+00;4.495e-07;2.063e-02;4.255e-07;1.953e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;-0.000e+00;-1.953e-02;1.953e-02
4.521648000;1.056e+00;4.460e-07;2.064e-02;4.222e-07;1.953e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;0.000e+00;-1.953e-02;1.953e-02
4.531648000;1.056e+00;4.239e-07;2.064e-02;4.012e-07;1.954e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;0.000e+00;-1.954e-02;1.954e-02
4.541648000;1.056e+00;4.204e-07;2.065e-02;3.979e-07;1.955e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;-0.000e+00;-1.954e-02;1.954e-02
4.551648000;1.056e+00;4.178e-07;2.065e-02;3.955e-07;1.955e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;-0.000e+00;-1.955e-02;1.955e-02
4.561648000;1.056e+00;4.143e-07;2.066e-02;3.922e-07;1.956e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;0.000e+00;-1.956e-02;1.956e-02
4.571648000;1.056e+00;4.117e-07;2.067e-02;3.897e-07;1.956e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;0.000e+00;-1.956e-02;1.956e-02
4.581648000;1.056e+00;4.091e-07;2.067e-02;3.872e-07;1.957e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;-0.000e+00;-1.957e-02;1.957e-02
4.591648000;1.056e+00;4.056e-07;2.068e-02;3.839e-07;1.957e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;-0.000e+00;-1.957e-02;1.957e-02
4.601648000;1.056e+00;3.834e-07;2.068e-02;3.629e-07;1.958e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;0.000e+00;-1.958e-02;1.958e-02
4.611648000;1.056e+00;3.808e-07;2.069e-02;3.605e-07;1.958e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;0.000e+00;-1.958e-02;1.958e-02
4.621648000;1.056e+00;3.782e-07;2.069e-02;3.580e-07;1.959e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;0.000e+00;-1.959e-02;1.959e-02
4.631648000;1.056e+00;3.747e-07;2.070e-02;3.547e-07;1.960e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;-0.000e+00;-1.959e-02;1.959e-02
4.641648000;1.056e+00;3.721e-07;2.071e-02;3.522e-07;1.960e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;-0.000e+00;-1.960e-02;1.960e-02
4.651648000;1.056e+00;3.695e-07;2.071e-02;3.498e-07;1.961e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;0.000e+00;-1.961e-02;1.961e-02
4.661648000;1.056e+00;3.669e-07;2.072e-02;3.473e-07;1.961e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;0.000e+00;-1.961e-02;1.961e-02
4.671648000;1.056e+00;3.446e-07;2.072e-02;3.262e-07;1.962e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;-0.000e+00;-1.962e-02;1.962e-02
4.681648000;1.056e+00;3.420e-07;2.073e-02;3.238e-07;1.962e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;-0.000e+00;-1.962e-02;1.962e-02
4.691648000;1.056e+00;3.394e-07;2.073e-02;3.213e-07;1.963e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;0.000e+00;-1.963e-02;1.963e-02
4.701648000;1.056e+00;3.368e-07;2.074e-02;3.188e-07;1.963e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;0.000e+00;-1.963e-02;1.963e-02
4.711648000;1.056e+00;3.333e-07;2.074e-02;3.155e-07;1.964e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;-0.000e+00;-1.964e-02;1.964e-02
4.721648000;1.056e+00;3.307e-07;2.075e-02;3.130e-07;1.964e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;-0.000e+00;-1.964e-02;1.964e-02
4.731648000;1.056e+00;3.289e-07;2.075e-02;3.114e-07;1.965e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;-0.000e+00;-1.965e-02;1.965e-02
4.741648000;1.056e+00;3.263e-07;2.076e-02;3.089e-07;1.965e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;0.000e+00;-1.965e-02;1.965e-02
4.751648000;1.056e+00;3.040e-07;2.076e-02;2.878e-07;1.966e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;0.000e+00;-1.966e-02;1.966e-02
4.761648000;1.056e+00;3.014e-07;2.077e-02;2.853e-07;1.966e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;-0.000e+00;-1.966e-02;1.966e-02
4.771648000;1.056e+00;2.988e-07;2.077e-02;2.828e-07;1.967e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;-0.000e+00;-1.966e-02;1.966e-02
4.781648000;1.056e+00;2.962e-07;2.078e-02;2.804e-07;1.967e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;0.000e+00;-1.967e-02;1.967e-02
4.791648000;1.056e+00;2.935e-07;2.078e-02;2.779e-07;1.968e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;0.000e+00;-1.968e-02;1.968e-02
4.801648000;1.056e+00;2.909e-07;2.079e-02;2.754e-07;1.968e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;-0.000e+00;-1.968e-02;1.968e-02
4.811648000;1.056e+00;2.892e-07;2.079e-02;2.737e-07;1.968e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;-0.000e+00;-1.968e-02;1.968e-02
4.821648000;1.056e+00;2.866e-07;2.080e-02;2.713e-07;1.969e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;0.000e+00;-1.969e-02;1.969e-02
4.831648000;1.056e+00;2.642e-07;2.080e-02;2.501e-07;1.969e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;0.000e+00;-1.969e-02;1.969e-02
4.841648000;1.056e+00;2.616e-07;2.081e-02;2.476e-07;1.970e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;0.000e+00;-1.970e-02;1.970e-02
4.851648000;1.056e+00;2.598e-07;2.081e-02;2.460e-07;1.970e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;-0.000e+00;-1.970e-02;1.970e-02
4.861648000;1.056e+00;2.572e-07;2.082e-02;2.435e-07;1.971e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;-0.000e+00;-1.971e-02;1.971e-02
4.871648000;1.056e+00;2.546e-07;2.082e-02;2.410e-07;1.971e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;0.000e+00;-1.971e-02;1.971e-02
4.881648000;1.056e+00;2.528e-07;2.083e-02;2.394e-07;1.972e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;0.000e+00;-1.971e-02;1.971e-02
4.891648000;1.056e+00;2.502e-07;2.083e-02;2.369e-07;1.972e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;-0.000e+00;-1.972e-02;1.972e-02
4.901648000;1.056e+00;2.485e-07;2.084e-02;2.352e-07;1.972e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;-0.000e+00;-1.972e-02;1.972e-02
4.911648000;1.056e+00;2.261e-07;2.084e-02;2.140e-07;1.973e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;0.000e+00;-1.973e-02;1.973e-02
4.921648000;1.056e+00;2.235e-07;2.085e-02;2.115e-07;1.973e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;0.000e+00;-1.973e-02;1.973e-02
4.931648000;1.056e+00;2.217e-07;2.085e-02;2.099e-07;1.974e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;0.000e+00;-1.974e-02;1.974e-02
4.941648000;1.056e+00;2.191e-07;2.085e-02;2.074e-07;1.974e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;-0.000e+00;-1.974e-02;1.974e-02
4.951648000;1.056e+00;2.173e-07;2.086e-02;2.057e-07;1.975e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;-0.000e+00;-1.974e-02;1.974e-02
4.961648000;1.056e+00;2.147e-07;2.086e-02;2.032e-07;1.975e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;0.000e+00;-1.975e-02;1.975e-02
4.971648000;1.056e+00;2.129e-07;2.087e-02;2.016e-07;1.975e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;0.000e+00;-1.975e-02;1.975e-02
4.981648000;1.056e+00;2.112e-07;2.087e-02;1.999e-07;1.976e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;-0.000e+00;-1.976e-02;1.976e-02
4.991648000;1.056e+00;2.086e-07;2.088e-02;1.974e-07;1.976e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;-0.000e+00;-1.976e-02;1.976e-02
5.001648000;1.056e+00;2.068e-07;2.088e-02;1.958e-07;1.977e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;0.000e+00;-1.977e-02;1.977e-02
5.011648000;1.056e+00;1.853e-07;2.088e-02;1.754e-07;1.977e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;0.000e+00;-1.977e-02;1.977e-02
5.021648000;1.056e+00;1.826e-07;2.089e-02;1.729e-07;1.977e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;-0.000e+00;-1.977e-02;1.977e-02
5.031648000;1.056e+00;1.809e-07;2.089e-02;1.712e-07;1.978e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;-0.000e+00;-1.978e-02;1.978e-02
5.041648000;1.056e+00;1.791e-07;2.089e-02;1.696e-07;1.978e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;-0.000e+00;-1.978e-02;1.978e-02
5.051648000;1.056e+00;1.765e-07;2.090e-02;1.671e-07;1.979e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;0.000e+00;-1.978e-02;1.978e-02
5.061648000;1.056e+00;1.747e-07;2.090e-02;1.654e-07;1.979e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;0.000e+00;-1.979e-02;1.979e-02
5.071648000;1.056e+00;1.730e-07;2.091e-02;1.637e-07;1.979e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;-0.000e+00;-1.979e-02;1.979e-02
5.081648000;1.056e+00;1.712e-07;2.091e-02;1.621e-07;1.980e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;-0.000e+00;-1.980e-02;1.980e-02
5.091648000;1.056e+00;1.686e-07;2.092e-02;1.596e-07;1.980e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;0.000e+00;-1.980e-02;1.980e-02
5.101648000;1.056e+00;1.668e-07;2.092e-02;1.579e-07;1.980e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;0.000e+00;-1.980e-02;1.980e-02
5.111648000;1.056e+00;1.452e-07;2.092e-02;1.375e-07;1.981e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;-0.000e+00;-1.981e-02;1.981e-02
5.121648000;1.056e+00;1.435e-07;2.093e-02;1.358e-07;1.981e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;-0.000e+00;-1.981e-02;1.981e-02
5.131648000;1.056e+00;1.417e-07;2.093e-02;1.342e-07;1.981e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;0.000e+00;-1.981e-02;1.981e-02
5.141648000;1.056e+00;1.400e-07;2.093e-02;1.325e-07;1.982e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;0.000e+00;-1.982e-02;1.982e-02
5.151648000;1.056e+00;1.382e-07;2.094e-02;1.308e-07;1.982e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;0.000e+00;-1.982e-02;1.982e-02
5.161648000;1.056e+00;1.364e-07;2.094e-02;1.291e-07;1.982e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;-0.000e+00;-1.982e-02;1.982e-02
5.171648000;1.056e+00;1.347e-07;2.094e-02;1.275e-07;1.983e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;-0.000e+00;-1.983e-02;1.983e-02
5.181648000;1.056e+00;1.329e-07;2.095e-02;1.258e-07;1.983e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;0.000e+00;-1.983e-02;1.983e-02
5.191648000;1.056e+00;1.311e-07;2.095e-02;1.241e-07;1.983e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;0.000e+00;-1.983e-02;1.983e-02
5.201648000;1.056e+00;1.294e-07;2.095e-02;1.225e-07;1.984e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;-0.000e+00;-1.984e-02;1.984e-02
5.211648000;1.056e+00;1.276e-07;2.096e-02;1.208e-07;1.984e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;-0.000e+00;-1.984e-02;1.984e-02
5.221648000;1.056e+00;1.060e-07;2.096e-02;1.004e-07;1.984e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;0.000e+00;-1.984e-02;1.984e-02
5.231648000;1.056e+00;1.042e-07;2.096e-02;9.869e-08;1.985e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;0.000e+00;-1.985e-02;1.985e-02
5.241648000;1.056e+00;1.025e-07;2.097e-02;9.701e-08;1.985e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;-0.000e+00;-1.985e-02;1.985e-02
5.251648000;1.056e+00;1.007e-07;2.097e-02;9.534e-08;1.985e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;-0.000e+00;-1.985e-02;1.985e-02
5.261648000;1.056e+00;9.895e-08;2.098e-02;9.367e-08;1.986e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;-0.000e+00;-1.986e-02;1.986e-02
5.271648000;1.056e+00;9.718e-08;2.098e-02;9.200e-08;1.986e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;0.000e+00;-1.986e-02;1.986e-02
5.281648000;1.056e+00;9.630e-08;2.098e-02;9.117e-08;1.986e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;0.000e+00;-1.986e-02;1.986e-02
5.291648000;1.056e+00;9.453e-08;2.098e-02;8.949e-08;1.987e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;-0.000e+00;-1.987e-02;1.987e-02
5.301648000;1.056e+00;9.277e-08;2.099e-02;8.782e-08;1.987e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;-0.000e+00;-1.987e-02;1.987e-02
5.311648000;1.056e+00;9.100e-08;2.099e-02;8.615e-08;1.987e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;0.000e+00;-1.987e-02;1.987e-02
5.321648000;1.056e+00;8.923e-08;2.099e-02;8.448e-08;1.988e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;0.000e+00;-1.987e-02;1.987e-02
5.331648000;1.056e+00;8.836e-08;2.100e-02;8.364e-08;1.988e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;-0.000e+00;-1.988e-02;1.988e-02
5.341648000;1.056e+00;6.671e-08;2.100e-02;6.315e-08;1.988e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;-0.000e+00;-1.988e-02;1.988e-02
5.351648000;1.056e+00;6.494e-08;2.100e-02;6.148e-08;1.988e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;-0.000e+00;-1.988e-02;1.988e-02
5.361648000;1.056e+00;6.317e-08;2.101e-02;5.980e-08;1.989e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;0.000e+00;-1.989e-02;1.989e-02
5.371648000;1.056e+00;6.229e-08;2.101e-02;5.897e-08;1.989e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;0.000e+00;-1.989e-02;1.989e-02
5.381648000;1.056e+00;6.052e-08;2.101e-02;5.729e-08;1.989e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;-0.000e+00;-1.989e-02;1.989e-02
5.391648000;1.056e+00;5.963e-08;2.101e-02;5.645e-08;1.989e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;-0.000e+00;-1.989e-02;1.989e-02
5.401648000;1.056e+00;5.786e-08;2.102e-02;5.477e-08;1.990e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;0.000e+00;-1.990e-02;1.990e-02
5.411648000;1.056e+00;5.610e-08;2.102e-02;5.311e-08;1.990e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;0.000e+00;-1.990e-02;1.990e-02
5.421648000;1.056e+00;5.521e-08;2.102e-02;5.227e-08;1.990e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;-0.000e+00;-1.990e-02;1.990e-02
5.431648000;1.056e+00;5.344e-08;2.103e-02;5.059e-08;1.991e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;-0.000e+00;-1.990e-02;1.990e-02
5.441648000;1.056e+00;5.256e-08;2.103e-02;4.976e-08;1.991e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;0.000e+00;-1.991e-02;1.991e-02
5.451648000;1.056e+00;5.079e-08;2.103e-02;4.808e-08;1.991e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;0.000e+00;-1.991e-02;1.991e-02
5.461648000;1.056e+00;4.902e-08;2.103e-02;4.641e-08;1.991e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;0.000e+00;-1.991e-02;1.991e-02
5.471648000;1.056e+00;4.814e-08;2.104e-02;4.557e-08;1.992e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;-0.000e+00;-1.991e-02;1.991e-02
5.481648000;1.056e+00;2.645e-08;2.104e-02;2.504e-08;1.992e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;-0.000e+00;-1.992e-02;1.992e-02
5.491648000;1.056e+00;2.556e-08;2.104e-02;2.420e-08;1.992e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;0.000e+00;-1.992e-02;1.992e-02
5.501648000;1.056e+00;2.468e-08;2.104e-02;2.336e-08;1.992e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;0.000e+00;-1.992e-02;1.992e-02
5.511648000;1.056e+00;2.290e-08;2.105e-02;2.168e-08;1.993e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;-0.000e+00;-1.992e-02;1.992e-02
5.521648000;1.056e+00;2.201e-08;2.105e-02;2.084e-08;1.993e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;-0.000e+00;-1.993e-02;1.993e-02
5.531648000;1.056e+00;2.025e-08;2.105e-02;1.917e-08;1.993e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;0.000e+00;-1.993e-02;1.993e-02
5.541648000;1.056e+00;1.936e-08;2.105e-02;1.833e-08;1.993e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;0.000e+00;-1.993e-02;1.993e-02
5.551648000;1.056e+00;1.759e-08;2.106e-02;1.665e-08;1.994e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;-0.000e+00;-1.993e-02;1.993e-02
5.561648000;1.056e+00;1.670e-08;2.106e-02;1.581e-08;1.994e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;-0.000e+00;-1.994e-02;1.994e-02
5.571648000;1.056e+00;1.581e-08;2.106e-02;1.497e-08;1.994e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;-0.000e+00;-1.994e-02;1.994e-02
5.581648000;1.056e+00;1.405e-08;2.106e-02;1.330e-08;1.994e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;0.000e+00;-1.994e-02;1.994e-02
5.591648000;1.056e+00;1.316e-08;2.107e-02;1.246e-08;1.994e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;0.000e+00;-1.994e-02;1.994e-02
5.601648000;1.056e+00;1.226e-08;2.107e-02;1.161e-08;1.995e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;-0.000e+00;-1.995e-02;1.995e-02
5.611648000;1.056e+00;1.050e-08;2.107e-02;9.942e-09;1.995e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;-0.000e+00;-1.995e-02;1.995e-02
5.621648000;1.056e+00;9.610e-09;2.107e-02;9.098e-09;1.995e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;0.000e+00;-1.995e-02;1.995e-02
5.631648000;1.056e+00;8.728e-09;2.108e-02;8.263e-09;1.995e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;0.000e+00;-1.995e-02;1.995e-02
5.641648000;1.056e+00;7.837e-09;2.108e-02;7.419e-09;1.995e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;-0.000e+00;-1.995e-02;1.995e-02
5.651648000;1.056e+00;-1.388e-08;2.108e-02;-1.314e-08;1.996e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;-0.000e+00;-1.996e-02;1.996e-02
5.661648000;1.056e+00;-1.478e-08;2.108e-02;-1.399e-08;1.996e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;0.000e+00;-1.996e-02;1.996e-02
5.671648000;1.056e+00;-1.566e-08;2.108e-02;-1.483e-08;1.996e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;0.000e+00;-1.996e-02;1.996e-02
5.681648000;1.056e+00;-1.655e-08;2.109e-02;-1.567e-08;1.996e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;0.000e+00;-1.996e-02;1.996e-02
5.691648000;1.056e+00;-1.744e-08;2.109e-02;-1.651e-08;1.996e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;-0.000e+00;-1.996e-02;1.996e-02
5.701648000;1.056e+00;-1.921e-08;2.109e-02;-1.819e-08;1.997e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;-0.000e+00;-1.997e-02;1.997e-02
5.711648000;1.056e+00;-2.011e-08;2.109e-02;-1.903e-08;1.997e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;0.000e+00;-1.997e-02;1.997e-02
5.721648000;1.056e+00;-2.099e-08;2.109e-02;-1.987e-08;1.997e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;0.000e+00;-1.997e-02;1.997e-02
5.731648000;1.056e+00;-2.188e-08;2.110e-02;-2.072e-08;1.997e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;-0.000e+00;-1.997e-02;1.997e-02
5.741648000;1.056e+00;-2.277e-08;2.110e-02;-2.155e-08;1.997e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;-0.000e+00;-1.997e-02;1.997e-02
5.751648000;1.056e+00;-2.366e-08;2.110e-02;-2.240e-08;1.998e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;0.000e+00;-1.997e-02;1.997e-02
5.761648000;1.056e+00;-2.454e-08;2.110e-02;-2.323e-08;1.998e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;0.000e+00;-1.998e-02;1.998e-02
5.771648000;1.056e+00;-2.543e-08;2.110e-02;-2.407e-08;1.998e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;-0.000e+00;-1.998e-02;1.998e-02
5.781648000;1.056e+00;-2.720e-08;2.111e-02;-2.575e-08;1.998e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;-0.000e+00;-1.998e-02;1.998e-02
5.791648000;1.056e+00;-2.809e-08;2.111e-02;-2.659e-08;1.998e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;-0.000e+00;-1.998e-02;1.998e-02
5.801648000;1.056e+00;-2.898e-08;2.111e-02;-2.744e-08;1.999e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;0.000e+00;-1.998e-02;1.998e-02
5.811648000;1.056e+00;-2.986e-08;2.111e-02;-2.827e-08;1.999e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;0.000e+00;-1.999e-02;1.999e-02
5.821648000;1.056e+00;-3.076e-08;2.111e-02;-2.912e-08;1.999e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;-0.000e+00;-1.999e-02;1.999e-02
5.831648000;1.056e+00;-3.164e-08;2.112e-02;-2.995e-08;1.999e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;-0.000e+00;-1.999e-02;1.999e-02
5.841648000;1.056e+00;-3.253e-08;2.112e-02;-3.080e-08;1.999e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;0.000e+00;-1.999e-02;1.999e-02
5.851648000;1.056e+00;-3.342e-08;2.112e-02;-3.164e-08;1.999e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;0.000e+00;-1.999e-02;1.999e-02
5.861648000;1.056e+00;-5.431e-08;2.112e-02;-5.141e-08;2.000e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;-0.000e+00;-1.999e-02;1.999e-02
5.871648000;1.056e+00;-5.519e-08;2.112e-02;-5.225e-08;2.000e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;-0.000e+00;-2.000e-02;2.000e-02
5.881648000;1.056e+00;-5.519e-08;2.112e-02;-5.225e-08;2.000e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;-0.000e+00;-2.000e-02;2.000e-02
5.891648000;1.056e+00;-5.608e-08;2.112e-02;-5.310e-08;2.000e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;0.000e+00;-2.000e-02;2.000e-02
5.901648000;1.056e+00;-5.697e-08;2.113e-02;-5.393e-08;2.000e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;0.000e+00;-2.000e-02;2.000e-02
5.911648000;1.056e+00;-5.786e-08;2.113e-02;-5.478e-08;2.000e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;-0.000e+00;-2.000e-02;2.000e-02
5.921648000;1.056e+00;-5.875e-08;2.113e-02;-5.562e-08;2.000e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;-0.000e+00;-2.000e-02;2.000e-02
5.931648000;1.056e+00;-5.963e-08;2.113e-02;-5.646e-08;2.001e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;0.000e+00;-2.000e-02;2.000e-02
5.941648000;1.056e+00;-6.053e-08;2.113e-02;-5.730e-08;2.001e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;0.000e+00;-2.001e-02;2.001e-02
5.951648000;1.056e+00;-6.142e-08;2.113e-02;-5.814e-08;2.001e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;-0.000e+00;-2.001e-02;2.001e-02
5.961648000;1.056e+00;-6.231e-08;2.114e-02;-5.899e-08;2.001e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;-0.000e+00;-2.001e-02;2.001e-02
5.971648000;1.056e+00;-6.231e-08;2.114e-02;-5.899e-08;2.001e-02;1.057e+00;1.000e+01;-1.250e+00;2.101e-02;0.000e+00;-2.001e-02;2.001e-02
