time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Bess_GEN_InjectedActiveCurrent;Bess_GEN_InjectedReactiveCurrent;Bess_GEN_AVRSetpointPu;Bess_GEN_NetworkFrequencyPu;NetworkFrequencyPu
20.047020000;1.044e+00;6.665e-01;6.511e-02;6.384e-01;6.236e-02;1.044e+00;3.999e-01;3.906e-02;1.000e+01;6.532e-01;-8.033e-02;1.072e+00;5.000e+01;5.000e+01
20.050020000;1.044e+00;6.665e-01;6.498e-02;6.384e-01;6.224e-02;1.044e+00;3.999e-01;3.899e-02;1.000e+01;6.532e-01;-8.021e-02;1.072e+00;5.000e+01;5.000e+01
20.051020000;1.044e+00;6.664e-01;6.494e-02;6.384e-01;6.220e-02;1.044e+00;3.999e-01;3.896e-02;1.000e+01;6.532e-01;-8.017e-02;1.072e+00;5.000e+01;5.000e+01
20.054020000;1.044e+00;6.664e-01;6.481e-02;6.384e-01;6.208e-02;1.044e+00;3.999e-01;3.888e-02;1.000e+01;6.532e-01;-8.005e-02;1.072e+00;5.000e+01;5.000e+01
20.055020000;1.044e+00;6.664e-01;6.476e-02;6.384e-01;6.204e-02;1.044e+00;3.999e-01;3.886e-02;1.000e+01;6.533e-01;-8.001e-02;1.072e+00;5.000e+01;5.000e+01
20.056020000;1.044e+00;6.664e-01;6.472e-02;6.385e-01;6.200e-02;1.044e+00;3.999e-01;3.883e-02;1.000e+01;6.533e-01;-7.997e-02;1.072e+00;5.000e+01;5.000e+01
20.067020000;1.044e+00;6.664e-01;6.424e-02;6.385e-01;6.155e-02;1.044e+00;3.999e-01;3.854e-02;1.000e+01;6.533e-01;-7.952e-02;1.072e+00;5.000e+01;5.000e+01
20.068020000;1.044e+00;6.664e-01;6.420e-02;6.385e-01;6.151e-02;1.044e+00;3.999e-01;3.852e-02;1.000e+01;6.534e-01;-7.948e-02;1.072e+00;5.000e+01;5.000e+01
20.069020000;1.044e+00;6.664e-01;6.415e-02;6.385e-01;6.147e-02;1.044e+00;3.998e-01;3.849e-02;1.000e+01;6.534e-01;-7.944e-02;1.072e+00;5.000e+01;5.000e+01
20.070020000;1.044e+00;6.664e-01;6.410e-02;6.385e-01;6.142e-02;1.044e+00;3.998e-01;3.846e-02;1.000e+01;6.534e-01;-7.940e-02;1.072e+00;5.000e+01;5.000e+01
20.071020000;1.044e+00;6.664e-01;6.406e-02;6.386e-01;6.138e-02;1.044e+00;3.998e-01;3.844e-02;1.000e+01;6.534e-01;-7.936e-02;1.072e+00;5.000e+01;5.000e+01
20.079020000;1.044e+00;6.664e-01;6.370e-02;6.386e-01;6.104e-02;1.044e+00;3.998e-01;3.822e-02;1.000e+01;6.534e-01;-7.902e-02;1.072e+00;5.000e+01;5.000e+01
20.080020000;1.043e+00;6.664e-01;6.366e-02;6.386e-01;6.100e-02;1.043e+00;3.998e-01;3.819e-02;1.000e+01;6.535e-01;-7.898e-02;1.072e+00;5.000e+01;5.000e+01
20.082020000;1.043e+00;6.664e-01;6.356e-02;6.386e-01;6.092e-02;1.043e+00;3.998e-01;3.814e-02;1.000e+01;6.535e-01;-7.889e-02;1.072e+00;5.000e+01;5.000e+01
20.083020000;1.043e+00;6.664e-01;6.352e-02;6.387e-01;6.087e-02;1.043e+00;3.998e-01;3.811e-02;1.000e+01;6.535e-01;-7.885e-02;1.072e+00;5.000e+01;5.000e+01
20.090020000;1.043e+00;6.664e-01;6.320e-02;6.387e-01;6.057e-02;1.043e+00;3.998e-01;3.792e-02;1.000e+01;6.535e-01;-7.855e-02;1.072e+00;5.000e+01;5.000e+01
20.091020000;1.043e+00;6.664e-01;6.315e-02;6.387e-01;6.053e-02;1.043e+00;3.998e-01;3.789e-02;1.000e+01;6.536e-01;-7.851e-02;1.072e+00;5.000e+01;5.000e+01
20.094020000;1.043e+00;6.664e-01;6.301e-02;6.387e-01;6.039e-02;1.043e+00;3.998e-01;3.780e-02;1.000e+01;6.536e-01;-7.838e-02;1.072e+00;5.000e+01;5.000e+01
20.095020000;1.043e+00;6.664e-01;6.296e-02;6.388e-01;6.035e-02;1.043e+00;3.998e-01;3.778e-02;1.000e+01;6.536e-01;-7.833e-02;1.072e+00;5.000e+01;5.000e+01
20.101020000;1.043e+00;6.664e-01;6.268e-02;6.388e-01;6.009e-02;1.043e+00;3.998e-01;3.761e-02;1.000e+01;6.536e-01;-7.807e-02;1.072e+00;5.000e+01;5.000e+01
20.102020000;1.043e+00;6.664e-01;6.263e-02;6.388e-01;6.004e-02;1.043e+00;3.998e-01;3.758e-02;1.000e+01;6.537e-01;-7.803e-02;1.072e+00;5.000e+01;5.000e+01
20.106020000;1.043e+00;6.664e-01;6.244e-02;6.388e-01;5.986e-02;1.043e+00;3.998e-01;3.747e-02;1.000e+01;6.537e-01;-7.785e-02;1.072e+00;5.000e+01;5.000e+01
20.107020000;1.043e+00;6.664e-01;6.239e-02;6.389e-01;5.982e-02;1.043e+00;3.998e-01;3.744e-02;1.000e+01;6.537e-01;-7.781e-02;1.072e+00;5.000e+01;5.000e+01
20.111020000;1.043e+00;6.664e-01;6.221e-02;6.389e-01;5.964e-02;1.043e+00;3.998e-01;3.732e-02;1.000e+01;6.537e-01;-7.763e-02;1.072e+00;5.000e+01;5.000e+01
20.112020000;1.043e+00;6.664e-01;6.216e-02;6.389e-01;5.959e-02;1.043e+00;3.998e-01;3.729e-02;1.000e+01;6.538e-01;-7.758e-02;1.072e+00;5.000e+01;5.000e+01
20.117020000;1.043e+00;6.664e-01;6.192e-02;6.389e-01;5.937e-02;1.043e+00;3.998e-01;3.715e-02;1.000e+01;6.538e-01;-7.736e-02;1.072e+00;5.000e+01;5.000e+01
20.118020000;1.043e+00;6.664e-01;6.187e-02;6.390e-01;5.932e-02;1.043e+00;3.998e-01;3.712e-02;1.000e+01;6.538e-01;-7.731e-02;1.072e+00;5.000e+01;5.000e+01
20.119020000;1.043e+00;6.664e-01;6.182e-02;6.390e-01;5.928e-02;1.043e+00;3.998e-01;3.709e-02;1.000e+01;6.538e-01;-7.727e-02;1.072e+00;5.000e+01;5.000e+01
20.122020000;1.043e+00;6.664e-01;6.167e-02;6.390e-01;5.914e-02;1.043e+00;3.998e-01;3.700e-02;1.000e+01;6.538e-01;-7.713e-02;1.072e+00;5.000e+01;5.000e+01
20.123020000;1.043e+00;6.664e-01;6.163e-02;6.390e-01;5.909e-02;1.043e+00;3.998e-01;3.698e-02;1.000e+01;6.539e-01;-7.709e-02;1.072e+00;5.000e+01;5.000e+01
20.127020000;1.043e+00;6.664e-01;6.143e-02;6.390e-01;5.891e-02;1.043e+00;3.998e-01;3.686e-02;1.000e+01;6.539e-01;-7.691e-02;1.072e+00;5.000e+01;5.000e+01
20.128020000;1.043e+00;6.664e-01;6.138e-02;6.391e-01;5.886e-02;1.043e+00;3.998e-01;3.683e-02;1.000e+01;6.539e-01;-7.686e-02;1.072e+00;5.000e+01;5.000e+01
20.131020000;1.043e+00;6.664e-01;6.124e-02;6.391e-01;5.873e-02;1.043e+00;3.998e-01;3.674e-02;1.000e+01;6.539e-01;-7.673e-02;1.072e+00;5.000e+01;5.000e+01
20.132020000;1.043e+00;6.664e-01;6.119e-02;6.391e-01;5.868e-02;1.043e+00;3.998e-01;3.671e-02;1.000e+01;6.540e-01;-7.668e-02;1.072e+00;5.000e+01;5.000e+01
20.138020000;1.043e+00;6.664e-01;6.089e-02;6.391e-01;5.840e-02;1.043e+00;3.998e-01;3.653e-02;1.000e+01;6.540e-01;-7.640e-02;1.072e+00;5.000e+01;5.000e+01
20.139020000;1.043e+00;6.664e-01;6.084e-02;6.392e-01;5.835e-02;1.043e+00;3.998e-01;3.650e-02;1.000e+01;6.540e-01;-7.636e-02;1.072e+00;5.000e+01;5.000e+01
20.140020000;1.043e+00;6.664e-01;6.079e-02;6.392e-01;5.831e-02;1.043e+00;3.998e-01;3.648e-02;1.000e+01;6.540e-01;-7.631e-02;1.072e+00;5.000e+01;5.000e+01
20.141020000;1.043e+00;6.664e-01;6.074e-02;6.392e-01;5.826e-02;1.043e+00;3.998e-01;3.644e-02;1.000e+01;6.540e-01;-7.626e-02;1.072e+00;5.000e+01;5.000e+01
20.142020000;1.043e+00;6.664e-01;6.069e-02;6.392e-01;5.821e-02;1.043e+00;3.998e-01;3.642e-02;1.000e+01;6.541e-01;-7.622e-02;1.072e+00;5.000e+01;5.000e+01
20.144020000;1.043e+00;6.664e-01;6.059e-02;6.392e-01;5.812e-02;1.043e+00;3.998e-01;3.636e-02;1.000e+01;6.541e-01;-7.613e-02;1.072e+00;5.000e+01;5.000e+01
20.145020000;1.042e+00;6.664e-01;6.054e-02;6.392e-01;5.808e-02;1.042e+00;3.998e-01;3.633e-02;1.000e+01;6.541e-01;-7.608e-02;1.072e+00;5.000e+01;5.000e+01
20.148020000;1.042e+00;6.664e-01;6.039e-02;6.392e-01;5.793e-02;1.042e+00;3.998e-01;3.624e-02;1.000e+01;6.541e-01;-7.594e-02;1.072e+00;5.000e+01;5.000e+01
20.149020000;1.042e+00;6.664e-01;6.034e-02;6.393e-01;5.789e-02;1.042e+00;3.998e-01;3.621e-02;1.000e+01;6.541e-01;-7.590e-02;1.072e+00;5.000e+01;5.000e+01
20.150020000;1.042e+00;6.664e-01;6.029e-02;6.393e-01;5.784e-02;1.042e+00;3.998e-01;3.618e-02;1.000e+01;6.541e-01;-7.585e-02;1.072e+00;5.000e+01;5.000e+01
20.151020000;1.042e+00;6.664e-01;6.024e-02;6.393e-01;5.779e-02;1.042e+00;3.998e-01;3.615e-02;1.000e+01;6.542e-01;-7.580e-02;1.072e+00;5.000e+01;5.000e+01
20.158020000;1.042e+00;6.664e-01;5.989e-02;6.393e-01;5.746e-02;1.042e+00;3.998e-01;3.594e-02;1.000e+01;6.542e-01;-7.548e-02;1.072e+00;5.000e+01;5.000e+01
20.159020000;1.042e+00;6.664e-01;5.984e-02;6.394e-01;5.742e-02;1.042e+00;3.998e-01;3.591e-02;1.000e+01;6.542e-01;-7.543e-02;1.072e+00;5.000e+01;5.000e+01
20.160020000;1.042e+00;6.664e-01;5.979e-02;6.394e-01;5.737e-02;1.042e+00;3.998e-01;3.588e-02;1.000e+01;6.542e-01;-7.538e-02;1.072e+00;5.000e+01;5.000e+01
20.161020000;1.042e+00;6.664e-01;5.974e-02;6.394e-01;5.732e-02;1.042e+00;3.998e-01;3.585e-02;1.000e+01;6.543e-01;-7.533e-02;1.072e+00;5.000e+01;5.000e+01
20.168020000;1.042e+00;6.664e-01;5.939e-02;6.394e-01;5.699e-02;1.042e+00;3.998e-01;3.563e-02;1.000e+01;6.543e-01;-7.501e-02;1.072e+00;5.000e+01;5.000e+01
20.169020000;1.042e+00;6.664e-01;5.934e-02;6.395e-01;5.694e-02;1.042e+00;3.998e-01;3.560e-02;1.000e+01;6.543e-01;-7.496e-02;1.072e+00;5.000e+01;5.000e+01
20.170020000;1.042e+00;6.664e-01;5.929e-02;6.395e-01;5.689e-02;1.042e+00;3.998e-01;3.557e-02;1.000e+01;6.544e-01;-7.491e-02;1.072e+00;5.000e+01;5.000e+01
20.177020000;1.042e+00;6.664e-01;5.893e-02;6.395e-01;5.656e-02;1.042e+00;3.998e-01;3.536e-02;1.000e+01;6.544e-01;-7.458e-02;1.072e+00;5.000e+01;5.000e+01
20.178020000;1.042e+00;6.664e-01;5.888e-02;6.396e-01;5.651e-02;1.042e+00;3.998e-01;3.533e-02;1.000e+01;6.544e-01;-7.453e-02;1.072e+00;5.000e+01;5.000e+01
20.179020000;1.042e+00;6.664e-01;5.883e-02;6.396e-01;5.646e-02;1.042e+00;3.998e-01;3.530e-02;1.000e+01;6.545e-01;-7.448e-02;1.072e+00;5.000e+01;5.000e+01
20.187020000;1.042e+00;6.664e-01;5.842e-02;6.396e-01;5.608e-02;1.042e+00;3.998e-01;3.505e-02;1.000e+01;6.545e-01;-7.410e-02;1.072e+00;5.000e+01;5.000e+01
20.188020000;1.042e+00;6.664e-01;5.837e-02;6.397e-01;5.603e-02;1.042e+00;3.998e-01;3.502e-02;1.000e+01;6.546e-01;-7.406e-02;1.072e+00;5.000e+01;5.000e+01
20.196020000;1.042e+00;6.664e-01;5.796e-02;6.397e-01;5.564e-02;1.042e+00;3.998e-01;3.478e-02;1.000e+01;6.546e-01;-7.367e-02;1.072e+00;5.000e+01;5.000e+01
20.197020000;1.042e+00;6.664e-01;5.791e-02;6.398e-01;5.559e-02;1.042e+00;3.998e-01;3.475e-02;1.000e+01;6.547e-01;-7.363e-02;1.072e+00;5.000e+01;5.000e+01
20.201020000;1.042e+00;6.664e-01;5.771e-02;6.398e-01;5.540e-02;1.042e+00;3.998e-01;3.462e-02;1.000e+01;6.547e-01;-7.344e-02;1.072e+00;5.000e+01;5.000e+01
20.205020000;1.042e+00;6.664e-01;5.750e-02;6.398e-01;5.521e-02;1.042e+00;3.998e-01;3.450e-02;1.000e+01;6.547e-01;-7.324e-02;1.072e+00;5.000e+01;5.000e+01
20.206020000;1.042e+00;6.664e-01;5.745e-02;6.398e-01;5.516e-02;1.042e+00;3.998e-01;3.447e-02;1.000e+01;6.548e-01;-7.319e-02;1.072e+00;5.000e+01;5.000e+01
20.207020000;1.041e+00;6.664e-01;5.740e-02;6.399e-01;5.511e-02;1.041e+00;3.998e-01;3.444e-02;1.000e+01;6.548e-01;-7.315e-02;1.072e+00;5.000e+01;5.000e+01
20.211020000;1.041e+00;6.664e-01;5.719e-02;6.399e-01;5.492e-02;1.041e+00;3.998e-01;3.431e-02;1.000e+01;6.548e-01;-7.295e-02;1.072e+00;5.000e+01;5.000e+01
20.213020000;1.041e+00;6.664e-01;5.709e-02;6.399e-01;5.482e-02;1.041e+00;3.998e-01;3.425e-02;1.000e+01;6.548e-01;-7.286e-02;1.072e+00;5.000e+01;5.000e+01
20.214020000;1.041e+00;6.664e-01;5.704e-02;6.399e-01;5.477e-02;1.041e+00;3.998e-01;3.422e-02;1.000e+01;6.549e-01;-7.281e-02;1.072e+00;5.000e+01;5.000e+01
20.215020000;1.041e+00;6.664e-01;5.698e-02;6.399e-01;5.472e-02;1.041e+00;3.998e-01;3.419e-02;1.000e+01;6.549e-01;-7.276e-02;1.072e+00;5.000e+01;5.000e+01
20.216020000;1.041e+00;6.664e-01;5.693e-02;6.400e-01;5.467e-02;1.041e+00;3.998e-01;3.416e-02;1.000e+01;6.549e-01;-7.271e-02;1.072e+00;5.000e+01;5.000e+01
20.222020000;1.041e+00;6.664e-01;5.662e-02;6.400e-01;5.438e-02;1.041e+00;3.998e-01;3.397e-02;1.000e+01;6.549e-01;-7.242e-02;1.072e+00;5.000e+01;5.000e+01
20.223020000;1.041e+00;6.664e-01;5.657e-02;6.400e-01;5.433e-02;1.041e+00;3.998e-01;3.394e-02;1.000e+01;6.550e-01;-7.237e-02;1.072e+00;5.000e+01;5.000e+01
20.224020000;1.041e+00;6.664e-01;5.652e-02;6.400e-01;5.428e-02;1.041e+00;3.998e-01;3.391e-02;1.000e+01;6.550e-01;-7.233e-02;1.072e+00;5.000e+01;5.000e+01
20.225020000;1.041e+00;6.664e-01;5.647e-02;6.401e-01;5.423e-02;1.041e+00;3.998e-01;3.388e-02;1.000e+01;6.550e-01;-7.228e-02;1.072e+00;5.000e+01;5.000e+01
20.230020000;1.041e+00;6.664e-01;5.621e-02;6.401e-01;5.399e-02;1.041e+00;3.998e-01;3.372e-02;1.000e+01;6.550e-01;-7.204e-02;1.072e+00;5.000e+01;5.000e+01
20.231020000;1.041e+00;6.664e-01;5.616e-02;6.401e-01;5.394e-02;1.041e+00;3.999e-01;3.369e-02;1.000e+01;6.550e-01;-7.199e-02;1.072e+00;5.000e+01;5.000e+01
20.232020000;1.041e+00;6.664e-01;5.610e-02;6.401e-01;5.389e-02;1.041e+00;3.999e-01;3.366e-02;1.000e+01;6.551e-01;-7.194e-02;1.072e+00;5.000e+01;5.000e+01
20.233020000;1.041e+00;6.664e-01;5.605e-02;6.401e-01;5.384e-02;1.041e+00;3.999e-01;3.363e-02;1.000e+01;6.551e-01;-7.189e-02;1.072e+00;5.000e+01;5.000e+01
20.234020000;1.041e+00;6.664e-01;5.600e-02;6.402e-01;5.379e-02;1.041e+00;3.999e-01;3.360e-02;1.000e+01;6.551e-01;-7.184e-02;1.072e+00;5.000e+01;5.000e+01
20.239020000;1.041e+00;6.664e-01;5.574e-02;6.402e-01;5.355e-02;1.041e+00;3.999e-01;3.344e-02;1.000e+01;6.551e-01;-7.160e-02;1.072e+00;5.000e+01;5.000e+01
20.240020000;1.041e+00;6.664e-01;5.569e-02;6.402e-01;5.350e-02;1.041e+00;3.999e-01;3.341e-02;1.000e+01;6.552e-01;-7.155e-02;1.072e+00;5.000e+01;5.000e+01
20.243020000;1.041e+00;6.664e-01;5.553e-02;6.402e-01;5.335e-02;1.041e+00;3.999e-01;3.332e-02;1.000e+01;6.552e-01;-7.141e-02;1.072e+00;5.000e+01;5.000e+01
20.244020000;1.041e+00;6.664e-01;5.548e-02;6.403e-01;5.330e-02;1.041e+00;3.999e-01;3.329e-02;1.000e+01;6.552e-01;-7.136e-02;1.072e+00;5.000e+01;5.000e+01
20.248020000;1.041e+00;6.664e-01;5.527e-02;6.403e-01;5.310e-02;1.041e+00;3.999e-01;3.316e-02;1.000e+01;6.552e-01;-7.116e-02;1.072e+00;5.000e+01;5.000e+01
20.249020000;1.041e+00;6.664e-01;5.522e-02;6.403e-01;5.305e-02;1.041e+00;3.999e-01;3.313e-02;1.000e+01;6.553e-01;-7.111e-02;1.072e+00;5.000e+01;5.000e+01
20.252020000;1.041e+00;6.664e-01;5.506e-02;6.403e-01;5.291e-02;1.041e+00;3.999e-01;3.304e-02;1.000e+01;6.553e-01;-7.097e-02;1.072e+00;5.000e+01;5.000e+01
20.253020000;1.041e+00;6.664e-01;5.501e-02;6.404e-01;5.286e-02;1.041e+00;3.999e-01;3.301e-02;1.000e+01;6.553e-01;-7.092e-02;1.072e+00;5.000e+01;5.000e+01
20.256020000;1.041e+00;6.664e-01;5.485e-02;6.404e-01;5.271e-02;1.041e+00;3.999e-01;3.291e-02;1.000e+01;6.553e-01;-7.077e-02;1.072e+00;5.000e+01;5.000e+01
20.257020000;1.041e+00;6.664e-01;5.480e-02;6.404e-01;5.266e-02;1.041e+00;3.999e-01;3.288e-02;1.000e+01;6.554e-01;-7.072e-02;1.072e+00;5.000e+01;5.000e+01
20.261020000;1.041e+00;6.664e-01;5.459e-02;6.404e-01;5.246e-02;1.041e+00;3.999e-01;3.276e-02;1.000e+01;6.554e-01;-7.053e-02;1.072e+00;5.000e+01;5.000e+01
20.262020000;1.041e+00;6.664e-01;5.454e-02;6.405e-01;5.242e-02;1.041e+00;3.999e-01;3.272e-02;1.000e+01;6.554e-01;-7.048e-02;1.072e+00;5.000e+01;5.000e+01
20.265020000;1.041e+00;6.664e-01;5.439e-02;6.405e-01;5.227e-02;1.041e+00;3.999e-01;3.263e-02;1.000e+01;6.554e-01;-7.033e-02;1.072e+00;5.000e+01;5.000e+01
20.266020000;1.040e+00;6.664e-01;5.433e-02;6.405e-01;5.222e-02;1.040e+00;3.999e-01;3.260e-02;1.000e+01;6.555e-01;-7.029e-02;1.072e+00;5.000e+01;5.000e+01
20.270020000;1.040e+00;6.664e-01;5.412e-02;6.405e-01;5.202e-02;1.040e+00;3.999e-01;3.247e-02;1.000e+01;6.555e-01;-7.009e-02;1.072e+00;5.000e+01;5.000e+01
20.271020000;1.040e+00;6.664e-01;5.407e-02;6.406e-01;5.197e-02;1.040e+00;3.999e-01;3.244e-02;1.000e+01;6.555e-01;-7.004e-02;1.072e+00;5.000e+01;5.000e+01
20.273020000;1.040e+00;6.664e-01;5.397e-02;6.406e-01;5.187e-02;1.040e+00;3.999e-01;3.238e-02;1.000e+01;6.555e-01;-6.994e-02;1.072e+00;5.000e+01;5.000e+01
20.274020000;1.040e+00;6.664e-01;5.392e-02;6.406e-01;5.182e-02;1.040e+00;3.999e-01;3.235e-02;1.000e+01;6.556e-01;-6.990e-02;1.072e+00;5.000e+01;5.000e+01
20.277020000;1.040e+00;6.664e-01;5.376e-02;6.406e-01;5.168e-02;1.040e+00;3.999e-01;3.225e-02;1.000e+01;6.556e-01;-6.975e-02;1.072e+00;5.000e+01;5.000e+01
20.278020000;1.040e+00;6.665e-01;5.371e-02;6.406e-01;5.163e-02;1.040e+00;3.999e-01;3.222e-02;1.000e+01;6.556e-01;-6.970e-02;1.072e+00;5.000e+01;5.000e+01
20.279020000;1.040e+00;6.665e-01;5.365e-02;6.406e-01;5.158e-02;1.040e+00;3.999e-01;3.219e-02;1.000e+01;6.556e-01;-6.965e-02;1.072e+00;5.000e+01;5.000e+01
20.280020000;1.040e+00;6.665e-01;5.360e-02;6.407e-01;5.153e-02;1.040e+00;3.999e-01;3.216e-02;1.000e+01;6.556e-01;-6.960e-02;1.072e+00;5.000e+01;5.000e+01
20.282020000;1.040e+00;6.665e-01;5.350e-02;6.407e-01;5.143e-02;1.040e+00;3.999e-01;3.210e-02;1.000e+01;6.556e-01;-6.950e-02;1.072e+00;5.000e+01;5.000e+01
20.283020000;1.040e+00;6.665e-01;5.344e-02;6.407e-01;5.138e-02;1.040e+00;3.999e-01;3.207e-02;1.000e+01;6.557e-01;-6.946e-02;1.072e+00;5.000e+01;5.000e+01
20.288020000;1.040e+00;6.665e-01;5.318e-02;6.407e-01;5.113e-02;1.040e+00;3.999e-01;3.191e-02;1.000e+01;6.557e-01;-6.921e-02;1.072e+00;5.000e+01;5.000e+01
20.289020000;1.040e+00;6.665e-01;5.313e-02;6.408e-01;5.108e-02;1.040e+00;3.999e-01;3.188e-02;1.000e+01;6.557e-01;-6.916e-02;1.072e+00;5.000e+01;5.000e+01
20.290020000;1.040e+00;6.665e-01;5.308e-02;6.408e-01;5.103e-02;1.040e+00;3.999e-01;3.185e-02;1.000e+01;6.557e-01;-6.911e-02;1.072e+00;5.000e+01;5.000e+01
20.291020000;1.040e+00;6.665e-01;5.303e-02;6.408e-01;5.098e-02;1.040e+00;3.999e-01;3.182e-02;1.000e+01;6.558e-01;-6.907e-02;1.072e+00;5.000e+01;5.000e+01
20.297020000;1.040e+00;6.665e-01;5.271e-02;6.408e-01;5.069e-02;1.040e+00;3.999e-01;3.163e-02;1.000e+01;6.558e-01;-6.877e-02;1.072e+00;5.000e+01;5.000e+01
20.298020000;1.040e+00;6.665e-01;5.266e-02;6.409e-01;5.064e-02;1.040e+00;3.999e-01;3.160e-02;1.000e+01;6.558e-01;-6.872e-02;1.072e+00;5.000e+01;5.000e+01
20.299020000;1.040e+00;6.665e-01;5.261e-02;6.409e-01;5.059e-02;1.040e+00;3.999e-01;3.157e-02;1.000e+01;6.559e-01;-6.867e-02;1.072e+00;5.000e+01;5.000e+01
20.305020000;1.040e+00;6.665e-01;5.230e-02;6.409e-01;5.029e-02;1.040e+00;3.999e-01;3.138e-02;1.000e+01;6.559e-01;-6.838e-02;1.072e+00;5.000e+01;5.000e+01
20.306020000;1.040e+00;6.665e-01;5.224e-02;6.410e-01;5.024e-02;1.040e+00;3.999e-01;3.135e-02;1.000e+01;6.559e-01;-6.833e-02;1.072e+00;5.000e+01;5.000e+01
