time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Bess_GEN_ActivePowerSetpointPu;Bess_GEN_ReactivePowerSetpointPu;Bess_GEN_AVRSetpointPu;Bess_GEN_InjectedActiveCurrent;Bess_GEN_InjectedReactiveCurrent
30.007426000;1.296e-05;6.662e-06;-3.000e-05;2.234e-08;-5.568e-08;1.306e-05;4.006e-06;-1.799e-05;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;6.962e-01;-1.628e-03
30.013217000;1.495e-05;6.694e-06;-3.333e-05;-2.015e-08;-1.263e-09;1.498e-05;3.977e-06;-2.005e-05;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;6.953e-01;-2.778e-01
30.013678000;1.495e-05;6.694e-06;-3.333e-05;-1.891e-08;-6.500e-10;1.498e-05;3.976e-06;-2.005e-05;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;6.953e-01;-2.965e-01
30.022433000;1.601e-05;8.310e-06;-3.500e-05;1.154e-08;-2.169e-08;1.598e-05;4.965e-06;-2.098e-05;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;6.944e-01;-5.814e-01
30.023355000;1.600e-05;9.969e-06;-3.500e-05;7.828e-09;-2.709e-08;1.597e-05;5.955e-06;-2.098e-05;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;6.943e-01;-6.047e-01
30.032801000;1.601e-05;1.173e-05;-3.499e-05;-1.768e-08;9.643e-09;1.598e-05;6.999e-06;-2.102e-05;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;6.938e-01;-7.912e-01
30.035566000;1.603e-05;1.172e-05;-3.499e-05;-1.763e-08;5.374e-08;1.598e-05;7.003e-06;-2.103e-05;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;6.936e-01;-8.311e-01
30.044690000;1.506e-05;1.334e-05;-3.164e-05;3.776e-08;8.759e-08;1.495e-05;8.000e-06;-1.901e-05;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;6.933e-01;-9.296e-01
30.048837000;1.502e-05;1.333e-05;-3.161e-05;4.176e-08;8.650e-08;1.494e-05;8.017e-06;-1.902e-05;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;6.932e-01;-9.615e-01
30.058987000;1.303e-05;1.332e-05;-2.833e-05;2.092e-09;3.356e-08;1.302e-05;8.051e-06;-1.704e-05;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;6.931e-01;-1.017e+00
30.067179000;1.207e-05;1.329e-05;-2.501e-05;-4.443e-09;3.734e-08;1.207e-05;8.064e-06;-1.502e-05;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;6.930e-01;-1.045e+00
30.072811000;1.106e-05;1.162e-05;-2.334e-05;1.229e-08;3.365e-08;1.107e-05;7.062e-06;-1.398e-05;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;6.929e-01;-1.058e+00
30.077825000;1.002e-05;1.162e-05;-2.166e-05;1.720e-08;2.712e-08;1.005e-05;7.046e-06;-1.294e-05;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;6.929e-01;-1.068e+00
30.090257000;7.968e-06;6.644e-06;-1.829e-05;-8.150e-09;3.186e-08;8.049e-06;4.030e-06;-1.097e-05;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;6.929e-01;-1.083e+00
30.104657000;5.936e-06;1.652e-06;-1.497e-05;6.508e-09;2.364e-08;6.023e-06;1.024e-06;-8.995e-06;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;6.928e-01;-1.092e+00
30.107357000;5.935e-06;-1.432e-08;-1.498e-05;1.322e-08;2.406e-08;6.015e-06;2.908e-08;-8.995e-06;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;6.928e-01;-1.093e+00
30.117257000;5.939e-06;-5.035e-06;-1.331e-05;3.969e-08;2.317e-08;5.999e-06;-2.934e-06;-7.994e-06;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;6.928e-01;-1.095e+00
30.122657000;6.943e-06;-8.400e-06;-1.498e-05;4.154e-08;2.036e-08;7.001e-06;-4.898e-06;-8.992e-06;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;6.928e-01;-1.097e+00
30.149994000;1.294e-05;-1.901e-05;-2.331e-05;-3.253e-08;-3.020e-08;1.303e-05;-1.022e-05;-1.401e-05;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;6.928e-01;-1.099e+00
30.149996000;1.084e+00;-1.355e+00;3.821e-01;-1.251e+00;3.525e-01;1.084e+00;-8.133e-01;2.292e-01;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;6.928e-01;-1.099e+00
30.150267000;1.273e+00;-1.428e+00;8.353e-01;-1.121e+00;6.561e-01;1.273e+00;-8.567e-01;5.012e-01;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;6.928e-01;-1.099e+00
30.150279000;1.282e+00;-1.428e+00;8.579e-01;-1.114e+00;6.692e-01;1.282e+00;-8.566e-01;5.147e-01;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;6.928e-01;-1.099e+00
30.151490000;1.813e+00;4.396e-02;2.356e+00;2.424e-02;1.299e+00;1.813e+00;2.635e-02;1.413e+00;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;6.928e-01;-1.099e+00
30.151519000;1.815e+00;8.384e-02;2.356e+00;4.621e-02;1.298e+00;1.815e+00;5.028e-02;1.414e+00;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;6.928e-01;-1.099e+00
30.151548000;1.816e+00;1.227e-01;2.356e+00;6.757e-02;1.298e+00;1.816e+00;7.358e-02;1.414e+00;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;6.928e-01;-1.099e+00
30.151605000;1.817e+00;1.972e-01;2.352e+00;1.085e-01;1.295e+00;1.817e+00;1.183e-01;1.411e+00;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;6.928e-01;-1.099e+00
30.152440000;1.776e+00;8.634e-01;2.140e+00;4.861e-01;1.205e+00;1.776e+00;5.180e-01;1.284e+00;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;6.928e-01;-1.099e+00
30.152797000;1.755e+00;9.914e-01;2.054e+00;5.647e-01;1.170e+00;1.755e+00;5.948e-01;1.233e+00;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;6.928e-01;-1.099e+00
30.153300000;1.734e+00;1.097e+00;1.967e+00;6.329e-01;1.135e+00;1.734e+00;6.583e-01;1.180e+00;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;6.928e-01;-1.099e+00
30.154056000;1.712e+00;1.180e+00;1.882e+00;6.891e-01;1.100e+00;1.712e+00;7.077e-01;1.129e+00;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;6.987e-01;-1.094e+00
30.155858000;1.671e+00;1.235e+00;1.718e+00;7.389e-01;1.028e+00;1.671e+00;7.407e-01;1.031e+00;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;7.159e-01;-1.045e+00
30.155986000;1.668e+00;1.235e+00;1.706e+00;7.405e-01;1.023e+00;1.668e+00;7.409e-01;1.023e+00;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;7.168e-01;-1.040e+00
30.156755000;1.648e+00;1.230e+00;1.624e+00;7.465e-01;9.856e-01;1.648e+00;7.382e-01;9.746e-01;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;7.202e-01;-1.005e+00
30.157012000;1.641e+00;1.227e+00;1.595e+00;7.476e-01;9.721e-01;1.641e+00;7.361e-01;9.572e-01;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;7.208e-01;-9.922e-01
30.157268000;1.634e+00;1.223e+00;1.565e+00;7.483e-01;9.582e-01;1.634e+00;7.335e-01;9.392e-01;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;7.212e-01;-9.787e-01
30.157524000;1.626e+00;1.217e+00;1.535e+00;7.487e-01;9.437e-01;1.626e+00;7.305e-01;9.208e-01;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;7.214e-01;-9.647e-01
30.157653000;1.622e+00;1.215e+00;1.519e+00;7.487e-01;9.363e-01;1.622e+00;7.288e-01;9.114e-01;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;7.214e-01;-9.575e-01
30.158368000;1.600e+00;1.197e+00;1.430e+00;7.479e-01;8.933e-01;1.600e+00;7.182e-01;8.578e-01;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;7.207e-01;-9.155e-01
30.159264000;1.573e+00;1.172e+00;1.320e+00;7.449e-01;8.392e-01;1.573e+00;7.030e-01;7.919e-01;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;7.182e-01;-8.622e-01
30.161041000;1.517e+00;1.114e+00;1.105e+00;7.345e-01;7.283e-01;1.517e+00;6.684e-01;6.628e-01;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;7.099e-01;-7.523e-01
30.166191000;1.340e+00;9.246e-01;5.059e-01;6.897e-01;3.774e-01;1.340e+00;5.547e-01;3.035e-01;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;6.753e-01;-4.026e-01
30.171121000;1.293e+00;8.461e-01;3.611e-01;6.542e-01;2.792e-01;1.293e+00;5.076e-01;2.166e-01;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;6.430e-01;-3.041e-01
30.172145000;1.283e+00;8.309e-01;3.324e-01;6.474e-01;2.590e-01;1.283e+00;4.986e-01;1.995e-01;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;6.370e-01;-2.836e-01
30.172401000;1.281e+00;8.272e-01;3.253e-01;6.457e-01;2.540e-01;1.281e+00;4.963e-01;1.952e-01;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;6.356e-01;-2.785e-01
30.175217000;1.254e+00;7.883e-01;2.488e-01;6.286e-01;1.984e-01;1.254e+00;4.730e-01;1.493e-01;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;6.206e-01;-2.221e-01
30.178033000;1.227e+00;7.529e-01;1.751e-01;6.138e-01;1.428e-01;1.227e+00;4.517e-01;1.051e-01;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;6.079e-01;-1.658e-01
30.178792000;1.219e+00;7.439e-01;1.557e-01;6.101e-01;1.277e-01;1.219e+00;4.464e-01;9.345e-02;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;6.049e-01;-1.506e-01
30.181608000;1.192e+00;7.128e-01;8.568e-02;5.982e-01;7.191e-02;1.192e+00;4.277e-01;5.141e-02;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;5.950e-01;-9.432e-02
30.184116000;1.167e+00;6.876e-01;2.574e-02;5.894e-01;2.206e-02;1.167e+00;4.126e-01;1.545e-02;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;5.881e-01;-4.415e-02
30.185499000;1.153e+00;6.748e-01;-6.277e-03;5.852e-01;-5.443e-03;1.153e+00;4.049e-01;-3.766e-03;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;5.850e-01;-1.650e-02
30.186881000;1.139e+00;6.625e-01;-3.757e-02;5.816e-01;-3.298e-02;1.139e+00;3.975e-01;-2.254e-02;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;5.824e-01;1.115e-02
30.187342000;1.134e+00;6.586e-01;-4.784e-02;5.805e-01;-4.217e-02;1.134e+00;3.952e-01;-2.870e-02;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;5.817e-01;2.036e-02
30.189201000;1.116e+00;6.434e-01;-8.843e-02;5.766e-01;-7.926e-02;1.116e+00;3.860e-01;-5.306e-02;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;5.792e-01;5.754e-02
30.190737000;1.100e+00;6.316e-01;-1.210e-01;5.741e-01;-1.099e-01;1.100e+00;3.790e-01;-7.258e-02;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;5.778e-01;8.826e-02
30.191761000;1.090e+00;6.241e-01;-1.421e-01;5.727e-01;-1.304e-01;1.090e+00;3.745e-01;-8.529e-02;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;5.772e-01;1.087e-01
30.192273000;1.085e+00;6.205e-01;-1.526e-01;5.721e-01;-1.407e-01;1.085e+00;3.723e-01;-9.155e-02;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;5.770e-01;1.190e-01
30.193297000;1.074e+00;6.134e-01;-1.731e-01;5.710e-01;-1.612e-01;1.074e+00;3.680e-01;-1.039e-01;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;5.767e-01;1.395e-01
30.194592000;1.061e+00;6.050e-01;-1.981e-01;5.701e-01;-1.867e-01;1.061e+00;3.630e-01;-1.189e-01;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;5.767e-01;1.649e-01
30.194796000;1.059e+00;6.038e-01;-2.016e-01;5.700e-01;-1.904e-01;1.059e+00;3.623e-01;-1.210e-01;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;5.768e-01;1.686e-01
30.194999000;1.058e+00;6.027e-01;-2.050e-01;5.699e-01;-1.939e-01;1.058e+00;3.616e-01;-1.230e-01;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;5.768e-01;1.721e-01
30.195202000;1.056e+00;6.016e-01;-2.083e-01;5.698e-01;-1.973e-01;1.056e+00;3.609e-01;-1.250e-01;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;5.769e-01;1.755e-01
30.195608000;1.052e+00;5.996e-01;-2.145e-01;5.697e-01;-2.038e-01;1.052e+00;3.597e-01;-1.287e-01;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;5.770e-01;1.819e-01
30.196014000;1.049e+00;5.978e-01;-2.201e-01;5.696e-01;-2.098e-01;1.049e+00;3.587e-01;-1.321e-01;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;5.772e-01;1.879e-01
30.196624000;1.045e+00;5.954e-01;-2.278e-01;5.696e-01;-2.179e-01;1.045e+00;3.572e-01;-1.367e-01;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;5.775e-01;1.960e-01
30.197437000;1.040e+00;5.928e-01;-2.365e-01;5.698e-01;-2.273e-01;1.040e+00;3.557e-01;-1.419e-01;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;5.781e-01;2.053e-01
30.199062000;1.033e+00;5.896e-01;-2.495e-01;5.708e-01;-2.415e-01;1.033e+00;3.538e-01;-1.497e-01;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;5.796e-01;2.195e-01
30.199265000;1.032e+00;5.893e-01;-2.508e-01;5.709e-01;-2.429e-01;1.032e+00;3.536e-01;-1.505e-01;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;5.798e-01;2.209e-01
30.199468000;1.032e+00;5.891e-01;-2.520e-01;5.711e-01;-2.443e-01;1.032e+00;3.535e-01;-1.512e-01;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;5.801e-01;2.222e-01
30.200281000;1.029e+00;5.886e-01;-2.561e-01;5.719e-01;-2.489e-01;1.029e+00;3.531e-01;-1.537e-01;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;5.810e-01;2.267e-01
30.200484000;1.029e+00;5.885e-01;-2.570e-01;5.721e-01;-2.498e-01;1.029e+00;3.531e-01;-1.542e-01;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;5.813e-01;2.277e-01
30.200890000;1.028e+00;5.885e-01;-2.585e-01;5.726e-01;-2.516e-01;1.028e+00;3.531e-01;-1.551e-01;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;5.818e-01;2.294e-01
30.201906000;1.026e+00;5.888e-01;-2.615e-01;5.739e-01;-2.549e-01;1.026e+00;3.533e-01;-1.569e-01;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;5.833e-01;2.328e-01
30.203328000;1.024e+00;5.901e-01;-2.637e-01;5.761e-01;-2.574e-01;1.024e+00;3.541e-01;-1.582e-01;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;5.855e-01;2.353e-01
30.203937000;1.024e+00;5.910e-01;-2.641e-01;5.771e-01;-2.579e-01;1.024e+00;3.546e-01;-1.584e-01;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;5.865e-01;2.357e-01
30.204140000;1.024e+00;5.913e-01;-2.641e-01;5.774e-01;-2.579e-01;1.024e+00;3.548e-01;-1.585e-01;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;5.868e-01;2.358e-01
30.204344000;1.024e+00;5.916e-01;-2.641e-01;5.778e-01;-2.580e-01;1.024e+00;3.550e-01;-1.585e-01;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;5.872e-01;2.358e-01
30.204953000;1.024e+00;5.927e-01;-2.640e-01;5.789e-01;-2.578e-01;1.024e+00;3.556e-01;-1.584e-01;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;5.882e-01;2.357e-01
30.205359000;1.024e+00;5.935e-01;-2.638e-01;5.796e-01;-2.576e-01;1.024e+00;3.561e-01;-1.583e-01;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;5.889e-01;2.354e-01
30.206578000;1.024e+00;5.961e-01;-2.626e-01;5.819e-01;-2.563e-01;1.024e+00;3.577e-01;-1.575e-01;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;5.912e-01;2.341e-01
30.207188000;1.025e+00;5.976e-01;-2.617e-01;5.831e-01;-2.553e-01;1.025e+00;3.585e-01;-1.570e-01;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;5.923e-01;2.332e-01
30.216197000;1.034e+00;6.207e-01;-2.433e-01;6.005e-01;-2.354e-01;1.034e+00;3.724e-01;-1.460e-01;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;6.087e-01;2.133e-01
30.217733000;1.035e+00;6.241e-01;-2.408e-01;6.031e-01;-2.327e-01;1.035e+00;3.744e-01;-1.445e-01;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;6.112e-01;2.107e-01
30.218245000;1.035e+00;6.252e-01;-2.400e-01;6.040e-01;-2.319e-01;1.035e+00;3.751e-01;-1.440e-01;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;6.120e-01;2.099e-01
30.218757000;1.035e+00;6.262e-01;-2.393e-01;6.048e-01;-2.311e-01;1.035e+00;3.757e-01;-1.436e-01;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;6.128e-01;2.091e-01
30.219269000;1.036e+00;6.273e-01;-2.386e-01;6.056e-01;-2.304e-01;1.036e+00;3.764e-01;-1.432e-01;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;6.135e-01;2.083e-01
30.219781000;1.036e+00;6.283e-01;-2.379e-01;6.064e-01;-2.296e-01;1.036e+00;3.770e-01;-1.427e-01;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;6.143e-01;2.076e-01
30.220805000;1.037e+00;6.302e-01;-2.366e-01;6.080e-01;-2.282e-01;1.037e+00;3.781e-01;-1.420e-01;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;6.158e-01;2.062e-01
30.224389000;1.038e+00;6.363e-01;-2.328e-01;6.129e-01;-2.242e-01;1.038e+00;3.818e-01;-1.397e-01;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;6.205e-01;2.023e-01
30.225413000;1.039e+00;6.378e-01;-2.319e-01;6.141e-01;-2.233e-01;1.039e+00;3.827e-01;-1.391e-01;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;6.217e-01;2.013e-01
30.226949000;1.039e+00;6.400e-01;-2.307e-01;6.159e-01;-2.220e-01;1.039e+00;3.840e-01;-1.384e-01;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;6.234e-01;2.001e-01
30.228485000;1.039e+00;6.420e-01;-2.296e-01;6.176e-01;-2.209e-01;1.039e+00;3.852e-01;-1.378e-01;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;6.249e-01;1.991e-01
30.230021000;1.040e+00;6.438e-01;-2.287e-01;6.191e-01;-2.200e-01;1.040e+00;3.863e-01;-1.372e-01;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;6.264e-01;1.982e-01
30.230533000;1.040e+00;6.443e-01;-2.285e-01;6.196e-01;-2.197e-01;1.040e+00;3.866e-01;-1.371e-01;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;6.269e-01;1.979e-01
30.231045000;1.040e+00;6.449e-01;-2.282e-01;6.200e-01;-2.194e-01;1.040e+00;3.869e-01;-1.369e-01;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;6.273e-01;1.976e-01
30.234093000;1.040e+00;6.478e-01;-2.269e-01;6.226e-01;-2.180e-01;1.040e+00;3.887e-01;-1.361e-01;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;6.298e-01;1.964e-01
30.234993000;1.041e+00;6.486e-01;-2.266e-01;6.233e-01;-2.177e-01;1.041e+00;3.891e-01;-1.359e-01;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;6.304e-01;1.961e-01
30.235893000;1.041e+00;6.493e-01;-2.263e-01;6.239e-01;-2.174e-01;1.041e+00;3.896e-01;-1.358e-01;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;6.310e-01;1.958e-01
30.237693000;1.041e+00;6.507e-01;-2.257e-01;6.251e-01;-2.169e-01;1.041e+00;3.904e-01;-1.354e-01;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;6.322e-01;1.954e-01
30.240393000;1.041e+00;6.524e-01;-2.251e-01;6.267e-01;-2.163e-01;1.041e+00;3.915e-01;-1.351e-01;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;6.337e-01;1.949e-01
30.241293000;1.041e+00;6.530e-01;-2.250e-01;6.272e-01;-2.161e-01;1.041e+00;3.918e-01;-1.350e-01;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;6.342e-01;1.947e-01
30.243993000;1.041e+00;6.544e-01;-2.245e-01;6.285e-01;-2.157e-01;1.041e+00;3.926e-01;-1.347e-01;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;6.354e-01;1.944e-01
30.244893000;1.041e+00;6.548e-01;-2.244e-01;6.289e-01;-2.155e-01;1.041e+00;3.929e-01;-1.346e-01;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;6.358e-01;1.944e-01
30.246693000;1.041e+00;6.556e-01;-2.242e-01;6.297e-01;-2.153e-01;1.041e+00;3.934e-01;-1.345e-01;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;6.365e-01;1.942e-01
30.247593000;1.041e+00;6.560e-01;-2.241e-01;6.300e-01;-2.152e-01;1.041e+00;3.936e-01;-1.345e-01;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;6.368e-01;1.942e-01
30.249393000;1.041e+00;6.567e-01;-2.239e-01;6.307e-01;-2.151e-01;1.041e+00;3.940e-01;-1.344e-01;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;6.374e-01;1.941e-01
30.251193000;1.041e+00;6.573e-01;-2.238e-01;6.312e-01;-2.149e-01;1.041e+00;3.944e-01;-1.343e-01;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;6.380e-01;1.941e-01
30.258893000;1.041e+00;6.594e-01;-2.234e-01;6.332e-01;-2.145e-01;1.041e+00;3.956e-01;-1.340e-01;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;6.398e-01;1.941e-01
30.259893000;1.041e+00;6.596e-01;-2.233e-01;6.334e-01;-2.145e-01;1.041e+00;3.958e-01;-1.340e-01;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;6.399e-01;1.942e-01
30.263893000;1.041e+00;6.604e-01;-2.232e-01;6.342e-01;-2.143e-01;1.041e+00;3.962e-01;-1.339e-01;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;6.406e-01;1.942e-01
30.265893000;1.041e+00;6.607e-01;-2.231e-01;6.345e-01;-2.143e-01;1.041e+00;3.964e-01;-1.339e-01;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;6.409e-01;1.943e-01
30.269893000;1.041e+00;6.613e-01;-2.230e-01;6.350e-01;-2.141e-01;1.041e+00;3.968e-01;-1.338e-01;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;6.413e-01;1.944e-01
30.271893000;1.041e+00;6.615e-01;-2.229e-01;6.353e-01;-2.141e-01;1.041e+00;3.969e-01;-1.337e-01;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;6.415e-01;1.945e-01
30.273893000;1.041e+00;6.618e-01;-2.228e-01;6.355e-01;-2.140e-01;1.041e+00;3.971e-01;-1.337e-01;1.000e+01;6.668e-01;-2.057e-01;-2.057e-01;6.417e-01;1.945e-01
