time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Bess_GEN_MagnitudeControlledByAVRPu;StepUp_Xfmr_XFMR_Tap;Bess_GEN_ActivePowerSetpointPu;Bess_GEN_ReactivePowerSetpointPu;Bess_GEN_AVRSetpointPu;Bess_GEN_InjectedActiveCurrent;Bess_GEN_InjectedReactiveCurrent;Bess_GEN_InjectedCurrent
0.100508000;1.076e+00;1.005e+00;-2.556e-02;9.337e-01;-2.375e-02;1.076e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.340e-01;3.761e-03;9.340e-01
0.104822000;1.076e+00;1.004e+00;-2.607e-02;9.329e-01;-2.422e-02;1.076e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.332e-01;4.266e-03;9.332e-01
0.109136000;1.076e+00;1.003e+00;-2.650e-02;9.322e-01;-2.462e-02;1.076e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.325e-01;4.695e-03;9.325e-01
0.113450000;1.077e+00;1.003e+00;-2.686e-02;9.316e-01;-2.495e-02;1.076e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.319e-01;5.055e-03;9.319e-01
0.117764000;1.077e+00;1.002e+00;-2.716e-02;9.311e-01;-2.522e-02;1.077e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.314e-01;5.355e-03;9.314e-01
0.122078000;1.077e+00;1.002e+00;-2.740e-02;9.306e-01;-2.545e-02;1.077e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.310e-01;5.601e-03;9.310e-01
0.126392000;1.077e+00;1.002e+00;-2.760e-02;9.303e-01;-2.563e-02;1.077e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.306e-01;5.801e-03;9.306e-01
0.130706000;1.077e+00;1.001e+00;-2.775e-02;9.299e-01;-2.577e-02;1.077e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.303e-01;5.960e-03;9.303e-01
0.135019000;1.077e+00;1.001e+00;-2.787e-02;9.297e-01;-2.588e-02;1.077e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.300e-01;6.083e-03;9.300e-01
0.139333000;1.077e+00;1.001e+00;-2.795e-02;9.294e-01;-2.596e-02;1.077e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.298e-01;6.174e-03;9.298e-01
0.143647000;1.077e+00;1.001e+00;-2.801e-02;9.292e-01;-2.601e-02;1.077e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.296e-01;6.237e-03;9.296e-01
0.147961000;1.077e+00;1.001e+00;-2.804e-02;9.291e-01;-2.604e-02;1.077e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.294e-01;6.276e-03;9.294e-01
0.152275000;1.077e+00;1.000e+00;-2.805e-02;9.289e-01;-2.604e-02;1.077e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.293e-01;6.294e-03;9.293e-01
0.160903000;1.077e+00;1.000e+00;-2.802e-02;9.287e-01;-2.601e-02;1.077e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.290e-01;6.279e-03;9.291e-01
0.169531000;1.077e+00;1.000e+00;-2.792e-02;9.285e-01;-2.593e-02;1.077e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.289e-01;6.206e-03;9.289e-01
0.178159000;1.077e+00;9.999e-01;-2.779e-02;9.284e-01;-2.580e-02;1.077e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.288e-01;6.090e-03;9.288e-01
0.186787000;1.077e+00;9.998e-01;-2.761e-02;9.284e-01;-2.564e-02;1.077e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.287e-01;5.940e-03;9.287e-01
0.195415000;1.077e+00;9.998e-01;-2.742e-02;9.284e-01;-2.546e-02;1.077e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.287e-01;5.765e-03;9.287e-01
0.204043000;1.077e+00;9.997e-01;-2.720e-02;9.284e-01;-2.526e-02;1.077e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.287e-01;5.571e-03;9.287e-01
0.212671000;1.077e+00;9.997e-01;-2.697e-02;9.284e-01;-2.505e-02;1.077e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.287e-01;5.362e-03;9.287e-01
0.221298000;1.077e+00;9.996e-01;-2.673e-02;9.284e-01;-2.482e-02;1.077e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.287e-01;5.144e-03;9.287e-01
0.229926000;1.077e+00;9.996e-01;-2.648e-02;9.284e-01;-2.460e-02;1.077e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.287e-01;4.918e-03;9.287e-01
0.239926000;1.077e+00;9.996e-01;-2.619e-02;9.285e-01;-2.432e-02;1.077e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.288e-01;4.649e-03;9.288e-01
0.249926000;1.077e+00;9.996e-01;-2.589e-02;9.285e-01;-2.405e-02;1.076e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.288e-01;4.375e-03;9.288e-01
0.259926000;1.076e+00;9.996e-01;-2.559e-02;9.286e-01;-2.377e-02;1.076e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.289e-01;4.098e-03;9.289e-01
0.269926000;1.076e+00;9.996e-01;-2.528e-02;9.286e-01;-2.349e-02;1.076e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.289e-01;3.819e-03;9.289e-01
0.279926000;1.076e+00;9.996e-01;-2.498e-02;9.287e-01;-2.321e-02;1.076e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.290e-01;3.539e-03;9.290e-01
0.289926000;1.076e+00;9.996e-01;-2.468e-02;9.288e-01;-2.293e-02;1.076e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.290e-01;3.259e-03;9.291e-01
0.299926000;1.076e+00;9.996e-01;-2.437e-02;9.288e-01;-2.265e-02;1.076e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.291e-01;2.979e-03;9.291e-01
0.309926000;1.076e+00;9.996e-01;-2.407e-02;9.289e-01;-2.237e-02;1.076e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.292e-01;2.700e-03;9.292e-01
0.319926000;1.076e+00;9.996e-01;-2.377e-02;9.290e-01;-2.209e-02;1.076e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.292e-01;2.421e-03;9.292e-01
0.329926000;1.076e+00;9.996e-01;-2.347e-02;9.290e-01;-2.181e-02;1.076e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.293e-01;2.143e-03;9.293e-01
0.339926000;1.076e+00;9.996e-01;-2.317e-02;9.291e-01;-2.154e-02;1.076e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.294e-01;1.866e-03;9.294e-01
0.349926000;1.076e+00;9.996e-01;-2.287e-02;9.292e-01;-2.126e-02;1.076e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.294e-01;1.591e-03;9.294e-01
0.359926000;1.076e+00;9.996e-01;-2.258e-02;9.292e-01;-2.099e-02;1.076e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.295e-01;1.316e-03;9.295e-01
0.369926000;1.076e+00;9.996e-01;-2.228e-02;9.293e-01;-2.072e-02;1.076e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.295e-01;1.043e-03;9.295e-01
0.379926000;1.076e+00;9.996e-01;-2.199e-02;9.294e-01;-2.045e-02;1.076e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.296e-01;7.710e-04;9.296e-01
0.389926000;1.075e+00;9.996e-01;-2.170e-02;9.294e-01;-2.018e-02;1.075e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.297e-01;5.010e-04;9.297e-01
0.399926000;1.075e+00;9.996e-01;-2.141e-02;9.295e-01;-1.991e-02;1.075e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.297e-01;2.310e-04;9.297e-01
0.409926000;1.075e+00;9.996e-01;-2.112e-02;9.296e-01;-1.964e-02;1.075e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.298e-01;-3.600e-05;9.298e-01
0.419926000;1.075e+00;9.996e-01;-2.084e-02;9.296e-01;-1.938e-02;1.075e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.298e-01;-3.030e-04;9.298e-01
0.429926000;1.075e+00;9.996e-01;-2.055e-02;9.297e-01;-1.912e-02;1.075e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.299e-01;-5.680e-04;9.299e-01
0.439926000;1.075e+00;9.996e-01;-2.027e-02;9.298e-01;-1.886e-02;1.075e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.300e-01;-8.320e-04;9.300e-01
0.449926000;1.075e+00;9.996e-01;-1.999e-02;9.298e-01;-1.860e-02;1.075e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.300e-01;-1.095e-03;9.300e-01
0.459926000;1.075e+00;9.996e-01;-1.971e-02;9.299e-01;-1.834e-02;1.075e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.301e-01;-1.356e-03;9.301e-01
0.469926000;1.075e+00;9.996e-01;-1.943e-02;9.300e-01;-1.808e-02;1.075e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.301e-01;-1.616e-03;9.301e-01
0.479926000;1.075e+00;9.996e-01;-1.916e-02;9.300e-01;-1.782e-02;1.075e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.302e-01;-1.874e-03;9.302e-01
0.489926000;1.075e+00;9.996e-01;-1.888e-02;9.301e-01;-1.757e-02;1.075e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.303e-01;-2.131e-03;9.303e-01
0.499926000;1.075e+00;9.996e-01;-1.861e-02;9.302e-01;-1.732e-02;1.075e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.303e-01;-2.387e-03;9.303e-01
0.509926000;1.075e+00;9.996e-01;-1.834e-02;9.302e-01;-1.706e-02;1.075e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.304e-01;-2.642e-03;9.304e-01
0.519926000;1.075e+00;9.996e-01;-1.807e-02;9.303e-01;-1.681e-02;1.075e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.304e-01;-2.895e-03;9.304e-01
0.529926000;1.074e+00;9.996e-01;-1.780e-02;9.303e-01;-1.656e-02;1.075e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.305e-01;-3.147e-03;9.305e-01
0.539926000;1.074e+00;9.996e-01;-1.753e-02;9.304e-01;-1.632e-02;1.074e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.305e-01;-3.397e-03;9.305e-01
0.549926000;1.074e+00;9.996e-01;-1.727e-02;9.305e-01;-1.607e-02;1.074e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.306e-01;-3.646e-03;9.306e-01
0.559926000;1.074e+00;9.996e-01;-1.700e-02;9.305e-01;-1.583e-02;1.074e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.306e-01;-3.894e-03;9.307e-01
0.569926000;1.074e+00;9.996e-01;-1.674e-02;9.306e-01;-1.558e-02;1.074e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.307e-01;-4.141e-03;9.307e-01
0.579926000;1.074e+00;9.996e-01;-1.648e-02;9.306e-01;-1.534e-02;1.074e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.308e-01;-4.386e-03;9.308e-01
0.589926000;1.074e+00;9.996e-01;-1.622e-02;9.307e-01;-1.510e-02;1.074e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.308e-01;-4.630e-03;9.308e-01
0.599926000;1.074e+00;9.996e-01;-1.596e-02;9.308e-01;-1.486e-02;1.074e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.309e-01;-4.872e-03;9.309e-01
0.609926000;1.074e+00;9.996e-01;-1.570e-02;9.308e-01;-1.462e-02;1.074e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.309e-01;-5.114e-03;9.309e-01
0.619926000;1.074e+00;9.996e-01;-1.545e-02;9.309e-01;-1.438e-02;1.074e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.310e-01;-5.354e-03;9.310e-01
0.629926000;1.074e+00;9.996e-01;-1.519e-02;9.309e-01;-1.415e-02;1.074e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.310e-01;-5.592e-03;9.310e-01
0.639926000;1.074e+00;9.996e-01;-1.494e-02;9.310e-01;-1.392e-02;1.074e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.311e-01;-5.830e-03;9.311e-01
0.649926000;1.074e+00;9.996e-01;-1.469e-02;9.311e-01;-1.368e-02;1.074e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.311e-01;-6.066e-03;9.312e-01
0.659926000;1.074e+00;9.996e-01;-1.444e-02;9.311e-01;-1.345e-02;1.074e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.312e-01;-6.301e-03;9.312e-01
0.669926000;1.073e+00;9.996e-01;-1.419e-02;9.312e-01;-1.322e-02;1.074e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.312e-01;-6.534e-03;9.313e-01
0.679926000;1.073e+00;9.996e-01;-1.394e-02;9.312e-01;-1.299e-02;1.074e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.313e-01;-6.766e-03;9.313e-01
0.689926000;1.073e+00;9.996e-01;-1.370e-02;9.313e-01;-1.276e-02;1.074e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.313e-01;-6.997e-03;9.314e-01
0.699926000;1.073e+00;9.996e-01;-1.345e-02;9.313e-01;-1.254e-02;1.073e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.314e-01;-7.227e-03;9.314e-01
0.709926000;1.073e+00;9.996e-01;-1.321e-02;9.314e-01;-1.231e-02;1.073e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.314e-01;-7.455e-03;9.315e-01
0.719926000;1.073e+00;9.996e-01;-1.297e-02;9.314e-01;-1.209e-02;1.073e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.315e-01;-7.682e-03;9.315e-01
0.729926000;1.073e+00;9.996e-01;-1.273e-02;9.315e-01;-1.186e-02;1.073e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.315e-01;-7.908e-03;9.316e-01
0.739926000;1.073e+00;9.996e-01;-1.249e-02;9.316e-01;-1.164e-02;1.073e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.316e-01;-8.133e-03;9.316e-01
0.749926000;1.073e+00;9.996e-01;-1.226e-02;9.316e-01;-1.142e-02;1.073e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.316e-01;-8.356e-03;9.317e-01
0.759926000;1.073e+00;9.996e-01;-1.202e-02;9.317e-01;-1.120e-02;1.073e+00;1.000e+01;1.250e+00;3.502e-02;3.502e-02;9.317e-01;-8.578e-03;9.317e-01
