time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Bess_GEN_MagnitudeControlledByAVRPu;StepUp_Xfmr_XFMR_Tap;Bess_GEN_InjectedActiveCurrent;Bess_GEN_InjectedReactiveCurrent;Bess_GEN_AVRSetpointPu;Bess_GEN_NetworkFrequencyPu;Bess_GEN_InjectedCurrent;NetworkFrequencyPu
0.002048000;1.044e+00;1.223e+00;6.326e-04;1.172e+00;6.062e-04;1.058e+00;1.000e+01;1.187e+00;-4.243e-02;1.059e+00;1.000e+00;1.188e+00;1.000e+00
0.002560000;1.044e+00;1.217e+00;9.650e-04;1.166e+00;9.246e-04;1.058e+00;1.000e+01;1.181e+00;-4.245e-02;1.059e+00;1.000e+00;1.182e+00;1.000e+00
0.003072000;1.044e+00;1.211e+00;1.314e-03;1.160e+00;1.259e-03;1.058e+00;1.000e+01;1.176e+00;-4.247e-02;1.059e+00;1.000e+00;1.176e+00;1.000e+00
0.004096000;1.044e+00;1.200e+00;2.011e-03;1.150e+00;1.927e-03;1.058e+00;1.000e+01;1.165e+00;-4.252e-02;1.059e+00;1.000e+00;1.166e+00;1.000e+00
0.004293000;1.044e+00;1.198e+00;2.143e-03;1.147e+00;2.053e-03;1.058e+00;1.000e+01;1.163e+00;-4.253e-02;1.059e+00;1.000e+00;1.163e+00;1.000e+00
0.004294000;1.044e+00;1.198e+00;2.143e-03;1.147e+00;2.053e-03;1.058e+00;1.000e+01;1.163e+00;-4.253e-02;1.059e+00;1.000e+00;1.163e+00;1.000e+00
0.004295000;1.044e+00;1.198e+00;2.144e-03;1.147e+00;2.054e-03;1.058e+00;1.000e+01;1.163e+00;-4.253e-02;1.059e+00;1.000e+00;1.163e+00;1.000e+00
0.004297000;1.044e+00;1.198e+00;2.145e-03;1.147e+00;2.056e-03;1.058e+00;1.000e+01;1.163e+00;-4.253e-02;1.059e+00;1.000e+00;1.163e+00;1.000e+00
0.004301000;1.044e+00;1.198e+00;2.148e-03;1.147e+00;2.058e-03;1.058e+00;1.000e+01;1.163e+00;-4.253e-02;1.059e+00;1.000e+00;1.163e+00;1.000e+00
0.004309000;1.044e+00;1.197e+00;2.154e-03;1.147e+00;2.064e-03;1.058e+00;1.000e+01;1.163e+00;-4.253e-02;1.059e+00;1.000e+00;1.163e+00;1.000e+00
0.004325000;1.044e+00;1.197e+00;2.165e-03;1.147e+00;2.074e-03;1.058e+00;1.000e+01;1.162e+00;-4.253e-02;1.059e+00;1.000e+00;1.163e+00;1.000e+00
0.004357000;1.044e+00;1.197e+00;2.186e-03;1.147e+00;2.095e-03;1.058e+00;1.000e+01;1.162e+00;-4.253e-02;1.059e+00;1.000e+00;1.163e+00;1.000e+00
0.004421000;1.044e+00;1.196e+00;2.230e-03;1.146e+00;2.137e-03;1.058e+00;1.000e+01;1.161e+00;-4.253e-02;1.059e+00;1.000e+00;1.162e+00;1.000e+00
0.004549000;1.044e+00;1.195e+00;2.317e-03;1.145e+00;2.220e-03;1.058e+00;1.000e+01;1.160e+00;-4.254e-02;1.059e+00;1.000e+00;1.161e+00;1.000e+00
0.004805000;1.044e+00;1.192e+00;2.489e-03;1.142e+00;2.384e-03;1.058e+00;1.000e+01;1.158e+00;-4.255e-02;1.059e+00;1.000e+00;1.158e+00;1.000e+00
0.005317000;1.044e+00;1.187e+00;2.824e-03;1.137e+00;2.706e-03;1.058e+00;1.000e+01;1.152e+00;-4.257e-02;1.059e+00;1.000e+00;1.153e+00;1.000e+00
0.006341000;1.044e+00;1.177e+00;3.463e-03;1.127e+00;3.318e-03;1.058e+00;1.000e+01;1.143e+00;-4.260e-02;1.059e+00;1.000e+00;1.143e+00;1.000e+00
0.008389000;1.044e+00;1.158e+00;4.630e-03;1.109e+00;4.436e-03;1.058e+00;1.000e+01;1.125e+00;-4.267e-02;1.059e+00;1.000e+00;1.125e+00;1.000e+00
0.010437000;1.044e+00;1.141e+00;5.656e-03;1.093e+00;5.419e-03;1.058e+00;1.000e+01;1.108e+00;-4.271e-02;1.059e+00;1.000e+00;1.109e+00;1.000e+00
0.012485000;1.044e+00;1.125e+00;6.565e-03;1.078e+00;6.290e-03;1.058e+00;1.000e+01;1.093e+00;-4.275e-02;1.059e+00;1.000e+00;1.094e+00;1.000e+00
0.014533000;1.044e+00;1.111e+00;7.364e-03;1.065e+00;7.056e-03;1.058e+00;1.000e+01;1.080e+00;-4.278e-02;1.059e+00;1.000e+00;1.081e+00;1.000e+00
0.016581000;1.044e+00;1.099e+00;8.072e-03;1.053e+00;7.734e-03;1.058e+00;1.000e+01;1.068e+00;-4.279e-02;1.059e+00;1.000e+00;1.069e+00;1.000e+00
0.020677000;1.044e+00;1.077e+00;9.262e-03;1.032e+00;8.875e-03;1.058e+00;1.000e+01;1.047e+00;-4.281e-02;1.059e+00;1.000e+00;1.048e+00;1.000e+00
0.024363000;1.044e+00;1.061e+00;1.012e-02;1.017e+00;9.694e-03;1.058e+00;1.000e+01;1.032e+00;-4.282e-02;1.059e+00;1.000e+00;1.033e+00;1.000e+00
0.028050000;1.044e+00;1.048e+00;1.081e-02;1.004e+00;1.035e-02;1.058e+00;1.000e+01;1.019e+00;-4.281e-02;1.059e+00;1.000e+00;1.020e+00;1.000e+00
0.031736000;1.044e+00;1.037e+00;1.136e-02;9.934e-01;1.089e-02;1.058e+00;1.000e+01;1.009e+00;-4.280e-02;1.059e+00;1.000e+00;1.010e+00;1.000e+00
0.035423000;1.044e+00;1.028e+00;1.182e-02;9.847e-01;1.132e-02;1.058e+00;1.000e+01;9.999e-01;-4.279e-02;1.059e+00;1.000e+00;1.001e+00;1.000e+00
0.039109000;1.044e+00;1.020e+00;1.219e-02;9.774e-01;1.168e-02;1.058e+00;1.000e+01;9.926e-01;-4.278e-02;1.059e+00;1.000e+00;9.935e-01;1.000e+00
0.042795000;1.044e+00;1.014e+00;1.249e-02;9.714e-01;1.197e-02;1.058e+00;1.000e+01;9.866e-01;-4.277e-02;1.059e+00;1.000e+00;9.875e-01;1.000e+00
0.046482000;1.044e+00;1.009e+00;1.274e-02;9.663e-01;1.221e-02;1.058e+00;1.000e+01;9.816e-01;-4.276e-02;1.059e+00;1.000e+00;9.825e-01;1.000e+00
0.050168000;1.044e+00;1.004e+00;1.294e-02;9.622e-01;1.240e-02;1.058e+00;1.000e+01;9.774e-01;-4.275e-02;1.059e+00;1.000e+00;9.784e-01;1.000e+00
0.053855000;1.044e+00;1.001e+00;1.311e-02;9.587e-01;1.256e-02;1.058e+00;1.000e+01;9.740e-01;-4.274e-02;1.059e+00;1.000e+00;9.749e-01;1.000e+00
0.057541000;1.044e+00;9.976e-01;1.325e-02;9.559e-01;1.269e-02;1.058e+00;1.000e+01;9.711e-01;-4.273e-02;1.059e+00;1.000e+00;9.721e-01;1.000e+00
0.064914000;1.044e+00;9.930e-01;1.346e-02;9.515e-01;1.290e-02;1.058e+00;1.000e+01;9.667e-01;-4.272e-02;1.059e+00;1.000e+00;9.676e-01;1.000e+00
0.072287000;1.044e+00;9.898e-01;1.361e-02;9.484e-01;1.304e-02;1.058e+00;1.000e+01;9.636e-01;-4.272e-02;1.059e+00;1.000e+00;9.646e-01;1.000e+00
0.079659000;1.044e+00;9.876e-01;1.371e-02;9.463e-01;1.313e-02;1.058e+00;1.000e+01;9.615e-01;-4.271e-02;1.059e+00;1.000e+00;9.625e-01;1.000e+00
0.087032000;1.044e+00;9.861e-01;1.378e-02;9.449e-01;1.320e-02;1.058e+00;1.000e+01;9.601e-01;-4.271e-02;1.059e+00;1.000e+00;9.611e-01;1.000e+00
0.094405000;1.044e+00;9.851e-01;1.382e-02;9.439e-01;1.324e-02;1.058e+00;1.000e+01;9.592e-01;-4.271e-02;1.059e+00;1.000e+00;9.601e-01;1.000e+00
0.101778000;1.044e+00;9.845e-01;1.385e-02;9.433e-01;1.327e-02;1.058e+00;1.000e+01;9.585e-01;-4.271e-02;1.059e+00;1.000e+00;9.595e-01;1.000e+00
0.109151000;1.044e+00;9.840e-01;1.387e-02;9.429e-01;1.329e-02;1.058e+00;1.000e+01;9.581e-01;-4.272e-02;1.059e+00;1.000e+00;9.591e-01;1.000e+00
0.119151000;1.044e+00;9.836e-01;1.389e-02;9.425e-01;1.331e-02;1.058e+00;1.000e+01;9.577e-01;-4.272e-02;1.059e+00;1.000e+00;9.587e-01;1.000e+00
0.129151000;1.044e+00;9.834e-01;1.390e-02;9.423e-01;1.332e-02;1.058e+00;1.000e+01;9.575e-01;-4.272e-02;1.059e+00;1.000e+00;9.585e-01;1.000e+00
0.139151000;1.044e+00;9.833e-01;1.391e-02;9.421e-01;1.333e-02;1.058e+00;1.000e+01;9.574e-01;-4.273e-02;1.059e+00;1.000e+00;9.583e-01;1.000e+00
0.149151000;1.044e+00;9.832e-01;1.392e-02;9.421e-01;1.334e-02;1.058e+00;1.000e+01;9.573e-01;-4.273e-02;1.059e+00;1.000e+00;9.583e-01;1.000e+00
0.159151000;1.044e+00;9.831e-01;1.392e-02;9.420e-01;1.334e-02;1.058e+00;1.000e+01;9.573e-01;-4.274e-02;1.059e+00;1.000e+00;9.582e-01;1.000e+00
0.169151000;1.044e+00;9.831e-01;1.393e-02;9.420e-01;1.334e-02;1.058e+00;1.000e+01;9.572e-01;-4.274e-02;1.059e+00;1.000e+00;9.582e-01;1.000e+00
0.179151000;1.044e+00;9.831e-01;1.393e-02;9.420e-01;1.334e-02;1.058e+00;1.000e+01;9.572e-01;-4.275e-02;1.059e+00;1.000e+00;9.582e-01;1.000e+00
0.189151000;1.044e+00;9.831e-01;1.393e-02;9.420e-01;1.335e-02;1.058e+00;1.000e+01;9.572e-01;-4.275e-02;1.059e+00;1.000e+00;9.582e-01;1.000e+00
0.199151000;1.044e+00;9.831e-01;1.393e-02;9.420e-01;1.335e-02;1.058e+00;1.000e+01;9.572e-01;-4.276e-02;1.059e+00;1.000e+00;9.582e-01;1.000e+00
0.209151000;1.044e+00;9.831e-01;1.393e-02;9.420e-01;1.335e-02;1.058e+00;1.000e+01;9.572e-01;-4.276e-02;1.059e+00;1.000e+00;9.582e-01;1.000e+00
0.219151000;1.044e+00;9.831e-01;1.394e-02;9.420e-01;1.336e-02;1.058e+00;1.000e+01;9.572e-01;-4.277e-02;1.059e+00;1.000e+00;9.582e-01;1.000e+00
0.229151000;1.044e+00;9.831e-01;1.394e-02;9.420e-01;1.336e-02;1.058e+00;1.000e+01;9.572e-01;-4.277e-02;1.059e+00;1.000e+00;9.582e-01;1.000e+00
0.239151000;1.044e+00;9.831e-01;1.394e-02;9.420e-01;1.336e-02;1.058e+00;1.000e+01;9.572e-01;-4.278e-02;1.059e+00;1.000e+00;9.582e-01;1.000e+00
0.249151000;1.044e+00;9.831e-01;1.395e-02;9.420e-01;1.336e-02;1.058e+00;1.000e+01;9.572e-01;-4.278e-02;1.059e+00;1.000e+00;9.582e-01;1.000e+00
0.259151000;1.044e+00;9.831e-01;1.395e-02;9.420e-01;1.337e-02;1.058e+00;1.000e+01;9.572e-01;-4.278e-02;1.059e+00;1.000e+00;9.582e-01;1.000e+00
0.269151000;1.044e+00;9.831e-01;1.395e-02;9.420e-01;1.337e-02;1.058e+00;1.000e+01;9.572e-01;-4.279e-02;1.059e+00;1.000e+00;9.582e-01;1.000e+00
0.279151000;1.044e+00;9.831e-01;1.396e-02;9.420e-01;1.337e-02;1.058e+00;1.000e+01;9.572e-01;-4.279e-02;1.059e+00;1.000e+00;9.582e-01;1.000e+00
0.289151000;1.044e+00;9.831e-01;1.396e-02;9.420e-01;1.337e-02;1.058e+00;1.000e+01;9.572e-01;-4.280e-02;1.059e+00;1.000e+00;9.582e-01;1.000e+00
0.299151000;1.044e+00;9.831e-01;1.396e-02;9.420e-01;1.338e-02;1.058e+00;1.000e+01;9.572e-01;-4.280e-02;1.059e+00;1.000e+00;9.582e-01;1.000e+00
0.309151000;1.044e+00;9.831e-01;1.397e-02;9.420e-01;1.338e-02;1.058e+00;1.000e+01;9.572e-01;-4.281e-02;1.059e+00;1.000e+00;9.582e-01;1.000e+00
0.319151000;1.044e+00;9.831e-01;1.397e-02;9.420e-01;1.338e-02;1.058e+00;1.000e+01;9.572e-01;-4.281e-02;1.059e+00;1.000e+00;9.582e-01;1.000e+00
0.329151000;1.044e+00;9.831e-01;1.397e-02;9.420e-01;1.339e-02;1.058e+00;1.000e+01;9.572e-01;-4.281e-02;1.059e+00;1.000e+00;9.582e-01;1.000e+00
0.339151000;1.044e+00;9.831e-01;1.398e-02;9.420e-01;1.339e-02;1.058e+00;1.000e+01;9.572e-01;-4.282e-02;1.059e+00;1.000e+00;9.582e-01;1.000e+00
0.349151000;1.044e+00;9.831e-01;1.398e-02;9.420e-01;1.339e-02;1.058e+00;1.000e+01;9.572e-01;-4.282e-02;1.059e+00;1.000e+00;9.582e-01;1.000e+00
0.359151000;1.044e+00;9.831e-01;1.398e-02;9.420e-01;1.340e-02;1.058e+00;1.000e+01;9.572e-01;-4.283e-02;1.059e+00;1.000e+00;9.582e-01;1.000e+00
0.369151000;1.044e+00;9.831e-01;1.399e-02;9.420e-01;1.340e-02;1.058e+00;1.000e+01;9.572e-01;-4.283e-02;1.059e+00;1.000e+00;9.582e-01;1.000e+00
0.379151000;1.044e+00;9.831e-01;1.399e-02;9.420e-01;1.341e-02;1.058e+00;1.000e+01;9.572e-01;-4.284e-02;1.059e+00;1.000e+00;9.582e-01;1.000e+00
0.389151000;1.044e+00;9.831e-01;1.400e-02;9.420e-01;1.341e-02;1.058e+00;1.000e+01;9.572e-01;-4.284e-02;1.059e+00;1.000e+00;9.582e-01;1.000e+00
0.399151000;1.044e+00;9.831e-01;1.400e-02;9.420e-01;1.341e-02;1.058e+00;1.000e+01;9.572e-01;-4.285e-02;1.059e+00;1.000e+00;9.582e-01;1.000e+00
0.409151000;1.044e+00;9.831e-01;1.400e-02;9.420e-01;1.342e-02;1.058e+00;1.000e+01;9.572e-01;-4.285e-02;1.059e+00;1.000e+00;9.582e-01;1.000e+00
0.419151000;1.044e+00;9.831e-01;1.401e-02;9.420e-01;1.342e-02;1.058e+00;1.000e+01;9.572e-01;-4.285e-02;1.059e+00;1.000e+00;9.582e-01;1.000e+00
0.429151000;1.044e+00;9.831e-01;1.401e-02;9.420e-01;1.342e-02;1.058e+00;1.000e+01;9.572e-01;-4.286e-02;1.059e+00;1.000e+00;9.582e-01;1.000e+00
0.439151000;1.044e+00;9.831e-01;1.401e-02;9.420e-01;1.343e-02;1.058e+00;1.000e+01;9.572e-01;-4.286e-02;1.059e+00;1.000e+00;9.582e-01;1.000e+00
0.449151000;1.044e+00;9.831e-01;1.402e-02;9.420e-01;1.343e-02;1.058e+00;1.000e+01;9.572e-01;-4.287e-02;1.059e+00;1.000e+00;9.582e-01;1.000e+00
0.459151000;1.044e+00;9.831e-01;1.402e-02;9.420e-01;1.343e-02;1.058e+00;1.000e+01;9.572e-01;-4.287e-02;1.059e+00;1.000e+00;9.582e-01;1.000e+00
0.469151000;1.044e+00;9.831e-01;1.402e-02;9.420e-01;1.344e-02;1.058e+00;1.000e+01;9.572e-01;-4.287e-02;1.059e+00;1.000e+00;9.582e-01;1.000e+00
0.479151000;1.044e+00;9.831e-01;1.403e-02;9.420e-01;1.344e-02;1.058e+00;1.000e+01;9.572e-01;-4.288e-02;1.059e+00;1.000e+00;9.582e-01;1.000e+00
0.489151000;1.044e+00;9.831e-01;1.403e-02;9.420e-01;1.345e-02;1.058e+00;1.000e+01;9.572e-01;-4.288e-02;1.059e+00;1.000e+00;9.582e-01;1.000e+00
0.499151000;1.044e+00;9.831e-01;1.404e-02;9.420e-01;1.345e-02;1.058e+00;1.000e+01;9.572e-01;-4.289e-02;1.059e+00;1.000e+00;9.582e-01;1.000e+00
0.509151000;1.044e+00;9.831e-01;1.404e-02;9.420e-01;1.345e-02;1.058e+00;1.000e+01;9.572e-01;-4.289e-02;1.059e+00;1.000e+00;9.582e-01;1.000e+00
0.519151000;1.044e+00;9.831e-01;1.405e-02;9.420e-01;1.346e-02;1.058e+00;1.000e+01;9.572e-01;-4.289e-02;1.059e+00;1.000e+00;9.582e-01;1.000e+00
0.529151000;1.044e+00;9.831e-01;1.405e-02;9.420e-01;1.346e-02;1.058e+00;1.000e+01;9.572e-01;-4.290e-02;1.059e+00;1.000e+00;9.582e-01;1.000e+00
0.539151000;1.044e+00;9.831e-01;1.405e-02;9.420e-01;1.346e-02;1.058e+00;1.000e+01;9.572e-01;-4.290e-02;1.059e+00;1.000e+00;9.582e-01;1.000e+00
0.549151000;1.044e+00;9.831e-01;1.406e-02;9.420e-01;1.347e-02;1.058e+00;1.000e+01;9.572e-01;-4.291e-02;1.059e+00;1.000e+00;9.582e-01;1.000e+00
0.559151000;1.044e+00;9.831e-01;1.406e-02;9.420e-01;1.347e-02;1.058e+00;1.000e+01;9.572e-01;-4.291e-02;1.059e+00;1.000e+00;9.582e-01;1.000e+00
0.569151000;1.044e+00;9.831e-01;1.406e-02;9.420e-01;1.348e-02;1.058e+00;1.000e+01;9.572e-01;-4.291e-02;1.059e+00;1.000e+00;9.582e-01;1.000e+00
0.579151000;1.044e+00;9.831e-01;1.407e-02;9.420e-01;1.348e-02;1.058e+00;1.000e+01;9.572e-01;-4.292e-02;1.059e+00;1.000e+00;9.582e-01;1.000e+00
0.589151000;1.044e+00;9.831e-01;1.407e-02;9.420e-01;1.348e-02;1.058e+00;1.000e+01;9.572e-01;-4.292e-02;1.059e+00;1.000e+00;9.582e-01;1.000e+00
0.599151000;1.044e+00;9.831e-01;1.408e-02;9.420e-01;1.349e-02;1.058e+00;1.000e+01;9.572e-01;-4.293e-02;1.059e+00;1.000e+00;9.582e-01;1.000e+00
0.609151000;1.044e+00;9.831e-01;1.408e-02;9.420e-01;1.349e-02;1.058e+00;1.000e+01;9.572e-01;-4.293e-02;1.059e+00;1.000e+00;9.582e-01;1.000e+00
0.619151000;1.044e+00;9.831e-01;1.409e-02;9.420e-01;1.350e-02;1.058e+00;1.000e+01;9.572e-01;-4.293e-02;1.059e+00;1.000e+00;9.582e-01;1.000e+00
0.629151000;1.044e+00;9.831e-01;1.409e-02;9.420e-01;1.350e-02;1.058e+00;1.000e+01;9.572e-01;-4.294e-02;1.059e+00;1.000e+00;9.582e-01;1.000e+00
0.639151000;1.044e+00;9.831e-01;1.409e-02;9.420e-01;1.350e-02;1.058e+00;1.000e+01;9.572e-01;-4.294e-02;1.059e+00;1.000e+00;9.582e-01;1.000e+00
0.649151000;1.044e+00;9.831e-01;1.410e-02;9.420e-01;1.351e-02;1.058e+00;1.000e+01;9.572e-01;-4.295e-02;1.059e+00;1.000e+00;9.582e-01;1.000e+00
0.659151000;1.044e+00;9.831e-01;1.410e-02;9.420e-01;1.351e-02;1.058e+00;1.000e+01;9.572e-01;-4.295e-02;1.059e+00;1.000e+00;9.582e-01;1.000e+00
0.669151000;1.044e+00;9.831e-01;1.410e-02;9.420e-01;1.351e-02;1.058e+00;1.000e+01;9.572e-01;-4.295e-02;1.059e+00;1.000e+00;9.582e-01;1.000e+00
0.679151000;1.044e+00;9.831e-01;1.411e-02;9.420e-01;1.352e-02;1.058e+00;1.000e+01;9.572e-01;-4.296e-02;1.059e+00;1.000e+00;9.582e-01;1.000e+00
0.689151000;1.044e+00;9.831e-01;1.411e-02;9.420e-01;1.352e-02;1.058e+00;1.000e+01;9.572e-01;-4.296e-02;1.059e+00;1.000e+00;9.582e-01;1.000e+00
0.699151000;1.044e+00;9.831e-01;1.412e-02;9.420e-01;1.353e-02;1.058e+00;1.000e+01;9.572e-01;-4.297e-02;1.059e+00;1.000e+00;9.582e-01;1.000e+00
0.709151000;1.044e+00;9.831e-01;1.412e-02;9.420e-01;1.353e-02;1.058e+00;1.000e+01;9.572e-01;-4.297e-02;1.059e+00;1.000e+00;9.582e-01;1.000e+00
0.719151000;1.044e+00;9.831e-01;1.413e-02;9.420e-01;1.353e-02;1.058e+00;1.000e+01;9.572e-01;-4.297e-02;1.059e+00;1.000e+00;9.582e-01;1.000e+00
0.729151000;1.044e+00;9.831e-01;1.413e-02;9.420e-01;1.354e-02;1.058e+00;1.000e+01;9.572e-01;-4.298e-02;1.059e+00;1.000e+00;9.582e-01;1.000e+00
0.739151000;1.044e+00;9.831e-01;1.413e-02;9.420e-01;1.354e-02;1.058e+00;1.000e+01;9.572e-01;-4.298e-02;1.059e+00;1.000e+00;9.582e-01;1.000e+00
0.749151000;1.044e+00;9.831e-01;1.414e-02;9.420e-01;1.355e-02;1.058e+00;1.000e+01;9.572e-01;-4.299e-02;1.059e+00;1.000e+00;9.582e-01;1.000e+00
0.759151000;1.044e+00;9.831e-01;1.414e-02;9.420e-01;1.355e-02;1.058e+00;1.000e+01;9.572e-01;-4.299e-02;1.059e+00;1.000e+00;9.582e-01;1.000e+00
0.769151000;1.044e+00;9.831e-01;1.415e-02;9.420e-01;1.355e-02;1.058e+00;1.000e+01;9.572e-01;-4.299e-02;1.059e+00;1.000e+00;9.582e-01;1.000e+00
0.779151000;1.044e+00;9.831e-01;1.415e-02;9.420e-01;1.356e-02;1.058e+00;1.000e+01;9.572e-01;-4.300e-02;1.059e+00;1.000e+00;9.582e-01;1.000e+00
0.789151000;1.044e+00;9.831e-01;1.415e-02;9.420e-01;1.356e-02;1.058e+00;1.000e+01;9.572e-01;-4.300e-02;1.059e+00;1.000e+00;9.582e-01;1.000e+00
0.799151000;1.044e+00;9.831e-01;1.416e-02;9.420e-01;1.357e-02;1.058e+00;1.000e+01;9.572e-01;-4.300e-02;1.059e+00;1.000e+00;9.582e-01;1.000e+00
0.809151000;1.044e+00;9.831e-01;1.416e-02;9.420e-01;1.357e-02;1.058e+00;1.000e+01;9.572e-01;-4.301e-02;1.059e+00;1.000e+00;9.582e-01;1.000e+00
0.819151000;1.044e+00;9.831e-01;1.416e-02;9.420e-01;1.357e-02;1.058e+00;1.000e+01;9.572e-01;-4.301e-02;1.059e+00;1.000e+00;9.582e-01;1.000e+00
0.829151000;1.044e+00;9.831e-01;1.417e-02;9.420e-01;1.358e-02;1.058e+00;1.000e+01;9.572e-01;-4.302e-02;1.059e+00;1.000e+00;9.582e-01;1.000e+00
0.839151000;1.044e+00;9.831e-01;1.417e-02;9.420e-01;1.358e-02;1.058e+00;1.000e+01;9.572e-01;-4.302e-02;1.059e+00;1.000e+00;9.582e-01;1.000e+00
0.849151000;1.044e+00;9.831e-01;1.418e-02;9.420e-01;1.358e-02;1.058e+00;1.000e+01;9.572e-01;-4.302e-02;1.059e+00;1.000e+00;9.582e-01;1.000e+00
0.859151000;1.044e+00;9.831e-01;1.418e-02;9.420e-01;1.359e-02;1.058e+00;1.000e+01;9.572e-01;-4.303e-02;1.059e+00;1.000e+00;9.582e-01;1.000e+00
0.869151000;1.044e+00;9.831e-01;1.419e-02;9.420e-01;1.359e-02;1.058e+00;1.000e+01;9.572e-01;-4.303e-02;1.059e+00;1.000e+00;9.582e-01;1.000e+00
0.879151000;1.044e+00;9.831e-01;1.419e-02;9.420e-01;1.360e-02;1.058e+00;1.000e+01;9.572e-01;-4.303e-02;1.059e+00;1.000e+00;9.582e-01;1.000e+00
0.889151000;1.044e+00;9.831e-01;1.419e-02;9.420e-01;1.360e-02;1.058e+00;1.000e+01;9.572e-01;-4.304e-02;1.059e+00;1.000e+00;9.582e-01;1.000e+00
0.899151000;1.044e+00;9.831e-01;1.420e-02;9.420e-01;1.360e-02;1.058e+00;1.000e+01;9.572e-01;-4.304e-02;1.059e+00;1.000e+00;9.582e-01;1.000e+00
0.909151000;1.044e+00;9.831e-01;1.420e-02;9.420e-01;1.361e-02;1.058e+00;1.000e+01;9.572e-01;-4.305e-02;1.059e+00;1.000e+00;9.582e-01;1.000e+00
0.919151000;1.044e+00;9.831e-01;1.420e-02;9.420e-01;1.361e-02;1.058e+00;1.000e+01;9.572e-01;-4.305e-02;1.059e+00;1.000e+00;9.582e-01;1.000e+00
0.929151000;1.044e+00;9.831e-01;1.421e-02;9.420e-01;1.362e-02;1.058e+00;1.000e+01;9.572e-01;-4.305e-02;1.059e+00;1.000e+00;9.582e-01;1.000e+00
0.939151000;1.044e+00;9.831e-01;1.421e-02;9.420e-01;1.362e-02;1.058e+00;1.000e+01;9.572e-01;-4.306e-02;1.059e+00;1.000e+00;9.582e-01;1.000e+00
0.949151000;1.044e+00;9.831e-01;1.422e-02;9.420e-01;1.362e-02;1.058e+00;1.000e+01;9.572e-01;-4.306e-02;1.059e+00;1.000e+00;9.582e-01;1.000e+00
