time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactivePower;BusPDR_BUS_ReactiveCurrent;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Wind_Turbine_GEN_NetworkFrequencyPu;Wind_Turbine_GEN_InjectedCurrent;NetworkFrequencyPu
0.0;1.0444491057867924;0.4999993824703852;0.4787233770813103;-4.528583845529057e-07;-5.970466691761748e-07;9.99988714207814;0.489262774799622;-0.01122900280404118;1.0447653169780906;1.0447501524859093;0.9999933943421437;0.48939452395341054;1.000000712589593
0.0;1.0444490921059268;0.49999942334589564;0.4787233597023877;-4.535923563297213e-07;-5.973962555252549e-07;9.999887729669467;0.4892627677748419;-0.011229002813021497;1.044765245649216;1.0447502242044167;0.999993473672429;0.48939455954584976;1.0000007343594088
1e-06;1.0444490774869342;0.49999946733440437;0.47872334084958373;-4.5438543385666174e-07;-5.977735670049977e-07;9.999888363661196;0.4892627602199856;-0.01122900282261575;1.0447651684491104;1.0447503016809383;0.9999935589617045;0.48939459765458654;1.0000007577917214
2e-06;1.0444490620235691;0.49999951450773694;0.47872332023883807;-4.552441369832717e-07;-5.981792343566713e-07;9.999889048453978;0.4892627521123478;-0.011229002832773501;1.0447650848028645;1.044750385357736;0.9999936504530057;0.48939463821810514;1.000000782925695
4e-06;1.0444490458294176;0.49999956479834334;0.47872329748982406;-4.561755791741853e-07;-5.986119347051375e-07;9.999889788619575;0.48926274341397336;-0.01122900284342571;1.0447649943676058;1.0447504755716088;0.9999937484119015;0.48939468111555295;1.0000008096579711
8e-06;1.0444490289786121;0.4999996179747327;0.47872327217206595;-4.5718655936810754e-07;-5.990694428196323e-07;9.999890588200406;0.48926273406587395;-0.011229002854515797;1.0447648970466432;1.0447505725510957;0.999993853115307;0.4893947261614745;1.0000008377126284
1.6e-05;1.0444490114831346;0.49999967366176434;0.47872324388251686;-4.582828355161619e-07;-5.995497074210341e-07;9.999891450430775;0.48926272400570914;-0.011229002866011105;1.044764792832091;1.0447506764539538;0.9999939648054896;0.48939477312905316;1.0000008667233626
3.2e-05;1.0444489932778092;0.4999997313987525;0.4787232123008126;-4.5946862038645645e-07;-6.000513580453379e-07;9.99989237769609;0.48926271319767584;-0.011229002877893626;1.044764681759286;1.0447507874111623;0.9999940836966511;0.48939482181929356;1.0000008963364024
6.4e-05;1.0444489741924528;0.49999979069741024;0.4787231771911113;-4.6074666899356e-07;-6.00574953905437e-07;9.999893371577965;0.4892627016221133;-0.011229002890151399;1.0447645639940393;1.0447509055272566;0.9999942099917053;0.4893948720599352;1.0000009262770018
0.000128;1.044448953973101;0.4999998510773591;0.47872313839658714;-4.621186266820881e-07;-6.011240223537022e-07;9.999894433181403;0.4892626892351943;-0.01122900290276538;1.0447644398842215;1.0447510309292785;0.9999943438101647;0.4893949235964796;1.0000009563820602
0.000256;1.0444489323842476;0.49999991209734307;0.47872309587987455;-4.635843495626887e-07;-6.017042027717245e-07;9.999895563277976;0.4892626759772678;-0.011229002915684582;1.044764309892578;1.0447511638812732;0.9999944850784981;0.4893949760281428;1.0000009865763386
0.000512;1.0444489092867097;0.49999997339006025;0.4787230497350609;-4.651410695070742e-07;-6.023220886648792e-07;9.999896761658265;0.48926266183936024;-0.011229002928813299;1.0447641744567435;1.0447513047655324;0.9999946335321896;0.48939502884904046;1.0000010167889666
0.001024;1.0444488845925746;0.500000034649517;0.47872300012196706;-4.667843126582815e-07;-6.029845445709725e-07;9.999898026635412;0.4892626469293719;-0.011229002942025895;1.0447640339029831;1.0447514539242706;0.9999947888067036;0.4893950815022594;1.000001046865289
0.002048;1.044448858198943;0.5000000955526585;0.4787229472373575;-4.685093401397503e-07;-6.036976152440716e-07;9.999899355875161;0.48926263145766735;-0.011229002955197114;1.0447638885096269;1.0447516115753137;0.999994950454453;0.4893951334238706;1.0000010765437297
0.004096;1.044448830035254;0.49999883590700844;0.478721627707073;5.051953496799951e-07;3.2952924294319344e-07;9.999900747473193;0.4892616156301158;-0.011229002968238533;1.0447637386504853;1.0447517778519133;0.9999951179228318;0.48939418435459964;1.0000011054772535
0.008192;1.0444494923810317;0.4999921682129593;0.4787148114248306;-3.9976123404547927e-07;-5.35955009128241e-07;9.999902199887817;0.4892545995968698;-0.011229002981124829;1.044763584849426;1.0447519528172933;0.9999952906172322;0.4893872351409855;1.0000011332314855
0.016384;1.0444511916118064;0.4999449100360605;0.478668655262611;2.4738720125171024e-07;8.461428098088196e-08;9.999903711570322;0.48920858352193625;-0.01122900299387832;1.044763427704151;1.044754136409397;0.9999954679961937;0.4893412940140376;1.000001159294804
0.026384;1.044457934428049;0.4998136459981829;0.4785397569366668;8.093242640756804e-07;6.235811207500683e-07;9.999905281155444;0.48907856761783564;-0.011228003006520066;1.0447632677785512;1.044761328445273;0.9999956496285181;0.48921134941208605;1.000001183145049
0.036384;1.0444694280546318;0.4995904873382969;0.4783207018912569;5.067965048687289e-06;4.70184477835742e-06;9.999906907649375;0.4888595520670383;-0.011227003019043358;1.0447631056092093;1.0447735287033235;0.999995835223264;0.48899242519763675;1.0000012043163857
