time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactivePower;BusPDR_BUS_ReactiveCurrent;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Wind_Turbine_GEN_NetworkFrequencyPu;Wind_Turbine_GEN_InjectedCurrent;NetworkFrequencyPu
0.0;0.999115943201306;0.796678549412262;0.7973783600077333;0.001272671757782584;0.0012655392195702775;10.000019442920884;0.8082440008676525;-0.021447001875081268;1.044968362228799;0.9997149094577091;1.0000048059350584;0.808527168234709;1.0000005364700353
0.0;0.999115979937818;0.7966785494130016;0.7973783600185416;0.0012726313254371672;0.0012655663775678464;10.000020399293152;0.8082440008712066;-0.021447001877814276;1.0449683785323933;0.9997149237898575;1.0000048576857459;0.8085272569341728;1.0000005531915963
1e-06;0.9991160193612819;0.7966786459760301;0.7973784566771992;0.0012703693486193276;0.001263375053827964;10.000021429794494;0.8082440008750812;-0.02144700188081997;1.0449683963405427;0.9997149393013232;1.0000049137330775;0.8085273524565197;1.0000005711260869
2e-06;0.9991160614597623;0.7966787425391486;0.7973785533366874;0.0012681036511415053;0.0012611848876721108;10.00002253805771;0.808244000879334;-0.021447001884201556;1.0449684160306691;0.9997139562074455;1.00000497464714;0.8085274552118773;1.0000005903209122
4e-06;0.9991161062672955;0.7966789356645962;0.7973787466440562;0.001263615830018588;0.0012567751355889191;10.000023725773667;0.8082440008840373;-0.02144700188809161;1.0449684380308293;0.9997139747548305;1.0000050410289207;0.808527565492809;1.0000006108393398
8e-06;0.9991151548678677;0.7966773678701357;0.79737797480867;0.001255781834801911;0.00124902148228359;10.000024992671538;0.8082440008892815;-0.021447001892607172;1.0449684627003035;0.9997129951255491;1.0000051134253884;0.8085276834085742;1.0000006327151252
1.6e-05;0.9991152055558675;0.7966781403690578;0.7973787480005449;0.0012379767527781874;0.0012312901030088088;10.000026336852093;0.8082440008951739;-0.021446001897799116;1.0449684902231502;0.9997120173616698;1.0000051922888455;0.808527782456726;1.00000065593064
3.2e-05;0.9991132613299846;0.7966768863657566;0.7973790875589697;0.001204658737862136;0.001198037371212423;10.000027754870462;0.8082440009018244;-0.0214450019036475;1.0449685205770896;0.9997090413527326;1.0000052779759385;0.8085278892061326;1.0000006804652326
6.4e-05;0.9991093222919498;0.7966743783712915;0.7973797666783559;0.0011380824197876238;0.0011315015008505893;10.000029242086768;0.8082440009093241;-0.021444001910102827;1.0449685535935882;0.9997040669058509;1.000005370749517;0.8085280036686955;1.000000706352528
0.000128;0.999102389468567;0.7966708819256123;0.7973818484809434;0.00101388231357868;0.00100729517566534;10.000030793608259;0.8082450009177271;-0.021442001917110362;1.0449685890168792;0.9996940937938176;1.0000054707540567;0.8085290988868084;1.0000007336543841
0.000256;0.9990904648825352;0.7966678440497852;0.797388376047284;0.000787814357976393;0.0007811331701627177;10.000032404997345;0.8082490009270493;-0.021442001924597383;1.0449686265066744;0.9996761217183933;1.0000055780339248;0.808533253621829;1.0000007623965164
0.000512;0.9990705515793554;0.7966713636893418;0.797407846362537;0.00041813486228181563;0.00041122680739760184;10.00003407235065;0.8082660009373094;-0.02145600193245749;1.0449686656634773;0.999647150322775;1.0000056926187715;0.808550782743278;1.000000792568423
0.000722;0.999057679097305;0.796683234877625;0.7974300601814007;0.00019025126916573124;0.00018323434264234516;10.000035792136801;0.8082880009485689;-0.021480001940564538;1.0449687060995312;0.9996291792685736;1.0000058144847268;0.8085735837006437;1.0000008241565788
0.000722;0.9990577549486553;0.7966832348780142;0.7974300601987157;0.00019015700829426037;0.00018323870368861574;10.000037560982102;0.8082880009609186;-0.021480001948819293;1.0449687475071057;0.9996292082615932;1.0000059433737611;0.8085737632587441;1.000000857139579
0.000723;0.9990578349789833;0.7966843921805928;0.7974312186034063;0.00018899811166451494;0.00018217569968323536;10.000039375803933;0.8082880009744343;-0.021480001957179196;1.0449687897174196;0.9996292370382559;1.0000060787513971;0.8085739511450394;1.0000008914861187
0.000724;0.9990579191131532;0.796684440463246;0.797431266948751;0.00018778773614574812;0.00018105851753666847;10.000041234651249;0.8082880009891749;-0.02148100196564364;1.04496883273785;0.9996292653178265;1.0000062199279887;0.8085741741670314;1.0000009271811976
0.000726;0.9990580072025633;0.7966844887460717;0.7974313152943633;0.0001865748001753459;0.00017993560493323143;10.000043137171408;0.8082880010052054;-0.02148100197423715;1.0449688767558922;0.9996292927234808;1.000006366104863;0.8085743794470647;1.0000009641916046
0.00073;0.9990580990501796;0.7966846818758015;0.797431508622703;0.00018203274587780713;0.00017547724208418863;10.000045083764574;0.8082890010225892;-0.02148100198299163;1.0449689221207388;0.9996293187687205;1.0000065163440146;0.8085755933952431;1.0000010023670363
0.000738;0.9990571953366263;0.7966852839046965;0.7974329086586541;0.00017535385839531937;0.00016887723575369277;10.000047074903438;0.80829000104137;-0.02148300199190005;1.0449689692924569;0.9996283428909408;1.0000066696329153;0.808576869482069;1.0000010413895974
0.000754;0.9990572938363679;0.7966870205939048;0.7974346469953177;0.00016087631718049564;0.00015446838407173695;10.000049111352926;0.8082920010615848;-0.021485002000880875;1.0449690187658724;0.9996273644335868;1.0000068249941874;0.8085791539437776;1.0000010808132325
0.000775;0.9990563960863578;0.7966892144601313;0.7974376403687745;0.00014315424054560356;0.00013680955400619362;10.000051193680275;0.8082940010832739;-0.02148800200979291;1.0449690710241935;0.999625382621389;1.0000069814547592;0.8085814732989264;1.000001120167371
