time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent
0.000000000;1.044e+00;8.333e-01;2.611e-08;7.979e-01;1.502e-09;1.045e+00;1.044e+00;7.500e-01;7.607e-08;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.977e-01;1.489e-02
29.999994000;1.044e+00;8.333e-01;3.215e-08;7.979e-01;-6.302e-10;1.045e+00;1.044e+00;7.500e-01;-4.023e-08;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.977e-01;1.489e-02
29.999994000;2.294e-05;1.221e-05;-6.107e-05;1.192e-08;2.829e-09;1.951e-02;2.299e-05;1.103e-05;-5.504e-05;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.977e-01;1.489e-02
29.999995000;2.294e-05;1.221e-05;-6.107e-05;1.618e-08;6.121e-09;1.950e-02;2.299e-05;1.103e-05;-5.504e-05;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.977e-01;1.489e-02
29.999998000;2.294e-05;1.221e-05;-6.106e-05;2.421e-08;1.209e-08;1.950e-02;2.299e-05;1.103e-05;-5.504e-05;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.974e-01;1.489e-02
30.000000000;2.294e-05;1.221e-05;-6.106e-05;2.782e-08;1.468e-08;1.949e-02;2.299e-05;1.103e-05;-5.504e-05;1.000e+01;8.335e-01;1.556e-02;1.556e-02;7.973e-01;1.490e-02
30.002211000;2.301e-05;8.832e-06;-6.006e-05;-4.808e-08;1.582e-09;1.580e-02;2.302e-05;7.952e-06;-5.403e-05;1.000e+01;8.335e-01;1.556e-02;1.556e-02;6.429e-01;6.878e-02
30.002828000;2.297e-05;8.877e-06;-6.115e-05;-4.732e-09;1.901e-09;1.504e-02;2.298e-05;7.998e-06;-5.502e-05;1.000e+01;8.335e-01;1.556e-02;1.556e-02;6.055e-01;1.087e-01
30.004066000;2.401e-05;7.837e-06;-6.443e-05;-4.590e-08;2.559e-08;1.411e-02;2.397e-05;6.973e-06;-5.796e-05;1.000e+01;8.335e-01;1.556e-02;1.556e-02;5.369e-01;2.112e-01
30.005570000;2.597e-05;6.737e-06;-6.776e-05;3.898e-08;3.113e-08;1.391e-02;2.596e-05;6.032e-06;-6.092e-05;1.000e+01;8.335e-01;1.556e-02;1.556e-02;4.645e-01;3.283e-01
30.008715000;2.795e-05;5.576e-06;-7.220e-05;4.364e-09;-1.239e-08;1.534e-02;2.800e-05;5.094e-06;-6.499e-05;1.000e+01;8.335e-01;1.556e-02;1.556e-02;3.455e-01;5.231e-01
30.010996000;2.897e-05;4.508e-06;-7.557e-05;2.892e-08;-9.855e-09;1.691e-02;2.901e-05;4.080e-06;-6.801e-05;1.000e+01;8.335e-01;1.556e-02;1.556e-02;2.819e-01;6.306e-01
30.015143000;3.000e-05;3.304e-06;-7.893e-05;4.207e-08;1.132e-08;1.957e-02;2.999e-05;3.045e-06;-7.105e-05;1.000e+01;8.335e-01;1.556e-02;1.556e-02;2.043e-01;7.730e-01
