time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;NetworkFrequencyPu
0.000000000;1.044e+00;5.000e-01;-1.435e-09;4.787e-01;6.081e-08;1.048e+00;1.044e+00;4.500e-01;8.483e-08;1.000e+01;4.893e-01;1.092e-02;1.045e+00;5.000e+01;5.000e+01
0.000464000;1.044e+00;5.000e-01;-3.560e-05;4.787e-01;-3.402e-05;1.048e+00;1.044e+00;4.500e-01;-3.193e-05;1.000e+01;4.893e-01;1.089e-02;1.045e+00;5.000e+01;5.000e+01
0.001001000;1.044e+00;5.000e-01;-1.401e-04;4.787e-01;-1.340e-04;1.048e+00;1.044e+00;4.500e-01;-1.259e-04;1.000e+01;4.893e-01;1.079e-02;1.045e+00;5.000e+01;5.000e+01
0.001004000;1.044e+00;5.000e-01;-1.412e-04;4.787e-01;-1.351e-04;1.048e+00;1.044e+00;4.500e-01;-1.269e-04;1.000e+01;4.893e-01;1.079e-02;1.045e+00;5.000e+01;5.000e+01
0.003688000;1.044e+00;4.999e-01;-9.167e-04;4.787e-01;-8.779e-04;1.048e+00;1.044e+00;4.499e-01;-8.250e-04;1.000e+01;4.893e-01;1.004e-02;1.045e+00;5.000e+01;5.000e+01
0.003944000;1.044e+00;4.998e-01;-9.867e-04;4.787e-01;-9.450e-04;1.048e+00;1.044e+00;4.499e-01;-8.880e-04;1.000e+01;4.893e-01;9.978e-03;1.045e+00;5.000e+01;5.000e+01
0.004200000;1.044e+00;4.998e-01;-1.053e-03;4.787e-01;-1.009e-03;1.048e+00;1.044e+00;4.499e-01;-9.480e-04;1.000e+01;4.893e-01;9.914e-03;1.045e+00;5.000e+01;5.000e+01
0.004328000;1.044e+00;4.998e-01;-1.086e-03;4.787e-01;-1.040e-03;1.048e+00;1.044e+00;4.498e-01;-9.770e-04;1.000e+01;4.893e-01;9.883e-03;1.045e+00;5.000e+01;5.000e+01
0.004456000;1.044e+00;4.998e-01;-1.118e-03;4.787e-01;-1.071e-03;1.047e+00;1.044e+00;4.498e-01;-1.006e-03;1.000e+01;4.893e-01;9.853e-03;1.045e+00;5.000e+01;5.000e+01
0.005992000;1.044e+00;4.998e-01;-1.441e-03;4.787e-01;-1.380e-03;1.047e+00;1.044e+00;4.498e-01;-1.297e-03;1.000e+01;4.893e-01;9.543e-03;1.045e+00;5.000e+01;5.000e+01
0.007835000;1.044e+00;4.997e-01;-1.686e-03;4.787e-01;-1.615e-03;1.047e+00;1.044e+00;4.498e-01;-1.517e-03;1.000e+01;4.893e-01;9.308e-03;1.045e+00;5.000e+01;5.000e+01
0.008066000;1.044e+00;4.997e-01;-1.706e-03;4.787e-01;-1.634e-03;1.047e+00;1.044e+00;4.498e-01;-1.535e-03;1.000e+01;4.893e-01;9.288e-03;1.045e+00;5.000e+01;5.000e+01
0.009909000;1.044e+00;4.997e-01;-1.792e-03;4.787e-01;-1.717e-03;1.047e+00;1.044e+00;4.498e-01;-1.613e-03;1.000e+01;4.893e-01;9.203e-03;1.045e+00;5.000e+01;5.000e+01
